"S0102-33062012000300008-scl","Morfologia de plântulas das espécies de Rhynchosia (Leguminosae, Papilionoideae) de Roraima, Brasil","Rodrigues, Rodrigo Schütz, Hirt, Ana Paula Moreira, Flores, Andréia Silva","Acta Botanica Brasilica; 26(3); 585-592","Acta Botanica Brasilica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062012000300008&lang=pt" 
"S0718-34022012000200001-chl","La dinámica del territorio en la conurbación Concepción-Talcahuano: huellas urbanas para una interpretación de las transformaciones ambientales durante la segunda mitad del siglo XX","Aliste Almuna, Enrique, Almendras Varela, Angie, Contreras Alonso, Miguel","Revista de geografía Norte Grande; (52); 5-18","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200001&lang=pt" 
"S0718-34022012000200002-chl","Análisis de tendencias en movilidad en el Gran Valparaíso: El caso de la movilidad laboral","Soto Caro, Marcela, Álvarez Aránguiz, Luis Agustín","Revista de geografía Norte Grande; (52); 19-36","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200002&lang=pt" 
"S0718-34022012000200003-chl","El policentrismo en Chile: medición exploratoria para el sistema de ciudades de las regiones de La Araucanía, de Los Ríos y de Los Lagos","Maturana Miranda, Francisco Ramón, Arenas Vásquez, Federico","Revista de geografía Norte Grande; (52); 37-56","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200003&lang=pt" 
"S0718-34022012000200004-chl","Estado actual del desarrollo de la ecología urbana en grandes ciudades del sur de Chile","Cursach, Jaime A., Rau, Jaime R., Tobar, Claudio N., Ojeda, Jaime A.","Revista de geografía Norte Grande; (52); 57-70","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200004&lang=pt" 
"S0718-34022012000200005-chl","Alimentos tradicionales andinos, turismo y lugar: definiendo la nueva geografía de la Quebrada de Humahuaca (Argentina)","Arzeno, Mariana, Troncoso, Claudia Alejandra","Revista de geografía Norte Grande; (52); 71-90","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200005&lang=pt" 
"S0718-34022012000200006-chl","Mitos en el valle de Mexicali: una cartografía de lo intangible","Ley García, Judith, Ortega Villa, Luz María, Fimbres Durazo, Norma Alicia, Ortega Villa, Guadalupe de los Ángeles","Revista de geografía Norte Grande; (52); 91-108","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200006&lang=pt" 
"S0718-34022012000200007-chl","Capital social versus aislamiento social: los jornaleros migratorios de Tamaulipas","Izcara Palacios, Simón Pedro, Andrade Rubio, Karla Lorena","Revista de geografía Norte Grande; (52); 109-125","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200007&lang=pt" 
"S0718-34022012000200008-chl","Prácticas empresariales con potencial de vinculación territorial: el caso del sector forestal chileno","Gatica Neira, Francisco","Revista de geografía Norte Grande; (52); 127-143","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200008&lang=pt" 
"S0718-34022012000200009-chl","Paisaje patrimonial y riesgo ambiental: Reocupación cultural y turística del espacio postminero en Lota, Chile","López Meza, María Isabel, Vidal Gutiérrez, Claudia","Revista de geografía Norte Grande; (52); 145-165","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200009&lang=pt" 
"S0718-34022012000200010-chl","La demanda, evaluación y asignación del agua en el contexto de escasez: un análisis del ciclo hidrosocial del valle del río La Ligua, Chile","Budds, Jessica","Revista de geografía Norte Grande; (52); 167-184","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200010&lang=pt" 
"S0718-34022012000200011-chl","Federico Arenas, Alejandro Salazar y Andrés Núñez (editores). El aislamiento geográfico: ¿problema u oportunidad? Experiencias, interpretaciones y políticas públicas","Pérez García, Macarena","Revista de geografía Norte Grande; (52); 185-187","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200011&lang=pt" 
"S0718-34022012000200012-chl","Paz Benito del Pozo (directora). Áreas empresariales, suelo industrial y logística: análisis y procesos en el territorio","López González, Alejandro","Revista de geografía Norte Grande; (52); 189-191","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200012&lang=pt" 
"S0718-34022012000200013-chl","","Moreira-Muñoz, Andrés","Revista de geografía Norte Grande; (52); 193-194","Revista de geografía Norte Grande","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022012000200013&lang=pt" 
"S1413-65382012000300002-scl","Effect of practicum experiences on pre-professional physical education teachers&#039; intentions toward teaching students with disabilities in general physical education classes","Ellis, M. Kathleen, Lepore, Monica, Lieberman, Lauren","Revista Brasileira de Educação Especial; 18(3); 361-374","Revista Brasileira de Educação Especial","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382012000300002&lang=pt" 
"S1413-65382012000300004-scl","O intérprete de língua de sinais no contexto da educação inclusiva: o pronunciado e o executado","Dorziat, Ana, Araújo, Joelma Remígio de","Revista Brasileira de Educação Especial; 18(3); 391-410","Revista Brasileira de Educação Especial","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382012000300004&lang=pt" 
"S1413-65382012000300006-scl","Necessidades especiais de escolares com diabetes mellitus tipo 1 identificadas por familiares","Braga, Tania Moron Saes, Bomfim, Diogo Pazzini, Sabbag Filho, Daher","Revista Brasileira de Educação Especial; 18(3); 431-448","Revista Brasileira de Educação Especial","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382012000300006&lang=pt" 
"S1413-65382012000300007-scl","Eduquito: ferramentas de autoria e de colaboração acessíveis na perspectiva da web 2.0","Santarosa, Lucila Maria Costi, Conforto, Débora, Basso, Lourenço de Oliveira","Revista Brasileira de Educação Especial; 18(3); 449-468","Revista Brasileira de Educação Especial","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382012000300007&lang=pt" 
"S1413-65382012000300008-scl","Sexualidade na deficiência intelectual: uma análise das percepções de mães de adolescentes especiais","Littig, Patrícia Mattos Caldeira Brant, Cardia, Daphne Rajab, Reis, Luciana Bicalho, Ferrão, Erika da Silva","Revista Brasileira de Educação Especial; 18(3); 469-486","Revista Brasileira de Educação Especial","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382012000300008&lang=pt" 
"S1413-65382012000300011-scl","Representações sociais dos educadores de infância e a inclusão de alunos com necessidades educativas especiais","Fragoso, Francisca M. Rocha Almas, Casal, João","Revista Brasileira de Educação Especial; 18(3); 527-546","Revista Brasileira de Educação Especial","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382012000300011&lang=pt" 
"S1413-65382012000300003-scl","Competências escolares e sociais em crianças e adolescentes com Síndrome de Williams","Hayashiuchi, Ana Yaemi, Segin, Miriam, Schwartzman, José Salomão, Carreiro, Luiz Renato Rodrigues, Teixeira, Maria Cristina Triguero Veloz","Revista Brasileira de Educação Especial; 18(3); 375-390","Revista Brasileira de Educação Especial","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382012000300003&lang=pt" 
"S1413-65382012000300009-scl","Sala de recursos no processo de inclusão do aluno com deficiência intelectual na percepção dos professores","Lopes, Esther, Marquezine, Maria Cristina","Revista Brasileira de Educação Especial; 18(3); 487-506","Revista Brasileira de Educação Especial","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382012000300009&lang=pt" 
"S1413-65382012000300010-scl","O desenvolvimento de crianças cegas e de crianças videntes","França-Freitas, Maria Luiza Pontes de, Gil, Maria Stella Coutinho de Alcântara","Revista Brasileira de Educação Especial; 18(3); 507-526","Revista Brasileira de Educação Especial","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382012000300010&lang=pt" 
"S1413-65382012000300001-scl","Editorial","","Revista Brasileira de Educação Especial; 18(3); 359-360","Revista Brasileira de Educação Especial","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-65382012000300001&lang=pt" 
"S0535-51332012000300002-ven","Thermal sintering: a novel technique in the design of gastroretentive floating tablets of propranolol HCl and its evaluation","Srikanth Meka, Venkata, Sunil Songa, Ambedkar, Rao Nali, Sreenivasa, Battu, Janaki, Kukati, Latha, Murthy Kolapalli, Venkata Ramana","Investigación Clínica; 53(3); 223-236","Investigación Clínica","Inglês","2012","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332012000300002&lang=pt" 
"S0535-51332012000300003-ven","Efecto de la Leishmania mexicana, RANTES y TNF alfa en el fenotipo y propiedades migratorias in vitro de células dendríticas esplénicas de ratones BALB/c neonatos y adultos","Verzura, Julie, Ponce, Loida, Pernía, Mónica, Mendoza, Francisco, Tovar, Robert, de Orta, Sioly, Corado, José","Investigación Clínica; 53(3); 237-249","Investigación Clínica","Espanhol","2012","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332012000300003&lang=pt" 
"S0535-51332012000300001-ven","Índice h: nuevo indicador bibliométrico de la actividad académica","","Investigación Clínica; 53(3); 219-222","Investigación Clínica","Espanhol","2012","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332012000300001&lang=pt" 
"S0535-51332012000300006-ven","Estudio clínico-epidemiológico de coccidiosis intestinales en una población rural de región semiárida del estado Falcón, Venezuela","Cazorla, Dalmiro, Acosta, María Eleonora, Acosta, María Eugenia, Morales, Pedro","Investigación Clínica; 53(3); 273-288","Investigación Clínica","Espanhol","2012","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332012000300006&lang=pt" 
"S0535-51332012000300007-ven","Diagnóstico de Linfoma no Hodgkin con infiltración intra-auricular","Alcocer Gamba, Marco Antonio, González, Salvador León, Castro Montes, Eliodoro, Loarca Piña, Luis Martín, Lugo Gavidia, Leslie Marisol, García Hernández, Enrique, González Galindo, Ulises, Paredes Serrano, Miguel Isaías","Investigación Clínica; 53(3); 289-300","Investigación Clínica","Espanhol","2012","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332012000300007&lang=pt" 
"S0535-51332012000300004-ven","The life span of Drosophila melanogaster is affected by melatonin and thioctic acid","Terán, Raikelin, Bonilla, Ernesto, Medina-Leendertz, Shirley, Mora, Marylú, Villalobos, Virginia, Paz, Milagros, L Arcaya, José","Investigación Clínica; 53(3); 250-261","Investigación Clínica","Inglês","2012","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332012000300004&lang=pt" 
"S0535-51332012000300005-ven","Evaluación in vitro de la resistencia a la fractura en dientes con desarrollo radicular incompleto reforzados intraconducto con diferentes materiales","Cabrales Salgado, Ricardo, Carvajal Cabrales, Katherine, Pupo Marrugo, Stella, Hernández González, Daniel Fernando, Gracia Bárcenas, José Luis","Investigación Clínica; 53(3); 262-273","Investigación Clínica","Espanhol","2012","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332012000300005&lang=pt" 
"S0535-51332012000300008-ven","Farmacoterapia actual de la amibiasis, avances en nuevas drogas y diseño de una vacuna","Chacín-Bonilla, Leonor","Investigación Clínica; 53(3); 301-314","Investigación Clínica","Espanhol","2012","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332012000300008&lang=pt" 
"S0535-51332012000300009-ven","Adenosin deaminasa en el síndrome de inmunodeficiencia combinada severa","Pérez-Aguilar, Mary Carmen, Goncalves, Loredana, Bonfante-Cabarcas, Rafael","Investigación Clínica; 53(3); 315-324","Investigación Clínica","Espanhol","2012","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332012000300009&lang=pt" 
"S0864-34662012000300015-spa","La salud colectiva en la crisis mundial","Escudero, José Carlos","Revista Cubana de Salud Pública; 38(3); 491-494","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300015&lang=pt" 
"S0864-34662012000300001-spa","Toda obra humana puede mejorarse","Rojas Ochoa, Francisco","Revista Cubana de Salud Pública; 38(3); 344-346","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300001&lang=pt" 
"S0864-34662012000300016-spa","Un síndrome raro entre montañas","Martínez Calvo, Silvia","Revista Cubana de Salud Pública; 38(3); 495-497","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300016&lang=pt" 
"S0864-34662012000300017-spa","Carta al Editor","Jiménez Paneque, Rosa","Revista Cubana de Salud Pública; 38(3); 498-499","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300017&lang=pt" 
"S0864-34662012000300014-spa","Determinantes individuales y sociales de salud en la medicina familiar","Fernández, Regla María, Thielmann, Klaus, Bormey Quiñones, Martha Beatriz","Revista Cubana de Salud Pública; 38(3); 484-490","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300014&lang=pt" 
"S0864-34662012000300013-spa","Representaciones sociales sobre medicina tradicional y enfermedades foráneas en indígenas EmberaChamí de Colombia","Cardona Arias, Jaiberth Antonio, Rivera Palomino, Yennifer","Revista Cubana de Salud Pública; 38(3); 471-483","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300013&lang=pt" 
"S0864-34662012000300012-spa","La ética y la crisis de la salud en México","Piña Barba, Marta E","Revista Cubana de Salud Pública; 38(3); 463-470","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300012&lang=pt" 
"S0864-34662012000300011-spa","Enfoque actual sobre la calidad microbiológica del agua de hemodiálisis","González González, María Isabel","Revista Cubana de Salud Pública; 38(3); 451-462","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300011&lang=pt" 
"S0864-34662012000300010-spa","La especialidad en Organización y Administración de Salud Pública y la Escuela Cubana de Salud Pública","Suárez Rosas, Luis","Revista Cubana de Salud Pública; 38(3); 438-450","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300010&lang=pt" 
"S0864-34662012000300008-spa","Principales dificultades en el llenado de los certificados de defunción","Rodríguez Martín, Odalys, Matos Valdivia, Yanara, Anchia Alonso, Danoris, Betancourt Valladares, Miriela","Revista Cubana de Salud Pública; 38(3); 414-421","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300008&lang=pt" 
"S0864-34662012000300007-spa","Relación entre la dimensión socioeconómica y la dimensión salud en familias cubanas","Díaz-Perera Fernández, Georgia, Bacallao Gallestey, Jorge, Alemañy Pérez, Eduardo","Revista Cubana de Salud Pública; 38(3); 403-413","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300007&lang=pt" 
"S0864-34662012000300006-spa","Factores de riesgo de carga en cuidadores informales de adultos mayores con demencia","Espín Andrade, Ana Margarita","Revista Cubana de Salud Pública; 38(3); 493-402","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300006&lang=pt" 
"S0864-34662012000300005-spa","Las asignaturas de salud pública en las políticas de formación para la carrera de medicina","Vela Valdés, Juan, Fernández Sacasas, José","Revista Cubana de Salud Pública; 38(3); 383-392","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300005&lang=pt" 
"S0864-34662012000300004-spa","José López Sánchez, miembro de la Generación del 30, comunista, internacionalista e historiador de la medicina","Amaro Cano, María del Carmen","Revista Cubana de Salud Pública; 38(3); 372-382","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300004&lang=pt" 
"S0864-34662012000300002-spa","Dr. José López Sánchez (1911-2004): en el centenario de su nacimiento","Delgado García, Gregorio","Revista Cubana de Salud Pública; 38(3); 347-354","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300002&lang=pt" 
"S0864-34662012000300003-spa","Los aportes de José López Sánchez a las ciencias de la salud expresados en su bibliografía","López Espinosa, José Antonio","Revista Cubana de Salud Pública; 38(3); 355-371","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300003&lang=pt" 
"S0864-34662012000300009-spa","Importancia del Método Clínico","Cruz Hernández, Jeddú, Hernández García, Pilar, Abraham Marcel, Enrique, Dueñas Gobel, Nancy, Salvato Dueñas, Alena","Revista Cubana de Salud Pública; 38(3); 422-437","Revista Cubana de Salud Pública","Espanhol","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662012000300009&lang=pt" 
"S0465-546X2012000300007-esp","Significados culturales del concepto de salud en el trabajo en profesionales en formación","Aguilera Velasco, María de los Ángeles, Pérez Solís, José de Jesús, Pozos Radillo, Blanca Elizabeth, Acosta Fernández, Martín","Medicina y Seguridad del Trabajo; 58(228); 224-236","Medicina y Seguridad del Trabajo","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2012000300007&lang=pt" 
"S1130-01082012000900008-esp","Multiple lymphomatous polyposis of intestine as presentation of mantle cell lymphoma","Álvarez-Martínez, Paloma, Pipa-Muñiz, María, Ordieres-Díaz, Carlos, Fernández-Vega, Iván, Palacio-Galán, María Antonia, Granero-Castro, Pablo, Suárez-González, Adolfo","Revista Española de Enfermedades Digestivas; 104(9); 491-492","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900008&lang=pt" 
"S1130-01082012000900007-esp","Endoscopic closure of duodenal perforation with an over-the-scope clip during endoscopic ultrasound-guided cholangiopancreatography","Salord, Silvia, Gornals, Joan B., Maisterra, Sandra, Pons, Carles, Busquets, Juli, Fabregat, Joan","Revista Española de Enfermedades Digestivas; 104(9); 489-490","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900007&lang=pt" 
"S0465-546X2012000300010-esp","Influencia del índice de masa corporal y de otros factores de interés metabólico en los niveles de proteína C reactiva: Consideraciones sobre su posible valoración como marcador de comorbilidad y aspectos psiquiátricos","Medialdea Cruz, Jesús, Medina Font, Jua","Medicina y Seguridad del Trabajo; 58(228); 261-268","Medicina y Seguridad del Trabajo","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2012000300010&lang=pt" 
"S1130-01082012000900011-esp","Pseudomembranous colitis and bacteremia in an immunocompetent patient associated with a rare specie of Clostridium (C. ramosum)","Alcalde-Vargas, Alfonso, Trigo-Salado, Claudio, Leo-Carnerero, Eduardo, Cruz-Ramírez, Dolores de-la, Herrera-Justiniano, José Manuel","Revista Española de Enfermedades Digestivas; 104(9); 498-499","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900011&lang=pt" 
"S1130-01082012000900017-esp","In memoriam. Adolfo Benages Martínez (1942-2012)","Mora Miguel, Francisco, Moreno Osset, Eduardo, Mínguez Pérez, Miguel","Revista Española de Enfermedades Digestivas; 104(9); 507-508","Revista Española de Enfermedades Digestivas","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900017&lang=pt" 
"S0465-546X2012000300008-esp","Kathon CG y Dermatología Laboral: Actualización","Rodrigues Barata, Ana Rita, Rodríguez Espinosa, Jesús, Heras Mendaza, Felipe, Conde-Salazar Gomèz, Luis","Medicina y Seguridad del Trabajo; 58(228); 237-245","Medicina y Seguridad del Trabajo","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2012000300008&lang=pt" 
"S1130-01082012000900004-esp","Efficacy of adalimumab for the treatment of extraintestinal manifestations of Crohn&#039;s disease","Barreiro-de-Acosta, Manuel, Lorenzo, Aurelio, Domínguez-Muñoz, J. Enrique","Revista Española de Enfermedades Digestivas; 104(9); 468-472","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900004&lang=pt" 
"S1130-01082012000900010-esp","Estudio hemodinámico hepático","Bañares, Rafael, Yepes, Ismael","Revista Española de Enfermedades Digestivas; 104(9); 497-497","Revista Española de Enfermedades Digestivas","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900010&lang=pt" 
"S0465-546X2012000300011-esp","Prevalencia de los factores de riesgo cardiovascular en trabajadores de una planta metalúrgica","Alonso Díaz, Juan Antonio, Calleja Méndez, Ana Belén, Borbolla Ruiz, Soledad","Medicina y Seguridad del Trabajo; 58(228); 269-281","Medicina y Seguridad del Trabajo","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2012000300011&lang=pt" 
"S1130-01082012000900016-esp","Hepatocellular carcinoma in non-cirrhotic liver","Casanova-Martínez, Laura, Castillo-Grau, Pilar, Jaquotot-Herranz, Marta, Ruiz-Fernández, Gloria, Han, Eun Jin, Tortajada-Laureiro, Lucía, Olveira-Sanz, Antonio, Gea-Rodríguez, Francisco, Segura-Cabral, José María","Revista Española de Enfermedades Digestivas; 104(9); 505-506","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900016&lang=pt" 
"S1130-01082012000900003-esp","Endoscopic mucosal resection for proximal superficial lesions: efficacy and safety study in 59 consecutive resections","Albéniz-Arbizu, Eduardo, Pueyo-Royo, Antonio, Eguaras-Ros, Javier, Casi-Villarroya, María Ángeles, Ruiz-Clavijo-García, David, Oquiñena-Legaz, Susana, Iglesias-Picazo, Rosa, Aznárez-Barrio, Rosario, León-Brito, Helena, Jiménez-López, Carlos","Revista Española de Enfermedades Digestivas; 104(9); 458-467","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900003&lang=pt" 
"S1130-01082012000900006-esp","Nutritional treatment in inflammatory bowel disease: An update","Guagnozzi, Danila, González-Castillo, Sonia, Olveira, Antonio, Lucendo, Alfredo J.","Revista Española de Enfermedades Digestivas; 104(9); 479-488","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900006&lang=pt" 
"S1130-01082012000900005-esp","Low co-existence rates of Lactobacillus spp. and Helicobacter pylori detected in gastric biopsies from patients with gastrointestinal symptoms","García, Apolinaria, Sáez, Katia, Delgado, Carolina, González, Carlos L.","Revista Española de Enfermedades Digestivas; 104(9); 473-478","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900005&lang=pt" 
"S1130-01082012000900009-esp","Evaluation of the oncogenic risk of diffuse gastric polyposis: A case report","Spaziani, Erasmo, Picchio, Marcello, Di Filippo, Annalisa, Narilli, Piero, Pacini, Luca, Moretti, Valentina, Lucarelli, Pierino, Angelis, Francesco De, Ragona, Giuseppe, Petrozza, Vincenzo","Revista Española de Enfermedades Digestivas; 104(9); 493-496","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900009&lang=pt" 
"S0465-546X2012000300001-esp","La revista Medicina y Seguridad en el Trabajo y el respeto al derecho de autoría","Veiga de Cabo, Jorge","Medicina y Seguridad del Trabajo; 58(228); 174-178","Medicina y Seguridad del Trabajo","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2012000300001&lang=pt" 
"S0465-546X2012000300006-esp","Calidad de vida en el trabajo: Profesionales de la salud de Clínica Río Blanco y Centro de Especialidades Médicas","Delgado García, Diemen, Inzulza González, Miguel, Delgado García, Fabian","Medicina y Seguridad del Trabajo; 58(228); 216-223","Medicina y Seguridad del Trabajo","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2012000300006&lang=pt" 
"S0465-546X2012000300012-esp","Código Europeo Contra el Cáncer y Salud Laboral: Actuación de la Enfermería del Trabajo","González Sánchez, Jesús","Medicina y Seguridad del Trabajo; 58(228); 282-290","Medicina y Seguridad del Trabajo","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2012000300012&lang=pt" 
"S0465-546X2012000300003-esp","La violencia humana: ¿Qué hemos aprendido?","Vega Fernández, Enrique","Medicina y Seguridad del Trabajo; 58(228); 186-193","Medicina y Seguridad del Trabajo","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2012000300003&lang=pt" 
"S1130-01082012000900013-esp","Signet ring cell adenocarcinoma of the ampulla of Vater: A rare pathology","Lesquereux-Martínez, Lucía, Fernández-Pérez, Aquilino, Bustamante-Montalvo, Manuel","Revista Española de Enfermedades Digestivas; 104(9); 501-502","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900013&lang=pt" 
"S0465-546X2012000300005-esp","Encuestas de condiciones de trabajo y salud: su utilización en la investigación en salud laboral","Itatí Iñiguez, María José, Agudelo-Suárez, Andrés A., Campos-Serna, Javier, Cornelio, Cecilia I., Benavides, Fernando G.","Medicina y Seguridad del Trabajo; 58(228); 205-215","Medicina y Seguridad del Trabajo","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2012000300005&lang=pt" 
"S1130-01082012000900015-esp","Jejunal diverticular perforation due to gallstone ileus","Martín-Pérez, Jesica, Bravo-Gutiérrez, Alberto, Delgado-Plasencia, Luciano, Hernández-León, Carmen Nieves, Medina-Arana, Vicente","Revista Española de Enfermedades Digestivas; 104(9); 503-505","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900015&lang=pt" 
"S1130-01082012000900012-esp","Spontaneous hemoperitoneum due to rupture of short gastric artery after vomiting","García-García, Mª Luisa, Miguel-Perelló, Joana, García-Marín, José Andrés, Morales-Cuenca, Germán, Coll-Salinas, Antonio, Aguayo-Albasini, José Luis","Revista Española de Enfermedades Digestivas; 104(9); 499-501","Revista Española de Enfermedades Digestivas","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082012000900012&lang=pt" 
