"S0187-57952013000200008-mex","El Trabajo","Quijano, Aníbal","Argumentos (México, D.F.); 26(72); 145-163","Argumentos (México, D.F.)","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-57952013000200008&lang=pt" 
"S1815-59442013000200006-cub","Diseño Mc. Lean-Anderson aplicado para obtener recubrimientos de electrodos aleados con carbono, cromo y titanio","Gómez-Pérez, Carlos René, Paula-Perotti, Ana, García-Rodríguez, Alejandro, Esmerio-Mazzaferro, José Antônio, Rubén-Gonzalez, Arnaldo, Guerra-Machado, Ivan","Ingeniería Mecánica; 16(2); 132-143","Ingeniería Mecánica","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59442013000200006&lang=pt" 
"S1815-59442013000200005-cub","Diseño por simulación de un sistema híbrido eólico-fotovoltaico para una vaquería en Cuba","Werner-de Dios-Ortega, Antonio, Errasti-Cabrera, Michel","Ingeniería Mecánica; 16(2); 123-131","Ingeniería Mecánica","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59442013000200005&lang=pt" 
"S1815-59442013000200004-cub","Simulación numérica de un nuevo sensor de anisotropía magnética","Carro-Hernández, Gustavo Eugenio, Cruz-Inclán, Carlos Manuel, Arteche-Díaz, Josué, Leyva-Fabelo, Antonio","Ingeniería Mecánica; 16(2); 113-122","Ingeniería Mecánica","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59442013000200004&lang=pt" 
"S1815-59442013000200007-cub","Control of critical parameters for square cup deep drawing of AISI 304 DDQ using genetic algorithm","Bernal-Aguilar, Yudieski, Marty-Delgado, José Roberto, Okoye-Nwoye, Celestine, Hernández Santana, Edel, Hernández-Santana, Ediel","Ingeniería Mecánica; 16(2); 144-151","Ingeniería Mecánica","Inglês","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59442013000200007&lang=pt" 
"S1815-59442013000200001-cub","Carbón activado de semillas de tomate para adsorción de vapores de amoniaco, benceno y gasolina","Márquez-Montesino, Francisco, Zanzi-Vigouroux, Rolando, Birbas, Daniella, Aguiar-Trujillo, Leonardo, Ramos-Robaina, Boris Abel","Ingeniería Mecánica; 16(2); 83-90","Ingeniería Mecánica","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59442013000200001&lang=pt" 
"S1815-59442013000200009-cub","Comportamiento estático y modal del chasis de un ómnibus modernizado","Chagoyén-Méndez, César A., Álvarez-Peña, Constantina, Brito-Fernández, Yunelky, Moya-Rodríguez, Jorge L., Chagoyén- Méndez, Ernesto L.","Ingeniería Mecánica; 16(2); 161-170","Ingeniería Mecánica","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59442013000200009&lang=pt" 
"S1815-59442013000200008-cub","Sistema Basado en Casos para el diseño de engranajes cilíndricos con contacto exterior","Hernández-Ortega, Robert, Chagoyén-Méndez, César A., Fernández-Castañeda, Feliberto, Moya-Rodríguez, Jorge Laureano","Ingeniería Mecánica; 16(2); 152-160","Ingeniería Mecánica","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59442013000200008&lang=pt" 
"S0212-16112013000400057-esp","Oral nutritional supplements intake and nutritional status among inpatients admitted in a tertiary hospital","Lammel Ricardi, Juliana, Marcadenti, Aline, Perocchin de Souza, Simone, Siviero Ribeiro, Anelise","Nutrición Hospitalaria; 28(4); 1357-1360","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400057&lang=pt" 
"S0212-16112013000400004-esp","Genetic variation of apolipoproteins, diet and other environmental interactions: an updated review","Sotos-Prieto, Mercedes, Peñalvo, José Luis","Nutrición Hospitalaria; 28(4); 999-1009","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400004&lang=pt" 
"S0212-16112013000400002-esp","Calidad de la dieta &quot;antes y durante&quot; un tratamiento de pérdida de peso basado en dieta mediterránea, terapia conductual y educación nutricional","Morales-Falo, Eva María, Sánchez-Moreno, Carmen, Esteban, Alberto, Alburquerque, Juan José, Garaulet, Marta","Nutrición Hospitalaria; 28(4); 980-987","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400002&lang=pt" 
"S0212-16112013000400008-esp","El ácido alfa lipoico y su poder antioxidante frente al cáncer y las patologías de sensibilización central","Durand, Marisa, Mach, Núria","Nutrición Hospitalaria; 28(4); 1031-1038","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400008&lang=pt" 
"S0212-16112013000400037-esp","Prevalencia y factores asociados a desnutrición hospitalaria en un hospital general: Perú, 2012","Veramendi-Espinoza, L. E., Zafra-Tanaka, J. H., Salazar-Saavedra, O., Basilio-Flores, J. E., Millones-Sánchez, E., Pérez-Casquino, G. A., Quispe-Moore, L. M., Tapia-Vicente, M. E., Ticona-Rebagliati, D. I., B. Asato, N., Quispe-Calderón, L., Ruiz García, H. J., Chia-Gil, A., Rey-Rodríguez, D. E., T. Surichaqui, B., Whittembury, Á.","Nutrición Hospitalaria; 28(4); 1236-1243","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400037&lang=pt" 
"S0212-16112013000400015-esp","Relación del estrés oxidativo y la pérdida de peso obtenida en pacientes obesos mórbidos mediante cirugía bariátrica con la técnica del cruce duodenal","Tursi Ríspoli, Leonardo De, Vázquez Tarragón, Antonio, Vázquez Prado, Antonio, Sáez Tormo, Guillermo, Ismail Mahmoud, Ali, Bruna Esteban, Marcos, Mulas Fernandez, Claudia, Gumbau Puchol, Verónica","Nutrición Hospitalaria; 28(4); 1085-1092","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400015&lang=pt" 
"S0212-16112013000400012-esp","Actividad física laboral y composición corporal en mujeres adultas: estudio piloto","Fuentes Bravo, Manuel, Zúñiga Paredes, Francisca, Rodríguez-Rodríguez, Fernando Javier, Cristi-Montero, Carlos","Nutrición Hospitalaria; 28(4); 1060-1064","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400012&lang=pt" 
"S0212-16112013000400018-esp","Efectividad de la terapia cognitivo-conductual en la pérdida de peso tras dos años de cirugía bariátrica en pacientes con obesidad mórbida","Abilés, V, Abilés, J, Rodríguez-Ruiz, S, Luna, V, Martín, F, Gándara, N, Fernández-Santaella, MC","Nutrición Hospitalaria; 28(4); 1109-1114","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400018&lang=pt" 
"S0212-16112013000400036-esp","Screening in a Lactobacillus delbrueckii subsp. bulgaricus Collection to select a strain able to survive to the human intestinal tract","Vázquez, Clotilde, Botella-Carretero, José I., García-Albiach, Raimundo, Pozuelo, María J., Rodríguez-Baños, Mercedes, Baquero, Fernando, Baltadjieva, María A., Campo, Rosa del","Nutrición Hospitalaria; 28(4); 1227-1235","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400036&lang=pt" 
"S0212-16112013000400005-esp","Energy availability, menstrual dysfunction and bone health in sports: an overwiew of the female athlete triad","Márquez, Sara, Molinero, Olga","Nutrición Hospitalaria; 28(4); 1010-1017","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400005&lang=pt" 
"S0212-16112013000400007-esp","Alteraciones endocrinometabólicas en la enfermedad pulmonar obstructiva crónica","Torres-Sánchez, Irene, Valenza, Marie Carmen, Carrasco, Fernando, Cabrera-Martos, Irene, Valenza-Demet, Gerald, Cano-Capellaci, Marcelo","Nutrición Hospitalaria; 28(4); 1022-1030","Nutrición Hospitalaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400007&lang=pt" 
"S0212-16112013000400003-esp","Adherence to nutritional therapy in obese adolescents: a review","Guimarães França, Silvana Lima, Sahade, Viviane, Nunes, Mônica, Adan, Luis F.","Nutrición Hospitalaria; 28(4); 988-998","Nutrición Hospitalaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112013000400003&lang=pt" 
"S1815-59012013000200001-cub","Determinação de posicionamento ótimo de anel equalizador em Isoladores Poliméricos","Rocha Barros, Rafael Mendonça, Vilela Ferreira, Tarso, Guedes da Costa, Edson","Ingeniería Energética; 34(2); 89-97","Ingeniería Energética","Português","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59012013000200001&lang=pt" 
"S1815-59012013000200002-cub","Calidad de la energía en redes eléctricas con penetración eólica. Caso: Parque Eólico de Turiguanó","Sierra Gil, Eduardo, Coello Igarza, Daisnel, Pérez Lorenzo, Adonis","Ingeniería Energética; 34(2); 98-107","Ingeniería Energética","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59012013000200002&lang=pt" 
"S1815-59012013000200003-cub","Oscilaciones de Potencia, Tensión y Corriente en Unidades de Generación Distribuida","de Armas Teyra, Marcos Alberto, Ruiz Pérez, Alvinn","Ingeniería Energética; 34(2); 108-118","Ingeniería Energética","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59012013000200003&lang=pt" 
"S1815-59012013000200004-cub","Estudio estructural en instalaciones de bomba de calor","Cruz Fonticiella, Oscar M, Dos Reis Parise, José A","Ingeniería Energética; 34(2); 119-128","Ingeniería Energética","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59012013000200004&lang=pt" 
"S1815-59012013000200005-cub","Modelación de la carga para estudios estáticos de estabilidad de tensión","Garcia Sánchez, Zaid, González-Cueto Cruz, José Antonio, Casas Fernández, Leonardo, Boza Valerino, Juan Gualberto","Ingeniería Energética; 34(2); 129-136","Ingeniería Energética","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59012013000200005&lang=pt" 
"S1815-59012013000200006-cub","Clasificación de fallas con redes neuronales para grupos electrógenos","Corrales Barrios, Luis, Ramírez Vázquez, Alexei","Ingeniería Energética; 34(2); 137-150","Ingeniería Energética","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59012013000200006&lang=pt" 
"S1815-59012013000200007-cub","Análisis estadístico de la caída de tensión en un sistema eléctrico de baja tensión","Astorga Gómez, Juan M","Ingeniería Energética; 34(2); 151-162","Ingeniería Energética","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59012013000200007&lang=pt" 
"S1815-59012013000200008-cub","Análisis de eficiencia de motores asincrónicos en presencia de desbalances y armónicos en la tensión","Sousa Santos, Vladimir, Viego Felipe, Percy, Gómez Sarduy, Julio, de Armas Teyra, Marcos","Ingeniería Energética; 34(2); 163-173","Ingeniería Energética","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59012013000200008&lang=pt" 
"S0717-69962013000200014-chl","Construcciones de madera compuestas para cerramientos autoportantes","Saleh Pascha, Khaled","ARQ (Santiago); (84); 76-83","ARQ (Santiago)","Inglês, Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-69962013000200014&lang=pt" 
"S0256-95072013000800005-sza","The &quot;Native Experiment&quot;: the formation of the Bantu Presbyterian Church and the defects of faith transplanted on African soil","Vellem, Vuyani S.","Missionalia; 41(2); 146-163","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800005&lang=pt" 
"S0256-95072013000800006-sza","Critical reflections on polygamy in the African Christian context","Baloyi, Elijah M.","Missionalia; 41(2); 164-181","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800006&lang=pt" 
"S0256-95072013000100010-sza","Protestant missions and local encouters in the nineteenth and twentieth centuries: Unto the ends of the world","Duncan, GA","Missionalia; 41(1); 94-95","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100010&lang=pt" 
"S0256-95072013000100011-sza","Foundations for mission","Duncan, GA","Missionalia; 41(1); 95-97","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100011&lang=pt" 
"S0256-95072013000100012-sza","Supporting Asian Christianity&#039;s transition from mission to church: A history of the Foundation for theological education in south east Asia","Duncan, GA","Missionalia; 41(1); 97-98","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100012&lang=pt" 
"S0256-95072013000100013-sza","Handbook of theological education in world Christianity: Theological perspectives, ecumenical trends, regional surveys","Duncan, GA","Missionalia; 41(1); 98-99","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100013&lang=pt" 
"S0256-95072013000800007-sza","The interplay between theology and development: How theology can be related to development in post-modern society","Klaasen, John","Missionalia; 41(2); 182-194","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800007&lang=pt" 
"S0256-95072013000800014-sza","The Missional church in perspective: mapping trends and shaping the conversation","van Wyngaard, Cobus","Missionalia; 41(2); 219-220","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800014&lang=pt" 
"S0256-95072013000800013-sza","Missiological Hermeneutics: Biblical Interpretation for the Global Church","Naicker, Linda","Missionalia; 41(2); 218-218","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800013&lang=pt" 
"S0256-95072013000800012-sza","Global church planting: Biblical principles and best practices for multiplication","Duncan, GA","Missionalia; 41(2); 216-217","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800012&lang=pt" 
"S0256-95072013000800011-sza","Walking with the Poor: Principles and Practices of Transformational Development","van Wyngaard, A","Missionalia; 41(2); 215-215","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800011&lang=pt" 
"S0256-95072013000800010-sza","Edinburgh 2010: Mission now and then","Duncan, GA","Missionalia; 41(2); 214-214","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800010&lang=pt" 
"S0256-95072013000100007-sza","Writing religious history: The historiography of Ethiopian Pentecostalism","Duncan, GA","Missionalia; 41(1); 90-91","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100007&lang=pt" 
"S0256-95072013000100006-sza","Gender, narratives, and religious competition among the Sonjo of Tanzania","Vähäkangas, Mika","Missionalia; 41(1); 66-89","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100006&lang=pt" 
"S0256-95072013000100005-sza","&quot;To flee or not to flee&quot;: Responses to persecution and the issue of relocation","Sauer, Christof","Missionalia; 41(1); 53-65","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100005&lang=pt" 
"S0256-95072013000100004-sza","Missionary diaconate: Hope for migrated people","Knoetze, Hannes (JJ)","Missionalia; 41(1); 40-52","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100004&lang=pt" 
"S0256-95072013000100003-sza","A network society, social media, migration and mission","Niemandt, C.J.P.","Missionalia; 41(1); 22-39","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100003&lang=pt" 
"S0256-95072013000100002-sza","Migrants, mission and theological education","Hayes, Stephen","Missionalia; 41(1); 05-21","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100002&lang=pt" 
"S0256-95072013000100001-sza","","Nel, RW (Reggie), van Wyngaard, GJ (Cobus)","Missionalia; 41(1); 3-4","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100001&lang=pt" 
"S0256-95072013000100009-sza","Introducing world Christianity","Duncan, GA","Missionalia; 41(1); 93-94","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100009&lang=pt" 
"S0256-95072013000100008-sza","Equipping for service: Christian leadership in church and society","Duncan, GA","Missionalia; 41(1); 92-92","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000100008&lang=pt" 
"S0256-95072013000800008-sza","Resonance at Rutba: The relevance of New Monasticism for South Africa","Brook, Carl I.","Missionalia; 41(2); 195-210","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800008&lang=pt" 
"S0256-95072013000800009-sza","Contextualisation and Mission Training. Engaging Asia&#039;s Religious Worlds","Urbaniak, Jakub","Missionalia; 41(2); 211-213","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800009&lang=pt" 
"S0256-95072013000800001-sza","Editorial","Nel, RW (Reggie), van Wyngaard, GJ (Cobus)","Missionalia; 41(2); 102-103","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800001&lang=pt" 
"S0256-95072013000800002-sza","A theological perspective on migrants and migration focussing on the Southern African Development Community (SADC)","Botha, Nico A","Missionalia; 41(2); 104-119","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800002&lang=pt" 
"S0256-95072013000800003-sza","Forced removals and migration: a theology of resistance and liberation in South Africa","Kgatla, Selaelo T.","Missionalia; 41(2); 120-132","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800003&lang=pt" 
"S0256-95072013000800004-sza","Mission as theological education: Is Christian mission history coming full circle?","Saayman, Willem","Missionalia; 41(2); 133-145","Missionalia","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95072013000800004&lang=pt" 
"S0718-221X2013000200006-chl","Ultrasound waves for assessing the technological properties of Pinus caribaea var hondurensis and Eucalyptus grandis wood","Gomes Ribeiro, Patrícia, Gonçalez, Joaquim Carlos, Gonçalves, Raquel, Teles, Ricardo Faustino, de Souza, Frederico","Maderas. Ciencia y tecnología; 15(2); 195-204","Maderas. Ciencia y tecnología","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-221X2013000200006&lang=pt" 
"S0718-221X2013000200007-chl","Efecto del comportamiento termo-higromecánico a macroescala de madera bajo compresión perpendicular a la fibra en las propiedades nanomecánicas de su estructura celular","Sepúlveda, Daniela, Bustos, Cecilia, Gacitúa, William, Dechent, Peter, Cloutier, Alain","Maderas. Ciencia y tecnología; 15(2); 205-222","Maderas. Ciencia y tecnología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-221X2013000200007&lang=pt" 
"S0718-221X2013000200001-chl","Investigation on lateral resistance of joints made with drywall and sheet metal screws in bagasse particleboard and comparison with that of commercial MDF","Eshaghi, Saeed, Faezipour, Mahdi, Taghiyari, Hamid Reza","Maderas. Ciencia y tecnología; 15(2); 127-140","Maderas. Ciencia y tecnología","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-221X2013000200001&lang=pt" 
"S0718-221X2013000200005-chl","Effects of heat-treatment on permeability of untreated and nanosilver-impregnated native hardwoods","Taghiyari, Hamid Reza","Maderas. Ciencia y tecnología; 15(2); 183-194","Maderas. Ciencia y tecnología","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-221X2013000200005&lang=pt" 
"S0718-221X2013000200002-chl","Effects of thermal pre-treatment and variables of production on properties of OSB panels of Pinus taeda","Farinassi Mendes, Rafael, Bortoletto Júnior, Geraldo, Ferreira de Almeida, Natalie, Gabriella Surdi, Paula, Najm Barbeiro, Isabela","Maderas. Ciencia y tecnología; 15(2); 141-152","Maderas. Ciencia y tecnología","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-221X2013000200002&lang=pt" 
"S0718-221X2013000200004-chl","Correlations among microfibril angle, density, modulus of elasticity, modulus of rupture and shrinkage in 6-year-old Eucalyptus urophylla × E. grandis","Hein, P.R.G, Silva, J.R.M, Brancheriau, L","Maderas. Ciencia y tecnología; 15(2); 171-182","Maderas. Ciencia y tecnología","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-221X2013000200004&lang=pt" 
"S0718-221X2013000200008-chl","Transición de madera juvenil a madura en un clon de Populus deltoides implantado en Buenos Aires Argentina","Cobas, Ana C, Area, María C, Monteoliva, Silvia","Maderas. Ciencia y tecnología; 15(2); 223-234","Maderas. Ciencia y tecnología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-221X2013000200008&lang=pt" 
"S0718-221X2013000200010-chl","Chemical changes of heat treated pine and eucalypt wood monitored by FTIR","Esteves, B, Velez Marques, A, Domingos, I, Pereira, H","Maderas. Ciencia y tecnología; 15(2); 245-258","Maderas. Ciencia y tecnología","Inglês","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-221X2013000200010&lang=pt" 
"S0186-29792013000200008-mex","Peces del sistema arrecifal Lobos-Tuxpan, Veracruz, México","González Gándara, Carlos, Lozano Vilano, María de Lourdes, de la Cruz Francisco, Vicencio, Domínguez Barradas, Consuelo","Universidad y ciencia; 29(2); 191-208","Universidad y ciencia","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792013000200008&lang=pt" 
"S0186-29792013000200004-mex","Cobertura temporal de los humedales en la cuenca del Usumacinta, Balancán, Tabasco, México","Estrada Loreto, Feliciana, Barba Macías, Everardo, Ramos Reyes, Rodimiro","Universidad y ciencia; 29(2); 141-151","Universidad y ciencia","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792013000200004&lang=pt" 
"S0186-29792013000200003-mex","Uso de fertilizantes orgánicos para la mejora de propiedades químicas y microbiológicas del suelo y del crecimiento del cítrico Citrange troyer","González-Mancilla, Apolinar, Rivera-Cruz, María del Carmen, Ortiz-García, Carlos Fredy, Almaraz-Suárez, Juan José, Trujillo-Narcía, Antonio, Cruz-Navarro, Gonzalo","Universidad y ciencia; 29(2); 123-139","Universidad y ciencia","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792013000200003&lang=pt" 
"S0186-29792013000200001-mex","Tolerancia a la salinidad en variedades de albahaca (Ocimum basilicum L.) en las etapas de germinación, emergencia y crecimiento inicial","Reyes-Pérez, Juan José, Murillo-Amador, Bernardo, Nieto-Garibay, Alejandra, Troyo-Diéguez, Enrique, Reynaldo-Escobar, Inés María, Rueda-Puente, Edgar Omar, García-Hernández, José Luis","Universidad y ciencia; 29(2); 101-112","Universidad y ciencia","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0186-29792013000200001&lang=pt" 
"S2236-34592013000200013-scl","O Crisol: periódico das alunas do Colégio Americano (Porto Alegre/RS, 1945-1964)","Almeida, Dóris Bittencourt","História da Educação; 17(40); 267-290","História da Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000200013&lang=pt" 
"S1984-02922013000200012-scl","As durações do devir: como construir objetos-problema com a cartografia","Fonseca, Tania Mara Galli, Costa, Luis Artur","Fractal : Revista de Psicologia; 25(2); 415-431","Fractal : Revista de Psicologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922013000200012&lang=pt" 
"S1984-64872013000200010-scl","&quot;Corrigir, prevenir, fazer corpo: a circuncisão masculina como estratégia de prevenção do HIV/AIDS e as intervenções cirúrgicas em crianças intersex","Knauth, Daniela Riva, Machado, Paula Sandrine","Sexualidad, Salud y Sociedad (Rio de Janeiro); (14); 229-241","Sexualidad, Salud y Sociedad (Rio de Janeiro)","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-64872013000200010&lang=pt" 
"S1981-81222013000200015-scl","Primeira viagem aos Ticuna: um artigo pouco conhecido de Curt Nimuendajú","Schröder, Peter","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(2); 461-470","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000200015&lang=pt" 
"S1981-81222013000200003-scl","Aspectos do sistema fonológico de Arara (Karib)","Alves, Ana Carolina Ferreira","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(2); 265-277","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000200003&lang=pt" 
"S1981-81222013000200007-scl","Descrição e análise do prefixo {e-} intr da língua Wayoro (Ayuru, tronco Tupí)","Nogueira, Antonia Fernanda de Souza","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(2); 325-341","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000200007&lang=pt" 
"S1981-81222013000200008-scl","Aspectos da modalidade epistêmica em Tapirapé","Praça, Walkíria Neiva","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(2); 343-357","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000200008&lang=pt" 
"S1981-81222013000200009-scl","Fala fictícia fossilizada: o tempo futuro em Aikanã","van der Voort, Hein","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(2); 359-377","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000200009&lang=pt" 
"S1981-81222013000200010-scl","Território cultural e a transformação da floresta em artefato social","Magalhães, Marcos Pereira","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(2); 381-400","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000200010&lang=pt" 
"S1981-81222013000200017-scl","Demarcar é aproximar","Vergara, Moema de Rezende","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(2); 477-478","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000200017&lang=pt" 
"S1981-81222013000200023-scl","A serviço da pátria: o recrutamento militar na Província do Paraná durante a Guerra do Paraguai (1865-1870)","Brito, Edilson Pereira","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(2); 489-489","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000200023&lang=pt" 
