"S0102-64451993000200006-scl","O direito à  vida e a ética da saúde","Berlinguer, Giovanni","Lua Nova: Revista de Cultura e Política; (30); 122-143","Lua Nova: Revista de Cultura e Política","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64451993000200006&lang=pt" 
"S0034-89101993000400006-scl","Efeito da suplementação com ferro na biodisponibilidade de zinco em uma dieta regional do nordeste do Brasil","Pedrosa, Lúcia F. C., Cozzolino, Silvia M. F.","Revista de Saúde Pública; 27(4); 266-270","Revista de Saúde Pública","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101993000400006&lang=pt" 
"S0034-89101993000400013-scl","","","Revista de Saúde Pública; 27(4); 311-312","Revista de Saúde Pública","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101993000400013&lang=pt" 
"S0034-89101993000400011-scl","Lyme Disease: antibodies against Borrelia burgdorferi in farm workers in Argentina","Stanchi, Nestor Oscar, Balague, Laura Josefina","Revista de Saúde Pública; 27(4); 305-307","Revista de Saúde Pública","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101993000400011&lang=pt" 
"S0034-89101993000400012-scl","","Pilon, André Francisco","Revista de Saúde Pública; 27(4); 308-310","Revista de Saúde Pública","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101993000400012&lang=pt" 
"S0036-46651993000400015-scl","Leishmaniose cutânea acidental","Dillon, Neuza Lima, Stolf, Hamilton Ometto, Yoshida, Elizaide L. Alvarenga, Marques, Mariangela E. Alencar","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 385-387","Revista do Instituto de Medicina Tropical de São Paulo","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400015&lang=pt" 
"S0036-46651993000400024-scl","Manual de higiene e medicina do trabalho: contendo as Normas Regulamentares (NR) aprovadas pela Portaria nº 3.214, de 8 de junho de 1978","SOUNIS, Emilio","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 380-380","Revista do Instituto de Medicina Tropical de São Paulo","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400024&lang=pt" 
"S0036-46651993000400023-scl","Organização de um serviço de arquivo médico e estatística: SAME","SOUNIS, Emilio","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 376-376","Revista do Instituto de Medicina Tropical de São Paulo","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400023&lang=pt" 
"S0036-46651993000400022-scl","Candida albicans: cellular and molecular biology","PRASAD, Rajendra","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 372-372","Revista do Instituto de Medicina Tropical de São Paulo","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400022&lang=pt" 
"S0036-46651993000400021-scl","Candida albicans: cellular and molecular biology","PRASAD, Rajendra","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 366-366","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400021&lang=pt" 
"S0036-46651993000400020-scl","LA INVESTIGACION EN SALUD EN AMERICA LATINA: estudio de países seleccionados","","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 354-354","Revista do Instituto de Medicina Tropical de São Paulo","Espanhol","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400020&lang=pt" 
"S0036-46651993000400019-scl","","ARORA, Dilip K., AJELLO, Libero, MUKERJI, K.G.","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 336-336","Revista do Instituto de Medicina Tropical de São Paulo","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400019&lang=pt" 
"S0036-46651993000400018-scl","Handbook of applied mycology","ARORA, Dilip K., ELANDER, Richard P., MUKERJI, K. G.","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 322-322","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400018&lang=pt" 
"S0036-46651993000400017-scl","Handbook of applied mycology","ARORA, Dilip K., AJELLO, Libero, MUKERJI, K.G.","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 314-314","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400017&lang=pt" 
"S0036-46651993000400012-scl","Human lagochilascariasis treated sucessfully with ivermectin: a case report","Bento, Ricardo Ferreira, Mazza, Celso do Carmo, Motti, Eduardo Franco, Chan, Yang Tsou, Guimarães, José Renato Roxo, Miniti, Aroldo","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 373-375","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400012&lang=pt" 
"S0036-46651993000400003-scl","Comparative study on the localization of adult Schistosoma mansoni worms in albino mice anesthetized with pentobarbital sodium, ether or chlorophorm","Machado e Silva, José Roberto, Lima, Maria Adriana Dias de, Rodrigues e Silva, Rosângela, Maldonado Jr., Arnaldo, Presgrave, Octávio Augusto França, Rey, Luis","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 323-326","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400003&lang=pt" 
"S0036-46651993000400004-scl","Esporotricose do gato doméstico (Felis catus): transmissão humana","Marques, Silvio Alencar, Franco, Sonia R.V.S., Camargo, Rosângela M. Pires de, Dias, Lisette D. Figueiredo, Haddad Júnior, Vidal, Fabris, Viciany Erique","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 327-330","Revista do Instituto de Medicina Tropical de São Paulo","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400004&lang=pt" 
"S0036-46651993000400005-scl","Schistosomiasis mansoni in an area of low transmission: II. Risk factors for infection","Marçal Júnior, Oswaldo, Hotta, Luiz Koodi, Patucci, Rosa Maria de Jesus, Glasser, Carmen Moreno, Dias, Luiz Candido de Souza","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 331-335","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400005&lang=pt" 
"S0036-46651993000400006-scl","Schistosoma mansoni: protective immunity in mice cured by chemotherapy at the chronic phase of the disease","Bezerra, Fernando Schemelzer de Moraes, Coelho, Paulo Marcos Zech, Tavares, Carlos Alberto Pereira","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 337-344","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400006&lang=pt" 
"S0036-46651993000400008-scl","A multivariate analysis of the relationship between work ability and S. japonicum infection in Dongting Lake Region, in China","Yuesheng, Li, Yi, Li, Donbao, Yu, Meng, Xia, Shengqin, Hu, Yang, Xiang, Zhinan, Zhong","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 347-353","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400008&lang=pt" 
"S0036-46651993000400009-scl","Circulation of Eastern equine encephalitis, Western equine encephalitis, Ilhéus, Maguari and Tacaiuma viruses in equines of the Brazilian Pantanal, South America","Iversson, Lygia Busch, Silva, Roberto Aguilar M.S., Rosa, Amélia P.A. Travassos da, Barros, Vera Lúcia R.S.","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 355-359","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400009&lang=pt" 
"S0036-46651993000400010-scl","Total serum IgE and parasite: specific IgG and IgA antibodies in human strongyloidiasis","Rossi, Cláudio L., Takahashi, Emilia E. H., Partel, Cláudia D., Teodoro, Lívia G.V.L., Silva, Luiz J. da","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 361-365","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400010&lang=pt" 
"S0036-46651993000400011-scl","Neurocriptococose durante a gravidez: revisão da literatura. Relato de dois casos","Pereira, Carlos Alberto Pires, Fischman, Olga, Colombo, Arnaldo Lopes, Moron, Antonio Fernandes, Pignatari, Antonio Carlos Campos","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 367-371","Revista do Instituto de Medicina Tropical de São Paulo","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400011&lang=pt" 
"S0036-46651993000400013-scl","Nocardia asteroides peritonitis during continuous ambulatory peritoneal dialysis","Lopes, Jorge O., Alves, Sydney H., Benevenga, Jeni P., Salla, Adenilde, Tatsch, Ines","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 377-379","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400013&lang=pt" 
"S0036-46651993000400014-scl","Lance-headed viper (Bothrops moojeni) bite wounding the eye","Brandão, Érico Otaviano, Bastos, Helder Castro de, Nishioka, Sérgio de Andrade, Silveira, Paulo Vitor Portella","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 381-383","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400014&lang=pt" 
"S0036-46651993000400016-scl","Dexamethasone does not reduce the worm burden in mice infected with in vivo obtained schistosomules of Schistosoma mansoni","Hermeto, Marco V., Melo, Alan L., Bicalho, Rosilene S., Vargas, Antonio P., Favaretto, Fábio J. O., Pereira, Leógenes H.","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 389-390","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400016&lang=pt" 
"S0036-46651993000400007-scl","Vibrios among patients of good socioeconomic conditions during the cholera epidemic in Recife, Brazil","Magalhães, Vera, Magalhães, Marcelo, Marques, Lilian R.M.","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 345-346","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400007&lang=pt" 
"S0036-46651993000400002-scl","Antibodies against non-structural c100/3 and structural core antigen of hepatitis C virus (HCV) in hemodialysis patients","Yoshida, C.F.T., Takahashi, Y., Vanderborght, B.O.M., Rouzere, C.D., França, M.S., Takahashi, C., Takamizawa, A., Yoshida, I., Schatzmayr, H.G.","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 315-321","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400002&lang=pt" 
"S0036-46651993000400001-scl","Eliminação de Toxoplasma gondii pela urina de camundongos durante a fase aguda da infecção experimental","Rocha, R.J., Tafuri, W.L., Chiari, C.A.","Revista do Instituto de Medicina Tropical de São Paulo; 35(4); 307-313","Revista do Instituto de Medicina Tropical de São Paulo","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651993000400001&lang=pt" 
"S0370-41061993000400005-chl","Medicina nuclear en el diagnostico de las enfermedades nefrourológicas no obstructivas de los niños","Amaral P, Horacio","Revista chilena de pediatría; 64(4); 265-271","Revista chilena de pediatría","Espanhol","1993","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061993000400005&lang=pt" 
"S0370-41061993000400002-chl","Hemorragia por varices esofágicas en niños: rendimiento de la escleroterapia","Miguel E, Isabel, Vargas T, Ling, Saelzer W, Eric, Ossandon C, Francisco, Soto H, Juan Ramón","Revista chilena de pediatría; 64(4); 228-231","Revista chilena de pediatría","Espanhol","1993","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061993000400002&lang=pt" 
"S0370-41061993000400004-chl","Manifestaciones neurológicas de la infección por VIH en pediatría","Serrano V, Sandra","Revista chilena de pediatría; 64(4); 259-263","Revista chilena de pediatría","Espanhol","1993","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061993000400004&lang=pt" 
"S0370-41061993000400006-chl","Tentativas y consumación de suicidio en niños y adolescentes","Ulloa Ch, Fresia","Revista chilena de pediatría; 64(4); 272-276","Revista chilena de pediatría","Espanhol","1993","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061993000400006&lang=pt" 
"S0370-41061993000400001-chl","Morbilidad y estado nutricional en lactantes de alto riesgo: Estudio de terreno","Cruchet M, Sylvia, Araya Q, Magdalena, Espinoza M, Julio, Brunser T, Oscar","Revista chilena de pediatría; 64(4); 223-226","Revista chilena de pediatría","Espanhol","1993","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061993000400001&lang=pt" 
"S0370-41061993000400007-chl","Fluor: potenciales efectos adversos","Rivera V, Sheril, Godorccci B, Sergio, Borgel A, Laura, Díaz O, Esteban, Fuchs W, Tzandra, Martin P, M. Isabel","Revista chilena de pediatría; 64(4); 278-283","Revista chilena de pediatría","Espanhol","1993","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061993000400007&lang=pt" 
"S0370-41061993000400003-chl","Resultados de la preanimación  cardiopulmonar en pacientes pediátricos hospitalizados","Baeza R, José, Gaete P, Verónica, Cabellos M, Ximena, Cordero T, Jaime","Revista chilena de pediatría; 64(4); 232-236","Revista chilena de pediatría","Espanhol","1993","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061993000400003&lang=pt" 
"S0103-40141993000200002-scl","As luzes do mercado se apagam: as falsas promessas do neoliberalismo ao término de um século em crise","Kurz, Robert","Estudos Avançados; 7(18); 7-41","Estudos Avançados","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141993000200002&lang=pt" 
"S0103-40141993000200003-scl","A questão regional: a hegemonia inacabada","Oliveira, Francisco de","Estudos Avançados; 7(18); 43-63","Estudos Avançados","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141993000200003&lang=pt" 
"S0103-40141993000200004-scl","O repensar da educação no Brasil","Goldemberg, José","Estudos Avançados; 7(18); 65-137","Estudos Avançados","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141993000200004&lang=pt" 
"S0103-40141993000200005-scl","Alcântara Machado: testemunha da imigração","Ricupero, Rubens","Estudos Avançados; 7(18); 139-162","Estudos Avançados","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141993000200005&lang=pt" 
"S0103-40141993000200006-scl","A cultura musical erudita na universidade: refúgio, resistência e expectativas","Martins, José Eduardo","Estudos Avançados; 7(18); 163-181","Estudos Avançados","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141993000200006&lang=pt" 
"S0103-40141993000200009-scl","Errata","","Estudos Avançados; 7(18); 208-208","Estudos Avançados","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141993000200009&lang=pt" 
"S0103-40141993000200001-scl","Editorial","","Estudos Avançados; 7(18); -","Estudos Avançados","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141993000200001&lang=pt" 
"S0103-40141993000200008-scl","Faculdade de Filosofia da USP: lições inesquecíveis","","Estudos Avançados; 7(18); 189-207","Estudos Avançados","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141993000200008&lang=pt" 
"S0103-40141993000200007-scl","Sete contra Tebas vv. 631-85","Ésquilo, ","Estudos Avançados; 7(18); 185-186","Estudos Avançados","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141993000200007&lang=pt" 
"S0103-863X1993000100005-scl","Educação de crianças: idéias numa revista católica brasileira (1935 a 1988)","Caldana, Regina Helena Lima, Biasoli-Alves, Zélia Maria Mendes","Paidéia (Ribeirão Preto); (4); 37-44","Paidéia (Ribeirão Preto)","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X1993000100005&lang=pt" 
"S0103-863X1993000100002-scl","Entrevista com a Profª Dulce Regina Roquette Loures","","Paidéia (Ribeirão Preto); (4); 7-14","Paidéia (Ribeirão Preto)","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X1993000100002&lang=pt" 
"S0103-863X1993000100001-scl","Editorial","","Paidéia (Ribeirão Preto); (4); 5-6","Paidéia (Ribeirão Preto)","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X1993000100001&lang=pt" 
"S0103-863X1993000100004-scl","Afinal, para que serve a escola?: representação feita por adultos alfabetizados e analfabetos","Tfouni, Leda Verdiani, Romanelli, Geraldo, Alvares, Ana Mana, Garcia, Roberta M. da S.","Paidéia (Ribeirão Preto); (4); 31-36","Paidéia (Ribeirão Preto)","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X1993000100004&lang=pt" 
"S0103-863X1993000100003-scl","História da educação escolar no Brasil: notas para uma reflexão","Ribeiro, Paulo Rennes Marçal","Paidéia (Ribeirão Preto); (4); 15-30","Paidéia (Ribeirão Preto)","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X1993000100003&lang=pt" 
"S0103-863X1993000100006-scl","Psicólogo Escolar, Orientador Educacional e Assistente Pedagógico na escola: um trabalho em cooperação?","Machado, Vera Lúcia Sobral, Xavier, Ana Paula M., Papo, Guiomar R., Wierman, Maria Letícia, Castaldelli, Valéria, Domingues, Valéria","Paidéia (Ribeirão Preto); (4); 45-63","Paidéia (Ribeirão Preto)","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X1993000100006&lang=pt" 
"S0103-863X1993000100007-scl","O ensino de Psicologia no século XIX na cidade do Rio de Janeiro","Massimi, Marina","Paidéia (Ribeirão Preto); (4); 64-80","Paidéia (Ribeirão Preto)","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-863X1993000100007&lang=pt" 
"S0102-33061993000100002-scl","Estudo comparativo de flores casmógamas, cleistógamas e de frutos de Camarea affinis St.-Hil. (Malpighiaceae)","Mamede, Maria Candida Henrique","Acta Botanica Brasilica; 7(1); 21-31","Acta Botanica Brasilica","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061993000100002&lang=pt" 
"S0102-33061993000100004-scl","Áreas prioritárias na Amazônia para conservação dos recursos genéticos de espécies florestais nativas: fase preliminar","Leite, Angela Maria Conte, Lleras, Eduardo","Acta Botanica Brasilica; 7(1); 61-94","Acta Botanica Brasilica","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061993000100004&lang=pt" 
"S0102-33061993000100006-scl","As Apocynaceae da região de Poços de Caldas, Minas Gerais, Brasil","Vasconcellos, Marina Bragatto, Gouvea, Luiza Sumiko Kinoshita","Acta Botanica Brasilica; 7(1); 107-127","Acta Botanica Brasilica","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061993000100006&lang=pt" 
"S0102-33061993000100003-scl","Florística do cerrado na Reserva Biológica de Moji Guaçu, SP","Mantovani, Waldir, Martins, Fernando Roberto","Acta Botanica Brasilica; 7(1); 33-60","Acta Botanica Brasilica","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061993000100003&lang=pt" 
"S0102-33061993000100005-scl","Efeitos de geadas em mudas de espécies arbóreas de mata ciliar utilizadas em ensaios de campo","Barbosa, Luiz Mauro, Barbosa, José Marcos, Bedinelli, Cristina, Asperti, Lilian Maria, Belasque, Evelyn de Freitas, Batista, Eduardo Amaral","Acta Botanica Brasilica; 7(1); 95-105","Acta Botanica Brasilica","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061993000100005&lang=pt" 
"S0102-33061993000100001-scl","Anatomia dos órgáos vegetativos de Camarea (Malpichiaceae)","Mamede, Maria Candida Henrique","Acta Botanica Brasilica; 7(1); 3-19","Acta Botanica Brasilica","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33061993000100001&lang=pt" 
"S0104-11691993000200004-scl","Reforma curricular de graduação em enfermagem - Escola de Enfermagem de Ribeirão Preto - Universidade de São Paulo","","Revista Latino-Americana de Enfermagem; 1(2); 35-51","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200004&lang=pt" 
"S0104-11691993000200010-scl","Estudo da assistência de enfermagem a crianças que apresentam Síndrome de Down","Carswell, Wendy Ann","Revista Latino-Americana de Enfermagem; 1(2); 113-128","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200010&lang=pt" 
"S0104-11691993000200002-scl","40 anos: a maturidade conquistada","Angerami, Emília Luigia Saporiti","Revista Latino-Americana de Enfermagem; 1(2); 5-20","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200002&lang=pt" 
"S0104-11691993000200003-scl","O trabalho da enfermagem em centro cirúrgico: análise de depoimentos","Rodrigues, Rosalina Aparecida Partezani, Sousa, Fátima Aparecida Emm Faleiros","Revista Latino-Americana de Enfermagem; 1(2); 21-34","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200003&lang=pt" 
"S0104-11691993000200007-scl","O conhecimento em Enfermagem Pediátrica: livros editados no Brasil de 1916 a 1988","Rocha, Semiramis Melani Melo, Scochi, Carmen Gracinda Silvan, Lima, Regina Aparecida Garcia de","Revista Latino-Americana de Enfermagem; 1(2); 77-91","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200007&lang=pt" 
"S0104-11691993000200009-scl","Enfermagem médico-cirúrgica: uma nova abordagem de ensino e sua avaliação pelo aluno","Haddad, Maria do Carmo Lourenço, Vannuchi, Marli T. Oliveira, Takahashi, Olga Chizue, Hirazawa, Sônia Akiko, Rodrigues, Inês Gimenes, Cordeiro, Benedita Ribeiro, Carmo, Heliane Moura do","Revista Latino-Americana de Enfermagem; 1(2); 97-112","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200009&lang=pt" 
"S0104-11691993000200011-scl","Influencia española en la enfermería colombiana","Velandia M, Ana Luisa","Revista Latino-Americana de Enfermagem; 1(2); 129-150","Revista Latino-Americana de Enfermagem","Espanhol","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200011&lang=pt" 
"S0104-11691993000200005-scl","Acesso, utilização e aceitação dos serviços de dermatologia de um Centro de Saúde Escola sob o modo de ver dos hansenianos","Adami, Nilce Piva","Revista Latino-Americana de Enfermagem; 1(2); 53-67","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200005&lang=pt" 
"S0104-11691993000200006-scl","O ensino da avaliação do paciente: delineamento do conteúdo pelo diagnóstico de enfermagem","Pimenta, Cibele Andrucioli de Mattos, Cruz, Diná de Almeida Lopes Monteiro da, Araujo, Thelma Leite de, Graziano, Kazuko Uchikawa, Kimura, Miako, Miyadahira, Ana Maria Kazue","Revista Latino-Americana de Enfermagem; 1(2); 69-76","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200006&lang=pt" 
"S0104-11691993000200019-scl","Grupo de apoio e reabilitação de pessoas ostomizadas (GARPO)","Zago, Márcia Maria Fontão","Revista Latino-Americana de Enfermagem; 1(2); 175-175","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200019&lang=pt" 
"S0104-11691993000200018-scl","Comissão de Cultura e Extensão Universitária da Escola de Enfermagem de Ribeirão Preto da Universidade de São Paulo","Robazzi, Maria Lúcia do Carmo Cruz","Revista Latino-Americana de Enfermagem; 1(2); 171-174","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200018&lang=pt" 
"S0104-11691993000200017-scl","Comissões de Pós-Graduação da Escola de Enfermagem de Ribeirão Preto da Universidade de São Paulo","Moriya, Tokico Murakawa","Revista Latino-Americana de Enfermagem; 1(2); 167-169","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200017&lang=pt" 
"S0104-11691993000200015-scl","Departamento de Enfermagem Psiquiátrica e Ciências Humanas da Escola de Enfermagem de Ribeirão Preto da Universidade de São Paulo","Silva, Graciette Borges da","Revista Latino-Americana de Enfermagem; 1(2); 159-160","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200015&lang=pt" 
"S0104-11691993000200014-scl","Estudo da população que procura os cursos de graduação em enfermagem na região sudeste do Brasil e características dos mesmos - constituição do banco de dados","","Revista Latino-Americana de Enfermagem; 1(2); 157-158","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200014&lang=pt" 
"S0104-11691993000200001-scl","Editorial","Aguilar, Olga Maioni, Alencastre, Márcia Bucchi","Revista Latino-Americana de Enfermagem; 1(2); 1-4","Revista Latino-Americana de Enfermagem","Português, Espanhol","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200001&lang=pt" 
"S0104-11691993000200016-scl","Departamento de Enfermagem Materno-Infantil e Saúde Pública da Escola de Enfermagem de Ribeirão Preto da Universidade de São Paulo","Mamede, Marli Villela, Ferriani, Maria das Graças Carvalho","Revista Latino-Americana de Enfermagem; 1(2); 161-166","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200016&lang=pt" 
"S0104-11691993000200012-scl","Resenha de livro","Cassiani, Silvia Helena de Bortoli","Revista Latino-Americana de Enfermagem; 1(2); 153-154","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200012&lang=pt" 
"S0104-11691993000200008-scl","Consciência ecológica e os resíduos de serviços de saúde","Takayanagui, Angela Maria Magosso","Revista Latino-Americana de Enfermagem; 1(2); 93-96","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200008&lang=pt" 
"S0104-11691993000200013-scl","O programa &quot;Sandwich&quot; de doutorado no exterior: uma experiência em enfermagem","Caliri, Maria Helena L.","Revista Latino-Americana de Enfermagem; 1(2); 155-156","Revista Latino-Americana de Enfermagem","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11691993000200013&lang=pt" 
"S0074-02761993000200026-scl","A comparison of light microscopic and scanning electron microscopic study on the chronic sculpturing of sandfly (Phlebotomus argentipes) eggs","Ghosh, K. N., Bhattacharya, A.","Memórias do Instituto Oswaldo Cruz; 88(2); 335-337","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200026&lang=pt" 
