"S0104-59702006000500006-scl","O corpo transparente: visualização médica e cultura popular no século XX","Ortega, Francisco","História, Ciências, Saúde-Manguinhos; 13(); 89-107","História, Ciências, Saúde-Manguinhos","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-59702006000500006&lang=pt" 
"S0100-67622006000500014-scl","Variação da retrabilidade da madeira de Eucalyptus grandis Hill ex. Maiden, em função da idade e da posição radial no tronco","Silva, José de Castro, Oliveira, José Tarcísio Silva, Xavier, Bruno Almeida, Castro, Vinícius Resende","Revista Árvore; 30(5); 803-810","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500014&lang=pt" 
"S0100-67622006000500013-scl","Uso do resíduo industrial grits em pavimentos de estradas florestais: influência do período de cura na resistência mecânica e expansão de misturas solo-grits compactadas","Pereira, Reginaldo Sérgio, Machado, Carlos Cardoso, Lima, Dario Cardoso de, Carvalho, Carlos Alexandre Braz de, Pires, Danuse Gouvea Machado","Revista Árvore; 30(5); 795-802","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500013&lang=pt" 
"S0100-67622006000500012-scl","Growth and yield prediction using the modified Buckman model","Silva, Antonilmar Lopes da, Campos, João Carlos Chagas, Leite, Helio Garcia, Souza, Agostinho Lopes de, Lopes, Pablo Falco","Revista Árvore; 30(5); 787-793","Revista Árvore","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500012&lang=pt" 
"S0100-67622006000500005-scl","Germinação e sanidade de sementes de Bauhinia variegata","Martinelli-Seneme, Adriana, Possamai, Edilberto, Schuta, Lucimeris R., Vanzolini, Silvelena","Revista Árvore; 30(5); 719-724","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500005&lang=pt" 
"S0100-67622006000500009-scl","Dinâmica da distribuição diamétrica de bracatingais na região metropolitana de Curitiba","Machado, Sebastião do Amaral, Bartoszeck, Alexandra Consuelo de Plácido e Silva, Figueiredo Filho, Afonso, Oliveira, Edilson Batista de","Revista Árvore; 30(5); 759-768","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500009&lang=pt" 
"S0100-67622006000500011-scl","Avaliação do perfil de trabalhadores e de condições ergonômicas na atividade de produção de carvão vegetal em bateria de fornos de superfície do tipo &quot;rabo-quente&quot;","Pimenta, Alexandre Santos, Minette, Luciano José, Faria, Manoel Marques de, Souza, Amaury Paulo de, Vital, Benedito Rocha, Gomes, José Mauro","Revista Árvore; 30(5); 779-785","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500011&lang=pt" 
"S0100-67622006000500020-scl","Composição florística do estrato arbóreo de floresta Atlântica Interiorana em Araponga - Minas Gerais","Soares, Michellia Pereira, Saporetti Junior, Amilcar Walter, Meira Neto, João Augusto Alves, Silva, Alexandre Francisco da, Souza, Agostinho Lopes de","Revista Árvore; 30(5); 859-870","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500020&lang=pt" 
"S0100-67622006000500001-scl","Optimization of invertase assay conditions in rubber tree plants (Hevea brasiliensis Muell. Arg.)","Oliveira, Daria Pimenta de, Oliveira, Luiz Edson Mota de, Delú Filho, Nelson","Revista Árvore; 30(5); 687-692","Revista Árvore","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500001&lang=pt" 
"S0100-67622006000500002-scl","Germinação de sementes e crescimento de plântulas de diferentes progênies de Euterpe edulis Mart.","Martins-Corder, Maisa Pimentel, Saldanha, Cleber Witt","Revista Árvore; 30(5); 693-699","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500002&lang=pt" 
"S0100-67622006000500004-scl","Efeito do manejo de plantas daninhas no desenvolvimento inicial de Pinus taeda em várzeas na Argentina","Cantarelli, Edison Bisognin, Machado, Sérgio Luiz de Oliveira, Costa, Ervandil Corrêa, Pezzutti, Raul","Revista Árvore; 30(5); 711-718","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500004&lang=pt" 
"S0100-67622006000500006-scl","Efeito de fontes e doses de nitrogênio sobre o crescimento inicial e qualidade de mudas de jacarandá-da-bahia (Dalbergia nigra (Vell.) Fr. All. ex Benth.)","Marques, Vanderleia Braga, Paiva, Haroldo Nogueira de, Gomes, José Mauro, Neves, Júlio César Lima, Bernardino, Daíse Cardoso de Souza","Revista Árvore; 30(5); 725-735","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500006&lang=pt" 
"S0100-67622006000500008-scl","Uma proposta para a geração de amostras aleatórias nos problemas de simulação em modelos de planejamento","Peternelli, Luiz Alexandre, Silva, Gilson Fernandes da, Leite, Helio Garcia","Revista Árvore; 30(5); 749-758","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500008&lang=pt" 
"S0100-67622006000500010-scl","Um modelo de regulação florestal e suas implicações na formulação e solução de problemas com restrições de recobrimento","Rodrigues, Flávio Lopes, Silva, Gilson Fernandes da, Leite, Helio Garcia, Xavier, Alexandre Cândido, Pezzopane, José Eduardo Macedo","Revista Árvore; 30(5); 769-778","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500010&lang=pt" 
"S0100-67622006000500015-scl","Eficiência do CCB na resistência da madeira de algaroba (Prosopis juliflora (Sw.) D.C.) em ensaio de apodrecimento acelerado","Ramos, Ildefonso Egydio Coutinho, Paes, Juarez Benigno, Farias Sobrinho, Desmoulins Wanderley de, Santos, Gilvan José Campelo dos","Revista Árvore; 30(5); 811-820","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500015&lang=pt" 
"S0100-67622006000500017-scl","Estrutura fitossociológia de um fragmento natural de floresta inundável em área de orizicultura irrigada, município de Lagoa da Confusão, Tocantins","Brito, Elizabeth Rodrigues, Martins, Sebastião Venâncio, Oliveira Filho, Ary Teixeira de, Silva, Elias, Silva, Alexandre Francisco da","Revista Árvore; 30(5); 829-836","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500017&lang=pt" 
"S0100-67622006000500019-scl","Morfometria da bacia hidrografica da Cachoeira das Pombas, Guanhães - MG","Tonello, Kelly Cristina, Dias, Herly Carlos Teixeira, Souza, Agostinho Lopes de, Ribeiro, Carlos Antonio Alvares Soares, Leite, Fernando Palha","Revista Árvore; 30(5); 849-857","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500019&lang=pt" 
"S0100-67622006000500003-scl","Desempenho silvicultural de clones de eucalipto e características agronômicas de milho cultivados em sistema silviagrícola","Macedo, Renato Luiz Grisi, Bezerra, Rozimeiry Gomes, Venturin, Nelson, Vale, Rodrigo Silva do, Oliveira, Tadário Kamel de","Revista Árvore; 30(5); 701-709","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500003&lang=pt" 
"S0100-67622006000500007-scl","Desempenho silvicultural de clones de Eucalyptus grandis em relação às árvores matrizes","Santos, Glêison Augusto dos, Xavier, Aloisio, Leite, Hélio Garcia","Revista Árvore; 30(5); 737-747","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500007&lang=pt" 
"S0100-67622006000500016-scl","Caracterização genética de Calophyllum brasiliense Camb. em duas populações de mata ciliar","Botrel, Maria Carolina Gaspar, Souza, Anderson Marcos de, Carvalho, Dulcinéia de, Pinto, Sheila Isabel do Carmo, Moura, Márcia Cristina de Oliveira, Estopa, Regiane Abjaud","Revista Árvore; 30(5); 821-827","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500016&lang=pt" 
"S0100-67622006000500018-scl","Impactos de sistemas agroflorestais e convencional sobre a qualidade do solo no semi-árido cearense","Maia, Stoécio Malta Ferreira, Xavier, Francisco Alisson da Silva, Oliveira, Teógenes Senna de, Mendonça, Eduardo de Sá, Araújo Filho, João Ambrósio de","Revista Árvore; 30(5); 837-848","Revista Árvore","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622006000500018&lang=pt" 
"S0365-05962006000500002-scl","Melanoma cutâneo: estudos de base populacional no Brasil","Bakos, Lúcio","Anais Brasileiros de Dermatologia; 81(5); 402-402","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500002&lang=pt" 
"S0365-05962006000500005-scl","Estudo genético do gene p16 pela técnica de PCR-SSCP e expressão de proteína p16 em melanomas de mucosa oral e melanomas cutâneos","Hsieh, Ricardo, Sousa, Fabrício Bitu, Firmiano, Aline, Nunes, Fabio Daumas, Magalhães, Marina Helena Cury Gallottini de, Sotto, Mírian Nacagami","Anais Brasileiros de Dermatologia; 81(5); 433-441","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500005&lang=pt" 
"S0365-05962006000500004-scl","Bloqueio por clipagem de gânglios simpáticos torácicos no tratamento da hiper-hidrose","Stori Jr., Wilson de Souza, Coelho, Marlos de Souza, Guimarães, Paulo de Souza Fonseca, Bergonse Neto, Nelson, Pizarro, Lauro Del Valle","Anais Brasileiros de Dermatologia; 81(5); 425-432","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500004&lang=pt" 
"S0365-05962006000500009-scl","Pelagra endógena e ataxia cerebelar sem aminoacidúria: doença de Hartnup?","Resende, Júlio César Possati, Oliveira, Leonardo Rodrigues de, Dias, Luciano Carvalho, Teodoro, Lívia das Graças Vieito L., Santiago, Luciano Borges","Anais Brasileiros de Dermatologia; 81(5); 461-464","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500009&lang=pt" 
"S0365-05962006000500015-scl","Informes","Azulay, Rubem David, Azulay, David Rubem","Anais Brasileiros de Dermatologia; 81(5); 493-495","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500015&lang=pt" 
"S0365-05962006000500012-scl","Pythium insidiosum: relato do primeiro caso de infecção humana no Brasil","Marques, Silvio Alencar, Bagagli, Eduardo, Bosco, Sandra M. G., Camargo, Rosangela M. P., Marques, Mariangela E. A.","Anais Brasileiros de Dermatologia; 81(5); 483-485","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500012&lang=pt" 
"S0365-05962006000500013-scl","Você conhece esta síndrome?","Ottoni, Fernanda Assis, Froes, Giselle Carvalho, Pimenta, Mariana Rodrigues, Vale, Everton Carlos Siviero do","Anais Brasileiros de Dermatologia; 81(5); 487-489","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500013&lang=pt" 
"S0365-05962006000500014-scl","Caso para diagnóstico","Duquia, Rodrigo Pereira, Almeida Jr, Hiram Larangeira de, Duvelius, Ernani Siegmann, Wolter, Manfred","Anais Brasileiros de Dermatologia; 81(5); 490-492","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000500014&lang=pt" 
"S1413-86702006000500014-scl","Congenital tuberculosis: a case report","Vilarinho, Liana Consuelo Santana","Brazilian Journal of Infectious Diseases; 10(5); 368-370","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500014&lang=pt" 
"S1413-86702006000500012-scl","Primary hydatid disease in the adrenal gland: a case report","Özarmagan, Selçuk, Erbil, Yesim, Barbaros, Umut, Salmaslioglu, Artur, Bozbora, Alp","Brazilian Journal of Infectious Diseases; 10(5); 362-363","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500012&lang=pt" 
"S1413-86702006000500006-scl","Prevalence of human papillomavirus infection in the genital tract determined by hybrid capture assay","Carestiato, Fernanda N., Silva, Katia C, Dimetz, Trude, Oliveira, Ledy H. S., Cavalcanti, Silvia M. B.","Brazilian Journal of Infectious Diseases; 10(5); 331-336","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500006&lang=pt" 
"S1413-86702006000500001-scl","Multiple types of human papillomavirus in cervical samples in women in Campo Grande, MS, Brazil","Tozetti, Inês Aparecida, Scapulatempo, Ilzia Doraci Lins, Kawski, Vicky Liege, Ferreira, Antonio Walter, Levi, José Eduardo","Brazilian Journal of Infectious Diseases; 10(5); 309-310","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500001&lang=pt" 
"S1413-86702006000500005-scl","Disseminated histoplasmosis in HIV positive patients in Espírito Santo state, Brazil: a clinical-laboratory study of 12 cases (1999-2001)","Casotti, Janaina Aparecida Schineider, Motta, Tânia Queiroz Reuter, Ferreira Júnior, Carlos Urbano Gonçalves, Cerutti Junior, Crispim","Brazilian Journal of Infectious Diseases; 10(5); 327-330","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500005&lang=pt" 
"S1413-86702006000500007-scl","Efficacy of cytology for the diagnosis of Chlamydia trachomatis in pregnant women","Cornetta, Maria da Conceição de Mesquita, Gonçalves, Ana Katherine da Silveira, Bertini, Anna Maria","Brazilian Journal of Infectious Diseases; 10(5); 337-340","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500007&lang=pt" 
"S1413-86702006000500008-scl","Diagnosis of human rabies cases by polymerase chain reaction of neck-skin samples","Macedo, Carla Isabel, Carnieli Jr, Pedro, Brandão, Paulo Eduardo, Rosa, Elizabeth S. Travassos da, Oliveira, Rafael de Novaes, Castilho, Juliana Galera, Medeiros, Rita, Machado, Rosangela Rocha, Oliveira, Rosely Cerqueira de, Carrieri, Maria Luiza, Kotait, Ivanete","Brazilian Journal of Infectious Diseases; 10(5); 341-345","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500008&lang=pt" 
"S1413-86702006000500010-scl","Rapid diagnosis of community-acquired pneumonia using the Bac T/ alert 3D system","Capoor, Malini R., Nair, Deepthi, Aggarwal, Pushpa, Gupta, B.","Brazilian Journal of Infectious Diseases; 10(5); 352-356","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500010&lang=pt" 
"S1413-86702006000500013-scl","Localized hepatic tuberculosis presenting as fever of unknown origin","Ferrari, Teresa Cristina Abreu, Couto, Carolina Mundim, Vilaça, Tatiane Silva, Xavier, Marcelo Antônio Pascoal","Brazilian Journal of Infectious Diseases; 10(5); 364-367","Brazilian Journal of Infectious Diseases","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702006000500013&lang=pt" 
"S0100-41582006000500001-scl","Doenças do milho causadas por fungos do gênero Stenocarpella","Casa, Ricardo T., Reis, Erlei M., Zambolim, Laércio","Fitopatologia Brasileira; 31(5); 427-439","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500001&lang=pt" 
"S0100-41582006000500005-scl","Influência do fósforo e do potássio na severidade da ferrugem da soja Phakopsora pachyrhizi","Balardin, Ricardo S., Dallagnol, Leandro J., Didoné, Henrique T., Navarini, Lucas","Fitopatologia Brasileira; 31(5); 462-467","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500005&lang=pt" 
"S0100-41582006000500013-scl","Potencial de controle da erva-de-Santa-Maria sobre Pratylenchus brachyurus","Mello, Alexandre F.S., Machado, Andressa C.Z., Inomoto, Mário M.","Fitopatologia Brasileira; 31(5); 513-516","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500013&lang=pt" 
"S0100-41582006000500012-scl","Reação de híbridos de pepino para cultivo protegido a isolados de Corynespora cassiicola","Oliveira, Ricardo R., Vida, João B., Tessmann, Dauri J., Aguiar, Bárbara M., Caixeta, Marilda P.","Fitopatologia Brasileira; 31(5); 509-512","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500012&lang=pt" 
"S0100-41582006000500011-scl","Caracterização de isolados de Rhizoctonia spp., associados à mela do feijão-caupi (Vigna unguiculata), coletados em Roraima","Nechet, Kátia L., Halfeld-Vieira, Bernardo A.","Fitopatologia Brasileira; 31(5); 505-508","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500011&lang=pt" 
"S0100-41582006000500015-scl","Control químico de la antracnosis causado por Colletotrichum gloeosporioides en el cultivo del camu camu (Myrciaria dubia Myrtaceae) en Ucayali, Perú","Perez, Diana, Iannacone, José","Fitopatologia Brasileira; 31(5); 518-518","Fitopatologia Brasileira","Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500015&lang=pt" 
"S1806-37132006000500002-scl","Asma pediátrica: o impacto das internações hospitalares","Stein, Renato Tetelbom","Jornal Brasileiro de Pneumologia; 32(5); xxv-xxvi","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000500002&lang=pt" 
"S1806-37132006000500001-scl","Infiltrado pulmonar no paciente crítico: a importância da biópsia pulmonar","Pinheiro, Bruno do Valle","Jornal Brasileiro de Pneumologia; 32(5); xxiii-xxiv","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000500001&lang=pt" 
"S1806-37132006000500003-scl","Estudo comparativo entre o manejo da asma em uma unidade de referência da rede pública de Porto Alegre (RS) e as proposições do III Consenso Brasileiro no Manejo da Asma","Mattos, Waldo, Grohs, Luciano Bauer, Roque, Fabíola, Ferreira, Maurício, Mânica, Gabriela, Soares, Ernesto","Jornal Brasileiro de Pneumologia; 32(5); 385-390","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000500003&lang=pt" 
"S1806-37132006000500016-scl","Criptococose pulmonar isolada em paciente imunocompetente","Barbosa, Ana Teresa Fernandes, Colares, Fernando Antônio, Gusmão, Edson da Silva, Barros, Amanda Araújo, Cordeiro, Cristiane Gonçalves, Andrade, Maria Cecília Tolentino","Jornal Brasileiro de Pneumologia; 32(5); 476-480","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000500016&lang=pt" 
"S1806-37132006000500015-scl","Aspergilose broncopulmonar alérgica com imagem radiológica em &quot;dedo de luva&quot;","Kalil, Marta Elizabeth, Fernandes, Ana Luiza Godoy, Curzel, Aline Cristiane da Silva, Cortez, Márcio Zamuner, Lima, Gláucia Cristina Godinho Alves","Jornal Brasileiro de Pneumologia; 32(5); 472-475","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000500015&lang=pt" 
"S1806-37132006000500020-scl","Core biópsia; Tru-cut biópsia, punção lancetante ou biópsia por punção com agulha fragmentante tecidual (punção fragmentante - PFrag)?","Irion, Klaus Loureiro, Hochhegger, Bruno, Irion, Luciane Dreher","Jornal Brasileiro de Pneumologia; 32(5); 488-488","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000500020&lang=pt" 
"S1806-37132006000500019-scl","Diagnóstico do caso da edição anterior","Jasinowolinski, Dany, Szarf, Gilberto, Müller, Nestor L","Jornal Brasileiro de Pneumologia; 32(5); 487-487","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000500019&lang=pt" 
"S1806-37132006000500018-scl","Perguntamos: Qual o diagnóstico?","Jasinowodolinski, Dany, Meirelles, Gustavo de Souza Portes, Müller, Nestor L","Jornal Brasileiro de Pneumologia; 32(5); 486-486","Jornal Brasileiro de Pneumologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132006000500018&lang=pt" 
"S1024-94352006000500001-cub","Infomed: 14 años al servicio de la salud en Cuba y el mundo","Cañedo Andalia, Rubén","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500001&lang=pt" 
"S1024-94352006000500002-cub","Acimed en el año 2005: de lo ideal a lo real","Tillán Gómez, Sahilyn, Cañedo Andalia, Rubén","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500002&lang=pt" 
"S1024-94352006000500003-cub","Un entorno virtual en red para la colaboración científica","Mena Díaz, Néstor","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500003&lang=pt" 
"S1024-94352006000500004-cub","Glosario de enfermería en inglés y español de los términos más utilizados por enfermeros","López Corría, Ignacio, Torres Velásquez, Idelfonso R.","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500004&lang=pt" 
"S1024-94352006000500005-cub","Cubaciencia y Cumed: dos fuentes para la obtención de indicadores bibliométricos en el área de la salud","Rodríguez Sánchez, Yaniris, Mesa Fleitas, María Elena, Solórzano Álvarez, Ernestina","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500005&lang=pt" 
"S1024-94352006000500012-cub","El tema nutrición y alimentación en la bibliografía médica cubana del período colonial","López Espinosa, José Antonio, Hernández Fernández, Moisés, Tillán Gómez, Sahilyn","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500012&lang=pt" 
"S1024-94352006000500013-cub","Análisis informétrico de la citación en la Revista Cubana de Angiología y Cirugía Vascular en el período 2000-2004","Solórzano Álvarez, Ernestina, Mesa Fleitas, María Elena, Rodríguez Sánchez, Yaniris, Cañedo Andalia, Rubén","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500013&lang=pt" 
"S1024-94352006000500014-cub","EvaCyT: una metodología alternativa para la evaluación de las revistas científicas en la región iberoamericana","Mesa Fleitas, María Elena, Rodríguez Sánchez, Yaniris, Savigne Chacón, Yohanely","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500014&lang=pt" 
"S1024-94352006000500015-cub","Apuntes para un enfoque adecuado de la gestión del conocimiento en las organizaciones","Zaldívar Collazo, Modesto","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500015&lang=pt" 
"S1024-94352006000500016-cub","Conocimiento científico e información científica: observaciones preliminares","González Suárez, Enrique","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500016&lang=pt" 
"S1024-94352006000500017-cub","Orígenes y clasificación de la auditoría de la información","Martínez Díaz, María del Carmen, Armenteros Vera, Ileana","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500017&lang=pt" 
"S1024-94352006000500019-cub","Herramientas para la creación de colecciones digitales","Sarduy Domínguez, Yanetsys, Urra González, Pedro","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500019&lang=pt" 
"S1024-94352006000500020-cub","Repensando la figura del usuario de la información","Marín Milanés, Franklin","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500020&lang=pt" 
"S1024-94352006000500021-cub","Editorial de Ciencias Médicas: apuntes útiles para comprender el proceso de edición de una revista científica&lt;a href=&quot;#asterisco&quot;&gt;* &lt;/a&gt;&lt;a name=titulo&gt;&lt;/a&gt;","Alfonso Manzanet, José E., Castro López, Frank W.","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500021&lang=pt" 
"S1024-94352006000500022-cub","La sindicación de contenidos: oportunidades y desventajas","Campos Herrera, Airelys","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500022&lang=pt" 
"S1024-94352006000500023-cub","Aplicación de un modelo de comportamiento para bibliotecas en desarrollo a la realidad cubana","Setién-Quesada, Emilio","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500023&lang=pt" 
"S1024-94352006000500024-cub","Guía para el uso del catálogo colectivo de publicaciones seriadas de ciencias de la salud ( SeCiMed)","Lazo Rodríguez, Bárbara, Prendes Guerrero, Mirta Cecilia, Santovenia Díaz, Javier, Cañedo Andalia, Rubén","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500024&lang=pt" 
"S1024-94352006000500025-cub","Medieq: un proyecto europeo para el etiquetado de la calidad de los contenidos médicos en el Web","Santovenia Díaz, Javier, Cañedo Andalia, Rubén","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500025&lang=pt" 
"S1024-94352006000500026-cub","Norma UNE-ISO 15489-1: una guía para la gestión de los documentos de archivos","Santovenia Díaz, Javier, Cañedo Andalia., Ruben","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500026&lang=pt" 
"S1024-94352006000500027-cub","La Biblioteca Nacional de España y 100 bibliotecas públicas de Barcelona se benefician de conexión WI-FI","Santovenia Díaz, Javier, Cañedo Andalia., Ruben","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500027&lang=pt" 
"S1024-94352006000500006-cub","Organización y recuperación de información en Internet: teoría de los metadatos","Daudinot Founier, Isabel","ACIMED; 14(5); -","ACIMED","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352006000500006&lang=pt" 
