"S0102-311X1990000200011-spa","Grande Carajás: planejamento da destruição","Aragão, Mário B.","Cadernos de Saúde Pública; 6(2); 230-232","Cadernos de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X1990000200011&lang=pt" 
"S0102-76381990000100008-scl","Tratamento cirúrgico da dissecção da aorta","Berlinck, Marcos Fassheber, Brito, José Oscar Reis, Rojas, Salomon S. Ordinolla, Souza, Januário M. de, Oliveira, Sérgio de Almeida","Brazilian Journal of Cardiovascular Surgery; 5(1); 61-65","Brazilian Journal of Cardiovascular Surgery","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381990000100008&lang=pt" 
"S1413-92511990000100003-scl","A contabilidade e a teoria da informação","Sanvicente, Antonio Zoratto","Caderno de Estudos; (2); 01-11","Caderno de Estudos","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-92511990000100003&lang=pt" 
"S1413-92511990000100001-scl","Contabilidade vs. fluxo de caixa","Martins, Eliseu","Caderno de Estudos; (2); 01-12","Caderno de Estudos","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-92511990000100001&lang=pt" 
"S1413-92511990000100002-scl","Custo de oportunidade: conceitos e contabilização","Pereira, Anísio Cândido, Souza, Benedito Felipe de, Redaelli, Dauro Rodrigues, Imoniana, Joshua Onome","Caderno de Estudos; (2); 01-24","Caderno de Estudos","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-92511990000100002&lang=pt" 
"S1413-92511990000100004-scl","Contabilidade de atividade imobiliária: conflitos entre as normas contábeis e fiscais","Mosimann, Clara Pellegrinello, Abreu, Getulio Alves de, Carvalho, Marcelino F. de, Dantas, Wagner Viana","Caderno de Estudos; (2); 01-12","Caderno de Estudos","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-92511990000100004&lang=pt" 
"S0102-76381990000100004-scl","Avaliação clínica e ecocardiográfica de pacientes submetidos a implante de bioprótese mitral com preservação da valva natural","Dias, Altamiro Ribeiro, Assumpção, Luiz F. P, Castanho, Volnei, Lomelino, Sérgio Mattos, Brito, Luiz Abba, Samuel, Osmar, Medeiros, Caio Cesar J, Catani, Cesar A. M, Parga Filho, José R, Chinelato, José Antônio, Jatene, Adib D","Brazilian Journal of Cardiovascular Surgery; 5(1); 26-34","Brazilian Journal of Cardiovascular Surgery","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381990000100004&lang=pt" 
"S0102-76381990000100001-scl","Injúria orgânica da circulação extracorpórea nos três primeiros meses de vida","Elias, Décio O, Souza, Maria Helena L, Lacerda, Bernardo S, Fagundes, Francisco Eduardo S, Lino, Francisco J. S, Tiraboshi, Márcio","Brazilian Journal of Cardiovascular Surgery; 5(1); 1-8","Brazilian Journal of Cardiovascular Surgery","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381990000100001&lang=pt" 
"S0034-89101990000200002-scl","&quot;Limitações&quot; da teoria ecológica da saúde e doença","Forattini, Oswaldo Paulo","Revista de Saúde Pública; 24(2); 94-94","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200002&lang=pt" 
"S0034-89101990000200008-scl","Mortalidade de mulheres em idade fértil no Município de São Paulo (Brasil), 1986: I - Metodologia e resultados gerais","Laurenti, Ruy, Buchalla, Cássia Maria, Lólio, Cecília Amaro de, Santo, Augusto Hasiak, Jorge, Maria Helena P. Mello","Revista de Saúde Pública; 24(2); 128-133","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200008&lang=pt" 
"S0034-89101990000200005-scl","Typhoid fever in children of low and high socieconomic strata: comparison of hygiene habits","Alvarez, Maria de la Luz, Wurgaft, Fanny, Araya, Magdalena, Espinoza, Julio","Revista de Saúde Pública; 24(2); 108-112","Revista de Saúde Pública","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200005&lang=pt" 
"S0034-89101990000200004-scl","Freqüência ao ambiente humano e dispersão de mosquitos Culicidae em área adjacente à mata atlântica primitiva da planície","Forattini, Oswaldo Paulo, Gomes, Almério de Castro, Santos, Jair Lício Ferreira, Kakitani, Iná, Marucci, Daniel","Revista de Saúde Pública; 24(2); 101-107","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200004&lang=pt" 
"S0034-89101990000200003-scl","Avaliação do desenvolvimento larval de Anopheles darlingi criado em laboratório sob diferentes dietas","Bergo, Eduardo Sterlino, Buralli, Geraldo Magela, Santos, Jair Licio Ferreira, Gurgel, Sergio Mello","Revista de Saúde Pública; 24(2); 95-100","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200003&lang=pt" 
"S0034-89101990000200001-scl","Relatório anual dos editores, 1989","","Revista de Saúde Pública; 24(2); 91-93","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200001&lang=pt" 
"S0034-89101990000200006-scl","Inquérito sorológico para a detecção de anticorpos contra o vírus da Imunodeficiência Humana (VIH) em crianças internadas em enfermaria geral","Osmo, André Alexandre, Honda, Janete, Baldacci, Evandro Roberto, Okay, Yassuhiko, Manissadjian, Antranik","Revista de Saúde Pública; 24(2); 113-118","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200006&lang=pt" 
"S0034-89101990000200007-scl","Análise das condições de saúde e de vida da população urbana de Botucatu, SP (Brasil): III - Conhecimentos e opiniões dos profissionais de saúde a respeito de sintomas de doenças, 1984","Magaldi, Cecília, Carandina, Luana, Giarola, Rosângela Maria","Revista de Saúde Pública; 24(2); 119-127","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200007&lang=pt" 
"S0034-89101990000200013-scl","","","Revista de Saúde Pública; 24(2); 164-164","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200013&lang=pt" 
"S0034-89101990000200011-scl","Eletroferótipos de rotavírus em crianças com e sem quadros de gastroenterite","Costa, Cristovão, Candeias, José Alberto Neves, Capeletti, Edna Lilian Lira","Revista de Saúde Pública; 24(2); 152-155","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200011&lang=pt" 
"S0034-89101990000200011-spa","Eletroferótipos de rotavírus em crianças com e sem quadros de gastroenterite","Costa, Cristovão, Candeias, José Alberto Neves, Capeletti, Edna Lilian Lira","Revista de Saúde Pública; 24(2); 152-155","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200011&lang=pt" 
"S0034-89101990000200001-spa","Relatório anual dos editores, 1989","","Revista de Saúde Pública; 24(2); 91-93","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200001&lang=pt" 
"S0034-89101990000200002-spa","&quot;Limitações&quot; da teoria ecológica da saúde e doença","Forattini, Oswaldo Paulo","Revista de Saúde Pública; 24(2); 94-94","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200002&lang=pt" 
"S0034-89101990000200013-spa","","","Revista de Saúde Pública; 24(2); 164-164","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200013&lang=pt" 
"S0034-89101990000200012-spa","População idosa no Rio de Janeiro (Brasil): estudo-piloto da confiabilidade e validação do segmento de saúde mental do questionário BOAS","Veras, Renato P., Coutinho, Evandro, Ney Jr., George","Revista de Saúde Pública; 24(2); 156-163","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200012&lang=pt" 
"S0034-89101990000200010-spa","Investigação sobre ocorrência de aborto em pacientes de hospital de centro urbano do Estado de São Paulo, Brasil","Schor, Néia","Revista de Saúde Pública; 24(2); 144-151","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200010&lang=pt" 
"S0034-89101990000200009-spa","Factores socioeconomicos asociados a la mortalidad postneonatal en Cuba","Gonzalez Perez, Guillermo, Silva Ayzaguer, Luiz Carlos, Lopez Cordero, Rosa, Iraola Martinez, Rosario","Revista de Saúde Pública; 24(2); 134-143","Revista de Saúde Pública","Espanhol","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200009&lang=pt" 
"S0034-89101990000200008-spa","Mortalidade de mulheres em idade fértil no Município de São Paulo (Brasil), 1986: I - Metodologia e resultados gerais","Laurenti, Ruy, Buchalla, Cássia Maria, Lólio, Cecília Amaro de, Santo, Augusto Hasiak, Jorge, Maria Helena P. Mello","Revista de Saúde Pública; 24(2); 128-133","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200008&lang=pt" 
"S0034-89101990000200007-spa","Análise das condições de saúde e de vida da população urbana de Botucatu, SP (Brasil): III - Conhecimentos e opiniões dos profissionais de saúde a respeito de sintomas de doenças, 1984","Magaldi, Cecília, Carandina, Luana, Giarola, Rosângela Maria","Revista de Saúde Pública; 24(2); 119-127","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200007&lang=pt" 
"S0034-89101990000200006-spa","Inquérito sorológico para a detecção de anticorpos contra o vírus da Imunodeficiência Humana (VIH) em crianças internadas em enfermaria geral","Osmo, André Alexandre, Honda, Janete, Baldacci, Evandro Roberto, Okay, Yassuhiko, Manissadjian, Antranik","Revista de Saúde Pública; 24(2); 113-118","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200006&lang=pt" 
"S0034-89101990000200005-spa","Typhoid fever in children of low and high socieconomic strata: comparison of hygiene habits","Alvarez, Maria de la Luz, Wurgaft, Fanny, Araya, Magdalena, Espinoza, Julio","Revista de Saúde Pública; 24(2); 108-112","Revista de Saúde Pública","Inglês","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200005&lang=pt" 
"S0034-89101990000200004-spa","Freqüência ao ambiente humano e dispersão de mosquitos Culicidae em área adjacente à mata atlântica primitiva da planície","Forattini, Oswaldo Paulo, Gomes, Almério de Castro, Santos, Jair Lício Ferreira, Kakitani, Iná, Marucci, Daniel","Revista de Saúde Pública; 24(2); 101-107","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200004&lang=pt" 
"S0034-89101990000200003-spa","Avaliação do desenvolvimento larval de Anopheles darlingi criado em laboratório sob diferentes dietas","Bergo, Eduardo Sterlino, Buralli, Geraldo Magela, Santos, Jair Licio Ferreira, Gurgel, Sergio Mello","Revista de Saúde Pública; 24(2); 95-100","Revista de Saúde Pública","Português","1990","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89101990000200003&lang=pt" 
"S0034-89101990000200009-scl","Factores socioeconomicos asociados a la mortalidad postneonatal en Cuba","Gonzalez Perez, Guillermo, Silva Ayzaguer, Luiz Carlos, Lopez Cordero, Rosa, Iraola Martinez, Rosario","Revista de Saúde Pública; 24(2); 134-143","Revista de Saúde Pública","Espanhol","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200009&lang=pt" 
"S0034-89101990000200010-scl","Investigação sobre ocorrência de aborto em pacientes de hospital de centro urbano do Estado de São Paulo, Brasil","Schor, Néia","Revista de Saúde Pública; 24(2); 144-151","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200010&lang=pt" 
"S0034-89101990000200012-scl","População idosa no Rio de Janeiro (Brasil): estudo-piloto da confiabilidade e validação do segmento de saúde mental do questionário BOAS","Veras, Renato P., Coutinho, Evandro, Ney Jr., George","Revista de Saúde Pública; 24(2); 156-163","Revista de Saúde Pública","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89101990000200012&lang=pt" 
"S0036-46651990000200005-scl","Hepatobiliary alterations in massive biliary ascariasis: histopathological aspects of an autopsy case","Gayotto, Luiz Carlos da Costa, Muszkat, Regina Maria Leitão, Souza, Irene Vieira","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 91-95","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200005&lang=pt" 
"S0036-46651990000200002-scl","Comparative studies of Yersinia pestis outer membrane isolation techniques and their potential use in plague epidemiology","Abath, Frederico Guilherme Coutinho, Ferreira, Luís Carlos de Sousa","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 78-83","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200002&lang=pt" 
"S0036-46651990000200003-scl","Differences between in vitro and in vivo obtained schistosomules","Melo, Alan L., Machado, Conceição R. S., Pereira, Leógenes H.","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 84-85","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200003&lang=pt" 
"S0036-46651990000200007-scl","Metodo para montaje permanente de huevos de helmintos enteroparasitos","Muñoz, Victor, Aguirre, Ximena, Soto, Ricardo, Guerra, Alicia","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 101-104","Revista do Instituto de Medicina Tropical de São Paulo","Espanhol","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200007&lang=pt" 
"S0036-46651990000200009-scl","Reações à histoplasmina e paracoccidioidina na Serra de Pereiro (estado do Ceará-Brasil)","Diógenes, M. J. N., Gonçalves, H. M. G., Mapurunga, A. C. P., Alencar, K. F., Andrade, F. B., Nogueira-Queiroz, J. A.","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 116-120","Revista do Instituto de Medicina Tropical de São Paulo","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200009&lang=pt" 
"S0036-46651990000200010-scl","Serological studies on shistosomiasis mansoni in the Northeast Brasil","Tanabe, Masanobu, Okazaki, Mitsu, Okazaki, Masaichi, Kobayashi, Seiki, Kaneko, Nobuaki, Sekiguchi, Tsuneari, Tateno, Seiki, Motta, Severa R. N., Takeuchi, Tsutomu","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 121-131","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200010&lang=pt" 
"S0036-46651990000200011-scl","Trends of T. cruzi infection based on data from blood bank screening","Zicker, Fabio, Martelli, Celina Maria Turchi, Andrade, Ana Lucia Sampaio Sgambatti de, Silva, Simonne Almeida e","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 132-137","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200011&lang=pt" 
"S0036-46651990000200001-scl","A new dynamic approach to the diagnosis of Symmer&#039; fibrosis in schistosomiasis by ultrasound","Coutinho, Amaury D.","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 73-77","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200001&lang=pt" 
"S0036-46651990000200012-scl","Reinfection after treatment of schistosomiasis: environment or &quot;predisposition&quot;?","Kloetzel, Kurt","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 138-146","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200012&lang=pt" 
"S0036-46651990000200008-scl","Aspectos ecológicos da leishmaniose tegumentar americana: 8. avaliação da atividade enzoótica de Leishmania (Viannia) braziliensis, em ambiente florestal e peridomiciliar, região do Vale do Ribeira, Estado de São Paulo, Brasil","Gomes, Almério de Castro, Coutinho, Sergio Gomes, Paim, Gil Vianna, Oliveira, Sandra Maria Otatti de, Galati, Eunice Aparecida Bianchi, Nunes, Marise Pinheiro, Capinzaiki, Antonio Norberto, Yamamoto, Yoshimi Imoto, Rotter, Paul","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 105-115","Revista do Instituto de Medicina Tropical de São Paulo","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200008&lang=pt" 
"S0036-46651990000200006-scl","Evaluation of enzyme-linked immunosorbent and alternative assays for detection of HIV antibodies using panels of Brasilian sera","Ivo-Dos-Santos, Jairo, Mello, Deise L. Campos, Couto-Fernandez, José C., Passos, Roberto M., Dias-Carneiro, Leila A., Castilho, Euclides A., Galvão-Castro, Bernardo","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 96-100","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200006&lang=pt" 
"S0036-46651990000200004-scl","Ocorrência de um hidrobióide (Mollusca: Mesogastropoda) nos municípios de Pedro Leopoldo e Lagoa Santa, MG, Brasil","Clark Lima, L., Souza, Cecília Pereira de","Revista do Instituto de Medicina Tropical de São Paulo; 32(2); 86-90","Revista do Instituto de Medicina Tropical de São Paulo","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46651990000200004&lang=pt" 
"S0103-40141990000100002-scl","Radicalismos","Candido, Antonio","Estudos Avançados; 4(8); 4-18","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100002&lang=pt" 
"S0103-40141990000100014-scl","O aparente e o oculto: entrevista com David Bohm&lt;A NAME=&quot;top1&quot;&gt;&lt;/A&gt;","","Estudos Avançados; 4(8); 188-198","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100014&lang=pt" 
"S0103-40141990000100012-scl","Criação/Poesia","Villaça, Alcides, Moisés, Carlos Felipe, Rimbaud, Arthur, Torres Filho, Rubens Rodrigues, Torrano, Jaa, Jeremias, José","Estudos Avançados; 4(8); 153-165","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100012&lang=pt" 
"S0103-40141990000100009-scl","O &quot;esquecimento de nomes próprios&quot; na psicopatologia da vida cotidiana, de Sigmund Freud","Di Giorgi, Maria Edith do Amaral G., Di Giorgi, Flávio Vespasiano","Estudos Avançados; 4(8); 116-125","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100009&lang=pt" 
"S0103-40141990000100008-scl","A Universidade e a pesquisa histórica: apontamentos","Novais, Fernando A.","Estudos Avançados; 4(8); 108-115","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100008&lang=pt" 
"S0103-40141990000100007-scl","Parlamentarismo x presidencialismo no mundo moderno: revisão de um debate atual","Stepan, Alfred","Estudos Avançados; 4(8); 96-107","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100007&lang=pt" 
"S0103-40141990000100005-scl","A vanguarda enraizada: o marxismo vivo de Mariátegui","Bosi, Alfredo","Estudos Avançados; 4(8); 50-61","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100005&lang=pt" 
"S0103-40141990000100004-scl","A identidade nacional brasileira","Debrun, Michel","Estudos Avançados; 4(8); 39-49","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100004&lang=pt" 
"S0103-40141990000100016-scl","Honoris Causa concedido ao Prof. J. Marcovitch","","Estudos Avançados; 4(8); 203-208","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100016&lang=pt" 
"S0103-40141990000100011-scl","Avanços recentes na pesquisa em fixação biológica de nitrogênio no Brasil","Döbereiner, Johanna","Estudos Avançados; 4(8); 144-152","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100011&lang=pt" 
"S0103-40141990000100015-scl","USP inicia uma nova autonomia&lt;A NAME=&quot;top1&quot;&gt;&lt;/A&gt;","Silva Filho, Roberto Leal Lobo e","Estudos Avançados; 4(8); 199-202","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100015&lang=pt" 
"S0103-40141990000100019-scl","Colóquio &quot;A República no Brasil: idéias e experiências&quot; - França","","Estudos Avançados; 4(8); 213-215","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100019&lang=pt" 
"S0103-40141990000100018-scl","&quot;1º Congresso Luso-Afro-Brasileiro de Ciências Sociais&quot; - Portugal","","Estudos Avançados; 4(8); 211-212","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100018&lang=pt" 
"S0103-40141990000100017-scl","Grupo de estudos sobre o tempo","Marques, Nelson, Menna-Barreto, Luiz","Estudos Avançados; 4(8); 209-210","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100017&lang=pt" 
"S0103-40141990000100001-scl","Editorial","","Estudos Avançados; 4(8); 3-3","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100001&lang=pt" 
"S0103-40141990000100003-scl","Cultura brasileira ou cultura republicana?","Mota, Carlos Guilherme","Estudos Avançados; 4(8); 19-38","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100003&lang=pt" 
"S0103-40141990000100006-scl","Theorizing underdevelopment: Latin America and Romania, 1860-1950&lt;A NAME=&quot;top1&quot;&gt;&lt;/A&gt;","Love, Joseph L.","Estudos Avançados; 4(8); 62-95","Estudos Avançados","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100006&lang=pt" 
"S0103-40141990000100010-scl","Impactos ecológicos das represas hidrelétricas na bacia amazônica brasileira&lt;A NAME=&quot;top1&quot;&gt;&lt;/A&gt;","Junk, Wolfgang J., Mello, J. A. S. Nunes de","Estudos Avançados; 4(8); 126-143","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100010&lang=pt" 
"S0103-40141990000100013-scl","Entre inconformismo e reformismo&lt;A NAME=&quot;top0&quot;&gt;&lt;/A&gt;","Furtado, Celso","Estudos Avançados; 4(8); 166-187","Estudos Avançados","Português","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40141990000100013&lang=pt" 
"S0370-41061990000200001-chl","Factores de riesgo de enfermedad cardiovascular en una población de escolares chilenos: I parte: lípidos séricos en 552 niños y adolescentes de 6-15 años","Milos G, Cristian, Casanueva E, Víctor, Campos G, Raúl, Cid C, Ximena, Silva F, Víctor, Rodríguez Y, Waldo, Rodríguez C, Maria Soledad","Revista chilena de pediatría; 61(2); 67-73","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000200001&lang=pt" 
"S0370-41061990000200002-chl","Enfermedad de Hodgkin en el niño: Tratamiento combinado COPP modificado y radioterapia en estadios avanzados","Zolezzi R, Paola, Rubio K, Jorge, Cardemil J, Bernardita, Born M, Roger, Moraleda T, Luis, Ramos V, Maria Isabel, Albornoz V, Carmen, Amigo R, Odette, Kyling M, Adriana, Badilla M, Viviana, Aguirre H, Verónica, Zapata O, Claudio","Revista chilena de pediatría; 61(2); 74-77","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000200002&lang=pt" 
"S0370-41061990000200004-chl","Segundo cáncer en pacientes pediátricos","Sepúlveda R, Luisa E, Beresi R, Victoria, Quintana B, Juan, del Pozo P, Humberto","Revista chilena de pediatría; 61(2); 82-86","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000200004&lang=pt" 
"S0370-41061990000200005-chl","Influencia de la edad gestacional y maduración renal postnatal en la cinética de gentamicina*","Olavarrìa U, Fernando, Dolz V, Humberto, Krause H, Sergio, Herrmann H, Fernando, Broussain B, Mónica, Ide S, Alicia, Torres D, Teresa","Revista chilena de pediatría; 61(2); 86-89","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000200005&lang=pt" 
"S0370-41061990000200009-chl","Información sexual de los adolescentes según sexo","Alvarez M, Maria de la Luz, Mauricci N, Ada, Muzzo B, Santiago","Revista chilena de pediatría; 61(2); 102-108","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000200009&lang=pt" 
"S0370-41061990000200006-chl","Influencia del trabajo de parto en el equilibrio ácido básico de recién nacido","González L, Hernán, Fernández D, Carlos, Herrera G, Braulio","Revista chilena de pediatría; 61(2); 91-94","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000200006&lang=pt" 
"S0370-41061990000200003-chl","Infección por virus varicela zoster en enfermedad de Hodgkin del niño en estadios avanzados III y IV","Zolezzi R, Paola, Soledad Wenzel A, Maria, Delgado S, Maria Olga","Revista chilena de pediatría; 61(2); 77-80","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000200003&lang=pt" 
"S0370-41061990000200007-chl","Ensayo de leche con bajo contenido de lactosa en diarrea aguda","Brunser T, Oscar, Araya Q, Magdalena, Espinoza M, Julio, Cruchet M, Silvia, Pacheco M, Isolda","Revista chilena de pediatría; 61(2); 94-99","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000200007&lang=pt" 
"S0370-41061990000200008-chl","Epilepsia mioclonica juvenil: Dificultades de vida y respuesta al tratamiento","Devilat B, Marcelo, Chamorro O, Rodrigo, Erazo T, Ricardo, Germain P, Laura, Mena C, Francisco, Valenzuela M, Bolivar","Revista chilena de pediatría; 61(2); 99-102","Revista chilena de pediatría","Espanhol","1990","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41061990000200008&lang=pt" 
"S0074-02761990000100025-scl","Evidence of enterovirus 71 infections in Brazil","Silva, Edson E. da, Fillips, Ana M. B., Schatzmayr, Hermann G., Cortes, Luzia C.","Memórias do Instituto Oswaldo Cruz; 85(1); 131-132","Memórias do Instituto Oswaldo Cruz","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761990000100025&lang=pt" 
"S0074-02761990000100024-scl","Occurrence of molluscs in aquaria of ornamental fishes in Belo Horizonte, Minas Gerais, Brazil","Guimarães, Carlos Tito, Souza, Cecília Pereira de, Soares, Delza de Moura, Araujo, Neusa, Schuster, Leonídia M. R.","Memórias do Instituto Oswaldo Cruz; 85(1); 127-129","Memórias do Instituto Oswaldo Cruz","Inglês","1990","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761990000100024&lang=pt" 
