"S0103-97332002000200021-scl","Subband structure of II-VI modulation-doped magnetic quantum wells","Freire, Henrique J. P., Egues, J. Carlos","Brazilian Journal of Physics; 32(2a); 327-330","Brazilian Journal of Physics","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332002000200021&lang=pt" 
"S0004-282X2002000300013-scl","Eficácia de três drogas sobre a aura migranosa: um estudo randomizado placebo controlado","Bigal, Marcelo E., Bordini, Carlos A., Speciali, José Geraldo","Arquivos de Neuro-Psiquiatria; 60(2B); 406-409","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300013&lang=pt" 
"S0004-282X2002000300014-scl","Diclofenaco intramuscular no tratamento agudo da migrânea: um estudo duplo cego placebo controlado","Bigal, Marcelo E., Bordini, Carlos A., Speciali, José Geraldo","Arquivos de Neuro-Psiquiatria; 60(2B); 410-415","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300014&lang=pt" 
"S0004-282X2002000300015-scl","Achados tomográficos em 1000 pacientes consecutivos com antecedentes de crises epilépticas","Trentin, Ana Paula, Teive, Hélio A.G., Tsubouchi, Mario H., Paola, Luciano de, Minguetti, Guilberto","Arquivos de Neuro-Psiquiatria; 60(2B); 416-419","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300015&lang=pt" 
"S0004-282X2002000300019-scl","Impacto da epilepsia no trabalho: avaliação da qualidade de vida","Salgado, Priscila Camile Barioni, Souza, Elisabete Abib Pedroso de","Arquivos de Neuro-Psiquiatria; 60(2B); 442-445","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300019&lang=pt" 
"S0004-282X2002000300031-scl","Hipertensão induzida farmacologicamente em paciente com isquemia em território vértebro-basilar associada com estenose vertebral bilateral","Oliveira-Filho, Jamary, Pedreira, Bruno B., Jesus, Pedro A.P., Souza, Paulo E.M., Bacellar, Aroldo S.","Arquivos de Neuro-Psiquiatria; 60(2B); 498-501","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300031&lang=pt" 
"S0004-282X2002000300022-scl","Iatrogenic Creutzfeldt-Jakob disease following human growth hormone therapy: case report","Caboclo, Luís Otávio Sales Ferreira, Huang, Nancy, Lepski, Guilherme Alves, Livramento, José Antônio, Buchpiguel, Carlos Alberto, Porto, Cláudia Sellitto, Nitrini, Ricardo","Arquivos de Neuro-Psiquiatria; 60(2B); 458-461","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300022&lang=pt" 
"S0004-282X2002000300026-scl","Progression of an arterial infundibulum to aneurysm: case report","Martins, Carolina, Macanovic, Mladen, Silva, Isabel Eugenia Costa e, Griz, Fatima, Azevedo-Filho, Hildo R. C.","Arquivos de Neuro-Psiquiatria; 60(2B); 478-480","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300026&lang=pt" 
"S0004-282X2002000300024-scl","Glioma and multiple sclerosis: case report","Werneck, Lineu Cesar, Scola, Rosana Herminia, Arruda, Walter Oleschko, Torres, Luiz Fernando Bleggi","Arquivos de Neuro-Psiquiatria; 60(2B); 469-474","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300024&lang=pt" 
"S0004-282X2002000300025-scl","Spinal cord tumor in a patient with multiple sclerosis: case report","Taricco, Mario Augusto, Machado, Andre, Callegaro, Dagoberto, Marino Jr, Raul","Arquivos de Neuro-Psiquiatria; 60(2B); 475-477","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300025&lang=pt" 
"S0004-282X2002000300029-scl","Paralisia periódica hipocalêmica como primeiro sintoma de hipertireoidismo: relato de caso","Grzesiuk, Anderson Kuntz, Pinheiro, Marcelo Maia, Figueiredo Neto, Nicandro, Rosa, Ezilaine do Nascimento","Arquivos de Neuro-Psiquiatria; 60(2B); 490-492","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300029&lang=pt" 
"S0004-282X2002000300030-scl","Crise epiléptica focal ipsilateral a tumor cerebral: relato de caso","Gusmão, Sebastião Silva, Mendes, Mirian Fabíola Studart, Silveira, Roberto Leal","Arquivos de Neuro-Psiquiatria; 60(2B); 493-497","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300030&lang=pt" 
"S0004-282X2002000300003-scl","Carbon dioxide test as an additional clinical measure of treatment response in panic disorder","Valença, Alexandre M., Nardi, Antonio Egidio, Nascimento, Isabella, Zin, Walter A., Versiani, Márcio","Arquivos de Neuro-Psiquiatria; 60(2B); 358-361","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300003&lang=pt" 
"S0004-282X2002000300006-scl","Comparison of the efficacy of carbamazepine, haloperidol and valproic acid in the treatment of children with Sydenham´s chorea: clinical follow-up of 18 patients","Peña, Joaquín, Mora, Eduardo, Cardozo, José, Molina, Omaira, Montiel, Cecilia","Arquivos de Neuro-Psiquiatria; 60(2B); 374-377","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300006&lang=pt" 
"S0004-282X2002000300011-scl","IgG intrathecal synthesis and specific antibody index in patients with neurocysticercosis","Machado, Luís R., Livramento, José A., Vaz, Adelaide J., Bueno, Ednéia C., Mielli, Sylvia R., Bastouly, Vitória, Nóbrega, José Paulo S.","Arquivos de Neuro-Psiquiatria; 60(2B); 395-399","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300011&lang=pt" 
"S0004-282X2002000300012-scl","Enzyme linked immunosorbent assay (ELISA) for the detection of IgG, IgM, IgE and IgA against Cysticercus cellulosae in cerebrospinal fluid of patients with neurocysticercosis","Odashima, Newton Satoru, Takayanagui, Osvaldo Massaiti, Figueiredo, José Fernando de Castro","Arquivos de Neuro-Psiquiatria; 60(2B); 400-405","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300012&lang=pt" 
"S0004-282X2002000300016-scl","Confiabilidade de medidas volumétricas de estruturas temporais mesiais","Marchetti, Renato L., Bottino, Cássio M.C., Azevedo, Dionísio, Marie, Suely K. Nagahashi, Castro, Cláudio C. de","Arquivos de Neuro-Psiquiatria; 60(2B); 420-428","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300016&lang=pt" 
"S0004-282X2002000300017-scl","Estimulação cerebral contínua (DBS) talâmica para controle do tremor","Nasser, José Augusto, Falavigna, Asdrubal, Alaminos, Armando, Bonatelli, Antônio de Pádua, Ferraz, Fernando","Arquivos de Neuro-Psiquiatria; 60(2B); 429-434","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300017&lang=pt" 
"S0004-282X2002000300018-scl","Avaliação das atividades da vida diária dos pacientes com doença de Parkinson submetidos a cirurgia estereotáxica","Pinto, Roberta Arb Saba Rodrigues, Borges, Vanderci, Aguiar, Patrícia Maria C., Ferraz, Fernando A.P., Hisatugo, Marcelo Ken-Iti, Ferraz, Henrique Ballalai","Arquivos de Neuro-Psiquiatria; 60(2B); 435-441","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300018&lang=pt" 
"S0004-282X2002000300020-scl","Comparação do desempenho de atividades funcionais em crianças com desenvolvimento normal e crianças com paralisia cerebral","Mancini, Marisa C., Fiúza, Patrícia M., Rebelo, Jerusa M., Magalhães, Lívia C., Coelho, Zélia A. C., Paixão, Maria Lúcia, Gontijo, Ana Paula B., Fonseca, Sérgio T.","Arquivos de Neuro-Psiquiatria; 60(2B); 446-452","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300020&lang=pt" 
"S0004-282X2002000300021-scl","Long-term evolution of papilledema in idiopathic intracranial hypertension: observations concerning two cases","Piovesan, Elcio Juliato, Lange, Marcos Cristiano, Piovesan, Liciane do Rocio Maia, Almeida, Sergio Monteiro de, Kowacs, Pedro André, Werneck, Lineu Cesar","Arquivos de Neuro-Psiquiatria; 60(2B); 453-457","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300021&lang=pt" 
"S0004-282X2002000300023-scl","Frontoparietal cortical atrophy with gliosis in the gray matter of cerebral cortex: case report","Brito-Marques, Paulo Roberto de, Mello, Roberto Vieira de, Montenegro, Luciano","Arquivos de Neuro-Psiquiatria; 60(2B); 462-468","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300023&lang=pt" 
"S0004-282X2002000300027-scl","Cavernoma gigante: relato de dois casos","Andrade, Guilherme Cabral de, Prandini, Mirto Nelso, Braga, Fernando Menezes","Arquivos de Neuro-Psiquiatria; 60(2B); 481-486","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300027&lang=pt" 
"S0074-02762002000400006-scl","Chagas Disease in Dogs from Endemic Areas of Costa Rica","Montenegro, Victor M, Jiménez, Maurico, Dias, JC Pinto, Zeledón, Rodrigo","Memórias do Instituto Oswaldo Cruz; 97(4); 491-494","Memórias do Instituto Oswaldo Cruz","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762002000400006&lang=pt" 
"S0042-96862002000600006-spa","Low access to a highly effective therapy: a challenge for international tuberculosis control","Dye, Christopher, Watt, Catherine J., Bleed, Daniel","Bulletin of the World Health Organization; 80(6); 437-444","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600006&lang=pt" 
"S0042-96862002000600005-spa","The DOTS strategy in China: results and lessons after 10 years","Xianyi, Chen, Fengzeng, Zhao, Hongjin, Duanmu, Liya, Wan, Lixia, Wang, Xin, Du, Chin, Daniel P.","Bulletin of the World Health Organization; 80(6); 430-436","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600005&lang=pt" 
"S0042-96862002000600009-spa","Rapid DOTS expansion in India","Khatri, G.R., Frieden, Thomas R.","Bulletin of the World Health Organization; 80(6); 457-463","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600009&lang=pt" 
"S0042-96862002000600008-spa","DOTS-based tuberculosis treatment and control during civil conflict and an HIV epidemic, Churachandpur District, India","Rodger, Alison J., Toole, Mike, Lalnuntluangi, Baby, Muana, V., Deutschmann, Peter","Bulletin of the World Health Organization; 80(6); 451-456","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600008&lang=pt" 
"S0042-96862002000600007-spa","Cost-effectiveness of community health workers in tuberculosis control in Bangladesh","Islam, Md. Akramul, Wakai, Susumu, Ishikawa, Nobukatsu, Chowdhury, A.M.R., Vaughan, J. Patrick","Bulletin of the World Health Organization; 80(6); 445-450","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600007&lang=pt" 
"S0042-96862002000600020-spa","Timebomb: the global epidemic of multi-drug resistant tuberculosis","Gondrie, Peter, Berry, Louise, Kumar, Dinesh, Furber, Andrew S., Hamlet, Neil","Bulletin of the World Health Organization; 80(6); 513-516","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600020&lang=pt" 
"S0042-96862002000600019-spa","Diagnostic testing in the control of tuberculosis","Perkins, Mark D., Kritski, Afranio L.","Bulletin of the World Health Organization; 80(6); 512-513","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600019&lang=pt" 
"S0042-96862002000600017-spa","Annual risk of tuberculous infection: time for an update?","Borgdorff, Martien W.","Bulletin of the World Health Organization; 80(6); 501-502","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600017&lang=pt" 
"S0042-96862002000600013-spa","Molecular epidemiology of tuberculosis: achievements and challenges to current knowledge","Murray, Megan, Nardell, Edward","Bulletin of the World Health Organization; 80(6); 477-482","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600013&lang=pt" 
"S0042-96862002000600016-spa","Discussion","Espinal, Marcos A., Zaleski, Richard, Suárez, Pedro Guillermo, Cullinan, Tim, Tupasi, Thelma, Jim, Yong Kim, Mitnick, Carole D., Bayona, Jaime, Blank, Ross, Nardell, Edward A., Mukherjee, Joia S., Rich, Michael, Farmer, Paul, Becerra, Mercedes C., Murray, Megan, Rieder, Hans L., Weezenbeek, Catharina S.B. Lambregts-van","Bulletin of the World Health Organization; 80(6); 495-500","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600016&lang=pt" 
"S0042-96862002000600027-spa","New report explains how genome research is transforming the world&#039;s prospects for health","","Bulletin of the World Health Organization; 80(6); 523-523","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600027&lang=pt" 
"S0042-96862002000600028-spa","To beat resistance to antimalarials switch to combination medicines","","Bulletin of the World Health Organization; 80(6); 523-523","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600028&lang=pt" 
"S0042-96862002000600029-spa","Mental health: the needs dwarf the resources","","Bulletin of the World Health Organization; 80(6); 523-523","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600029&lang=pt" 
"S0042-96862002000600030-spa","Safety of bread and potatoes to be determined soon","","Bulletin of the World Health Organization; 80(6); 523-523","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600030&lang=pt" 
"S0042-96862002000600022-spa","A new TB drug by 2010: or sooner?","Crabb, Charlene","Bulletin of the World Health Organization; 80(6); 518-519","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600022&lang=pt" 
"S0042-96862002000600021-spa","Global Alliance at full steam for new TB drugs","Crabb, Charlene","Bulletin of the World Health Organization; 80(6); 517-517","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600021&lang=pt" 
"S0042-96862002000600025-spa","Reading the rice genome starts a new chapter in food science","Walgate, Robert","Bulletin of the World Health Organization; 80(6); 520-521","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600025&lang=pt" 
"S0042-96862002000600026-spa","South Africa breaks through to realism on antiretrovirals for AIDS","Cullinan, Kerry","Bulletin of the World Health Organization; 80(6); 521-522","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600026&lang=pt" 
"S0042-96862002000600023-spa","Estonia races to halt multidrug-resistant TB before HIV takes hold","Lindsay, Marion","Bulletin of the World Health Organization; 80(6); 519-519","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600023&lang=pt" 
"S0042-96862002000600024-spa","Raju has TB and AIDS and lives on the street","Chinai, Rupa","Bulletin of the World Health Organization; 80(6); 519-520","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600024&lang=pt" 
"S0042-96862002000600018-spa","Annual risk of tuberculous infection","Cauthen, G.M., Pio, A., Dam, H.G. ten","Bulletin of the World Health Organization; 80(6); 503-511","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600018&lang=pt" 
"S0042-96862002000600011-spa","TB and HIV: joint problems, joint solutions?","Elzinga, Gijs, Nunn, Paul","Bulletin of the World Health Organization; 80(6); 469-470","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600011&lang=pt" 
"S0042-96862002000600004-spa","Joining forces to develop weapons against TB: together we must","Freire, Maria, Roscigno, Giorgio","Bulletin of the World Health Organization; 80(6); 429-429","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600004&lang=pt" 
"S0042-96862002000600003-spa","Response to a major disease of poverty: the Global Partnership to Stop TB","Lee, J.W., Loevinsohn, E., Kumaresan, J.A.","Bulletin of the World Health Organization; 80(6); 428-428","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600003&lang=pt" 
"S0042-96862002000600002-spa","Tuberculosis control: how the world has changed since 1990","Hopewell, Philip C.","Bulletin of the World Health Organization; 80(6); 427-427","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600002&lang=pt" 
"S0042-96862002000600001-spa","In this month&#039;s Bulletin","","Bulletin of the World Health Organization; 80(6); 426-426","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600001&lang=pt" 
"S0042-96862002000600010-spa","Highly active antiretroviral therapy and tuberculosis control in Africa: synergies and potential","Harries, Anthony D., Hargreaves, Nicola J., Chimzizi, Rehab, Salaniponi, Felix M.","Bulletin of the World Health Organization; 80(6); 464-469","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600010&lang=pt" 
"S0042-96862002000600012-spa","The research agenda for improving health policy, systems performance, and service delivery for tuberculosis control: a WHO perspective","Nunn, Paul, Harries, Anthony, Godfrey-Faussett, Peter, Gupta, Raj, Maher, Dermot, Raviglione, Mario","Bulletin of the World Health Organization; 80(6); 471-476","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600012&lang=pt" 
"S0042-96862002000600014-spa","What&#039;s new in tuberculosis vaccines?","Ginsberg, Ann M.","Bulletin of the World Health Organization; 80(6); 483-488","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600014&lang=pt" 
"S0042-96862002000600015-spa","Controlling multidrug-resistant tuberculosis and access to expensive drugs: a rational framework","Pablos-Méndez, Ariel, Gowda, Deepthiman K., Frieden, Thomas R.","Bulletin of the World Health Organization; 80(6); 489-495","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000600015&lang=pt" 
"S0001-37652002000200004-scl","New enamine derivatives of lapachol and biological activity","OLIVEIRA, MAILCAR F., LEMOS, TELMA L.G., MATTOS, MARCOS C. DE, SEGUNDO, TACIANA A., SANTIAGO, GILVANDETE M.P., BRAZ-FILHO, RAIMUNDO","Anais da Academia Brasileira de Ciências; 74(2); 211-221","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200004&lang=pt" 
"S0001-37652002000200003-scl","A note on tensor fields in Hilbert spaces","BILIOTTI, LEONARDO, MERCURI, FRANCESCO, TAUSK, DANIEL V.","Anais da Academia Brasileira de Ciências; 74(2); 207-210","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200003&lang=pt" 
"S0001-37652002000200002-scl","Maximum principles for hypersurfaces with vanishing curvature functions in an arbitrary Riemannian manifold","FONTENELE, FRANCISCO X., SILVA, SÉRGIO L.","Anais da Academia Brasileira de Ciências; 74(2); 199-205","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200002&lang=pt" 
"S0001-37652002000200001-scl","Periodic perturbations of quadratic planar polynomial vector fields","MESSIAS, MARCELO","Anais da Academia Brasileira de Ciências; 74(2); 193-198","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200001&lang=pt" 
"S0001-37652002000200014-scl","The importance of fossil taxa in the knowledge of Neopterygian interrelationships","BRITO, PAULO M., MACHADO, LÚCIO P.C., AMARAL, CESAR R., MAYRINCK, DIOGO DE","Anais da Academia Brasileira de Ciências; 74(2); 363-363","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200014&lang=pt" 
"S0001-37652002000200013-scl","On a fossil lobster (Decapoda, Malacostraca, Crustacea) from the Riachuelo Formation, Albian of the Sergipe Basin, Brazil","TURBAY, CAIO V.G., CESERO, PEDRO, KOUTSOUKOS, EDUARDO A.","Anais da Academia Brasileira de Ciências; 74(2); 363-363","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200013&lang=pt" 
"S0001-37652002000200012-scl","Some devonian Chonetoidea (Brachiopoda) from the Amazon and Parnaíba Basins, Brazil, and their stratigraphic and paleogeographic implications","FONSECA, VERA M.M., MACHADO, DEUSANA M.C.","Anais da Academia Brasileira de Ciências; 74(2); 362-363","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200012&lang=pt" 
"S0001-37652002000200011-scl","Paleogeographic distribution of Nuculites Conrad, 1841 and Cucullella McCoy, 1851 (Mollusca/Bivalvia)","MACHADO, DEUSANA M.C., FONSECA, VERA M.M.","Anais da Academia Brasileira de Ciências; 74(2); 361-362","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200011&lang=pt" 
"S0001-37652002000200010-scl","Mode of life of the macrofossils from the cabeças formation (Devonian), Parnaíba Basin, Brazil","SILVA, CLEBER F. DA, MACHADO, DEUSANA M.C.","Anais da Academia Brasileira de Ciências; 74(2); 361-361","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200010&lang=pt" 
"S0001-37652002000200008-scl","40Ar/39Ar geochronology at the Instituto de Geociências, USP: instrumentation, analytical procedures, and calibration","VASCONCELOS, PAULO M., ONOE, ARTUR T., KAWASHITA, KOJI, SOARES, ADALBERTO J., TEIXEIRA, WILSON","Anais da Academia Brasileira de Ciências; 74(2); 297-342","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200008&lang=pt" 
"S0001-37652002000200006-scl","Physiopathological modulators of amyloid aggregation and novel pharmacological approaches in Alzheimer&#039;s disease","DEFELICE, FERNANDA G., FERREIRA, SÉRGIO T.","Anais da Academia Brasileira de Ciências; 74(2); 265-284","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200006&lang=pt" 
"S0001-37652002000200007-scl","&quot;In vivo&quot; toxicity of a truncated version of the Drosophila Rst-IrreC protein is dependent on the presence of a glutamine-rich region in its intracellular domain","MACHADO, RICARDO C., PEREIRA, RODRIGO N.R., COSTA, MARA S.A., RAMOS, RICARDO GUELERMAN P.","Anais da Academia Brasileira de Ciências; 74(2); 285-295","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200007&lang=pt" 
"S0001-37652002000200009-scl","Geological features and the Paleoproterozoic collision of four Archean crustal segments of the São Francisco Craton, Bahia, Brazil: a synthesis","BARBOSA, JOHILDO S.F., SABATÉ, PIERRE","Anais da Academia Brasileira de Ciências; 74(2); 343-359","Anais da Academia Brasileira de Ciências","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652002000200009&lang=pt" 
"S0004-282X2002000300008-scl","Clinical, neuroimaging and cytogenetic findings in 20 patients with corpus callosum dysgenesis","Santos, Anna Cláudia Evangelista dos, Midleton, Sônia Regina, Fonseca, Regina Lugarinho, Santos, Suely Rodrigues dos, Llerena Jr., Juan Clinton, Vargas, Fernando Regla","Arquivos de Neuro-Psiquiatria; 60(2B); 382-385","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300008&lang=pt" 
"S0004-282X2002000300028-scl","Dor central devida a compressão do cortex parietal por tumor cerebral: relato de dois casos","Amâncio, Edson José, Peluso, Cássio Morano, Santos, Antônio Carlos Grela, Pena-Dias, Ana Paula, Debs, Fernando Antonio Alvarez","Arquivos de Neuro-Psiquiatria; 60(2B); 487-489","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300028&lang=pt" 
"S0004-282X2002000300032-scl","Tratamento endovascular de fístula arteriovenosa vertebral espontânea em criança: relato de caso","Passos Filho, Paulo Eloy, Mattana, Paulo Ricardo, Pontalti, João Luís, Silva, Fabrício Molon da","Arquivos de Neuro-Psiquiatria; 60(2B); 502-504","Arquivos de Neuro-Psiquiatria","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000300032&lang=pt" 
"S0034-79732002000200005-esp","Drogas de abuso: evaluación de las unidades de conductas adictivas en un Área Sanitaria","Andrés, J.M., Díaz, J., Castelló, J., Fabregat, A., López, P.","Revista de Diagnóstico Biológico; 51(2); 63-68","Revista de Diagnóstico Biológico","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0034-79732002000200005&lang=pt" 
"S0034-79732002000200004-esp","Utilidad de la recuperación de prolactina tras precipitación con polietilenglicol en el diagnóstico de las hiperprolactinemias","Server, R., Villar, J., Antonio, P., Martín, A., Rodríguez, A.","Revista de Diagnóstico Biológico; 51(2); 60-62","Revista de Diagnóstico Biológico","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0034-79732002000200004&lang=pt" 
"S0034-79732002000200006-esp","Neumonía extrahospitalaria con bacteriemia por Ochrobactrum anthropi en un niño inmunocompetente","Gascón, F., Zafra, MA., Castaño, MA., Cámara, C. de la, Valle, M., Sánchez, I.","Revista de Diagnóstico Biológico; 51(2); 69-70","Revista de Diagnóstico Biológico","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0034-79732002000200006&lang=pt" 
