"S0718-71812015000200006-chl","Figuras de la violencia en la narrativa argentina contemporánea","Stegmayer, María","Aisthesis; (58); 111-124","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200006&lang=pt" 
"S0103-18132015000300007-scl","A TECNOLOGIA COMO MEIO DE COMUNICAÇÃO: IMPLICAÇÕES DO USO DE SISTEMAS DE MEMÓRIAS PARA A PRÁTICA DE TRADUÇÃO","Stupiello, Érika Nogueira de Andrade, Oliveira, Paulo Sampaio Xavier de","Trabalhos em Linguística Aplicada; 54(3); 569-592","Trabalhos em Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132015000300007&lang=pt" 
"S1516-31802015000600517-scl","Urinary tract infection and indwelling urinary catheters: prospective study in gynecological surgery with antibiotic prophylaxis","Carraro-Eduardo, José Carlos, Alves, Daniela da Silva, Hinden, Ingrid Ellis, Toledano, Ivan Penaloza, Freitas, Sarah Gomes, Mondino, Pedro Juan José, Moraes, José Rodrigo de, Faria, Carlos Augusto","Sao Paulo Medical Journal; 133(6); 517-520","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600517&lang=pt" 
"S1516-31802015000600495-scl","Cohort study on the factors associated with survival post-cardiac arrest","Vancini-Campanharo, Cássia Regina, Vancini, Rodrigo Luiz, Lira, Claudio Andre Barbosa de, Andrade, Marília dos Santos, Góis, Aécio Flávio Teixeira de, Atallah, Álvaro Nagib","Sao Paulo Medical Journal; 133(6); 495-501","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600495&lang=pt" 
"S0100-85872015000200213-scl","Cooperação internacional católica: entre a política dos movimentos sociais e o ativismo da fé em ação","Vianna, Catarina Morawska","Religião &amp; Sociedade; 35(2); 213-248","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200213&lang=pt" 
"S0100-83582015000400671-scl","CARDINAL TEMPERATURES FOR GERMINATION OF THE MEDICINAL ANDDESERT PLANT, Calotropis procera","TAGHVAEI, M., SADEGHI, H., KHAEF, N.","Planta Daninha; 33(4); 671-678","Planta Daninha","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400671&lang=pt" 
"S0100-83582015000400689-scl","QUALITY OF PROCESSING TOMATO FRUITS IN COMPETITION WITH Solanum americanum","PORTUGAL, J., REGO, F.C., MOREIRA, I., VIDAL, R.A.","Planta Daninha; 33(4); 689-697","Planta Daninha","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400689&lang=pt" 
"S0100-85872015000200363-scl","Usar ou não o hijab no Brasil? Uma análise da religiosidade islâmica em um contexto minoritário","Castro, Cristina Maria de","Religião &amp; Sociedade; 35(2); 363-383","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200363&lang=pt" 
"S1413-85572015000300603-scl","Tecnologias Digitais como instrumentos mediadores da aprendizagem dos nativos digitais","Costa, Sandra Regina Santana, Duqueviz, Barbara Cristina, Pedroza, Regina Lúcia Sucupira","Psicologia Escolar e Educacional; 19(3); 603-610","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300603&lang=pt" 
"S2237-93632015000400230-scl","Management of ulcerative colitis: a clinical update","Teixeira, Fabio Vieira, Hosne, Rogerio Saad, Sobrado, Carlos Walter","Journal of Coloproctology (Rio de Janeiro); 35(4); 230-237","Journal of Coloproctology (Rio de Janeiro)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632015000400230&lang=pt" 
"S0066-782X2015002500552-scl","Echocardiographic Predictors of Worse Outcome After Cardiac Resynchronization Therapy","Rocha, Eduardo Arrais, Pereira, Francisca Tatiana Moreira, Abreu, José Sebastião, Lima, José Wellington O., Monteiro, Marcelo de Paula M., Rocha Neto, Almino Cavalcante, Quidute, Ana Rosa Pinto, Goés, Camilla Viana A., Rodrigues Sobrinho, Carlos Roberto Martins, Scanavacca, Maurício Ibrahim","Arquivos Brasileiros de Cardiologia; 105(6); 552-559","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002500552&lang=pt" 
"S0100-83582015000400739-scl","REGULADOR DE CRESCIMENTO NA PRODUTIVIDADE E QUALIDADE DE SEMENTES DE AVEIA-BRANCA","KASPARY, T.E., LAMEGO, F.P., BELLÉ, C., KULCZYNSKI, S.M., PITTOL, D.","Planta Daninha; 33(4); 739-750","Planta Daninha","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400739&lang=pt" 
"S1516-31802015000600471-scl","Patients&#039; perceptions about diagnosis and treatment of chronic myeloid leukemia: a cross-sectional study among Brazilian patients","Hamerschlak, Nelson, Souza, Carmino de, Cornacchioni, Ana Lúcia, Pasquini, Ricardo, Tabak, Daniel, Spector, Nelson, Steagall, Merula","Sao Paulo Medical Journal; 133(6); 471-479","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600471&lang=pt" 
"S0100-85872015000200165-scl","A disputa pela laicidade: Uma análise das interações discursivas entre Jean Wyllys e Silas Malafaia","Campos, Roberta Bivar Carneiro, Gusmão, Eduardo Henrique Araújo de, Mauricio Júnior, Cleonardo Gil de Barros","Religião &amp; Sociedade; 35(2); 165-188","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200165&lang=pt" 
"S1516-31802015000600460-scl","Assessment of a glycated hemoglobin point-of-care analyzer (A1CNow+) in comparison with an immunoturbidimetric method: a diagnostic accuracy study","Affret, Aurélie, Griz, Luiz Henrique Maciel, Cesse, Eduarda Ângela Pessoa, Specht, Yuri da Silva, Carvalho, Eduardo Maia Freese de, Fontbonne, Annick","Sao Paulo Medical Journal; 133(6); 460-464","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600460&lang=pt" 
"S1413-85572015000300435-scl","A aprendizagem escolar e o sentido pessoal na Psicologia de A. N. Leontiev","Calve, Tiago Morales, Rossler, João Henrique, Silva, Graziela Lucchesi Rosa da","Psicologia Escolar e Educacional; 19(3); 435-444","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300435&lang=pt" 
"S0066-782X2015002500560-scl","Risk Factors for Cardiovascular Disease, Metabolic Syndrome and Sleepiness in Truck Drivers","Mansur, Antonio de Padua, Rocha, Marcos ABS, Leyton, Vilma, Takada, Julio Yashio, Avakian, Solange Desirée, Santos, Alexandre J, Novo, Gisele C, Nascimento, Arledson Lima, Muñoz, Daniel Romero, Rohlfs, Waldo J C","Arquivos Brasileiros de Cardiologia; 105(6); 560-565","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002500560&lang=pt" 
"S2237-93632015000400198-scl","Correlation of anorectal electromanometry and anorectal three-dimensional ultrasound ﬁndings in patients with fecal incontinence","Betinardi, Tracy Mary, Lima, Doryane Maria dos Reis, Kurachi, Gustavo, Bonatto, Mauro Willemann, Tanaka, Tomaz Massayuki, Sagae, Univaldo Etsuo","Journal of Coloproctology (Rio de Janeiro); 35(4); 198-202","Journal of Coloproctology (Rio de Janeiro)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632015000400198&lang=pt" 
"S0100-85872015000200297-scl","Candomblé(s) e espaço público na Ilha de Itaparica, Bahia","Tavares, Fátima, Caroso, Carlos","Religião &amp; Sociedade; 35(2); 297-318","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200297&lang=pt" 
"S0100-85872015000200123-scl","A Proibição de Procissões nos Países Baixos","Tamimi Arab, Pooyan","Religião &amp; Sociedade; 35(2); 123-142","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200123&lang=pt" 
"S0100-83582015000400699-scl","SEED MORPHOLOGY IN OnobrychisMILLERSECTION HYMENOBRYCHIS DC. FROM TURKEY","ÖZKAN, M., AKTOKLU, E., ÖZDEMIR, C.","Planta Daninha; 33(4); 699-705","Planta Daninha","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400699&lang=pt" 
"S1413-85572015000300515-scl","Atuação do Psicólogo Escolar e Educacional no ensino superior: reflexões sobre práticas","Santos, Anelise Schaurich dos, Souto, Danielle da Costa, Silveira, Katia Simone da Silva, Perrone, Claudia Maria, Dias, Ana Cristina Garcia","Psicologia Escolar e Educacional; 19(3); 515-524","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300515&lang=pt" 
"S0100-83582015000400717-scl","INTERCROPPING CORN WITH A COMBINATION OF TREE SPECIES TO CONTROL WEEDS","SILVA, P.S.L., SILVA, E.M., SILVA, P.I.B., FERNANDES, J.P.P., CHICAS, L.S.","Planta Daninha; 33(4); 717-726","Planta Daninha","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400717&lang=pt" 
"S0103-18132015000300008-scl","ESCRITA ACADÊMICA E GRAMÁTICA SISTÊMICO-FUNCIONAL: PERSPECTIVAS PARA O ENSINO","Ninin, Maria Otilia Guimarães","Trabalhos em Linguística Aplicada; 54(3); 593-619","Trabalhos em Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132015000300008&lang=pt" 
"S0100-85872015000200274-scl","Epístolas Sacrílegas. Las declaraciones públicas de líderes evangélicos chilenos ante el gobierno militar de Pinochet (1974 y 1986)","Mansilla, Miguel Ángel, Orellana, Luis, Muñoz, Wilson","Religião &amp; Sociedade; 35(2); 274-296","Religião &amp; Sociedade","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200274&lang=pt" 
"S1516-31802015000600510-scl","Sodium and potassium intake estimated using two methods in the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil)","Pereira, Taísa Sabrina Silva, Benseñor, Isabela Judith Martins, Meléndez, Jorge Gustavo Velásquez, Faria, Carolina Perim de, Cade, Nágela Valadão, Mill, José Geraldo, Molina, Maria del Carmen Bisi","Sao Paulo Medical Journal; 133(6); 510-516","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600510&lang=pt" 
"S1413-85572015000300585-scl","Uma análise bioecológica do baixo desempenho escolar de estudantes com dotação intelectual","Oliveira, Andriele Monteiro de, Barbosa, Altemir José Gonçalves","Psicologia Escolar e Educacional; 19(3); 585-594","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300585&lang=pt" 
"S0103-18132015000300005-scl","FORMAÇÃO DOCENTE NOS ESPAÇOS SOCIODIALÓGICOS FRONTEIRIÇOS: CONTRIBUIÇÕES DA ANÁLISE DIALÓGICA DO DISCURSO","Farias-Marques, Maria do Socorro de Almeida, Alvarez, Isaphi Marlene Jardim","Trabalhos em Linguística Aplicada; 54(3); 519-543","Trabalhos em Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132015000300005&lang=pt" 
"S1413-85572015000300613-scl","Entrevista com Dermeval Saviani","Matos, Neide da Silveira Duarte de, Barroco, Sonia Mari Shima","Psicologia Escolar e Educacional; 19(3); 613-620","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300613&lang=pt" 
"S1516-31802015000600535-scl","Personality disorders in medical psychology: medical training and professional creativity","Natrielli Filho, Décio Gilberto, Natrielli, Décio Gilberto, Silva, Anderson Souza Martins da, Cury, Michelle Álefe Alves, Couto, Vinícius Toledo, Lima, Raitza Araújo dos Santos, Modesto, Bárbara Sousa","Sao Paulo Medical Journal; 133(6); 535-537","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600535&lang=pt" 
"S0100-85872015000200018-scl","Feitiçaria, modernidade e o imaginário constitutivo: continuidades hibridizantes","Kapferer, Bruce","Religião &amp; Sociedade; 35(2); 18-44","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200018&lang=pt" 
"S1516-31802015000600502-scl","Attributable causes of chronic kidney disease in adults: a five-year retrospective study in a tertiary-care hospital in the northeast of the Malaysian Peninsula","Salman, Muhammad, Khan, Amer Hayat, Adnan, Azreen Syazril, Sulaiman, Syed Azhar Syed, Hussain, Khalid, Shehzadi, Naureen, Jummaat, Fauziah","Sao Paulo Medical Journal; 133(6); 502-509","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600502&lang=pt" 
"S0101-32622015000300495-scl","O Plano Nacional de Educação e a valorização docente: confluência do debate nacional","Weber, Silke","Cadernos CEDES; 35(97); 495-515","Cadernos CEDES","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622015000300495&lang=pt" 
"S1516-31802015000600538-scl","Impact of cataracts and cataract surgery on quality of vision","Skiadaresi, Eirini, McAlinden, Colm","Sao Paulo Medical Journal; 133(6); 538-539","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600538&lang=pt" 
"S0100-85872015000200073-scl","Pan y palabras. La inserción evangélica en la gestión pública en Argentina","Carbonelli, Marcos","Religião &amp; Sociedade; 35(2); 73-95","Religião &amp; Sociedade","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200073&lang=pt" 
"S0100-83582015000400727-scl","INTERAÇÃO ENTRE TAMANHOS DE VASO E DOSES DE GLYPHOSATE NO CONTROLE DE BRAQUIÁRIA","CAMPOS, A.A.V., RONCHI, C.P.","Planta Daninha; 33(4); 727-738","Planta Daninha","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400727&lang=pt" 
"S1413-85572015000300611-scl","Adolescência em foco: contribuições para a psicologia e para a educação","Firbida, Fabíola Batista Gomes","Psicologia Escolar e Educacional; 19(3); 611-612","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300611&lang=pt" 
"S0100-85872015000200011-scl","Editorial","Giumbelli, Emerson, Blanes, Ruy, Oliveira, Paola Lins de","Religião &amp; Sociedade; 35(2); 11-15","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200011&lang=pt" 
"S0185-26982015000400013-mex","Diez razones para ser científico","Domínguez Gutiérrez, Silvia","Perfiles educativos; 37(150); 210-215","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400013&lang=pt" 
"S1413-85572015000300425-scl","Editorial","Silva, Silvia Maria Cintra da, Facci, Marilda Gonçalves Dias","Psicologia Escolar e Educacional; 19(3); 425-426","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300425&lang=pt" 
"S0066-782X2015002500647-scl","Massive Intraventricular Thrombosis in a Young Woman with Idiopathic Dilated Cardiomyopathy","Lorenzo, Natalia, Restrepo, Jorge A., Aguilera, Maria Cruz, Rodriguez, Daniel, Aguilar, Rio","Arquivos Brasileiros de Cardiologia; 105(6); 647-648","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002500647&lang=pt" 
"S0100-85872015000200402-scl","Exumado: o que resta de Michel de Certeau","Freire, Bernardo Curvelano","Religião &amp; Sociedade; 35(2); 402-407","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200402&lang=pt" 
"S0101-32622015000300611-scl","Sistema Nacional de Educação e Plano Nacional de Educação: significado, controvérsias e perspectivas","Mattos, Rosemary, Venco, Selma","Cadernos CEDES; 35(97); 611-615","Cadernos CEDES","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622015000300611&lang=pt" 
"S0718-71812015000200016-chl","","Jiménez Osorio, Lily","Aisthesis; (58); 319-323","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200016&lang=pt" 
"S0100-85872015000200408-scl","Uma peregrinação pela Antropologia Britânica","Dullo, Eduardo","Religião &amp; Sociedade; 35(2); 408-412","Religião &amp; Sociedade","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200408&lang=pt" 
"S0101-32622015000300483-scl","A valorização docente na perspectiva do plano nacional de educação (PNE) 2014 -2024","Piolli, Evaldo","Cadernos CEDES; 35(97); 483-491","Cadernos CEDES","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622015000300483&lang=pt" 
"S0718-71812015000200015-chl","Javier Guerrero. Tecnologías del cuerpo. Exhibicionismo y visualidad en América Latina","Rabanal Gatica, Dámaso","Aisthesis; (58); 315-317","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200015&lang=pt" 
"S0103-18132015000300001-scl","APRESENTAÇÃO","Palma, Daniela, Veras, Viviane","Trabalhos em Linguística Aplicada; 54(3); -","Trabalhos em Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132015000300001&lang=pt" 
"S0718-71812015000200017-chl","Presentación","Corro Penjean, Pablo","Aisthesis; (58); 327-328","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200017&lang=pt" 
"S1516-31802015000600525-scl","Liver transplantation in a patient with hepatitis B, C and D coinfection associated with hepatocellular carcinoma: a management strategy for a rare condition. Case report","Dantas, Lucas Carvalho, Genzini, Tércio, Miranda, Marcelo Perosa de, Santos, Regina Gomes dos, Siqueira, Nilton Ghiotti de, Weirich, Judith, Lobato, Cirley Maria de Oliveira","Sao Paulo Medical Journal; 133(6); 525-530","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600525&lang=pt" 
"S1516-31802015000600540-scl","Acupuncture for migraine prophylaxis","Linde, Klaus, Allais, Gianni, Brinkhaus, Benno, Manheimer, Eric, Vickers, Andrew, White, Adrian R.","Sao Paulo Medical Journal; 133(6); 540-540","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000600540&lang=pt" 
"S0100-85872015000200096-scl","Cuerpo, tiempo y espacio en el estudio de comunidades Musulmanas en España: El caso de la Jama’at at-Tabligh","Martín-Sáiz, Guillermo","Religião &amp; Sociedade; 35(2); 96-122","Religião &amp; Sociedade","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872015000200096&lang=pt" 
"S0103-18132015000300003-scl","TANDEM, AUTOAVALIAÇÃO E A AUTONOMIA NA APRENDIZAGEM DE LÍNGUAS ESTRANGEIRAS","Tirloni, Larissa Paula, Rammé, Valdilena","Trabalhos em Linguística Aplicada; 54(3); 457-482","Trabalhos em Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132015000300003&lang=pt" 
"S0066-782X2015002500625-scl","Methodological Gaps in Left Atrial Function Assessment by 2D Speckle Tracking Echocardiography","Rimbaş, Roxana Cristina, Dulgheru, Raluca Elena, Vinereanu, Dragoş","Arquivos Brasileiros de Cardiologia; 105(6); 625-636","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002500625&lang=pt" 
"S1413-85572015000300525-scl","Especificidades do rendimento, aptidão e motivação escolares em alunos com dificuldades de aprendizagem","Pereira, Fernando Oliveira","Psicologia Escolar e Educacional; 19(3); 525-536","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300525&lang=pt" 
"S0103-18132015000300004-scl","&quot;BUENO STIAMO PRATICANDO&quot;: ANÁLISE COMPARATIVA DOS SINAIS DISCURSIVOS UTILIZADOS EM SITUAÇÕES INTERATIVAS ENTRE APRENDIZES DE LÍNGUAS PRÓXIMAS","Ferroni, Roberta, Birello, Marilisa","Trabalhos em Linguística Aplicada; 54(3); 483-517","Trabalhos em Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132015000300004&lang=pt" 
"S0718-71812015000200014-chl","El documental, entre definiciones e indefiniciones","Rojas Bez, José","Aisthesis; (58); 279-312","Aisthesis","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812015000200014&lang=pt" 
"S0100-83582015000400643-scl","WHEAT HERBAGE AMENDMENTS ALTER EMERGENCE DYNAMICS, SEEDLING GROWTH OF LAMBSQUARTER AND SOIL PROPERTIES","ASLAM, F., KHALIQ, A., TANVEER, A., ZAHIR, Z.A.","Planta Daninha; 33(4); 643-662","Planta Daninha","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582015000400643&lang=pt" 
"S1413-85572015000300503-scl","Influência das qualificações académicas e percurso curricular de comportamento violento","Ortega, Félix Zurita, Aznar, José María Vilches, Martínez, Asunción Martínez, Sánchez, Manuel Castro","Psicologia Escolar e Educacional; 19(3); 503-513","Psicologia Escolar e Educacional","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300503&lang=pt" 
"S1413-85572015000300463-scl","Bullying, vitimização por funcionários e depressão: Relações com o engajamento emocional escolar","Valle, Jéssica Elena, Stelko-Pereira, Ana Carina, Sá, Lucas Guimarães Cardoso de, Williams, Lúcia Cavalcanti de Albuquerque","Psicologia Escolar e Educacional; 19(3); 463-473","Psicologia Escolar e Educacional","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-85572015000300463&lang=pt" 
"S0185-26982015000400009-mex","Estado de conocimiento de la Educación Física en la investigación educativa","Gallo, Luz Elena, Urrego, León","Perfiles educativos; 37(150); 143-155","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400009&lang=pt" 
"S0185-26982015000400002-mex","La enseñanza de la Historia en educación primaria y la construcción de una narrativa nacional: Un estudio sobre exámenes y libros de texto en España","Gómez Carrasco, Cosme J., Rodríguez Pérez, Raimundo A., Miralles Martínez, Pedro","Perfiles educativos; 37(150); 20-38","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400002&lang=pt" 
"S0185-26982015000400008-mex","Análisis de redes sociales para el estudio de la producción intelectual en grupos de investigación","Pérez Beltrán, José Eduardo, Valerio Ureña, Gabriel, Rodríguez-Aceves, Lucía","Perfiles educativos; 37(150); 124-142","Perfiles educativos","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-26982015000400008&lang=pt" 
"S1516-84842015000600369-scl","Scientiﬁc comment on health-related quality of life among blood donors with hepatitis B and hepatitis C: longitudinal study before and after diagnosis?","Gilli, Simone Cristina Olenscki","Revista Brasileira de Hematologia e Hemoterapia; 37(6); 369-370","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000600369&lang=pt" 
"S0103-33522015000400317-scl","Joan C. Tronto. Caring democracy: Markets, equality, and justice","Mota, Fernanda Ferreira","Revista Brasileira de Ciência Política; (18); 317-327","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000400317&lang=pt" 
"S0103-33522015000400337-scl","Pierre Rosanvallon. La société des égaux","Medeiros, Nayara F. Macedo de","Revista Brasileira de Ciência Política; (18); 337-344","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000400337&lang=pt" 
"S1516-84842015000600364-scl","Comment on sickle cell disease and left ventricular hypertrophy","Verissimo, Monica Pinheiro de Almeida","Revista Brasileira de Hematologia e Hemoterapia; 37(6); 364-365","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842015000600364&lang=pt" 
"S0103-33522015000400329-scl","Nancy Fraser. Fortunes of feminism: from State-Managed Capitalism to neoliberal crisis","Schuck, Elena de Oliveira, Vergo, Terezinha Maria Woelffel","Revista Brasileira de Ciência Política; (18); 329-335","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000400329&lang=pt" 
"S0103-33522015000400301-scl","Democracia, comunidade e cuidado","Brenner, Johanna","Revista Brasileira de Ciência Política; (18); 301-316","Revista Brasileira de Ciência Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-33522015000400301&lang=pt" 
"S0101-32622015000400419-scl","As marcas da arte e da imaginação para uma formação humana sensível","Schlindwein*, Luciane Maria","Cadernos CEDES; 35(spe); 419-433","Cadernos CEDES","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622015000400419&lang=pt" 
"S0101-32622015000400435-scl","Diálogo com Angel Pino: a linguagem e a educação de jovens e adultos","Reis, Renato Hilário dos","Cadernos CEDES; 35(spe); 435-444","Cadernos CEDES","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622015000400435&lang=pt" 
"S0718-28132015000200003-chl","Evaluación de un puente de vías férrea mediante ensayos estructurales y modelación computacional","Ramírez Díaz, Rafael, Gámez Breto, Yudiel, Pérez Lecusay, Hamlet, Chagoyén Méndez, Ernesto","Obras y proyectos; (18); 32-43","Obras y proyectos","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-28132015000200003&lang=pt" 
"S0101-32622015000400361-scl","Imaginário, imaginação e relações sociais: reflexões sobre a imaginação como sistema psicológico","Cruz*, Maria Nazaré da","Cadernos CEDES; 35(spe); 361-374","Cadernos CEDES","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622015000400361&lang=pt" 
"S0101-32622015000400405-scl","O óbvio/silenciado das marcas do humano: comentários sobre os processos educativos escolares, a partir de uma leitura das contribuições de Angel Pino","Kassar*, Mônica de Carvalho Magalhães","Cadernos CEDES; 35(spe); 405-418","Cadernos CEDES","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32622015000400405&lang=pt" 
"S0718-28132015000200002-chl","Aspectos de diseño y seguridad en apartaderos de túneles de carretera","Hacar, Fernando, Jonsson, Jimmy, Vigne, Gabriele","Obras y proyectos; (18); 21-29","Obras y proyectos","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-28132015000200002&lang=pt" 
