"S0102-44502017000100109-scl","As construções de movimento causado e ditransitiva: elos de polissemia","FURTADO DA CUNHA, Maria Angélica","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 33(1); 109-132","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502017000100109&lang=pt" 
"S1519-69842017000100207-scl","Aspects of the color evolution after the imaginal molt of Pachycoris torridus (Scopoli, 1772) (Hemiptera: Scutelleridae)","Souza-Firmino, T. S., Alevi, K. C. C., Pereira, L. L. V., Souza, E. R. S., Silva-Júnior, F. C., Banho, C. A., Itoyama, M. N.","Brazilian Journal of Biology; 77(1); 207-208","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100207&lang=pt" 
"S1519-69842017000100140-scl","Anatomy and micromorphometric analysis of leaf Catasetum x apolloi Benelli &amp; Grill with addition of potassium silicate under different light sources","Eburneo, L., Ribeiro-Júnior, N. G., Karsburg, I. V., Rossi, A. A. B., Silva, I. V.","Brazilian Journal of Biology; 77(1); 140-149","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100140&lang=pt" 
"S1807-59322017000300143-scl","Oxidative stress and immune system analysis after cycle ergometer use in critical patients","França, Eduardo Eriko Tenório de, Ribeiro, Luana Carneiro, Lamenha, Gabriela Gomes, Magalhães, Isabela Kalline Fidelix, Figueiredo, Thainá de Gomes, Costa, Marthley José Correia, Elihimas Júnior, Ubiracé Fernando, Feitosa, Bárbara Luana, Andrade, Maria do Amparo, Correia Júnior, Marco Aurélio Valois, Ramos, Francimar Ferrari, Castro, Célia Maria Machado Barbosa de","Clinics; 72(3); 143-149","Clinics","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322017000300143&lang=pt" 
"S1807-59322017000300130-scl","The influence of body image on surgical decisions in adolescent idiopathic scoliosis patients","Borges, Paulo Alvim, Carvalho Neto, José Thomé de, Letaif, Olavo Biraghi, Marcon, Raphael Martus, Cristante, Alexandre Fogaça","Clinics; 72(3); 130-133","Clinics","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322017000300130&lang=pt" 
"S1519-69842017000100155-scl","Toxicity of clove essential oil and its ester eugenyl acetate against Artemia salina","Cansian, R. L., Vanin, A. B., Orlando, T., Piazza, S. P., Puton, B. M. S., Cardoso, R. I., Gonçalves, I. L., Honaiser, T. C., Paroul, N., Oliveira, D.","Brazilian Journal of Biology; 77(1); 155-161","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100155&lang=pt" 
"S1519-69842017000100022-scl","Isolation of entomopathogenic nematodes in an apple orchard in Southern Brazil and its virulence to Anastrepha fraterculus (Diptera: Tephritidae) larvae, under laboratory conditions","Foelkel, E., Voss, M., Monteiro, L. B., Nishimura, G.","Brazilian Journal of Biology; 77(1); 22-28","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100022&lang=pt" 
"S1519-69842017000100199-scl","Ecomorphological correlates of twenty dominant fish species of Amazonian floodplain lakes","Siqueira-Souza, F. K., Bayer, C., Caldas, W. H., Cardoso, D. C., Yamamoto, K. C., Freitas, C. E. C.","Brazilian Journal of Biology; 77(1); 199-206","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100199&lang=pt" 
"S1519-69842017000100083-scl","Evaluation of skeletal muscle regeneration in experimental model after malnutrition","Pertille, A., Moura, K. F., Matsumura, C. Y., Ferretti, R., Ramos, D. M., Petrini, A. C., Oliveira, P. C., Silva, C. A.","Brazilian Journal of Biology; 77(1); 83-91","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100083&lang=pt" 
"S1807-59322017000300134-scl","Breast-conserving surgery in locally advanced breast cancer submitted to neoadjuvant chemotherapy. Safety and effectiveness based on ipsilateral breast tumor recurrence and long-term follow-up","Carrara, Guilherme Freire Angotti, Scapulatempo-Neto, Cristovam, Abrahão-Machado, Lucas Faria, Brentani, Maria Mitzi, Nunes, João Soares, Folgueira, Maria Aparecida Azevedo Koike, Vieira, René Aloisio da Costa","Clinics; 72(3); 134-142","Clinics","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322017000300134&lang=pt" 
"S1519-69842017000100068-scl","Phytotherapy in reducing glycemic index and testicular oxidative stress resulting from induced diabetes: a review","Oliveira, J. S., Silva, A. A. N., Silva Junior, V. A.","Brazilian Journal of Biology; 77(1); 68-78","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100068&lang=pt" 
"S0101-28002017000100065-scl","Obesity and kidney disease","Silva Junior, Geraldo Bezerra da, Bentes, Ana Carla Sobral Novaes, Daher, Elizabeth De Francesco, Matos, Sheila Maria Alvim de","Jornal Brasileiro de Nefrologia; 39(1); 65-69","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100065&lang=pt" 
"S0102-33062017000100128-scl","Development of carpels and ovules in Dialypetalanthus fuscescens Kuhlm. (Rubiaceae): an enigmatic taxon","Figueiredo, Rogério da Costa, Vieira, Ricardo Cardoso, Mariath, Jorge Ernesto de Araújo, Moço, Maria Cecilia de Chiara, Toni, Karen L. G. De","Acta Botanica Brasilica; 31(1); 128-133","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100128&lang=pt" 
"S0102-33062017000100068-scl","The taxonomic significance of seed morphology in the Passiflora subgenus Astrophea (Passifloraceae)","Mezzonato-Pires, Ana Carolina, Mendonça, Cláudia Barbieri Ferreira, Milward-De-Azevedo, Michaele Alvim, Gonçalves-Esteves, Vania","Acta Botanica Brasilica; 31(1); 68-83","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100068&lang=pt" 
"S0101-28002017000100079-scl","Syndrome of inappropriate antidiuretic hormone secretion induced by the phytotherapy Harpagophytum procumbers: case report","Carvalho, Renata Reis, Donadel, Camila Dermínio, Cortez, Arthur Fernandes, Valviesse, Vitor Ribeiro Gomes de Almeida, Vianna, Pedro Felipe de Almeida, Corrêa, Bruno Bordallo","Jornal Brasileiro de Nefrologia; 39(1); 79-81","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100079&lang=pt" 
"S1519-69842017000100191-scl","Physiological response of invasive mussel Limnoperna fortunei (Dunker, 1857) (Bivalvia: Mytilidae) submitted to transport and experimental conditions","Cordeiro, N. I. S., Andrade, J. T. M., Montresor, L. C., Luz, D. M. R., Araújo, J. M., Martinez, C. B., Pinheiro, J., Vidigal, T. H. D. A.","Brazilian Journal of Biology; 77(1); 191-198","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100191&lang=pt" 
"S1519-69842017000100108-scl","Distribution and fluctuations of backswimmers (Notonectidae) in a tropical shallow lake and predation on microcrustaceans","Domingos, A. R., Arcifa, M. S.","Brazilian Journal of Biology; 77(1); 108-117","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100108&lang=pt" 
"S1519-69842017000100060-scl","Mosquitoes (Diptera: Culicidae) from crepuscular period in an Atlantic Forest area in Southern Brazil","Orlandin, E., Santos, E. B., Piovesan, M., Favretto, M. A., Schneeberger, A. H., Souza, V. O., Muller, G. A., Wagner, G.","Brazilian Journal of Biology; 77(1); 60-67","Brazilian Journal of Biology","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842017000100060&lang=pt" 
"S2237-96222017000100161-scl","Perfil dos atendimentos antirrábicos humanos no agreste pernambucano, 2010-2012","Santos, Cleber Vinicius Brito dos, Melo, Rafaely Bezerra de, Brandespim, Daniel Friguglietti","Epidemiologia e Serviços de Saúde; 26(1); 161-168","Epidemiologia e Serviços de Saúde","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-96222017000100161&lang=pt" 
"S0101-31732017000100253-scl","Discursos Duplos (Dissoi Logoi), Tradução Anotada","Prezotto, Joseane Mara","Trans/Form/Ação; 40(1); 253-288","Trans/Form/Ação","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732017000100253&lang=pt" 
"S0101-31732017000100235-scl","O Contrato De Gláucon","Menezes, Luiz Maurício Bentim da Rocha","Trans/Form/Ação; 40(1); 235-252","Trans/Form/Ação","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732017000100235&lang=pt" 
"S2237-93632017000100080-scl","A necktie fashion vascular loop seton tie may simplify the treatment of perianal fistula","Issa, Nidal, Weil, Ruben, Powsner, Eldad, Khoury, Wisam","Journal of Coloproctology (Rio de Janeiro); 37(1); 80-85","Journal of Coloproctology (Rio de Janeiro)","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632017000100080&lang=pt" 
"S2237-93632017000100013-scl","Surgical management of anal stenosis: anoplasty with or without sphincterotomy","Tahamtan, Mehdi, Ghahramani, Leila, Khazraei, Hajar, Tabar, Yaser Tolouei, Bananzadeh, Alimohammad, Hosseini, Seyed Vahid, Izadpanah, Ahmad, Hajihosseini, Fahime","Journal of Coloproctology (Rio de Janeiro); 37(1); 13-17","Journal of Coloproctology (Rio de Janeiro)","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632017000100013&lang=pt" 
"S2237-93632017000100047-scl","Colorectal injury by compressed air: the rule of conservative therapy","Al-Ozaibi, Labib, Al-Jarrah, Zhwar","Journal of Coloproctology (Rio de Janeiro); 37(1); 47-49","Journal of Coloproctology (Rio de Janeiro)","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632017000100047&lang=pt" 
"S0101-31732017000100025-scl","A Liberdade de Escolha em Bergson e Schopenhauer","Silva, Helio Lopes da","Trans/Form/Ação; 40(1); 25-50","Trans/Form/Ação","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732017000100025&lang=pt" 
"S2237-93632017000100044-scl","Anorectal hemangioma - differential diagnosis of anal bleeding","Santana Neto, Walter Batista de, Troiani Neto, Giovanni, Cunha, Carlos Magno Queiroz da, Brasil, André Cavalcante, Feitosa, José Ney Primo","Journal of Coloproctology (Rio de Janeiro); 37(1); 44-46","Journal of Coloproctology (Rio de Janeiro)","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632017000100044&lang=pt" 
"S2237-93632017000100038-scl","LASER hemorrhoidal dearterialization","Boarini, Paulo, Boarini, Lucas Rodrigues, Candelaria, Paulo de Azeredo Passos, Lima, Edgard Mesquita de, Boarini, Marcelo Rodrigues","Journal of Coloproctology (Rio de Janeiro); 37(1); 38-43","Journal of Coloproctology (Rio de Janeiro)","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632017000100038&lang=pt" 
"S2237-93632017000100025-scl","Usefulness of early colonoscopy in the diagnosis and treatment of moderate or severe lower gastrointestinal bleeding","Correa, Paulo, Teixeira, Carolina, Zago, Rodrigo R., Rossini, Giulio, Paccos, Jose Luiz, Popoutchi, Pedro, Loureiro, Jarbas F., Borges, Jose Luiz, Averbach, Marcelo","Journal of Coloproctology (Rio de Janeiro); 37(1); 25-30","Journal of Coloproctology (Rio de Janeiro)","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632017000100025&lang=pt" 
"S2237-93632017000100008-scl","Results of videolaparoscopic surgical treatment of diverticular disease of the colon","Rodrigues, Vinícius Pires, Queiroz, Fábio Lopes de, França Neto, Paulo Rocha, Carvalho, Maria Emília Carvalho e","Journal of Coloproctology (Rio de Janeiro); 37(1); 8-12","Journal of Coloproctology (Rio de Janeiro)","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632017000100008&lang=pt" 
"S1679-87592017000100044-scl","Allometric models for estimating the aboveground biomass of the mangrove Rhizophora mangle","Santos, Heide Vanessa Souza, Hollanda, Francisco Sandro Rodrigues, Santos, Tiago de Oliveira, Andrade, Karen Viviane Santana de, Santana, Mykael Bezerra Santos, Estrada, Gustavo Calderucio Duque, Soares, Mario Luiz Gomes","Brazilian Journal of Oceanography; 65(1); 44-53","Brazilian Journal of Oceanography","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592017000100044&lang=pt" 
"S0101-31732017000100151-scl","Diferentes Diferencias","Vargas, Valentina Bulo, Guzmán, Rodolfo Meriño","Trans/Form/Ação; 40(1); 151-164","Trans/Form/Ação","Espanhol","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732017000100151&lang=pt" 
"S2237-93632017000100031-scl","Safety degree assessment of drugs used in conscious sedation for colonoscopy in patients that develop respiratory depression","Rech, Fernanda Maraschin, Kock, Kaiser de Souza, Bellei, Amanda Colpani","Journal of Coloproctology (Rio de Janeiro); 37(1); 31-37","Journal of Coloproctology (Rio de Janeiro)","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632017000100031&lang=pt" 
"S0101-31732017000100165-scl","Zizek com lacan em: kant sem Sade. Liberdade como Reapropriação do Gozo","Fonseca, Fernando Facó de Assis, Rech, Hildemar Luiz","Trans/Form/Ação; 40(1); 165-186","Trans/Form/Ação","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732017000100165&lang=pt" 
"S1679-87592017000100097-scl","Length-weight relationships and condition factor of eight fish species inhabiting the Rocha Lagoon, Uruguay","Rodriguez, Cesar, Galli, Oscar, Olsson, Daniela, Tellechea, Javier S., Norbis, Walter","Brazilian Journal of Oceanography; 65(1); 97-100","Brazilian Journal of Oceanography","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592017000100097&lang=pt" 
"S2237-93632017000100055-scl","Crohn&#039;s disease: risk factor for colorectal cancer","Santos, Sandra Cristina Dias dos, Barbosa, Laura Elisabete Ribeiro","Journal of Coloproctology (Rio de Janeiro); 37(1); 55-62","Journal of Coloproctology (Rio de Janeiro)","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632017000100055&lang=pt" 
"S1679-87592017000100079-scl","Looking at the soft-bottom around a coastal coral reef: the impact of terrigenous input on Polychaeta (Annelida) community","Quesada-Silva, Michele, Pires-Vanin, Ana Maria Setubal","Brazilian Journal of Oceanography; 65(1); 79-96","Brazilian Journal of Oceanography","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592017000100079&lang=pt" 
"S2237-93632017000100063-scl","Colonic Inertia: approach and treatment","Soares, Ana Sofia Garcês Ferreira, Barbosa, Laura Elisabete Ribeiro","Journal of Coloproctology (Rio de Janeiro); 37(1); 63-71","Journal of Coloproctology (Rio de Janeiro)","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632017000100063&lang=pt" 
"S2237-93632017000100072-scl","Anal canal squamous carcinoma","Magalhães, Maricruz Nunes, Barbosa, Laura Elisabete Ribeiro","Journal of Coloproctology (Rio de Janeiro); 37(1); 72-79","Journal of Coloproctology (Rio de Janeiro)","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632017000100072&lang=pt" 
"S1679-87592017000100054-scl","Metals impact into the Paranaguá Estuarine Complex (Brazil) during the exceptional flood of 2011","Rocha, Marilia Lopes da, Sa, Fabian, Campos, Monica Soares, Grassi, Marco Tadeu, Combi, Tatiane, Machado, Eunice da Costa","Brazilian Journal of Oceanography; 65(1); 54-68","Brazilian Journal of Oceanography","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592017000100054&lang=pt" 
"S1679-87592017000100029-scl","Ichthyofauna as an environmental quality indicator of the Bertioga Channel, São Paulo (Brazil)","Dias, June Ferraz, Rocha, Maria Luiza Flaquer da, Schmidt, Thassya Christina dos Santos, Villamarin, Bárbara Capelari, Morais, Diego Barbosa","Brazilian Journal of Oceanography; 65(1); 29-43","Brazilian Journal of Oceanography","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592017000100029&lang=pt" 
"S0101-31732017000100187-scl","Donación y Subjetividad en La Nueva Fenomenología en Francia: Marion, Romano y Barbaras","Malet, Patricio Mena","Trans/Form/Ação; 40(1); 187-210","Trans/Form/Ação","Espanhol","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732017000100187&lang=pt" 
"S1679-87592017000100019-scl","Carbon regeneration in the Cariaco Basin, Venezuela","Marquez, Arístides, Dale, Andrew, Ghinaglia, Luis Troccoli, Monroy, Fabiola López, Senior, William, Ríos, Aida, Karger, Frank Muller, Astor, Yrene, Varela, Ramón","Brazilian Journal of Oceanography; 65(1); 19-28","Brazilian Journal of Oceanography","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592017000100019&lang=pt" 
"S0101-28002017000100023-scl","Formula to detect high sodium excretion from spot urine in chronic kidney disease patients","Nerbass, Fabiana Baggio, Hallvass, Andrea Emanuela Chaud, Taal, Maarten W, Pecoits-Filho, Roberto","Jornal Brasileiro de Nefrologia; 39(1); 23-28","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100023&lang=pt" 
"S0101-28002017000100036-scl","Life-saving vascular access in vascular capital exhaustion: single center experience in intra-atrial catheters for hemodialysis","Pereira, Marta, Lopez, Noélia, Godinho, Iolanda, Jorge, Sofia, Nogueira, Estela, Neves, Fernando, Fortes, Alice, Costa, António G.","Jornal Brasileiro de Nefrologia; 39(1); 36-41","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100036&lang=pt" 
"S0102-33062017000100141-scl","Inter- and intra-population variability in physical dormancy along a precipitation gradient","Ferreras, Ana E., Zeballos, Sebastián R., Funes, Guillermo","Acta Botanica Brasilica; 31(1); 141-146","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100141&lang=pt" 
"S0101-28002017000100015-scl","Daily variability of resting energy expenditure in acute kidney injury patients on dialysis","Góes, Cassiana Regina de, Sanches, Ana Claudia Soncini, Balbi, André, Ponce, Daniela","Jornal Brasileiro de Nefrologia; 39(1); 15-22","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100015&lang=pt" 
"S0101-28002017000100046-scl","Evaluation of diagnostic tests for cytomegalovirus active infection in renal transplant recipients","Franco, Rodrigo Fontanive, Montenegro, Rosangela Munhoz, Machado, Alice Beatriz Mombach Pinheiro, Paris, Fernanda de, Menezes, Denise Silva, Manfro, Roberto Ceratti","Jornal Brasileiro de Nefrologia; 39(1); 46-54","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100046&lang=pt" 
"S0102-33062017000100120-scl","Pollen diversity in selected species of the tribe Chironieae (Gentianaceae Juss.) that occur in the Atlantic Forest, Brazil","Sousa, Hian Carlos Ferreira de, Gonçalves-Esteves, Vania, Mendonça, Cláudia Barbieri Ferreira","Acta Botanica Brasilica; 31(1); 120-127","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100120&lang=pt" 
"S0102-33062017000100137-scl","Cuticular n-alkane in leaves of seven Neotropical species of the family Lecythidaceae: a contribution to chemotaxonomy","Silva, Rejane Maria da, Ribeiro, Rayane de Tasso Moreira, Souza, Renata Janaína Carvalho de, Oliveira, Antônio Fernando Morais de, Silva, Suzene Izídio da, Gallão, Maria Izabel","Acta Botanica Brasilica; 31(1); 137-140","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100137&lang=pt" 
"S0101-28002017000100055-scl","Developing educational material on chronic kidney disease using best practices in health literacy","Santos, Luanda Thaís Mendonça, Bastos, Marcus Gomes","Jornal Brasileiro de Nefrologia; 39(1); 55-58","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100055&lang=pt" 
"S0101-28002017000100029-scl","Comparative analysis of primary and secondary glomerulopathies in the northeast of Brazil: data from the Pernambuco Registry of Glomerulopathies - REPEG","Costa, Denise Maria do Nascimento, Valente, Lucila Maria, Gouveia, Pedro Alves da Cruz, Sarinho, Filipe Wanick, Fernandes, Gisele Vajgel, Cavalcante, Maria Alina Gomes de Mattos, Oliveira, Camila Barbosa Lyra de, Vasconcelos, Carolina de Andrade Jordão de, Sarinho, Emanuel Sávio Cavalcante","Jornal Brasileiro de Nefrologia; 39(1); 29-35","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100029&lang=pt" 
"S0102-33062017000100102-scl","Resupinate Dimorphy, a novel pollination strategy in two-lipped flowers of Eplingiella (Lamiaceae)","Harley, Raymond M., Giulietti, Ana Maria, Abreu, Ivan Silva, Bitencourt, Cassia, Oliveira, Favizia F. de, Endress, Peter K.","Acta Botanica Brasilica; 31(1); 102-107","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100102&lang=pt" 
"S0102-33062017000100134-scl","Lectotypes for species of Passiflora L. (Passifloraceae) described by João Barbosa Rodrigues","Mezzonato-Pires, Ana Carolina, Milward-de-Azevedo, and Michaele Alvim","Acta Botanica Brasilica; 31(1); 134-136","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100134&lang=pt" 
"S0101-28002017000100011-scl","90-kDa N-domain angiotensin I-converting enzyme (ACE): possible marker for hypertension in a renal transplant model","Leite, Cleber A, Bertoncello, Nádia SC, Watanabe, Ingrid KM, Fernandes, Fernanda B, Andrade, Maria Claudina C, Ronchi, Fernanda A, Arita, Danielle Y, Marcondes, Fernanda K, Cunha, Tatiana S, Casarini, Dulce E","Jornal Brasileiro de Nefrologia; 39(1); 11-14","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100011&lang=pt" 
"S0102-33062017000100108-scl","Pathways affect vegetation structure and composition in the Atlantic Forest in southeastern Brazil","Silva, Bruna Gonçalves da, Castello, Ana Carolina Devides, Koch, Ingrid, Silva, Wesley Rodrigues","Acta Botanica Brasilica; 31(1); 108-119","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100108&lang=pt" 
"S0102-33062017000100084-scl","The role of terrestrial bromeliads in determining the spatial organization of plant life forms in a tropical coastal forest","Lopes, Celio M., Misaki, Flora, Santos, Karina, Evangelista, Carlos A. P., Carrijo, Tatiana T., Garbin, Mário L.","Acta Botanica Brasilica; 31(1); 84-92","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100084&lang=pt" 
"S0102-33062017000100093-scl","Genetic diversity in populations of Maytenus dasyclada (Celastraceae) in forest reserves and unprotected Araucaria forest remnants","Reichmann, Manuel Castilhos, Zanella, Camila Ângela, Valério Júnior, Cláudio, Borges, Ana Claudia Piovezan, Sausen, Tanise Luisa, Paroul, Natalia, Mielniczki-Pereira, Albanin Aparecida, Teixeira, Amito José, Budke, Jean Carlos, Mossi, Altemir José, Cansian, Rogério Luis","Acta Botanica Brasilica; 31(1); 93-101","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100093&lang=pt" 
"S0101-28002017000100059-scl","When kidneys get old: an essay on nephro-geriatrics","Glassock, Richard, Denic, Aleksandar, Rule, Andrew D.","Jornal Brasileiro de Nefrologia; 39(1); 59-64","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100059&lang=pt" 
"S0101-28002017000100001-scl","Obesity and kidney disease: hidden consequences of the epidemic","Kovesdy, Csaba P., Furth, Susan L., Zoccali, Carmine","Jornal Brasileiro de Nefrologia; 39(1); 1-10","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100001&lang=pt" 
"S0102-33062017000100001-scl","Agrobiodiversity and in situ conservation in quilombola home gardens with different intensities of urbanization","Ávila, Julia Vieira da Cunha, Mello, Anderson Santos de, Beretta, Mariane Elis, Trevisan, Rafael, Fiaschi, Pedro, Hanazaki, Natalia","Acta Botanica Brasilica; 31(1); 1-10","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100001&lang=pt" 
"S0102-33062017000100042-scl","The flower anatomy of five species of Myrteae and its contribution to the taxonomy of Myrtaceae","Martos, Luana, Galan, Adrielle Tayrine Oliveira Froemming, Souza, Luiz Antonio de, Mourão, Káthia Socorro Mathias","Acta Botanica Brasilica; 31(1); 42-50","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100042&lang=pt" 
"S0102-33062017000100058-scl","Abiotic environmental conditions for germination and development of gametophytes of Cyathea phalerata Mart. (Cyatheaceae)","Marcon, Catiuscia, Silveira, Tatieli, Schmitt, Jairo Lizandro, Droste, Annette","Acta Botanica Brasilica; 31(1); 58-67","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100058&lang=pt" 
"S0102-33062017000100147-scl","A holoparasitic plant severely reduces the vegetative and reproductive performance of its host plant in the Caatinga, a Brazilian seasonally dry forest","Cruz Neto, Oswaldo, Leal, Inara Roberta, Santos, Jean Carlos, Lopes, Ariadna Valentina","Acta Botanica Brasilica; 31(1); 147-152","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100147&lang=pt" 
"S0101-28002017000100070-scl","Critical analysis of graft loss and death in kidney transplant recipients treated with mTOR inhibitors","Andrade, Luis Gustavo Modelli de, Tedesco-Silva, Helio","Jornal Brasileiro de Nefrologia; 39(1); 70-78","Jornal Brasileiro de Nefrologia","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002017000100070&lang=pt" 
"S0102-33062017000100019-scl","Spore germination, early development and some notes on the effects of in vitro culture medium on Frullania ericoides (Nees) Mont. (Frullaniaceae, Marchantiophyta)","Silva-e-Costa, Juliana da Costa, Luizi-Ponzo, Andrea Pereira, Resende, Cristiano Ferrara de, Peixoto, Paulo Henrique Pereira","Acta Botanica Brasilica; 31(1); 19-28","Acta Botanica Brasilica","Inglês","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062017000100019&lang=pt" 
"S0101-31732017000100007-scl","Palavra do Editor","Rodrigues, Paulo César","Trans/Form/Ação; 40(1); 7-8","Trans/Form/Ação","Português","2017","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732017000100007&lang=pt" 
