"S1517-83822014000300019-scl","Biotechnological potential of Clostridium butyricum bacteria","Szymanowska-Powałowska, Daria, Orczyk, Dorota, Leja, Katarzyna","Brazilian Journal of Microbiology; 45(3); 892-901","Brazilian Journal of Microbiology","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822014000300019&lang=pt" 
"S2179-83972014000300300-scl","Artéria Coronária Direita Originada da Artéria Descendente Anterior: Uma                Rara Anomalia Coronariana","Nunes, Mário Barbosa Guedes, Duarte, Samir Ibrahim, Moreno, Rafael Alexandre Meneguz, Castro Filho, Antonio de, Lamas, Edgar Stroppa, Braga, Sérgio Navarro","Revista Brasileira de Cardiologia Invasiva; 22(3); 300-302","Revista Brasileira de Cardiologia Invasiva","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972014000300300&lang=pt" 
"S2179-83972014000300199-scl","RBCI: Um Espaço para Inovações","Chaves, Áurea J.","Revista Brasileira de Cardiologia Invasiva; 22(3); 199-200","Revista Brasileira de Cardiologia Invasiva","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972014000300199&lang=pt" 
"S1980-00372014000600714-scl","Functional training: functional for what and for whom?","Silva-Grigoletto, Marzo Edir Da, Brito, Ciro Jose, Heredia, Juan Ramon","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(6); 714-719","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000600714&lang=pt" 
"S1980-00372014000600638-scl","Internal training load: perception of volleyball coaches and athletes","Andrade Nogueira, Francine Caetano de, Nogueira, Ruan Alves, Coimbra, Danilo Reis, Miloski, Bernardo, Freitas, Victor Hugo de, Bara Filho, Maurício","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(6); 638-647","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000600638&lang=pt" 
"S2179-83972014000300271-scl","Coarctação da Aorta em Crianças com Menos de 25 kg: Tratamento Percutâneo                por Punção da Artéria Axilar","Coimbra, Germana, Duarte, Elio Vitor, Kajita, Luiz J., Lemos, Pedro, Arrieta, Raul","Revista Brasileira de Cardiologia Invasiva; 22(3); 271-274","Revista Brasileira de Cardiologia Invasiva","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972014000300271&lang=pt" 
"S1980-00372014000600698-scl","Systematic review on sports performance in beach volleyball from match analysis","Medeiros, Alexandre Igor Araripe, Palao, José Manuel, Marcelino, Rui, Mesquita, Isabel","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(6); 698-708","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000600698&lang=pt" 
"S1980-00372014000600709-scl","New horizons for aerobic fitness normalization in children: Breaking the paradigm","Cunha, Giovani dos Santos, Leites, Gabriela Tomedi, Timmons, Brian Weldon","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(6); 709-713","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000600709&lang=pt" 
"S1657-59972014000300012-col","Programa de apoyo al trabajador-cuidador familiar: fenómeno social emergente","Herrera-López, Luz María, Alcayaga-Rojas, Claudia, Torres-Hidalgo, Marisa, Funk Buntemeyer, Regina, Bustamante-Troncoso, Claudia, Riquelme-Hernández, Giselle, Campos-Romero, Solange, Urrutia-Bunster, Mila, Lange Haensgen, Ilta","Aquichán; 14(3); 430-439","Aquichán","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300012&lang=pt" 
"S1657-59972014000300010-col","El diario del estudiante de enfermería en la práctica clínica frente a los diarios realizados en otras disciplinas: Una revisión integradora","San Rafael Gutiérrez, Sabiniana, Siles González, José, Solano-Ruiz, Carmen","Aquichán; 14(3); 403-416","Aquichán","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300010&lang=pt" 
"S1657-59972014000300011-col","Calidad de vida en cuidadores informales de personas con enfermedades crónicas","Ávila-Toscano, José Hernando, Vergara-Mercado, Marylolys","Aquichán; 14(3); 417-429","Aquichán","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300011&lang=pt" 
"S1657-59972014000300001-col","Tendencias de investigación en enfermería","Fawcett, Jacqueline","Aquichán; 14(3); 289-293","Aquichán","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300001&lang=pt" 
"S1657-59972014000300004-col","Maternidad: un proceso con distintos matices y construcción de vínculos","Cáceres-Manrique, Flor de María, Molina-Marín, Gloria, Ruiz-Rodríguez, Myriam","Aquichán; 14(3); 316-326","Aquichán","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300004&lang=pt" 
"S1657-59972014000300003-col","Niveles de sedentarismo en población entre 18 y 60 años en Manizales, Pereira y Armenia, Colombia: Análisis multivariado","Vélez-Álvarez, Consuelo, Vidarte-Claros, José Armando, Parra-Sánchez, José Hernán","Aquichán; 14(3); 303-315","Aquichán","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300003&lang=pt" 
"S1657-59972014000300002-col","Aspectos significativos surgidos de la experiencia de haber sido responsable de un evento adverso en salud","Ferreira-Umpiérrez, Augusto Hernán, Chiminelli-Tomás, Virginia","Aquichán; 14(3); 294-302","Aquichán","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300002&lang=pt" 
"S1657-59972014000300005-col","Breastfeeding Self-efficacy of Mothers and the Affecting Factors","Nursan, Cinar, Dilek, Köse, Sevin, Altinkaynak","Aquichán; 14(3); 327-335","Aquichán","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300005&lang=pt" 
"S1657-59972014000300007-col","Validación de una escala para medir la habilidad de cuidado de cuidadores","Blanco-Sánchez, Jenny Paola","Aquichán; 14(3); 351-363","Aquichán","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300007&lang=pt" 
"S1657-59972014000300006-col","La experiencia del padre durante la hospitalización de su hijo recién nacido Pretérmino extremo","Cañas-Lopera, Erika Melania, Rodríguez-Holguín, Yanira Astrid","Aquichán; 14(3); 336-350","Aquichán","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300006&lang=pt" 
"S1657-59972014000300009-col","Empatia en estudiantes de enfermería de la Universidad Mayor, sede Temuco, IX región, Chile","Díaz-Narváez, Víctor Patricio, Muñoz-Gámbaro, Gina, Duarte-Gómez, Nancy, Reyes-Martínez, María Cristina, Caro, Sara Elvira, Calzadilla-Núñez, Aracelis, Alonso-Palacio, Luz Marina","Aquichán; 14(3); 388-402","Aquichán","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300009&lang=pt" 
"S1657-59972014000300008-col","Soporte social con herramienta edumática para cuidadores familiares de personas con enfermedad crónica","Díaz-Álvarez, Juan Carlos, Pinilla-Alarcón, Maribel, Eslava-Albarracín, Daniel Gonzalo, Padilla-Velasco, Martha Patricia","Aquichán; 14(3); 364-387","Aquichán","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-59972014000300008&lang=pt" 
"S2179-83972014000300286-scl","Fase Piloto do Estudo SPECTRUM. Reserva de Fluxo Fracionada Versus                Angiografia para Avaliação e Conduta em Pacientes com Lesões Obstrutivas Coronárias                de Grau Moderado: Racional e Desenho do Estudo","Figueiredo, Geraldo Luiz de, Bromberg-Marin, Guilherme, Novaes, Gustavo Caires, Lago, Igor Matos, Haddad, Jorge Luis, Badran, André Vannucchi, Lima Filho, Moysés de Oliveira, Lemos Neto, Pedro Alves, Marin-Neto, J. Antonio","Revista Brasileira de Cardiologia Invasiva; 22(3); 286-292","Revista Brasileira de Cardiologia Invasiva","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972014000300286&lang=pt" 
"S1980-00372014000600597-scl","The interference of body position with vibration transmission during training on a vibrating platform","Vasconcellos, Roberta Pires, Schütz, Gustavo Ricardo, Santos, Saray Giovana dos","Revista Brasileira de Cineantropometria &amp; Desempenho Humano; 16(6); 597-607","Revista Brasileira de Cineantropometria &amp; Desempenho Humano","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-00372014000600597&lang=pt" 
"S0864-34662014000300017-spa","Investigación sobre consumo de medicamentos. Experiencia cubana","Rojas-Ochoa, Francisco","Revista Cubana de Salud Pública; 40(3); -","Revista Cubana de Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662014000300017&lang=pt" 
"S0864-34662014000300018-spa","Género, salud y sexualidad","FLEITAS RUÍZ, REINA","Revista Cubana de Salud Pública; 40(3); 223-225","Revista Cubana de Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662014000300018&lang=pt" 
"S0864-34662014000300015-spa","Saber qué hacer en la dirección de la Salud Pública","Carnota Lauzán, Orlando","Revista Cubana de Salud Pública; 40(3); 421-425","Revista Cubana de Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662014000300015&lang=pt" 
"S0864-34662014000300016-spa","Medicina sin apellidos. Un debate sobre la medicina natural y tradicional en Cuba","Altshuler, Ernesto","Revista Cubana de Salud Pública; 40(3); 423-425","Revista Cubana de Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662014000300016&lang=pt" 
"S0864-34662014000300001-spa","Noticias y ciencia","Rojas Ochoa, Francisco","Revista Cubana de Salud Pública; 40(3); 316-316","Revista Cubana de Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662014000300001&lang=pt" 
"S0864-34662014000300009-spa","Evaluación con enfoque de procesos como alternativa para el mejoramiento de la calidad en el control del Aedes aegypti","Noriega Bravo, Vivian","Revista Cubana de Salud Pública; 40(3); 388-396","Revista Cubana de Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662014000300009&lang=pt" 
"S0864-34662014000300005-spa","El empoderamiento como estrategia de salud para las comunidades","Acuña González, Iraima María, Guevara Rivas, Harold, Flores Sequera, Mitzy","Revista Cubana de Salud Pública; 40(3); 353-361","Revista Cubana de Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662014000300005&lang=pt" 
"S1414-462X2014000300233-scl","Satisfação dos familiares com os serviços de saúde mental para crianças e adolescentes: uma revisão sistemática","Thiengo, Daianna Lima, Fonseca, Diego da, Lovisi, Giovanni Marcos","Cadernos Saúde Coletiva; 22(3); 233-240","Cadernos Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2014000300233&lang=pt" 
"S1414-462X2014000300252-scl","Cultural adaptation and psychometric properties of social cognitive scales related to adolescent dietary behaviors","Leme, Ana Carolina Barco, Philippi, Sonia Tucunduva","Cadernos Saúde Coletiva; 22(3); 252-259","Cadernos Saúde Coletiva","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2014000300252&lang=pt" 
"S1414-462X2014000300292-scl","Práticas de trabalho no âmbito coletivo: profissionais da equipe Saúde da Família","Costa, Simone de Melo, Souza, Luís Paulo Souza e, Souza, Thaynara Rocha de, Cerqueira, Ana Luíza Neves, Botelho, Bianca de Lima, Araújo, Eva Patrícia Pereira de, Rodrigues, Carlos Alberto Quintão","Cadernos Saúde Coletiva; 22(3); 292-299","Cadernos Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2014000300292&lang=pt" 
"S1414-462X2014000300314-scl","Óbitos fetais sob o prisma da evitabilidade: análise preliminar de um estudo para o município de Belo Horizonte","Assis, Heloísa Maria de, Siviero, Pamila Cristina Lima, Drumond, Eliane de Freitas, Machado, Carla Jorge","Cadernos Saúde Coletiva; 22(3); 314-317","Cadernos Saúde Coletiva","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2014000300314&lang=pt" 
"S0102-46982014000300006-scl","Produção coletiva de textos na educação infantil: o trabalho de mediação docente","Girão, Fernanda Michelle, Brandão, Ana Carolina Perrusi","Educação em Revista; 30(3); 121-152","Educação em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982014000300006&lang=pt" 
"S0102-46982014000300007-scl","A Criança e a infância sob o olhar da professora de educação infantil","Tosatto, Carla, Portilho, Evelise Maria Labatut","Educação em Revista; 30(3); 153-172","Educação em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982014000300007&lang=pt" 
"S0102-46982014000300004-scl","Interlocuções polissêmicas entre a etnomatemática e os distintos campos de conhecimento etno-x","Rosa, Milton, Orey, Daniel Clark","Educação em Revista; 30(3); 63-97","Educação em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982014000300004&lang=pt" 
"S0102-46982014000300010-scl","Reflexões epistemológicas sobre o potencial emancipador da pedagogia da libertação para superar o modelo escolar no quefazer do(a) professor(a)","Barros, Rosanna, Rastrojo, José Barrientos","Educação em Revista; 30(3); 219-244","Educação em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982014000300010&lang=pt" 
"S0102-46982014000300013-scl","Mudanças necessárias no trabalho em escolas: a visão dos profissionais da educação e o enfoque da saúde do trabalhador","Souza, Katia Reis de","Educação em Revista; 30(3); 291-313","Educação em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982014000300013&lang=pt" 
"S0102-46982014000300014-scl","Análise da produção científica sobre doenças sexualmente transmissíveis e sua relação com a saúde escolar no Brasil","Azevedo, Bruno Del Sarto, Reis, Camila Calhau Andrade, Santos, Kleyton Trindade, Duarte, Ana Cristina Santos, Boery, Rita Narriman Silva de Oliveira","Educação em Revista; 30(3); 315-334","Educação em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982014000300014&lang=pt" 
"S0102-46982014000300016-scl","Um esboço crítico sobre &quot;parceria&quot; na formação de professores","Mateus, Elaine Fernandes","Educação em Revista; 30(3); 355-384","Educação em Revista","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982014000300016&lang=pt" 
"S0864-34662014000300004-spa","Índice de Paridad por Género y sus implicaciones en la inserción laboral pública en Ecuador","Bedoya Vaca, Rita del Carmen, Martín Mateo, Miguel, Romero Sandoval, Natalia","Revista Cubana de Salud Pública; 40(3); 345-352","Revista Cubana de Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662014000300004&lang=pt" 
"S0864-34662014000300003-spa","Mercado y consumo de cigarrillos en Cuba y la decisión entre tabaco o salud","Suárez Lugo, Nery","Revista Cubana de Salud Pública; 40(3); 331-344","Revista Cubana de Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662014000300003&lang=pt" 
"S0103-84782014000901541-scl","Pilarização de argilas e perspectivas de aplicação e de pesquisa agronômica e ambiental","Sartor, Lucas Resmini, Azevedo, Antonio Carlos de","Ciência Rural; 44(9); 1541-1548","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901541&lang=pt" 
"S0102-311X2014000901965-scl","Perceptions by pregnant and childbearing-age women in southern Brazil towards teratogenic risk from medicines and radiotherapy","Pons, Emilia da Silva, Pizzol, Tatiane da Silva Dal, Knauth, Daniela Riva","Cadernos de Saúde Pública; 30(9); 1965-1976","Cadernos de Saúde Pública","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000901965&lang=pt" 
"S0103-84782014000901664-scl","Embalagem a vácuo: efeito no escurecimento e endurecimento do feijão durante o armazenamento","Lima, Rafaella Araújo Zambaldi, Tomé, Laís Moretti, Abreu, Celeste Maria Patto de","Ciência Rural; 44(9); 1664-1670","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901664&lang=pt" 
"S0103-84782014000901589-scl","Exposição humana à vibrações de corpo inteiro em um trator agrícola com pneus radiais","Ribas, Rodrigo Lampert, Schlosser, José Fernando, Frantz, Ulisses Giacomini, Farias, Marcelo Silveira de, Rodrigues, Fabrício Azevedo","Ciência Rural; 44(9); 1589-1595","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901589&lang=pt" 
"S0103-84782014000901583-scl","Estrutura funcional de uma semeadora de tração humana","Stefanello, Giusepe, Machado, Antônio Lilles Tavares, Reis, Ângelo Vieira dos, Machado, Roberto Lilles Tavares, Morais, César Silva de","Ciência Rural; 44(9); 1583-1588","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901583&lang=pt" 
"S0102-311X2014000901947-scl","Interações medicamentosas potenciais entre idosos em uso dos anti-hipertensivos da Relação Nacional de Medicamentos Essenciais do Ministério da Saúde do Brasil","Mibielli, Pablo, Rozenfeld, Suely, Matos, Guacira Corrêa de, Acurcio, Francisco de Assis","Cadernos de Saúde Pública; 30(9); 1947-1956","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000901947&lang=pt" 
"S0102-311X2014000901903-scl","Socio-demographic profile of child and adolescent users of oral health services in Victoria, Australia","Rodrigo, J, Calache, Hanny, Whelan, Martin","Cadernos de Saúde Pública; 30(9); 1903-1911","Cadernos de Saúde Pública","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000901903&lang=pt" 
"S0103-84782014000901645-scl","Viabilidade do sêmen de tatus-peba (Euphractus sexcinctus) centrifugado e diluído em Tris ou agua de coco em pó","Sousa, Patrícia da Cunha, Santos, Erika Aparecida Araújo dos, Silva, Andréia Maria, Castelo, Thibério de Souza, Peixoto, Gislayne Cristhiane Xavier, Freitas, Carlos Iberê Alves, Silva, Alexandre Rodrigues","Ciência Rural; 44(9); 1645-1650","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901645&lang=pt" 
"S0102-311X2014000901987-scl","Rastreamento mamográfico do câncer de mama no Sul do Brasil e fatores associados: estudo de base populacional","Schneider, Ione Jayce Ceola, Giehl, Marui Weber Corseuil, Boing, Antonio Fernando, d’Orsi, Eleonora","Cadernos de Saúde Pública; 30(9); 1987-1997","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000901987&lang=pt" 
"S0102-311X2014000901849-scl","Padrão alimentar, asma e sibilo atópico e não atópico em crianças e adolescentes: estudo SCAALA, Salvador, Bahia, Brasil","D&#039;Innocenzo, Silvana, Matos, Sheila M. A., Prado, Matildes S., Santos, Carlos A. S. T., Assis, Ana M. O., Cruz, Alvaro A., Marchioni, Dirce M. L., Rodrigues, Laura C., Barreto, Maurício L.","Cadernos de Saúde Pública; 30(9); 1849-1860","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000901849&lang=pt" 
"S0102-311X2014000901912-scl","Clinical and evolving features of women diagnosed with precancerous cervical lesions, screened and treated in the Amazon region of Brazil","Prado, Patricia Rezende do, Koifman, Rosalina Jorge, Silva, Ilce Ferreira da","Cadernos de Saúde Pública; 30(9); 1912-1920","Cadernos de Saúde Pública","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000901912&lang=pt" 
"S0102-311X2014000901815-scl","Patient safety in primary health care: a systematic review","Marchon, Simone Grativol, Mendes Junior, Walter Vieira","Cadernos de Saúde Pública; 30(9); 1815-1835","Cadernos de Saúde Pública","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000901815&lang=pt" 
"S0103-84782014000901705-scl","Oxidative stability of refrigerated fish pates containing loquat seed extract","Piccolo, Jaqueline, Daniel, Ana Paula, Klein, Bruna, Ferreira, Lauren Fresinghelli, Ruviaro, Amanda Roggia, Emanuelli, Tatiana, Kubota, Ernesto Hashime","Ciência Rural; 44(9); 1705-1710","Ciência Rural","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901705&lang=pt" 
"S0103-84782014000901519-scl","Incompatibilidade de enxertia em Prunus","Pereira, Ivan dos Santos, Fachinello, José Carlos, Antunes, Luis Eduardo Corrêa, Campos, Ângela Diniz, Pina, Ana","Ciência Rural; 44(9); 1519-1526","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901519&lang=pt" 
"S0103-84782014000901574-scl","Estratégias de modelagem da extração de óleos essenciais por hidrodestilação e destilação a vapor","Busato, Nathália Viégas, Silveira, Jeniffer Cristina, Costa, Andréa Oliveira Souza da, Costa Junior, Esly Ferreira da","Ciência Rural; 44(9); 1574-1582","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901574&lang=pt" 
"S0103-84782014000901678-scl","Fortificação de massas de pizza com farinha integral de soja do novo cultivar &#039;UFVTN 105AP&#039;","Natal, Dorina Isabel Gomes, Dantas, Maria Inês de Souza, Vidigal, Márcia Cristina Teixeira Ribeiro, Ribeiro, Sônia Machado Rocha, Piovesan, Newton Deniz, Martino, Hércia Stampini Duarte, Dias, Desirrê Morais","Ciência Rural; 44(9); 1678-1685","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901678&lang=pt" 
"S0103-84782014000901671-scl","Relações de variáveis ambientais e subperíodos na produtividade e teor de óleo em canola","Krüger, Cleusa Adriane Menegassi Bianchi, Silva, José Antonio Gonzalez da, Medeiros, Sandro Luis Petter, Dalmago, Genei Antonio, Silva, Adair José da, Renhardt, Emílio Ghisleni, Gewehr, Ewerton","Ciência Rural; 44(9); 1671-1677","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901671&lang=pt" 
"S0102-311X2014000901957-scl","Tendências na incidência e mortalidade por acidentes de trabalho no Brasil, 1998 a 2008","Almeida, Flávia Souza e Silva de, Morrone, Luiz Carlos, Ribeiro, Karina Braga","Cadernos de Saúde Pública; 30(9); 1957-1964","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000901957&lang=pt" 
"S0103-84782014000901658-scl","Dois diluentes comerciais na criopreservação de espermatozoides do epidídimo de touros","Bertol, Melina Andrea Formighieri, Weiss, Romildo Romualdo, Fujita, Aline Silva, Kozicki, Luiz Ernandes, Abreu, Ana Claudia Machinski Rangel de, Pereira, João Filipi Scheffer","Ciência Rural; 44(9); 1658-1663","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901658&lang=pt" 
"S0103-84782014000901632-scl","Net energy for 60- to 120-kg pigs fed low-crude protein diets","Saraiva, Alysson, Donzele, Juarez Lopes, Oliveira, Rita Flávia Miranda de, Silva, Francisco Carlos de Oliveira, Abreu, Márvio Lobão Teixeira de, Santos, Fabrício de Almeida, Haese, Douglas","Ciência Rural; 44(9); 1632-1638","Ciência Rural","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901632&lang=pt" 
"S0103-84782014000901639-scl","Milheto em dietas de suínos em crescimento e terminação","Abreu, Rodrigo Caetano de, Kiefer, Charles, Alves, Fabiana Villa, Marçal, Danilo Alves, Oliveira, Bruna Ferreira de, Martins, Leandro Pereira, Rosa, Elaine Marisa","Ciência Rural; 44(9); 1639-1644","Ciência Rural","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901639&lang=pt" 
"S0102-311X2014000901875-scl","Prevalência de transtornos mentais comuns e contexto social: análise multinível do São Paulo Ageing &amp; Health Study (SPAH)","Coutinho, Letícia Maria Silva, Matijasevich, Alícia, Scazufca, Márcia, Menezes, Paulo Rossi","Cadernos de Saúde Pública; 30(9); 1875-1883","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000901875&lang=pt" 
"S0103-84782014000901615-scl","Temporary occlusion of the inferior lacrimal punctum and canaliculi of dogs with n-butyl-cyanoacrylate and 2-octyl-cyanoacrylate","Honsho, Cristiane dos Santos, Cardoso, Karym Christine de Freitas, Quarterone, Carolina, Franco, Leandro Guimarães, Brunelli, Adriana Torrecilhas Jorge, Dias, Fernanda Gosuen Gonçalves, Magalhães, Geórgia Modé","Ciência Rural; 44(9); 1615-1621","Ciência Rural","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901615&lang=pt" 
"S0102-311X2014000901837-scl","Reprodutibilidade, validade relativa e calibração de um questionário de frequência alimentar para adultos da Região Metropolitana de Porto Alegre, Rio Grande do Sul, Brasil","Bonatto, Simone, Henn, Ruth Liane, Olinto, Maria Teresa Anselmo, Anjos, Luiz Antonio dos, Wahrlich, Vivian, Waissmann, William","Cadernos de Saúde Pública; 30(9); 1837-1848","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000901837&lang=pt" 
"S0102-311X2014000902005-scl","Avaliação da qualidade da atenção ao aborto: protótipo de questionário para usuárias de serviços de saúde","Aquino, Estela M. L., Menezes, Greice M. S., Barreto-de-Araújo, Thália V., Alves, Maria Teresa, Almeida, Maria da Conceição C, Alves, Sandra Valongueiro, Schiavo, Francisca Eleonora, Marinho, Lilian F. B., Coimbra, Liberata C., Reichenheim, Michael E.","Cadernos de Saúde Pública; 30(9); 2005-2016","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000902005&lang=pt" 
"S0103-84782014000901692-scl","Sources and levels of selenium on breast meat quality of broilers","Boiago, Marcel Manente, Borba, Hirasilva, Leonel, Fábio Roberto, Giampietro-Ganeco, Aline, Ferrari, Fábio Borba, Stefani, Lenita Moura, Souza, Pedro Alves de","Ciência Rural; 44(9); 1692-1698","Ciência Rural","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782014000901692&lang=pt" 
"S0102-311X2014000901921-scl","Análise espacial de indicadores integrados de saúde e ambiente para morbimortalidade por diarreia infantil no Brasil, 2010","Bühler, Helena Ferraz, Ignotti, Eliane, Neves, Sandra Mara Alves da Silva, Hacon, Sandra de Souza","Cadernos de Saúde Pública; 30(9); 1921-1934","Cadernos de Saúde Pública","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2014000901921&lang=pt" 
"S0102-311X2014001001815-spa","Patient safety in primary health care: a systematic review","Marchon, Simone Grativol, Mendes Junior, Walter Vieira","Cadernos de Saúde Pública; 30(9); 1815-1835","Cadernos de Saúde Pública","Inglês, Português","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2014001001815&lang=pt" 
