"S0864-21412011000300002-cub","Factores que influyen en la implementación de la asignatura Morfofisiología Humana","Arencibia Flores, Lourdes Guadalupe, Pernas Gómez, Marta, Rivera Michelena, Natacha","Educación Médica Superior; 25(3); 228-241","Educación Médica Superior","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412011000300002&lang=pt" 
"S1806-66902011000300014-scl","Efeito da nutrição de nitrato na tolerância de plantas de sorgo sudão à salinidade","Feijão, Alexcyane Rodrigues, Silva, Júlio César Barbosa da, Marques, Elton Camelo, Prisco, José Tarquinio, Gomes-Filho, Enéas","Revista Ciência Agronômica; 42(3); 675-683","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300014&lang=pt" 
"S1806-66902011000300015-scl","Métodos e temperaturas de hidratação na qualidade fisiológica de sementes de milho","Zucareli, Claudemir, Cavariani, Cláudio, Oliveira, Eliege Aparecida de Paiva, Nakagawa, João","Revista Ciência Agronômica; 42(3); 684-692","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300015&lang=pt" 
"S1806-66902011000300016-scl","Épocas de poda em mandioca","Andrade, Juliano Silva de, Viana, Anselmo Eloy Silveira, Cardoso, Adriana Dias, Matsumoto, Sylvana Naomi, Novaes, Quelmo Silva de","Revista Ciência Agronômica; 42(3); 693-701","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300016&lang=pt" 
"S1806-66902011000300017-scl","Componentes de produção e suas correlações em genótipos de feijão-caupi em cultivo de sequeiro e irrigado","Silva, José Algaci Lopes da, Neves, Josynaria Araújo","Revista Ciência Agronômica; 42(3); 702-713","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300017&lang=pt" 
"S1806-66902011000300018-scl","Tamanho de amostra para teste de germinação de Mimosa caesalpiniifolia Benth, espécie nativa da Caatinga","Freitas, Teresa Aparecida Soares de, Mendonça, Andrea Vita Reis, Freitas, Taiane Pires de, Santana, Silvia Patrícia Barreto","Revista Ciência Agronômica; 42(3); 714-724","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300018&lang=pt" 
"S1806-66902011000300019-scl","Períodos de interferência de plantas daninhas na cultura do feijoeiro-comum (Phaseolus vulgaris L.)","Borchartt, Lucas, Jakelaitis, Adriano, Valadão, Franciele Caroline de Assis, Venturoso, Lenita Aparecida Conus, Santos, Cleberson Lima dos","Revista Ciência Agronômica; 42(3); 725-734","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300019&lang=pt" 
"S1806-66902011000300020-scl","Efeito da sacarose e do sorbitol na conservação in vitro de segmentos nodais de mangabeira","Santos, Micaele da Costa, Lédo, Ana da Silva, Lédo, Carlos Alberto da Silva, Souza, Fernanda Vidigal Duarte, Silva Junior, Josué Francisco da","Revista Ciência Agronômica; 42(3); 735-741","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300020&lang=pt" 
"S1806-66902011000300021-scl","Comportamento de cultivares de soja, em diferentes épocas de semeaduras, visando a produção de biocombustivel","Barbosa, Vitor da Silva, Peluzio, Joenes Mucci, Afférri, Flávio Sérgio, Siqueira, Guilherme Benko de","Revista Ciência Agronômica; 42(3); 742-749","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300021&lang=pt" 
"S1806-66902011000300022-scl","Cobertura retrátil no crescimento de mudas clonais de eucalipto","Ataide, Glauciana da Mata, Castro, Renato Vinícius Oliveira, Correia, Caroline Guieiro, Castro, Ana Flávia Neves Mendes, Santana, Reynaldo Campos","Revista Ciência Agronômica; 42(3); 750-757","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300022&lang=pt" 
"S1806-66902011000300024-scl","Divergência genética entre linhagens de melão pele de Sapo","Nunes, Glauber Henrique de Sousa, Costa Filho, José Hamilton da, Silva, Derly José Henriques, Carneiro, Pedro Crescêncio Souza, Dantas, Mara Suyane Marques","Revista Ciência Agronômica; 42(3); 765-773","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300024&lang=pt" 
"S1806-66902011000300025-scl","Diallel analysis of yield, popping expansion, and southern rust resistance in popcorn lines","Vieira, Rafael Augusto, Scapim, Carlos Alberto, Tessmann, Dauri José, Hata, Fernando Teruhiko","Revista Ciência Agronômica; 42(3); 774-780","Revista Ciência Agronômica","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300025&lang=pt" 
"S1806-66902011000300026-scl","Desenvolvimento inicial do algodoeiro em resposta ao armazenamento de sementes tratadas com Cloreto de Mepiquat","Oliveira, Eliege Aparecida de Paiva, Zucareli, Claudemir, Marur, Celso Jamil, Nagashima, Getúlio Takashi, Barros, Alberto Sérgio do Rego","Revista Ciência Agronômica; 42(3); 781-790","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300026&lang=pt" 
"S0864-34662011000300013-cub","Articulación entre las categorías cuerpo, género y enfermedad crónica desde diferentes experiencias de salud","Ledón Llanes, Loraine","Revista Cubana de Salud Pública; 37(3); 324-337","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300013&lang=pt" 
"S0864-34662011000300006-cub","Caracterización integral de la ataxia espinocerebelosa 2 en Cuba y su aplicación en proyectos de intervención","Velázquez Pérez, Luis, Rodríguez Labrada, Roberto, Sánchez Cruz, Gilberto, Laffita Mesa, José M, Almaguer Mederos, Luis, Aguilera Rodríguez, Raúl, Medrano Montero, Jacqueline, Almaguer Gotay, Dennis, Cruz Mariño, Tania, González Zaldívar, Yanetza, Coello Almarales, Dany, Canales Ochoa, Nalia, Vázquez Mojena, Yaimeé, Rodríguez Díaz, Julio Cesar","Revista Cubana de Salud Pública; 37(3); 230-244","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300006&lang=pt" 
"S0864-34662011000300007-cub","Nuevo enfoque de intervención para la prevención del bajo peso al nacer","Martínez Mahiques, Pedro Ángel, Romero Arochena, Antonia, Barroso Rodríguez, Bárbara","Revista Cubana de Salud Pública; 37(3); 245-258","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300007&lang=pt" 
"S0864-34662011000300012-cub","Calidad de vida del docente universitario vista desde la Complejidad","Guevara Rivas, Harold, Domínguez Montiel, Antonio","Revista Cubana de Salud Pública; 37(3); 314-323","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300012&lang=pt" 
"S0864-34662011000300004-cub","Atención médico social al adulto mayor en la provincia Holguín","Baster Moro, Juan Carlos","Revista Cubana de Salud Pública; 37(3); 207-218","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300004&lang=pt" 
"S0864-34662011000300014-cub","Historia y aspectos sociales de la alergología en Cuba","Olivares Elegia, Magaly del Pilar, Pérez Pacareu, Marisela, Naranjo Robalino, Rosa María","Revista Cubana de Salud Pública; 37(3); 338-348","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300014&lang=pt" 
"S0864-34662011000300003-cub","Acciones para la prevención y control de la anemia por deficiencia de hierro en niños hasta cinco años","Selva Suárez, Lisett Nancy, Ochoa Alonso, Alcides Abad","Revista Cubana de Salud Pública; 37(3); 200-206","Revista Cubana de Salud Pública","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-34662011000300003&lang=pt" 
"S0101-66282011000300002-scl","Os modos de ser da informalidade: rumo a uma nova era da precarização estrutural do trabalho?","Antunes, Ricardo","Serviço Social &amp; Sociedade; (107); 405-419","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300002&lang=pt" 
"S0101-66282011000300003-scl","O assistente social como trabalhador assalariado: desafios frente às violações de seus direitos","Raichelis, Raquel","Serviço Social &amp; Sociedade; (107); 420-437","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300003&lang=pt" 
"S0101-66282011000300004-scl","Atores locais na implementação da política de qualificação profissional","Filgueiras, Cristina Almeida Cunha","Serviço Social &amp; Sociedade; (107); 438-460","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300004&lang=pt" 
"S0101-66282011000300006-scl","O Serviço Social e a área de gestão de pessoas: mediações sintonizadas com a Política Nacional de Humanização no Hospital Giselda Trigueiro","Regis, Maria Figuerêdo de Araújo","Serviço Social &amp; Sociedade; (107); 482-496","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300006&lang=pt" 
"S0101-66282011000300008-scl","Crime-prisão-liberdade-crime: o círculo perverso da reincidência no crime","Ferreira, Angelita Rangel","Serviço Social &amp; Sociedade; (107); 509-534","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300008&lang=pt" 
"S0101-66282011000300009-scl","Entre monstros e vítimas: a coerção e a socialização no Sistema Socioeducativo de Minas Gerais","Menicucci, Clarissa Gonçalves, Carneiro, Carla Bronzo Ladeira","Serviço Social &amp; Sociedade; (107); 535-556","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300009&lang=pt" 
"S0101-66282011000300010-scl","Condições de trabalho e a luta dos(as) assistentes sociais pela jornada semanal de 30 horas","Boschetti, Ivanete","Serviço Social &amp; Sociedade; (107); 557-584","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300010&lang=pt" 
"S0101-66282011000300007-scl","O trabalho do assistente social em contextos hospitalares: desafios cotidianos","Martinelli, Maria Lúcia","Serviço Social &amp; Sociedade; (107); 497-508","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300007&lang=pt" 
"S1028-47962011000300001-cub","Efecto insecticida in vitro del extracto etanólico de algunas plantas sobre la mosca adulta Haematobia irritans","Cruz Carrillo, Anastasia, Rodríguez Molano, Carlos E, Ortiz López, Carlos","Revista Cubana de Plantas Medicinales; 16(3); 216-226","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000300001&lang=pt" 
"S1028-47962011000300002-cub","Desarrollo tecnológico de un medicamento sedante de origen natural a partir de Justicia pectoralis Jacq.","de la Paz Martín-Viaña, Nilia, Rodríguez Chanfrau, Jorge, López Hernández, Orestes D, González Sanabia, María Lidia, Gil Apan, José M, Fuste Moreno, Viviana M, Nogueira Mendoza, Antonio","Revista Cubana de Plantas Medicinales; 16(3); 227-235","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000300002&lang=pt" 
"S1028-47962011000300003-cub","Comparación de distintas extracciones hidroalcohólicas de plantas con indicativo etnográfico antiséptico/desinfectante","Voigt Mota, Fernanda, Lambrecht Gonçalves, Carolina, Damé Schuch, Luiz Filipe, Silveira Coimbra, Helen, Hartwig, Carla","Revista Cubana de Plantas Medicinales; 16(3); 236-246","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000300003&lang=pt" 
"S1028-47962011000300004-cub","Actividad antiséptica de vinagre de Guadua angustifolia Kunth","Mejía Gallón, Amanda Inés, Cadavid Torres, Elizabeth, Gallardo Cabrera, Cecilia","Revista Cubana de Plantas Medicinales; 16(3); 244-252","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000300004&lang=pt" 
"S1028-47962011000300005-cub","Aplicación de plantas medicinales para la antisepsia de pezones de vacas posordeño","Almeida Schiavon, Diane Bender, Damé Schuch, Luiz Filipe, Bastos Oyarzabal, Marta Elaine, de Souza Prestes, Luciana, Zani, João Luiz, de Andrade Hartwig, Carla","Revista Cubana de Plantas Medicinales; 16(3); 253-259","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000300005&lang=pt" 
"S1028-47962011000300006-cub","Actividad antimicrobiana de aceite esencial de Origanum vulgare L. ante bacterias aisladas en leche de bovino","Bastos Oyarzabal, Marta Elaine, Damé Schuch, Luiz Filipe, de Souza Prestes, Luciana, Bender Almeida Schiavon, Diane, Alves Rodrigues, Maria Regina, Braga de Mello, João Roberto","Revista Cubana de Plantas Medicinales; 16(3); 260-266","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000300006&lang=pt" 
"S1028-47962011000300007-cub","Desarrollo de refresco de noni para su uso como producto nutracéutico","de la Paz Martín-Viaña, Nilia, García Peña, Caridad Margarita, Menéndez, Addis Bellma, Salomón, Suslebys, González Sanabia, Maria Lidia, Fusté Moreno, Viviana, Agüero Fernández, Sara","Revista Cubana de Plantas Medicinales; 16(3); 267-278","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000300007&lang=pt" 
"S1028-47962011000300008-cub","Fitoaromaterapia como complemento para mejorar la salud laboral","Avello Lorca, Marcia, Fernández Rocca, Pola, Faundez Curiante, Benjamín, Zagal Montecinos, Ana María, Gordon Martí, Jenny, Valenzuela Zambrano, Bárbara","Revista Cubana de Plantas Medicinales; 16(3); 279-295","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000300008&lang=pt" 
"S1028-47962011000300009-cub","Prácticas agrícolas para el cultivo de Cajanus indicus Spreng. (gandul) con fines terapéuticos","Acosta de la Luz, Lérida, Milanés Figueredo, Masgloiris, Rodríguez Ferradá, Carlos, Hechevarría Sosa, Isabel, Ramos Gálvez, Raúl","Revista Cubana de Plantas Medicinales; 16(3); 296-303","Revista Cubana de Plantas Medicinales","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962011000300009&lang=pt" 
"S0004-28032011000300005-scl","Analysis of the sustained virological response in patients with chronic hepatitis C and liver steatosis","Piccoli, Leonora De Zorzi, Mattos, Angelo Alves de, Coral, Gabriela Perdomo, Mattos, Ângelo Zambam de, Santos, Diogo Edele dos","Arquivos de Gastroenterologia; 48(3); 179-185","Arquivos de Gastroenterologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032011000300005&lang=pt" 
"S0004-28032011000300007-scl","Comparison of three methods based on endoscopic gastric biopsies for diagnosis of Helicobacter pylori active infection in a clinical setting","Arismendi-Morillo, Gabriel, Hernández, Ileana, Mengual, Edgardo, Fuenmayor, Alisbeth, Romero, Gisela, Lizarzábal, Maribel","Arquivos de Gastroenterologia; 48(3); 190-194","Arquivos de Gastroenterologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032011000300007&lang=pt" 
"S0004-28032011000300008-scl","Possible interaction of gender and age on human swallowing behavior","Dantas, Roberto Oliveira, Alves, Leda Maria Tavares, Santos, Carla Manfredi dos, Cassiani, Rachel de Aguiar","Arquivos de Gastroenterologia; 48(3); 195-198","Arquivos de Gastroenterologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032011000300008&lang=pt" 
"S0004-28032011000300009-scl","Adherence of enteroaggregative Escherichia coli to the ileal and colonic mucosa: an in vitro study utilizing the scanning electron microscopy","Andrade, Jacy Alves Braga de, Freymüller, Edna, Fagundes-Neto, Ulysses","Arquivos de Gastroenterologia; 48(3); 199-204","Arquivos de Gastroenterologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032011000300009&lang=pt" 
"S0101-66282011000300014-scl","A dimensão ética do trabalho profissional nos hospitais de custódia e tratamento psiquiátrico","Ortiz, Fátima Grave","Serviço Social &amp; Sociedade; (107); 592-593","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300014&lang=pt" 
"S0101-66282011000300012-scl","Adeus à Nobuko Kameyama","Yazbek, Maria Carmelita","Serviço Social &amp; Sociedade; (107); 586-587","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300012&lang=pt" 
"S0101-66282011000300011-scl","Dilséa A. Bonetti: uma especial presença entre nós","Koga, Dirce","Serviço Social &amp; Sociedade; (107); 585-585","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300011&lang=pt" 
"S0101-66282011000300001-scl","Editorial","","Serviço Social &amp; Sociedade; (107); 403-404","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300001&lang=pt" 
"S0101-66282011000300013-scl","Trabalho e desgaste mental: o direito de ser dono de si mesmo","Joazeiro, Edna Maria Goulart","Serviço Social &amp; Sociedade; (107); 589-591","Serviço Social &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282011000300013&lang=pt" 
"S1807-86212011000300013-scl","Determination of Merremia cissoides leaf area using the linear measures of the leaflets","Carvalho, Leonardo Bianco de, Bianco, Silvano, Galati, Valéria Cury, Panosso, Alan Rodrigo","Acta Scientiarum. Agronomy; 33(3); 473-476","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300013&lang=pt" 
"S1807-86212011000300012-scl","Alternative substrates for growth and production of potted chrysanthemum (cv. Funny)","Terra, Simone Braga, Ferreira, Antonio Augusto Fonseca, Peil, Roberta Marins Nogueira, Stumpf, Elisabeth Regina Tempel, Beckmann-Cavalcante, Márkilla Zunete, Cavalcante, Ítalo Herbert Lucena","Acta Scientiarum. Agronomy; 33(3); 465-471","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300012&lang=pt" 
"S1807-86212011000300018-scl","In vitro germination and disinfestation of sweet cactus (Nopalea cochenillifera (L.) Salm Dyck)","Castro, Juliana Pereira de, Araújo, Emmanuelle Rodrigues, Rêgo, Mailson Monteiro do, Rêgo, Elizanilda Ramalho do","Acta Scientiarum. Agronomy; 33(3); 509-512","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300018&lang=pt" 
"S1807-86212011000300020-scl","Qualidade pós-colheita do caqui &#039;Fuyu&#039; tratado com a promalina","Porfírio-da-Silva, Luciane Curtes, Almeida, Mareci Mendes de, Borsato, Aurélio Vinicius, Raupp, Dorivaldo da Silva","Acta Scientiarum. Agronomy; 33(3); 519-526","Acta Scientiarum. Agronomy","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300020&lang=pt" 
"S1807-86212011000300021-scl","Rank-ordering coefficients of variation for popping expansion","Arnhold, Emmanuel, Milani, Klayton Flávio","Acta Scientiarum. Agronomy; 33(3); 527-531","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000300021&lang=pt" 
"S0001-37652011000300021-scl","A new species of Elasmopus (Amphipoda: Hadzioidea: Maeridae) from Suape Harbor, Northeastern Brazilian coast","Senna, André R.","Anais da Academia Brasileira de Ciências; 83(3); 1031-1040","Anais da Academia Brasileira de Ciências","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652011000300021&lang=pt" 
"S0001-37652011000300010-scl","The Ilha Anchieta Quartz Monzonite: the southernmost expression of ca. 500 Ma post-collisional magmatism in the Ribeira Belt","Sobrinho, José M. Azevedo, Janas, Valdecir A., Simonetti, Antonio, Heaman, Larry M., santoro, Jair, Diniz, Hélio N.","Anais da Academia Brasileira de Ciências; 83(3); 891-906","Anais da Academia Brasileira de Ciências","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652011000300010&lang=pt" 
"S1806-66902011000300010-scl","Produção do maracujazeiro e resistência mecânica do solo com biofertilizante sob irrigação com águas salinas","Dias, Thiago Jardelino, Cavalcante, Lourival Ferreira, Leon, Maurício Javier, Santos, Gaudêncio Pereira, Albuquerque, Robson Pontes de Freitas","Revista Ciência Agronômica; 42(3); 644-651","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300010&lang=pt" 
"S1806-66902011000300023-scl","Manejo do solo e adubação nitrogenada na supressão de plantas daninhas na cultura do feijão de inverno e irrigado","Vincensi, Marion Martins, Araújo, Érica de Oliveira, Kikuti, Hamilton, Camacho, Marcos Antonio","Revista Ciência Agronômica; 42(3); 758-764","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300023&lang=pt" 
"S1806-66902011000300027-scl","Produtividade da soja no cerrado influenciada pelas fontes de enxofre","Broch, Dirceu Luiz, Pavinato, Paulo Sergio, Possentti, Jean Carlo, Martin, Thomas Newton, Del Quiqui, Erci Marcos","Revista Ciência Agronômica; 42(3); 791-796","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300027&lang=pt" 
"S1806-66902011000300001-scl","Profundidade do solo e micro-relevo em bananais irrigados: impactos na nutrição mineral e potencial produtivo","Costa, Mirian Cristina Gomes, Almeida, Eurileny Lucas de, Ferreira, Tiago Osório, Oliveira, Daniel Pontes de, Romero, Ricardo Espíndola","Revista Ciência Agronômica; 42(3); 567-578","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300001&lang=pt" 
"S1806-66902011000300002-scl","Acúmulo e alocação de nutrientes em cana-de-açúcar","Oliveira, Emídio Cantídio Almeida de, Freire, Fernando José, Oliveira, Ruthanna Isabelle de, Oliveira, Alexandre Campelo de, Freire, Maria Betânia Galvão dos Santos","Revista Ciência Agronômica; 42(3); 579-588","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300002&lang=pt" 
"S1806-66902011000300003-scl","Alterações químicas de um Neossolo Flúvico irrigado com águas salinas","Gonçalves, Israel Venismare Cordeiro, Freire, Maria Betânia Galvão dos Santos, Santos, Monaliza Alves dos, Santos, Edivan Rodrigues dos, Freire, Fernando José","Revista Ciência Agronômica; 42(3); 589-596","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300003&lang=pt" 
"S1806-66902011000300004-scl","Esterco líquido bovino e uréia no crescimento e produção de biomassa do maracujazeiro amarelo","Diniz, Adriana Araujo, Cavalcante, Lourival Ferreira, Rebequi, Alex Matheus, Nunes, Járisson Cavalcante, Brehm, Míriam Alice da Silva","Revista Ciência Agronômica; 42(3); 597-604","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300004&lang=pt" 
"S1806-66902011000300005-scl","Fungos micorrízicos arbusculares nativos e doses de fósforo no desenvolvimento do amendoim RUNNER IAC 886","Hippler, Franz Walter Rieger, Moreira, Milene, Dias, Naissa Maria Silvestre, Hermann, Emilio Rodolfo","Revista Ciência Agronômica; 42(3); 605-610","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300005&lang=pt" 
"S1806-66902011000300006-scl","Decomposição e liberação de nutrientes de coquetéis vegetais para utilização no Semiárido brasileiro","Giongo, Vanderlise, Mendes, Alessandra Monteiro Salviano, Cunha, Tony Jarbas Ferreira, Galvão, Sandra Regina Silva","Revista Ciência Agronômica; 42(3); 611-618","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300006&lang=pt" 
"S1806-66902011000300007-scl","Atividade biológica em solo salino sódico saturado por água sob cultivo de Atriplex nummularia","Santos, Karen Cristina Fialho dos, Silva, Marina Steffane Lopes da, Silva, Luís Eduardo da, Miranda, Marcelo Alves, Freire, Maria Betânia Galvão dos Santos","Revista Ciência Agronômica; 42(3); 619-627","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300007&lang=pt" 
"S1806-66902011000300008-scl","Produção de melão Pele de Sapo híbrido &#039;Medellín&#039; cultivado com diferentes salinidades da água","Medeiros, Damiana Cleuma de, Medeiros, José Francismar de, Dias, Pollyana Mona Soares, Barbosa, Murillo Anderson Gonçalves, Lima, Keivianne da Silva","Revista Ciência Agronômica; 42(3); 628-634","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300008&lang=pt" 
"S1806-66902011000300009-scl","Use of water from small alluvial aquifers for irrigation in semi-arid regions","Burte, Julien Daniel Pierre, Coudrain, Anne, Marlet, Serge","Revista Ciência Agronômica; 42(3); 635-643","Revista Ciência Agronômica","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300009&lang=pt" 
"S1806-66902011000300011-scl","Produção e qualidade do meloeiro cultivado com filmes plásticos em respostas à lâmina de irrigação","Dantas, Daniel da Costa, Medeiros, José Francismar de, Freire, Alcione Guimarães","Revista Ciência Agronômica; 42(3); 652-661","Revista Ciência Agronômica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-66902011000300011&lang=pt" 
"S0001-37652011000300006-scl","Radiocarbon geochronology of the sediments of the São Paulo Bight (southern Brazilian upper margin)","Mahiques, Michel M., Sousa, Silvia H.M., Burone, Leticia, Nagai, Renata H., Silveira, Ilson C.A., Figueira, Rubens C.L., Soutelino, Rafael G., Ponsoni, Leandro, Klein, Daniel A.","Anais da Academia Brasileira de Ciências; 83(3); 817-834","Anais da Academia Brasileira de Ciências","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652011000300006&lang=pt" 
"S0001-37652011000300007-scl","Electromagnetic fields at the sea bottom induced by a line of immersed electric dipoles","Sampaio, Edson E.S.","Anais da Academia Brasileira de Ciências; 83(3); 835-861","Anais da Academia Brasileira de Ciências","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652011000300007&lang=pt" 
