"S2175-62362013000300002-scl","Filosofía de la educación: un aprendizaje","Bárcena, Fernando","Educação &amp; Realidade; 38(3); 703-730","Educação &amp; Realidade","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2175-62362013000300002&lang=pt" 
"S0103-50532013000900014-scl","Enantioselective synthesis of both (-)-(R)-and (+)-(S)-angustureine controlled by enzymatic resolution","Diaz, Gaspar, Diaz, Marisa A. N., Reis, Marco A.","Journal of the Brazilian Chemical Society; 24(9); 1497-1503","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900014&lang=pt" 
"S0103-50532013000900015-scl","Determination of propylthiouracil in pharmaceuticals by differential pulse voltammetry using a cathodically pretreated boron-doped diamond electrode","Sartori, Elen Romão, Trench, Aline Barrios, Rocha-Filho, Romeu C., Fatibello-Filho, Orlando","Journal of the Brazilian Chemical Society; 24(9); 1504-1511","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900015&lang=pt" 
"S0103-50532013000900016-scl","Synthesis and characterization of a novel stationary phase, Si-Zr/Ti(PMTDS), based upon ternary oxide support for high performance liquid chromatography","Amparo, Maura R., Marques, Fabiana A., Faria, Anizio M.","Journal of the Brazilian Chemical Society; 24(9); 1512-1519","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900016&lang=pt" 
"S0103-50532013000900018-scl","Application of solid phase microextraction and gas chromatography for the determination of BTEX in solid petroleum residues","Frena, Morgana, Tonietto, Alessandra Emanuele, Madureira, Luiz Augusto dos Santos","Journal of the Brazilian Chemical Society; 24(9); 1530-1536","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900018&lang=pt" 
"S0103-50532013000900019-scl","Nanocellulose and bioethanol production from orange waste using isolated microorganisms","Tsukamoto, Junko, Durán, Nelson, Tasic, Ljubica","Journal of the Brazilian Chemical Society; 24(9); 1537-1543","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900019&lang=pt" 
"S0103-50532013000900020-scl","Phenolic compounds from the roots of Valeriana officinalis var. latifolia","Wang, Peng-Cheng, Ran, Xin-Hui, Luo, Huai-Rong, Ma, Qing-Yun, Liu, Yu-Qing, Zhou, Jun, Zhao, You-Xing","Journal of the Brazilian Chemical Society; 24(9); 1544-1548","Journal of the Brazilian Chemical Society","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532013000900020&lang=pt" 
"S0301-70362013000300001-mex","Austeridad y déficit público: Un debate ausente en torno al desarrollo","Girón, Alicia","Problemas del desarrollo; 44(174); 03-08","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300001&lang=pt" 
"S0301-70362013000300010-mex","Panorama actual de la integración latinoamericana y caribeña","Vázquez, Patricia","Problemas del desarrollo; 44(174); 211-213","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300010&lang=pt" 
"S0301-70362013000300011-mex","Modo de desarrollo, organización territorial y cambio constituyente en el Ecuador","Maya, José Luis","Problemas del desarrollo; 44(174); 214-216","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300011&lang=pt" 
"S0301-70362013000300012-mex","Volver a Keynes: Fundamentos de la teoría general de la ocupación, el interés y el dinero","López, Alejandro","Problemas del desarrollo; 44(174); 217-219","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300012&lang=pt" 
"S0301-70362013000300013-mex","La inversión extranjera directa en México: 1980-2011","Morales, Josefina","Problemas del desarrollo; 44(174); 220-223","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300013&lang=pt" 
"S0301-70362013000300014-mex","Retos en la exploración y producción de petróleo crudo en el sexenio 2012-2018","Delgado, Irma","Problemas del desarrollo; 44(174); 224-226","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300014&lang=pt" 
"S0301-70362013000300002-mex","Descalabros y desafíos de la política social en México","Narro Robles, José, Moctezuma Navarro, David, de la Fuente Stevens, Diego","Problemas del desarrollo; 44(174); 09-34","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300002&lang=pt" 
"S0301-70362013000300003-mex","De Schumpeter a los postschumpeterianos: viejas y nuevas dimensiones analíticas","Yoguel, Gabriel, Barletta, Florencia, Pereira, Mariano","Problemas del desarrollo; 44(174); 35-59","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300003&lang=pt" 
"S0301-70362013000300004-mex","Declinación de Estados Unidos: contexto histórico mundial","Dabat, Alejandro, Leal, Paulo","Problemas del desarrollo; 44(174); 61-88","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300004&lang=pt" 
"S0301-70362013000300005-mex","Brechas salariales en Uruguay: género, segregación y desajustes por calificación","Espino, Alma","Problemas del desarrollo; 44(174); 89-117","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300005&lang=pt" 
"S0301-70362013000300006-mex","Centroamérica: lo impostergable de una diversificación comercial coherente","Castillo, Juan Sebastián, Aguilera, Esther, García Cortijo, Carmen","Problemas del desarrollo; 44(174); 119-138","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300006&lang=pt" 
"S0301-70362013000300007-mex","Colombia: inserción y desequilibrios comerciales en la Cuenca del Pacífico","Torres, Jaime","Problemas del desarrollo; 44(174); 139-165","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300007&lang=pt" 
"S0301-70362013000300008-mex","Emprendimiento y desarrollo manufactureros en las entidades federativas de México","Ramírez Urquidy, Martín, Bernal, Manuel, Fuentes, Roberto","Problemas del desarrollo; 44(174); 167-195","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300008&lang=pt" 
"S0301-70362013000300009-mex","¿Por qué es importante la historia? La economía política del desarrollo en debate","Andrade, Pablo","Problemas del desarrollo; 44(174); 197-210","Problemas del desarrollo","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0301-70362013000300009&lang=pt" 
"S1870-199X2013000300001-mex","Invitación al aprendizaje vitalicio","Wintergerst Lavín, Ana María","Revista odontológica mexicana; 17(3); 144-145","Revista odontológica mexicana","Inglês, Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2013000300001&lang=pt" 
"S1870-199X2013000300002-mex","Deflexión transversa de materiales alternativos a base de polímeros para fabricación de base de dentadura","Serrano Hernández, L, Barceló Santana, FH, Santos Espinoza, A","Revista odontológica mexicana; 17(3); 146-151","Revista odontológica mexicana","Inglês, Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2013000300002&lang=pt" 
"S1870-199X2013000300003-mex","Expresión de la osteocalcina en el ligamento periodontal al inducir fuerzas ortodóncicas","Villarreal Brito, Maritere, Álvarez Pérez, Marco Antonio, Marichi Rodríguez, Francisco Javier","Revista odontológica mexicana; 17(3); 152-155","Revista odontológica mexicana","Inglês, Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2013000300003&lang=pt" 
"S1870-199X2013000300004-mex","Comparación in vitro de la actividad antimicrobiana de AhPlus, RSA y Ledermix contra Enterococcus faecalis","García Ávila, Gisela, García Aranda, Raúl Luis, Perea Mejía, Luis Manuel","Revista odontológica mexicana; 17(3); 156-160","Revista odontológica mexicana","Inglês, Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2013000300004&lang=pt" 
"S1870-199X2013000300005-mex","Muerte leucocitaria por toxicidad del propóleo","Tinoco Cabriales, VC, Quesada Castillo, JA, Maldonado Ramírez, MA, Oliver Parra, R, Luna Gojon, BA","Revista odontológica mexicana; 17(3); 161-165","Revista odontológica mexicana","Inglês, Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2013000300005&lang=pt" 
"S1870-199X2013000300006-mex","Fractura de cavidad glenoidea: reporte de un caso","Rodríguez Piña, Carlos Alain, Miranda Villasana, José Ernesto","Revista odontológica mexicana; 17(3); 166-169","Revista odontológica mexicana","Inglês, Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2013000300006&lang=pt" 
"S1870-199X2013000300007-mex","Dientes supernumerarios en dentición primaria asociados a pólipos palatinos: Reporte de caso","Muñoz Ledo, Thalia Sánchez, Hinojosa Aguirre, Alejandro, Portillo Guerrero, Germán, Tenorio Rocha, Fernando","Revista odontológica mexicana; 17(3); 170-174","Revista odontológica mexicana","Inglês, Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2013000300007&lang=pt" 
"S1870-199X2013000300008-mex","Elevación de seno maxilar y colocación simultánea de implantes utilizando plasma rico en factores de crecimiento (PRFC), hidroxiapatita y aloinjerto: Reporte de un caso de siete años","Hernández Tejeda, Nayibe, López Buendía, Ma. del Carmen","Revista odontológica mexicana; 17(3); 175-180","Revista odontológica mexicana","Inglês, Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2013000300008&lang=pt" 
"S1870-199X2013000300009-mex","Elaboración de una sobredentadura modificada para paciente con secuelas quirúrgicas de labio y paladar hendidos: reporte de un caso","Torres Terán, Federico, Marín Lázaro, César, Jiménez Castillo, René, Alvarado Gamboa, Esperanza, Uribe Querol, Eileen","Revista odontológica mexicana; 17(3); 181-184","Revista odontológica mexicana","Inglês, Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-199X2013000300009&lang=pt" 
"S0211-57352013000300005-esp","Diferencias de género en el consumo diario de tabaco e intensivo de alcohol en adolescentes latinoamericanos en tres áreas españolas (Andalucía, Madrid y País Vasco)","Meneses, Carmen, Markez, Iñaki, Romo, Nuria, Uroz, Jorge, Rua, Antonio, Laespada, Teresa","Revista de la Asociación Española de Neuropsiquiatría; 33(119); 525-535","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352013000300005&lang=pt" 
"S0211-57352013000300017-esp","Índice de impacto &quot;h&quot; de la revista AEN en Google","Martínez Azumendi, Óscar","Revista de la Asociación Española de Neuropsiquiatría; 33(119); 662-663","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352013000300017&lang=pt" 
"S0211-57352013000300007-esp","Secreto profesional y riesgo vital para un tercero identificado: metodología de análisis ético en torno a un caso","Barbero Gutiérrez, Javier, Sánchez Caballero, Marina, Martín Cortecero, Jesús Mª","Revista de la Asociación Española de Neuropsiquiatría; 33(119); 555-573","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352013000300007&lang=pt" 
"S0211-57352013000300003-esp","Trastornos de personalidad en el DSM-5: una aproximación crítica","López-Santín, Jose M., Molins Gálvez, Ferran, Litvan Shaw, Lia","Revista de la Asociación Española de Neuropsiquiatría; 33(119); 497-510","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352013000300003&lang=pt" 
"S0211-57352013000300009-esp","Eventos traumáticos en pacientes con trastorno obsesivo-compulsivo: implicaciones etiopatogénicas, nosológicas y terapéuticas","Frías Ibáñez, Álvaro, Palma Sevillano, Carolina, Horta Llovet, Ana, Bonet Álvarez, Judit","Revista de la Asociación Española de Neuropsiquiatría; 33(119); 595-601","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352013000300009&lang=pt" 
"S0211-57352013000300018-esp","Acta de la Asamblea de la Sección de Psicoanálisis de la Asociación Española de Neuropsiquiatría: acuerdos de la Asamblea de las XIIas Jornadas","Rivas Padilla, Enrique, Ceverino Domínguez, Antonio, Rivas Cambronero, Eva, Prieto Payo, Iria","Revista de la Asociación Española de Neuropsiquiatría; 33(119); 664-665","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352013000300018&lang=pt" 
"S0211-57352013000300016-esp","&quot;I concurso de relatos breves AEN&quot; y &quot;I concurso de casos clínicos para residentes AEN&quot;","González Llona, Irantzu, Andrés Fradera, Sergi","Revista de la Asociación Española de Neuropsiquiatría; 33(119); 659-661","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352013000300016&lang=pt" 
"S1405-77432013000300001-mex","Superficial Methane Emissions from a Landfill in Merida, Yucatan, Mexico","Sauri-Riancho, María Rosa, Stentiford, Edward I., Gamboa-Marrufo, Mauricio, Reza-Bacelis, Gabriela, Cahuich-Poot, Nayla, Méndez-Novelo, Roger","Ingeniería, investigación y tecnología; 14(3); 299-310","Ingeniería, investigación y tecnología","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300001&lang=pt" 
"S1405-77432013000300010-mex","Capacidad de carga tridimensional de celdas estructuradas apoyadas en suelo cohesivo: método de análisis simplificado","Martínez-Galván, Sergio Antonio, Romo-Organista, Miguel Pedro","Ingeniería, investigación y tecnología; 14(3); 399-412","Ingeniería, investigación y tecnología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300010&lang=pt" 
"S1405-77432013000300011-mex","A Multi-Product Lot-Sizing Model for a Manufacturing Company","Gómez-Herrera, Juan Alejandro, Escobar, John Willmer, Figueroa-Cabrera, Álvaro","Ingeniería, investigación y tecnología; 14(3); 413-419","Ingeniería, investigación y tecnología","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300011&lang=pt" 
"S1405-77432013000300012-mex","Simulación del compensador estático de VAR de la subestación Culiacán Tres para el análisis de transitorios","Coronel-Mercado, Luis Enrique, Rodríguez-Rivas, Jaime José, Huerta-González, Pedro Francisco","Ingeniería, investigación y tecnología; 14(3); 421-434","Ingeniería, investigación y tecnología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300012&lang=pt" 
"S1405-77432013000300013-mex","Correlaciones entre las propiedades mecánicas del concreto reforzado con fibras de acero","Carrillo, Julián, Aperador, William, González, Giovanni","Ingeniería, investigación y tecnología; 14(3); 435-450","Ingeniería, investigación y tecnología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300013&lang=pt" 
"S1405-77432013000300014-mex","Sistema de estimación, certificación y aprobación de reservas de hidrocarburos en México: análisis de desempeño","Rodríguez-Padilla, Víctor","Ingeniería, investigación y tecnología; 14(3); 451-460","Ingeniería, investigación y tecnología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300014&lang=pt" 
"S1405-77432013000300002-mex","Predicción de la dureza de la aleación Zn-Al-Cu de acuerdo a su composición en peso","Villegas-Cárdenas, José David, Camarillo-Villegas, Alejandra, Juanico-Lorán, Antonio, Espinosa-Rojas, Raúl, Camacho-Olguín, Carlos","Ingeniería, investigación y tecnología; 14(3); 311-316","Ingeniería, investigación y tecnología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300002&lang=pt" 
"S1405-77432013000300003-mex","Estudio de la temperatura de crecimiento sobre la cristalinidad en películas delgadas de BaTiO3","Márquez-Herrera, Alfredo, Hernández-Rodríguez, Eric Noé, Zapata-Torres, Martín Guadalupe, Cruz-Jáuregui, María de la Paz, Meléndez-Lira, Miguel Ángel","Ingeniería, investigación y tecnología; 14(3); 317-323","Ingeniería, investigación y tecnología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300003&lang=pt" 
"S1405-77432013000300004-mex","Diversidad microbiológica del lodo anaerobio durante el tratamiento de aguas de producción petroleras venezolanas","Cajacuri, María Patricia, Rincón, Nancy, Araujo, Ismenia, Behling, Elisabeth, Colina, Gilberto, Marín L., Julio César","Ingeniería, investigación y tecnología; 14(3); 325-334","Ingeniería, investigación y tecnología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300004&lang=pt" 
"S1405-77432013000300005-mex","Análisis de la eficiencia de los estándares de transmisión de televisión digital por satélite en las bandas Ku y Ka","Landeros-Ayala, Salvador, Chávez-Cárdenas, Sergio A., González-Sánchez, Juan C.","Ingeniería, investigación y tecnología; 14(3); 335-353","Ingeniería, investigación y tecnología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300005&lang=pt" 
"S1405-77432013000300006-mex","Modelo del transporte y deposición de Fe y Mn en el curso alto del río Lerma","García-Aragón, Juan Antonio, Zarazúa-Ortega, Graciela, Díaz-Palomarez, Víctor, Tejeda-Vega, Samuel, Ávila-Pérez, Pedro","Ingeniería, investigación y tecnología; 14(3); 355-367","Ingeniería, investigación y tecnología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300006&lang=pt" 
"S1405-77432013000300007-mex","Stochastic Analysis of a Non Uniform Surface of Bridges","Zouaoui, Samia, Kadri, Tahar","Ingeniería, investigación y tecnología; 14(3); 369-375","Ingeniería, investigación y tecnología","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300007&lang=pt" 
"S1405-77432013000300008-mex","Modelado empírico simple del rompimiento de presas pequeñas de tierra (hidrograma de salidas)","Campos-Aranda, Daniel Francisco","Ingeniería, investigación y tecnología; 14(3); 377-388","Ingeniería, investigación y tecnología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300008&lang=pt" 
"S1405-77432013000300009-mex","Simulación multi-física del secado de madera en COMSOL Multiphysics 3.4.","Sandoval-Torres, Sadoth, Hernández-Bautista, Emilio, Rodríguez-Ramírez, Juan","Ingeniería, investigación y tecnología; 14(3); 389-398","Ingeniería, investigación y tecnología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-77432013000300009&lang=pt" 
"S0103-84782013011600002-scl","Silagem de colostro fermentada é alternativa viável para a nutrição de bezerras","Pereira, Daniela Isabel Brayer","Ciência Rural; 43(9); -","Ciência Rural","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013011600002&lang=pt" 
"S0103-84782013011600001-scl","Estudo comprova eficiência de parâmetros de produção de carne de frango","Santos, Felipe Faccini dos","Ciência Rural; 43(9); -","Ciência Rural","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013011600001&lang=pt" 
"S0103-84782013000900016-scl","Anaerobically fermented colostrum: an alternative for feeding calves","Saalfeld, Mara Helena, Pereira, Daniela Isabel Brayer, Silveira, Kathleen Rodrigues Krüger, Schramm, Renata, Valente, Júlia de Souza Silveira, Borchardt, Jéssica Lopes, Gularte, Márcia Arocha, Leite, Fábio Pereira Leivas","Ciência Rural; 43(9); 1636-1641","Ciência Rural","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013000900016&lang=pt" 
"S0103-84782013000900013-scl","Pré-resfriamento na redução de coliformes em carcaças de frango de corte","Simas, Vanessa Silva, Santos, Felipe Faccini dos, Gouvêa, Raquel, Aquino, Maria Helena Cosendey de, Abreu, Dayse Lima da Costa, Nascimento, Elmiro Rosendo do, Pereira, Virginia Léo de Almeida","Ciência Rural; 43(9); 1618-1622","Ciência Rural","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782013000900013&lang=pt" 
"S1679-78252013000500009-scl","Stick-slip analysis in vibrating two-layer beams with frictional interface","Sedighi, Hamid M., Shirazi, Kourosh H., Naderan-Tahan, Khosro","Latin American Journal of Solids and Structures; 10(5); 1025-1042","Latin American Journal of Solids and Structures","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252013000500009&lang=pt" 
"S0044-59672013000300003-scl","Florestas estacionais e áreas de ecótono no estado do Tocantins, Brasil: parâmetros estruturais, classificação das fitofisionomias florestais e subsídios para conservação","Haidar, Ricardo Flores, Fagg, Jeanine Maria Felfili, Pinto, José Roberto Rodrigues, Dias, Ricardo Ribeiro, Damasco, Gabriel, Silva, Lucas de Carvalho Ramos, Fagg, Christopher William","Acta Amazonica; 43(3); 261-290","Acta Amazonica","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672013000300003&lang=pt" 
"S0044-59672013000300014-scl","Classificação morfofuncional dos dentes de saguis-de-tufo-branco (Callithrix jacchus, Callitrichidae), saguis-de-tufo-preto (C. penicillata) e saguis-de-cara-branca (C. geoffroyi)","Bertassoli, Bruno Machado, Silva, Luana Célia Stunitz da, Oliveira, Franceliusa Delys de, Santos, Amilton Cesar dos, Mançanares, Celina Almeida Furlanetto, Assis Neto, Antônio Chaves de","Acta Amazonica; 43(3); 377-382","Acta Amazonica","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672013000300014&lang=pt" 
"S0044-59672013000300011-scl","Validação do balanço de radiação obtido a partir de dados MODIS/TERRA na Amazônia com medidas de superfície do LBA","Oliveira, Gabriel de, Moraes, Elisabete Caria","Acta Amazonica; 43(3); 353-363","Acta Amazonica","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672013000300011&lang=pt" 
"S0044-59672013000300016-scl","Abelhas-sem-ferrão amazônicas defendem meliponários contra saques de outras abelhas","Rech, André Rodrigo, Schwade, Mauricio Adu, Schwade, Mayá Regina Müller","Acta Amazonica; 43(3); 389-393","Acta Amazonica","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672013000300016&lang=pt" 
"S0120-00112013000300012-col","Las prácticas de enseñanza del profesor universitario, una herramienta efectiva para el éxito pedagógico","Bejarano-Roncancio, Jhon Jairo, Becerra-Bulla, Fabiola, Escobar-Gutiérrez, Diana Patricia","Revista de la Facultad de Medicina; 61(3); 315-320","Revista de la Facultad de Medicina","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112013000300012&lang=pt" 
"S0120-00112013000300006-col","Actividad de picadura de Culex quinquefasciatus (SAY, 1863) en Bogotá, Colombia","Rojas-Mogollón, Marco Andrés, Hernández-Neuta, Ginna Esmeralda, Moncada-Alvarez, Ligia I, Quiñones P, Martha L, Rentería-Ledezma, Libardo","Revista de la Facultad de Medicina; 61(3); 261-266","Revista de la Facultad de Medicina","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112013000300006&lang=pt" 
"S0120-00112013000300007-col","Identificación de errores de medicación en un hospital de primer nivel de Pereira, Colombia","Machado-Alba, Jorge Enrique, Ossa-Ochoa, Lina Marcela, Lotero-Jaramillo, Nicolás, Valencia-Rojas, Angélica","Revista de la Facultad de Medicina; 61(3); 267-273","Revista de la Facultad de Medicina","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112013000300007&lang=pt" 
"S0120-00112013000300005-col","Report of a novel mutation in the SLC26A2 gene found in a Colombian adult patient with diastrophic dysplasia","Pineda, Tatiana, Rossi, Antonio, Bonafè, Luisa, Superti-Furga, Andrea, Velasco, Harvy M","Revista de la Facultad de Medicina; 61(3); 255-259","Revista de la Facultad de Medicina","Inglês","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112013000300005&lang=pt" 
"S0120-00112013000300002-col","Validación colombiana del cuestionario de Berlín","Polanía-Dussan, Irina Goretty, Escobar-Córdoba, Franklin, Eslava-Schmalbach, Javier, Netzer, Nikolaus C","Revista de la Facultad de Medicina; 61(3); 231-238","Revista de la Facultad de Medicina","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112013000300002&lang=pt" 
"S0120-00112013000300003-col","Tumor neuroectodérmico primitivo de la pared torácica: tumor de Askin en niños","Bravo-Linares, David, Hernández-Verbel, Katherine, Linares-Ballesteros, Adriana, Jaramillo-Barberi, Lina, Méndez-Manchola, Mizrahim, Restrepo-Ángel, Fabio, Sarmiento-Urbina, Isabel, Fierro-Ávila, Fernando","Revista de la Facultad de Medicina; 61(3); 239-244","Revista de la Facultad de Medicina","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112013000300003&lang=pt" 
"S0120-00112013000300001-col","Validación colombiana de una escala foránea para el Síndrome de Apneas Hipopneas del Sueño (SAHS): el cuestionario de Berlín","Rey de Castro, Jorge","Revista de la Facultad de Medicina; 61(3); 229-229","Revista de la Facultad de Medicina","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112013000300001&lang=pt" 
"S0120-00112013000300008-col","El proceso salud-enfermedad-atención bucal de la gestante: una visión de las mujeres con base en la determinación social de la salud","Concha-Sánchez, Sonia Constanza","Revista de la Facultad de Medicina; 61(3); 275-291","Revista de la Facultad de Medicina","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112013000300008&lang=pt" 
"S0120-00112013000300009-col","Efectos de los nutrientes y compuestos bioactivos de los alimentos en tejidos y células de cáncer humano: aproximación nutrigenómica","Vargas-Hernández, Jhonny E, Camacho-Gómez, María P, Ramírez de Peña, Doris","Revista de la Facultad de Medicina; 61(3); 293-300","Revista de la Facultad de Medicina","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112013000300009&lang=pt" 
"S0120-00112013000300004-col","Desarrollo de una escala de auto-reporte para medición de síntomas maníacos","Barrios, Karol, Rodríguez-Losada, Jorge, Sánchez, Ricardo","Revista de la Facultad de Medicina; 61(3); 245-253","Revista de la Facultad de Medicina","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00112013000300004&lang=pt" 
"S0185-27602013000300006-mex","Los premios ANUIES: Dieciocho años de reconocimiento a la labor de estudiosos y gestores de la educación superior en México","Hernández Santiago, Pedro, González Morales, Jessica M.","Revista de la educación superior; 42(167); 269-287","Revista de la educación superior","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-27602013000300006&lang=pt" 
"S0185-27602013000300004-mex","El TLCAN y las profesiones: Un estado de la cuestión","Rodríguez Gómez, Roberto","Revista de la educación superior; 42(167); 197-223","Revista de la educación superior","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-27602013000300004&lang=pt" 
