"S0102-67202013000100001-scl","Porque e como avaliar o egresso do curso de medicina?","Ribas Filho, Jurandir Marcondes, Paiva, Eleuses Vieira de","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 26(1); 01-01","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202013000100001&lang=pt" 
"S1646-706X2013000100001-prt","Anatomical variation of the saphenofemoral junction: A prospective study in a population with primary superficial venous insufficiency","Vaz, Carolina, Machado, Rui, Rodrigues, Galhano, Dias da Silva, , Nogueira, Clara, Loureiro, Tiago, Loureiro, Luís, Silveira, Diogo, Teixeira, Sérgio, Rego, Duarte, Matos, Arlindo, Almeida, Rui","Angiologia e Cirurgia Vascular; 9(1); 06-10","Angiologia e Cirurgia Vascular","Inglês","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000100001&lang=pt" 
"S1646-706X2013000100002-prt","Isquémia Mesentérica Aguda: cinco anos de experiência institucional (2007-12)","Martins, Pedro, Tiago, José, Ministro, Augusto, Nunes, José Silva, Fernandes e Fernandes, José","Angiologia e Cirurgia Vascular; 9(1); 11-16","Angiologia e Cirurgia Vascular","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000100002&lang=pt" 
"S1646-706X2013000100003-prt","Doença Arterial Periférica e Qualidade de Vida","Vaz, Carolina, Duarte, Vera, Santos, Ana Rita, Valente, Paulo, Paúl, Constança, Bastos, Rui, Nogueira, Clara, Loureiro, Tiago, Loureiro, Luís, Silveira, Diogo, Teixeira, Sérgio, Rego, Duarte, Matos, Arlindo, Almeida, Rui","Angiologia e Cirurgia Vascular; 9(1); 17-23","Angiologia e Cirurgia Vascular","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000100003&lang=pt" 
"S1646-706X2013000100004-prt","Doença Cístíca da Adventícia da Artéria Poplítea: Diagnóstico e Tratamento - A propósito de um caso clínico","Teixeira, Diana, Correia-Simões, João, Carrilho, Celso, Mesquita, Amilcar","Angiologia e Cirurgia Vascular; 9(1); 24-27","Angiologia e Cirurgia Vascular","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000100004&lang=pt" 
"S1646-706X2013000100005-prt","Doença aneurismática aorto-ilíaca, ectopia renal bilateral e cifoescoliose: uma coexistência inusitada","Braga, Sandrina Figueiredo, Ferreira, Joana, Vasconcelos, João, Gouveia, Ricardo, Sousa, Pedro Pinto, Campos, Jacinta, Barreto, Paulo, Brandão, Pedro, Vaz, António Guedes","Angiologia e Cirurgia Vascular; 9(1); 28-29","Angiologia e Cirurgia Vascular","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-706X2013000100005&lang=pt" 
"S1887-85712013000100001-esp","Relevo","Herrera de la Rosa, Agustín","Sanidad Militar; 69(1); 5-5","Sanidad Militar","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712013000100001&lang=pt" 
"S0004-05922013000100001-esp","Archivos de Zootecnia: Editorial report 2012","Gómez Castro, A.G., López de Bustamante, M.C., Perea Muñoz, J., Arcos Castejón, J.","Archivos de Zootecnia; 62(237); 3-7","Archivos de Zootecnia","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000100001&lang=pt" 
"S0004-05922013000100017-esp","Difusão de boas práticas e caracterização de propriedades leiteiras","Battaglini, A.P.P., Fagnani, R., Dunga, K.S., Beloti, V.","Archivos de Zootecnia; 62(237); 151-154","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000100017&lang=pt" 
"S1887-85712013000100007-esp","Despliegue y capacidades sanitarias en la región oeste de Afganistán (provincia de Badghis y Herat) de agosto a noviembre 2012","Navarro Suay, R., Rodrigo Arrastio, C., Tamburri Bariain, R., López Soberón, E., Pantojo Trancoso, C., Aceituno Jordán, P.","Sanidad Militar; 69(1); 48-60","Sanidad Militar","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712013000100007&lang=pt" 
"S1887-85712013000100002-esp","Clasificación en subtipos moleculares de tumores de mama de pequeños animales mediante métodos inmunohistoquímicos","Ortega García, Mª V., Galán Torres, J.A., Millán Ruiz, Y., Sánchez Céspedes, R., Martín de las Mulas González-Albo, J.","Sanidad Militar; 69(1); 6-12","Sanidad Militar","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712013000100002&lang=pt" 
"S1887-85712013000100004-esp","Seminoma: puesta al día","Álvarez Moratinos, B., Angulo Acosta, S., Barrio Cortes, J., García González, G., Domínguez Gordillo, A., Alpuente Román, J.C., Moreno Reyes, A., Cabrera Cabrera, JA.","Sanidad Militar; 69(1); 22-37","Sanidad Militar","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1887-85712013000100004&lang=pt" 
"S1808-16572013000100012-scl","Eficácia do glyphosate e 2,4-D no controle de Commelina villosa","Campos, C.F. de, Rodrigues-Costa, A.C.P., Cardoso, L.A., Pereira, M.R.R., Souza, G.S.F. de, Martins, D.","Arquivos do Instituto Biológico; 80(1); 83-89","Arquivos do Instituto Biológico","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572013000100012&lang=pt" 
"S1808-16572013000100003-scl","Principais alterações no leite por agentes causadores de mastite no rebanho caprino dos estados de Minas Gerais e Rio de Janeiro","Almeida, J.F., Aquino, M.H.C., Magalhães, H., Nascimento, E.R., Pereira, V.L.A., Ferreira, T., Barreto, M.L.","Arquivos do Instituto Biológico; 80(1); 13-18","Arquivos do Instituto Biológico","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572013000100003&lang=pt" 
"S1808-16572013000100004-scl","Bactérias envolvidas nas mastites subclínicas de cabra da região de Salvador, Bahia","Cavalcante, M.P., Alzamora Filho, F., Almeida, M.G.Á.R., Silva, N.S., Barros, C.G.G., Silva, M.C.A.","Arquivos do Instituto Biológico; 80(1); 19-26","Arquivos do Instituto Biológico","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572013000100004&lang=pt" 
"S1808-16572013000100008-scl","Análise das importações brasileiras como fatores de risco de difusão da encefalopatia espongiforme bovina no país","Rodrigues, D.L., Barros Filho, I.R. de, Warth, J.F.G., Ollhoff, R.D.","Arquivos do Instituto Biológico; 80(1); 51-57","Arquivos do Instituto Biológico","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572013000100008&lang=pt" 
"S1808-16572013000100011-scl","Ação de inseticidas sobre os ovos e lagartas da broca-pequena-do-fruto do tomate, em bioensaio de laboratório","De Bortoli, S.A., Benvenga, S.R., Gravena, S., Vacari, A.M., Volpe, H.X.L.","Arquivos do Instituto Biológico; 80(1); 73-82","Arquivos do Instituto Biológico","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572013000100011&lang=pt" 
"S1808-16572013000100013-scl","Efeito de pós vegetais sobre Sitophilus zeamais (Mots., 1855) (Coleoptera: Curculionidae)","Lima-Mendonça, A., Broglio, S.M.F., Araújo, A.M.N. de, Lopes, D.O.P., Dias-Pini, N.S.","Arquivos do Instituto Biológico; 80(1); 91-97","Arquivos do Instituto Biológico","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572013000100013&lang=pt" 
"S1808-16572013000100016-scl","Pesquisa de anticorpos contra Maedi-Visna em ovinos nas microrregiões de Botucatu, Campinas, Piedade e São Paulo, Estado de São Paulo","Gregory, L., Lara, M.C.C.S.H., Kiraly, A.C.M., Hasegawa, M.Y., Rizzo, H., Henriques, L.C.S., Rossi, R.S., Castro, R.S.","Arquivos do Instituto Biológico; 80(1); 107-110","Arquivos do Instituto Biológico","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572013000100016&lang=pt" 
"S1808-16572013000100018-scl","Influência de plantas invasoras na abundância de himenópteros parasitoides (Insecta, Hymenoptera) coletados em cultura de coqueiro anão verde, em Linhares, ES, Brasil","Comério, E.F., Benassi, V.L.R.M., Perioto, N.W.","Arquivos do Instituto Biológico; 80(1); 117-123","Arquivos do Instituto Biológico","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572013000100018&lang=pt" 
"S1808-16572013000100020-scl","Manejo de parasitoses em sistema orgânico de produção de leite","Almeida, L.R. de","Arquivos do Instituto Biológico; 80(1); 129-134","Arquivos do Instituto Biológico","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572013000100020&lang=pt" 
"S1677-32252013000100002-scl","Oral health conditions and self-perception among edentulous individuals with different prosthetic status","Lemos, Maria Madalena Canuto, Zanin, Luciane, Jorge, Maria Leticia Ramos, Florio, Flavia Martao","Brazilian Journal of Oral Sciences; 12(1); 5-10","Brazilian Journal of Oral Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-32252013000100002&lang=pt" 
"S1677-32252013000100003-scl","Influence of acid etching on shear strength of different glass ionomer cements","Bortoletto, Carolina Carvalho, Miranda Junior, Walter Gomes, Motta, Lara Jansiski, Bussadori, Sandra Kalil","Brazilian Journal of Oral Sciences; 12(1); 11-15","Brazilian Journal of Oral Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-32252013000100003&lang=pt" 
"S1677-32252013000100004-scl","Detection of bifid mandibular condyle by panoramic radiography and cone beam computed tomography","Neves, Frederico Sampaio, Ramírez-Sotelo, Laura Ricardina, Roque-Torres, Gina, Barbosa, Gabriella Lopes Resende, Haiter-Neto, Francisco, Freitas, Deborah Queiroz de","Brazilian Journal of Oral Sciences; 12(1); 16-19","Brazilian Journal of Oral Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-32252013000100004&lang=pt" 
"S1677-32252013000100006-scl","Keratocystic odontogenic tumor related to nevoid basal cell carcinoma syndrome: clinicopathological study","Bomfin, Luana Eschholz, Vivas, Ana Paula M., Rocha, Andre Caroli, Achatz, Maria Isabel W., Pinto, Clovis Antonio L., Alves, Fabio Abreu","Brazilian Journal of Oral Sciences; 12(1); 23-29","Brazilian Journal of Oral Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-32252013000100006&lang=pt" 
"S1677-32252013000100007-scl","Morphological aspects of dentin-pulp complex development in the offspring of rats treated with fluoxetine during pregnancy","Santiago, Isabela Maria de Albuquerque, Regueira, Luciana Silva, Correia, Priscylla Gonçalves, Alcântara, Robério José Barbosa de, Evêncio Neto, Joaquim, Baratella-Evêncio, Liriane","Brazilian Journal of Oral Sciences; 12(1); 30-36","Brazilian Journal of Oral Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-32252013000100007&lang=pt" 
"S1677-32252013000100009-scl","Effect of elastomeric ligatures on frictional forces between the archwire and orthodontic bracket","Venâncio, Flávia Ramos, Vedovello, Sílvia Amélia Scudeler, Tubel, Carlos Alberto Malanconi, Degan, Viviane Veroni, Lucato, Adriana Simone, Lealdim, Letícia Nery","Brazilian Journal of Oral Sciences; 12(1); 41-45","Brazilian Journal of Oral Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-32252013000100009&lang=pt" 
"S1677-32252013000100010-scl","Admission dental examination: protocol and its importance in the diagnosis of oral pathology","Fernandes, Mário Marques, Oliveira, Mara Rosângeles de, Oliveira, Rafael Bender Carpena de Menezes de, Castro, Talita Lima de, Paranhos, Luiz Renato, Daruge Júnior, Eduado","Brazilian Journal of Oral Sciences; 12(1); 46-51","Brazilian Journal of Oral Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-32252013000100010&lang=pt" 
"S1677-32252013000100013-scl","Apexification with white MTA in an immature permanent tooth with dens invaginatus","Paulo, Anderson de Oliveira, Tanomaru-Filho, Mário, Leonardo, Renato de Toledo, Chávez-Andrade, Gisselle Moraima, Guerreiro-Tanomaru, Juliane Maria","Brazilian Journal of Oral Sciences; 12(1); 61-65","Brazilian Journal of Oral Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-32252013000100013&lang=pt" 
"S1677-32252013000100014-scl","Combined therapy with mineral trioxide aggregate, and guided tissue regeneration for a large radicular cyst: a 13-year follow-up","Bernabé, Pedro Felício Estrada, Gomes-Filho, João Eduardo, Dezan-Júnior, Eloi, Prieto, Annelise Katrine Carrara, Samuel, Renata Oliveira, Cintra, Luciano Tavares Angelo","Brazilian Journal of Oral Sciences; 12(1); 66-70","Brazilian Journal of Oral Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-32252013000100014&lang=pt" 
"S1677-32252013000100015-scl","Orthokeratinized odontogenic cyst: critical appraisal of a distinct entity","Byatnal, Aditi, Natarajan, Jayalakshmi, Narayanaswamy, Venkadasalapathy, Radhakrishnan, Raghu","Brazilian Journal of Oral Sciences; 12(1); 71-75","Brazilian Journal of Oral Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-32252013000100015&lang=pt" 
"S0073-47212013000100004-scl","Relative growth and sexual maturity of the freshwater shrimp Palaemon pandaliformis (Crustacea, Palaemonidae) in northeastern of Brazil (Canavieiras, Bahia)","Paschoal, Lucas R. P., Guimarães, Fernanda J., Couto, Erminda C. G.","Iheringia. Série Zoologia; 103(1); 31-36","Iheringia. Série Zoologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212013000100004&lang=pt" 
"S0073-47212013000100010-scl","On the taxonomy of Latonigena auricomis (Araneae, Gnaphosidae), with notes of geographical distribution and natural history","Jorge, Carolina, López Carrión, Nicolás, Grismado, Cristian, Simó, Miguel","Iheringia. Série Zoologia; 103(1); 66-71","Iheringia. Série Zoologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212013000100010&lang=pt" 
"S0100-54052013000100004-scl","Evaluación de accesiones cubanas de papaya (Carica papaya L.) ante la mancha anular","Rodríguez, Douglas, Alonso, Maruchy, Tornet, Yoel, Valero, Lázaro, Lorenzetti, Emi Rainildes, Pérez, Romualdo","Summa Phytopathologica; 39(1); 24-27","Summa Phytopathologica","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052013000100004&lang=pt" 
"S0100-54052013000100005-scl","Doenças pós-colheita em laranja &#039;Pêra&#039; produzida em sistema orgânico econvencional e resistência de Penicillium digitatum a fungicidas","Fischer, Ivan Herman, Palharini, Maria Cecília de Arruda, Spósito, Marcel Bellato, Amorim, Lilian","Summa Phytopathologica; 39(1); 28-34","Summa Phytopathologica","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052013000100005&lang=pt" 
"S0100-54052013000100006-scl","Efeito de bicarbonato de potássio sobre a severidade do oídio em plantas de soja","Medice, Regiane, Bettiol, Wagner, Altéa, Uli Quirino de Mello","Summa Phytopathologica; 39(1); 35-39","Summa Phytopathologica","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052013000100006&lang=pt" 
"S0100-54052013000100007-scl","Efeito de extratos aquosos de espécies de Asteraceae sobre Meloidogyne incognita","Ferreira, Isabel Cristina Madeira, Silva, Gilson Soares da, Nascimento, Fagner Sousa","Summa Phytopathologica; 39(1); 40-44","Summa Phytopathologica","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052013000100007&lang=pt" 
"S0100-54052013000100008-scl","Otimização da técnica de PCR para a detecção de Xanthomonas axonopodis pv. phaseoli em sementes de feijão","Silva, Franklin Cordeiro, Souza, Ricardo Magela de, Zacaroni, Ana Beatriz, Lelis, Flávia Mara Vieira, Figueira, Antonia dos Reis","Summa Phytopathologica; 39(1); 45-50","Summa Phytopathologica","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052013000100008&lang=pt" 
"S0100-54052013000100009-scl","Potencial de rizobactérias na promoção de crescimento e controle da podridãoradicular em alface hidropônica","Cipriano, Matheus Aparecido Pereira, Patrício, Flávia Rodrigues Alves, Freitas, Sueli dos Santos","Summa Phytopathologica; 39(1); 51-57","Summa Phytopathologica","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052013000100009&lang=pt" 
"S1677-32252013000100012-scl","Differential diagnosis between post-polio syndrome symptoms and temporomandibular disorder: clinical case","Barbosa, Gustavo Augusto Seabra, Morais, Maria Helena de Siqueira Torres","Brazilian Journal of Oral Sciences; 12(1); 57-60","Brazilian Journal of Oral Sciences","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-32252013000100012&lang=pt" 
"S0073-47212013000100003-scl","Sistema respiratório de Amphisbaena vermicularis e Amphisbaena microcephala (Squamata, Amphisbaenia, Amphisbaenidae)","Navega-Gonçalves, Maria Eliana C., Silva, José Roberto M. C. da","Iheringia. Série Zoologia; 103(1); 20-30","Iheringia. Série Zoologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212013000100003&lang=pt" 
"S0073-47212013000100009-scl","Trophic relationships between macroinvertebrates and fish in a pampean lowland stream (Argentina)","López van Oosterom, María V., Ocón, Carolina S., Brancolini, Florencia, Maroñas, Miriam E., Sendra, Eduardo D., Rodrigues Capítulo, Alberto","Iheringia. Série Zoologia; 103(1); 57-65","Iheringia. Série Zoologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212013000100009&lang=pt" 
"S0073-47212013000100002-scl","Shifts in composition of avian communities related to temperate-grassland afforestation in southeastern South America","Dias, Rafael A., Bastazini, Vinicius A. G., Gonçalves, Maycon S. S., Bonow, Felipe C., Müller, Sandra C.","Iheringia. Série Zoologia; 103(1); 12-19","Iheringia. Série Zoologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212013000100002&lang=pt" 
"S0004-05922013000100016-esp","Análise técnico-econômica de diferentes níveis da torta de macaúba em dietas para vacas leiteiras","Azevedo, R.A., Bicalho, F.L., Araújo, L., Ribeiro Jr., C.S., Santos, A.C.R., Jayme, D.G., Geraseev, L.C.","Archivos de Zootecnia; 62(237); 147-150","Archivos de Zootecnia","Português","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922013000100016&lang=pt" 
"S1808-16572013000100010-scl","Aspergellus niger como produtor de enzimas celuloliticas a partir farelo de cacau (Theobroma cacao)","Santos, T.C. dos, Rocha, T.J.O., Oliveira, A.C., Abreu Filho, G., Franco, M.","Arquivos do Instituto Biológico; 80(1); 65-71","Arquivos do Instituto Biológico","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572013000100010&lang=pt" 
"S0465-546X2013000100006-esp","Absentismo laboral por causa médica en trabajadores del área operativa de una compañía de extracción de minerales en Colombia, 2011","Vásquez Trespalacios, Elsa María","Medicina y Seguridad del Trabajo; 59(230); 93-101","Medicina y Seguridad del Trabajo","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2013000100006&lang=pt" 
"S0465-546X2013000100011-esp","Estructura y contenidos de la comunicación y redacción de artículos científicos","Maqueda Blasco, Jerónimo, Gamo González, M.ª Fe, Cortés Barragán, Rosana, Veiga-Cabo, Jorge","Medicina y Seguridad del Trabajo; 59(230); 159-170","Medicina y Seguridad del Trabajo","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2013000100011&lang=pt" 
"S0465-546X2013000100007-esp","Riesgo ergonómico en empresas artesanales del sector de la manufactura, Santander. Colombia","Ardila Jaimes, Claudia Patricia, Rodríguez, Reynaldo Mauricio","Medicina y Seguridad del Trabajo; 59(230); 102-111","Medicina y Seguridad del Trabajo","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2013000100007&lang=pt" 
"S0465-546X2013000100003-esp","Diseño y validación de un cuestionario de calidad de los cuidados de Enfermería del Trabajo en los Servicios de Prevención","Alonso Jiménez, Esperanza, Cabeza Díaz, Pedro, Gutiérrez Fernández, Gemma, Pérez Manjón, Ana Rosa, Tomé Bravo, Pablo","Medicina y Seguridad del Trabajo; 59(230); 26-49","Medicina y Seguridad del Trabajo","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2013000100003&lang=pt" 
"S0465-546X2013000100005-esp","Escabiosis: a propósito de un brote","Diana Domínguez, Ismael Silvino, Hernández Saiz, María Dolores, Fiz Sánchez, María Isabel, López Iniesta, Amada","Medicina y Seguridad del Trabajo; 59(230); 85-92","Medicina y Seguridad del Trabajo","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2013000100005&lang=pt" 
"S0465-546X2013000100004-esp","Las pruebas epicutáneas de contacto en medicina laboral","Granados Rincón, Carolina, Machado Benavides, Nelly, Rodrigues-Barata, Ana Rita, Conde-Salazar Gómez, Luis","Medicina y Seguridad del Trabajo; 59(230); 74-84","Medicina y Seguridad del Trabajo","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2013000100004&lang=pt" 
"S0465-546X2013000100010-esp","Riesgo de cáncer de mama en trabajadoras de turno nocturno","Fresneda Moreno, Francisco Javier, Gómez Santana, José Carlos, Bascopé Quintanilla, Hugo","Medicina y Seguridad del Trabajo; 59(230); 146-158","Medicina y Seguridad del Trabajo","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2013000100010&lang=pt" 
"S0465-546X2013000100008-esp","Revisión de la relación existente entre la exposición ocupacional al formaldehído y leucemia","Ajalla Puente, Katerine Greace, Sandoval Polanco, Claudia, Nitu, Mónica, Sancho Prades, Ana María","Medicina y Seguridad del Trabajo; 59(230); 112-123","Medicina y Seguridad del Trabajo","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0465-546X2013000100008&lang=pt" 
"S0188-25032013000100001-mex","Objetos subordinantes: la tecnología epistémica para producir centros y periferias","Rodriguez Medina, Leandro","Revista mexicana de sociología; 75(1); 7-28","Revista mexicana de sociología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032013000100001&lang=pt" 
"S0188-25032013000100002-mex","Inseguridad y protección social en los países desarrollados y en América Latina","Solano, Carlos Barba","Revista mexicana de sociología; 75(1); 29-61","Revista mexicana de sociología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032013000100002&lang=pt" 
"S0188-25032013000100003-mex","Del ecologismo de los ricos al ecologismo de los pobres","Ávila García, Patricia, Luna Sánchez, Eduardo","Revista mexicana de sociología; 75(1); 63-89","Revista mexicana de sociología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032013000100003&lang=pt" 
"S0188-25032013000100004-mex","Gobernanza de la infraestructura y sustentabilidad ecosistémica en Punta Colonet, Baja California, México","Santes Álvarez, Ricardo V., Riemann González, Hugo","Revista mexicana de sociología; 75(1); 91-124","Revista mexicana de sociología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032013000100004&lang=pt" 
"S0188-25032013000100005-mex","Cabilia: la problemática génesis del concepto de habitus","Criado, Enrique Martín","Revista mexicana de sociología; 75(1); 125-151","Revista mexicana de sociología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032013000100005&lang=pt" 
"S0188-25032013000100006-mex","Cómo hacer ciencia política","Flores Mariscal, J. R. Joel","Revista mexicana de sociología; 75(1); 153-156","Revista mexicana de sociología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032013000100006&lang=pt" 
"S0188-25032013000100007-mex","Democracia, agencia y estado: teoría con intención comparativa","Meza Martínez, Carlos","Revista mexicana de sociología; 75(1); 156-159","Revista mexicana de sociología","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-25032013000100007&lang=pt" 
"S1645-00862013000100001-prt","Coping religioso/espiritual e câncer de mama: Uma revisão sistemática da literatura","Veit, Carina Maria, Castro, Elisa Kern de","Psicologia, Saúde &amp; Doenças; 14(1); 1-22","Psicologia, Saúde &amp; Doenças","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-00862013000100001&lang=pt" 
"S1645-00862013000100002-prt","Questionário de Confiança Parental: Análise fatorial confirmatória numa amostra comunitária de casais","Nazaré, Bárbara, Fonseca, Ana, Canavarro, Maria Cristina","Psicologia, Saúde &amp; Doenças; 14(1); 23-37","Psicologia, Saúde &amp; Doenças","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-00862013000100002&lang=pt" 
"S1645-00862013000100003-prt","What do pediatrics Residents know about the psychological factors in constipation?","Motta, Claudia dos Reis, Iêgo, Sandro, Oliveira, Juliana de, Castro, Hélio de, Silva, Luciana Rodrigues","Psicologia, Saúde &amp; Doenças; 14(1); 38-52","Psicologia, Saúde &amp; Doenças","Inglês","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-00862013000100003&lang=pt" 
"S1645-00862013000100004-prt","Relação entre percepção de carga e risco de manuseio em idosos dependentes","Graça, Maria, Alvarelhão, Joaquim, Oliveira, Ana, Almeida, Rosa, Martín, Ignácio","Psicologia, Saúde &amp; Doenças; 14(1); 53-63","Psicologia, Saúde &amp; Doenças","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-00862013000100004&lang=pt" 
"S1645-00862013000100005-prt","Associação entre vinculação, ansiedade, depressão, stresse e suporte social na maternidade","Airosa, Sara, Silva, Isabel","Psicologia, Saúde &amp; Doenças; 14(1); 64-77","Psicologia, Saúde &amp; Doenças","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-00862013000100005&lang=pt" 
"S1645-00862013000100006-prt","Estresse: Revisão Narrativa da Evolução Conceitual, Perspetivas Teóricas e Metodológicas","Faro, André, Pereira, Marcos Emanoel","Psicologia, Saúde &amp; Doenças; 14(1); 78-100","Psicologia, Saúde &amp; Doenças","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-00862013000100006&lang=pt" 
"S1645-00862013000100007-prt","Medidas do Estresse: Uma Revisão Narrativa","Faro, André, Pereira, Marcos Emanoel","Psicologia, Saúde &amp; Doenças; 14(1); 101-124","Psicologia, Saúde &amp; Doenças","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-00862013000100007&lang=pt" 
"S1645-00862013000100008-prt","Características de personalidade em bancários vítimas de assalto no local de trabalho","Schneider, Andréia Mello de Almeida, Werlang, Blanca Susana Guevara, Kristensen, Christian Haag","Psicologia, Saúde &amp; Doenças; 14(1); 125-140","Psicologia, Saúde &amp; Doenças","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-00862013000100008&lang=pt" 
"S1645-00862013000100009-prt","Relação entre atitudes sexuais, conhecimentos e atitudes sobre VIH/Sida na orientação sexual","Reis, Marta, Ramiro, Lúcia, Matos, Margarida Gaspar de, Diniz, José Alves, Simões, Celeste","Psicologia, Saúde &amp; Doenças; 14(1); 141-151","Psicologia, Saúde &amp; Doenças","Português","2013","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-00862013000100009&lang=pt" 
