"S0185-39292014000300014-mex","La Revolución Mexicana en el cine: Un acercamiento a partir de la mirada ítaloeuropea","Oikión Solano, Verónica","Relaciones (Zamora); 35(139); 337-342","Relaciones (Zamora)","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-39292014000300014&lang=pt" 
"S0123-417X2014000200002-col","Análisis psicométrico del índice de esperanza de herth en una muestra no clínica peruana","Castilla Cabello, Humberto, Urrutia Félix, Carla Margot, Shimabukuro Tello, Midori, Caycho Rodríguez, Tomás","Psicología desde el Caribe; 31(2); 187-206","Psicología desde el Caribe","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-417X2014000200002&lang=pt" 
"S1806-37132014000400403-scl","Anemia in hospitalized patients with pulmonary tuberculosis","Oliveira, Marina Gribel, Delogo, Karina Neves, Oliveira, Hedi Marinho de Melo Gomes de, Ruffino-Netto, Antonio, Kritski, Afranio Lineu, Oliveira, Martha Maria","Jornal Brasileiro de Pneumologia; 40(4); 403-410","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000400403&lang=pt" 
"S1806-37132014000400411-scl","Oxidative damage induced by cigarette smoke exposure in mice: impact on lung tissue and diaphragm muscle,","Carlos, Samanta Portão de, Dias, Alexandre Simões, Forgiarini Júnior, Luiz Alberto, Patricio, Patrícia Damiani, Graciano, Thaise, Nesi, Renata Tiscoski, Valença, Samuel, Chiappa, Adriana Meira Guntzel, Cipriano Jr, Gerson, Souza, Claudio Teodoro de, Chiappa, Gaspar Rogério da Silva","Jornal Brasileiro de Pneumologia; 40(4); 411-420","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000400411&lang=pt" 
"S1806-37132014000400397-scl","Comparison between reference values for FVC, FEV1, and FEV1/FVC ratio in White adults in Brazil and those suggested by the Global Lung Function Initiative 2012","Pereira, Carlos Alberto de Castro, Duarte, Andrezza Araujo Oliveira, Gimenez, Andrea, Soares, Maria Raquel","Jornal Brasileiro de Pneumologia; 40(4); 397-402","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000400397&lang=pt" 
"S1806-37132014000400380-scl","Clinical application of CT and CT-guided percutaneous transthoracic needle biopsy in patients with indeterminate pulmonary nodules","Cardoso, Luciana Vargas, Souza Júnior, Arthur Soares","Jornal Brasileiro de Pneumologia; 40(4); 380-388","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000400380&lang=pt" 
"S1806-37132014000400373-scl","Evaluation of von Willebrand factor in COPD patients","Bártholo, Thiago Prudente, Costa, Cláudia Henrique da, Rufino, Rogério","Jornal Brasileiro de Pneumologia; 40(4); 373-379","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000400373&lang=pt" 
"S1806-37132014000400364-scl","Risk factors for death in patients with severe asthma","Fernandes, Andréia Guedes Oliva, Souza-Machado, Carolina, Coelho, Renata Conceição Pereira, Franco, Priscila Abreu, Esquivel, Renata Miranda, Souza-Machado, Adelmir, Cruz, Álvaro Augusto","Jornal Brasileiro de Pneumologia; 40(4); 364-372","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000400364&lang=pt" 
"S1806-37132014000400327-scl","Brazilian recommendations of mechanical ventilation 2013. Part I","","Jornal Brasileiro de Pneumologia; 40(4); 327-363","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000400327&lang=pt" 
"S1806-37132014000400389-scl","Comparison between two thoracotomy closure techniques: postoperative pain and pulmonary function","Leandro, Juliana Duarte, Rodrigues, Olavo Ribeiro, Slaets, Annie France Frere, Schmidt Jr, Aurelino F., Yaekashi, Milton L.","Jornal Brasileiro de Pneumologia; 40(4); 389-396","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000400389&lang=pt" 
"S1806-37132014000400429-scl","Overview of the biochemical and genetic processes in malignant mesothelioma","Assis, Leonardo Vinícius Monteiro de, Isoldi, Mauro César","Jornal Brasileiro de Pneumologia; 40(4); 429-442","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000400429&lang=pt" 
"S0034-71672014000400575-scl","Protocolo de acolhimento e atenção para usuários submetidos a endoscopia digestiva alta e seus acompanhantes","Selhorst, Ilza Schmidt de Brito, Bub, Maria Bettina Camargo, Girondi, Juliana Balbinot Reis","Revista Brasileira de Enfermagem; 67(4); 575-580","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400575&lang=pt" 
"S0034-71672014000400543-scl","Alteração de taxa de filtração glomerular em pacientes hipertensos do município de Vitória-ES","Passigatti, Cynthia Perin, Molina, Maria Del Carmen, Cade, Nágela Valadão","Revista Brasileira de Enfermagem; 67(4); 543-549","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400543&lang=pt" 
"S0034-71672014000400550-scl","Adesão de pacientes hipertensos ao tratamento medicamentoso","Bezerra, Amanda Silva de Macêdo, Lopes, Juliana de Lima, Barros, Alba Lúcia Bottura Leite de","Revista Brasileira de Enfermagem; 67(4); 550-555","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400550&lang=pt" 
"S0034-71672014000400499-scl","Educação em Enfermagem: qualidade, inovação e responsabilidade","Gottems, Leila Bernarda Donato, Alvarez, Angela Maria, Almeida, Lenira Maria Wanderley Santos de","Revista Brasileira de Enfermagem; 67(4); 499-500","Revista Brasileira de Enfermagem","Inglês, Português, Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400499&lang=pt" 
"S0034-71672014000400588-scl","Conjunto Internacional de Dados Mínimos de Enfermagem: estudo comparativo com instrumentos de uma clínica pediátrica","Marques, Daniela Karina Antão, Souza, Gabriela Lisieux Lima de, Silva, Amanda Benício da, Silva, Aline Franco da, Nóbrega, Maria Miriam Lima da","Revista Brasileira de Enfermagem; 67(4); 588-593","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400588&lang=pt" 
"S0034-71672014000400581-scl","Validação de instrumento para avaliação da habilidade de mensuração da pressão arterial","Tibúrcio, Manuela Pinto, Melo, Gabriela de Sousa Martins, Balduíno, Lívia Sêmele Câmara, Costa, Isabelle Katherinne Fernandes, Dias, Thalyne Yurí de Araújo Farias, Torres, Gilson de Vasconcelos","Revista Brasileira de Enfermagem; 67(4); 581-587","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400581&lang=pt" 
"S0034-71672014000400594-scl","Bebês pré-termo: aleitamento materno e evolução ponderal","Sassá, Anelize Helena, Schmidt, Kayna Trombini, Rodrigues, Bruna Caroline, Ichisato, Sueli Mutsumi Tsukuda, Higarashi, Ieda Harumi, Marcon, Sonia Silva","Revista Brasileira de Enfermagem; 67(4); 594-600","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400594&lang=pt" 
"S0034-71672014000400505-scl","Ensinar e aprender no campo clínico: perspectiva de docentes, enfermeiras e estudantes de enfermagem","Merighi, Miriam Aparecida Barbosa, Jesus, Maria Cristina Pinto de, Domingos, Selisvane Ribeiro da Fonseca, Oliveira, Deíse Moura de, Ito, Thaís Norika","Revista Brasileira de Enfermagem; 67(4); 505-511","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400505&lang=pt" 
"S0034-71672014000400646-scl","ASSOCIAÇÃO BRASILEIRA DE ENFERMAGEM - 14º SEMINÁRIO NACIONAL DE DIRETRIZES PARA A EDUCAÇÃO EM ENFERMAGEM","","Revista Brasileira de Enfermagem; 67(4); 646-648","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400646&lang=pt" 
"S0034-71672014000400563-scl","Administration of medication to use when needed and the care of psychiatric nursing","Estrela, Kelly da Silva Rocha, Loyola, Cristina Maria Douat","Revista Brasileira de Enfermagem; 67(4); 563-567","Revista Brasileira de Enfermagem","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400563&lang=pt" 
"S0034-71672014000400623-scl","Fadiga em idosos em tratamento quimioterápico","Mansano-Schlosser, Thalyta Cristina, Ceolim, Maria Filomena","Revista Brasileira de Enfermagem; 67(4); 623-629","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400623&lang=pt" 
"S0034-71672014000400610-scl","Idosos institucionalizados: organização cronológica das rotinas diárias e qualidade do sono","Mansano-Schlosser, Thalyta Cristina, Santos, Ariene Angelini dos, Camargo-Rossignolo, Simone de Oliveira, Freitas, Denise Cuoghi de Carvalho Veríssimo, Lorenz, Vera Regina, Ceolim, Maria Filomena","Revista Brasileira de Enfermagem; 67(4); 610-616","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400610&lang=pt" 
"S0034-71672014000400617-scl","Desempenho da marcha de idosos praticantes de psicomotricidade","Santos, Sarah Lins dos, Soares, Maria Júlia Guimarães Oliveira, Ravagni, Eduardo, Costa, Marta Miriam Lopes, Fernandes, Maria das Graças Melo","Revista Brasileira de Enfermagem; 67(4); 617-622","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400617&lang=pt" 
"S0034-71672014000400556-scl","Adesão e dificuldades relacionadas ao tratamento medicamentoso em pacientes com depressão","Ibanez, Grazielle, Mercedes, Bruna Paiva do Carmo, Vedana, Kelly Graziani Giacchero, Miasso, Adriana Inocenti","Revista Brasileira de Enfermagem; 67(4); 556-562","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400556&lang=pt" 
"S0034-71672014000400520-scl","Relacionamento interorganizacional na integração ensino-serviço de enfermagem na atenção primária à saúde","Andrade, Selma Regina de, Boehs, Astrid Eggert, Coelho, Bruna, Schmitt, Isabel Maria, Boehs, Carlos Gabriel Eggert","Revista Brasileira de Enfermagem; 67(4); 520-527","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400520&lang=pt" 
"S0034-71672014000400601-scl","Velhice para os adolescentes: abordagem das representações sociais","Pereira, Rafaelly Fernandes, Freitas, Maria Célia de, Ferreira, Márcia de Assunção","Revista Brasileira de Enfermagem; 67(4); 601-609","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400601&lang=pt" 
"S0034-71672014000400528-scl","Jogo educativo de administração de medicamentos: um estudo de validação","Moreira, Amanda Portugal de Andrade, Sabóia, Vera Maria, Camacho, Alessandra Conceição Leite Funchal, Daher, Donizete Vago, Teixeira, Elizabeth","Revista Brasileira de Enfermagem; 67(4); 528-534","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400528&lang=pt" 
"S0034-71672014000400535-scl","Contribuição do Projeto HOPE para a configuração da identidade profissional das primeiras enfermeiras alagoanas, 1973 a 1977","Costa, Laís de Miranda Crispim, Santos, Regina Maria dos, Santos, Tânia Cristina Franco, Trezza, Maria Cristina Soares Figueiredo, Leite, Josete Luzia","Revista Brasileira de Enfermagem; 67(4); 535-542","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400535&lang=pt" 
"S0034-71672014000400512-scl","Análise do ensino de Enfermagem em Centro Cirúrgico nas escolas de São Paulo","Leite, Aline Suelem, Turrini, Ruth Natalia Teresa","Revista Brasileira de Enfermagem; 67(4); 512-519","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400512&lang=pt" 
"S0034-71672014000400637-scl","Incorporação do controle da dengue pelo agente comunitário de saúde","Cazola, Luiza Helena de Oliveira, Tamaki, Edson Mamoru, Pontes, Elenir Rose Jardim Cury","Revista Brasileira de Enfermagem; 67(4); 637-645","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400637&lang=pt" 
"S0034-71672014000400630-scl","Utilização de experiências musicais como terapia para sintomas de náusea e vômito em quimioterapia","Silva, Gabriela Jorge, Fonseca, Mirlene dos Santos, Rodrigues, Andrea Bezerra, Oliveira, Patrícia Peres de, Brasil, Débora Rabelo Magalhães, Moreira, Maysa Mayran Chaves","Revista Brasileira de Enfermagem; 67(4); 630-636","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400630&lang=pt" 
"S0034-71672014000400568-scl","Cuidado sistematizado em pré-operatório cardíaco: Teoria do Cuidado Transpessoal na perspectiva de enfermeiros e usuários","Amorim, Thais Vasconselos, Arreguy-Sena, Cristina, Alves, Marcelo da Silva, Salimena, Anna Maria de Oliveira","Revista Brasileira de Enfermagem; 67(4); 568-574","Revista Brasileira de Enfermagem","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672014000400568&lang=pt" 
"S1815-59362014000200010-cub","Inteligencia emocional y La ventana del líder en los directivos turísticos","López-Boudet, Roberto, Martínez-Vázquez, Angel Manuel","Ingeniería Industrial; 35(2); 229-239","Ingeniería Industrial","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362014000200010&lang=pt" 
"S1815-59362014000200011-cub","El Cuadro de Mando Integral en el Centro de Inmunología Molecular","Padilla-Aguiar, Daimeé, Acevedo-Suárez, José Antonio, Lage-Dávila, Agustín, Figaredo-Curiel, Francisco","Ingeniería Industrial; 35(2); 240-253","Ingeniería Industrial","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362014000200011&lang=pt" 
"S1815-59362014000200007-cub","La transferencia de tecnologías universidad-empresa sustentadas en redes de valor","Zulueta-CuestaI, Juan Carlos, Medina-LeónII, Alberto, Negrín-SosaIII, Ernesto","Ingeniería Industrial; 35(2); 184-198","Ingeniería Industrial","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362014000200007&lang=pt" 
"S1815-59362014000200006-cub","Diagnóstico al iniciar la mejora de proceso de software","Trujillo-Casañola, Yaimí, Febles-Estrada, Ailyn, León-Rodríguez, Giraldo, Betancourt-Rodriguez, Yadainy, Enamorado-Pérez, Odannis, Sanchez-Osorio, Yixi","Ingeniería Industrial; 35(2); 172-183","Ingeniería Industrial","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362014000200006&lang=pt" 
"S1815-59362014000200005-cub","Orientaciones para implementar una gestión basada en procesos","Alonso-Torres, Carlos","Ingeniería Industrial; 35(2); 159-171","Ingeniería Industrial","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362014000200005&lang=pt" 
"S1815-59362014000200004-cub","Modelos de madurez y su idoneidad para aplicar en pequeñas y medianas empresas","Pérez-Mergarejo, Elizabeth, Pérez-Vergara, Ileana, Rodríguez-Ruíz, Yordán","Ingeniería Industrial; 35(2); 184-198","Ingeniería Industrial","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362014000200004&lang=pt" 
"S1815-59362014000200003-cub","Proceso de pruebas para productos de software en un laboratorio de calidad","Jústiz-Núñez, Dalila, Gómez-Suárez, Darlene, Delgado-Dapena, Marta Dunia","Ingeniería Industrial; 35(2); 131-145","Ingeniería Industrial","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362014000200003&lang=pt" 
"S1815-59362014000200002-cub","Programación óptima de la producción en una pequeña empresa de calzado - en Colombia","Ortiz-Trian, Viviana Karolina, Caicedo-Rolón, Álvaro Junior","Ingeniería Industrial; 35(2); 114-130","Ingeniería Industrial","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362014000200002&lang=pt" 
"S1815-59362014000200001-cub","Nota Editorial l","Cuesta-Santos, Armando","Ingeniería Industrial; 35(2); 113-113","Ingeniería Industrial","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362014000200001&lang=pt" 
"S1815-59362014000200009-cub","El control de gestión y los sistemas de información: propuesta de herramientas de apoyo","Comas-Rodríguez, Raúl, Nogueira-Rivera, Dianelys, Medina-León, Alberto","Ingeniería Industrial; 35(2); 214-228","Ingeniería Industrial","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362014000200009&lang=pt" 
"S1815-59362014000200008-cub","Aplicación de solución difusa de la negociación a tres casos de estudio","González-Caballero, Erick, Espín-Andrade, Rafael A","Ingeniería Industrial; 35(2); 199-213","Ingeniería Industrial","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362014000200008&lang=pt" 
"S0718-34372014000200010-chl","LA INTERPRETACIÓN DE LA RESOLUCIÓN DE CALIFICACIÓN AMBIENTAL","Carrasco Quiroga, Edesio, Herrera Valverde, Javier","Revista chilena de derecho; 41(2); 635-671","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200010&lang=pt" 
"S0718-34372014000200016-chl","LA HISTORIOGRAFÍA CONSTITUCIONAL EN LA FORMACIÓN NACIONAL DE CHILE: 1810-1833. ENFOQUES Y DISCUSIONES","Infante Martin, Javier Francisco Jesús","Revista chilena de derecho; 41(2); 747-764","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200016&lang=pt" 
"S0718-34372014000200003-chl","EL VALOR JURÍDICO ASIGNADO POR LA JURISPRUDENCIA DEL TRIBUNAL CONSTITUCIONAL AL DERECHO CONVENCIONAL INTERNACIONAL DE LOS DERECHOS HUMANOS Y SU FUERZA NORMATIVA EN EL PERIODO 2006-2013","Nogueira Alcalá, Humberto","Revista chilena de derecho; 41(2); 409-435","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200003&lang=pt" 
"S0718-34372014000200017-chl","EL CONTRATO GENERAL DE CONSTRUCCIÓN, Y EN ESPECIAL LA MODALIDAD EPC Y SUS PRINCIPALES CARACTERISTICAS","Prado Puga, Arturo","Revista chilena de derecho; 41(2); 765-783","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200017&lang=pt" 
"S0718-34372014000200014-chl","RAÍCES CRISTIANAS DE LA ECONOMÍA DE LIBRE MERCADO, SANTIAGO, FUNDACIÓN PARA EL PROGRESO E INSTITUTO RESPÚBLICA","Robert Valdés, Luis, Varas Valenzuela, Pablo","Revista chilena de derecho; 41(2); 735-741","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200014&lang=pt" 
"S0718-34372014000200015-chl","REMEDIES FOR BREACH OF CONTRACT. A COMPARATIVE ANALYSIS OF THE PROTECTION OF PERFORMANCE","Banfi del Río, Cristián","Revista chilena de derecho; 41(2); 743-745","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200015&lang=pt" 
"S0718-34372014000200011-chl","LÓGICA, CIENCIA Y EXPERIENCIA EN LA VALORACIÓN DE LA PRUEBA","Coloma Correa, Rodrigo, Agüero San Juan, Claudio","Revista chilena de derecho; 41(2); 673-703","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200011&lang=pt" 
"S0718-34372014000200012-chl","EL CONCEPTO NORMATIVO DE LA CULPA COMO CRITERIO DE DISTRIBUCIÓN DE RIESGOS. UN ANÁLISIS JURISPRUDENCIAL","Aedo Barrena, Cristián","Revista chilena de derecho; 41(2); 705-728","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200012&lang=pt" 
"S0718-34372014000200013-chl","GARCÍA, JOSÉ FRANCISCO; VERDUGO, SERGIO (2013): ACTIVISMO JUDICIAL EN CHILE ¿HACIA EL GOBIERNO DE LOS JUECES?, SANTIAGO, LIBERTAD Y DESARROLLO,","Villalonga Torrijo, Cristián","Revista chilena de derecho; 41(2); 729-734","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200013&lang=pt" 
"S0718-34372014000200001-chl","EDITORIAL","Goldenberg Serrano, Juan Luis","Revista chilena de derecho; 41(2); 379-380","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200001&lang=pt" 
"S0718-34372014000200006-chl","FALSEDAD DOCUMENTAL COMO DELITO DE ENGAÑO","Rojas Aguirre, Luis Emilio","Revista chilena de derecho; 41(2); 523-554","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200006&lang=pt" 
"S0718-34372014000200005-chl","NORMAS PERMISIVAS Y DEBERES DE TOLERANCIA","Mañalich R., Juan Pablo","Revista chilena de derecho; 41(2); 473-522","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200005&lang=pt" 
"S0718-34372014000200004-chl","LA DIMENSIÓN LEGAL DE LA INTERPRETACIÓN CONSTITUCIONAL","Silva Irarrázaval, Luis Alejandro","Revista chilena de derecho; 41(2); 437-471","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200004&lang=pt" 
"S0718-34372014000200008-chl","LA GRATUIDAD EN LA DONACIÓN","Leitao Álvarez-Salamanca, Francisca","Revista chilena de derecho; 41(2); 589-607","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200008&lang=pt" 
"S0718-34372014000200002-chl","LA REGULACIÓN CONTENIDA EN LA LEY 19.496 SOBRE PROTECCIÓN DE LOS DERECHOS DE LOS CONSUMIDORES Y LAS REGLAS DEL CÓDIGO CIVIL Y COMERCIAL SOBRE CONTRATOS: UN MARCO COMPARATIVO","Baraona González, Jorge","Revista chilena de derecho; 41(2); 381-408","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200002&lang=pt" 
"S0718-34372014000200007-chl","EL RECONOCIMIENTO DEL IUS COGENS EN EL ORDENAMIENTO JURÍDICO CHILENO","Díaz Tolosa, Regina Ingrid","Revista chilena de derecho; 41(2); 555-587","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200007&lang=pt" 
"S0718-34372014000200009-chl","CONTRA LA CONFIANZA LEGÍTIMA COMO LÍMITE A LA INVALIDACIÓN DE ACTOS ADMINISTRATIVOS","Letelier Wartenberg, Raúl","Revista chilena de derecho; 41(2); 609-634","Revista chilena de derecho","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372014000200009&lang=pt" 
"S0121-08072014000200008-col","Conocimientos sobre vivienda saludable en dos barrios de Bucaramanga, Colombia - 2012","Gutiérrez Zehr, Johana, Angarita Fonseca, Adriana, Morales Ramírez, Elsa, Tarazona Suarez, Aura Alexandra, Valderrama Carrasco, Adriana María, Mejia Betancourth, Sandra Yazmín, Solano Gutiérrez, Ligia","Revista de la Universidad Industrial de Santander. Salud; 46(2); 169-176","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072014000200008&lang=pt" 
"S0121-08072014000200009-col","Enfermedad de Chagas agudo: transmisión oral de Trypanosoma cruzi como una vía de transmisión re-emergente","Díaz, Martha L., González, Clara I.","Revista de la Universidad Industrial de Santander. Salud; 46(2); 177-188","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072014000200009&lang=pt" 
"S0121-08072014000200006-col","Factores clínicos y electrocardiográficos como predictores de mortalidad en pacientes en fase aguda de un primer evento cerebrovascular","Rueda Ochoa, Oscar Leonel, Torres Mantilla, Hugo Alexander, Fernández Dulcey, César Augusto, Villa Acuña, María Mónica, Velasco Gómez, Shirley Teresa, Niño Niño, Carlos Andrés, Sierra Bueno, Daniel Alfonso","Revista de la Universidad Industrial de Santander. Salud; 46(2); 147-158","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072014000200006&lang=pt" 
"S0121-08072014000200007-col","La vivencia de la pre-eclampsia: una dura travesía para la cual no se está preparada","Laza Vásquez, Celmira, Pulido Acuña, Gloria Paulina","Revista de la Universidad Industrial de Santander. Salud; 46(2); 159-168","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072014000200007&lang=pt" 
"S0121-08072014000200004-col","Características relacionadas con escaldaduras en menores de 5 años en un Hospital Pediátrico en la Ciudad de México, 2011","Serrano-González, Reyna E, Rodríguez-Hernández, Jorge, Albavera-Hernández, Cidronio, García-López, Ramiro, Reyes-Segura, José","Revista de la Universidad Industrial de Santander. Salud; 46(2); 127-135","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072014000200004&lang=pt" 
"S0121-08072014000200003-col","Opiniones de menores residentes en Andalucía (España) sobre temas de salud: Aplicación de un cuestionario por Internet","Martin-Ruiz, Eva, Danet Danet, Alina, Pérez-Corral, Olivia, Cruz-Piqueras, Maite, March-Cerdá, Joan Carles","Revista de la Universidad Industrial de Santander. Salud; 46(2); 119-125","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072014000200003&lang=pt" 
"S0121-08072014000200001-col","Editorial","Ribón, Wellman","Revista de la Universidad Industrial de Santander. Salud; 46(2); 105-106","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072014000200001&lang=pt" 
"S0121-08072014000200011-col","Tumor mixto cutáneo o siringoma condroide: presentación de un caso y revisión de la literatura","Sierra-Avendaño, Jairo Alonso, Gabriel Eduardo, Pérez-García, Álvarez-Ojeda, Olga Mercedes","Revista de la Universidad Industrial de Santander. Salud; 46(2); 195-200","Revista de la Universidad Industrial de Santander. Salud","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-08072014000200011&lang=pt" 
