"S0718-34292006000300009-chl","CALPODES ETHLIUS (STOLL, 1782) (LEPIDOPTERA: HESPERIIDAE): PRIMER REGISTRO DE DISTRIBUCIÓN PARA EL EXTREMO NORTE DE CHILE","Vargas, Héctor A, H.H. Mielke, Olaf, Casagrande, Mirna M","Idesia (Arica); 24(3); 69-70","Idesia (Arica)","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34292006000300009&lang=pt" 
"S1726-22162006000100020-per","Contaminación por metales pesados en suelo provocada por la industria minera: Heavy metals pollution in soils damaged by mining industry","Puga, Soraya, Sosa, Manuel, Lebgue, Toutcha, Quintana, Cesar, Campos, Alfredo","Ecología Aplicada; 5(1-2); 149-155","Ecología Aplicada","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162006000100020&lang=pt" 
"S1726-22162006000100021-per","¿Organizaciones no gubernamentales internacionales o &quot;transnacionales&quot;?","Dourojeanni, Marc Jean","Ecología Aplicada; 5(1-2); 157-166","Ecología Aplicada","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162006000100021&lang=pt" 
"S1726-22162006000100022-per","Ausencia de biotoxina ácido domoico en los Pantanos de Villa","Alvarez F., Pedro P., Santiago Ch., Carlos A.","Ecología Aplicada; 5(1-2); 167-170","Ecología Aplicada","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162006000100022&lang=pt" 
"S1726-22162006000100023-per","Diversidad de la artropofauna terrestre en la Reserva Nacional de Junín, Perú","Iannacone, José, Alvariño, Lorena","Ecología Aplicada; 5(1-2); 171-174","Ecología Aplicada","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162006000100023&lang=pt" 
"S1726-22162006000100024-per","Diversidad del zooplancton en la Reserva Nacional de Junín, Perú","Iannacone, José, Alvariño, Lorena","Ecología Aplicada; 5(1-2); 175-181","Ecología Aplicada","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162006000100024&lang=pt" 
"S1726-22162006000100025-per","Nuevos registros para el gecko de Lima, Phyllodactylus sentosus　 (Reptilia, Geckonidae)","Cossíos Meza, E. Daniel, Icochea, Javier","Ecología Aplicada; 5(1-2); 182-184","Ecología Aplicada","Espanhol","2006","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-22162006000100025&lang=pt" 
"S0365-05962006000600001-scl","Reflexões sobre a dermatologia atual no Brasil","Rivitti, Evandro","Anais Brasileiros de Dermatologia; 81(6); 505-507","Anais Brasileiros de Dermatologia","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962006000600001&lang=pt" 
"S0123-93922006000400007-col","Micobacterias y compromiso intestinal en paciente con VIH: Reporte de un caso y revision de la literatura","PÉREZ, CARLOS, BASTIDAS, ALIRIO, MONTES, ROGER, HIGERA, LUCY, MORENO, JAVIER","Infectio; 10(4); 243-249","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400007&lang=pt" 
"S0123-93922006000400001-col","EDITORIAL","Saravia Gómez, Jaime","Infectio; 10(4); 211-211","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400001&lang=pt" 
"S0123-93922006000400002-col","Nuevas guías de práctica clínica de VIH/sida","Álvarez, Carlos Arturo","Infectio; 10(4); 212-213","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400002&lang=pt" 
"S0123-93922006000400003-col","Prevalencia de cambios en la citología anal de pacientes VIH positivos para y posibles factores de riesgo asociados","CATAÑO, JUAN, JARAMILLO, ANGÉLICA, LÓPEZ, MARTHA, DUQUE, MARCELA, BETANCUR, GLORIA, CORREA, LUIS, ESPINAL, DANIXA, ESTRADA, SANTIAGO","Infectio; 10(4); 214-219","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400003&lang=pt" 
"S0123-93922006000400008-col","Reacciones y alteraciones del sistema inmune durante la infección por el VIH-1","MONTOYA GUARÍN, CARLOS JULIO, MORENO FERNÁNDEZ, MARÍA EUGENIA, RUGELES LÓPEZ, MARÍA TERESA","Infectio; 10(4); 250-265","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400008&lang=pt" 
"S0123-93922006000400009-col","Avances en la terapia antirretroviral: inhibidores de entrada","URDANETA, ANA MARÍA, VIVAS, MIKE","Infectio; 10(4); 266-272","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400009&lang=pt" 
"S0123-93922006000400013-col","Guía de práctica clínica de VIH/SIDA: Recomendaciones basadas en la evidencia, Colombia","","Infectio; 10(4); 294-326","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400013&lang=pt" 
"S0123-93922006000400012-col","Neoplasias definitorias de SIDA","CUERVO, SONIA ISABEL, CORTÉS, JORGE ALBERTO, GUALTERO, SANDRA MILENA","Infectio; 10(4); 289-293","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400012&lang=pt" 
"S0123-93922006000400011-col","Infecciones micóticas oportunistas en pacientes con VIH/SIDA","GONZÁLEZ, ÁNGEL, TOBÓN, ÁNGELA MARÍA","Infectio; 10(4); 279-287","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400011&lang=pt" 
"S0123-93922006000400010-col","Diagnóstico de la infección por el virus de la inmunodeficiencia humana Diagnosis of human immunodeficiency virus","OSPINA O, SIGIFREDO","Infectio; 10(4); 273-278","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400010&lang=pt" 
"S0120-24482006000400008-col","TAC multicorte y arteritis de Takayasu","Forero, Elías, Iglesias, Antonio, Zúñiga Rodríguez, Eduardo","Acta Medica Colombiana; 31(4); 433-433","Acta Medica Colombiana","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482006000400008&lang=pt" 
"S0120-24482006000400006-col","Síndrome nefrótico secundario a deficiencia de lecitin-colesterol acil-transferasa (LCAT): Reporte de un caso","Marín, Gustavo, Torres, José, López, Rocío, Andrade, Rafael","Acta Medica Colombiana; 31(4); 422-426","Acta Medica Colombiana","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482006000400006&lang=pt" 
"S0120-24482006000400007-col","¡Humanicemos al internista!: El compromiso es de todos","Torres Iregui, Hernán","Acta Medica Colombiana; 31(4); 427-432","Acta Medica Colombiana","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482006000400007&lang=pt" 
"S0120-24482006000400004-col","Descripción de una cohorte de 74 pacientes del suroccidente colombiano con síndrome de Sjögren primario","Cañas, Carlos Alberto, Tobón, Gabriel Jaime, Herrera, Sócrates, Arévalo, Miriam","Acta Medica Colombiana; 31(4); 411-415","Acta Medica Colombiana","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482006000400004&lang=pt" 
"S0120-24482006000400005-col","Enfermedad de Gaucher: Casuística del Tolima","Lozano Bernal, Jorge Enrique","Acta Medica Colombiana; 31(4); 416-421","Acta Medica Colombiana","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482006000400005&lang=pt" 
"S0120-24482006000400002-col","Escala &quot;UNAL&quot; de predicción para identificar pacientes con hemorragia digestiva alta que necesitan endoscopia urgente","Gómez Zuleta, Martín Alonso, Pineda, Luis Fernando, Ibáñez, Milciadez, Otero, William, Arbeláez Méndez, Víctor Humberto","Acta Medica Colombiana; 31(4); 389-399","Acta Medica Colombiana","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482006000400002&lang=pt" 
"S0120-24482006000400003-col","Grupo sanguíneo A y riesgo de cáncer gástrico en el Hospital Universitario de Santander (Bucaramanga, Colombia)","Bermúdez, Carlos, Insuasty, Jesús, Gamarra, Germán","Acta Medica Colombiana; 31(4); 400-410","Acta Medica Colombiana","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482006000400003&lang=pt" 
"S0121-81232006000400005-col","Vasculitis primarias: 62 años de historia en Colombia","Cantillo Turbay, Jorge de Jesús, Restrepo Suárez, José Félix, Coral, Paola, Álvarez, Fausto, Rondón Herrera, Federico, Sánchez Contreras, Álvaro, Vásquez D., Gloria María, Cañas, Carlos Alberto, Chalem, Monique, Díaz, Mario, Iglesias Gamarra, Antonio","Revista Colombiana de Reumatología; 13(4); 288-305","Revista Colombiana de Reumatología","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232006000400005&lang=pt" 
"S0121-81232006000400004-col","Deficiencia de lactasa, intolerancia a la lactosa y pico de masa ósea en adultos jóvenes colombianos","Ángel Arango, Luis Alberto, Calvo Ayala, Enrique, Muñoz, Yesid, Messing, Bernard","Revista Colombiana de Reumatología; 13(4); 271-286","Revista Colombiana de Reumatología","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232006000400004&lang=pt" 
"S0121-81232006000400006-col","Nefropatía lúpica. Presentación clínica, clasificación y tratamiento","González Naranjo, Luis Alonso, Vásquez Duque, Gloria María, Uribe Uribe, Oscar, Ramírez Gómez, Luis Alberto","Revista Colombiana de Reumatología; 13(4); 307-333","Revista Colombiana de Reumatología","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232006000400006&lang=pt" 
"S0121-81232006000400001-col","Conociendo la historia de las vasculitis en Colombia","Ramírez F., Javier","Revista Colombiana de Reumatología; 13(4); 249-252","Revista Colombiana de Reumatología","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232006000400001&lang=pt" 
"S0121-81232006000400003-col","Aplicación de la versión española del cuestionario Quality of Life Measure for Rheumatoid Arthritis (QOL-RA) en Colombia*","Vinaccia, Stefano, Fernández, Hamilton, Moreno San Pedro, Emilio, Padilla, Geraldine V.","Revista Colombiana de Reumatología; 13(4); 264-270","Revista Colombiana de Reumatología","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232006000400003&lang=pt" 
"S0121-81232006000400002-col","Paniculitis y eritema nodoso. Un estudio de correlación clínico-biológica","Rojas-Villarraga, Adriana, Restrepo, José Félix, Méndez Patarroyo, Paul Alejandro, Rondón H., Federico, Sánchez Contreras, Álvaro, Ricaurte, Orlando, Palma, Fernando, Peña, Nasly, Amaya, Jenny, Iglesias-Gamarra, Antonio","Revista Colombiana de Reumatología; 13(4); 253-257","Revista Colombiana de Reumatología","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-81232006000400002&lang=pt" 
"S0120-24482006000400001-col","La Asociación Colombiana de Medicina Interna hacia el futuro","Roa, Jairo H","Acta Medica Colombiana; 31(4); 387-388","Acta Medica Colombiana","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482006000400001&lang=pt" 
"S0123-93922006000400004-col","Experiencia del tratamiento con lopinavirritonavir en pacientes del programa de infección por VIH en un hospital universitario, Bogotá, Colombia","CORTÉS, JORGE ALBERTO, MORENO CARRILLO, ATILIO, ÁLVAREZ, CARLOS ARTURO, TAMARA, JOSÉ ROBERTO","Infectio; 10(4); 220-225","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400004&lang=pt" 
"S0123-93922006000400005-col","Infecciones oportunistas del sistema nervioso central en pacientes con VIH atendidos en el Hospital Universitario Erasmo Meoz, Cúcuta, 1995-2005","LIZARAZO, JAIRO, CASTRO, FRANCY, DE ARCO, MICKE, CHAVES, ÓSCAR, PEÑA, YENI","Infectio; 10(4); 226-231","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400005&lang=pt" 
"S0123-93922006000400006-col","Coinfección de tuberculosis en pacientes con VIH/SIDA: un análisis según las fuentes de información en Colombia","CASTIBLANCO, CÉSAR AUGUSTO, RIBÓN, WELLMAN","Infectio; 10(4); 232-242","Infectio","Espanhol","2006","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-93922006000400006&lang=pt" 
"S1316-48212006000400004-ven","Sistema de diagnóstico de transformadores de potencia a distancia","Pérez, Rómulo, Fernández, Sergio, Ramírez, Ovidio, Fuentes, Omar","Universidad, Ciencia y Tecnología; 10(41); 269-275","Universidad, Ciencia y Tecnología","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212006000400004&lang=pt" 
"S1316-48212006000400002-ven","Metales pesados en plantas provenientes de áreas afectadas por la minería aurífera en la reserva forestal Imataca, Venezuela","Reyes Gil, Rosa, Bermúdez, Alexis, De Abreu, Orlando, Alvarado, José, Dominguez, José","Universidad, Ciencia y Tecnología; 10(41); 259-262","Universidad, Ciencia y Tecnología","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212006000400002&lang=pt" 
"S1316-48212006000400007-ven","Nota técnica mineralogía, geoquímica y algunas medidas de protección ambiental en yacimientos de oro de Cuba","López Kramer, Jesús, Moreira Martínez, Jesús, Vera Blanco, Antonio, Pacheco Cabrera, Pilar, Toujagne de la Rosa, Regla","Universidad, Ciencia y Tecnología; 10(41); 301-306","Universidad, Ciencia y Tecnología","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212006000400007&lang=pt" 
"S1316-48212006000400003-ven","Sistema de indicadores para la evaluación de la calidad ambiental del municipio Bauta, la Habana, Cuba","Alcaide Orpí, José, Jaimez Salgado, Efrén, Olivera Acosta, Jorge, Valdés Hernández, Gertrudis, Díaz, José Ramón, De Terán, Mira, Soto Torres, Jesús","Universidad, Ciencia y Tecnología; 10(41); 263-268","Universidad, Ciencia y Tecnología","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212006000400003&lang=pt" 
"S1316-48212006000400001-ven","Nuestros primeros diez años","Genolet, Federico","Universidad, Ciencia y Tecnología; 10(41); 258-258","Universidad, Ciencia y Tecnología","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212006000400001&lang=pt" 
"S1316-48212006000400006-ven","Programa de educación ambiental para la gestión de los desechos hospitalarios","Mata Subero, Ana María, Pellegrini Blanco, Nila, Reyes Gil, Rosa","Universidad, Ciencia y Tecnología; 10(41); 286-300","Universidad, Ciencia y Tecnología","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212006000400006&lang=pt" 
"S1316-48212006000400005-ven","Diseño de un sintetizador empleando un sistema de rotación de coordenadas basado en FPGA","Sóñora Mengana, Alexander, Sam Guisande, Sulín, Simón Cutié, Ariel V","Universidad, Ciencia y Tecnología; 10(41); 281-285","Universidad, Ciencia y Tecnología","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212006000400005&lang=pt" 
"S0188-45572006000200001-mex","La educación ambiental en el marco de los foros internacionales: una alternativa de desarrollo","Camarena Gómez, Beatriz Olivia","Estudios sociales (Hermosillo, Son.); 14(28); 07-42","Estudios sociales (Hermosillo, Son.)","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572006000200001&lang=pt" 
"S0188-45572006000200002-mex","Conocimiento tradicional mazahua de la herpetofauna: un estudio etnozoológico en la Reserva de la Biósfera Mariposa Monarca, México","Sánchez Núñez, Edmundo","Estudios sociales (Hermosillo, Son.); 14(28); 43-66","Estudios sociales (Hermosillo, Son.)","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572006000200002&lang=pt" 
"S0188-45572006000200003-mex","Estrategias de mercado en firmas líderes de la industria alimentaria","Taddei Bringas, Cristina","Estudios sociales (Hermosillo, Son.); 14(28); 67-106","Estudios sociales (Hermosillo, Son.)","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572006000200003&lang=pt" 
"S0188-45572006000200004-mex","Protección de inversiones extranjeras: aproximación a los aspectos más relevantes del Acuerdo de Promoción y Protección Recíproca entre España y México","Chamorro Coronado, Luis María","Estudios sociales (Hermosillo, Son.); 14(28); 107-135","Estudios sociales (Hermosillo, Son.)","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572006000200004&lang=pt" 
"S0188-45572006000200005-mex","Evaluación psicológica en la salud: contextos actuales","Nunes Baptista, Makilim, Garcia Capitão, Cláudio, Alba Scortegagna, Silvana","Estudios sociales (Hermosillo, Son.); 14(28); 137-161","Estudios sociales (Hermosillo, Son.)","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572006000200005&lang=pt" 
"S0188-45572006000200006-mex","Algunas reflexiones para aproximarse al concepto de ciudad-región","Boisier Etcheverry, Sergio","Estudios sociales (Hermosillo, Son.); 14(28); 163-190","Estudios sociales (Hermosillo, Son.)","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572006000200006&lang=pt" 
"S0188-45572006000200007-mex","Tiempos neoliberales en México","Grijalva Monteverde, Gabriela","Estudios sociales (Hermosillo, Son.); 14(28); 191-198","Estudios sociales (Hermosillo, Son.)","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-45572006000200007&lang=pt" 
"S1806-64452006000200002-scl","Luzes e sombras do novo Conselho de Direitos Humanos das Nações Unidas","Villan Duran, Carlos","Sur. Revista Internacional de Direitos Humanos; 3(5); 6-17","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452006000200002&lang=pt" 
"S1806-64452006000200003-scl","O papel das vítimas nos procedimentos perante o Tribunal Penal Internacional: seus direitos e as primeiras decisões do tribunal","Vega González, Paulina","Sur. Revista Internacional de Direitos Humanos; 3(5); 18-41","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452006000200003&lang=pt" 
"S1806-64452006000200004-scl","O direito à identidade cultural dos povos indígenas e das minorias nacionais: um olhar a partir do Sistema Interamericano","Chiriboga, Oswaldo Ruiz","Sur. Revista Internacional de Direitos Humanos; 3(5); 42-69","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452006000200004&lang=pt" 
"S1806-64452006000200005-scl","Grandes promessas, pequenas realizações: justiça transicional na África Subsaariana","Bosire, Lydiah Kemunto","Sur. Revista Internacional de Direitos Humanos; 3(5); 70-109","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452006000200005&lang=pt" 
"S1806-64452006000200006-scl","Fortalecendo o policiamento democrático e a responsabilização na Commonwealth do Pacífico","Prasad, Devika","Sur. Revista Internacional de Direitos Humanos; 3(5); 110-135","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452006000200006&lang=pt" 
"S1806-64452006000200007-scl","Políticas de segurança pública no Brasil: tentativas de modernização e democratização versus a guerra contra o crime","Cano, Ignacio","Sur. Revista Internacional de Direitos Humanos; 3(5); 136-155","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452006000200007&lang=pt" 
"S1806-64452006000200008-scl","Rumo a uma ordem legal internacional efetiva: da coexistência ao consenso?","Farer, Tom","Sur. Revista Internacional de Direitos Humanos; 3(5); 156-177","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452006000200008&lang=pt" 
"S1806-64452006000200001-scl","Apresentação","","Sur. Revista Internacional de Direitos Humanos; 3(5); -","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452006000200001&lang=pt" 
"S1806-64452006000200009-scl","","Alviar García, Helena","Sur. Revista Internacional de Direitos Humanos; 3(5); 178-182","Sur. Revista Internacional de Direitos Humanos","Inglês, Português, Espanhol","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-64452006000200009&lang=pt" 
"S0568-25172006000300001-mex","Fusarium lateritium: nuevo patógeno de la raíz del frijol en México","Sánchez-García, Bertha María, González-Flores, Francisco, Pons-Hernández, José Luis, Acosta-Gallegos, Jorge Alberto, Cabral-Enciso, Mariandrea, Fraire-Velázquez, Saúl, Simpson, June, Rodríguez-Guerra, Raúl","Agricultura técnica en México; 32(3); 251-257","Agricultura técnica en México","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0568-25172006000300001&lang=pt" 
"S0568-25172006000300010-mex","Tamaño de semilla y relación con su calidad fisiológica en variedades de maíz para forraje","Pérez Mendoza, Claudia, Hernández Livera, Adrián, González Cossio, Félix Valerio, García de los Santos, Gabino, Carballo Carballo, Aquiles, Vásquez Rojas, Tito Roque, Tovar Gómez, María del Rosario","Agricultura técnica en México; 32(3); 341-352","Agricultura técnica en México","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0568-25172006000300010&lang=pt" 
"S0568-25172006000300011-mex","Control químico y mecánico de maleza en soya de temporal","Esqueda Esquivel, Valentín Alberto, Tosquy Valle, Oscar Hugo","Agricultura técnica en México; 32(3); 353-358","Agricultura técnica en México","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0568-25172006000300011&lang=pt" 
"S0568-25172006000300002-mex","La temperatura en la etapa reproductiva del cultivo de canola (Brassica napus L.)","Ortegón Morales, Alfredo Sergio, Díaz Franco, Arturo, González Quintero, Javier, Garza Cano, Idalia","Agricultura técnica en México; 32(3); 259-265","Agricultura técnica en México","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0568-25172006000300002&lang=pt" 
"S0568-25172006000300003-mex","Caracterización molecular y biológica de genes recombinantes en maíz criollo de Oaxaca","Landavazo Gamboa, Dora Alicia, Calvillo Alba, Karla Guadalupe, Espinosa Huerta, Elsa, González Morelos, Laura, Aragón Cuevas, Flavio, Torres Pacheco, Irineo, Guzmán Maldonado, Salvador Horacio, Montero Tavera, Victor, Mora Avilés, María Alejandra","Agricultura técnica en México; 32(3); 267-279","Agricultura técnica en México","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0568-25172006000300003&lang=pt" 
"S0568-25172006000300004-mex","Caracterización morfoagronómica y genética de germoplasma mejorado de soya","Gill-Langarica, Homar Rene, Pecina-Quintero, Víctor, Maldonado-Moreno, Nicolás, Hernández-Delgado, Sanjuana, Mayek-Pérez, Netzahualcóyotl","Agricultura técnica en México; 32(3); 281-294","Agricultura técnica en México","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0568-25172006000300004&lang=pt" 
"S0568-25172006000300005-mex","Aspectos técnicos y socioeconómicos de la producción de nuez (Carya illinoensis Koch.) en la Comarca Lagunera, México","Orona Castillo, Ignacio, Espinoza Arellano, José de Jesús, González Cervantes, Guillermo, Murillo Amador, Bernardo, García Hernández, José Luis, Santamaría César, Jesús","Agricultura técnica en México; 32(3); 295-301","Agricultura técnica en México","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0568-25172006000300005&lang=pt" 
"S0568-25172006000300006-mex","Identificación de Vertisoles de origen sedimentario a través de su firma espectral","Sotelo Ruiz, Erasto, Gutiérrez Castorena, María del Carmen, Ortiz Solorio, Carlos Alberto, Cruz Bello, Gustavo, Segura Castruita, Miguel Ángel","Agricultura técnica en México; 32(3); 303-312","Agricultura técnica en México","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0568-25172006000300006&lang=pt" 
"S0568-25172006000300007-mex","Rendimiento y calidad de semilla del frijol ayocote en el Valle de México","Ayala Garay, Oscar Javier, Pichardo González, Juan Manuel, Estrada Gómez, Julio Arturo, Carrillo Salazar, José Alfredo, Hernández Livera, Adrián","Agricultura técnica en México; 32(3); 313-321","Agricultura técnica en México","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0568-25172006000300007&lang=pt" 
"S0568-25172006000300008-mex","Los subsidios agrícolas de México","González-Estrada, Adrián, Orrantia-Bustos, Manuel Alejandro","Agricultura técnica en México; 32(3); 323-331","Agricultura técnica en México","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0568-25172006000300008&lang=pt" 
"S0568-25172006000300009-mex","Indicadores comparativos del uso del agua en la agricultura","Sánchez Cohen, Ignacio, Catalán Valencia, Ernesto, González Cervantes, Guillermo, Estrada Avalos, Juan, García Arellano, David","Agricultura técnica en México; 32(3); 333-340","Agricultura técnica en México","Espanhol","2006","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0568-25172006000300009&lang=pt" 
"S0864-21412006000400001-cub","","","Educación Médica Superior; 20(4); -","Educación Médica Superior","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412006000400001&lang=pt" 
"S0864-21412006000400002-cub","Precursores de la Docencia Médica en Cuba","López Espinosa, José Antonio","Educación Médica Superior; 20(4); -","Educación Médica Superior","Espanhol","2006","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412006000400002&lang=pt" 
"S1137-66272006000500008-esp","Tendencias recientes de las principales causas de muerte en Navarra: 1995-2004","Moreno-Iribas, C., Floristán, Y., Egüés, N.","Anales del Sistema Sanitario de Navarra; 29(3); 399-414","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500008&lang=pt" 
"S1137-66272006000500007-esp","La investigación operativa en las Ciencias de la Salud: ¿reconocemos estas técnicas en la literatura actual?","Azcárate, C., Eraso, M. L., Gáfaro, A.","Anales del Sistema Sanitario de Navarra; 29(3); 387-397","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500007&lang=pt" 
"S1137-66272006000500011-esp","Lipomatosis simétrica múltiple: a propósito de un caso","Mayor, M., Arillo, A., Tiberio, G.","Anales del Sistema Sanitario de Navarra; 29(3); 433-437","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500011&lang=pt" 
"S1137-66272006000500004-esp","Modulación en la expresión de biomarcadores (RE, RP y C-erbB2) en cáncer de mama tras tratamiento neoadyuvante","Córdoba, A., Ederra, M., Ariceta, I., Gómez, M.L., Arrechea, M.A., Llano, P. De, Martínez-Peñuela, J.M.","Anales del Sistema Sanitario de Navarra; 29(3); 349-356","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500004&lang=pt" 
