"S0103-84782005000400038-scl","Detection of Ehrlichia canis in bone marrow aspirates of experimentally infected dogs","Moreira, Simone Magela, Machado, Rosângela, Passos, Lygia Friche","Ciência Rural; 35(4); 958-960","Ciência Rural","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782005000400038&lang=pt" 
"S0103-50532005000500028-scl","Lanostane triterpenes from the fungus Pisolithus tinctorius","Zamuner, M. Lucília M., Cortez, Diógenes A. G., Dias Filho, Benedito P., Lima, M. Inês S., Rodrigues-Filho, Edson","Journal of the Brazilian Chemical Society; 16(4); 863-867","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500028&lang=pt" 
"S0103-50532005000500031-scl","Al(HSO4)3 as an efficient catalyst for acetalization of carbonyl compounds under heterogeneous or solvent -free conditions","Mirjalili, BiBi Fatemeh, Zolfigol, Mohammad Ali, Bamoniri, Abdolhamid, Hazar, Azizeh","Journal of the Brazilian Chemical Society; 16(4); 877-880","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500031&lang=pt" 
"S0103-40142005000200001-scl","Editorial","","Estudos Avançados; 19(54); -","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200001&lang=pt" 
"S0103-40142005000200003-scl","Forças de transformação do ecossistema amazônico","Ferreira, Antonia M. M., Salati, Enéas","Estudos Avançados; 19(54); 25-44","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200003&lang=pt" 
"S0103-40142005000200004-scl","Amazônia socioambiental: sustentabilidade ecológica e diversidade social","Lima, Deborah, Pozzobon, Jorge","Estudos Avançados; 19(54); 45-76","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200004&lang=pt" 
"S0103-40142005000200006-scl","A Zona Franca de Manaus e o capitalismo no Brasil","Seráfico, José, Seráfico, Marcelo","Estudos Avançados; 19(54); 99-113","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200006&lang=pt" 
"S0103-40142005000200007-scl","Amazônia: como aproveitar os benefícios da destruição?","Homma, Alfredo Kingo Oyama","Estudos Avançados; 19(54); 115-135","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200007&lang=pt" 
"S0103-40142005000200008-scl","Cenários de desmatamento para a Amazônia","Soares-Filho, Britaldo Silveira, Nepstad, Daniel Curtis, Curran, Lisa, Cerqueira, Gustavo Coutinho, Garcia, Ricardo Alexandrino, Ramos, Claudia Azevedo, Voll, Eliane, McDonald, Alice, Lefebvre, Paul, Schlesinger, Peter, McGrath, David","Estudos Avançados; 19(54); 137-152","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200008&lang=pt" 
"S0103-40142005000200009-scl","Estratégias para evitar a perda de biodiversidade na Amazônia","Vieira, Ima Célia Guimarães, Silva, José Maria Cardoso da, Toledo, Peter Mann de","Estudos Avançados; 19(54); 153-164","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200009&lang=pt" 
"S0103-40142005000200010-scl","Sustentabilidade da pesca na Amazônia","Santos, Geraldo Mendes dos, Santos, Ana Carolina Mendes dos","Estudos Avançados; 19(54); 165-182","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200010&lang=pt" 
"S0103-40142005000200011-scl","A reserva de desenvolvimento sustentável Mamirauá","Queiroz, Helder L.","Estudos Avançados; 19(54); 183-203","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200011&lang=pt" 
"S0103-40142005000200012-scl","A cooperação científica internacional na Amazônia","Gama, William, Velho, Léa","Estudos Avançados; 19(54); 205-224","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200012&lang=pt" 
"S0103-40142005000200013-scl","A intervenção do ambientalismo internacional na Amazônia","Bentes, Rosineide","Estudos Avançados; 19(54); 225-240","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200013&lang=pt" 
"S0103-40142005000200014-scl","A história dos institutos de pesquisa na Amazônia","Faulhaber, Priscila","Estudos Avançados; 19(54); 241-257","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200014&lang=pt" 
"S0103-40142005000200016-scl","Uma visão sobre a interpretação das canções amazônicas de Waldemar Henrique","Aliverti, Márcia Jorge","Estudos Avançados; 19(54); 283-313","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200016&lang=pt" 
"S0103-40142005000200017-scl","A festiva devoção no Círio de Nossa Senhora de Nazaré","Alves, Isidoro","Estudos Avançados; 19(54); 315-332","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200017&lang=pt" 
"S0103-40142005000200019-scl","Qualidade e diversidade institucional na pós-graduação brasileira","Steiner, João E.","Estudos Avançados; 19(54); 341-365","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200019&lang=pt" 
"S0103-40142005000200020-scl","Inteligibilidade racional e historicidade","Paty, Michel","Estudos Avançados; 19(54); 369-390","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200020&lang=pt" 
"S0103-40142005000200021-scl","Modelos de engajamento","Santos, Roberval de Jesus Leone dos","Estudos Avançados; 19(54); 391-427","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200021&lang=pt" 
"S0103-40142005000200022-scl","A sociologia da literatura de Lucien Goldmann","Frederico, Celso","Estudos Avançados; 19(54); 429-446","Estudos Avançados","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142005000200022&lang=pt" 
"S0103-50532005000500004-scl","Antioxidant therapy: myth or reality?","Núñez-Sellés, Alberto J.","Journal of the Brazilian Chemical Society; 16(4); 699-710","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500004&lang=pt" 
"S0103-50532005000500009-scl","Electrochemical and electrochromic properties of poly(4,4&quot; dimethoxy 3&#039;-methyl 2,2&#039;:5&#039;,2&quot; terthiophene)","Dias, Bruna L., Girotto, Emerson M., Matos, Roberto de, Santos, Marcos J. L., De Paoli, Marco-A., Gazotti, Wilson A.","Journal of the Brazilian Chemical Society; 16(4); 733-738","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500009&lang=pt" 
"S0103-50532005000500012-scl","Chemical transformations of eremanthine: synthesis of micheliolide and 1(R),10(R)-dihydromicheliolide","Alves, José C. F., Fantini, Edna C.","Journal of the Brazilian Chemical Society; 16(4); 749-755","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500012&lang=pt" 
"S0103-50532005000500014-scl","Preparation and evaluation of a coumarin library towards the inhibitory activity of the enzyme gGAPDH from Trypanosoma cruzi","Alvim Jr., Joel, Dias, Ricardo L. A., Castilho, Marcelo S., Oliva, Glaucius, Corrêa, Arlene G.","Journal of the Brazilian Chemical Society; 16(4); 763-773","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500014&lang=pt" 
"S0103-50532005000500015-scl","Voltammetric behavior of nitrofurazone and its hydroxymethyl prodrug with potential anti-Chagas activity","La-Scalea, Mauro Aquiles, Menezes, Carla Maria de Souza, Julião, Murilo Sérgio da Silva, Chung, Man Chin, Serrano, Sílvia Helena Pires, Ferreira, Elizabeth Igne","Journal of the Brazilian Chemical Society; 16(4); 774-782","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500015&lang=pt" 
"S0103-50532005000500016-scl","Synthesis, characterization and biological activity of symmetric dinuclear complexes derived from a novel macrocyclic compartmental ligand","Mruthyunjayaswamy, B.H.M., Ijare, Omkar B., Jadegoud, Y.","Journal of the Brazilian Chemical Society; 16(4); 783-789","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500016&lang=pt" 
"S0103-50532005000500019-scl","Determination of Cd, Pb and Ni by square wave stripping voltammetry in particulate matter collected in workplace atmosphere of some Brazilian industrial foundries","Felix, Fabiana S., Lichtig, Jaim, Santos, Luciana B.O. dos, Masini, Jorge C.","Journal of the Brazilian Chemical Society; 16(4); 801-807","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500019&lang=pt" 
"S0103-50532005000500020-scl","Solid-Phase purification of deoxyguanosine-benzo[a]pyrene diol epoxide adducts from genomic DNA adduct synthesis","Formenton-Catai, Ana Paula, Machado, Rosecler Pereira, Lanças, Fernando M., Carrilho, Emanuel","Journal of the Brazilian Chemical Society; 16(4); 808-814","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500020&lang=pt" 
"S0103-50532005000500021-scl","Adsorption of phosphoric acid on niobium oxide coated cellulose fiber: preparation, characterization and ion exchange property","Pavan, Flávio A., Francisco, Maria Suzana P., Landers, Richard, Gushikem, Yoshitaka","Journal of the Brazilian Chemical Society; 16(4); 815-820","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500021&lang=pt" 
"S0103-50532005000500022-scl","Simple and practicable methods for the determination of astemizole in pharmaceuticals using bromate-bromide and two dyes","Nagegowda, Paregowda, Basavaiah, Kanakapura","Journal of the Brazilian Chemical Society; 16(4); 821-826","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500022&lang=pt" 
"S0103-50532005000500023-scl","Comparative study of structure: activity relationship of di and triorganotin (IV) complexes of monomethyl glutarate","Rehman, Wajid, Baloch, Musa Kaleem, Badshah, Amin","Journal of the Brazilian Chemical Society; 16(4); 827-834","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500023&lang=pt" 
"S0103-50532005000500024-scl","Catalytic activity of halogenated iron porphyrins in alkene and alkane oxidations by iodosylbenzene and hydrogen peroxide","Guedes, André Aparecido, Smith, John R. L., Nascimento, Otaciro R., Guedes, Débora F. Costa, Assis, Marilda das Dores","Journal of the Brazilian Chemical Society; 16(4); 835-843","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500024&lang=pt" 
"S0103-50532005000500025-scl","Hydrogen bonds between pyrazine and HX linear acids (X = F, NC, CN and CCH): a theoretical study","Silva, João Bosco P. da, Silva Junior, Mário R., Ramos, Mozart N.","Journal of the Brazilian Chemical Society; 16(4); 844-850","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500025&lang=pt" 
"S0103-50532005000500026-scl","Microwave accelerated solvent-free synthesis of flavanones","Sagrera, Gabriel J., Seoane, Gustavo A.","Journal of the Brazilian Chemical Society; 16(4); 851-856","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500026&lang=pt" 
"S0103-50532005000500027-scl","Clean and atom-economic synthesis of alpha-phenylselenoacrylonitriles and alpha-phenylseleno- alpha,beta-unsaturated esters by knoevenagel reaction under solvent-free conditions","Perin, Gelson, Jacob, Raquel G., Botteselle, Giancarlo V., Kublik, Emerson L., Lenardão, Eder J., Cella, Rodrigo, Santos, Paulo César Silva dos","Journal of the Brazilian Chemical Society; 16(4); 857-862","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500027&lang=pt" 
"S0103-50532005000500029-scl","Regiospecific synthesis of new non-condensed heteropolycyclic systems from beta-heteroaryl-beta-methoxyvinyl trihalomethyl ketones","Bonacorso, Helio G., Oliveira, Marlí R., Costa, Michelle B., Silva, Letícia B. da, Zanatta, Nilo, Martins, Marcos A. P., Flores, Alex F. C.","Journal of the Brazilian Chemical Society; 16(4); 868-873","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000500029&lang=pt" 
"S1807-59322005000400015-scl","Antibodies to the 60 and 65 kDa heat-shock proteins and risk of peripheral artery disease","Franck, Marcus, Norman, Gary L., von Muhlen, Carlos Alberto, Volbrech, Betina, Cerveira, Maria Otília, Staub, Henrique Luiz","Clinics; 60(4); 351-352","Clinics","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322005000400015&lang=pt" 
"S1807-59322005000400013-scl","Renal leiomyosarcoma treated with partial nephrectomy","Cocuzza, Marcello, Arap, Sami, Lucon, Antonio Marmo, Saldanha, Luiz Balthazar","Clinics; 60(4); 345-346","Clinics","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322005000400013&lang=pt" 
"S1807-59322005000400014-scl","Intravitreal triamcinolone acetonide as adjunctive treatment for neovascular glaucoma","Bonanomi, Maria Teresa Brizzi Chizzotti, Susanna Jr, Remo","Clinics; 60(4); 347-350","Clinics","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322005000400014&lang=pt" 
"S1807-59322005000400002-scl","Pharmacovigilance: more than ever, an overall responsibility","Dainesi, Sonia Mansoldo","Clinics; 60(4); 267-270","Clinics","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322005000400002&lang=pt" 
"S1807-59322005000400001-scl","In the august 2005 issue of Clinics","Rocha-e-Silva, Mauricio","Clinics; 60(4); 265-266","Clinics","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322005000400001&lang=pt" 
"S1807-59322005000400008-scl","Mitral valve annuloplasty with a bovine pericardial strip - 18-year results","Pomerantzeff, Pablo Maria Alberto, Brandão, Carlos Manuel de Almeida, Albuquerque, João Marcelo Ancilon, Pomerantzeff, Paola Yastrevov, Takeda, Flavio, Oliveira, Sergio A.","Clinics; 60(4); 305-310","Clinics","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322005000400008&lang=pt" 
"S1807-59322005000400003-scl","Role of biological mesh in surgical treatment of paracolostomy hernias","Araujo, Sergio Eduardo Alonso, Habr-Gama, Angelita, Teixeira, Magaly Gêmio, Caravatto, Pedro Paulo de Paris, Kiss, Desidério Roberto, Gama-Rodrigues, Joaquim","Clinics; 60(4); 271-276","Clinics","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322005000400003&lang=pt" 
"S1807-59322005000400005-scl","Is the advanced trauma life support simulation exam more stressful for the surgeon than emergency department trauma care?","Quilici, Ana Paula, Pogetti, Renato Sergio, Fontes, Belchor, Zantut, Luis Fernando Correa, Chaves, Eliana Torrea, Birolini, Dario","Clinics; 60(4); 287-292","Clinics","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322005000400005&lang=pt" 
"S1807-59322005000400010-scl","Identification of male factor infertility using a novel semen quality score and reactive oxygen species levels","Nallella, Kiran P., Sharma, Rakesh K., Allamaneni, Shyam S. R., Agarwal, Ashok","Clinics; 60(4); 317-324","Clinics","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322005000400010&lang=pt" 
"S1807-59322005000400012-scl","Cheyne-Stokes respiration in patients with congestive heart failure: causes and consequences","Lorenzi-Filho, Geraldo, Genta, Pedro R, Figueiredo, Adelaide C., Inoue, Daniel","Clinics; 60(4); 333-344","Clinics","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322005000400012&lang=pt" 
"S0103-90162005000400001-scl","Estimation of leaf area for greenhouse cucumber by linear measurements under salinity and grafting","Blanco, Flávio Favaro, Folegatti, Marcos Vinícius","Scientia Agricola; 62(4); 305-309","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400001&lang=pt" 
"S0103-90162005000400004-scl","Genetic control of wheat seedling root growth","Camargo, Carlos Eduardo de Oliveira, Ferreira Filho, Antonio Wilson Penteado","Scientia Agricola; 62(4); 325-330","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400004&lang=pt" 
"S0103-90162005000400015-scl","Estimation of jundiá (Rhamdia quelen) dietary amino acid requirements based on muscle amino acid composition","Meyer, Gustavo, Fracalossi, Débora Machado","Scientia Agricola; 62(4); 401-405","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400015&lang=pt" 
"S0103-90162005000400003-scl","Germination and vigour of primed asparagus seeds","Bittencourt, Mário Lúcio de Carvalho, Dias, Denise Cunha Fernandes dos Santos, Dias, Luiz Antônio dos Santos, Araújo, Eduardo Fontes","Scientia Agricola; 62(4); 319-324","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400003&lang=pt" 
"S0103-90162005000400005-scl","Arbuscular mycorrhizal fungi and the occurrence of flavonoids in roots of passion fruit seedlings","Soares, Ana Cristina Fermino, Martins, Marco Antônio, Mathias, Lêda, Freitas, Marta Simone Mendonça","Scientia Agricola; 62(4); 331-336","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400005&lang=pt" 
"S0103-90162005000400006-scl","Growth retardants on development and ornamental quality of potted &#039;Lilliput&#039; Zinnia elegans Jacq.","Pinto, Ana Christina Rossini, Rodrigues, Teresinha de Jesus Deléo, Leite, Izabel Cristina, Barbosa, José Carlos","Scientia Agricola; 62(4); 337-345","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400006&lang=pt" 
"S0103-90162005000400008-scl","Trap attributes influencing capture of Diabrotica speciosa (Coleoptera: Chrysomelidae) on common bean fields","Ventura, Maurício Ursi, Resta, Claudio Cezar Mariano, Nunes, Daiane Heloísa, Fujimoto, Fabio","Scientia Agricola; 62(4); 351-356","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400008&lang=pt" 
"S0103-90162005000400009-scl","Early generation selection strategy for yield and yield components in white oat","Benin, Giovani, Carvalho, Fernando Irajá Félix de, Oliveira, Antônio Costa de, Lorencetti, Claudir, Valério, Igor Pires, Schmidt, Douglas André Mallmann, Hartwig, Irineu, Ribeiro, Guilherme, Vieira, Eduardo Alano, Silva, José Antonio Gonzales da","Scientia Agricola; 62(4); 357-365","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400009&lang=pt" 
"S0103-90162005000400010-scl","Genetic diversity of cultivated Coffea arabica inbred lines assessed by RAPD, AFLP and SSR marker systems","Maluf, Mirian Perez, Silvestrini, Milene, Ruggiero, Luciana Machado de Campos, Guerreiro Filho, Oliveiro, Colombo, Carlos Augusto","Scientia Agricola; 62(4); 366-373","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400010&lang=pt" 
"S0103-90162005000400011-scl","Soil organic matter as a function of nitrogen fertilization in crop successions","Yagi, Renato, Ferreira, Manoel Evaristo, Cruz, Mara Cristina Pessôa da, Barbosa, José Carlos, Araújo, Luiz Alberto Navarro de","Scientia Agricola; 62(4); 374-380","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400011&lang=pt" 
"S0103-90162005000400012-scl","Heavy metals in Oxisols amended with biosolids and cropped with maize in a long-term experiment","Oliveira, Katarzyna Wójcik, Melo, Wanderley José de, Pereira, Gener Tadeu, Melo, Valéria Peruca de, Melo, Gabriel Maurício Peruca de","Scientia Agricola; 62(4); 381-388","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400012&lang=pt" 
"S0103-90162005000400013-scl","Cadmium effect on the association of jackbean (Canavalia ensiformis) and arbuscular mycorrhizal fungi","Andrade, Sara Adrián López de, Jorge, Renato Atílio, Silveira, Adriana Parada Dias da","Scientia Agricola; 62(4); 389-394","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400013&lang=pt" 
"S0103-90162005000400016-scl","Plant regeneration from cotyledonary explants of Eucalyptus camaldulensis","Dibax, Roberson, Eisfeld, Cristiane de Loyola, Cuquel, Francine Lorena, Koehler, Henrique, Quoirin, Marguerite","Scientia Agricola; 62(4); 406-412","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400016&lang=pt" 
"S0103-90162005000400014-scl","Nonlinear models to predict nitrogen mineralization in an Oxisol","Pereira, Janser Moura, Muniz, Joel Augusto, Silva, Carlos Alberto","Scientia Agricola; 62(4); 395-400","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400014&lang=pt" 
"S0103-90162005000400002-scl","Orthogonal cutting forces in juvenile and mature Pinus taeda wood","Gonçalves, Raquel, Néri, Antônio Carlos","Scientia Agricola; 62(4); 310-318","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400002&lang=pt" 
"S0103-90162005000400007-scl","Optimization of in vitro organogenesis in passion fruit (Passiflora edulis f. flavicarpa)","Trevisan, Flavio, Mendes, Beatriz Madalena Januzzi","Scientia Agricola; 62(4); 346-350","Scientia Agricola","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162005000400007&lang=pt" 
"S0104-42302005000400013-scl","Revalidação baseada em evidências e centrada no paciente","Bernardo, Wanderley Marques, Castro, Luiz Cláudio de","Revista da Associação Médica Brasileira; 51(4); 193-194","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400013&lang=pt" 
"S0104-42302005000400012-scl","As lesões esportivas como conceito do treinamento atlético","Gonçalves, Aguinaldo, Mantellini, Glauca G.","Revista da Associação Médica Brasileira; 51(4); 191-192","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400012&lang=pt" 
"S0104-42302005000400011-scl","Congestão pulmonar crônica","Yu, Pai Ching, Borges, Liliana, A. Filho, Luiz Carlos de, Mangili, Otávio, Carvalho, Carlos Roberto R. de, Kairalla, Ronaldo A., Calderaro, Daniela, Caramelli, Bruno","Revista da Associação Médica Brasileira; 51(4); 190-190","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400011&lang=pt" 
"S0104-42302005000400010-scl","Diabetes mellitus: uso de ácido acetilsalicílico (AAS)","Lima, Josivan Gomes de, Góis, Lucina Teixeira de, Nóbrega, Lúcia Helena Coelho","Revista da Associação Médica Brasileira; 51(4); 188-189","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400010&lang=pt" 
"S0104-42302005000400008-scl","Como colaborar na implantação da farmacovigilância em nosso país?","Dainesi, Sonia","Revista da Associação Médica Brasileira; 51(4); 186-186","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400008&lang=pt" 
"S0104-42302005000400009-scl","Deve-se utilizar o acesso venoso central pela veia cava inferior em crianças?","Tannuri, Uenis","Revista da Associação Médica Brasileira; 51(4); 186-187","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400009&lang=pt" 
"S0104-42302005000400006-scl","Determinantes do crescimento durante o tratamento da puberdade precoce","Setian, Nuvarte","Revista da Associação Médica Brasileira; 51(4); 184-185","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400006&lang=pt" 
"S0104-42302005000400007-scl","Nível sérico de homocisteína: hiperhomocisteinemia como fator de risco para doenças cardiovasculares","Laurenti, Ruy","Revista da Associação Médica Brasileira; 51(4); 185-185","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400007&lang=pt" 
"S0104-42302005000400004-scl","Quais os benefícios da atividade física no climatério?","Cabral, Aurora de Fátima Gazolin Cecilio Mafra, Pereira, Elaine Cristina Alves, Aldrighi, José Mendes","Revista da Associação Médica Brasileira; 51(4); 183-183","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400004&lang=pt" 
"S0104-42302005000400005-scl","Apesar das evidências, por que persiste a variação nos cuidados ao paciente cirúrgico?","Bernardo, Wanderley M, Jatene, Fábio B, Nobre, Moacyr C","Revista da Associação Médica Brasileira; 51(4); 183-184","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400005&lang=pt" 
"S0104-42302005000400001-scl","Revalidação baseada em evidências e centrada no paciente","Bernardo, Wanderley Marques","Revista da Associação Médica Brasileira; 51(4); 181-181","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400001&lang=pt" 
"S0104-42302005000400002-scl","Derivação biliodigestiva para paliação da icterícia conseqüente ao câncer do pâncreas","Ilias, Elias J., Kassab, Paulo, Castro, Osvaldo A. P.","Revista da Associação Médica Brasileira; 51(4); 182-182","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400002&lang=pt" 
"S0104-42302005000400003-scl","Utilização de corticóide na hipotensão refratária do recém-nascido","Arkader, Ronaldo, Carvalho, Werther B. de","Revista da Associação Médica Brasileira; 51(4); 182-182","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400003&lang=pt" 
"S0104-42302005000400015-scl","Hipertrofia gengival em transplantados renais","Torrezan, Paulo Roberto, Andrade Sobrinho, Josias de, Denardin, Odilon Victor Porto, Rapoport, Abrão","Revista da Associação Médica Brasileira; 51(4); 200-205","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400015&lang=pt" 
"S0104-42302005000400016-scl","A toxicidade do Hypericum perforatum administrado a ratas prenhes","Borges, Luciana Valente, Carmo, Juliana Corrêia do, Peters, Vera Maria, Las Casas, Lucimar, Guerra, Martha de Oliveira","Revista da Associação Médica Brasileira; 51(4); 206-208","Revista da Associação Médica Brasileira","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302005000400016&lang=pt" 
