"S1888-75462015000400023-esp","Estudios del perfil bioquímico de jugadores de fútbol profesional","Fernández-Gere, A., Barcos-Molina, M.A., Latorre, J.A., Martínez-Bebía, M., Mariscal-Arcas, M.","Revista Andaluza de Medicina del Deporte; 8(4); 181-181","Revista Andaluza de Medicina del Deporte","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1888-75462015000400023&lang=pt" 
"S0080-62342015000700131-scl","Nursing Activities Score: an updated guideline for its application in the Intensive Care Unit","Padilha, Katia Grillo, Stafseth, Siv, Solms, Diana, Hoogendoom, Marga, Monge, Francisco Javier Carmona, Gomaa, Om Hashem, Giakoumidakis, Konstantinus, Giannakopoulou, Margarita, Gallani, Maria Cecília, Cudak, Edyta, Nogueira, Lilia de Souza, Santoro, Cristiane, Sousa, Regina Cardoso de, Barbosa, Ricardo Luis, Miranda, Dinis dos Reis","Revista da Escola de Enfermagem da USP; 49(spe); 131-137","Revista da Escola de Enfermagem da USP","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000700131&lang=pt" 
"S0080-62342015000700123-scl","Cultura e clima organizacional para segurança do paciente em Unidades de Terapia Intensiva","Santiago, Thaiana Helena Roma, Turrini, Ruth Natalia Teresa","Revista da Escola de Enfermagem da USP; 49(spe); 123-130","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000700123&lang=pt" 
"S1414-81452015000400542-scl","Qualidade de vida no trabalho: discurso dos profissionais da Estratégia Saúde da Família","Bracarense, Carolina Feliciana, Costa, Nara dos Santos, Duarte, Joyce Mara Gabriel, Ferreira, Maria Beatriz Guimarães, Simões, Ana Lúcia de Assis","Escola Anna Nery; 19(4); 542-548","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000400542&lang=pt" 
"S0042-96862015001200888-spa","Including migrant populations in health impact assessments","Miramontes, Lara, Pottie, Kevin, Jandu, Maria Benkhalti, Welch, Vivian, Miller, Keith, James, Megan, Roberts, Janet Hatcher","Bulletin of the World Health Organization; 93(12); 888-889","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015001200888&lang=pt" 
"S0080-62342015000700101-scl","Hipertensos com e sem doença renal: avaliação de fatores de risco","Pinho, Natália Alencar de, Oliveira, Rita de Cássia Burgos de, Pierin, Angela Maria Geraldo","Revista da Escola de Enfermagem da USP; 49(spe); 101-108","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000700101&lang=pt" 
"S1414-81452015000400529-scl","Humanização do cuidado de enfermagem à saúde da mulher, criança e adolescente","Campos, Carlos Eduardo Aguilera","Escola Anna Nery; 19(4); 529-534","Escola Anna Nery","Inglês, Espanhol, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000400529&lang=pt" 
"S1980-85852015000200197-scl","POLÍTICA MIGRATORIA Y DELITOS: EXPULSIÓN POR CAUSAS PENALES Y DERECHOS BAJO LA ACTUAL LEY ARGENTINA DE MIGRACIONES","García, Lila","REMHU : Revista Interdisciplinar da Mobilidade Humana; 23(45); 197-214","REMHU : Revista Interdisciplinar da Mobilidade Humana","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852015000200197&lang=pt" 
"S1647-21602015000300006-prt","Contributo para o estudo de competência cultural em saúde mental de enfermeiros em Portugal","Fernandes, Alexandre Bastos, Monteiro, Ana Paula","Revista Portuguesa de Enfermagem de Saúde Mental; (14); 39-47","Revista Portuguesa de Enfermagem de Saúde Mental","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1647-21602015000300006&lang=pt" 
"S1980-85852015000200311-scl","Credo, crédito e género: economia do afecto entre mulheres retornadas (notas de trabalho de campo com mulheres retornadas no Uíge, Angola, Julho de 2015).","Inglês, Paulo","REMHU : Revista Interdisciplinar da Mobilidade Humana; 23(45); 311-316","REMHU : Revista Interdisciplinar da Mobilidade Humana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852015000200311&lang=pt" 
"S0187-84332015000400008-mex","Curva flujo/volumen en paciente con enfermedad pulmonar obstructiva crónica exacerbada","Carrillo Esper, Raúl, Flores Rivera, Oscar Iván, Zepeda Mendoza, Adriana Denise, Neri Maldonado, Rosalinda, Meza Márquez, José Martín","Revista de la Asociación Mexicana de Medicina Crítica y Terapia Intensiva; 29(4); 244-246","Revista de la Asociación Mexicana de Medicina Crítica y Terapia Intensiva","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-84332015000400008&lang=pt" 
"S0187-84332015000400002-mex","Editorial","Elizalde González, José Javier","Revista de la Asociación Mexicana de Medicina Crítica y Terapia Intensiva; 29(4); 208-208","Revista de la Asociación Mexicana de Medicina Crítica y Terapia Intensiva","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-84332015000400002&lang=pt" 
"S0042-96862015001200817-spa","In This Month&#039;s Bulletin","","Bulletin of the World Health Organization; 93(12); 817-817","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015001200817&lang=pt" 
"S0042-96862015001200822-spa","Europe gears up to attend to refugees&#039; health","","Bulletin of the World Health Organization; 93(12); 822-823","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015001200822&lang=pt" 
"S0042-96862015001200824-spa","WHO steps up its role in health emergencies","","Bulletin of the World Health Organization; 93(12); 824-825","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015001200824&lang=pt" 
"S0042-96862015001200820-spa","Public health round-up","","Bulletin of the World Health Organization; 93(12); 820-821","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015001200820&lang=pt" 
"S1980-85852015000200007-scl","Criminalização das migrações e dos migrantes","Marinucci, Roberto","REMHU : Revista Interdisciplinar da Mobilidade Humana; 23(45); 7-10","REMHU : Revista Interdisciplinar da Mobilidade Humana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852015000200007&lang=pt" 
"S1980-85852015000200317-scl","El hombre soy yo: dinâmicas familiares no contexto da imigração paraguaia ao Brasil, por PROFIT, Alena. (mestrado em Ciências Sociais) – Centro de Pesquisa e Pós-graduação sobre as Américas, Universidade de Brasília. Brasília: 2015, 131 f.","Ruano, Elizabeth","REMHU : Revista Interdisciplinar da Mobilidade Humana; 23(45); 317-318","REMHU : Revista Interdisciplinar da Mobilidade Humana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852015000200317&lang=pt" 
"S0187-84332015000400001-mex","Mensaje del Presidente","Poblano M, Manuel","Revista de la Asociación Mexicana de Medicina Crítica y Terapia Intensiva; 29(4); 206-207","Revista de la Asociación Mexicana de Medicina Crítica y Terapia Intensiva","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-84332015000400001&lang=pt" 
"S1980-85852015000200273-scl","CARACTERÍSTICAS DEMOGRÁFICAS E A VOLUNTARIEDADE DA MIGRAÇÃO","Campos, Marden Barbosa de","REMHU : Revista Interdisciplinar da Mobilidade Humana; 23(45); 273-290","REMHU : Revista Interdisciplinar da Mobilidade Humana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852015000200273&lang=pt" 
"S0004-28032015000400278-scl","THE PREVALENCE OF CELIAC DISEASE IN PATIENTS WITH IRON-DEFICIENCY ANEMIA IN CENTER AND SOUTH AREA OF IRAN","BAGHBANIAN, Mahmud, FARAHAT, Ali, VAHEDIAN, Hasan Ali, SHEYDA, Elham, ZARE-KHORMIZI, Mohamad Reza","Arquivos de Gastroenterologia; 52(4); 278-282","Arquivos de Gastroenterologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032015000400278&lang=pt" 
"S1980-85852015000200043-scl","AS POLÍTICAS QUEER DE MIGRAÇÃO: REFLEXÕES SOBRE &quot;ILEGALIDADE&quot; E INCORRIGIBILIDADE","De Genova, Nicholas","REMHU : Revista Interdisciplinar da Mobilidade Humana; 23(45); 43-75","REMHU : Revista Interdisciplinar da Mobilidade Humana","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-85852015000200043&lang=pt" 
"S0080-62342015000700147-scl","The use of the Nursing Activities Score in clinical settings: an integrative review","Lachance, Joanie, Douville, Frédéric, Dallaire, Clémence, Padilha, Katia Grillo, Gallani, Maria Cecilia","Revista da Escola de Enfermagem da USP; 49(spe); 147-156","Revista da Escola de Enfermagem da USP","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000700147&lang=pt" 
"S0080-62342015000700138-scl","Desempenho dos ajustes do Trauma and Injury Severity Score (TRISS): revisão integrativa","Domingues, Cristiane de Alencar, Nogueira, Lilia de Souza, Settervall, Cristina Helena Costanti, Sousa, Regina Marcia Cardoso de","Revista da Escola de Enfermagem da USP; 49(spe); 138-146","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000700138&lang=pt" 
"S0004-28032015000400283-scl","PROPOSAL OF A CLINICAL CARE PATHWAY FOR THE MANAGEMENT OF ACUTE UPPER GASTROINTESTINAL BLEEDING","FRANCO, Matheus Cavalcante, NAKAO, Frank Shigueo, RODRIGUES, Rodrigo, MALUF-FILHO, Fauze, PAULO, Gustavo Andrade de, LIBERA, Ermelindo Della","Arquivos de Gastroenterologia; 52(4); 283-292","Arquivos de Gastroenterologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032015000400283&lang=pt" 
"S0004-28032015000400331-scl","THE INTESTINAL MICROBIOTA AND THE ROLE OF PROBIOTICS IN IRRITABLE BOWEL SYNDROME: a review","MORAES-FILHO, Joaquim Prado, QUIGLEY, Eamonn M M","Arquivos de Gastroenterologia; 52(4); 331-338","Arquivos de Gastroenterologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032015000400331&lang=pt" 
"S1405-66662015000400010-mex","El papel de la universidad pública en la soberanía alimentaria","Escalona-Aguilar, Miguel Ángel, Leal-Ascencio, María Teresa, Pineda-López, María del Rosario, Ruiz-Cervantes, Edgar Eduardo, Sánchez-Velásquez, Lázaro Rafael","Revista mexicana de investigación educativa; 20(67); 1215-1231","Revista mexicana de investigación educativa","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662015000400010&lang=pt" 
"S1405-66662015000400007-mex","Aprender en la simultaneidad: La perspectiva de los estudiantes que trabajan sobre los saberes y competencias que construyen","Cuevas de la Garza, José Fernando, de Ibarrola Nicolín, María","Revista mexicana de investigación educativa; 20(67); 1157-1186","Revista mexicana de investigación educativa","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662015000400007&lang=pt" 
"S0185-19182015000300133-mex","Igualdad religiosa y reconocimiento estatal: instituciones y líderes evangélicos en los debates sobre la regulación de las actividades religiosas en Argentina, 2002-2010","Carbonelli, Marcos, Jones, Daniel Eduardo","Revista mexicana de ciencias políticas y sociales; 60(225); 133-160","Revista mexicana de ciencias políticas y sociales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-19182015000300133&lang=pt" 
"S0185-19182015000300047-mex","La recaudación del impuesto predial en México: un análisis de sus determinantes económicos en el período 1969-2010","Unda Gutiérrez, Mónica, Moreno Jaimes, Carlos","Revista mexicana de ciencias políticas y sociales; 60(225); 47-78","Revista mexicana de ciencias políticas y sociales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-19182015000300047&lang=pt" 
"S0042-96862015001200867-spa","Strategies for achieving global collective action on antimicrobial resistance","Hoffman, Steven J, Caleo, Grazia M, Daulaire, Nils, Elbe, Stefan, Matsoso, Precious, Mossialos, Elias, Rizvi, Zain, Røttingen, John-Arne","Bulletin of the World Health Organization; 93(12); 867-876","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015001200867&lang=pt" 
"S0185-19182015000300161-mex","Democracia, capacidades deliberativas e inclusión política juvenil: el caso de Baja California","Álvarez-Torres, Cheryl, Monsiváis-Carrillo, Alejandro","Revista mexicana de ciencias políticas y sociales; 60(225); 161-202","Revista mexicana de ciencias políticas y sociales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-19182015000300161&lang=pt" 
"S0185-19182015000300311-mex","Enfoques teóricos y conceptos sobre el poder político empresarial","Tirado, Ricardo","Revista mexicana de ciencias políticas y sociales; 60(225); 311-340","Revista mexicana de ciencias políticas y sociales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-19182015000300311&lang=pt" 
"S1405-66662015000400014-mex","Enseñando ciudadanía en medio del conflicto: Profesores de Historia y movilizaciones estudiantiles en Chile","Cavieres Fernández, Eduardo","Revista mexicana de investigación educativa; 20(67); 1311-1334","Revista mexicana de investigación educativa","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662015000400014&lang=pt" 
"S0185-19182015000300369-mex","El papel del Estado en el alivio a la pobreza en la era neoliberal. Una aproximación teórica","Becerril Velasco, Christian Iván","Revista mexicana de ciencias políticas y sociales; 60(225); 369-393","Revista mexicana de ciencias políticas y sociales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-19182015000300369&lang=pt" 
"S1405-66662015000400013-mex","El papel de las condiciones de trabajo en la construcción de la identidad docente: Corporalidades, afectos y saberes","Vidiella, Judit, Larrain, Verónica","Revista mexicana de investigación educativa; 20(67); 1281-1310","Revista mexicana de investigación educativa","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-66662015000400013&lang=pt" 
"S0185-19182015000300227-mex","Modelos basados en agentes: aportes epistemológicos y teóricos para la investigación social","Rodríguez Zoya, Leonardo Gabriel, Roggero, Pascal","Revista mexicana de ciencias políticas y sociales; 60(225); 227-261","Revista mexicana de ciencias políticas y sociales","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-19182015000300227&lang=pt" 
"S0864-34662015000400008-spa","La antropología médica aplicada a la salud pública","Díaz Bernal, Zoe, Aguilar Guerra, Tania, Linares Martín, Xiomara","Revista Cubana de Salud Pública; 41(4); -","Revista Cubana de Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662015000400008&lang=pt" 
"S0864-34662015000400012-spa","El Dr. Ernesto Guevara de la Serna, en el aniversario 87 de su natalicio","Amaro Cano, María del Carmen","Revista Cubana de Salud Pública; 41(4); -","Revista Cubana de Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662015000400012&lang=pt" 
"S0864-34662015000400010-spa","Bosquejo del desarrollo de la psicología y su relación con la salud en Cuba 1900-1958","García Hernández, Ignacio, Louro Bernal, Isabel, de la Cruz Blanco, Graciela","Revista Cubana de Salud Pública; 41(4); -","Revista Cubana de Salud Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662015000400010&lang=pt" 
"S0102-311X2015001402469-spa","Chegou a hora de dizer adeus","Carvalho, Marilia Sá, Coeli, Cláudia Medina, Lima, Luciana Dias de","Cadernos de Saúde Pública; 31(12); 2469-2470","Cadernos de Saúde Pública","Inglês, Português, Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015001402469&lang=pt" 
"S0718-80722015000200009-chl","Contratos especiales","Torres Urzúa, Ricardo","Revista chilena de derecho privado; (25); 223-230","Revista chilena de derecho privado","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-80722015000200009&lang=pt" 
"S0718-80722015000200012-chl","Derecho de Consumo","Barrientos Camus, Francisca","Revista chilena de derecho privado; (25); 269-278","Revista chilena de derecho privado","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-80722015000200012&lang=pt" 
"S0718-80722015000200007-chl","Obligaciones y responsabilidad civil","Contardo González, Juan Ignacio","Revista chilena de derecho privado; (25); 203-215","Revista chilena de derecho privado","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-80722015000200007&lang=pt" 
"S0034-71672015000601147-scl","Validação de protocolo de posicionamento de recém-nascido em Unidade de Terapia Intensiva","Toso, Beatriz Rosana Gonçalves de Oliveira, Viera, Cláudia Silveira, Valter, Jéssica Martins, Delatore, Silvana, Barreto, Grasiely Mazoti Scalabrin","Revista Brasileira de Enfermagem; 68(6); 1147-1153","Revista Brasileira de Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672015000601147&lang=pt" 
"S0718-50732015000300006-chl","Influencia del sistema de aislación sísmica en la respuesta de los puentes","Zellat, Kaoutar, Kadri, Tahar","Revista ingeniería de construcción; 30(3); 210-214","Revista ingeniería de construcción","Inglês, Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732015000300006&lang=pt" 
"S0718-80722015000200014-chl","Derecho Mercantil","Caballero Germain, Guillermo","Revista chilena de derecho privado; (25); 289-301","Revista chilena de derecho privado","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-80722015000200014&lang=pt" 
"S0718-50732015000300004-chl","Capacidad portante de pilotes empotrados en rocas considerando su aporte a fricción","Quevedo, Gilberto","Revista ingeniería de construcción; 30(3); 189-199","Revista ingeniería de construcción","Inglês, Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50732015000300004&lang=pt" 
"S0718-80722015000200005-chl","&quot;ACOSTÚMBRATE A PENSAR QUE LA MUERTE PARA NOSOTROS NO ES NADA&quot; (EPICURO): ¿O LO ES TODO?","Ferrante, Alfredo","Revista chilena de derecho privado; (25); 185-192","Revista chilena de derecho privado","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-80722015000200005&lang=pt" 
"S0717-92272015000400009-chl","Demencia frontotemporal y esclerosis lateral amiotrófica: presentación de un caso clínico","Pavez R, Axel, Saá B, Nelson","Revista chilena de neuro-psiquiatría; 53(4); 286-293","Revista chilena de neuro-psiquiatría","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272015000400009&lang=pt" 
"S0102-311X2015001202649-scl","Centros de Atenção Psicossocial Infantojuvenil no Brasil: distribuição geográfica e perfil dos usuários","Garcia, Grey Yuliet Ceballos, Santos, Darci Neves, Machado, Daiane Borges","Cadernos de Saúde Pública; 31(12); 2649-2654","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015001202649&lang=pt" 
"S0102-311X2015001402483-spa","A utilização da técnica de grupo focal: um estudo com mulheres quilombolas","Prates, Lisie Alende, Ceccon, Fernando Gomes, Alves, Camila Neumaier, Wilhelm, Laís Antunes, Demori, Carolina Carbonell, Silva, Silvana Cruz da, Ressel, Lúcia Beatriz","Cadernos de Saúde Pública; 31(12); 2483-2492","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015001402483&lang=pt" 
"S0102-311X2015001402559-spa","Intermedicalidade e protagonismo: a atuação dos agentes indígenas de saúde Munduruku da Terra Indígena Kwatá-Laranjal, Amazonas, Brasil","Scopel, Daniel, Dias-Scopel, Raquel Paiva, Langdon, Esther Jean","Cadernos de Saúde Pública; 31(12); 2559-2568","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015001402559&lang=pt" 
"S0102-311X2015001402649-spa","Centros de Atenção Psicossocial Infantojuvenil no Brasil: distribuição geográfica e perfil dos usuários","Garcia, Grey Yuliet Ceballos, Santos, Darci Neves, Machado, Daiane Borges","Cadernos de Saúde Pública; 31(12); 2649-2654","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015001402649&lang=pt" 
"S0102-311X2015001402475-spa","Tendencias en las políticas de atención a la dependencia de ancianos y sus reformas","Matus-López, Mauricio","Cadernos de Saúde Pública; 31(12); 2475-2481","Cadernos de Saúde Pública","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015001402475&lang=pt" 
"S0104-92242015000400391-scl","Desenvolvimento e Validação de Algoritmos para Emprego de Sensores na Soldagem Robótica Orbital do Passe de Raiz de Tubulações","Kindermann, Renan Medeiros, Silva, Régis Henrique Gonçalves e, Dutra, Jair Carlos","Soldagem &amp; Inspeção; 20(4); 391-402","Soldagem &amp; Inspeção","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242015000400391&lang=pt" 
"S1414-81452015000400578-scl","Métodos de aquecimento na prevenção da hipotermia no intraoperatório de cirurgia abdominal eletiva","Danczuk, Rutes de Fatima Terres, Nascimento, Eliane Regina Pereira do, Silveira, Natyele Rippel, Hermida, Patrícia Madalena Vieira, Rasía, Maíra Antonello","Escola Anna Nery; 19(4); 578-584","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000400578&lang=pt" 
"S1414-81452015000400656-scl","Longitudinalidade e continuidade do cuidado à criança e ao adolescente com doença crônica","Nóbrega, Vanessa Medeiros da, Reichert, Altamira Pereira da Silva, Viera, Claudia Silveira, Collet, Neusa","Escola Anna Nery; 19(4); 656-663","Escola Anna Nery","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-81452015000400656&lang=pt" 
"S0004-28032015000400266-scl","HELICOBACTER PYLORI INFECTION IN PATIENTS WITH DIFFERENT GASTROINTESTINAL DISEASES FROM NORTHERN BRAZIL","VINAGRE, Igor Dias Ferreira, QUEIROZ, André Lima de, SILVA JÚNIOR, Mário Ribeiro da, VINAGRE, Ruth Maria Dias Ferreira, MARTINS, Luisa Caricio","Arquivos de Gastroenterologia; 52(4); 266-271","Arquivos de Gastroenterologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032015000400266&lang=pt" 
"S0080-62342015000700109-scl","Padrão atípico de secreção de cortisol em profissionais de Enfermagem","Yamaguti, Siomara Tavares Fernandes, Mendonça, Amanda Roca Blasques de, Coelho, Daniela, Machado, Amanda Luiz, Souza-Talarico, Juliana Nery de","Revista da Escola de Enfermagem da USP; 49(spe); 109-116","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000700109&lang=pt" 
"S0080-62342015000700015-scl","Measuring professional satisfaction and nursing workload among nursing staff at a Greek Coronary Care Unit","Gouzou, Maria, Karanikola, Maria, Lemonidou, Chryssoula, Papathanassoglou, Elizabeth, Giannakopoulou, Margarita","Revista da Escola de Enfermagem da USP; 49(spe); 15-21","Revista da Escola de Enfermagem da USP","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000700015&lang=pt" 
"S1010-27522015000300010-cub","Effects of mineral, organic, and biological fertilization on the establishment of Pochonia chlamydosporia var. catenulata (Kamyschko ex. Barron and Onions) Zare &amp; Gams in a protected crop","Charles, Nelson J, Arévalo, Jersys, Hernández Duquesne, Ailin, Martín Alonso, Nelson J, Hidalgo Díaz, Leopoldo","Revista de Protección Vegetal; 30(3); 239-244","Revista de Protección Vegetal","Inglês","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522015000300010&lang=pt" 
"S2227-18992015000400002-cub","Motor de inferencia decisional en sistema informático para la evaluación del desempeño","Mar Cornelio, Omar, Zulueta Véliz, Yeleny, del Rosario Cruz Felipe, Marely, Leyva Vázquez, Maikel","Revista Cubana de Ciencias Informáticas; 9(4); 16-29","Revista Cubana de Ciencias Informáticas","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2227-18992015000400002&lang=pt" 
"S1010-27522015000300007-cub","Diversidad genética de aislados de Ralstonia solanacearum procedentes de tres regiones de Colombia","Cardozo Burgos, Carolina, Silva Aguilar, Bernardo, Salazar Yepes, Mauricio, Morales Osorio, Juan Gonzalo","Revista de Protección Vegetal; 30(3); 213-224","Revista de Protección Vegetal","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1010-27522015000300007&lang=pt" 
"S2223-03862015000200009-sza","South African history textbook research - A review of the scholarly literature","Bertram, Carol, Wassermann, Johan","Yesterday and Today; (14); 151-174","Yesterday and Today","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2223-03862015000200009&lang=pt" 
"S0104-42302015000600530-scl","Drilling: medical indications and surgical technique","Hueb, Cristina Kallás, Dias Júnior, João Antônio, Abrão, Maurício Simões, Filho, Elias Kallás","Revista da Associação Médica Brasileira; 61(6); 530-535","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000600530&lang=pt" 
"S2223-03862015000200017-sza","Teaching History in Swaziland","Zubuko, Fortune Khumbulani","Yesterday and Today; (14); 255-258","Yesterday and Today","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2223-03862015000200017&lang=pt" 
"S2223-03862015000200012-sza","History teachers and the use of History textbooks in Africa - From textbook to &#039;desa&#039;: A personal narrative of teaching History in Tanzania","Rushohora, Nancy A","Yesterday and Today; (14); 238-243","Yesterday and Today","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2223-03862015000200012&lang=pt" 
"S2227-18992015000400011-cub","La introducción de resultados investigativos, un problema de actualidad en la formación del Ingeniero en Ciencias Informáticas","Hernández de la Rosa, Miguel Angel, Chirino Ramos, María Victoria, Hernández Luque, Eylín","Revista Cubana de Ciencias Informáticas; 9(4); 142-153","Revista Cubana de Ciencias Informáticas","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2227-18992015000400011&lang=pt" 
"S1609-91172015000400016-per","Detección de Salmonella sp en carcasas porcinas en camales de Lima, Perú","Salvatierra R, Guillermo, Pinto J, Chris, Inga E, Edwin, Siuce M, Juan, Calle E, Sonia","Revista de Investigaciones Veterinarias del Perú; 26(4); 682-688","Revista de Investigaciones Veterinarias del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172015000400016&lang=pt" 
"S0104-92242015000400434-scl","Estudo Numérico e Experimental da Evolução Microestrutural e das Propriedades de Juntas Soldadas de Vergalhões pelo Processo GMAW","Demarque, Rudineli, Castro, José Adilson de, Xavier, Carlos Roberto, Almeida, Darlene Souza da Silva, Marcelo, Célio de Jesus, Santos, Ellem Patrícia dos, Queiroz, Anderson Vergílio de","Soldagem &amp; Inspeção; 20(4); 434-445","Soldagem &amp; Inspeção","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242015000400434&lang=pt" 
