"S1020-49892015000400019-spa","Soccer and sexual health education: a promising approach for reducing adolescent births in Haiti","Kaplan, Kathryn C, Lewis, Judy, Gebrian, Bette, Theall, Katherine","Revista Panamericana de Salud Pública; 37(4-5); 316-323","Revista Panamericana de Salud Pública","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892015000400019&lang=pt" 
"S0102-311X2015000500019-spa","Insegurança alimentar e excesso de peso em escolares do primeiro ano do Ensino Fundamental da rede municipal de São Leopoldo, Rio Grande do Sul, Brasil","Vicenzi, Keli, Henn, Ruth Liane, Weber, Ana Paula, Backes, Vanessa, Paniz, Vera Maria Vieira, Donatti, Talita, Olinto, Maria Teresa Anselmo","Cadernos de Saúde Pública; 31(5); 1084-1094","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015000500019&lang=pt" 
"S0034-98872015000500014-chl","Maria Montessori (1870-1952): Women&#039;s emancipation, pedagogy and extra verbal communication","Cascella, Marco","Revista médica de Chile; 143(5); 658-662","Revista médica de Chile","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500014&lang=pt" 
"S0034-98872015000500008-chl","Costo de la polifarmacia en el paciente con diabetes mellitus tipo 2","García A, Luz María, Villarreal R, Enrique, Galicia R, Liliana, Martínez G, Lidia, Vargas D, Emma Rosa","Revista médica de Chile; 143(5); 606-611","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500008&lang=pt" 
"S0034-98872015000500011-chl","Actualización en el diagnóstico y manejo del daño hepático agudo grave en el embarazo","Sepulveda-Martinez, Alvaro, Romero, Carlos, Juarez, Guido, Hasbun, Jorge, Parra-Cordero, Mauro","Revista médica de Chile; 143(5); 627-636","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500011&lang=pt" 
"S0034-98872015000500012-chl","II Consenso de la Sociedad Chilena de Endocrinología y Diabetes sobre resistencia a la insulina","Pollak, Felipe, Araya, Verónica, Lanas, Alejandra, Sapunar, Jorge, Arrese, Marco, Aylwin, Carmen Gloria, Bezanilla, Carmen Gloria, Carrasco, Elena, Carrasco, Fernando, Codner, Ethel, Díaz, Erik, Durruty, Pilar, Galgani, José, García, Hernán, Lahsen, Rodolfo, Liberman, Claudio, López, Gloria, Maíz, Alberto, Mujica, Verónica, Poniachik, Jaime, Sir, Teresa, Soto, Néstor, Valderas, Juan, Villaseca, Paulina, Zavala, Carlos","Revista médica de Chile; 143(5); 627-636","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500012&lang=pt" 
"S0034-98872015000500015-chl","Eliminación espontánea de virus hepatitis C en trasplantado hepático: a propósito de dos casos","Urzúa, Álvaro, Poniachik, Jaime, Díaz, Juan Carlos, Castillo, Jaime, Saure, Alexandre, Lembach, Hans, Ibarra, José, Venegas, Mauricio","Revista médica de Chile; 143(5); 663-667","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500015&lang=pt" 
"S0034-98872015000500017-chl","Arteria hepática izquierda de arteria gastroduodenal: Un desafío técnico durante cirugía de Whipple. Caso clínico","Ávila S, Rubén, Stelt A, Guillermo Vander, Navia T, Alfonso, Altamirano M, Alejandro, Guerra C, Juan Fco, Martínez C, Jorge, Jarufe C, Nicolás","Revista médica de Chile; 143(5); 673-676","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500017&lang=pt" 
"S0034-98872015000500016-chl","Ileostomía en asa derivativa y lavado colónico intraoperatorio como alternativa de tratamiento en un caso de colitis grave por Clostridium difficile","Quezada, Felipe, Castillo, Richard, Villalón, Constanza, Zúñiga, José Miguel, Manterola, Carla, Molina, María Elena, Bellolio, Felipe, Urrejola, Gonzalo","Revista médica de Chile; 143(5); 668-672","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500016&lang=pt" 
"S0034-98872015000500013-chl","Estructura factorial de la escala DREEM en estudiantes de medicina chilenos","Ortega B, Javiera, Pérez V, Cristhian, Ortiz M, Liliana, Fasce H, Eduardo, McColl C, Peter, Torres A, Graciela, Wright, Ana, Márquez U, Carolina, Parra P, Paula","Revista médica de Chile; 143(5); 651-657","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500013&lang=pt" 
"S0034-98872015000500010-chl","Sensibilidad no celíaca al gluten: Una patología más que responde al gluten","Navarro, Elizabeth, Araya, Magdalena","Revista médica de Chile; 143(5); 619-626","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500010&lang=pt" 
"S0034-98872015000500007-chl","Determinantes individuales, sociales y ambientales del sobrepeso y la obesidad adolescente en Chile","Azar, Ariel, Franetovic, Gonzalo, Martínez, Matías, Santos, Humberto","Revista médica de Chile; 143(5); 598-605","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500007&lang=pt" 
"S0034-98872015000500006-chl","Asociación entre adicción a la comida y estado nutricional en universitarios chilenos","Obregón, Ana, Fuentes, Jessica, Pettinelli, Paulina","Revista médica de Chile; 143(5); 589-597","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500006&lang=pt" 
"S0034-98872015000500005-chl","Manifestaciones cutáneas en adultos con trasplante hepático del Hospital Clínico de la Universidad de Chile","Daza, Francisca, Poniachik, Jaime, Zemelman, Viviana, Ibarra, José, Espinoza, Miguel, Castillo, Jaime, Cardemil, Gonzalo, Díaz, Juan Carlos, Saure, Alexandre, Lembach, Hans, Calderón, Perla","Revista médica de Chile; 143(5); 584-588","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500005&lang=pt" 
"S0034-98872015000500003-chl","Prevalencia y determinantes de adherencia a terapia antihipertensiva en pacientes de la Región Metropolitana","Varleta, Paola, Akel, Carlos, Acevedo, Mónica, Salinas, Claudia, Pino, Javier, Opazo, Viviana, García, Ana, Echegoyen, Carolina, Rodríguez, Daniel, Gramusset, Lissette, León, Sandra, Cofré, Pedro, Hernández, Hilda, Neira, Patricia, Retamal, Raquel, Petit, Gloria, Moya, Natalia","Revista médica de Chile; 143(5); 569-576","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500003&lang=pt" 
"S0034-98872015000500002-chl","La metilación global del ADN y los niveles de homocisteína en plasma se encuentran disminuidos en pacientes con diabetes mellitus tipo 1","Arroyo-Jousse, Viviana, García-Díaz, Diego F, Pérez-Bravo, Francisco","Revista médica de Chile; 143(5); 562-568","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500002&lang=pt" 
"S0034-98872015000500001-chl","Predictores clínicos de bacteriemia en adultos inmunocompetentes hospitalizados por neumonía adquirida en la comunidad","Saldías P, Fernando, Reyes B, Tomás, Sáez B, Josefina, Rain M, Carmen, Illanes C, Pamela, Briceño V, Catalina, Díaz P, Orlando","Revista médica de Chile; 143(5); 553-561","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500001&lang=pt" 
"S0034-98872015000500019-chl","La Encuesta Nacional de Salud de Chile entrega información valiosa para la planificación de políticas de salud: Análisis de la Nefropatía Diabética como indicador de ahorro potencial","Cabrera, Sebastián, Alvo, Miriam, Mindell, Jennifer S, Ferro, Charles","Revista médica de Chile; 143(5); 679-681","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500019&lang=pt" 
"S0034-98872015000500018-chl","Resiliencia, Pobreza y Ruralidad","Vera-Bachmann, Daniela","Revista médica de Chile; 143(5); 677-678","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500018&lang=pt" 
"S0034-98872015000500004-chl","Reacción por drogas con eosinofilia y síntomas sistémicos (síndrome de DRESS): Estudio retrospectivo de nueve casos","Ocampo-Garza, Jorge, Ocampo-Garza, Sonia Sofía, Martínez-Villarreal, José Darío, Barbosa-Moreno, Laura Elena, Guerrero-González, Guillermo Antonio, Ocampo-Candiani, Jorge","Revista médica de Chile; 143(5); 577-583","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500004&lang=pt" 
"S0034-98872015000500009-chl","Criterios de valoración geriátrica integral en adultos mayores con dependencia moderada y severa en Centros de Atención Primaria en Chile","Muñoz Silva, Carolina Andrea, Rojas Orellana, Pedro Antonio, Marzuca-Nassr, Gabriel Nasri","Revista médica de Chile; 143(5); 612-618","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500009&lang=pt" 
"S0034-98872015000500020-chl","Efectos adversos graves de la ley N° 20.584","Vega Stieb, Jorge","Revista médica de Chile; 143(5); 682-682","Revista médica de Chile","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872015000500020&lang=pt" 
"S1519-69842015000200040-scl","A bloom of cyanobacteria (Cylindrospermopsis raciborskii) in UHE Carlos Botelho (Lobo/Broa) reservoir: a consequence of global change?","Tundisi, JG., Matsumura-Tundisi, T., Tundisi, JEM., Blanco, FP., Abe, DS., Contri Campanelli, L., Sidagis Galli, G., Silva, VT., Lima, CPP.","Brazilian Journal of Biology; 75(2); 507-508","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200040&lang=pt" 
"S1519-69842015000200041-scl","Erratum","","Brazilian Journal of Biology; 75(2); 509-509","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200041&lang=pt" 
"S1519-69842015000200001-scl","Restoration economy","","Brazilian Journal of Biology; 75(2); -","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200001&lang=pt" 
"S1519-69842015000200037-scl","Differential aerobic decomposition between a native and exotic macrophytes of tropical reservoirs","Chiba, WAC., Cunha-Santino, MB., Bianchini Junior, I.","Brazilian Journal of Biology; 75(2); 501-502","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200037&lang=pt" 
"S1519-69842015000200032-scl","Lead tolerance and accumulation in initial sporophytes of Regnellidium diphyllum Lindm. (Marsileaceae)","Cassanego, MBB., Silveira, T., Droste, A.","Brazilian Journal of Biology; 75(2); 477-483","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200032&lang=pt" 
"S1519-69842015000200033-scl","Conservation status of an endangered annual fish Hypsolebias antenori (Rivulidae) from Northeastern Brazil","Nascimento, WS., Yamamoto, ME., Chellappa, NT., Rocha, O., Chellappa, S.","Brazilian Journal of Biology; 75(2); 484-490","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200033&lang=pt" 
"S1519-69842015000200031-scl","Antioxidant and genotoxic properties of Maytenus dasyclada: a comparative study in relation to Maytenus reference species","Cansian, RL., Kubiak, GB., Borsatti, L., Mielniczki-Pereira, AA., Roman, SS., Paroul, N., Schwanz, M., Manfredini, V., Mossi, AJ.","Brazilian Journal of Biology; 75(2); 471-476","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200031&lang=pt" 
"S1519-69842015000200036-scl","First report of citrus blackfly (Hemiptera: Aleyrodidae) in the state of Piauí, Brazil","Silva, JDC., Beserra-Junior, JEA., Girão-Filho, JE., Silva, RBQ., Medeiros, WR., Carvalho, DS., Silva, PRR.","Brazilian Journal of Biology; 75(2); 499-500","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200036&lang=pt" 
"S1519-69842015000200034-scl","Acute inflammation and hematological response in Nile tilapia fed supplemented diet with natural extracts of propolis and Aloe barbadensis","Dotta, G., Ledic-Neto, J., Gonçalves, ELT., Brum, A., Maraschin, M., Martins, ML.","Brazilian Journal of Biology; 75(2); 491-496","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200034&lang=pt" 
"S1519-69842015000200035-scl","First record of Sebekia oxycephala (Pentastomida: Sebekidae) infecting Helicops infrataeniatus (Reptilia: Colubridae), São Paulo State, Brazil","Silva, LAF., Morais, DH., Aguiar, A., Almeida, WO., Silva, RJ.","Brazilian Journal of Biology; 75(2); 497-498","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200035&lang=pt" 
"S1519-69842015000200038-scl","Heterologous induction of a predicted promoter sequence for paraquat-inducible genes of Chromobacterium violaceum in response to paraquat compound","Gabriel, JE., Guerra-Slompo, EP., Carvalho, FAL., Madeira, HMF., Vasconcelos, ATR.","Brazilian Journal of Biology; 75(2); 503-504","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200038&lang=pt" 
"S1519-69842015000200039-scl","First record of Tachinaephagus zealandicus Ashmead, 1904 (Hymenoptera: Encyrtidae) parasitizing the blowfly Sarconesia chlorogaster (Wiedemann, 1830) (Diptera: Calliphoridae) in Brazil","Lecheta, MC., Luz, DR.","Brazilian Journal of Biology; 75(2); 505-506","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200039&lang=pt" 
"S1519-69842015000200020-scl","Molecular identification of Trichogramma species from regions in Brazil using the sequencing of the ITS2 region of ribosomal DNA","Santos, NR., Almeida, RP., Padilha, IQM., Araújo, DAM., Creão-Duarte, AJ.","Brazilian Journal of Biology; 75(2); 391-395","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200020&lang=pt" 
"S1519-69842015000200025-scl","Alcanivorax dieselolei, an alkane-degrading bacterium associated with the mucus of the zoanthid Palythoa caribaeorum (Cnidaria, Anthozoa)","Campos, FF., Garcia, JE., Luna-Finkler, CL., Davolos, CC., Lemos, MVF., Pérez, CD.","Brazilian Journal of Biology; 75(2); 431-434","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200025&lang=pt" 
"S1519-69842015000200029-scl","Two new species of Dryinidae (Hymenoptera: Chrysidoidea) from areas of Atlantic Rainforest at São Paulo State, Brazil","Martins, AL., Lara, RIR., Perioto, NW., Olmi, M.","Brazilian Journal of Biology; 75(2); 455-459","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200029&lang=pt" 
"S1519-69842015000200028-scl","First records of Charadrius semipalmatus, Bonaparte 1825 (Charadriidae) and Gelochelidon nilotica Gmelin 1789 (Sternidae) in the State of Minas Gerais, Brazil","Nóbrega, PFA., Aguiar, JAB., Figueira, JEC.","Brazilian Journal of Biology; 75(2); 451-454","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200028&lang=pt" 
"S1519-69842015000200026-scl","Ontogenetic allometry in the foot size of Oligoryzomys flavescens (Waterhouse, 1837) (Rodentia, Sigmodontinae)","Maestri, R., Fornel, R., Freitas, TRO., Marinho, JR.","Brazilian Journal of Biology; 75(2); 435-441","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200026&lang=pt" 
"S1519-69842015000200014-scl","Edge effect on post-dispersal artificial seed predation in the southeastern Amazonia, Brazil","Penido, G., Ribeiro, V., Fortunato, DS.","Brazilian Journal of Biology; 75(2); 347-351","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200014&lang=pt" 
"S1519-69842015000200011-scl","Gonad development and reproduction of the ballyhoo half beak, Hemiramphus brasiliensis from the coastal waters of Rio Grande do Norte, Brazil","Oliveira, MR., Silva, NB., Yamamoto, ME., Chellappa, S.","Brazilian Journal of Biology; 75(2); 324-330","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200011&lang=pt" 
"S1519-69842015000200018-scl","Effect of salinity on the metabolism and osmoregulation of selected ontogenetic stages of an amazon population of Macrobrachium amazonicum shrimp (Decapoda, Palaemonidae)","Mazzarelli, CCM., Santos, MR., Amorim, RV., Augusto, A.","Brazilian Journal of Biology; 75(2); 372-379","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200018&lang=pt" 
"S1519-69842015000200003-scl","Adequacy assessment of mathematical models in the dynamics of litter decomposition in a tropical forest Mosaic Atlantic, in southeastern Brazil","Nunes, FP., Garcia, QS.","Brazilian Journal of Biology; 75(2); 268-272","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200003&lang=pt" 
"S1519-69842015000200008-scl","Frugivory and potential of birds as dispersers of Siparuna guianensis","Gonçalves, VF., Silva, AM., Baesse, CQ., Melo, C.","Brazilian Journal of Biology; 75(2); 300-304","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200008&lang=pt" 
"S1519-69842015000200007-scl","Diet of the lizard Liolaemus occipitalis in the coastal sand dunes of southern Brazil (Squamata-Liolaemidae)","Verrastro, L., Ely, I.","Brazilian Journal of Biology; 75(2); 289-299","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200007&lang=pt" 
"S1519-69842015000200005-scl","Oocyte quality of tambaqui (Colossoma macropomum) during the reproductive season","Galo, JM., Ribeiro, RP., Streit-Junior, DP., Albuquerque, DM., Fornari, DC., Roma, CFC., Guerreiro, LRJ.","Brazilian Journal of Biology; 75(2); 279-284","Brazilian Journal of Biology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842015000200005&lang=pt" 
"S0718-34022015000100012-chl","La experiencia de ocio en la naturaleza como fundamento de la construcción de sentido del lugar: el caso del Parque Natural de Urkiola, Bizkaia, Euskadi, España","Ried Luci, Andrés","Revista de geografía Norte Grande; (60); 215-237","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100012&lang=pt" 
"S0718-34022015000100010-chl","Gobernanza territorial y gestión de espacios turísticos en contextos de fuerte presión inmobiliaria: Análisis de buenas prácticas locales en la costa de Cádiz (España)","Fernández Tabales, Alfonso, Mercado Alonso, Inmaculada, Villar Lama, Arsenio, Bascarán Estévez, María Victoria","Revista de geografía Norte Grande; (60); 173-194","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100010&lang=pt" 
"S0718-34022015000100011-chl","El oleoturismo: una alternativa para preservar los paisajes del olivar y promover el desarrollo rural y regional de Andalucía (España)","Millán Vásquez de la Torre, María Genoveva, Hidalgo, Luis Amador, Arjona Fuentes, Juan Manuel","Revista de geografía Norte Grande; (60); 195-214","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100011&lang=pt" 
"S0718-34022015000100008-chl","Gestión del agua como factor limitante de productividad cañera en México","Aguilar-Rivera, Noé, Algara Siller, Marcos, Olvera Vargas, Luis Alberto","Revista de geografía Norte Grande; (60); 135-152","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100008&lang=pt" 
"S0718-34022015000100005-chl","Condiciones geodinámicas derivadas del terremoto y tsunami de 2010 en la costa de Chile central: El caso de Pichilemu","Soto, María-Victoria, Arriagada, Joselyn, Castro-Correa, Carmen Paz, Ibarra, Ignacio, Rodolfi, Giuliano","Revista de geografía Norte Grande; (60); 79-95","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100005&lang=pt" 
"S0718-34022015000100006-chl","Ambiente físico-social y envejecimiento de la población desde la gerontología ambiental y geografía: Implicaciones socioespaciales en América Latina","Sánchez González, Diego","Revista de geografía Norte Grande; (60); 97-114","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100006&lang=pt" 
"S0718-34022015000100013-chl","","Beltrâo Sposito, Maria Encarnaçao","Revista de geografía Norte Grande; (60); 239-243","Revista de geografía Norte Grande","Português","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100013&lang=pt" 
"S0718-34022015000100001-chl","41 años, 60 números de Revista de Geografía Norte Grande","Sánchez, Rafael","Revista de geografía Norte Grande; (60); 5-6","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100001&lang=pt" 
"S0718-34022015000100002-chl","El desarrollo de la ciencia geográfica en América Latina: La producción científica a través de Revista de Geografía Norte Grande","Hidalgo, Rodrigo, Sánchez, Rafael, Santana, Daniel, Arenas, Federico","Revista de geografía Norte Grande; (60); 7-20","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100002&lang=pt" 
"S0718-34022015000100014-chl","Jhon Williams Montoya, Rodrigo Hidalgo, Peter Brand y Leonel Pérez (editores). Metropolizaciones Colombia - Chile. Experiencia de Bogotá, Medellín, Santiago y Concepción","Alzate Navarro, Ángela Milena","Revista de geografía Norte Grande; (60); 245-249","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100014&lang=pt" 
"S0718-34022015000100007-chl","La Comisión Mexicana de Límites y la definición de la frontera sur del país","Tamayo Pérez, Luz María Oralia","Revista de geografía Norte Grande; (60); 115-134","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100007&lang=pt" 
"S0718-34022015000100004-chl","Ser indio y ciudadano en el norte chileno: Etnicidad y estatus de pertenencia a la comunidad nacional y política","Gavilán Vega, Vivian","Revista de geografía Norte Grande; (60); 63-77","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100004&lang=pt" 
"S0718-34022015000100003-chl","El paisaje en el ordenamiento territorial prehispánico durante el periodo Medio, valle de Azapa, norte de Chile","Muñoz, Iván, Zalaquett, Francisca","Revista de geografía Norte Grande; (60); 21-62","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100003&lang=pt" 
"S0718-34022015000100009-chl","Percepción de recursos convencionales y no convencionales en áreas sujetas a estrés hídrico: el caso de Alicante","March, Hug, Hernández, María, Saurí, David","Revista de geografía Norte Grande; (60); 153-172","Revista de geografía Norte Grande","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34022015000100009&lang=pt" 
"S0120-00622015000200014-col","Comps. María del Rosario Acosta y Carlos Manrique. A la sombra de lo político: violencias institucionales y transformaciones de lo común. Bogotá: Ediciones Universidad de Los Andes de Colombia, 2013. 288 pp","SEPÚLVEDA SOTO, DANIELA","Ideas y Valores; 64(158); 285-287","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200014&lang=pt" 
"S0120-00622015000200019-col","Respuesta al comentario de Óscar Andrés Piedrahita. &quot;Reflexionando acerca de la gramática filosófica.&quot; Ideas y Valores 63.155 (2014): 265-268","PADILLA GÁLVEZ, JESÚS","Ideas y Valores; 64(158); 303-306","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200019&lang=pt" 
"S0120-00622015000200001-col","LA FRONTERA ENTRE LO HUMANO Y LO INHUMANO COMO PROBLEMA HERMENÉUTICO","TORREGROZA LARA, ENVER JOEL","Ideas y Valores; 64(158); 9-20","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200001&lang=pt" 
"S0120-00622015000200010-col","LA TÓPICA URBANA DE LA CIUDAD CONTEMPORÁNEA","SOUSA GONZÁLEZ, EDUARDO, ÁLVAREZ BERRONES, JORGE ALBERTO","Ideas y Valores; 64(158); 199-221","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200010&lang=pt" 
"S0120-00622015000200024-col","HERMENÉUTICA Y VIOLENCIA. REFLEXIONES A PARTIR DE COMUNISMO HERMENÉUTICO DE GIANNI VATTIMO Y SANTIAGO ZABALA","SAMUEL RIVERA, VÍCTOR","Ideas y Valores; 64(158); 319-336","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200024&lang=pt" 
"S0120-00622015000200003-col","EL VERDE VACILA EN PINTAR HOJAS, ¿EL ROJO ACEPTARÁ PINTAR SANGRE? LA LITERATURA Y EL COMPROMISO EN SARTRE Y ADORNO","MAYA, CLAUDIA MARÍA","Ideas y Valores; 64(158); 41-59","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200003&lang=pt" 
"S0120-00622015000200009-col","DE LA POSIBILIDAD A LA NECESIDAD EN EL ÁMBITO DE LA ACCIÓN SOPESANDO LAS LECTURAS DETERMINISTAS E INDETERMINISTAS DE ARISTÓTELES","GÓMEZ ESPÍNDOLA, LAURA LILIANA","Ideas y Valores; 64(158); 169-198","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200009&lang=pt" 
"S0120-00622015000200007-col","HACIA UNA REVISIÓN DEL ANTROPOCENTRISMO KANTIANO ARGUMENTOS PARA UNA CONSIDERACIÓN ÉTICA DE LA NATURALEZA (ORGÁNICA), SEGÚN LA &quot;CRÍTICA DE LA FACULTAD DE JUZGAR TELEOLÓGICA&quot;","LERUSSI, NATALIA ANDREA","Ideas y Valores; 64(158); 123-141","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200007&lang=pt" 
"S0120-00622015000200002-col","LEGALIDAD EMPÍRICA Y REALIDAD EFECTIVA","PRINGE, HERNÁN","Ideas y Valores; 64(158); 21-39","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200002&lang=pt" 
"S0120-00622015000200005-col","ESTRATEGIAS TERAPÉUTICAS E INTELECTUALISMO EN EL DE IRA DE SÉNECA","BRAICOVICH, RODRIGO SEBASTIÁN","Ideas y Valores; 64(158); 85-105","Ideas y Valores","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622015000200005&lang=pt" 
