"S1516-84842006000100016-scl","Hemoglobinas anormais em sangue de cordão umbilical","Campos, Lízia Maria F. R., Dias, Francisca L., Mendes, Marcel","Revista Brasileira de Hematologia e Hemoterapia; 28(1); 67-69","Revista Brasileira de Hematologia e Hemoterapia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842006000100016&lang=pt" 
"S0103-17592006000100003-scl","Nonlinear control system design using variable complexity modelling and multiobjective optimization","Silva, Valceres V. R. E, Khatib, Wael, Fleming, Peter J.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 17(1); 24-31","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592006000100003&lang=pt" 
"S0103-17592006000100005-scl","Proposta de um algoritmo genérico baseado em RNA para a proteção de distância de linhas de transmissão","Santos, R.C., Senger, E.C.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 17(1); 49-60","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592006000100005&lang=pt" 
"S0104-40362006000100001-scl","EDITORIAL","Oliveira, Carlos Alberto Serpa de","Ensaio: Avaliação e Políticas Públicas em Educação; 14(50); 9-10","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362006000100001&lang=pt" 
"S0104-40362006000100003-scl","Educação não-formal, participação da sociedade civil e estruturas colegiadas nas escolas","Gohn, Maria da Glória","Ensaio: Avaliação e Políticas Públicas em Educação; 14(50); 27-38","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362006000100003&lang=pt" 
"S0104-40362006000100004-scl","Os Conselhos Municipais de Educação no Brasil: um balanço das referências nacionais (1996-2002)","Souza, Donaldo Bello de, Vasconcelos, Maria Celi Chaves","Ensaio: Avaliação e Políticas Públicas em Educação; 14(50); 39-56","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362006000100004&lang=pt" 
"S0104-40362006000100007-scl","Pressupostos de uma avaliação de contexto existencial da violência escolar para o planejamento de condutas motoras educacionais voltadas para pré-adolescentes de classes de progressão","Fajardo, Indinalva Nepomuceno, Silva, Íris Lima e, Pinto, Fátima Cunha Ferreira, Beresford, Heron","Ensaio: Avaliação e Políticas Públicas em Educação; 14(50); 91-106","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362006000100007&lang=pt" 
"S0104-40362006000100002-scl","Educação e trabalho: representações de professores e alunos do ensino médio","Gomes, Candido Alberto, Capanema, Clélia de Freitas, Câmara, Jacira da Silva, Cabanelas, Lakné Campbell","Ensaio: Avaliação e Políticas Públicas em Educação; 14(50); 11-25","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362006000100002&lang=pt" 
"S0103-17592006000100001-scl","Supervision and control of heterarchical discrete event systems","Da Silveira, Marcos R., Combacau, Michel","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 17(1); 1-9","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592006000100001&lang=pt" 
"S0103-17592006000100002-scl","Um sistema híbrido de apoio à decisão formado por redes de Petri, simulação e sistema especialista","Hennemann, Fabiano A., Santos, José V. Canto dos, Rabelo, Ricardo J., Cury, José E. R.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 17(1); 10-23","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592006000100002&lang=pt" 
"S0103-17592006000100004-scl","Sistema híbrido neuro-evolutivo aplicado ao controle de um processo multivariável","Coelho, Leandro dos Santos, Mariani, Viviana Cocco","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 17(1); 32-48","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592006000100004&lang=pt" 
"S0103-17592006000100006-scl","Geração de oscilações auto-sustentadas em inversores monofásicos","Kaster, Maurício dos Santos, Pagano, Daniel Juan","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 17(1); 61-70","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592006000100006&lang=pt" 
"S0103-17592006000100007-scl","Um estudo sobre casos críticos de solução do fluxo de potência ótimo","Almeida, Katia Campos de","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 17(1); 71-80","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592006000100007&lang=pt" 
"S0103-17592006000100008-scl","Aplicação de algoritmos genéticos na determinação da operação ótima de sistemas hidrotérmicos de potência","Leite, Patricia Teixeira, Carneiro, Adriano A. F. M., Carvalho, André C. P. L. F.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 17(1); 81-88","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592006000100008&lang=pt" 
"S0103-17592006000100009-scl","Identificação do ramo de transmissão crítico para reforço das condições de segurança de tensão","Prada, R.B., Palomino, E.G.C., Pilotto, L.A.S., Bianco, A.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 17(1); 89-102","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592006000100009&lang=pt" 
"S0103-17592006000100010-scl","Utilização de um modelo neuro-fuzzy para a localização de defeitos em sistemas de potência","Meza, E. B. M., Souza, J. C. Stacchini de, Schilling, M. Th., Do Coutto Filho, M. B.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 17(1); 103-114","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592006000100010&lang=pt" 
"S0004-06222006000100011-ven","Manaca, Batata y Ñame: Posibles Sustitutos del Trigo en Alimentos para dos Etnias del Amazonas Venezolano","Sangronis, Elba, Teixeira, Patricia, Otero, Mariana, Guerra, Marisa, Hidalgo, Glida","Archivos Latinoamericanos de Nutrición; 56(1); 77-82","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100011&lang=pt" 
"S0004-06222006000100010-ven","Retención de Tiamina como Función de las Condiciones de Proceso Térmico en Salmón en Conserva","Quitral, V., Romero, N., Ávila, L., Marín, M.E., Nuñez, H., Simpson, R.","Archivos Latinoamericanos de Nutrición; 56(1); 69-76","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100010&lang=pt" 
"S0004-06222006000100012-ven","Pulpa del fruto del cardón dato (Stenocereus griseus, Cactaceae) como materia prima para la elaboración de mermelada","Emaldi, Unai, Nassar, Jafet M., Semprum, Carla","Archivos Latinoamericanos de Nutrición; 56(1); 83-89","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100012&lang=pt" 
"S0004-06222006000100008-ven","Evaluación Microbiológica de las Diferentes Etapas del Proceso de Elaboración de Queso Tipo Gouda en una Industria Venezolana","Dávila, Jacqueline, Genara, Reyes, Otoniel, Corzo","Archivos Latinoamericanos de Nutrición; 56(1); 51-59","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100008&lang=pt" 
"S0004-06222006000100009-ven","Diseño de un Plan HACCP para el Proceso de Elaboración de Queso Tipo Gouda en una Empresa de Productos Lácteos","Dávila, Jacqueline, Reyes, Genara, Corzo, Otoniel","Archivos Latinoamericanos de Nutrición; 56(1); 60-68","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100009&lang=pt" 
"S0004-06222006000100006-ven","Disminución de homocisteína plasmática con vitaminas B6, B12 y ácido fólico.: Su efecto en la concentración de los lípidos en pacientes con hiperlipoproteinemia secundaria tipo IV, con y sin tratamiento con Lovastatina.","Garcés P, Antonio, Morón de Salim, Alba, Garcés, Anthony, Garcés, Albert","Archivos Latinoamericanos de Nutrición; 56(1); 36-42","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100006&lang=pt" 
"S0004-06222006000100007-ven","Efecto de la diarrea sobre la utilización de nutrientes en ratas con desnutrición proteico-calórica o proteica.","Gutiérrez, Marlén, Carías, Diamela, Cioccia, Anna María, Hevia, Patricio","Archivos Latinoamericanos de Nutrición; 56(1); 43-50","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100007&lang=pt" 
"S0004-06222006000100004-ven","Perfil lipídico en preescolares venezolanos según nivel socioeconómico.","Velásquez, Emma, Barón, María Adela, Solano, Liseti, Páez, María, Llovera, Daisy, Portillo, Zulay","Archivos Latinoamericanos de Nutrición; 56(1); 22-28","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100004&lang=pt" 
"S0004-06222006000100005-ven","Insulina, leptina y hormona de crecimiento y su relación con índice de masa corporal e índice de obesidad en adolescentes","Molero-Conejo, Emperatriz, Morales, Luz Marina, Fernández, Virginia, Raleigh, Xiomara, Casanova, Angel, Connell, Lissette, Gómez, Maria Esther, Ryder, Elena, Campos, Gilberto","Archivos Latinoamericanos de Nutrición; 56(1); 29-35","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100005&lang=pt" 
"S0004-06222006000100002-ven","Transición Nutricional: una revisión del perfil latinoamericano","Barría P., R. Mauricio, Amigo C., Hugo","Archivos Latinoamericanos de Nutrición; 56(1); 03-11","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100002&lang=pt" 
"S0004-06222006000100003-ven","Ácidos Graxos Trans: Alimentos e Efeitos na Saúde","Vasconcelos Costa, André Gustavo, Bressan, Josefina, Sabarense, Céphora Maria","Archivos Latinoamericanos de Nutrición; 56(1); 12-21","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100003&lang=pt" 
"S0004-06222006000100001-ven","El Idioma Español en la Ciencia","","Archivos Latinoamericanos de Nutrición; 56(1); 01-02","Archivos Latinoamericanos de Nutrición","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06222006000100001&lang=pt" 
"S1677-54492006000100016-scl","Estudo comparativo entre o laser endovenoso e a fleboextração convencional da veia safena interna em pacientes com varizes primárias","Medeiros, Charles Angotti Furtado de","Jornal Vascular Brasileiro; 5(1); 78-78","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100016&lang=pt" 
"S1677-54492006000100001-scl","A evolução científica e tecnológica e a ética do médico","Oliveira, Reinaldo Ayer de","Jornal Vascular Brasileiro; 5(1); 1-2","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100001&lang=pt" 
"S1677-54492006000100014-scl","Implante de filtro de veia cava inferior guiado por ultra-som: relato de dois casos","Neser, Rogério Abdo, Capasso Filho, Mauro, Homa, Cristina Mieko de Oliveira","Jornal Vascular Brasileiro; 5(1); 71-73","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100014&lang=pt" 
"S1677-54492006000100003-scl","Aterogênese em artéria ilíaca comum de suínos submetidos à homocisteinemia induzida pela ingestão de metionina","França, Luís Henrique Gil, Pereira, Adamastor Humberto, Perini, Sílvio César, Aveline, Celso Curcio, Argenta, Rodrigo, Mollerke, Roseli de Oliveira, Soares, Marcos Eugenio, Nóbrega, Fernanda, Ferreira, Márcio Poletto","Jornal Vascular Brasileiro; 5(1); 11-16","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100003&lang=pt" 
"S1677-54492006000100004-scl","Estenose carotídea acima de 70% em pacientes no pré-operatório de cirurgia da aorta abdominal: freqüência e fatores de risco","Ferreira, André Ventura, Santos, Vanessa Prado dos, Caffaro, Roberto Augusto","Jornal Vascular Brasileiro; 5(1); 17-22","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100004&lang=pt" 
"S1677-54492006000100013-scl","Tratamento endovascular de pseudo-aneurisma de carótida interna em criança","Oliveira, Alexandre Faraco de, Kajita, Daissuke, Garzon, Rafael Gomes de Almeida, Centola, Crescêncio Alberto Pereira, Bosnardo, Carla Aparecida Faccio, Francischelli Neto, Miguel","Jornal Vascular Brasileiro; 5(1); 67-70","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100013&lang=pt" 
"S1677-54492006000100007-scl","Aneurismas toracoabdominais rotos","Rocha, Eduardo Faccini, Martins, Aline Meira, Freire, Lucas Marcelo Dias, Gusmão, Daniel Razi, Guillaumon, Ana Terezinha","Jornal Vascular Brasileiro; 5(1); 37-41","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100007&lang=pt" 
"S1677-54492006000100008-scl","Remoção de introdutor arterial pós-intervenção coronária percutânea: médico residente versus enfermeiro especializado","Solano, José Del Carmen, Meireles, George Cesar Ximenes, Abreu, Luciano Mauricio de, Forte, Antonio Artur da Cruz, Sumita, Marcos Kiyoshi, Hayashi, Jorge Hideki","Jornal Vascular Brasileiro; 5(1); 42-46","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100008&lang=pt" 
"S1677-54492006000100009-scl","Prevalência do refluxo na veia safena parva em varizes primárias não complicadas dos membros inferiores pelo eco-Doppler colorido","Secchi, Fabio, Miyamotto, Marcio, França, Graciliano José, Oliveira, Aguinaldo de, Vidal, Enrique Antônio, Timi, Jorge R. Ribas, Moreira, Ricardo C. Rocha","Jornal Vascular Brasileiro; 5(1); 47-52","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100009&lang=pt" 
"S1677-54492006000100012-scl","Aneurisma verdadeiro bilateral de artéria tibial posterior","Marques, Silvio Romero de Barros, Guedes, Rodrigo Augusto de Aguiar, Lins, Esdras Marques, Lucena, Belchior Medeiros de, Maranhão, Carlos Alexandre Albuquerque, Tenório, Emmanulle","Jornal Vascular Brasileiro; 5(1); 63-66","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100012&lang=pt" 
"S1677-54492006000100011-scl","Tratamento endoluminal de aneurismas anastomóticos na aorta abdominal: relato de dois casos","Aun, Ricardo, Saliture Neto, Fernando Tavares, Lederman, Alex, Waksman, Hilton","Jornal Vascular Brasileiro; 5(1); 58-62","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100011&lang=pt" 
"S1677-54492006000100015-scl","Doença de Behçet cursando com trombose de veia cava superior","Silva Júnior, Otacílio Figueiredo da, Araújo, Ricardo Henrique de Sousa, Freire, Eutília Andrade Medeiros, Travassos Júnior, Ronaldo Rangel, Cavalcante, Thiago Emanuel Rodrigues, Lucena, Tarcísio José Pinheiro, Nogueira Neto, Norberto de Castro, Melo, Alessandra Vanessa de Albuquerque","Jornal Vascular Brasileiro; 5(1); 74-77","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100015&lang=pt" 
"S1677-54492006000100002-scl","O papel da oxigenação hiperbárica na estrutura do fígado e baço após ligadura das veias hepáticas: estudo em ratos","Costa-Val, Ricardo, Nunes, Tarcizo Afonso, Silva, Roberto Carlos de Oliveira e","Jornal Vascular Brasileiro; 5(1); 3-10","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100002&lang=pt" 
"S1677-54492006000100005-scl","Tratamento endovascular da doença obstrutiva carotídea em pacientes de alto risco: resultados imediatos","Lujan, Ricardo Augusto Carvalho, Lucas, Leonardo Aguiar, Gracio, Andréa de Fátima, Lobato, Armando de Carvalho","Jornal Vascular Brasileiro; 5(1); 23-29","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100005&lang=pt" 
"S1677-54492006000100006-scl","Experiência inicial com o uso de adesivo tissular contendo trombina para tratamento do pseudo-aneurisma femoral","Pinto, Daniel Mendes, Dias Júnior, José Olimpio, Fonseca, Bernardo Lopes Cançado, Moreialvar, Rodrigo Daniel, Bez, Leonardo Ghizoni, Lopes, Caetano de Sousa","Jornal Vascular Brasileiro; 5(1); 30-36","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100006&lang=pt" 
"S1677-54492006000100010-scl","Tratamento combinado da cirurgia de varizes com a escleroterapia de telangiectasias dos membros inferiores no mesmo ato","Gaspar, Ricardo José, Medeiros, Charles Angotti Furtado de","Jornal Vascular Brasileiro; 5(1); 53-57","Jornal Vascular Brasileiro","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492006000100010&lang=pt" 
"S0101-41612006000100002-scl","Uma formalização da mão invisível","Prado, Eleutério F. S.","Estudos Econômicos (São Paulo); 36(1); 47-65","Estudos Econômicos (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612006000100002&lang=pt" 
"S0101-41612006000100003-scl","Uma extensão ao modelo Schumpeteriano de Crescimento Endógeno","Resende, Marco Flávio da Cunha, Gonçalves, Flávio","Estudos Econômicos (São Paulo); 36(1); 67-86","Estudos Econômicos (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612006000100003&lang=pt" 
"S0101-41612006000100004-scl","Estimando a taxa de juros natural para o Brasil: uma aplicação da metodologia VAR estrutural","Borges, Bráulio Lima, Silva, Maximiliano Barbosa da","Estudos Econômicos (São Paulo); 36(1); 87-114","Estudos Econômicos (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612006000100004&lang=pt" 
"S0101-41612006000100005-scl","Profit persistence in Brazil: a panel data study","Resende, Marcelo","Estudos Econômicos (São Paulo); 36(1); 115-126","Estudos Econômicos (São Paulo)","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612006000100005&lang=pt" 
"S0101-41612006000100006-scl","A perda do peso morto e a elasticidade-preço da demanda do setor siderúrgico no Brasil","Schmidt, Cristiane Alkmin Junqueira, Lima, Marcos André M. de","Estudos Econômicos (São Paulo); 36(1); 127-147","Estudos Econômicos (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612006000100006&lang=pt" 
"S0101-41612006000100008-scl","A crise política do final da era Vargas: uma interpretação sob a ótica da economia política neo-institucionalista","Bueno, Newton Paulo","Estudos Econômicos (São Paulo); 36(1); 181-199","Estudos Econômicos (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612006000100008&lang=pt" 
"S0101-41612006000100001-scl","Forecasting Brazilian output and its turning points in the presence of breaks: a comparison of linear and nonlinear models","Céspedes, Brisne J. V., Chauvet, Marcelle, Lima, Elcyon C. R.","Estudos Econômicos (São Paulo); 36(1); 5-46","Estudos Econômicos (São Paulo)","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612006000100001&lang=pt" 
"S0101-41612006000100007-scl","Liberalização da conta de capitais e inflação: a experiência brasileira no período pós-real","Mendonça, Helder Ferreira de, Pires, Manoel Carlos de Castro","Estudos Econômicos (São Paulo); 36(1); 149-179","Estudos Econômicos (São Paulo)","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612006000100007&lang=pt" 
"S0100-72032006000300012-scl","A acupuntura na reabilitação de mulheres após tratamento cirúrgico do câncer de mama","Alem, Michele Elisabete Rubio","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 205-205","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300012&lang=pt" 
"S0100-72032006000300013-scl","Qualidade de vida e aspectos da sexualidade de mulheres tratadas de câncer de mama","Huguet, Priscila Ribeiro","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 206-206","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300013&lang=pt" 
"S0100-72032006000300001-scl","A cerclagem para prevenção da prematuridade: para quem indicar?","Mattar, Rosiane","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 139-142","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300001&lang=pt" 
"S0100-72032006000300011-scl","Estudo histológico de mamas de ratas castradas submetidas à terapêutica com esteróides sexuais","Vicelli, José Tadeu","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 205-205","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300011&lang=pt" 
"S0100-72032006000300003-scl","Avaliação ultra-sonográfica do osso nasal fetal: evolução das medidas ao longo da gestação","Mazzoni Júnior, Gui Tarcísio, Faria, Marcos, Castro, Mário Jorge Barreto Viegas, Chaves, Aristóteles dos Santos, Teixeira, Luciano da Silva, Correa Júnior, Mário Dias, Pettersen, Heverton","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 151-157","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300003&lang=pt" 
"S0100-72032006000300002-scl","Influência da exposição a fumaça lateral do cigarro sobre o ganho de peso e o consumo alimentar de ratas gestantes: análise do peso e do comprimento dos filhotes ao nascimento","Mello, Paulo Roberto Bezerra de, Okay, Thelma Suely, Botelho, Clovis","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 143-150","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300002&lang=pt" 
"S0100-72032006000300014-scl","Errata","","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 206-206","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300014&lang=pt" 
"S0102-05362006000100009-scl","Desempenho de substratos no cultivo do tomateiro do grupo cereja","Fernandes, Carolina, Corá, José Eduardo, Braz, Leila T","Horticultura Brasileira; 24(1); 42-46","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100009&lang=pt" 
"S0102-05362006000100003-scl","Crescimento e composição mineral da menta em resposta à inoculação com fungos micorrízicos arbusculares e adubação fosfatada","Freitas, Marta Simone M, Martins, Marco Antonio, Carvalho, Almy Junior C de","Horticultura Brasileira; 24(1); 11-16","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100003&lang=pt" 
"S0102-05362006000100006-scl","Qualidade de mudas de guaco produzidas por estaquia em casca de arroz carbonizada com vermicomposto","Vidal, Luiz Henrique I, Souza, José Roberto P. de, Fonseca, Ésio de P, Bordin, Ivan","Horticultura Brasileira; 24(1); 26-30","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100006&lang=pt" 
"S0102-05362006000100008-scl","Viabilidade da consorciação de pimentão com repolho, rúcula, alface e rabanete","Rezende, Bráulio Luciano A, Cecílio Filho, Arthur B, Feltrim, Anderson Luiz, Costa, Caciana C, Barbosa, José Carlos","Horticultura Brasileira; 24(1); 36-41","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100008&lang=pt" 
"S0102-05362006000100010-scl","Solarização do solo e biofumigação no cultivo protegido de tomate","Baptista, Mírian Josefina, Souza, Ronessa B de, Pereira, Welington, Carrijo, Osmar A, Vidal, Mariane C, Charchar, João Maria","Horticultura Brasileira; 24(1); 47-52","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100010&lang=pt" 
"S0102-05362006000100011-scl","Crescimento e produtividade do inhame cultivado entre faixas de guandu em sistema orgânico","Oliveira, Fábio Luiz de, Guerra, José Guilherme M, Junqueira, Rodrigo M, Silva, Edmilson E da, Oliveira, Fábio F de, Espindola, José Antonio A, Almeida, Dejair L de, Ribeiro, Raul de LD, Urquiaga, Segundo","Horticultura Brasileira; 24(1); 53-58","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100011&lang=pt" 
"S0102-05362006000100013-scl","Acúmulo de nitrato em alface em função da adubação, horário de colheita e tempo de armazenamento","Turazi, Caroline MV, Junqueira, Ana Maria R, Oliveira, Sebastião Alberto de, Borgo, Luiz Antônio","Horticultura Brasileira; 24(1); 65-70","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100013&lang=pt" 
"S0102-05362006000100016-scl","Indução de embriogênese somática em genótipos de batata-doce","Magalhães, Janaina S, Santos, Maria do Desterro M dos, Cunha Filho, Francisco N da, Blumer, Lucimara, Guerra, Miguel Pedro, Torres, Antônio Carlos","Horticultura Brasileira; 24(1); 79-83","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100016&lang=pt" 
"S0100-72032006000300004-scl","Perfil sorológico para toxoplasmose em gestantes de um hospital público de Porto Alegre","Reis, Myrian Morussi, Tessaro, Maria Madalena, d&#039;Azevedo, Pedro Alves","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 158-164","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300004&lang=pt" 
"S0100-72032006000300005-scl","Amadurecimento precoce da placenta avaliada pela ultra-sonografia e prognóstico perinatal","Queiroz, Ana Patrícia Santos de, Costa, Cícero Ferreira Fernandes","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 165-170","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300005&lang=pt" 
