"S0100-55022012000100015-scl","Cuidados no fim da vida: o ensino médico no Brasil","Toledo, Andréia Padilha de, Priolli, Denise Gonçalves","Revista Brasileira de Educação Médica; 36(1); 109-117","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000100015&lang=pt" 
"S1413-41522012000100009-scl","O uso de geotecnologias na elaboração de mapas de ruído","Scariot, Évely Mara, Paranhos Filho, Antonio Conceição, Torres, Thais Gisele, Victório, Ana Cristina Budib","Engenharia Sanitaria e Ambiental; 17(1); 51-60","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100009&lang=pt" 
"S1413-41522012000100010-scl","Integração de critérios técnicos, ambientais e sociais em estudos de alternativas locacionais para implantação de aterro sanitário","Montaño, Marcelo, Ranieri, Victor Eduardo Lima, Schalch, Valdir, Fontes, Aurélio Teodoro, Castro, Marcus César Avezum Alves de, Souza, Marcelo Pereira de","Engenharia Sanitaria e Ambiental; 17(1); 61-70","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100010&lang=pt" 
"S1413-41522012000100012-scl","Análise e modelação matemática da interação entre partículas na filtração direta utilizando a teoria coloidal","Botari, Alexandre, Di Bernardo, Luiz, Dantas, Angela Di Bernardo","Engenharia Sanitaria e Ambiental; 17(1); 81-94","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100012&lang=pt" 
"S1413-41522012000100013-scl","Avaliação hidrodinâmica de unidade piloto de floculação mecanizada","Cestari, Jesus Leonardo, Matsumoto, Tsunao, Dall&#039;Aglio Sobrinho, Milton, Libânio, Marcelo","Engenharia Sanitaria e Ambiental; 17(1); 95-106","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100013&lang=pt" 
"S1413-41522012000100014-scl","Determinação do coeficiente de reaeração em rios através do uso do traçador gasoso GLP","Pinheiro, Adilson, Faht, Guilherme, Silva, Marcos Rivail da","Engenharia Sanitaria e Ambiental; 17(1); 107-116","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100014&lang=pt" 
"S0100-55022012000300025-scl","A integração ensino-serviço como estratégia na formação profissional para o SUS","Pizzinato, Adolfo, Gustavo, Andréia da Silva, Santos, Beatriz Regina Lara dos, Ojeda, Beatriz Sebben, Ferreira, Eliana, Thiesen, Flávia Valladão, Creutzberg, Marion, Altamirano, Marisa, Paniz, Oscar, Corbellini, Valéria Lamb","Revista Brasileira de Educação Médica; 36(1); 170-177","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300025&lang=pt" 
"S1413-41522012000100008-scl","Diagnóstico ambiental do balneário Curva São Paulo no rio Poti em Teresina, Piauí","Morais, Reurysson Chagas de Sousa, Silva, Carlos Ernando da","Engenharia Sanitaria e Ambiental; 17(1); 41-50","Engenharia Sanitaria e Ambiental","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522012000100008&lang=pt" 
"S0100-55022012000300005-scl","Portfólio: desafio de portar mais que folhas: a visão do docente de odontologia","Forte, Franklin Delano Soares, Vieira, Liza Barreto, Pessoa, Talitha Rodrigues Ribeiro Fernandes, Freitas, Claudia Helena Soares Morais, Ferreira, Maria de Lourdes da Silva Marques","Revista Brasileira de Educação Médica; 36(1); 25-32","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300005&lang=pt" 
"S0100-55022012000300006-scl","A percepção de alunos quanto ao programa de educação pelo trabalho para a saúde - PET-Saúde","Caldas, Juliana Barreto, Lopes, Aline Cristine Souza, Mendonça, Raquel de Deus, Figueiredo, Adriana, Lonts, Juliane Guarnieri de Araújo, Ferreira, Efigênia Ferreira e, Figueira, Taís Rocha","Revista Brasileira de Educação Médica; 36(1); 33-41","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300006&lang=pt" 
"S0100-55022012000300007-scl","Ensino de atenção primária à saúde na graduação: fatores que influenciam a satisfação do aluno","Neumann, Cristina Rolim, Miranda, Camila Zamban de","Revista Brasileira de Educação Médica; 36(1); 42-49","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300007&lang=pt" 
"S0100-55022012000300011-scl","Rede docente assistencial UFSC/SMS de Florianópolis: reflexos da implantação dos projetos Pró-Saúde I e II","Reibnitz, Kenya Schmidt, Daussy, Maria Francisca dos Santos, Silva, Carlos Alberto Justo da, Reibnitz, Marynes Terezinha, Kloh, Daiana","Revista Brasileira de Educação Médica; 36(1); 68-75","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300011&lang=pt" 
"S0100-55022012000300013-scl","O Pró-Saúde da Universidade Federal de São Paulo: contribuições para institucionalização e integração Universidade/Serviços de Saúde","Puccini, Rosana Fiorini, Gabrielloni, Maria Cristina, Ávila, Clara Regina Brandão de, Figueiredo, Elisabeth Niglio de, Andreazza, Rosemarie, Ventura, Renato Nabas","Revista Brasileira de Educação Médica; 36(1); 80-88","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300013&lang=pt" 
"S0100-55022012000300014-scl","Experiência de ensino em medicina e enfermagem: promovendo a saúde da criança","Ribeiro, Bruna Brenha, Eckert, Juliane Beatrice, Figueiredo, Anna Carolina de Miranda e, Galhardi, Wania Maria Papile, Campanaro, Célia Martins","Revista Brasileira de Educação Médica; 36(1); 89-96","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300014&lang=pt" 
"S0100-55022012000300015-scl","Pró-Saúde e os quarenta anos de integração docente-assistencial da Faculdade de Odontologia de Piracicaba - Unicamp","Meneghim, Marcelo de Castro, Pereira, Antonio Carlos, Mialhe, Fábio Luiz, Sousa, Maria da Luz Rosário de","Revista Brasileira de Educação Médica; 36(1); 97-104","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300015&lang=pt" 
"S0100-55022012000300017-scl","Estudantes e usuários avaliam ferramenta de educação permanente em saúde - Sieps","Ezequiel, Maria Cristina Diniz Gonçalves, Noel, Bárbara Kern, Lemos, Pedro Paulo de, Paiva, Antonio Cardoso, Borges, Ludmila Paczkowski, Ferreira, Gabriela de Mesquita, Sanzovo, Paula Sajovic","Revista Brasileira de Educação Médica; 36(1); 112-130","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300017&lang=pt" 
"S0100-55022012000300027-scl","Processo de interação ensino, serviço e comunidade: a experiência de um PET-Saúde","Rodrigues, Ana Áurea Alécio de Oliveira, Juliano, Iraildes Andrade, Melo, Marisa Leal Correia, Beck, Carmem Lúcia Colomé, Prestes, Francine Cassol","Revista Brasileira de Educação Médica; 36(1); 184-192","Revista Brasileira de Educação Médica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022012000300027&lang=pt" 
"S2236-89062012000100006-scl","Water deficit affects wood vessels of Croton floribundus Spreng. in different vegetation types, São Paulo State, Brazil","Longui, Eduardo Luiz, Romeiro, Diego, Testoni, Luana Naves, Aguiar, Osny Tadeu de, Cielo Filho, Roque, Lima, Israel Luiz de, Florsheim, Sandra Monteiro Borges","Hoehnea; 39(1); 113-123","Hoehnea","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-89062012000100006&lang=pt" 
"S2236-89062012000100004-scl","Criptógamos do Parque Estadual das Fontes do Ipiranga, São Paulo, SP, Brasil: Pteridophyta: 1. Aspleniaceae","Hirai, Regina Yoshie, Prado, Jefferson","Hoehnea; 39(1); 85-93","Hoehnea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-89062012000100004&lang=pt" 
"S2236-89062012000100009-scl","Caracterização florística, fitossociológica e fenológica de trepadeiras de mata ciliar da Fazenda Campininha, Mogi Guaçu, SP, Brasil","Romaniuc Neto, Sergio, Godoi, José Vanderlei, Villagra, Berta Lúcia Pereira, Almeida-Scabbia, Renata Jimenez de, Melo, Maria Margarida da Rocha Fiuza de","Hoehnea; 39(1); 145-155","Hoehnea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-89062012000100009&lang=pt" 
"S1853-35232012000100001-arg","Alquimia de lenguajes: alfabetización, enunciación y comunicación","Niedermaier, Alejandra","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 11-18","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100001&lang=pt" 
"S1853-35232012000100002-arg","De la educación lineal secuencial hacia una pedagogía narrativa audiovisual en la era digital","Robles, Beatriz","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 19-27","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100002&lang=pt" 
"S1853-35232012000100003-arg","La publicidad, el lenguaje del consumo: Redefinición y prospectiva","Suárez, Bernardo","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 29-38","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100003&lang=pt" 
"S1853-35232012000100004-arg","Una guía comentada acerca de la tipología y la morfología de Pierre Schaeffer","Eiriz, Claudio","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 39-56","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100004&lang=pt" 
"S1853-35232012000100005-arg","De la&quot;Alfabetidad Visual&quot; a la Semiótica: Otra aproximación al &quot;Lenguaje&quot; Visual","Valdés de León, Gustavo A","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 57-69","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100005&lang=pt" 
"S1853-35232012000100006-arg","Comprender las imágenes: Entre las formas simbólicas y los procesos culturales","Steiner, Mara","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 71-85","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100006&lang=pt" 
"S1853-35232012000100007-arg","Las imágenes por venir","Salas, Hugo","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 87-98","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100007&lang=pt" 
"S1853-35232012000100008-arg","Hacia las fronteras de la hiperrealidad social","Badell, Fernando Luis Rolando","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 99-111","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100008&lang=pt" 
"S1853-35232012000100009-arg","La educación de los profesionales del cine: características y tensiones de un campo en formación","Torre, María","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 113-130","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100009&lang=pt" 
"S1853-35232012000100010-arg","Reflexiones sobre la educación visual","Tubío, Daniel","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 131-143","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100010&lang=pt" 
"S1853-35232012000100011-arg","A la voz de &quot;aura&quot; (Reflexiones tardías sobre el concepto homónimo)","Salerno, Norberto","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 145-161","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100011&lang=pt" 
"S1853-35232012000100012-arg","El autor: instrucciones de uso","Suarez, Viviana","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 163-178","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100012&lang=pt" 
"S1853-35232012000100013-arg","Habitar el traje: Una reflexión sobre el vestuario teatral","Gutman, Laura","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 179-193","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100013&lang=pt" 
"S1853-35232012000100014-arg","De lo Trans / Inter","Taquini, Graciela","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 195-204","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100014&lang=pt" 
"S1853-35232012000100015-arg","Fusión de instantes","Niedermaier, Alejandra","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 205-223","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100015&lang=pt" 
"S1853-35232012000100016-arg","Comunikación y subjetivid@d: Algunas reflexiones en el borde de la red","Belmes, Débora","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 225-239","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100016&lang=pt" 
"S1853-35232012000100017-arg","Lenguaje, comunicación y Diseño","Devalle, Verónica","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 241-254","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100017&lang=pt" 
"S1853-35232012000100018-arg","Nuevos modos de exposición y circulación de las imágenes fotográficas","Pombo, Mercedes","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 255-267","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100018&lang=pt" 
"S1853-35232012000100019-arg","El 3D una vez más: ¿Esta vez sí ? El cine en relieve ante los espectadores contemporáneos","Russo, Eduardo","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 269-281","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100019&lang=pt" 
"S1853-35232012000100020-arg","Arte, moda y consumo cultural","Joly, Verónica","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos; (39); 283-294","Cuadernos del Centro de Estudios en Diseño y Comunicación. Ensayos","Espanhol","2012","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1853-35232012000100020&lang=pt" 
"S2236-89062012000100008-scl","Effects of xylem water transport on CO2 efflux of woody tissue in a tropical tree, Amazonas State, Brazil","Kunert, Norbert, Mercado Cárdenas, Alida","Hoehnea; 39(1); 139-144","Hoehnea","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-89062012000100008&lang=pt" 
"S2236-89062012000100001-scl","Antioxidative responses of cell suspension cultures of two Coffea arabica varieties to low aluminum levels at pH 5.8","Bottcher, Alexandra, Nobile, Paula Macedo, Martins, Paula Fabiane, Conte, Fábio Frangiotti, Azevedo, Ricardo Antunes, Mazzafera, Paulo","Hoehnea; 39(1); 01-10","Hoehnea","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-89062012000100001&lang=pt" 
"S2236-89062012000100003-scl","Papilionoideae (Leguminosae) do Planalto Residual do Urucum, oeste do Pantanal do Mato Grosso do Sul, Brasil","Silva, Rosilene Rodrigues, Tozzi, Ana Maria Goulart de Azevedo","Hoehnea; 39(1); 39-83","Hoehnea","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-89062012000100003&lang=pt" 
"S0102-46982012000100009-scl","A escrita de diários na formação docente","Souza, Ana Paula Gestoso de, Carneiro, Reginaldo Fernando, Perez, Silvia Maria, Oliveira, Evaldo Ribeiro, Reali, Aline Maria de Medeiros Rodrigues, Oliveira, Rosa Maria Moraes Anunciato de","Educação em Revista; 28(1); 181-210","Educação em Revista","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-46982012000100009&lang=pt" 
"S0120-06902012000100012-col","Cultivo experimental de Cyclopina sp con diferentes especies de microalgas","Ruiz-Guzmán, Javier A, Jiménez Velásquez, César A, Gomes Romero, Catalino, Prieto Guevara, Martha J","Revista Colombiana de Ciencias Pecuarias; 25(1); 97-1050","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100012&lang=pt" 
"S0120-06902012000100013-col","Genes involucrados en la patogénesis, persistencia y excreción de Salmonella en modelos animales","Silva, Gabriela, López, Héctor S","Revista Colombiana de Ciencias Pecuarias; 25(1); 107-122","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100013&lang=pt" 
"S0120-06902012000100010-col","Hipertensión pulmonar en pollos, lapso de exposición a la hipoxia hipobárica y relación peso pulmonar / peso corporal, bajo condiciones de temperatura controlada","Vásquez Vélez, Isabel C, Hernández Vásquez, Aureliano","Revista Colombiana de Ciencias Pecuarias; 25(1); 81-89","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100010&lang=pt" 
"S0120-06902012000100011-col","Comparación de suero autólogo con un producto comercial como complemento en el tratamiento de úlceras corneales no complicadas en caninos","Ortiz, José F, Acevedo, Sandra P, Restrepo B, Luis F","Revista Colombiana de Ciencias Pecuarias; 25(1); 90-96","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100011&lang=pt" 
"S0120-06902012000100016-col","Políticas educativas y educación profesional: un análisis colombiano desde la veterinaria","Nassar-Montoya, Fernando","Revista Colombiana de Ciencias Pecuarias; 25(1); 150-159","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100016&lang=pt" 
"S0120-06902012000100014-col","Contribución para la evaluación económica de sistemas que procuran el bienestar","Raineri, Camila, Antonelli, Renan, Prosdocimi Nunes, Bruno C, Simionato de Barros, Carina, Tarazona Morales, Ariel M, Gameiro, Augusto H","Revista Colombiana de Ciencias Pecuarias; 25(1); 123-134","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100014&lang=pt" 
"S0120-06902012000100015-col","Papel de los protozoos ciliados ruminales en la síntesis de ácido linoleico conjugado: Revisión","Zapata Salas, Richard, Gutiérrez Builes, Lina A, Polanco Echeverry, Diana","Revista Colombiana de Ciencias Pecuarias; 25(1); 135-149","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100015&lang=pt" 
"S0120-06902012000100005-col","Desempeño de toretes de las razas criollas Blanco Orejinegro y Romosinuano en prueba de crecimiento en pastoreo","Martínez, Rodrigo A, Quiceno, Jaime, Gallego, Jaime L, Mateus, Henry, Rodríguez, Omar, Medina, Pedro, Ballesteros, Hugo","Revista Colombiana de Ciencias Pecuarias; 25(1); 36-45","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100005&lang=pt" 
"S0120-06902012000100004-col","Índices de precios de ganado de levante y ceba en el departamento de Sucre (Colombia)","Castillo, Omar E","Revista Colombiana de Ciencias Pecuarias; 25(1); 27-35","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100004&lang=pt" 
"S0120-06902012000100007-col","Uso de la creatinina como indicador de la excreción urinaria en bovinos Nellore","Posada, Sandra L, Noguera, Ricardo R, Rodríguez, Norberto M, Borges, Ana L","Revista Colombiana de Ciencias Pecuarias; 25(1); 56-63","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100007&lang=pt" 
"S0120-06902012000100006-col","Factores que determinan la adopción de prácticas de conservación del agua en sistemas ganaderos de la cuenca alta del río Guarinó (Caldas, Colombia)","Patiño, Marcela, Moreira, Víctor, Echeverría, Rodrigo, Nahuelhual, Laura","Revista Colombiana de Ciencias Pecuarias; 25(1); 46-55","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100006&lang=pt" 
"S0120-06902012000100001-col","De la creatividad personal a la globalización de la comunicación científica","Rodas, Juan D","Revista Colombiana de Ciencias Pecuarias; 25(1); 1-1","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100001&lang=pt" 
"S0120-06902012000100003-col","Diversidad genética y ancestría del ganado Hartón del Valle mediante ADN mitocondrial","Álvarez, Luz A, Vera, Víctor J, Cárdenas, Heiber, Barreto, Guillermo","Revista Colombiana de Ciencias Pecuarias; 25(1); 14-26","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100003&lang=pt" 
"S0120-06902012000100002-col","Desarrollo embrionario de Columba livia(Aves: Columbiformes) desde una perspectiva altricial-precoz","Olea, Gabriela B, Sandoval, María T","Revista Colombiana de Ciencias Pecuarias; 25(1); 3-13","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100002&lang=pt" 
"S0120-06902012000100009-col","Detección y seguimiento de la mastitis en un hato de ganado Brahman en el trópico bajo colombiano","Ruiz J, Andrés F, Tobón, Carlos, Olivera, Martha","Revista Colombiana de Ciencias Pecuarias; 25(1); 71-80","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100009&lang=pt" 
"S0120-06902012000100008-col","Actividad de la Glutatión Peroxidasa y la Superóxido Dismutasa en sangre y plasma seminal en caballos colombianos","Villa, Néstor A, Castaño, Daniel, Duque, Paulo C, Ceballos, Alejandro","Revista Colombiana de Ciencias Pecuarias; 25(1); 64-70","Revista Colombiana de Ciencias Pecuarias","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-06902012000100008&lang=pt" 
"S0864-03002012000100001-cub","Canalopatías iónicas: generalidades y panorámica actual","Dorantes Sánchez, Margarita","Revista Cubana de Investigaciones Biomédicas; 31(1); 1-15","Revista Cubana de Investigaciones Biomédicas","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03002012000100001&lang=pt" 
"S0864-03002012000100002-cub","El estrés oxidativo en la insuficiencia renal asociada con hipertensión","Heredia Ruiz, Danay, Fernández Caraballo, Douglas, Alfonso Rodríguez, Jesús, Ballesteros Hernández, Marianela","Revista Cubana de Investigaciones Biomédicas; 31(1); 16-25","Revista Cubana de Investigaciones Biomédicas","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03002012000100002&lang=pt" 
"S0864-03002012000100003-cub","Enfermedades médicas y estomatológicas provocadas por el alcoholismo en adultos y adolescentes. Modelos animales","Ruiz Candina, Héctor, Herrera Batista, Aleida, Puldón Seguí, Giselle","Revista Cubana de Investigaciones Biomédicas; 31(1); 26-36","Revista Cubana de Investigaciones Biomédicas","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03002012000100003&lang=pt" 
"S0864-03002012000100004-cub","Aterosclerosis y afectación de la función cognitiva","Piñeiro Lamas, Regino, Fernández-Britto Rodríguez, José Emilio, Gómez Padrón, Ivo","Revista Cubana de Investigaciones Biomédicas; 31(1); 37-45","Revista Cubana de Investigaciones Biomédicas","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03002012000100004&lang=pt" 
"S0864-03002012000100005-cub","Valores de referencia del electrooculograma","Barrientos Castaño, Alberto, Herrera Mora, Maritza, García Báez, Obel, Sierra Hernández, Milagros, Pérez de la Rosa, Odalys","Revista Cubana de Investigaciones Biomédicas; 31(1); 46-52","Revista Cubana de Investigaciones Biomédicas","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03002012000100005&lang=pt" 
"S0864-03002012000100006-cub","Identificación y sensibilidad antimicrobiana de bacterias gramnegativas causantes de neumonía en pacientes VIH/sida","García Castellanos, Tersilia, Martínez Mota, Isabel, Salazar Rodríguez, Daniel, Pérez Monrás, Miriam, PérezÁvila, Jorge","Revista Cubana de Investigaciones Biomédicas; 31(1); 53-62","Revista Cubana de Investigaciones Biomédicas","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03002012000100006&lang=pt" 
"S0864-03002012000100007-cub","Efectos del ácido fólico sobre algunas variables morfométricas del timo de ratas adolescentes con síndrome fetal alcohólco","Herrera Batista, Aleida, Zumeta Dubé, Melvis Taylín, González Bravo, Maritza","Revista Cubana de Investigaciones Biomédicas; 31(1); 63-72","Revista Cubana de Investigaciones Biomédicas","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03002012000100007&lang=pt" 
"S0864-03002012000100008-cub","Catalepsia fármaco-inducida en el ratón","Rojas Martínez, Roberto L, Martínez Marrero, Concepción L","Revista Cubana de Investigaciones Biomédicas; 31(1); 73-80","Revista Cubana de Investigaciones Biomédicas","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03002012000100008&lang=pt" 
"S0864-03002012000100009-cub","Suero de conejo con actividad de complemento para tipificación del complejo mayor de histocompatibilidad humano","Góngora Amores, Walter, Sánchez Artigas, Rolando, Torres Ponce, Zuleidis, Corella Sánchez, Javier, Cobos Valdés, Dailin, Miranda Cruz, Antonio, Dunia Ricardo, Thamara","Revista Cubana de Investigaciones Biomédicas; 31(1); 81-86","Revista Cubana de Investigaciones Biomédicas","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03002012000100009&lang=pt" 
