"S0123-59232011000100002-col","POLÍTICAS ACTIVAS DE EMPLEO PARA CALI-COLOMBIA","GONZÁLEZ ESPITIA, CARLOS GIOVANNI, MORA RODRÍGUEZ, JHON JAMES","Estudios Gerenciales; 27(118); 13-42","Estudios Gerenciales","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232011000100002&lang=pt" 
"S1809-48722011000100002-scl","Há necessidade de solicitar de rotina radiografia da coluna cervical para pacientes portadores de síndrome de Down antes de se realizar cirurgia otorrinolaringológica?","Szpak, Andrea Marçal, Carvalho, Bettina, Cavichiolo, Juliana Benthien, Mocellin, Marcos, Pereira, Rodrigo, Rezende, Rodrigo Kopp","Arquivos Internacionais de Otorrinolaringologia; 15(1); 16-20","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100002&lang=pt" 
"S1809-48722011000100017-scl","Linfoma nasossinusal de células T Natural Killer: relato de caso","Castro, Victor Labres da Silva, Ferreira, João Batista, Guimarães, Valeriana de Castro, Nery, Gustavo Vasconcelos, Aires, Tiago Fernando Côrrea, Alves, Wilder","Arquivos Internacionais de Otorrinolaringologia; 15(1); 102-105","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100017&lang=pt" 
"S1809-48722011000100007-scl","Planejamento pré-operatório utilizando reconstruções 3D e endoscopia virtual para a localização do seio frontal","Martins, Marcos Jullian Barreto, Aguiar, Carolina Veras, Nogueira Júnior, João Flávio, Abreu, João Paulo Saraiva, Feijão, Moisés Ximenes, Jataí, Isabelle Oliveira, Bastos, Arthur Chaves Gomes","Arquivos Internacionais de Otorrinolaringologia; 15(1); 48-53","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100007&lang=pt" 
"S1809-48722011000100016-scl","Carcinoma mucoepidermoide de glândulas salivares menores","Tinoco, Paulo, Pereira, José Carlos Oliveira, Lourenço Filho, Rodolfo Caldas, Brito, Thiego Silveira Cajubá, Pereira, Betina Mameri, Carrara, Vânia Lúcia, Godoy, Sueliana Marta F.","Arquivos Internacionais de Otorrinolaringologia; 15(1); 99-101","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100016&lang=pt" 
"S1809-48722011000100010-scl","Assimetria de tonsilas palatinas: experiência de 10 anos do serviço de otorrinolaringologia do hospital de clínicas da Universidade Federal do Paraná","Ballin, Annelyse Cristine, Koerner, Heloisa Nardi, Ballin, Carlos Henrique, Pereira, Rodrigo, Alcântara, Lauro João Lobo, Taques, Guilherme Ribas, Mocellin, Marcos","Arquivos Internacionais de Otorrinolaringologia; 15(1); 67-71","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100010&lang=pt" 
"S1809-48722011000100012-scl","Avaliação de resultados em rinoplastia de redução","Arima, Lisandra Megumi, Velasco, Leandro Castro, Tiago, Romualdo Suzano Louzeiro","Arquivos Internacionais de Otorrinolaringologia; 15(1); 79-83","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100012&lang=pt" 
"S1809-48722011000100015-scl","Colesteatoma primário de meato acústico externo bilateral","Moreira, Luciana Almeida, Teixeira, Raquel Chartuni Pereira, Salles, Carlos Eduardo Guimarães de, Silva, Cláudia Inês Guerra de Sousa, Okada, Daniel Mochida","Arquivos Internacionais de Otorrinolaringologia; 15(1); 96-98","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100015&lang=pt" 
"S1809-48722011000100003-scl","Reconhecimento de fala de indivíduos normo-ouvintes com zumbido e hiperacusia","Hennig, Tais Regina, Costa, Maristela Julio, Urnau, Daila, Becker, Karine Thaís, Schuster, Larissa Cristina","Arquivos Internacionais de Otorrinolaringologia; 15(1); 21-28","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100003&lang=pt" 
"S1809-48722011000100004-scl","Perfil dos pacientes atendidos em um sistema de alta complexidade","Mondelli, Maria Fernanda Capoani Garcia, Silva, Letícia de Sousa Lobo","Arquivos Internacionais de Otorrinolaringologia; 15(1); 29-34","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100004&lang=pt" 
"S1809-48722011000100005-scl","Comparação dos indicadores de risco para surdez em neonatos encontrados nos anos de 1995 e 2005","Lopes, Monique Kelly Duarte, Santos, Teresa Maria Momensohn","Arquivos Internacionais de Otorrinolaringologia; 15(1); 35-40","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100005&lang=pt" 
"S1809-48722011000100006-scl","Expressão da p53 no tumor e no epitélio oral em pacientes com câncer de boca e faringe","Santos, Fabiane Dittrich, Montovani, Jair, Soares, Cleverson Teixeira, Carvalho, Lídia Raquel de","Arquivos Internacionais de Otorrinolaringologia; 15(1); 41-47","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100006&lang=pt" 
"S1809-48722011000100008-scl","Efeito do programa de orientação a pais no desenvolvimento lexical de crianças usuárias de implante coclear","Mota, Juzzie de Melo, Tavares, Talita Fortunato, Koji, Robinson Tsuji, Bento, Ricardo Ferreira, Matas, Carla Gentile, Andrade, Claudia Regina Furquim de, Lopes, Débora Befi","Arquivos Internacionais de Otorrinolaringologia; 15(1); 54-58","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100008&lang=pt" 
"S1809-48722011000100009-scl","Perfil dos pacientes do programa de saúde auditiva do estado de Santa Catarina atendidos no HU-UFSC","Dimatos, Oscar Cardoso, Ikino, Cláudio Márcio Yudi, Philippi, Paulo Arlindo, Dimatos, Spyros Cardoso, Birck, Marília Susane, Freitas, Paulo Fontoura","Arquivos Internacionais de Otorrinolaringologia; 15(1); 59-66","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100009&lang=pt" 
"S1809-48722011000100011-scl","Estudo comparativo entre achados radiológicos e cirúrgicos na otite média crônica","Prata, Anelise Abrahao Salge, Antunes, Marcos Luiz, Abreu, Carlos Eduardo Cesario de, Frazatto, Ricardo, Lima, Bruno Thieme","Arquivos Internacionais de Otorrinolaringologia; 15(1); 72-78","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100011&lang=pt" 
"S1809-48722011000100014-scl","Soluço: características e possibilidades fonoterapeuticas","Cardoso, Maria Cristina de Almeida Freitas, Xavier, Andiara Cristina Furtado","Arquivos Internacionais de Otorrinolaringologia; 15(1); 89-95","Arquivos Internacionais de Otorrinolaringologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-48722011000100014&lang=pt" 
"S0044-59672011000100001-scl","Aproveitamento de resíduos madeireiros para o cultivo do cogumelo comestível Lentinus strigosus de ocorrência na Amazônia","Sales-Campos, Ceci, Andrade, Meire Cristina Nogueira de","Acta Amazonica; 41(1); 1-8","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100001&lang=pt" 
"S0044-59672011000100012-scl","Impacto da conversão floresta - pastagem nos estoques e na dinâmica do carbono e substâncias húmicas do solo no bioma Amazônico","Araújo, Edson Alves de, Ker, João Carlos, Mendonça, Eduardo de Sá, Silva, Ivo Ribeiro da, Oliveira, Erika Karla","Acta Amazonica; 41(1); 103-114","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100012&lang=pt" 
"S0044-59672011000100007-scl","Desenvolvimento e projeto de colhedora de babaçu (Orbignya phalerata Mart.) para agricultura familiar nas regiões de matas de transição da Amazônia","Albiero, Daniel, Maciel, Antonio José da Silva, Gamero, Carlos Antonio","Acta Amazonica; 41(1); 57-68","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100007&lang=pt" 
"S0044-59672011000100009-scl","Potencial de resposta à adubação para N, P, K, Ca e Mg em cupuaçueiros avaliados por diferentes normas DRIS","Dias, Jairo Rafael Machado, Wadt, Paulo Guilherme Salvador, Folle, Fabrício Alexandre, Solino, Antônio Jussiê Da Silva, Delarmelinda, Elaine Almeida, Tavella, Leonardo Barreto","Acta Amazonica; 41(1); 77-82","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100009&lang=pt" 
"S0044-59672011000100011-scl","Urbanização e transformação dos sistemas indígenas de manejo de recursos naturais: o caso do alto rio Negro (Brasil)","Eloy, Ludivine, Lasmar, Cristiane","Acta Amazonica; 41(1); 091-102","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100011&lang=pt" 
"S0044-59672011000100013-scl","Efeitos da distância entre iscas nas estimativas de abundância e riqueza de formigas em uma floresta de terra-firme na Amazônia Central","Baccaro, Fabricio Beggiato, Ketelhut, Suzana Maria, Morais, José Wellington de","Acta Amazonica; 41(1); 115-122","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100013&lang=pt" 
"S0044-59672011000100017-scl","Flowering levels, harvest season and yields of cupuassu (Theobroma grandiflorum)","Venturieri, Giorgini Augusto","Acta Amazonica; 41(1); 143-152","Acta Amazonica","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100017&lang=pt" 
"S0044-59672011010200001-scl","Estudo avalia os impactos da conversão floresta - pastagem na matéria orgânica do solo no bioma Amazônico","Araújo, Edson Alves de","Acta Amazonica; 41(1); -","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011010200001&lang=pt" 
"S0044-59672011000100002-scl","Palinologia holocênica do testemunho Bom Jesus, margem leste da ilha do Marajó, Pará, Amazônia","Rodrigues, Lívia Cardoso da Silva, Senna, Cristina do Socorro Fernandes de","Acta Amazonica; 41(1); 09-20","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100002&lang=pt" 
"S0044-59672011000100004-scl","Plantas vasculares da região do Parque Estadual Cristalino, norte de Mato Grosso, Brasil","Zappi, Daniela C., Sasaki, Denise, Milliken, William, Iva, José, Henicka, Gracieli Silva, Biggs, Nicola, Frisby, Sue","Acta Amazonica; 41(1); 29-38","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100004&lang=pt" 
"S0044-59672011000100016-scl","Regeneración natural de nueve especies maderables en un bosque intervenido de la Amazonia Boliviana","Gómez, Jhon Wilber Leigue","Acta Amazonica; 41(1); 135-142","Acta Amazonica","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100016&lang=pt" 
"S0044-59672011000100015-scl","Allometria da palmeira babaçu em um agroecossistema de derruba-e-queima na periferia este da Amazônia","Gehring, Christoph, Zelarayán, Marcelo Luís C., Almeida, Rosângela B., Moraes, Flávio Henrique R.","Acta Amazonica; 41(1); 127-134","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100015&lang=pt" 
"S0044-59672011000100014-scl","Five egg-laying queens in a single colony of brazilian stingless bees (Melipona scutellaris Latreille","Carvalho, Carlos Alfredo Lopes de, Souza, Bruno de Almeida, Dias, Carleandro de Souza, Alves, Rogério Marcos de Oliveira, Melo, Alex Fábio de Lima, Soares, Ana Cristina Fermino, Carvalho-Zilse, Gislene Almeida","Acta Amazonica; 41(1); 123-126","Acta Amazonica","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100014&lang=pt" 
"S0044-59672011000100021-scl","Novas espécies de Acanthoderini, Onciderini e Pteropliini (Coleoptera: Cerambycidae: Lamiinae) do Brasil e da Bolívia","Galileo, Maria Helena M., Martins, Ubirajara R.","Acta Amazonica; 41(1); 175-182","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100021&lang=pt" 
"S0044-59672011000100020-scl","Predação oportunista de Artibeus planirostris (Spix, 1823) e Carollia perspicillata (Linnaeus, 1758) (Chiroptera, Phyllostomidae) por marsupiais e anuro na APA do Rio Curiaú, Amapá, Brasil","Castro, Isai Jorge de, Silva, Claudia Regina, Costa, Arley José Silveira Da, Martins, Ana Carolina Moreira","Acta Amazonica; 41(1); 171-174","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100020&lang=pt" 
"S0044-59672011000100018-scl","Outcrossing rate of Couratari multiflora (J.Smith) Eyma (Lecythidaceae), a low-density tropical tree species from a central Amazonian rainforest","Lepsch-Cunha, Nadja, Kageyama, Paulo Yoshio, Vencovsky, Roland, Nascimento, Henrique E. M.","Acta Amazonica; 41(1); 153-162","Acta Amazonica","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100018&lang=pt" 
"S0044-59672011000100019-scl","Prospeção de inibidores de serinoproteinases em folhas de leguminosas arbóreas da floresta Amazônica","Chevreuil, Larissa Ramos, Gonçalves, José Francisco de Carvalho, SCHIMPL, Flávia Camila, Souza, Cristiane Santos do Carmo Ribeiro de, Souza, Luiz Augusto Gomes de, Pando, Silvana Cristina","Acta Amazonica; 41(1); 163-170","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100019&lang=pt" 
"S0044-59672011000100003-scl","Morfologia da flor, fruto e plântula de Victoria amazonica (Poepp.) J.C. Sowerby (Nymphaeaceae)","Rosa-Osman, Sônia Maciel da, Rodrigues, Robson, Mendonça, Maria Sílvia de, Souza, Luiz Antonio de, Piedade, Maria Teresa Fernandez","Acta Amazonica; 41(1); 21-28","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100003&lang=pt" 
"S0044-59672011000100005-scl","Utilização da análise de FOURIER no estudo de variáveis micrometeorológicas de uma floresta de transição do norte de Mato Grosso","Pinheiro, Mariele Regina, Paulo, Sérgio Roberto de","Acta Amazonica; 41(1); 39-46","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100005&lang=pt" 
"S0044-59672011000100006-scl","Mapeamento da antiga cobertura vegetal de várzea do Baixo Amazonas a partir de imagens históricas (1975-1981) do Sensor MSS-Landsat","Renó, Vivian Fróes, Novo, Evlyn Marcia Leão Moraes, Almeida-Filho, Raimundo, Suemitsu, Chieno","Acta Amazonica; 41(1); 47-56","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100006&lang=pt" 
"S0044-59672011000100008-scl","Influência da certificação florestal no cumprimento da legislação ambiental e trabalhista na região amazônica","Basso, Vanessa Maria, Jacovine, Laércio Antônio Gonçalves, Alves, Ricardo Ribeiro, Vieira, Sophia Lorena Pinto","Acta Amazonica; 41(1); 69-76","Acta Amazonica","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672011000100008&lang=pt" 
"S1415-43662011000300005-scl","Produtividade de três cultivares de cana-de-açúcar sob manejos de sequeiro e irrigado por gotejamento","Gava, Glauber J. de C., Silva, Marcelo de A., Silva, Rodrigo C. da, Jeronimo, Elisangela M., Cruz, Juliana C. S., Kölln, Oriel T.","Revista Brasileira de Engenharia Agrícola e Ambiental; 15(3); 250-255","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662011000300005&lang=pt" 
"S1415-43662011000300001-scl","Modelagem das perdas de água por evaporação e arraste em aspersores de média pressão","Beskow, Samuel, Faria, Lessandro C., Colombo, Alberto, Moura, Débora C. M. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 15(3); 221-228","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662011000300001&lang=pt" 
"S0210-48062011000300007-esp","Comentario a: &quot;Cistectomía radical laparoscópica asistida por robot: evaluación de los resultados funcionales y oncológicos&quot;","Palou, J.","Actas Urológicas Españolas; 35(3); 158-158","Actas Urológicas Españolas","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062011000300007&lang=pt" 
"S0210-48062011000300008-esp","Manejo racional y selectivo de los pacientes con estenosis de uretra anterior","Gómez, R., Marchetti, P., Castillo, O.A.","Actas Urológicas Españolas; 35(3); 159-166","Actas Urológicas Españolas","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062011000300008&lang=pt" 
"S0210-48062011000300013-esp","Experiencia clínica y urodinámica con ácido hialurónico intravesical en el síndrome de vejiga dolorosa asociado a cistitis intersticial","Figueiredo, A.B., Palma, P., Riccetto, C., Herrmann, V., Dambros, M., Capmartin, R.","Actas Urológicas Españolas; 35(3); 184-187","Actas Urológicas Españolas","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062011000300013&lang=pt" 
"S0210-48062011000300002-esp","Comentario a: &quot;Detección y estadificación molecular del cáncer vesical mediante RT-PCR a tiempo real para gelatinasas (MMP-2, MMP-9) y TIMP-2 en sangre periférica&quot;","López, J.I.","Actas Urológicas Españolas; 35(3); 137-137","Actas Urológicas Españolas","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062011000300002&lang=pt" 
"S1807-86212011000100005-scl","Bioecological aspects of Hypocala andremona (Cramer) (Lepidoptera: Noctuidae) on persimmon cultivars","Hohmann, Celso Luiz, Meneguim, Ana Maria, Lovato, Lidiana","Acta Scientiarum. Agronomy; 33(1); 33-35","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000100005&lang=pt" 
"S1807-86212011000100011-scl","Análise de crescimento do crisântemo de vaso, cultivar Puritan, irrigado em diferentes tensões de água em ambiente protegido","Farias, Maryzélia Furtado de, Saad, João Carlos Cury","Acta Scientiarum. Agronomy; 33(1); 75-79","Acta Scientiarum. Agronomy","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000100011&lang=pt" 
"S1807-86212011000100010-scl","Evaluation of soybean cultivars on the embryogenic and organogenic potential","Texeira, Leandra Regina, Braccini, Alessandro de Lucca e, Churata, Bruno Grimaldo Martinho, Vieira, Elisa Serra Negra, Martins, Polyana Kelly, Schuster, Ivan","Acta Scientiarum. Agronomy; 33(1); 67-74","Acta Scientiarum. Agronomy","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212011000100010&lang=pt" 
"S1575-18132011000100003-esp","Mati Ezquerra: In Memoriam","Pérez-Iglesias, Fernando","Educación Médica; 14(1); 5-6","Educación Médica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132011000100003&lang=pt" 
"S1575-18132011000100001-esp","Responsabilidad social y Bolonia","Oriol Bosch, Albert","Educación Médica; 14(1); 1-3","Educación Médica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132011000100001&lang=pt" 
"S1575-18132011000100009-esp","Contacto precoz con la realidad asistencial: una experiencia piloto en medicina","Baños, J.E., Sentí, M., Miralles, R.","Educación Médica; 14(1); 39-47","Educación Médica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132011000100009&lang=pt" 
"S1575-18132011000100011-esp","Plan de formación y docencia en un centro integral de cáncer: estrategia e implementación","Gómez-Batiste, X., Guanter, L., Boqué, C., Alburquerque, E., Moliner, R., Toro, D., Macías, S., Esperalba, J., Feliu, E.","Educación Médica; 14(1); 57-58","Educación Médica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132011000100011&lang=pt" 
"S1575-18132011000100005-esp","Una reforma global de la formación de los profesionales sanitarios","Segura-Benedicto, Andreu","Educación Médica; 14(1); 15-17","Educación Médica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132011000100005&lang=pt" 
"S1575-18132011000100010-esp","Inteligencia emocional percibida y desgaste laboral en médicos internos de pregrado","Ortiz-Acosta, R., Beltrán-Jiménez, B.E.","Educación Médica; 14(1); 49-55","Educación Médica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132011000100010&lang=pt" 
"S1575-18132011000100008-esp","Opinión de los pacientes sobre su participación en la enseñanza práctica de medicina en un hospital universitario de Brasil","Sousa-Muñoz, R.L., Ronconi, D.E., Ramalho, C.O., Andrade, M.R., Silva, A.P.F., Pereira, G.C.B., Fernandes, B.M., Athayde, G.A.T. de, Vinagre, J.G.P.","Educación Médica; 14(1); 35-37","Educación Médica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132011000100008&lang=pt" 
"S1575-18132011000100007-esp","Percepción de los estudiantes de medicina del ambiente educativo en una facultad con currículo tradicional (UCH-Chile) y otra con currículo basado en problemas (UNC-Argentina)","Díaz-Véliz, Gabriela, Mora, Sergio, Bianchi, Ricardo, Gargiulo, Pascual A., Terán, Carolina, Gorena, Dorian, Lafuente-Sánchez, José V., Escanero-Marcen, Jesús F.","Educación Médica; 14(1); 27-34","Educación Médica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132011000100007&lang=pt" 
"S1575-18132011000100006-esp","Alumnos en las consultas clínicas: Normas de estilo para un mejor aprovechamiento de las rotaciones clínicas de los estudiantes de medicina","Borrell-Carrió, Francesc, Pablo-Rabasso, Joan de, Pujol-Farriols, Ramón, Gudiol-Munté, Francesc","Educación Médica; 14(1); 19-25","Educación Médica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132011000100006&lang=pt" 
"S1516-44462011000100024-scl","Brain-derived neurotrophic factor and suicidal behavior in patients with posttraumatic stress disorder","Sher, Leo","Revista Brasileira de Psiquiatria; 33(1); 105-106","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100024&lang=pt" 
"S1516-44462011000100023-scl","Suicídio em adolescentes no Brasil: problema de saúde publica?","Palma, Sonia Maria Motta, Calil, Helena Maria, Mercadante, Marcos Tomanik","Revista Brasileira de Psiquiatria; 33(1); 103-105","Revista Brasileira de Psiquiatria","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100023&lang=pt" 
"S1516-44462011000100002-scl","New editors and new challenges","Fleck, Marcelo Pio de Almeida, Crippa, José Alexandre S., Salum, Giovanni Abrahão, Kieling, Christian, Hoexter, Marcelo Queiroz, Moriyama, Tais, Fontenelle, Leonardo, Polanczyk, Guilherme Vanoni, Affonseca-Bressan, Rodrigo","Revista Brasileira de Psiquiatria; 33(1); 1-1","Revista Brasileira de Psiquiatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100002&lang=pt" 
"S1516-44462011000100001-scl","Message from the president - A new time","Silva, Antônio Geraldo da","Revista Brasileira de Psiquiatria; 33(1); I-I","Revista Brasileira de Psiquiatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100001&lang=pt" 
"S1516-44462011000100005-scl","The paradox of age: an analysis of responses by aging Brazilians to International Affective Picture System (IAPS)","Pôrto, Weyler Galvão, Bertolucci, Paulo Henrique Ferreira, Bueno, Orlando Francisco Amodeo","Revista Brasileira de Psiquiatria; 33(1); 10-15","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100005&lang=pt" 
"S1516-44462011000100007-scl","Predictors of relapse in the second follow-up year post cognitive-behavior therapy for panic disorder","Heldt, Elizeth, Kipper, Letícia, Blaya, Carolina, Salum, Giovanni A., Hirakata, Vânia N., Otto, Michael W., Manfro, Gisele G.","Revista Brasileira de Psiquiatria; 33(1); 23-29","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100007&lang=pt" 
"S1516-44462011000100013-scl","Validity and reliability of the Structured Clinical Interview for Mood Spectrum: Brazilian version (SCIMOODS-VB)","Ratzke, Roberto, Moreno, Doris Hupfeld, Gorenstein, Clarice, Moreno, Ricardo Alberto","Revista Brasileira de Psiquiatria; 33(1); 64-67","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100013&lang=pt" 
"S1516-44462011000100004-scl","Guiding principles for the development of mental health policies in low- and middle- income countries","Setoya, Yutaro","Revista Brasileira de Psiquiatria; 33(1); 6-7","Revista Brasileira de Psiquiatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100004&lang=pt" 
"S1516-44462011000100003-scl","Principles that should guide mental health policies in low-and middle-income countries (LMICs): lessons from the Brazilian experiment","Gentil, Valentim","Revista Brasileira de Psiquiatria; 33(1); 2-3","Revista Brasileira de Psiquiatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100003&lang=pt" 
"S1516-44462011000100011-scl","Evaluation of light/dark cycle in anxiety- and depressive-like behaviors after regular treatment with methylphenidate hydrochloride in rats of different ages","Gomes, Karin M., Souza, Renan P., Inácio, Cecília G., Valvassori, Samira S., Réus, Gislaine Z., Martins, Márcio R., Comim, Clarissa M., Quevedo, João","Revista Brasileira de Psiquiatria; 33(1); 55-58","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100011&lang=pt" 
"S1516-44462011000100014-scl","Reliability and dimensionality of the Short Alcohol Dependence Data (SADD) questionnaire in a clinical sample of hospitalized patients: using the SADD in a general hospital setting","Rosa-Oliveira, Leonardo Quicoli, Presti, Paula de Figueiredo, Antunes, Irene Reali, Carbonari, Giovana Canale, Imada, Ana Carolina, Maeda, Marilia Yuri, Silveira, Dartiu Xavier da, Doering-Silveira, Juliana","Revista Brasileira de Psiquiatria; 33(1); 68-71","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100014&lang=pt" 
"S1516-44462011000100021-scl","Long-term mood disorder antedating the diagnosis of Wilson&#039;s disease","Vale, Thiago Cardoso, Caramelli, Paulo, Teixeira, Antônio Lúcio","Revista Brasileira de Psiquiatria; 33(1); 101-102","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100021&lang=pt" 
