"S0038-23612011000300004-sza","Intra-operative parathyroid hormone measurements - experience of a non-academic hospital","Morks, A. N., van Ginhoven, T. M., Pekelharing, J. M., Duschek, E. J. J., Smit, P. C., de Graaf, P. W.","South African Journal of Surgery; 49(3); 123-127","South African Journal of Surgery","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23612011000300004&lang=pt" 
"S1678-77572011000400010-scl","Evaluation of three instrumentation techniques at the precision of apical stop and apical sealing of obturation","Genç, Özgür, Alaçam, Tayfun, Kayaoglu, Guven","Journal of Applied Oral Science; 19(4); 350-354","Journal of Applied Oral Science","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572011000400010&lang=pt" 
"S0103-40142011000200019-scl","História, política e cultura","Alencastro, Luiz Felipe de","Estudos Avançados; 25(72); 235-247","Estudos Avançados","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142011000200019&lang=pt" 
"S0103-40142011000200001-scl","Editorial","","Estudos Avançados; 25(72); -","Estudos Avançados","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142011000200001&lang=pt" 
"S0103-40142011000200009-scl","Ciência em Cuba: uma aposta pela soberania","Mendoza, Orfilio Peláez","Estudos Avançados; 25(72); 97-105","Estudos Avançados","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142011000200009&lang=pt" 
"S0103-40142011000200027-scl","Dinâmica do poder em O alienista","Crestani, Jaison Luís","Estudos Avançados; 25(72); 331-334","Estudos Avançados","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142011000200027&lang=pt" 
"S0103-40142011000200008-scl","Um olhar para a saúde pública cubana","Osa, José A. de la","Estudos Avançados; 25(72); 89-96","Estudos Avançados","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142011000200008&lang=pt" 
"S0103-40142011000200026-scl","Interdisciplinaridade e temas socioambientais","Cesco, Susana","Estudos Avançados; 25(72); 327-330","Estudos Avançados","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142011000200026&lang=pt" 
"S0103-40142011000200018-scl","Cuba e o socialismo possível","Bresser-Pereira, Luiz Carlos","Estudos Avançados; 25(72); 227-232","Estudos Avançados","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142011000200018&lang=pt" 
"S0103-40142011000200025-scl","Kasato-Maru","Motoyama, Shozo","Estudos Avançados; 25(72); 323-326","Estudos Avançados","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142011000200025&lang=pt" 
"S0103-40142011000200023-scl","Era uma vez dois irmãos...","Mazzari, Marcus V.","Estudos Avançados; 25(72); 303-315","Estudos Avançados","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142011000200023&lang=pt" 
"S0103-40142011000200024-scl","Nova edição da Comédia, de Dante","Lucchesi, Marco","Estudos Avançados; 25(72); 319-322","Estudos Avançados","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142011000200024&lang=pt" 
"S2007-11322011000400004-mex","Germinación y supervivencia de dos especies de acahual de selva baja para restaurar dunas costeras","Moreno-Casasola, Patricia, Infante Mata, Dulce, Madero-Vega, Carolina","Revista mexicana de ciencias forestales; 2(6); 19-36","Revista mexicana de ciencias forestales","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322011000400004&lang=pt" 
"S2007-11322011000400008-mex","Impacto de Phellinus pini (Brot.) Bondartsev &amp; Singer en bosques de Pinus greggii Engelm. del estado de Nuevo León","Marmolejo, José G., Méndez Cortés, Heriberto, Cantú A., César","Revista mexicana de ciencias forestales; 2(6); 85-94","Revista mexicana de ciencias forestales","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322011000400008&lang=pt" 
"S2007-11322011000400009-mex","Valoración socioeconómica del pago por servicios ambientales hidrológicos en Veracruz (Coatepec y San Andrés Tuxtla)","del Ángel Pérez, Ana Lid, Villagómez Cortés, José Alfredo, Díaz Padilla, Gabriel","Revista mexicana de ciencias forestales; 2(6); 95-112","Revista mexicana de ciencias forestales","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322011000400009&lang=pt" 
"S2007-11322011000400006-mex","Modelos volumétricos fustales para Acrocarpus fraxinifolius Wight &amp; Arn. en plantaciones agroforestales de la Sierra Norte de Puebla","Honorato-Salazar, J. Amador","Revista mexicana de ciencias forestales; 2(6); 55-71","Revista mexicana de ciencias forestales","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322011000400006&lang=pt" 
"S2007-11322011000400007-mex","Evaluación del contenido de carbono en bosques del sur de Nuevo León","Aguirre-Calderón, Oscar Alberto, Jiménez-Pérez, Javier","Revista mexicana de ciencias forestales; 2(6); 73-84","Revista mexicana de ciencias forestales","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322011000400007&lang=pt" 
"S2007-11322011000400005-mex","Micropropagación de Turbinicarpus knuthianus (boed.) John &amp; Riha cactácea ornamental del Desierto Chihuahuense, en estatus de riesgo","Villavicencio Gutiérrez, Eulalia Edith, González Cortes, Areli, Arredondo Gómez, Alberto, Iracheta Donjuan, Leobardo, Comparan Sánchez, Sofía, Casique Valdés, Rebeca","Revista mexicana de ciencias forestales; 2(6); 37-54","Revista mexicana de ciencias forestales","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322011000400005&lang=pt" 
"S2007-11322011000400002-mex","Editorial","Mallén Rivera, Carlos","Revista mexicana de ciencias forestales; 2(6); 4-6","Revista mexicana de ciencias forestales","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322011000400002&lang=pt" 
"S2007-11322011000400001-mex","Presentación","Torres Rojo, Juan Manuel","Revista mexicana de ciencias forestales; 2(6); 3-4","Revista mexicana de ciencias forestales","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322011000400001&lang=pt" 
"S2007-11322011000400010-mex","El papel de las unidades de manejo ambiental en la conservación de los tipos de vegetación de Coahuila","Cantú Ayala, César, González Saldivar, Fernando, Koleff Osorio, Patricia, Uvalle Sauceda, José, Marmolejo Monsivais, José G., García Hernández, Jorge, Rentería Arrieta, Laura, Delgadillo Villalobos, Jonás, Resendiz Infante, Cynthia, Ortíz Hernández, Edgardo","Revista mexicana de ciencias forestales; 2(6); 113-124","Revista mexicana de ciencias forestales","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322011000400010&lang=pt" 
"S2007-11322011000400003-mex","Pasado, presente y futuro de la candelilla","Rojas Molina, Romeo, Saucedo Pompa, Saúl, De León Zapata, Miguel A., Jasso Cantú, Diana, Aguilar, Cristóbal N.","Revista mexicana de ciencias forestales; 2(6); 7-18","Revista mexicana de ciencias forestales","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322011000400003&lang=pt" 
"S0080-62342011000400011-scl","Viver com mais idade em contexto familiar: dependência no auto cuidado","Araújo, Isabel, Paúl, Constança, Martins, Manuela","Revista da Escola de Enfermagem da USP; 45(4); 869-875","Revista da Escola de Enfermagem da USP","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342011000400011&lang=pt" 
"S0080-62342011000400030-scl","Controle de infecção relacionada a cateter venoso central impregnado com antissépticos: revisão integrativa","Ferreira, Maria Verônica Ferrareze, Andrade, Denise de, Ferreira, Adriano Menis","Revista da Escola de Enfermagem da USP; 45(4); 1002-1006","Revista da Escola de Enfermagem da USP","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342011000400030&lang=pt" 
"S0034-76122011000400002-scl","A história do ensino em administração: contribuições teórico-metodológicas e uma proposta de agenda de pesquisa","Fischer, Tânia, Waiandt, Claudiani, Fonseca, Renata Lara","Revista de Administração Pública; 45(4); 911-939","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000400002&lang=pt" 
"S0034-76122011000400011-scl","A unidade dos contrários: fordismo e pós-fordismo","Tenório, Fernando G.","Revista de Administração Pública; 45(4); 1141-1172","Revista de Administração Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122011000400011&lang=pt" 
"S2007-40182011000200009-mex","Ecuaciones alométricas para estimar biomasa y carbono en Quercus magnoliaefolia","Gómez-Díaz, Jesús D., Etchevers-Barra, Jorge D., Monterrosos-Rivas, Alejandro I., Campo-Alvez, Julio, Tinoco-Rueda, Juan A.","Revista Chapingo serie ciencias forestales y del ambiente; 17(2); 261-272","Revista Chapingo serie ciencias forestales y del ambiente","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-40182011000200009&lang=pt" 
"S2007-40182011000200003-mex","Tiempos y rendimientos del aserrío en la región de El Salto, Durango, México","Nájera-Luna, Juan Abel, Aguirre-Calderón, Oscar A., Treviño-Garza, Eduardo J., Jiménez-Pérez, Javier, Jurado-Ybarra, Enrique, Corral-Rivas, José Javier, Vargas-Larreta, Benedicto","Revista Chapingo serie ciencias forestales y del ambiente; 17(2); 199-213","Revista Chapingo serie ciencias forestales y del ambiente","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-40182011000200003&lang=pt" 
"S2007-40182011000200011-mex","Concentración de carbono en la biomasa aérea del matorral espinoso tamaulipeco","Yerena-Yamallel, José I., Jiménez-Pérez, Javier, Aguirre-Calderón, Oscar A., Treviño-Garza, Eduardo J.","Revista Chapingo serie ciencias forestales y del ambiente; 17(2); 283-291","Revista Chapingo serie ciencias forestales y del ambiente","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-40182011000200011&lang=pt" 
"S1413-23112011000200010-scl","Inovação em subsidiárias de empresas multinacionais: a aplicação do paradigma eclético de Dunning em países emergentes","Stal, Eva, Campanário, Milton de Abreu","REAd. Revista Eletrônica de Administração (Porto Alegre); 17(2); 560-591","REAd. Revista Eletrônica de Administração (Porto Alegre)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-23112011000200010&lang=pt" 
"S0104-11692011000400017-scl","Trends in Infant mortality rate and mortality for neonates born at less than 32 weeks and with very low birth weight","Barría-Pailaquilén, René Mauricio, Mendoza-Maldonado, Yessy, Urrutia-Toro, Yohana, Castro-Mora, Cristian, Santander-Manríquez, Gema","Revista Latino-Americana de Enfermagem; 19(4); 977-984","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692011000400017&lang=pt" 
"S0037-86822011000400028-scl","Notification of the first isolation of Cacipacore virus in a human in the State of Rondônia, Brazil","Batista, Weber Cheli, Tavares, Glauciane da Silva Bifano, Vieira, Deusilene Souza, Honda, Eduardo Rezende, Pereira, Soraya Santos, Tada, Mauro Shugiro","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 528-530","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400028&lang=pt" 
"S0037-86822011000400027-scl","Rabies virus in Molossus molossus (Chiroptera: Molossidae) in the State of Pernambuco, Northeastern Brazil","Silva, Luiz Augustinho Menezes da, Machado, José Lindemberg Martins, Melo, Mariluce de Lima, Alencar, Verônica Isabel de Brito, Melo, Robson Soares de, Andrade, Leandro Pimentel de, Silva, Emmanuel Messias Vilar Gonçalves da","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 526-527","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400027&lang=pt" 
"S0037-86822011000400026-scl","Human herpesvirus 6: report of emerging pathogen in five patients with HIV/AIDS and review of the literature","Corti, Marcelo, Villafañe, Maria Florencia, Trione, Norberto, Mamanna, Lilia, Bouzas, Belén","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 522-525","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400026&lang=pt" 
"S0037-86822011000400025-scl","Immunophenotyping of circulating T cells in a mucosal leishmaniasis patient coinfected with HIV","Castellano, Lúcio Roberto, Llaguno, Mauricio, Silva, Marcos Vinícius, Machado, Juliana Reis, Correia, Dalmo, Silva-Vergara, Mario León, Rodrigues, Virmondes","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 520-521","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400025&lang=pt" 
"S0037-86822011000400003-scl","Hepatitis B marker seroprevalence and vaccination coverage in adolescents in the City of Itajaí, State of Santa Catarina, Southern Brazil, in 2008","Tonial, Gabriela Chiochetta, Passos, Ana Maria, Livramento, Andréa do, Scaraveli, Natália Gazzoni, Batschauer, Anna Paula de Borba, Bueno, Ednéia Casagrande, Largura, Álvaro, Spada, Celso, Treitinger, Aricio","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 416-419","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400003&lang=pt" 
"S0037-86822011000400023-scl","Prevalência e aspectos epidemiológicos de enteroparasitoses na população geronte de Parnaíba, Estado do Piauí","Furtado, Luis Fernando Viana, Melo, Ana Carolina Fonseca Lindoso","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 513-515","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400023&lang=pt" 
"S0037-86822011000400005-scl","Frequency of metabolic syndrome and the food intake patterns in adults living in a rural area of Brazil","Silva, Karine Fedrigo, Prata, Aluízio, Cunha, Daniel Ferreira da","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 425-429","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400005&lang=pt" 
"S0037-86822011000400013-scl","A epidemia de AIDS em adolescentes de 13 a 19 anos, no município do Rio de Janeiro: descrição espaço-temporal","Taquette, Stella Regina, Matos, Haroldo José, Rodrigues, Adriana de Oliveira, Bortolotti, Livia Rocha, Amorim, Erika","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 467-470","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400013&lang=pt" 
"S0037-86822011000400008-scl","Nosocomial infection and characterization of extended-spectrum β-lactamases-producing Enterobacteriaceae in Northeast Brazil","Abreu, Afonso Gomes, Marques, Sirlei Garcia, Monteiro-Neto, Valério, Carvalho, Roberto Morais Luz de, Gonçalves, Azizedite Guedes","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 441-446","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400008&lang=pt" 
"S0037-86822011000400012-scl","Anti-Toxocara antibodies detected in children attending elementary school in Vitoria, State of Espírito Santo, Brazil: prevalence and associated factors","Fragoso, Roberta Paranhos, Monteiro, Mariza Buriche Macedo, Lemos, Elenice Moreira, Pereira, Fausto Edmundo Lima","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 461-466","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400012&lang=pt" 
"S0037-86822011000400015-scl","Espacialização da leptospirose em Aracaju, Estado de Sergipe, no período de 2001 a 2007","Melo, Clênio Bezerra de, Reis, Renato Barbosa, Ko, Albert Icsang, Barreto, Carmélia Maria Nóia, Lima, Andréa Prudente, Silva, Ângela Maria da","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 475-480","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400015&lang=pt" 
"S0037-86822011000400022-scl","First report of Eratyrus mucronatus, Stal, 1859, (Hemiptera, Reduviidae, Triatominae), in the State of Rondônia, Brazil","Meneguetti, Dionatas Ulises de Oliveira, Trevisan, Olzeno, Rosa, Renato Moreira, Camargo, Luís Marcelo Aranha","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 511-512","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400022&lang=pt" 
"S0037-86822011000400020-scl","Presença de mosquitos (Diptera: Culicidae) em piscinões na zona leste de São Paulo","Silvério, Edna de Cássia, Urbinatti, Paulo Roberto","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 504-507","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400020&lang=pt" 
"S0037-86822011000400018-scl","Biologia comparativa e comportamento alimentar de Rhodnius neglectus e Rhodnius robustus (Triatominae) sob condições de laboratório","Barreto-Santana, Daniella, Starling, Jacqueline, Gurgel-Gonçalves, Rodrigo, Cuba, César Augusto Cuba","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 490-495","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400018&lang=pt" 
"S0037-86822011000400009-scl","Late onset sepsis and intestinal bacterial colonization in very low birth weight infants receiving long-term parenteral nutrition","Fernandes, Priscila Castro Cordeiro, Dolinger, Elias Jose Oliveira von, Abdallah, Vânia Olivetti Steffen, Resende, Daiane Silva, Gontijo Filho, Paulo Pinto, Brito, Denise von Dolinger de","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 447-450","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400009&lang=pt" 
"S0037-86822011000400021-scl","Giardia duodenalis: genotypic comparison between a human and a canine isolates","Gomes, Karina Braga, Fernandes, Ana Paula, Menezes, Aline, Amorim Júnior, Ronaldo, Silva, Edward Félix, Rocha, Miriam Oliveira","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 508-510","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400021&lang=pt" 
"S0037-86822011000400024-scl","Prevalência e fatores de risco da infecção humana por Toxocara canis em Salvador, Estado da Bahia","Souza, Rodrigo Fernandes, Dattoli, Vitor Camilo Cavalcanti, Mendonça, Livia Ribeiro, Jesus, Joilson Ramos de, Baqueiro, Tiana, Santana, Cláudia de Carvalho, Santos, Nilza Maria, Barrouin-Melo, Stella Maria, Alcantara-Neves, Neuza Maria","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 516-519","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400024&lang=pt" 
"S0037-86822011000400029-scl","Henoch-Schönlein purpura following influenza A H1N1 vaccination","Pimentel, Maria Inês Fernandes, Vasconcellos, Érica de Camargo Ferreira e, Cerbino-Neto, José","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 531-531","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400029&lang=pt" 
"S0037-86822011000400030-scl","Joaquim Romeu Cançado (*1913 2011)","Dias, João Carlos Pinto, Coura, José Rodrigues","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 532-532","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400030&lang=pt" 
"S0037-86822011000400010-scl","Molecular detection of Treponema pallidum sp. pallidum in blood samples of VDRL-seroreactive women with lethal pregnancy outcomes: a retrospective observational study in northern Brazil","Casal, Charliana Aragão Damasceno, Silva, Mayra Oliveira da, Costa, Igor Brasil, Araújo, Eliete da Cunha, Corvelo, Tereza Cristina de Oliveira","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 451-456","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400010&lang=pt" 
"S0037-86822011000400004-scl","Lipodystrophy in HIV/AIDS patients with different levels of physical activity while on antiretroviral therapy","Segatto, Aline Francielle Mota, Freitas Junior, Ismael Forte, Santos, Vanessa Ribeiro dos, Alves, Kelly Cristina Pinto, Barbosa, Dulce Aparecida, Portelinha Filho, Alexandre Martins, Monteiro, Henrique Luiz","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 420-424","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400004&lang=pt" 
"S0037-86822011000400007-scl","A SARIMA forecasting model to predict the number of cases of dengue in Campinas, State of São Paulo, Brazil","Martinez, Edson Zangiacomi, Silva, Elisângela Aparecida Soares da, Fabbro, Amaury Lelis Dal","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 436-440","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400007&lang=pt" 
"S0037-86822011000400014-scl","Dengue: aspectos epidemiológicos e o primeiro surto ocorrido na região do Médio Solimões, Coari, Estado do Amazonas, no período de 2008 a 2009","Costa, Allyson Guimarães da, Santos, Jefferson Dantas dos, Conceição, Jemmis Karters Tomé da, Alecrim, Priscilla Heckmann, Casseb, Almeida Andrade, Batista, Weber Cheli, Heckmann, Maria Izabel Ovellar","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 471-474","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400014&lang=pt" 
"S0037-86822011000400016-scl","Perfil clínico-epidemiológico dos casos de tétano acidental ocorridos em Ribeirão Preto, Estado de São Paulo, no período de 1990 a 2009","Neves, Fábio Fernandes, Faiolla, Rivian Christina Lopes, Napoli, Emília Maria Guimarães de, Lima, Geovana Momo Nogueira de, Muniz, Renata Zomer de Albernaz, Pazin-Filho, Antônio","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 481-485","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400016&lang=pt" 
"S0037-86822011000400017-scl","Suscetibilidade de larvas de Culex quinquefasciatus a diferentes inseticidas","Alves, Stênio Nunes, Tibúrcio, Jacqueline Domingues, Melo, Alan Lane de","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 486-489","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400017&lang=pt" 
"S0037-86822011000400001-scl","Lessons from the epidemiological surveillance program, during the influenza A (H1N1) virus epidemic, in a reference university hospital of Southeastern Brazil","Moretti, Maria Luiza, Sinkoc, Verônica, Cardoso, Luis Gustavo de Oliveira, Camargo, Gema Jesus de, Bachur, Luis Felipe, Hofling, Christian Cruz, Angerami, Rodrigo, Trabasso, Plínio, Garcia, Márcia Teixeira, Resende, Mariângela Ribeiro","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 405-411","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400001&lang=pt" 
"S0037-86822011000400006-scl","Dengue: clinical forms and risk groups in a high incidence city in the southeastern region of Brazil","Cardoso, Ivana Macedo, Cabidelle, Aline de Souza Areias, Borges, Patrícia de Castro e Leão, Lang, Carolina Ferreira, Calenti, Fabrício Greco, Nogueira, Larissa de Oliveira, Falqueto, Aloisio, Cerutti Junior, Crispim","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 430-435","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400006&lang=pt" 
"S0037-86822011000400002-scl","Anti-HBs levels among children and adolescents with complete immunization schedule against hepatitis B virus. A cross-sectional study in Blumenau, State of Santa Catarina, Brazil, 2007-2008","Livramento, Andréa do, Cordova, Caio Mauricio Mendes de, Scaraveli, Natália Gazzoni, Tonial, Gabriela Chiochetta, Spada, Celso, Treitinger, Arício","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 412-415","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400002&lang=pt" 
"S0037-86822011000400019-scl","Presença de culicídeos em município de porte médio do Estado de São Paulo e risco de ocorrência de febre do Nilo Ocidental e outras arboviroses","Dibo, Margareth Regina, Menezes, Regiane Maria Tironi de, Ghirardelli, Caroline Perez, Mendonça, Adriano Luís, Chiaravalloti Neto, Francisco","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 496-503","Revista da Sociedade Brasileira de Medicina Tropical","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400019&lang=pt" 
"S0037-86822011000400011-scl","Differentiation between Candida albicans and Candida dubliniensis using hypertonic Sabouraud broth and tobacco agar","Silveira-Gomes, Fabíola, Sarmento, Dayse Nogueira, Espírito-Santo, Elaine Patrícia Tavares do, Souza, Nádia de Oliveira, Pinto, Thifany Mendes, Marques-da-Silva, Silvia Helena","Revista da Sociedade Brasileira de Medicina Tropical; 44(4); 457-460","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822011000400011&lang=pt" 
"S1519-69842011000400023-scl","Biological aspects of Schizodon nasutus Kner, 1858 (Characiformes, Anostomidae) in the low Sorocaba river basin, São Paulo state, Brazil","Villares Junior, GA., Gomiero, LM., Goitein, R.","Brazilian Journal of Biology; 71(3); 763-770","Brazilian Journal of Biology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842011000400023&lang=pt" 
"S1413-81232011000900005-scl","Trabalho artesanal, cadências infernais e lesões por esforços repetitivos: estudo de caso em uma comunidade de mariscadeiras na Ilha de Maré, Bahia","Pena, Paulo Gilvane Lopes, Freitas, Maria do Carmo Soares de, Cardim, Adryanna","Ciência &amp; Saúde Coletiva; 16(8); 3383-3392","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011000900005&lang=pt" 
"S0365-05962011000700043-scl","Classical Ehlers-Danlos syndrome: clinical, Histological and ultrastructural aspects","Bicca, Eduardo de Barros Coelho, Almeida, Fabiano Bonow de, Pinto, Giselle Martins, Castro, Luis Antônio Suíta de, Almeida Jr, Hiram Larangeira de","Anais Brasileiros de Dermatologia; 86(4); 164-167","Anais Brasileiros de Dermatologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000700043&lang=pt" 
