"S0718-22442005000100002-chl","BALLENAS Y DELFINES EN EL MUNDO SELK`NAM: UNA APROXIMACIÓN ETNOGRÁFICA","MASSONE M, MAURICIO, PRIETO I, ALFREDO","Magallania (Punta Arenas); 33(1); 25-35","Magallania (Punta Arenas)","Espanhol","2005","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442005000100002&lang=pt" 
"S0138-600X2005000200008-cub","Condiloma gigante de Bushke y Loewenjstein: a propósito de 2 casos &lt;a name=autor&gt;&lt;/a&gt;","Pérez Espinosa, Ramón, Crespo Campo, Gustavo, Isla, Ariana, Velazco, Alejandro","Revista Cubana de Obstetricia y Ginecología; 31(2); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2005000200008&lang=pt" 
"S0138-600X2005000200009-cub","Infecciones hospitalarias: Gastos sobreañadidos por antibióticos de uso parenteral. Análisis del cuatrenio 2000-2003","Rivero Llonch, Lucila, Álvarez Sánchez, Aleida Zaida, Delgado Fernández, Caridad, Pérez Díaz, Brenda","Revista Cubana de Obstetricia y Ginecología; 31(2); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2005000200009&lang=pt" 
"S1028-47962005000200001-cub","Beneficios de la fitoterapia","Zambrana Álvarez, Teresita","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200001&lang=pt" 
"S1028-47962005000200002-cub","Extracto de frutos enteros de Punica granatum L. como agente protector del daño inducido por el peróxido de hidrógeno","Sánchez Lamar, Ángel, Cozzi, Renata, Cundari, Enrico, Fiore, Mario, Ricordy, Ruggeno, Gensabella, Giuseppe, Degrassi, Francesca, De Salvia, Rosella","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200002&lang=pt" 
"S1028-47962005000200003-cub","Evaluación biológica de un crudo de polisacáridos aislado del Aloe barbadensis Miller en ratones sometidos a mielosupresión","Paz Naranjo, José de la, McCook Noa, Leysis, Menéndez Castillo, Rosa, Martínez Martín, Sara María, Fernández Menéndez, Mercedes, AlmaralesRodríguez, Maria Rosa","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200003&lang=pt" 
"S1028-47962005000200004-cub","Actividad antibacteriana de Diphysa minutifolia Rose","Avellaneda Saucedo, Senovio, Rojas Hernández, Nidia M, Cuéllar Cuellar, Armando, Fonseca Juárez, Rosa María","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200004&lang=pt" 
"S1028-47962005000200005-cub","Efecto de los extractos acuoso y etanólico de Cestrum nocturnum L. sobre la conducta exploratoria y pruebas de analgesia","Buznego Rodríguez, María Teresa, Cuba Peña, Alfredo, Garriga Sarría, Eneida, Cuéllar Cuellar, Armando, Pérez-Saad, Héctor","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200005&lang=pt" 
"S1028-47962005000200006-cub","Efecto de los extractos de cloroformo y tolueno de Cestrum nocturnum L. sobre la conducta exploratoria y pruebas de analgesia","Buznego Rodríguez, María Teresa, Cuba Peña, Alfredo, Garriga Sarría, Eneida, Cuéllar Cuéllar, Armando, Pérez-Saad, Héctor","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200006&lang=pt" 
"S1028-47962005000200007-cub","Efectos de los extractos acuoso, etanólico, clorofórmico y toluénico de Brunfelsia nitida Benth sobre la conducta exploratoria y pruebas de analgesia","Buznego Rodríguez, María Teresa, Cuba Peña, Alfredo, Garriga Sarría, Eneida, Cuéllar Cuellar, Armando, Pérez-Saad, Héctor","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200007&lang=pt" 
"S1028-47962005000200008-cub","Actividad antitumoral de extractos de plantas de la flora cubana frente a la Leucemia Linfocítica P-388","Colom Loo, Yamila, Azcue Ferrera, Mairelys, Pérez Gil, Rita M, RespallRobledo, Mabel, Ruiz García, Relman, Quesada Cepero, Waldo","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200008&lang=pt" 
"S1028-47962005000200010-cub","Toxicidad de un extracto tánico de Pinus caribaea Morelet","Vega Montalvo, Raiza, Lagarto Parra, Alicia, García López, Arilia, Piloto Ferrer, Janet, Santana Romero, Jorge L., Gabilondo Ramírez, Tatiana","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200010&lang=pt" 
"S0102-79722005000200001-scl","Editorial","Bizarro, Lisiane","Psicologia: Reflexão e Crítica; 18(2); ii-ii","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200001&lang=pt" 
"S0102-79722005000200003-scl","Considerações sobre a dimensão biológica do conceito de pulsão em Freud","Barbosa, Maria Nadeje Pereira, Santos, Manoel Antonio dos","Psicologia: Reflexão e Crítica; 18(2); 162-170","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200003&lang=pt" 
"S0102-79722005000200007-scl","Novos paradigmas na prática do psicólogo escolar","Andrada, Edla Grisard Caldeira de","Psicologia: Reflexão e Crítica; 18(2); 196-199","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200007&lang=pt" 
"S0102-79722005000200012-scl","Valores, ética e julgamento moral: um estudo exploratório em empresas familiares","Monteiro, Janine Kieling, Espirito Santo, Fabiana Cobas do, Bonacina, Franciela","Psicologia: Reflexão e Crítica; 18(2); 237-246","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200012&lang=pt" 
"S0102-79722005000200018-scl","Bem-estar psicológico e inteligência emocional entre homens e mulheres na meia-idade e na velhice","Queroz, Nelma Caires, Neri, Anita Liberalesso","Psicologia: Reflexão e Crítica; 18(2); 292-299","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200018&lang=pt" 
"S0102-79722005000200002-scl","Relações conjugais e parentais: uma comparação entre famílias de classes sociais baixa e média","Braz, Marcela Pereira, Dessen, Maria Auxiliadora, Silva, Nara Liana Pereira","Psicologia: Reflexão e Crítica; 18(2); 151-161","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200002&lang=pt" 
"S0102-79722005000200004-scl","Trabalhador contemporâneo e patologias por hipersolicitação","Ghisleni, Angela Peña, Merlo, Álvaro Roberto Crespo","Psicologia: Reflexão e Crítica; 18(2); 171-176","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200004&lang=pt" 
"S0102-79722005000200005-scl","Errância e delírio em andarilhos de estrada","Justo, José Sterza, Nascimento, Eurípedes Costa do","Psicologia: Reflexão e Crítica; 18(2); 177-187","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200005&lang=pt" 
"S0102-79722005000200006-scl","Pessoas vivendo com HIV/AIDS: enfrentamento, suporte social e qualidade de vida","Seidl, Eliane Maria Fleury, Zannon, Célia Maria Lana da Costa, Tróccoli, Bartholomeu Torres","Psicologia: Reflexão e Crítica; 18(2); 188-195","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200006&lang=pt" 
"S0102-79722005000200008-scl","Especialidades médicas: estudo psicossocial","Fiore, Maria Luiza de Mattos, Yazigi, Latife","Psicologia: Reflexão e Crítica; 18(2); 200-206","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200008&lang=pt" 
"S0102-79722005000200009-scl","Estratégias para aplicação no trabalho do aprendido em treinamento: proposição conceitual e desenvolvimento de uma medida","Pilati, Ronaldo, Borges-Andrade, Jairo E.","Psicologia: Reflexão e Crítica; 18(2); 207-214","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200009&lang=pt" 
"S0102-79722005000200010-scl","Possibilidades e dificuldades na articulação entre pesquisa e psicoterapia com adolescentes","Jardim, Adriano Pereira, Oliveira, Manoela Ziebell de, Gomes, William Barbosa","Psicologia: Reflexão e Crítica; 18(2); 215-224","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200010&lang=pt" 
"S0102-79722005000200011-scl","Os motivos de sucesso, afiliação e poder: perfis motivacionais de estudantes de graduação e pós-graduação e sua relação com níveis remuneratórios","Rego, Arménio, Tavares, Aida Isabel, Pina e Cunha, Miguel, Cardoso, Carlos Cabral","Psicologia: Reflexão e Crítica; 18(2); 225-236","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200011&lang=pt" 
"S0102-79722005000200013-scl","O antes e o depois: expectativas e experiências de mães sobre o parto","Lopes, Rita de Cássia Sobreira, Donelli, Tagma Schneider, Lima, Carolina Mousquer, Piccinini, Cesar A.","Psicologia: Reflexão e Crítica; 18(2); 247-254","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200013&lang=pt" 
"S0102-79722005000200015-scl","A relação pergunta-resposta como preditor do reconto de histórias","Parente, Maria Alice de Mattos Pimenta, Holderbaum, Candice Stefen, Virbel, Jacques, Nespoulous, Jean-Luc","Psicologia: Reflexão e Crítica; 18(2); 267-276","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200015&lang=pt" 
"S0102-79722005000200016-scl","Estratégias de comunicação familiar: a perspectiva dos filhos adolescentes","Wagner, Adriana, Carpenedo, Caroline, Melo, Lúcia Petrucci de, Silveira, Paula Grazziotin","Psicologia: Reflexão e Crítica; 18(2); 277-282","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200016&lang=pt" 
"S0102-79722005000200017-scl","Aplicações do treinamento em habilidades sociais: análise da produção nacional","Murta, Sheila Giardini","Psicologia: Reflexão e Crítica; 18(2); 283-291","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200017&lang=pt" 
"S0102-79722005000200014-scl","Atualizando o debate entre Piaget e Chomsky em uma perspectiva neurobiológica","Eichler, Marcelo Leandro, Fagundes, Lea","Psicologia: Reflexão e Crítica; 18(2); 255-266","Psicologia: Reflexão e Crítica","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-79722005000200014&lang=pt" 
"S1028-47962005000200011-cub","Fecha y distancia de plantación del Romerillo blanco [Bidens alba var. radiata (Sch. Bip.) Ballard&amp;","Rodríguez Ferradá, Carlos A, Chalala Vázquez, Madeline, Fuentes Fiallo, Victor R., Hechevarría Sosa, Isabel, Carballo Guerra, Caridad, Núñez Gomero, Ramona","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200011&lang=pt" 
"S1028-47962005000200012-cub","Desinfección química de Pedilanthus tithymaloides L. Poit.","Carballo Guerra, Caridad, Alfaro López, Teresita, Rodríguez Ferradá, Carlos Alberto, Ramos Gálvez, Silvino Raúl, Palazón López, Zoe","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200012&lang=pt" 
"S1028-47962005000200013-cub","Consumo de fitofármacos y apifármacos en el Hospital Docente Clinicoquirúrgico “Gral. Calixto García Íñiguez”","Ruiz Salvador, Ana Karelia, García Milián, Ana Julia, Nellar Nellar, Caridad, Carrazana Lee, Armando","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200013&lang=pt" 
"S1028-47962005000200014-cub","Estrategia para lograr un uso racional de los medicamentos herbarios","García Milian, Ana Julia, Morón Rodríguez, Francisco, Alonso Carbonell, Liuba, López Puig, Pedro, Ruiz Salvador, Ana Karelia","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200014&lang=pt" 
"S1028-47962005000200009-cub","Caracterización y estudio fitoquímico de Cassia alata L.","Barrese Pérez, Yinet, Hernández Jiménez, María Elena, García Pulpeiro, Oscar","Revista Cubana de Plantas Medicinales; 10(2); -","Revista Cubana de Plantas Medicinales","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962005000200009&lang=pt" 
"S1024-94352005000400002-cub","Antecedentes y situación actual de los conceptos y métodos para el desarrollo de la inteligencia organizacional","Más Basnuevo, Anays","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400002&lang=pt" 
"S1024-94352005000400004-cub","La Nanotecnología como disciplina científica un estudio bibliométrico del web of science en el período 1987- 2004","Arencibia Jorge, Ricardo, Araújo Ruiz, Juan A, Torricella Morales, Raúl G","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400004&lang=pt" 
"S1024-94352005000400006-cub","Glosario español-inglés de interrogantes y frases útiles para la entrevista médica a pacientes con trastornos cardio-respiratorios","Pérez Quintero, Gustavo Felipe, Rodríguez Rubio, Teresa, Arencibia Pino, Eduardo","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400006&lang=pt" 
"S1024-94352005000400001-cub","Acimed en el año 2004: ¿...?","Tillán Gómez, Sahilyn, Cañedo Andalia, Rubén","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400001&lang=pt" 
"S1024-94352005000400003-cub","Índice analítico de la revista Arte y Medicina (1952-1959)","López Espinosa, José Antonio","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400003&lang=pt" 
"S1024-94352005000400005-cub","Aplicación de los &quot;Requisitos funcionales de los registros bibliográficos&quot; (FRBR) en los catálogos en línea","Martín González, Yolanda, Ríos Hilario, Ana B","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400005&lang=pt" 
"S1024-94352005000400008-cub","Algunas consideraciones sobre la traducción de los textos médicos","Pérez Almaguer, Gustavo","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400008&lang=pt" 
"S1024-94352005000400009-cub","Biblioteca Médica Nacional: de los catálogos impresos a los electrónicos","Armenteros Vera, Ileana, Alfonso Sánchez, Ileana Regla","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400009&lang=pt" 
"S1024-94352005000400010-cub","Relatoría del encuentro científico XL Aniversario del Centro Nacional de Información de Ciencias Médicas y IV Jornada Provincial de Información Científico-Técnica &lt;a name=cargo&gt;&lt;/a&gt;","López Espinosa, José Antonio","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400010&lang=pt" 
"S1024-94352005000400011-cub","Las bibliotecas europeas competirán con Google","Santovenia Díaz, Javier","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400011&lang=pt" 
"S1024-94352005000400012-cub","La biblioteca digital europea, más cerca de su creación","Santovenia Díaz, Javier","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400012&lang=pt" 
"S1024-94352005000400013-cub","Mejoras en PubMed","Santovenia Díaz, Javier","ACIMED; 13(4); 1-1","ACIMED","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352005000400013&lang=pt" 
"S0004-27302005000400019-scl","Mario Philomeno Caleiro Lima: a trajetória na construção da endocrinologia na UNIFESP","Verreschi, Ieda T.N.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 49(4); 596-598","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302005000400019&lang=pt" 
"S0004-27302005000400002-scl","Deficiência de hormônio de crescimento: até onde confiar em testes de estímulo?","Damiani, Durval","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 49(4); 477-478","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302005000400002&lang=pt" 
"S0004-27302005000400001-scl","Epidemiologia do câncer da tiróide no Brasil: apontando direções na política de saúde do país","Ward, Laura S.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 49(4); 474-476","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302005000400001&lang=pt" 
"S0004-27302005000400004-scl","Papel da dieta como fator de risco e progressão da nefropatia diabética","Mello, Vanessa D.F. de, Azevedo, Mirela J. de, Zelmanovitz, Themis, Gross, Jorge L.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 49(4); 485-494","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302005000400004&lang=pt" 
"S0004-27302005000400005-scl","Papel da vitamina D na função neuro-muscular","Pedrosa, Márcia A. Carneiro, Castro, Marise Lazaretti","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 49(4); 495-502","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302005000400005&lang=pt" 
"S0004-27302005000400020-scl","Hipotiroidismo autoimune refratário a altas doses de levotiroxina e hipocalcemia grave","Silva, Cintia M. dos Santos, Souza, Marcus Vinicius L. de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 49(4); 599-603","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302005000400020&lang=pt" 
"S0004-27302005000400022-scl","Errata","","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 49(4); -","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302005000400022&lang=pt" 
"S1020-49892005000700003-spa","Sustentabilidade ambiental da água consumida no Município do Rio de Janeiro, Brasil","Ferreira, Aldo, Cunha, Cynara","Revista Panamericana de Salud Pública; 18(2); 93-99","Revista Panamericana de Salud Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700003&lang=pt" 
"S1020-49892005000700006-spa","Physical and psychological violence in Jamaica&#039;s health sector","Jackson, Maria, Ashley, Deanna","Revista Panamericana de Salud Pública; 18(2); 114-121","Revista Panamericana de Salud Pública","Inglês","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700006&lang=pt" 
"S1020-49892005000700012-spa","Capacidad de respuesta a emergencias epidémicas: recomendaciones para la autoevaluación nacional","Gala, Angela","Revista Panamericana de Salud Pública; 18(2); 139-148","Revista Panamericana de Salud Pública","Espanhol","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700012&lang=pt" 
"S1020-49892005000700011-spa","Reevaluación e hipótesis unificada de la hormonoterapia posmenopáusica","","Revista Panamericana de Salud Pública; 18(2); 137-138","Revista Panamericana de Salud Pública","Espanhol","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700011&lang=pt" 
"S1020-49892005000700010-spa","¿Cuánta información debe incluirse en la etiqueta principal de los envases de alimentos?","","Revista Panamericana de Salud Pública; 18(2); 137-137","Revista Panamericana de Salud Pública","Espanhol","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700010&lang=pt" 
"S1020-49892005000700009-spa","Impacto del tratamiento antirretrovírico de gran actividad en la infección por VIH-1 de los distintos órganos","","Revista Panamericana de Salud Pública; 18(2); 136-137","Revista Panamericana de Salud Pública","Espanhol","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700009&lang=pt" 
"S1020-49892005000700001-spa","Concentraciones sanguíneas de sulfadoxina y pirimetamina según la respuesta terapéutica antimalárica, en dos municipios de Antioquia, Colombia","Carmona, Jaime, Pabón, Adriana, Márquez, Diana, López, Carlos, Morales, Gladys, Blair, Silvia","Revista Panamericana de Salud Pública; 18(2); 75-83","Revista Panamericana de Salud Pública","Espanhol","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700001&lang=pt" 
"S1020-49892005000700002-spa","Prenatal care utilization in rural areas and urban areas of Haiti","Alexandre, Pierre Kébreau, Saint-Jean, Gilbert, Crandall, Lee, Fevrin, Etzer","Revista Panamericana de Salud Pública; 18(2); 84-92","Revista Panamericana de Salud Pública","Inglês","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700002&lang=pt" 
"S1020-49892005000700004-spa","Análisis de la utilidad de la vacuna Candid 1 en la prevención de la fiebre hemorrágica argentina en niños","Feuillade, María Rosa, Enría, Delia A.","Revista Panamericana de Salud Pública; 18(2); 100-106","Revista Panamericana de Salud Pública","Espanhol","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700004&lang=pt" 
"S1020-49892005000700005-spa","Factors associated with vaginal birth after previous cesarean section in Brazilian women","Cecatti, José Guilherme, Pires, Helaine Maria Besteti, Faúndes, Aníbal, Osis, Maria José Duarte","Revista Panamericana de Salud Pública; 18(2); 107-113","Revista Panamericana de Salud Pública","Inglês","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700005&lang=pt" 
"S1020-49892005000700008-spa","El derecho a la salud en Colombia: una propuesta para su fundamentación moral","Castaño, Luz Stella Álvarez","Revista Panamericana de Salud Pública; 18(2); 129-135","Revista Panamericana de Salud Pública","Espanhol","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700008&lang=pt" 
"S0102-71822005000200004-scl","A psicologia e o sistema único de saúde: quais interfaces?&lt;A NAME=&quot;top1&quot;&gt;&lt;/A&gt;","Benevides, Regina","Psicologia &amp; Sociedade; 17(2); 21-25","Psicologia &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822005000200004&lang=pt" 
"S0102-71822005000200008-scl","Sociabilidade virtual: separando o joio do trigo","Nicolaci-da-Costa, Ana Maria","Psicologia &amp; Sociedade; 17(2); 50-57","Psicologia &amp; Sociedade","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822005000200008&lang=pt" 
"S1020-49892005000700007-spa","Conglomerados de violência em Pernambuco, Brasil","Lima, Maria Luiza C. de, Ximenes, Ricardo A. de A., Feitosa, Carlos Luna, Souza, Edinilsa Ramos de, Albuquerque, Maria de Fátima P. Militão de, Barros, Maria Dilma de Alencar, Souza, Wayner Vieira de, Lapa, Tiago Maria","Revista Panamericana de Salud Pública; 18(2); 122-128","Revista Panamericana de Salud Pública","Português","2005","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892005000700007&lang=pt" 
"S1561-30032005000200001-cub","Comentarios y reflexiones acerca del sistema de salud en Yemen","Más Bermejo, Pedro","Revista Cubana de Higiene y Epidemiología; 43(2); -","Revista Cubana de Higiene y Epidemiología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032005000200001&lang=pt" 
"S1561-30032005000200002-cub","Helicobacter pylori y diarrea en niños","Ruiz Álvarez, Vladimir, Marín Juliá, Silvia María, Hernández Triana, Manuel","Revista Cubana de Higiene y Epidemiología; 43(2); -","Revista Cubana de Higiene y Epidemiología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032005000200002&lang=pt" 
"S1561-30032005000200003-cub","Factores económicos y sociales relacionados con los indicadores de salud en la República de Yemen","Mohamed Gharama, Al-Rae, Más Bermejo, Pedro","Revista Cubana de Higiene y Epidemiología; 43(2); -","Revista Cubana de Higiene y Epidemiología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032005000200003&lang=pt" 
"S1561-30032005000200004-cub","Utilización de indicadores ambientales para la prevención del dengue en La Habana Vieja","Mariné Alonso, María de los Ángeles, García Melián, Maricel, Guelmes García, Hilda Beatriz","Revista Cubana de Higiene y Epidemiología; 43(2); -","Revista Cubana de Higiene y Epidemiología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032005000200004&lang=pt" 
"S1561-30032005000200005-cub","Conservación bacteriana por método simple a temperatura ambiente: una alternativa viable","Weng Alemán, Zulia, Junco Díaz, Raquel de los Ángeles, Díaz Rosa, Olvido Esther, Álvarez Molina, Inalvis, Beltrán Díaz, José Ramón, Rodríguez Salazar, María Caridad","Revista Cubana de Higiene y Epidemiología; 43(2); -","Revista Cubana de Higiene y Epidemiología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032005000200005&lang=pt" 
"S1561-30032005000200006-cub","Esperanza de vida ajustada por algunas enfermedades crónicas no transmisibles","Domínguez Alonso, Emma, Seuc, Armando H.","Revista Cubana de Higiene y Epidemiología; 43(2); -","Revista Cubana de Higiene y Epidemiología","Espanhol","2005","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-30032005000200006&lang=pt" 
