"S0718-34372007000100014-chl","Betti, Emilio: La interpretación jurídica. Páginas escogidas","Rabbi-Baldi Cabanillas, Renato","Revista chilena de derecho; 34(1); 187-188","Revista chilena de derecho","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372007000100014&lang=pt" 
"S0034-76122007000200006-scl","Cidade à venda: reflexões éticas sobre o marketing urbano","Duarte, Fábio, Czajkowski Júnior, Sérgio","Revista de Administração Pública; 41(2); 273-282","Revista de Administração Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122007000200006&lang=pt" 
"S0034-76122007000200007-scl","Desenvolvimento de produtos sustentáveis: o papel da gestão de pessoas","Jabbour, Charbel José Chiappetta, Santos, Fernando César Almada","Revista de Administração Pública; 41(2); 283-307","Revista de Administração Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122007000200007&lang=pt" 
"S0034-76122007000200008-scl","Análisis político-institucional del sistema de gestión regional: el caso de la región de Tarapacá en Chile","Reyes, Pablo Monje, Lues, Marcela Ferrer, Cisternas, Antonieta Surawski","Revista de Administração Pública; 41(2); 309-354","Revista de Administração Pública","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122007000200008&lang=pt" 
"S0104-026X2007000100020-scl","Em busca da eqüidade de gênero","Romariz, Sandra Bellas de, Gomes, Simone M. F., Votre, Sebastião","Revista Estudos Feministas; 15(1); 262-264","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100020&lang=pt" 
"S0104-026X2007000100019-scl","Linguagem e gênero: a construção discursiva de identidades sociais","Borba, Rodrigo","Revista Estudos Feministas; 15(1); 259-262","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100019&lang=pt" 
"S0104-026X2007000100018-scl","Por uma política da diferença e da identidade de gênero no esporte","Lessa, Patrícia, Votre, Sebastião","Revista Estudos Feministas; 15(1); 255-258","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100018&lang=pt" 
"S0104-026X2007000100017-scl","A regra secreta","Pereira, Ondina Pena","Revista Estudos Feministas; 15(1); 253-254","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100017&lang=pt" 
"S0104-026X2007000100016-scl","Tirar o aborto da sombra. A condição fetal: uma sociologia do engendramento e do aborto","Luna, Naara","Revista Estudos Feministas; 15(1); 249-252","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100016&lang=pt" 
"S0104-026X2007000100015-scl","História das mulheres, da academia para os almoços de domingo","Pinsky, Carla Bassanezi","Revista Estudos Feministas; 15(1); 247-249","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100015&lang=pt" 
"S0104-026X2007000100014-scl","Sopa de letrinhas 2x","Fróes, Anelise","Revista Estudos Feministas; 15(1); 243-246","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100014&lang=pt" 
"S0104-026X2007000100001-scl","","Wolff, Cristina Scheibe, Maluf, Sônia Weidner","Revista Estudos Feministas; 15(1); 7-10","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100001&lang=pt" 
"S0104-026X2007000100002-scl","Esbozo de un feminismo latinoamericano","Femenías, María Luisa","Revista Estudos Feministas; 15(1); 11-25","Revista Estudos Feministas","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100002&lang=pt" 
"S0104-026X2007000100021-scl","No calor da ho(n)ra","Job, Sandra Maria","Revista Estudos Feministas; 15(1); 265-266","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100021&lang=pt" 
"S0104-026X2007000100008-scl","Apresentação","Carvalho, Marília Gomes de, Adelman, Miriam, Rocha, Cristina Tavares da Costa","Revista Estudos Feministas; 15(1); 123-130","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100008&lang=pt" 
"S0104-026X2007000100007-scl","Liberdade, justiça e igualdade para as mulheres: uma entrevista com Toril Moi","Funck, Susana Bornéo, Schmidt, Rita Terezinha","Revista Estudos Feministas; 15(1); 107-122","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100007&lang=pt" 
"S0104-026X2007000100010-scl","A expansão do &quot;feminino&quot; no espaço público brasileiro: novelas de televisão nas décadas de 1970 e 80","Hamburger, Esther Império","Revista Estudos Feministas; 15(1); 153-175","Revista Estudos Feministas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2007000100010&lang=pt" 
"S0034-76122007000200001-scl","Palavras da diretora","Zouain, Deborah Moraes","Revista de Administração Pública; 41(2); 185-186","Revista de Administração Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122007000200001&lang=pt" 
"S0034-76122007000200004-scl","Das pressões às ousadias: o confronto entre a descentralização tutelada e a gestão em rede no SUS","Trevisan, Leonardo","Revista de Administração Pública; 41(2); 237-254","Revista de Administração Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122007000200004&lang=pt" 
"S1405-02182007000100007-mex","Leer aumenta su vocabulario, Doctor: La ley del precio único de los libros","Bolaños, Bernardo","Isonomía; (26); 221-229","Isonomía","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182007000100007&lang=pt" 
"S1405-02182007000100004-mex","Los errores y las omisiones del Tribunal Electoral: Análisis argumentativo del dictamen de la elección presidencial","Cruz Parcero, Juan Antonio","Isonomía; (26); 103-127","Isonomía","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-02182007000100004&lang=pt" 
"S0034-70942007000200008-scl","Hematoma após raquianestesia tratado conservadoramente: relato de caso e revisão da literatura","Segabinazzi, Daniel, Brescianini, Betina Comiran, Schneider, Felipe Gornicki, Mendes, Florentino Fernandes","Revista Brasileira de Anestesiologia; 57(2); 188-194","Revista Brasileira de Anestesiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942007000200008&lang=pt" 
"S0034-70942007000200001-scl","Efeitos adversos do sufentanil associado ao anestésico local pelas vias subaracnóidea e peridural em pacientes submetidas à analgesia de parto","Salem, Isabel C.F., Fukushima, Fernanda B., Nakamura, Giane, Ferrari, Fábio, Navarro, Laís C., Castiglia, Yara Marcondes Machado, Ganem, Eliana Marisa","Revista Brasileira de Anestesiologia; 57(2); 125-135","Revista Brasileira de Anestesiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942007000200001&lang=pt" 
"S0034-70942007000200002-scl","Bupivacaína com excesso enantiomérico (S75-R25) a 0,5%, bupivacaína racêmica a 0,5% e lidocaína a 2% no bloqueio do nervo facial pela técnica de O&#039;Brien: estudo comparativo","Cangiani, Luis Henrique, Cangiani, Luiz Marciano, Pereira, Antônio Márcio de Safim Arantes","Revista Brasileira de Anestesiologia; 57(2); 136-146","Revista Brasileira de Anestesiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942007000200002&lang=pt" 
"S0034-70942007000200004-scl","Medida da ansiedade e da depressão em pacientes no pré-operatório. Estudo comparativo","Marcolino, José Álvaro Marques, Suzuki, Fernando Mikio, Alli, Luís Augusto Cunha, Gozzani, Judymara Lauzi, Mathias, Ligia Andrade da Silva Telles","Revista Brasileira de Anestesiologia; 57(2); 157-166","Revista Brasileira de Anestesiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942007000200004&lang=pt" 
"S0034-70942007000200006-scl","Instabilidade hemodinâmica grave durante o uso de isoflurano em paciente portador de escoliose idiopática: relato de caso","Hobaika, Adriano Bechara de Souza, Fernandes, Magda Lourenço, Cançado, Cláudio Lopes, Pereira, Marcelo Luiz Souza, Pires, Kléber Costa Castro","Revista Brasileira de Anestesiologia; 57(2); 177-181","Revista Brasileira de Anestesiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942007000200006&lang=pt" 
"S0034-70942007000200009-scl","Abscesso do músculo psoas em paciente submetida à analgesia por via peridural: relato de caso","Kraychete, Durval Campos, Rocha, Anita Perpétua Carvalho, Castro, Pedro Augusto Costa Rebouças de","Revista Brasileira de Anestesiologia; 57(2); 195-198","Revista Brasileira de Anestesiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942007000200009&lang=pt" 
"S0034-70942007000200011-scl","Espondilite anquilosante e anestesia","Oliveira, Carlos Rogério Degrandi","Revista Brasileira de Anestesiologia; 57(2); 214-222","Revista Brasileira de Anestesiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942007000200011&lang=pt" 
"S0104-56872007000100009-scl","Efeitos da amplificação sonora sobre as modalidades comunicativas utilizadas pelos pais","Couto, Maria Inês Vieira, Lichtig, Ida","Pró-Fono Revista de Atualização Científica; 19(1); 75-86","Pró-Fono Revista de Atualização Científica","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-56872007000100009&lang=pt" 
"S0718-22952007000100001-chl","LITERATURA, NACIÓN Y NACIONALISMO","Subercaseaux, Bernardo","Revista chilena de literatura; (70); 5-37","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100001&lang=pt" 
"S0718-22952007000100005-chl","CURIOSIDADES COLONIALES EN LETRA Y TRAZO: UNA PROYECCIÓN MUNDIALIZADORA","Nunes A, Clicie","Revista chilena de literatura; (70); 109-133","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100005&lang=pt" 
"S0718-22952007000100009-chl","BIENVENIDO NICANOR PARRA A LA UNIVERSIDAD DE CHILE","Jofré, Manuel","Revista chilena de literatura; (70); 179-183","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100009&lang=pt" 
"S0718-22952007000100010-chl","ANTONIO GAMONEDA VISTO POR MARÍA NIEVES ALONSO","Montes B, Hugo","Revista chilena de literatura; (70); 185-189","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100010&lang=pt" 
"S0718-22952007000100014-chl","Eliana Rabié A la deriva","Rojo, Rodolfo","Revista chilena de literatura; (70); 195-197","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100014&lang=pt" 
"S0718-22952007000100004-chl","TEATRO MAYA: RABINAL ACHÍ O DANZA DEL TUN","Henríquez Puentes, Patricia","Revista chilena de literatura; (70); 79-108","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100004&lang=pt" 
"S0718-22952007000100002-chl","COLIBRÍ DE SEVERO SARDUY: UNA EXPRESIÓN NEOBARROCA Y PSICOANALÍTICA DEL SUJETO","Montes Capó, Cristián","Revista chilena de literatura; (70); 39-56","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100002&lang=pt" 
"S0718-22952007000100003-chl","EL PARAÍSO PERDIDO DE JORGE TEILLIER","Candia, Alexis","Revista chilena de literatura; (70); 57-77","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100003&lang=pt" 
"S0718-22952007000100006-chl","LA REIVINDICACIÓN DE LA VOZ DE LA VÍCTIMA DE TORTURA EN ARTE DE MORIR DE ÓSCAR HAHN","Burkhart, Diana","Revista chilena de literatura; (70); 135-147","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100006&lang=pt" 
"S0718-22952007000100007-chl","DON JUAN DE GONZALO TORRENTE BALLESTER: REELABORACIÓN DE LOS ORÍGENES","Castro Rivas, Jéssica","Revista chilena de literatura; (70); 149-165","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100007&lang=pt" 
"S0718-22952007000100008-chl","UNA POÉTICA PARA EL ENCUENTRO ENTRE HISTORIA Y FICCIÓN","Viu, Antonia","Revista chilena de literatura; (70); 167-178","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100008&lang=pt" 
"S0718-22952007000100011-chl","Antología comentada de la Literatura española (historia y textos), siglo XVI","Montes, Hugo","Revista chilena de literatura; (70); 191-192","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100011&lang=pt" 
"S0718-22952007000100012-chl","Carlos Orlando Nállim Cervantes en las letras argentinas (Tomo II)","Godoy Gallardo, Eduardo","Revista chilena de literatura; (70); 192-194","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100012&lang=pt" 
"S0718-22952007000100013-chl","Gabriela Mistral Selección de prosas y poesías","Cuneo M, Ana María","Revista chilena de literatura; (70); 194-195","Revista chilena de literatura","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952007000100013&lang=pt" 
"S0066-782X2007000400001-scl","Análise econômica dos Stents coronarianos farmacológicos no Brasil: para todos ou para poucos pacientes?","Rassi Jr., Anis","Arquivos Brasileiros de Cardiologia; 88(4); 376-377","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400001&lang=pt" 
"S0066-782X2007000400032-scl","Errata","","Arquivos Brasileiros de Cardiologia; 88(4); 499-499","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400032&lang=pt" 
"S0066-782X2007000400011-scl","Ferritina sérica e coronariopatia obstrutiva: correlação angiográfica","Godoy, Moacir Fernandes de, Takakura, Isabela Thomaz, Machado, Rafael Dinardi, Grassi, Luciano Vaccari, Nogueira, Paulo Roberto","Arquivos Brasileiros de Cardiologia; 88(4); 430-433","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400011&lang=pt" 
"S0066-782X2007000400031-scl","Corrente If e o controle da freqüência cardíaca","César, Luiz Antonio Machado","Arquivos Brasileiros de Cardiologia; 88(4); e99-e102","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400031&lang=pt" 
"S0066-782X2007000400029-scl","Tratamento cirúrgico de pacientes com insuficiência cardíaca: revascularização miocárdica, reconstrução ventricular, cirurgia valvar mitral","Buffolo, Enio","Arquivos Brasileiros de Cardiologia; 88(4); e92-e94","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400029&lang=pt" 
"S0066-782X2007000400026-scl","Drenagem anômala total das veias pulmonares, em sua forma infracardíaca: desafio diagnóstico","Silva, Célia M. C., Oporto, Victor M., Silveira, Patrícia, Bertini Junior, Ayrton, Kapins, Carlos Eduardo Bernini, Carvalho, Antonio Carlos Camargo","Arquivos Brasileiros de Cardiologia; 88(4); e81-e83","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400026&lang=pt" 
"S0066-782X2007000400018-scl","Perfil do tratamento da insuficiência cardíaca na era dos betabloqueadores","Silva, Christiano Pereira, Bacal, Fernando, Pires, Philippe Vieira, Mangini, Sandrigo, Issa, Victor Sarli, Moreira, Silvia Ferreira Ayub, Chizzola, Paulo Roberto, Souza, Germano Emílio Conceição, Guimarães, Guilherme Veiga, Bocchi, Edimar Alcides","Arquivos Brasileiros de Cardiologia; 88(4); 475-479","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400018&lang=pt" 
"S0066-782X2007000400025-scl","Endocardite em válvula de Eustáquio","Veiga, Viviane Cordeiro, Molinari, Ana Cristina Carlo Magno, Farias, Cíntia Mara, Silva Junior, Amilton, Marum, Elias César Hauy, Rojas, Salomón Ordinola, Patrício, Marcelo Luiz, Abensur, Henry","Arquivos Brasileiros de Cardiologia; 88(4); e79-e80","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400025&lang=pt" 
"S0066-782X2007000400024-scl","Cirurgia de revascularização miocárdica em pacientes com artéria circunflexa anômala","Gomes, Walter J., Paez, Rodrigo P., Alves, Francisco A.","Arquivos Brasileiros de Cardiologia; 88(4); e76-e78","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400024&lang=pt" 
"S0066-782X2007000400023-scl","Ponte miocárdica multiarterial: apresentações clínica e anatômica incomuns","Santos, Luciano de Moura, Araújo, Edmur Carlos de, Sousa, Luciano Nogueira Liberato de","Arquivos Brasileiros de Cardiologia; 88(4); e73-e75","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400023&lang=pt" 
"S0066-782X2007000400022-scl","Lesões epicárdicas na cardiopatia chagásica são reflexo de processo inflamatório","Benvenuti, Luiz Alberto, Gutierrez, Paulo Sampaio","Arquivos Brasileiros de Cardiologia; 88(4); 496-498","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400022&lang=pt" 
"S0066-782X2007000400030-scl","Apêndice atrial esquerdo: imagem ecocardiográfica transtorácica tridimensional em tempo real","Vieira, Marcelo Luiz Campos, Tavares, Gláucia M. P., Cury, Alexandre, Lira Filho, Edgar B., Cordovil, Adriana, Rodrigues, Ana C. T., Mônaco, Cláudia G., Naccarato, Gustavo, Fischer, Cláudio H., Morhy, Samira S.","Arquivos Brasileiros de Cardiologia; 88(4); e95-e98","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400030&lang=pt" 
"S0066-782X2007000400028-scl","Perfis de saúde: Brasil, 2006 - modificações e suas causas","Gus, Iseu","Arquivos Brasileiros de Cardiologia; 88(4); e88-e91","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400028&lang=pt" 
"S0100-39842007000200002-scl","Qual o seu diagnóstico?","Nacif, Marcelo Souto, Oliveira Júnior, Amarino Carvalho de, Moreira, Denise Madeira, Nagano, Mônica Regina, Luz, José Hugo Mendes, Martins, Marcio dos Santos, Oliveira, Mauro Esteves de, Mendes, Luiz Fernando, Rochitte, Carlos Eduardo","Radiologia Brasileira; 40(2); VII-IX","Radiologia Brasileira","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842007000200002&lang=pt" 
"S0036-36342007000200001-spa","Factores de riesgo cardiovascular modificables en los médicos y en otro personal del equipo de salud","Lara Esqueda, Agustín, Velázquez Monroy, Oscar, Ruiz Matus, Cuauhtémoc, Martínez-Abundis, Esperanza, Valera-González, Isidora Guadalupe, González-Ortiz, Manuel","Salud Pública de México; 49(2); 83-84","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000200001&lang=pt" 
"S0036-36342007000200002-spa","Contaminación y salud pública en México","Rivera-Tapia, José Antonio","Salud Pública de México; 49(2); 84-85","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000200002&lang=pt" 
"S0036-36342007000200011-spa","La globalización y la nueva salud pública","Frenk, Julio, Gómez-Dantés, Octavio","Salud Pública de México; 49(2); 156-164","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000200011&lang=pt" 
"S0036-36342007000200009-spa","Muerte prematura y discapacidad en los derechohabientes del Instituto Mexicano del Seguro Social","Rodríguez-Abrego, Gabriela, Escobedo de la Peña, Jorge, Zurita, Beatriz, Ramírez, Teresita de Jesús","Salud Pública de México; 49(2); 132-143","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000200009&lang=pt" 
"S0036-36342007000200008-spa","Assessing phytochemical intake in a group of Mexican women","Galvan-Portillo, Marcia V, Wolff, Mary S, Torres-Sánchez, Luisa E, López-Cervantes, Malaquías, López-Carrillo, Lizbeth","Salud Pública de México; 49(2); 126-131","Salud Pública de México","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000200008&lang=pt" 
"S0036-36342007000200007-spa","Tendencias de cesáreas en relación con factores no clínicos en un centro de educación para el parto en la Ciudad de México","Campero, Lourdes, Hernández, Bernardo, Leyva, Ahidée, Estrada, Fátima, Osborne, Jomo, Morales, Sara","Salud Pública de México; 49(2); 118-125","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000200007&lang=pt" 
"S0036-36342007000200006-spa","Factores psicosociales laborales relacionados con la tensión arterial y síntomas cardiovasculares en personal de enfermería en México","Juárez-García, Arturo","Salud Pública de México; 49(2); 109-117","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000200006&lang=pt" 
"S0036-36342007000200005-spa","Factores de riesgo de dislipidemia en niños y adolescentes con obesidad","Romero-Velarde, Enrique, Campollo-Rivas, Octavio, Celis de la Rosa, Alfredo, Vásquez-Garibay, Edgar M, Castro-Hernández, Juan Francisco, Cruz-Osorio, Rosa M","Salud Pública de México; 49(2); 103-108","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000200005&lang=pt" 
"S0036-36342007000200004-spa","Prevalence of the metabolic syndrome and associated lifestyles in adult males from Oaxaca, Mexico","Ramírez-Vargas, Estanislao, Arnaud-Viñas, María del Rosario, Delisle, Hélène","Salud Pública de México; 49(2); 94-102","Salud Pública de México","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000200004&lang=pt" 
"S0036-36342007000200003-spa","Las barreras de acceso a los servicios de salud en la población indígena de Rabinal en Guatemala","Hautecoeur, Maeve, Zunzunegui, Maria Victoria, Vissandjee, Bilkis","Salud Pública de México; 49(2); 86-93","Salud Pública de México","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342007000200003&lang=pt" 
"S0066-782X2007000400002-scl","Avaliando a atividade vagal cardíaca na eletrocardiografia convencional","Teixeira, Flávia P., Ricardo, Djalma R., Castro, Claudia Lucia Barros de, Araújo, Claudio Gil S. de","Arquivos Brasileiros de Cardiologia; 88(4); 378-383","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400002&lang=pt" 
"S0066-782X2007000400004-scl","Estudo comparativo randomizado do implante de Stent de aço inoxidável recoberto por carbono semelhante ao diamante versus não recoberto em pacientes com doença arterial coronariana","Meireles, George César Ximenes, Abreu, Luciano Mauricio de, Forte, Antonio Artur da Cruz, Sumita, Marcos Kiyoshi, Sumita, Jorge Hideki, Aliaga, Jose Del Carmen Solano","Arquivos Brasileiros de Cardiologia; 88(4); 390-395","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400004&lang=pt" 
"S0066-782X2007000400005-scl","Padrões ecocardiográficos do fluxo venoso pulmonar nas malformações cardíacas congênitas com hiperfluxo pulmonar","Rivera, Ivan Romero, Silva, Maria Alayde Mendonça da, Moises, Valdir Ambrósio, Andrade, José Lázaro de, Campos Filho, Orlando, Paola, Ângelo Amato de, Carvalho, Antonio Carlos","Arquivos Brasileiros de Cardiologia; 88(4); 396-401","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400005&lang=pt" 
"S0066-782X2007000400006-scl","Janela aortopulmonar: impacto das lesões associadas no resultado cirúrgico","Gangana, Cinthia Siqueira, Malheiros, Ana Flávia de Araújo, Alves, Elizabete Vilar, Azevedo, Maurício Amir de, Bernardes, Renata Moll, Simões, Luiz Carlos","Arquivos Brasileiros de Cardiologia; 88(4); 402-407","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400006&lang=pt" 
"S0066-782X2007000400007-scl","Correção de defeitos cardíacos congênitos simples em crianças e adolescentes por meio de minitoracotomias","Silveira, Wilson Luiz da, Bosco, Fabiana A. Penachi, Leite, Adélio Ferreira, Peixoto, Fernanda A. Oliveira, Sousa, Mirna de, Souza, Carlos César Elias de","Arquivos Brasileiros de Cardiologia; 88(4); 408-412","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400007&lang=pt" 
"S0066-782X2007000400008-scl","Síndrome metabólica em pacientes submetidos à cirurgia de revascularização miocárdica: prevalência e marcador de morbi-mortalidade no período intra-hospitalar e após 30 dias","Pimenta, Eduardo, Passarelli Junior, Oswaldo, Borelli, Flávio, Sousa, Márcio G., Gun, Carlos, Amato, Vivian, Amodeo, Celso, Piegas, Leopoldo Soares","Arquivos Brasileiros de Cardiologia; 88(4); 413-417","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400008&lang=pt" 
"S0066-782X2007000400009-scl","Custos hospitalares da cirurgia de revascularização do miocárdio em pacientes coronarianos eletivos","Haddad, Nagib, Bittar, Eliana, Marchi, Andréa Fabiana de, Kantorowitz, Coralice dos Santos Veiga, Ayoub, Andréa Cotait, Fonseca, Mayuli Lurbe, Piegas, Leopoldo Soares","Arquivos Brasileiros de Cardiologia; 88(4); 418-423","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400009&lang=pt" 
"S0066-782X2007000400010-scl","Homocisteína plasmática total e fator von Willebrand no diabete melito experimental","Lopes, Renato Delascio, Neves, Lindalva Batista, D&#039;Almeida, Vânia, Conceição, Gleice Margarete de Souza, Gabriel Junior, Alexandre","Arquivos Brasileiros de Cardiologia; 88(4); 424-429","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000400010&lang=pt" 
