"S0004-27302008000500023-scl","Influências da reposição de estrógenos e progestágenos na ação do hormônio de crescimento em mulheres com hipopituitarismo","Isotton, Ana Lúcia, Wender, Maria Celeste O., Czepielewski, Mauro A.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(5); 901-916","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000500023&lang=pt" 
"S0034-98872008000700012-chl","Quiste hidatídico tiroideo sintomático: Caso clínico","Pérez P, Juan Antonio, Felmer E, Orlando, Carrasco E, Cristian, Gabrielli N, Mauricio, Torrijos C, Carmen, Bastías N, Juan Antonio","Revista médica de Chile; 136(7); 896-899","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700012&lang=pt" 
"S0034-98872008000700013-chl","Síndrome de McKittrick-Wheelock: Una causa infrecuente de shock hipovolémico","Mila, Rafael, Grille, Sofía, Laurini, Marcelo, Lapiedra, Diego, Bagattini, Juan Carlos","Revista médica de Chile; 136(7); 900-904","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700013&lang=pt" 
"S0034-98872008000700014-chl","Hiperaldosteronismo primario","Fardella, Carlos E, Mosso, Lorena M, Carvajal, Cristian A","Revista médica de Chile; 136(7); 905-914","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700014&lang=pt" 
"S0034-98872008000700015-chl","Eficacia de los hipoglicemiantes orales en el control metabólico de pacientes con diabetes mellitus gestacional","Valdés R, Enrique, Soto-Chacón, Emiliano, Lahsen M, Rodolfo, Barrera H, Carlos, Candía P, Paula","Revista médica de Chile; 136(7); 915-920","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700015&lang=pt" 
"S0034-98872008000700016-chl","Tumores del estroma gastrointestinal (GIST), un particular tipo de neoplasia","Bórquez M, Pablo, Neveu C, Rodrigo","Revista médica de Chile; 136(7); 921-929","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700016&lang=pt" 
"S0034-98872008000700017-chl","Niccolo Paganini: Aspectos médicos de su vida y obra","Miranda C, Marcelo, Navarrete T, Luz, Zúñiga N, Gonzalo","Revista médica de Chile; 136(7); 930-936","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700017&lang=pt" 
"S0034-98872008000700018-chl","Acreditación de Programas de Formación de post-título en medicina","Heerlein L, Andrés","Revista médica de Chile; 136(7); 937-938","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700018&lang=pt" 
"S0034-98872008000700019-chl","Revisión por pares en la Revista Médica de Chile, año 2007","","Revista médica de Chile; 136(7); 939-943","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700019&lang=pt" 
"S0034-98872008000700020-chl","Publicaciones y Multimedia","","Revista médica de Chile; 136(7); 944-944","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700020&lang=pt" 
"S0034-98872008000700021-chl","Enfermedad de Chagas en las zonas rurales de la Región Metropolitana (Santiago) y de la V Región (Aconcagua)","Lorca, Myriam, Soto, Fernanda, Soto, Paulo, Padilla, Graciela, Núñez, Elizabeth, Rojas, Juan, Horta, Maithe, Bustamante, Mirta, Atencio, Julio, Raychaudhuri, Syamal","Revista médica de Chile; 136(7); 945-946","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700021&lang=pt" 
"S0034-98872008000700022-chl","Trombosis venosa cerebral aislada","Trujillo, Osvaldo, Nogales-Gaete, Jorge, Sáez, David","Revista médica de Chile; 136(7); 946-948","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700022&lang=pt" 
"S0034-98872008000700023-chl","La medición del intervalo QT: Una competencia médica a mejorar","Lama T, Alexis","Revista médica de Chile; 136(7); 948-949","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700023&lang=pt" 
"S0034-98872008000700024-chl","Carlos II de España, &quot;El hechizado&quot;","Cruz-Coke M, Ricardo","Revista médica de Chile; 136(7); 950-950","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700024&lang=pt" 
"S0034-98872008000700025-chl","ACIDOSIS LÁCTICA Y PROPOFOL","Parra R, Héctor","Revista médica de Chile; 136(7); 950-951","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000700025&lang=pt" 
"S0124-00642008000300003-col","Percepción sobre el Derecho a la Salud y Acceso a Servicios en Usuarios del Régimen Subsidiado en un Municipio Colombiano, 2005","Alvis-Guzmán, Nelson, Alvis-Estrada, Luís, Orozco-Africano, Julio","Revista de Salud Pública; 10(3); 386-394","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300003&lang=pt" 
"S0124-00642008000300004-col","Narrativa Prototipo de la Depresión en un Grupo de Adultos Jóvenes de Bucaramanga, Colombia","Álvarez-Ramírez, Leonardo Y., Peñalosa-Gómez, Fabián, Barrera, María I","Revista de Salud Pública; 10(3); 395-404","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300004&lang=pt" 
"S0124-00642008000300008-col","Evaluación Antropométrica de Estudiantes Universitarios en Bogotá, Colombia","Vargas-Zárate, Melier, Becerra-Bulla, Fabiola, Prieto-Suárez, Edgar","Revista de Salud Pública; 10(3); 433-442","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300008&lang=pt" 
"S0124-00642008000300011-col","Diagnóstico de la Calibración del Equipo Biomédico en Entidades de Salud del Departamento de Risaralda","López-Isaza, Giovanni A, Llamosa-Rincón, Luis E","Revista de Salud Pública; 10(3); 462-469","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300011&lang=pt" 
"S0124-00642008000300014-col","Coloraciones Ziehl-Neelsen y Safranina modificadas para el Diagnóstico de Cyclospora cayetanensis","Galvan-Díaz, Ana L, Herrera-Jaramillo, Viviana, Santos- Rodriguez, Zila M, Delgado-Naranjo, Marcela","Revista de Salud Pública; 10(3); 488-493","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300014&lang=pt" 
"S0124-00642008000300005-col","","Barbosa de Oliveira, Luciana C, Chaves-Maia, Eulália M","Revista de Salud Pública; 10(3); 405-413","Revista de Salud Pública","Português","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300005&lang=pt" 
"S0124-00642008000300013-col","Radiopharmaceutical Drug Interactions","Santos-Oliveira, Ralph","Revista de Salud Pública; 10(3); 477-487","Revista de Salud Pública","Inglês","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300013&lang=pt" 
"S0124-00642008000300009-col","Validación de un Instrumento para Medir Calidad Percibida por Usuarios de Hospitales de Colombia","Cabrera- Arana, Gustavo A, Londoño- Pimienta, Jaime L, Bello- Parías, León D","Revista de Salud Pública; 10(3); 443-451","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300009&lang=pt" 
"S0124-00642008000300007-col","Prevalencia y Caracterización de los Recién Nacidos con Anomalías Craneofaciales en el Instituto Materno Infantil de Bogotá","Cifuentes-Cifuentes, Yolanda, Arteaga-Díaz, Clara, Infante-Contreras, Clementina, Clavijo-López, Elsa G, Quintero-Guzmán, Constanza","Revista de Salud Pública; 10(3); 423-432","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300007&lang=pt" 
"S0124-00642008000300006-col","Enfermedades de Origen Genético en Pacientes Pediátricos Hospitalizados en la Provincia de Ubate, Colombia","Páez, Paola, Suárez-Obando, Fernando, Zarante, Ignacio","Revista de Salud Pública; 10(3); 414-422","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300006&lang=pt" 
"S0124-00642008000300010-col","Aluminio en el Tracto Respiratorio Bajo de Residentes de la Ciudad de México","Manquián-Tejos, Adelaida R.I, Tovar-Gálvez, Luis R, Yáñez-Canal, Gabriel","Revista de Salud Pública; 10(3); 452-462","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300010&lang=pt" 
"S1020-49892008000700006-spa","Barriers to hospital births: why do many Bolivian women give birth at home?","Otis, Kelsey E., Brett, John A.","Revista Panamericana de Salud Pública; 24(1); 46-53","Revista Panamericana de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000700006&lang=pt" 
"S0102-36162008000700003-scl","Clampe de Ganz no tratamento de urgência em lesões do anel pélvico","Pereira, Gilberto José Cação, Pereira, Hamilton da Rosa, Dinhani, Daniel Innocenti, Gumieiro, Davi Nicoletti, Volpi, Reinaldo dos Santos","Revista Brasileira de Ortopedia; 43(7); 279-286","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000700003&lang=pt" 
"S0102-36162008000700005-scl","Análise biomecânica de variáveis relacionadas à resistência ao arrancamento dos parafusos do sistema de fixação vertebral","Rosa, Rodrigo César, Silva, Patrícia, Shimano, Antonio Carlos, Volpon, José Batista, Defino, Helton L.A., Schleicher, Philip, Kandziora, Frank","Revista Brasileira de Ortopedia; 43(7); 293-299","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000700005&lang=pt" 
"S0102-36162008000700006-scl","Estudo anatômico do ligamento patelofemoral lateral em joelho de cadáveres","Navarro, Marcelo Schmidt, Navarro, Ricardo Dizioli, Akita Junior, Jorge, Cohen, Moisés","Revista Brasileira de Ortopedia; 43(7); 300-307","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000700006&lang=pt" 
"S1020-49892008000700009-spa","Infección por Mycobacterium bovis en humanos en diez países de América Latina, 1970-2007","","Revista Panamericana de Salud Pública; 24(1); 70-70","Revista Panamericana de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000700009&lang=pt" 
"S1020-49892008000700001-spa","Caracterización de aislamientos invasivos de S. pneumoniae, H. influenzae y N. meningitidis en América Latina y el Caribe: SIREVA II, 2000-2005","Gabastou, Jean-Marc, Agudelo, Clara Inés, Brandileone, Maria Cristina de Cunto, Castañeda, Elizabeth, Lemos, Ana Paula Silva de, Di Fabio, José Luis","Revista Panamericana de Salud Pública; 24(1); 1-15","Revista Panamericana de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000700001&lang=pt" 
"S1020-49892008000700004-spa","Perception of consultation length in cardiology and its ethical implications","Doval, Hernan C., Borracci, Raul Alfredo, Darú, Victor D., Giorgi, Mariano A., Samarelli, Marisa","Revista Panamericana de Salud Pública; 24(1); 31-35","Revista Panamericana de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000700004&lang=pt" 
"S1020-49892008000700010-spa","Emerging patterns in overweight and obesity in Ecuador","Bernstein, Adam","Revista Panamericana de Salud Pública; 24(1); 71-74","Revista Panamericana de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000700010&lang=pt" 
"S1020-49892008000700002-spa","Device-associated infection rates and mortality in intensive care units of Peruvian hospitals: findings of the International Nosocomial Infection Control Consortium","Cuellar, Luis E., Fernandez-Maldonado, Eduardo, Rosenthal, Victor D., Castaneda-Sabogal, Alex, Rosales, Rosa, Mayorga-Espichan, Manuel J., Camacho-Cosavalente, Luis A., Castillo-Bravo, Luis I.","Revista Panamericana de Salud Pública; 24(1); 16-24","Revista Panamericana de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000700002&lang=pt" 
"S1020-49892008000700003-spa","Comportamentos de risco para doenças sexualmente transmissíveis em caminhoneiros no Brasil","Teles, Sheila Araujo, Matos, Marcos André de, Caetano, Karlla Antonieta Amorim, Costa, Ludmila Araujo, França, Divânia Dias da Silva, Pessoni, Grécia Carolina, Brunini, Sandra Maria, Martins, Regina Maria Bringel","Revista Panamericana de Salud Pública; 24(1); 25-30","Revista Panamericana de Salud Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000700003&lang=pt" 
"S1020-49892008000700005-spa","New drugs in Brazil: do they meet Brazilian public health needs?","Vidotti, Carlos Cezar Flores, Castro, Lia Lusitana Cardozo de, Calil, Simone Saad","Revista Panamericana de Salud Pública; 24(1); 36-45","Revista Panamericana de Salud Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000700005&lang=pt" 
"S1020-49892008000700007-spa","Tendências da produção científica em odontologia no Brasil","Dias, Aldo Angelim, Narvai, Paulo Capel, Rêgo, Delane Maria","Revista Panamericana de Salud Pública; 24(1); 54-60","Revista Panamericana de Salud Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000700007&lang=pt" 
"S1020-49892008000700008-spa","Estrategia de educación popular para promover la participación comunitaria en la prevención del dengue en Cuba","Sánchez, Lizet, Pérez, Dennis, Alfonso, Lázara, Castro, Marta, Sánchez, Luis Manuel, Van der Stuyft, Patrick, Kourí, Gustavo","Revista Panamericana de Salud Pública; 24(1); 61-69","Revista Panamericana de Salud Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892008000700008&lang=pt" 
"S0102-36162008000700001-scl","Osteossíntese das fraturas diafisárias da criança com hastes intramedulares flexíveis","Volpon, José Batista","Revista Brasileira de Ortopedia; 43(7); 261-270","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000700001&lang=pt" 
"S0102-36162008000700002-scl","Avaliação da deformidade estética após a tenotomia da cabeça longa do bíceps na artroscopia do ombro","Almeida, Alexandre, Roveda, Gilberto, Valin, Márcio Rangel, Almeida, Nayvaldo Couto de, Agostini, Ana Paula, Scheifler, Camila","Revista Brasileira de Ortopedia; 43(7); 271-278","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000700002&lang=pt" 
"S0124-00642008000300012-col","Prevalencia Serológica de Salmonellaenteritidis en la Población Canina del Municipio de Tunja, Colombia","Rincón-Reyes, Oscar, Figueroa, Judith","Revista de Salud Pública; 10(3); 470-476","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000300012&lang=pt" 
"S0066-782X2008001300005-scl","Prevalência e fatores sociodemográficos em hipertensos de São José do Rio Preto - SP","Cesarino, Claudia B., Cipullo, José Paulo, Martin, José Fernando Vilela, Ciorlia, Luiz Alberto, Godoy, Maria Regina P. de, Cordeiro, José Antonio, Rodrigues, Isabela C.","Arquivos Brasileiros de Cardiologia; 91(1); 31-35","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300005&lang=pt" 
"S0066-782X2008001300013-scl","Deficiência de tiamina como causa de cor pulmonale reversível","Coelho, Liana S., Hueb, João C., Minicucci, Marcos F., Azevedo, Paula S., Paiva, Sergio A. R., Zornoff, Leonardo A. M.","Arquivos Brasileiros de Cardiologia; 91(1); e7-e9","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300013&lang=pt" 
"S0066-782X2008001300012-scl","Interrupção do arco aórtico como causa de insuficiência cardíaca em adulto jovem","Lobato, Rogério Fortes, Saliba, Luis Augusto R., Ferreiro, Carlos Regenga, Bacal, Fernando","Arquivos Brasileiros de Cardiologia; 91(1); e4-e6","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300012&lang=pt" 
"S0066-782X2008001300010-scl","Caso 4: mulher de 78 Anos, obesa, com dispnéia súbita intensa","Ceotto, Bruno, Sousa, Júlio César Vieira de, Benvenuti, Luiz Alberto","Arquivos Brasileiros de Cardiologia; 91(1); 63-68","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300010&lang=pt" 
"S0066-782X2008001300011-scl","Drenagem anômala parcial de quatro veias pulmonares com septo interatrial íntegro: relato de um caso raro","Atik, Edmar, Bhering, Maria Aparecida, Assad, Renato Samy","Arquivos Brasileiros de Cardiologia; 91(1); e1-e3","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300011&lang=pt" 
"S0066-782X2008001300014-scl","Narciso e o ecocardiografista","Grinberg, Max, Mathias Jr., Wilson","Arquivos Brasileiros de Cardiologia; 91(1); e10-e11","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300014&lang=pt" 
"S0066-782X2008001300002-scl","Estudo dos principais fatores de risco maternos nas síndromes hipertensivas da gestação","Assis, Thaís Rocha, Viana, Fabiana Pavan, Rassi, Salvador","Arquivos Brasileiros de Cardiologia; 91(1); 11-17","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300002&lang=pt" 
"S0066-782X2008001300003-scl","Prevalência e abordagem cirúrgica da estenose supravalvar pulmonar pós-operação de jatene para transposição das grandes artérias","Jatene, Marcelo Biscegli, Jatene, Ieda Biscegli, Oliveira, Patrícia Marques de, Moysés, Rafael Aon, Souza, Luis Carlos Bento de, Fontes, Valmir, Miura, Nana, Lopes, Antonio Augusto, Marcial, Miguel Barbero, Jatene, Adib Domingos","Arquivos Brasileiros de Cardiologia; 91(1); 18-24","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300003&lang=pt" 
"S0066-782X2008001300004-scl","Resposta da pressão arterial ao esforço em adolescentes: influência do sobrepeso e obesidade","Carletti, Luciana, Rodrigues, Anabel Nunes, Perez, Anselmo José, Vassallo, Dalton Valentim","Arquivos Brasileiros de Cardiologia; 91(1); 25-30","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300004&lang=pt" 
"S0066-782X2008001300006-scl","Assistência circulatória com oxigenação por membrana extracorpórea (ECMO) no adulto: um conceito falido ou esquecido?","Colafranceschi, Alexandre Siciliano, Monteiro, Andrey José de Oliveira, Canale, Leonardo Secchin, Campos, Luiz Antonio de Almeida, Montera, Marcelo Westerlund, Silva, Paulo Roberto Dutra da, Fernandes, Marcelo Ramalho, Pinto, Alexandre de Araújo, Molas, Stelmar Moura, Mesquita, Evandro Tinoco","Arquivos Brasileiros de Cardiologia; 91(1); 36-41","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300006&lang=pt" 
"S0066-782X2008001300007-scl","VO2 pico e inclinação VE/VCO2 na era dos betabloqueadores na insuficiência cardíaca: uma experiência brasileira","Guimarães, Guilherme Veiga, Silva, Mário Sérgio Vaz da, d&#039;Avila, Veridiana Moraes, Ferreira, Silvia Moreira Ayub, Silva, Christiano Pereira, Bocchi, Edimar Alcides","Arquivos Brasileiros de Cardiologia; 91(1); 42-48","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300007&lang=pt" 
"S0066-782X2008001300008-scl","Níveis séricos de NT pro-BNP: relação com função sistólica e diastólica nas miocardiopatias e pericardiopatias","Mady, Charles, Fernandes, Fábio, Arteaga, Edmundo, Ramires, Felix José Alvarez, Buck, Paula de Cássia, Salemi, Vera Maria Cury, Ianni, Barbara Maria, Nastari, Luciano, Dias, Ricardo Ribeiro","Arquivos Brasileiros de Cardiologia; 91(1); 49-54","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300008&lang=pt" 
"S0066-782X2008001300009-scl","Avaliação diagnóstica da cardiomiopatia hipertrófica em fase clínica e pré-clínica","Mattos, Beatriz Piva e, Torres, Marco Antonio Rodrigues, Freitas, Valéria Centeno de","Arquivos Brasileiros de Cardiologia; 91(1); 55-62","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300009&lang=pt" 
"S0066-782X2008001300015-scl","Mieloperoxidase e doença arterial coronariana: da pesquisa à prática clínica","Roman, Raquel Melchior, Wendland, Andrea Elisabet, Polanczyk, Carisi Anne","Arquivos Brasileiros de Cardiologia; 91(1); e12-e19","Arquivos Brasileiros de Cardiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2008001300015&lang=pt" 
"S0102-311X2008000700025-spa","Esquistossomose em área de ecoturismo do Estado de Minas Gerais, Brasil","Massara, Cristiano Lara, Amaral, Graciela Larissa, Caldeira, Roberta Lima, Drummond, Sandra Costa, Enk, Martin Johannes, Carvalho, Omar dos Santos","Cadernos de Saúde Pública; 24(7); 1709-1712","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700025&lang=pt" 
"S0102-311X2008000700024-spa","Qualidade da atenção básica mediante internações evitáveis no Sul do Brasil","Dias-da-Costa, Juvenal Soares, Borba, Laura Garcia de, Pinho, Michele Nunes, Chatkin, Moema","Cadernos de Saúde Pública; 24(7); 1699-1707","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700024&lang=pt" 
"S0102-311X2008000700023-spa","Compreensão da terapia anti-retroviral: uma aplicação de modelo de traço latente","Ceccato, Maria das Graças B., Acurcio, Francisco A., César, Cibele C., Bonolo, Palmira F., Guimarães, Mark D. C.","Cadernos de Saúde Pública; 24(7); 1689-1698","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700023&lang=pt" 
"S0102-311X2008000700022-spa","Perfil epidemiológico dos usuários dos Centros de Testagem e Aconselhamento do Estado de Santa Catarina, Brasil, no ano de 2005","Schneider, Ione Jayce Ceola, Ribeiro, Carla, Breda, Daiane, Skalinski, Lacita Menezes, d&#039;Orsi, Eleonora","Cadernos de Saúde Pública; 24(7); 1675-1688","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700022&lang=pt" 
"S0102-311X2008000700021-spa","Estado nutricional de escolares de 1ª a 4ª séries do Ensino Fundamental das escolas urbanas da cidade de Pelotas, Rio Grande do Sul, Brasil","Vieira, Maria de Fátima Alves, Araújo, Cora Luiza Pavin, Hallal, Pedro Curi, Madruga, Samanta Winck, Neutzling, Marilda Borges, Matijasevich, Alicia, Leal, Cynthia Munhoz dos Anjos, Menezes, Ana Maria Baptista","Cadernos de Saúde Pública; 24(7); 1667-1674","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700021&lang=pt" 
"S0102-311X2008000700019-spa","Transtornos mentais em comunidade atendida pelo Programa Saúde da Família","Gonçalves, Daniel Maffasioli, Kapczinski, Flavio","Cadernos de Saúde Pública; 24(7); 1641-1650","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700019&lang=pt" 
"S0102-311X2008000700018-spa","Mortalidade infantil e evitabilidade em Mato Grosso do Sul, Brasil, 2000 a 2002","Gastaud, Ana Lúcia Gomes da Silva, Honer, Michael Robin, Cunha, Rivaldo Venancio da","Cadernos de Saúde Pública; 24(7); 1631-1640","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700018&lang=pt" 
"S0102-311X2008000700017-spa","Hanseníase no Estado do Espírito Santo, Brasil: uma endemia em ascensão?","Moreira, Marilda Vieira, Waldman, Eliseu Alves, Martins, Cleide Lavieri","Cadernos de Saúde Pública; 24(7); 1619-1630","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700017&lang=pt" 
"S0102-311X2008000700016-spa","Assistência à gestação e ao parto: resultados de dois estudos transversais em áreas pobres das regiões Norte e Nordeste do Brasil","Chrestani, Maria Aurora D., Santos, Iná S., Cesar, Juraci A., Winckler, Leonardo S., Gonçalves, Tatiane S., Neumann, Nelson A.","Cadernos de Saúde Pública; 24(7); 1609-1618","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700016&lang=pt" 
"S0102-311X2008000700013-spa","Estudo comparativo de dois critérios utilizados no Programa Saúde da Família na priorização do tratamento da cárie entre crianças de 5 a 12 anos","Terreri, André Luiz Marçal, Soler, Zaida Aurora Sperli Geraldes","Cadernos de Saúde Pública; 24(7); 1581-1587","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700013&lang=pt" 
"S0102-311X2008000700012-spa","Process indicators in the Program for Humanization of Prenatal Care and Childbirth in Ceará State, Brazil: analysis of a historical series (2001-2006)","Passos, Andersom Aguiar, Moura, Escolástica Rejane Ferreira","Cadernos de Saúde Pública; 24(7); 1572-1580","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700012&lang=pt" 
"S0102-311X2008000700011-spa","Prevalência e fatores associados ao uso de antidepressivos em adultos de área urbana de Pelotas, Rio Grande do Sul, Brasil, em 2006","Garcias, Carla Maria Maia, Pinheiro, Ricardo Tavares, Garcias, Gilberto de Lima, Horta, Bernardo Lessa, Brum, Clarice Brinck","Cadernos de Saúde Pública; 24(7); 1565-1571","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700011&lang=pt" 
"S0102-311X2008000700010-spa","Marcas identitárias masculinas e a saúde de homens jovens","Nascimento, Elaine Ferreira do, Gomes, Romeu","Cadernos de Saúde Pública; 24(7); 1556-1564","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000700010&lang=pt" 
