"S1414-32832004000100004-scl","A Grande Saúde: uma introdução à medicina do Corpo sem Órgãos","Teixeira, Ricardo Rodrigues","Interface - Comunicação, Saúde, Educação; 8(14); 35-72","Interface - Comunicação, Saúde, Educação","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-32832004000100004&lang=pt" 
"S0103-84782004000100015-scl","Lucratividade e risco de sistemas de manejo de solo e de rotação e sucessão de culturas","Santos, Henrique Pereira dos, Ambrosi, Ivo, Lhamby, Julio Cesar Barreneche, Carmo, Cristiano do","Ciência Rural; 34(1); 97-103","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100015&lang=pt" 
"S0103-84782004000100007-scl","Interferência de picão-preto e guanxuma com a soja: efeitos da densidade de plantas e época relativa de emergência","Fleck, Nilson Gilberto, Rizzardi, Mauro Antônio, Agostinetto, Dirceu, Balbinot Junior, Alvadi Antônio","Ciência Rural; 34(1); 41-48","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100007&lang=pt" 
"S0103-84782004000100043-scl","Enraizamento in vitro de pereira (Pyrus communis L.) cv. Carrick","Erig, Alan Cristiano, Schuch, Márcia Wulff, Braga, Eugênia Jacira Bolacel","Ciência Rural; 34(1); 275-277","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100043&lang=pt" 
"S0103-84782004000100002-scl","Influência das condições climáticas sobre a eficácia de fungicidas empregados para o controle do míldio em Vitis vinifera","Czermainski, Ana Beatriz Costa, Sônego, Olavo Roberto","Ciência Rural; 34(1); 5-11","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100002&lang=pt" 
"S0103-84782004000100046-scl","Ausência de anticorpos contra o vírus da síndrome da cabeça inchada em frangos de corte no Planalto Médio do Rio Grande do Sul, Brasil","Boaro, Loreni, Kreutz, Luiz Carlos, Poletto, Rosangela, Uonfruhauf, Mauricio","Ciência Rural; 34(1); 285-287","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100046&lang=pt" 
"S0103-84782004000100001-scl","Consumo foliar e aspectos biológicos de Urbanus acawoios (Lep.: Hesperiidae) alimentado com folíolos de Clitoria fairchildiana (Leguminosae: Faboideae) em três níveis de maturidade","Trevisan, Henrique, De Nadai, Janaína, Lunz, Alexandre Mehl, Carvalho, Acacio Geraldo de","Ciência Rural; 34(1); 1-4","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100001&lang=pt" 
"S0103-84782004000100004-scl","Densidade populacional de Ralstonia solanacearum em cultivares de batata a campo","Maciel, João Leodato Nunes, Duarte, Valmir, Silveira, José Ricardo Pfeifer","Ciência Rural; 34(1); 19-24","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100004&lang=pt" 
"S0103-84782004000100044-scl","Introdução de genes em segmentos foliares de cupuaçu (Theobroma grandiflorum schumm.) usando biobalística","Ferreira, Maria das Graças Rodrigues, Carvalho, Carlos Henrique Siqueira de, Carneiro, Andréa Almeida, Cárdenas, Fernando Enrique Ninamango","Ciência Rural; 34(1); 265-279","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100044&lang=pt" 
"S0103-84782004000100012-scl","Growth of symbiont fungi of some higher attine ants in mineral medium","Loeck, Alci Enimar, Pierobom, Carlos Roberto, Gusmão, Luciana Guerra de, Afonso, Ana Paula","Ciência Rural; 34(1); 79-82","Ciência Rural","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100012&lang=pt" 
"S0103-84782004000100011-scl","Considerações sobre duas metodologias de análise de estabilidade e adaptabilidade","Murakami, Devanir Mitsuyuki, Cardoso, Antônio Américo, Cruz, Cosme Damião, Bizão, Nair","Ciência Rural; 34(1); 71-78","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100011&lang=pt" 
"S0103-84782004000100016-scl","Geoprocessamento e sensoriamento remoto aplicados à análise de recursos florestais","Bolfe, Édson Luis, Pereira, Rudiney Soares, Madruga, Pedro Roberto de Azambuja","Ciência Rural; 34(1); 105-111","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100016&lang=pt" 
"S0103-84782004000100018-scl","Aspectos radiográficos da doença valvar crônica","Soares, Elaine Cristina, Larsson, Maria Helena Matiko Akao, Pinto, Ana Carolina Brandão de Campos Fonseca","Ciência Rural; 34(1); 119-124","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100018&lang=pt" 
"S0103-84782004000100021-scl","Uso da cola n-butil cianoacrilato na sulcoplastia de recessão em coelhos: avaliação histológica","Santos, Fernanda Carpi dos, Rahal, Sheila Canevese, Sequeira, Júlio Lopes, Torelli, Sandra Regina, Grassioto, Irani Quagio","Ciência Rural; 34(1); 139-145","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100021&lang=pt" 
"S0103-84782004000100020-scl","Effects of topical 2% cyclosporine A on the corneas of dogs subjected to lamellar keratoplasty with a graft of equine pericardium preserved in glycerin: clinical and morphological evaluation","Teixeira, Roseli Borges, Barros, Paulo Sergio de Moraes, Martins, Maria Cristina","Ciência Rural; 34(1); 131-138","Ciência Rural","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100020&lang=pt" 
"S0103-84782004000100026-scl","Intoxicação de vacas leiteiras por farelo de algodão naturalmente contaminado com aflatoxinas","Gonçalez, Edlayne, Pinto, Marina Mori, Manginelli, Silvio, Felicio, Joana D&#039;arc","Ciência Rural; 34(1); 171-174","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100026&lang=pt" 
"S0103-84782004000100023-scl","Escova dental e dedeira na remoção da placa bacteriana dental em cães","Lima, Tânia Berbert Ferreira, Eurides, Duvaldo, Rezende, Renata Junqueira, Milken, Vanessa Martins Fayad, Silva, Luiz Antonio Franco da, Fioravanti, Maria Clorinda Soares","Ciência Rural; 34(1); 155-158","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100023&lang=pt" 
"S0103-84782004000100025-scl","Pesquisa de anticorpos contra Leptospira spp. em animais silvestres e em estado feral da região de Nhecolândia, Mato Grosso do Sul, Brasil: utilização da técnica de imuno-histoquímica para detecção do agente","Girio, Raul José Silva, Pereira, Fernando Lúcio Garcia, Marchiori Filho, Moacir, Mathias, Luís Antônio, Herreira, Rita de Cássia Pereira, Alessi, Antônio Carlos, Girio, Thaís Marino Silva","Ciência Rural; 34(1); 165-169","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100025&lang=pt" 
"S0103-84782004000100030-scl","Controle estratégico do carrapato Amblyomma cajennense em eqüinos","Labruna, Marcelo Bahia, Leite, Romário Cerqueira, Gobesso, Alexandre Augusto de Oliveira, Gennari, Solange Maria, Kasai, Nobuko","Ciência Rural; 34(1); 195-200","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100030&lang=pt" 
"S0103-84782004000100032-scl","Desempenho reprodutivo de Nasonia vitripennis Walker (Hymenoptera: Pteromalidae) em pupas crioconservadas de Chrysomya megacephala Fabricius (Diptera: Calliphoridae): avaliação preliminar","Milward-de-Azevedo, Eliane Maria Vieira, Serafin, Ivan, Piranda, Eliane Mattos, Gulias-Gomes, Claudia Cristina","Ciência Rural; 34(1); 207-211","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100032&lang=pt" 
"S0103-84782004000100047-scl","Equine cutaneous pythiosis: a report of four cases","Headley, Selwyn Arlington, Arruda Junior, Homero Neves","Ciência Rural; 34(1); 289-292","Ciência Rural","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100047&lang=pt" 
"S0103-84782004000100035-scl","Efeito da seleção no primeiro ciclo de postura para produção de ovos sobre o desempenho no segundo ciclo","Schmidt, Gilberto Silber, Figueiredo, Elsio Antonio Pereira de","Ciência Rural; 34(1); 225-229","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100035&lang=pt" 
"S0103-84782004000100045-scl","Calagem e as propriedades eletroquímicas e físicas de um latossolo em plantio direto","Costa, Falberni de Souza, Bayer, Cimélio, Albuquerque, Jackson Adriano, Fontoura, Sandra Mara Vieira","Ciência Rural; 34(1); 281-284","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100045&lang=pt" 
"S0103-84782004000100037-scl","Feeding dairy cows with soybean by-products: effects on metabolic profile","Alves, Marilia, González, Félix, Carvalho, Nelcy, Mühlbach, Paulo, Lima, Verônica, Conceição, Tiago Reis, Wald, Vera","Ciência Rural; 34(1); 239-243","Ciência Rural","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100037&lang=pt" 
"S0103-84782004000100042-scl","Aborto eqüino por Leptospira sp.","Pescador, Caroline Argenta, Corbellini, Luís Gustavo, Loretti, Alexandre Paulino, Wunder Júnior, Elsio, Frantz, Fernanda Junges, Driemeier, David","Ciência Rural; 34(1); 271-274","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100042&lang=pt" 
"S0103-84782004000100039-scl","Composição centesimal da carne de cordeiros submetidos a dietas com diferentes teores de concentrado","Zeola, Nivea Maria Brancacci Lopes, Silva Sobrinho, Américo Garcia da, Gonzaga Neto, Severino, Marques, Carlo Aldrovandi Torreão","Ciência Rural; 34(1); 253-257","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100039&lang=pt" 
"S0103-84782004000100041-scl","Adaptabilidade e estabilidade de cultivares de alfafa em relação a diferentes épocas de corte","Ferreira, Reinaldo de Paula, Botrel, Milton de Andrade, Ruggieri, Ana Claúdia, Pereira, Antônio Vander, Coelho, Antônio Daniel Fernandes, Lédo, Francisco José da Silva, Cruz, Cosme Damião","Ciência Rural; 34(1); 265-269","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100041&lang=pt" 
"S0103-84782004000100048-scl","Ocorrência de carrapatos em tamanduá-bandeira (Myrmecophaga tridactyla) e tamanduá-mirim (Tamandua tetradactyla) na região do Pantanal Sul Mato-Grossense, Brasil","Martins, João Ricardo, Medri, Ísis Meri, Oliveira, Carlos Marcos, Guglielmone, Alberto","Ciência Rural; 34(1); 293-295","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100048&lang=pt" 
"S0103-84782004000100051-scl","Citogenética do gênero Leucaena Benth","Schifino-Wittmann, Maria Teresa","Ciência Rural; 34(1); 309-314","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100051&lang=pt" 
"S0103-84782004000100052-scl","Semelhanças entre a doença idiopática do trato urinário inferior dos felinos e a cistite intersticial humana","Reche Junior, Archivaldo, Hagiwara, Mitika Kuribayashi","Ciência Rural; 34(1); 315-321","Ciência Rural","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100052&lang=pt" 
"S0103-84782004000100053-scl","Considerations about electroretinography in dogs","Oriá, Arianne Pontes, Lázaro Júnior, Luiz Paulo, Honsho, Cristiane dos Santos, Dórea Neto, Francisco de Assis, Laus, José Luiz","Ciência Rural; 34(1); 323-328","Ciência Rural","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782004000100053&lang=pt" 
"S0100-69912004000100015-scl","Hérnia de Littré","Lima Neto, Edgar Valente de, Goldenberg, Alberto, Matos, Delcio","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 73-74","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100015&lang=pt" 
"S0100-69912004000100009-scl","&quot;Coroa mortal&quot;: anatomia e importância nas herniorrafias inguinais","Gusmão, Luiz Carlos Buarque de, Cavalcanti, Thiago Fortes Pinto, Damasceno, Renato Wendell Ferreira, Ramalho, Antônio José Casado, Lima, Jacqueline Silva Brito","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 46-48","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100009&lang=pt" 
"S0100-69912004000100007-scl","Significado prognóstico do linfonodo metastático N3 em carcinomas epidermóides de cabeça e pescoço","Amar, Ali, Curioni, Otávio Alberto, Rapoport, Abrão","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 34-38","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100007&lang=pt" 
"S0100-69912004000100004-scl","Alterações funcionais do fígado após derivação porto-cava e hepatectomia parcial: Estudo experimental em cães","Melo, Valdinaldo Aragão de, Ceneviva, Reginaldo, Godoy, Álvaro Queiroz de, Santos, José Ernesto dos, Melo, Gustavo Barreto de","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 15-20","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100004&lang=pt" 
"S0100-69912004000100010-scl","Gastroplastia vertical com bandagem em y-de-roux: análise de resultados","Valezi, Antonio Carlos, Mali Júnior, Jorge, Brito, Edivaldo Macedo de, Marson, Antonio César","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 49-56","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100010&lang=pt" 
"S0100-69912004000100006-scl","Reconstrução de couro cabeludo após mordedura canina","Macedo, Jefferson Lessa Soares de, Rosa, Simone Correa","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 27-33","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100006&lang=pt" 
"S0100-69912004000100002-scl","Câncer do esôfago: complicações pós-operatórias imediatas e letalidade hospitalar","Gagliardi, Danilo, Corsi, Paulo Roberto, Frimm, Carlos Estevão, Fava, João","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 2-9","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100002&lang=pt" 
"S0100-69912004000100003-scl","Regeneração hepática induzida por ressecção segmentar do fígado, em rato","Petroianu, Andy, Esquerdo, Carlos Roberto Messeder, Barbosa, Alfredo José Afonso, Alberti, Luiz Ronaldo","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 10-14","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100003&lang=pt" 
"S0100-69912004000100005-scl","Efeitos do fator de crescimento de fibroblasto básico (FCFbeta) na cicatrização de anastomoses do esôfago","Medeiros, Aldo da Cunha, Mota, Henrique José da, Aires Neto, Tertuliano, Dantas Filho, Antônio Medeiros, Macedo, Lidiane Maria de Brito, Melo, Nara Medeiros Cunha de","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 21-26","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100005&lang=pt" 
"S0100-69912004000100001-scl","Incrível: os ideais são os mesmos","Saad Júnior, Roberto","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 1-1","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100001&lang=pt" 
"S0100-69912004000100014-scl","Úlcera gástrica terebrante e pancreatite aguda provocadas por tricobezoar","Godoy, Alvaro Queiroz de, Pontes, Rose Meire Albuquerque, Godoy, André Reichert da Silva","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 71-72","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100014&lang=pt" 
"S0100-69912004000100008-scl","A importância da anuscopia de alta resolução para o diagnóstico do papilomavírus humano anorretal na forma subclínica, das lesões anais intraepiteliais e do carcinoma &quot;in situ&quot;anal","Magi, João Carlos, Rodrigues, Marcos Ricardo da Silva, Moreno, Wladimyr Dias, Fraga, João Baptista de Paula, Costa, Anderson da Costa Lino, Formiga, Galdino José Sitônio","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 39-45","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100008&lang=pt" 
"S0100-69912004000100013-scl","Corpo estranho retido na cavidade abdominal durante onze anos","Carvalho, Jane Bunahum de, Vinhaes, José Carlos","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 68-70","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100013&lang=pt" 
"S0100-69912004000100011-scl","Complicações pós-operatórias de colecistectomias: análise comparativa em relação ao sexo","Hangui, Roberto Mariano Gómez, Rêgo, Ronaldo Elías Carnut, Demarchi, Viviane Coimbra Augusto, Tomasich, Flávio Daniel Saavedra, Pacheco Jr., Adhemar M.","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 57-63","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100011&lang=pt" 
"S0100-69912004000100012-scl","Nova técnica de alimentação enteral em fístulas esôfago-jejunais","Marks, Guido, Fagundes, Djalma José, Cevalos, Francisco A","Revista do Colégio Brasileiro de Cirurgiões; 31(1); 64-67","Revista do Colégio Brasileiro de Cirurgiões","Português","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912004000100012&lang=pt" 
"S1024-94352004000100001-cub","En el duodécimo año de circulación de Acimed","López Espinosa, José Antonio, Cañedo Andalia, Rubén","ACIMED; 12(1); -","ACIMED","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352004000100001&lang=pt" 
"S1024-94352004000100002-cub","","Cañedo Andalia, Rubén","ACIMED; 12(1); -","ACIMED","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352004000100002&lang=pt" 
"S1024-94352004000100003-cub","Apuntes para una historia universal","Cañedo Andalia, Rubén, Karell Marí, Caridad","ACIMED; 12(1); -","ACIMED","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352004000100003&lang=pt" 
"S1024-94352004000100004-cub","De la piedra al web: análisis de la evolución histórica y del estado actual de la actividad bibliológico-informacional","Cañedo Andalia, Rubén","ACIMED; 12(1); -","ACIMED","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352004000100004&lang=pt" 
"S1024-94352004000100005-cub","Aproximaciones para una historia de Internet","Cañedo Andalia, Rubén","ACIMED; 12(1); -","ACIMED","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352004000100005&lang=pt" 
"S1024-94352004000100006-cub","Peculiaridades del desarrollo de las ciencias de la información en Cuba","Pedroso Izquierdo, Evelyn","ACIMED; 12(1); -","ACIMED","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352004000100006&lang=pt" 
"S1024-94352004000100007-cub","La prioridad de Carlos J. Finlay en el descubrimiento del vector amarílico","López Espinosa &lt;A NAME=&quot;autor&quot;&gt;&lt;/A&gt;, José Antonio","ACIMED; 12(1); -","ACIMED","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352004000100007&lang=pt" 
"S1024-94352004000100008-cub","El doctor Vicente Luis Ferrer y la revista El Propagador de la Vacuna","López Espinosa, José Antonio","ACIMED; 12(1); -","ACIMED","Espanhol","2004","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352004000100008&lang=pt" 
"S1519-69842004000100002-scl","Morphometry of the eyes in regenerant of genus Dugesia (Platyhelminthes, Turbellaria, Dugesiidae)","Campos-Velho, N. M. R. de, Lopes, K. A. R., Hauser, J.","Brazilian Journal of Biology; 64(1); 1-9","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100002&lang=pt" 
"S1519-69842004000100001-scl","Editorial note","","Brazilian Journal of Biology; 64(1); -","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100001&lang=pt" 
"S1519-69842004000100005-scl","Ground-dwelling ant fauna of sites with high levels of copper","Diehl, E., Sanhudo, C. E. D., Diehl-Fleig, Ed.","Brazilian Journal of Biology; 64(1); 33-39","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100005&lang=pt" 
"S1519-69842004000100007-scl","Morphological abnormalities in the cladoceran Ilyocryptus spinifer (Apipucos Reservoir, Pernambuco State, Brazil)","Elmoor-Loureiro, L. M. A.","Brazilian Journal of Biology; 64(1); 53-58","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100007&lang=pt" 
"S1519-69842004000100010-scl","Phytoplankton nyctemeral variation at a tropical river estuary (Itamaracá - Pernambuco - Brazil)","Lacerda, S. R., Koening, M. L., Neumann-Leitão, S., Flores-Montes, M. J.","Brazilian Journal of Biology; 64(1); 81-94","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100010&lang=pt" 
"S1519-69842004000100018-scl","Chirocentrodon bleekerianus (Teleostei: Clupeiformes: Pristigasteridae), a small predaceous herring with folded and distinctively oriented prey in stomach","Sazima, C., Moura, R. L., Sazima, I.","Brazilian Journal of Biology; 64(1); 165-168","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100018&lang=pt" 
"S1519-69842004000100012-scl","Spatial distribution of chromium and lead in the benthic environment of coastal areas of the Río de la Plata estuary (Montevideo, Uruguai)","Muniz, P, Venturini, N., Gómez-Erache, M.","Brazilian Journal of Biology; 64(1); 103-116","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100012&lang=pt" 
"S1519-69842004000100016-scl","Periphytic desmids in Corumbá Reservoir, Goiás, Brazil: genus Cosmarium Corda","Felisberto, S. A., Rodrigues, L.","Brazilian Journal of Biology; 64(1); 141-150","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100016&lang=pt" 
"S1519-69842004000100014-scl","Age and growth of the Duckbill Catfish (Sorubim cf. lima) in the Pantanal","Penha, J. M. F., Mateus, L. A. F., Barbieri, G.","Brazilian Journal of Biology; 64(1); 125-134","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100014&lang=pt" 
"S1519-69842004000100019-scl","Community ecology of the metazoan parasites of white sea catfish, Netuma barba (Osteichthyes: Ariidae), from the coastal zone of the state of Rio de Janeiro, Brazil","Tavares, L. E. R., Luque, J. L.","Brazilian Journal of Biology; 64(1); 169-176","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100019&lang=pt" 
"S1519-69842004000100020-scl","The response of Carlos Botelho (Lobo, Broa) reservoir to the passage of cold fronts as reflected by physical, chemical, and biological variables","Tundisi, J. G., Matsumura-Tundisi, T., Arantes Junior, J. D., Tundisi, J. E. M., Manzini, N. F., Ducrot, R.","Brazilian Journal of Biology; 64(1); 177-186","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100020&lang=pt" 
"S1519-69842004000100015-scl","Diet of the lizard Mabuya agilis (Sauria; Scincidae) in an insular habitat (Ilha Grande, RJ, Brazil)","Rocha, C. F. D., Vrcibradic, D., Van Sluys, M.","Brazilian Journal of Biology; 64(1); 135-139","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100015&lang=pt" 
"S1519-69842004000100003-scl","Longitudinal distribution of Copepoda populations in the transition zone of Paranapanema river and Jurumirim Reservoir (São Paulo, Brazil) and interchange with two lateral lakes","Casanova, S. M. C., Henry, R.","Brazilian Journal of Biology; 64(1); 11-26","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100003&lang=pt" 
"S1519-69842004000100004-scl","Ultrastructure of the tegument of Metamicrocotyla macracantha (Alexander, 1954) Koratha, 1955 (Monogenea, Microcotylidae)","Cohen, S. C., Kohn, A., Baptista-Farias, M. F. D.","Brazilian Journal of Biology; 64(1); 27-31","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100004&lang=pt" 
"S1519-69842004000100006-scl","Anurans from a local assemblage in Central Brazil: linking local processes with macroecological patterns","Diniz-Filho, J. A. F., Bini, L. M., Bastos, R. P., Vieira, C. M., Souza, M. C., Motta, J. A. O., Pombal, J. P. Jr., Peixoto, J. C.","Brazilian Journal of Biology; 64(1); 41-52","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100006&lang=pt" 
"S1519-69842004000100008-scl","Oribatid mite (Acari: Oribatida) contribution to decomposition dynamic of leaf litter in primary forest, second growth, and polyculture in the Central Amazon","Franklin, E., Hayek, T., Fagundes, E. P., Silva, L. L.","Brazilian Journal of Biology; 64(1); 59-72","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100008&lang=pt" 
"S1519-69842004000100009-scl","Induction of oocyte maturation in the white croaker Micropogonias furnieri (Pisces: Sciaenidae) by human chorionic gonadotropin","García-Alonso, J., Vizziano, D.","Brazilian Journal of Biology; 64(1); 73-80","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100009&lang=pt" 
"S1519-69842004000100011-scl","Biochemical responses of two Erythrinidae fish to environmental ammonia","Moraes, G., Polez, V. L. P., Iwama, G. K.","Brazilian Journal of Biology; 64(1); 95-102","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100011&lang=pt" 
"S1519-69842004000100013-scl","Diet shifts related to body size of the pirambeba Serrasalmus brandtii Lütken, 1875 (Osteichthyes, Serrasalminae) in the Cajuru Reservoir, São Francisco River Basin, Brazil","Oliveira, A. K., Alvim, M. C.C., Peret, A. C., Alves, C. B. M.","Brazilian Journal of Biology; 64(1); 117-124","Brazilian Journal of Biology","Inglês","2004","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842004000100013&lang=pt" 
