"S2223-62792015000100023-sza","Perceptions of newly-qualified nurses performing compulsory community service in KwaZulu-Natal","Govender, Selverani, Brysiewicz, Petra, Bhengu, Busisiwe","Curationis; 38(1); 1-8","Curationis","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2223-62792015000100023&lang=pt" 
"S2254-28842015000500097-esp","La hiperfosfatemia en paciente renal en programa de hemodiálisis","Redondo Simón, María del Carmen, Casuso Jiménez, Laura, Martínez Jiménez, Inmaculada, Rodríguez Puertas, José Francisco, Palacios Gómez, María Eugenia, Cara Sánchez, Encarnación","Enfermería Nefrológica; 18(); 124-124","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500097&lang=pt" 
"S2254-28842015000500031-esp","Cuantificación del deterioro funcional durante 6 meses en pacientes renales en estadío terminal","Ortega Pérez de Villar, Lucía, Antolí García, Sara, Lidón Pérez, M.ª Jesús, Amer Cuenca, Juan José, Martínez Gramage, Javier, Segura Ortí, Eva","Enfermería Nefrológica; 18(); 45-45","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500031&lang=pt" 
"S2254-28842015000500040-esp","Fiabilidad y validez del Mini Nutritional Assessment (MNA) en pacientes sometidos a hemodiálisis: revisión de la literatura","López Pallarés, José Antonio, Parada Sanchís, Miguel Ángel","Enfermería Nefrológica; 18(); 55-55","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500040&lang=pt" 
"S2254-28842015000500085-esp","Diagnósticos de enfermería basados en el grado de conocimiento de la dieta en la enfermedad renal","Marco Corredor, Cristina, Ruiz Giménez, Lucía, Calle Pérez, Susana, Callizo Pequerul, Laura","Enfermería Nefrológica; 18(); 109-109","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500085&lang=pt" 
"S2254-28842015000500014-esp","Síndrome de encefalopatía posterior reversible en paciente pediátrico con enfermedad renal crónica avanzada (ERCA) y emergencia hipertensiva","Moreno González, Inmaculada, Gutiérrez Vilchez, Elena, Nieto Vega, Francisco","Enfermería Nefrológica; 18(); 23-23","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500014&lang=pt" 
"S2254-28842015000500053-esp","Valoración de la implantación del seguimiento ecográfico del acceso vascular autólogo en la unidad de nefrología","Garrido López, María del Valle, Sesmero Ramos, Carolina, Ortigosa Barriola, Almudena, Gruss Vergara, Enrique","Enfermería Nefrológica; 18(); 68-69","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500053&lang=pt" 
"S2254-28842015000500021-esp","Impacto de la primera intervención enseñanza: dieta prescrita en la consulta de enfermedad renal crónica avanzada","Torres Torradeflot, M.ª Carmen, Gutiérrez Vilaplana, Josep María, Baigol Guilanyà, María, Craver Hospital, Lourdes","Enfermería Nefrológica; 18(); 32-33","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500021&lang=pt" 
"S2254-28842015000500008-esp","Vigilancia epidemiológica y medidas de prevención de la infección nosocomial en una unidad de hospitalización a partir de un brote de Enterococcus Faecium Vanco-R","García Gallardo, Gloria, Junyent Iglesias, Ernestina, Hidalgo López, Carlota, González Juanes, Cristina, Comas Serrano, Merce","Enfermería Nefrológica; 18(); 16-16","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500008&lang=pt" 
"S2254-28842015000500073-esp","Control del exceso de peso en pacientes renales en la consulta de enfermería nefrológica","Torres Torradeflot, María Carmen, Arroyo Rueda, David","Enfermería Nefrológica; 18(); 94-95","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500073&lang=pt" 
"S2254-28842015000500098-esp","Plan de seguridad para una unidad de hemodiálisis II","Garrido Sánchez, Esperanza, Buendía Jiménez, Gema, Franco Herrera, Rosa María, García Barrero, Ignacio","Enfermería Nefrológica; 18(); 125-126","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500098&lang=pt" 
"S2254-28842015000500074-esp","Desarrollo de un registro para seguimiento interdisciplinar del acceso vascular","Mendías Benítez, Cristina, Pérez Baena, Álvaro, Chaín de la Bastida, Juan Luis, Martín Espejo, Jesús Lucas, Barbosa Martín, Francisco","Enfermería Nefrológica; 18(); 96-96","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000500074&lang=pt" 
"S0718-22442015000200009-chl","Punta Baxa 7: Sitio arqueológico de la costa norte de Tierra del Fuego, Estrecho de Magallanes (Chile)","Morello, Flavia, Calás, Elisa, Torres, Jimena, Borella, Florencia, San Román, Manuel, Martin, Fabiana, Contreras, Lino, Martínez, Ismael, Alfonso-Durruty, Marta, Massone, Mauricio","Magallania (Punta Arenas); 43(2); 167-188","Magallania (Punta Arenas)","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22442015000200009&lang=pt" 
"S1679-78252015001302581-scl","A New Jacobi-based Iterative Method for the Classical Analysis of Structures","Mirfallah, Seyed Mohammad Hossein, Bozorgnasab, Mohsen","Latin American Journal of Solids and Structures; 12(13); 2581-2617","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015001302581&lang=pt" 
"S1679-78252015001302618-scl","Quasicomparison Functions and Substructure Synthesis for Framed Structures Stability Analysis","Colombo, J. I., Morales, C. A.","Latin American Journal of Solids and Structures; 12(13); 2618-2630","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015001302618&lang=pt" 
"S1679-78252015001302439-scl","Interaction Analysis of Non-aligned Cracks Using Extended Finite Element Method","Bidokhti, Ali Abbaszadeh, Shahani, Amir Reza","Latin American Journal of Solids and Structures; 12(13); 2439-2459","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015001302439&lang=pt" 
"S0716-078X2015000100009-chl","Assessment of the efficiency in trapping North American mink (Neovison vison) for population control in Patagonia","Medina-Vogel, Gonzalo, Barros, Macarena, Monsalve, Rene, Pons, Daniel J","Revista chilena de historia natural; 88(); 1-12","Revista chilena de historia natural","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2015000100009&lang=pt" 
"S0718-68942015000200002-chl","La proporción armónica en la estatuaria de la cultura arqueológica de San Agustín, Colombia (solución final para un viejo problema)","Velandia Jagua, César Augusto","Boletín del Museo Chileno de Arte Precolombino; 20(2); 9-22","Boletín del Museo Chileno de Arte Precolombino","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-68942015000200002&lang=pt" 
"S1679-78252015001302520-scl","Sensitivity Analysis of the Effectiveness of Tuned Mass Dampers to Reduce the Wind-Induced Torsional Responses","Pozos-Estrada, A., Hong, H.P.","Latin American Journal of Solids and Structures; 12(13); 2520-2538","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015001302520&lang=pt" 
"S0254-92392015000100008-per","Fernández Jaén, Jorge. 2014. Principios fundamentales de semántica histórica. Madrid: Arco Libros (Cuadernos de lengua española 122), 95 pp.","Ezcurra Rivero, Álvaro","Lexis; 39(1); 221-232","Lexis","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0254-92392015000100008&lang=pt" 
"S0254-92122015000100009-per","La acción política frente al estigma de la violencia entre los jóvenes universitarios posconflicto: los casos de la Universidad Nacional Mayor de San Marcos y la Universidad Nacional de San Cristóbal de Huamanga","Jave, Iris, Cépeda, Mario, Uchuypoma, Diego","Anthropologica; 33(34); 187-202","Anthropologica","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0254-92122015000100009&lang=pt" 
"S0254-92122015000100008-per","No matarás ni con hambre ni con balas: las mujeres de los comedores populares autogestionarios en El Agustino durante la violencia política","Minaya Rodríguez, Jacqueline","Anthropologica; 33(34); 165-188","Anthropologica","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0254-92122015000100008&lang=pt" 
"S0254-92392015000100007-per","La obra (in)completa de Alejandra Pizarnik: un acercamiento a su obra inédita a partir de Otoño o los de arriba","Hurtado Tarazona, Alejandra","Lexis; 39(1); 199-217","Lexis","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0254-92392015000100007&lang=pt" 
"S0254-92122015000100014-per","Ossio, Juan. El Tahuantinsuyo bíblico: Ezequiel Ataucusi Gamonal y el mesianismo de los Israelitas del Nuevo Pacto Universal. Lima: Biblioteca Nacional del Perú, 2014. 400 pp.","Huerta-Mercado, Alexander","Anthropologica; 33(34); 272-276","Anthropologica","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0254-92122015000100014&lang=pt" 
"S0254-92122015000100015-per","Barclay, Frederica y Pedro García Hierro. La batalla por ‘los nanti’: intereses y discursos superpuestos a favor de la extinción de la reserva territorial kugapakori nahua nanti y otros. Lima: Perú Equidad &amp; IWGIA, 2014. 59 pp.","Surrallés, Alexandre","Anthropologica; 33(34); 276-278","Anthropologica","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0254-92122015000100015&lang=pt" 
"S0254-92122015000100013-per","Portocarrero, Gonzalo (ed.). Perspectivas sobre el nacionalismo en el Perú. Lima: Red para el Desarrollo de las Ciencias Sociales en el Perú, 2014. 319 pp.","Branca, Domenico","Anthropologica; 33(34); 267-272","Anthropologica","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0254-92122015000100013&lang=pt" 
"S0254-92392015000100006-per","Toponimia andina: problemas y métodos","Cerrón-Palomino, Rodolfo","Lexis; 39(1); 183-197","Lexis","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S0254-92392015000100006&lang=pt" 
"S1808-16572015000100211-scl","Efeito fungitóxico de óleos essenciais sobre Phakopsora euvitis, agente causal da ferrugem da videira","Fialho, Régis de Oliveira, Papa, Marli de Fátima Stradioto, Pereira, Danilo Augusto dos Santos","Arquivos do Instituto Biológico; 82(); 1-7","Arquivos do Instituto Biológico","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572015000100211&lang=pt" 
"S1808-16572015000100212-scl","Espécies, número e frequência de visitantes florais em culturas agrícolas submetidas à aplicação de produtos fitossanitários","Silva, Fernanda Fonseca e, Carvalho, Geraldo Andrade de","Arquivos do Instituto Biológico; 82(); 1-7","Arquivos do Instituto Biológico","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572015000100212&lang=pt" 
"S1808-16572015000100213-scl","Análise da entomofauna e flutuação associada a quatro culturas com potencial para produção de biodiesel","Matsumoto, Maria Lidia, Fernandes, Marcos Gino, Mota, Thiago Alexandre","Arquivos do Instituto Biológico; 82(); 1-9","Arquivos do Instituto Biológico","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572015000100213&lang=pt" 
"S1015-87582015000200009-sza","The analytical outline for ironic speech acts: Short version","Hisa, Ito","Acta Theologica; 35(); 484-485","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200009&lang=pt" 
"S0034-89102015000100308-scl","Specialized care for people with AIDS in the state of Ceara, Brazil","Pedrosa, Nathália Lima, Santos, Vanessa da Frota, Paiva, Simone de Sousa, Galvão, Marli Teresinha Gimeniz, Almeida, Rosa Lívia Freitas de, Kerr, Ligia Regina Franco Sansigolo","Revista de Saúde Pública; 49(); -","Revista de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102015000100308&lang=pt" 
"S0034-89102015000100307-scl","Burden of physical inactivity and hospitalization costs due to chronic diseases","Bielemann, Renata Moraes, Silva, Bruna Gonçalves Cordeiro da, Coll, Carolina de Vargas Nunes, Xavier, Mariana Otero, Silva, Shana Ginar da","Revista de Saúde Pública; 49(); -","Revista de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102015000100307&lang=pt" 
"S0034-89102015000100259-scl","Gender and other factors associated with the use of hearing protection devices at work","Meira, Tatiane Costa, Santana, Vilma Sousa, Ferrite, Silvia","Revista de Saúde Pública; 49(); -","Revista de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102015000100259&lang=pt" 
"S0034-89102015000100407-scl","Necessity to review the Brazilian regulation about fluoride toothpastes","Cury, Jaime Aparecido, Caldarelli, Pablo Guilherme, Tenuta, Livia Maria Andaló","Revista de Saúde Pública; 49(); -","Revista de Saúde Pública","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102015000100407&lang=pt" 
"S0034-89102015000100408-scl","Prevalence of chronic low back pain: systematic review","Meucci, Rodrigo Dalke, Fassa, Anaclaudia Gastal, Faria, Neice Muller Xavier","Revista de Saúde Pública; 49(); -","Revista de Saúde Pública","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102015000100408&lang=pt" 
"S1015-87582015000200006-sza","Conclusion - Chapter 5","Hisa, Ito","Acta Theologica; 35(); 449-476","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200006&lang=pt" 
"S1015-87582015000200004-sza","Contextual survey of John 9 - Chapter 3","Hisa, Ito","Acta Theologica; 35(); 69-90","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200004&lang=pt" 
"S1015-87582015000200002-sza","Introduction - Chapter 1","Hisa, Ito","Acta Theologica; 35(); 01-12","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200002&lang=pt" 
"S1015-87582015000200012-sza","Chart of irony in John 9","Hisa, Ito","Acta Theologica; 35(); 494-494","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200012&lang=pt" 
"S1015-87582015000200010-sza","Structural analysis chart for John 9","Hisa, Ito","Acta Theologica; 35(); 486-490","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200010&lang=pt" 
"S1015-87582015000200011-sza","Diagram of speech acts used in John 9","Hisa, Ito","Acta Theologica; 35(); 491-493","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200011&lang=pt" 
"S1015-87582015000200007-sza","Diagrams of taxonomy of speech acts","Hisa, Ito","Acta Theologica; 35(); 477-478","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200007&lang=pt" 
"S1015-87582015000200003-sza","Methodology - Chapter 2","Hisa, Ito","Acta Theologica; 35(); 13-59","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200003&lang=pt" 
"S1808-16572015000100316-scl","Ocorrência de anticorpos antivírus da leucose enzoótica bovina em animais da região médio-norte mato-grossense, Brasil","Heidman, Maycon Junior, Fischer, Viviane Labs, Castro, Bruno Gomes de","Arquivos do Instituto Biológico; 82(); 1-4","Arquivos do Instituto Biológico","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-16572015000100316&lang=pt" 
"S1015-87582015000200008-sza","Diagram of interpersonal and textual rhetorics: Full version","Hisa, Ito","Acta Theologica; 35(); 479-483","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200008&lang=pt" 
"S1015-87582015000200001-sza","Acknowledgements","Hisa, Ito","Acta Theologica; 35(); i-iii","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200001&lang=pt" 
"S1015-87582015000200013-sza","Bibliography","Hisa, Ito","Acta Theologica; 35(); 495-524","Acta Theologica","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-87582015000200013&lang=pt" 
"S1727-37812015000300009-sza","A critical appraisal of Western Cape Forum for Intellectual Disability v Government of the Republic of South Africa 2011 5 SA 87 (WCC)","Kruger, P","PER: Potchefstroomse Elektroniese Regsblad; 18(3); 756-773","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812015000300009&lang=pt" 
"S1727-37812015000300005-sza","Affiliation to a new customary law in Post-Apartheid South Africa","Nwauche, ES","PER: Potchefstroomse Elektroniese Regsblad; 18(3); 569-592","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812015000300005&lang=pt" 
"S1727-37812015000300004-sza","No longer in suspense: Clarifying the Human Rights Jurisdiction of the SADC Tribunal","Phooko, MR","PER: Potchefstroomse Elektroniese Regsblad; 18(3); 531-567","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812015000300004&lang=pt" 
"S1727-37812015000300006-sza","&quot;I am not a number! I am a free man!&quot; The Employment Equity Act, 1998 (and other myths about the pursuit of &quot;equality&quot;, &quot;equity&quot; and &quot;dignity&quot; in post-apartheid South Africa) (PART 1)","Louw, AM","PER: Potchefstroomse Elektroniese Regsblad; 18(3); 594-667","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812015000300006&lang=pt" 
"S1727-37812015000300002-sza","The AU model law on Universal Jurisdiction: An African response to Western prosecutions based on the universality principle","Dube, A","PER: Potchefstroomse Elektroniese Regsblad; 18(3); 450-486","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812015000300002&lang=pt" 
"S1727-37812015000300003-sza","Selected legal challenges relating to the military use of outer space, with specific reference to article IV of the Outer Space Treaty","Ferreira-Snyman, A","PER: Potchefstroomse Elektroniese Regsblad; 18(3); 488-529","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812015000300003&lang=pt" 
"S1727-37812015000300007-sza","&quot;I am not a number! I am a free man!&quot; The Employment Equity Act, 1998 (and other myths about the pursuit of &quot;equality&quot;, &quot;equity&quot; and &quot;dignity&quot; in Post-Apartheid South Africa) (PART 2)","Louw, AM","PER: Potchefstroomse Elektroniese Regsblad; 18(3); 669-733","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812015000300007&lang=pt" 
"S1727-37812015000300001-sza","Editorial","Rautenbach, C","PER: Potchefstroomse Elektroniese Regsblad; 18(3); -","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812015000300001&lang=pt" 
"S0211-69952015000600014-esp","Esclerosis peritoneal encapsulante: revisión de 3 casos","Merino Bueno, Carmen, Rio García, Laura del, Bande Fernández, J. Joaquín, García, Raúl, Hidalgo Ordoñez, Carlos, Rodríguez-Suárez, Carmen, Sánchez-Álvarez, J. Emilio","Nefrología (Madrid); 35(6); 588-590","Nefrología (Madrid)","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952015000600014&lang=pt" 
"S1015-60462015000100005-sza","Beyond binary thinking: Making sense of modernity as a historical phenomenon","Goga, Safiyya","Psychology in Society; (48); 90-96","Psychology in Society","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462015000100005&lang=pt" 
"S1015-60462015000100011-sza","Fit for purpose","Auld, Sharon M","Psychology in Society; (48); 121-124","Psychology in Society","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462015000100011&lang=pt" 
"S0211-69952015000600013-esp","Anemia resistente y crioglobulinemia mixta en paciente en hemodiálisis en contexto de fiebre Q","Allende Burgos, Natalia, Calls Ginesta, Jordi","Nefrología (Madrid); 35(6); 586-587","Nefrología (Madrid)","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952015000600013&lang=pt" 
"S1015-60462015000100007-sza","Identity politics: A view from the South","Kessi, Shose","Psychology in Society; (48); 101-104","Psychology in Society","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462015000100007&lang=pt" 
"S1015-60462015000100006-sza","A broadly narrow map of intellectual traditions","Canham, Hugo","Psychology in Society; (48); 97-100","Psychology in Society","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462015000100006&lang=pt" 
"S1015-60462015000100008-sza","Culture, narrative and collective trauma","Collins, Anthony","Psychology in Society; (48); 105-109","Psychology in Society","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462015000100008&lang=pt" 
"S0211-69952015000600016-esp","Compresión medular por tumor óseo pardo en paciente en hemodiálisis","Rodríguez-Gómez, Eva María, Ruiz-Escolano, Francisco Javier, Ramos-Font, Carlos, Calurano-Casero, Rocío, Cruz-Muñoz, Sonia, Bernáldez-Domínguez, María Pilar","Nefrología (Madrid); 35(6); 594-596","Nefrología (Madrid)","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952015000600016&lang=pt" 
"S1015-60462015000100003-sza","Pedagogical variation with computers in mathematics classrooms: A Cultural Historical Activity Theory analysis","Hardman, Joanne","Psychology in Society; (48); 47-76","Psychology in Society","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462015000100003&lang=pt" 
"S1015-60462015000100002-sza","Cross-cultural differences in the character strength of citizenship in South Africa","du Plessis, Graham A, Saccaggi, Carolina F, de Bruin, Gideon P","Psychology in Society; (48); 22-44","Psychology in Society","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1015-60462015000100002&lang=pt" 
"S0211-69952015000600001-esp","Animal models of pediatric chronic kidney disease: is adenine intake an appropriate model?","Claramunt, Débora, Gil-Peña, Helena, Fuente, Rocío, Hernández-Frías, Olaya, Santos, Fernando","Nefrología (Madrid); 35(6); 517-522","Nefrología (Madrid)","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-69952015000600001&lang=pt" 
"S1727-37812015000300008-sza","Questioning the use of the mandament van spolie in Ngqukumba v Minister of Safety and Security 2014 5 SA 112 (CC)","Boggenpoel, ZT","PER: Potchefstroomse Elektroniese Regsblad; 18(3); 736-754","PER: Potchefstroomse Elektroniese Regsblad","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812015000300008&lang=pt" 
"S2223-62792015000200002-sza","Perceptions of nursing students regarding responsible use of social media in the Eastern Cape","Nyangeni, Thando, du Rand, Suzette, van Rooyen, Dalena","Curationis; 38(2); 1-9","Curationis","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2223-62792015000200002&lang=pt" 
"S1870-34532015000200535-mex","Further records of Chorilia turgida (Decapoda: Brachyura: Majoidea: Epialtidae) from the Pacific coast of Mexico","Hendrickx, Michel E.","Revista mexicana de biodiversidad; 86(2); 535-537","Revista mexicana de biodiversidad","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532015000200535&lang=pt" 
"S2223-62792015000200020-sza","Nurse educators&#039; experiences of case-based education in a South African nursing programme","Daniels, Felicity M., Fakude, Lorraine P., Linda, Ntombizodwa S., Modeste, Regis R. Marie","Curationis; 38(2); 1-8","Curationis","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2223-62792015000200020&lang=pt" 
"S0259-94222015000200075-sza","The practice of everyday death: Thanatology and self-fashioning in John Chrysostom&#039;s thirteenth homily on Romans","de Wet, Chris L.","HTS Theological Studies; 71(1); 01-06","HTS Theological Studies","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0259-94222015000200075&lang=pt" 
"S1870-34532015000200306-mex","First records and range extension of Ophioblenna antillensis (Echinodermata: Ophiuroidea) in the Gulf of Mexico","Solís-Marín, Francisco Alonso, Pineda-Enríquez, Tania, Hernández-Díaz, Yoalli Quetzalli, Yepes-Gaurisas, Daniela, González-Gándara, Carlos, Granados-Barba, Alejandro, Dias Marques Simões, Fernando Nuno","Revista mexicana de biodiversidad; 86(2); 306-309","Revista mexicana de biodiversidad","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532015000200306&lang=pt" 
"S1870-34532015000200541-mex","Nuevos registros de herpetofauna para la isla El Coral, Nayarit, México","Ramírez-Reyes, Tonatiuh, Melo-León, Carlos, Pérez-Ramos, Edmundo","Revista mexicana de biodiversidad; 86(2); 541-545","Revista mexicana de biodiversidad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532015000200541&lang=pt" 
"S1870-34532015000200556-mex","In memoriam. Dr. Edmundo Díaz-Pardo (1945-2013)","Ornelas-García, Claudia Patricia, Rodiles-Hernández, Rocío, Mercado-Silva, Norman","Revista mexicana de biodiversidad; 86(2); 556-558","Revista mexicana de biodiversidad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532015000200556&lang=pt" 
"S1870-34532015000200528-mex","Nuevos registros de nudibranquios (Gastropoda: Nudipleura) en Veracruz, México","Vital, Xochitl G., Álvarez, Fernando, Ortigosa, Deneb","Revista mexicana de biodiversidad; 86(2); 528-530","Revista mexicana de biodiversidad","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532015000200528&lang=pt" 
"S1870-34532015000200332-mex","A new amphipod species (Peracarida: Amphipoda: Ampithoidae) collected from Cenote Aerolito, Cozumel Island, Quintana Roo","Ortiz, Manuel, Winfield, Ignacio","Revista mexicana de biodiversidad; 86(2); 332-336","Revista mexicana de biodiversidad","Inglês","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-34532015000200332&lang=pt" 
"S2223-62792015000200022-sza","Turnover of professional nurses at Mokopane Hospital in the Limpopo Province, South Africa: Experiences of nursing unit managers","Mmamma, Mogale L., Mothiba, Tebogo M., Nancy, Malema R.","Curationis; 38(2); 1-6","Curationis","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2223-62792015000200022&lang=pt" 
"S0259-94222015000200074-sza","Philo of Alexandria: A model for early Christian &#039;spiritual readings&#039; of the Scriptures","Decock, Paul B.","HTS Theological Studies; 71(1); 01-08","HTS Theological Studies","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0259-94222015000200074&lang=pt" 
