"S0375-15892012000500014-sza","Preliminary report: Pedigree analysis of the Brangus cattle in South Africa","Steyn, J.W., Neser, F.W.C., Hunlun, C., Lubout, P.C.","South African Journal of Animal Science; 42(5); 511-514","South African Journal of Animal Science","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0375-15892012000500014&lang=pt" 
"S1414-98932012000400001-scl","Editorial","","Psicologia: Ciência e Profissão; 32(4); 775-775","Psicologia: Ciência e Profissão","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-98932012000400001&lang=pt" 
"S1676-26492012000300004-scl","Screening symptoms of depression and suicidal ideation in people with epilepsy using the Beck depression inventory","Salgado, Priscila Camile Barioni, Nogueira, Mateus Henrique, Yasuda, Clarissa Lin, Cendes, Fernando","Journal of Epilepsy and Clinical Neurophysiology; 18(3); 85-91","Journal of Epilepsy and Clinical Neurophysiology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492012000300004&lang=pt" 
"S1676-26492012000300001-scl","","Cendes, Fernando","Journal of Epilepsy and Clinical Neurophysiology; 18(3); 35-35","Journal of Epilepsy and Clinical Neurophysiology","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492012000300001&lang=pt" 
"S1676-26492012000300003-scl","Epilepsy perception amongst education professionals","Lunardi, Mariana dos Santos, Souza, Fábio Prá da Silva de, Xikota, João Carlos, Walz, Roger, Lin, Katia","Journal of Epilepsy and Clinical Neurophysiology; 18(3); 79-84","Journal of Epilepsy and Clinical Neurophysiology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492012000300003&lang=pt" 
"S1676-26492012000300002-scl","","Paola, Luciano De","Journal of Epilepsy and Clinical Neurophysiology; 18(3); 36-36","Journal of Epilepsy and Clinical Neurophysiology","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492012000300002&lang=pt" 
"S1676-26492012000300005-scl","Autismo e epilepsia: modelos e mecanismos","Pereira, Alessandra, Pegoraro, Luiz Fernando Longuim, Cendes, Fernando","Journal of Epilepsy and Clinical Neurophysiology; 18(3); 92-96","Journal of Epilepsy and Clinical Neurophysiology","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492012000300005&lang=pt" 
"S0102-44502012000300011-scl","Contribución de los procesos verbales al discurso narrativo en español","Boccia, Cristina, Hlavacka, Laura, Salmaso, Grisel S.","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 28(spe); 673-696","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502012000300011&lang=pt" 
"S0102-44502012000300001-scl","Apresentação","Roth, Désirée Motta, Barbara, Leila","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 28(spe); vii-ix","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502012000300001&lang=pt" 
"S0102-44502012000300003-scl","Realização de processos verbais em textos científicos da área de engenharia civil","Fuzer, Cristiane","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 28(spe); 473-494","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502012000300003&lang=pt" 
"S0102-44502012000300005-scl","A construção discursiva de Dilma Rousseff: análise da primeira página de três jornais mineiros à luz dos estudos sistêmico-funcionais","Gomes, Maria Carmen Aires, Sant&#039;Ana, Maíra Ferreira","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 28(spe); 515-535","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502012000300005&lang=pt" 
"S0102-44502012000300006-scl","Uma análise sistêmico-funcional do dizer em artigos científicos de graduandos","Souza, Medianeira, Mendes, Wellington Vieira","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 28(spe); 537-560","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502012000300006&lang=pt" 
"S0102-44502012000300007-scl","Perspectiva funcional de los procesos verbales en los escritos estudiantiles de literatura e historia en español","Ignatieva, Natalia, Zamudio, Victoria","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 28(spe); 561-579","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502012000300007&lang=pt" 
"S0102-44502012000300008-scl","Processos verbais no discurso jornalístico: frequência e organização da mensagem","Cabral, Sara Regina Scotta, Barbara, Leila","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 28(spe); 581-603","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502012000300008&lang=pt" 
"S0102-44502012000300009-scl","Humano, demasiadamente humano: sobre emoções e masculinidade","Pimenta, Sônia Maria de Oliveira, Natividade, Cláudia","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 28(spe); 605-637","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502012000300009&lang=pt" 
"S0102-44502012000300010-scl","Expansão e contração dialógica na mídia: intertextualidade entre ciência, educação e jornalismo","Motta-Roth, Désirée, Scherer, Anelise Scotti","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 28(spe); 639-672","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502012000300010&lang=pt" 
"S0102-44502012000300004-scl","Systemic functional linguistics and audiovisual translation studies: a conceptual basis for the study of the language of subtitles","Espindola, Elaine","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 28(spe); 495-513","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502012000300004&lang=pt" 
"S0102-44502012000300002-scl","Systemic Functional Linguistics as appliable linguistics: social accountability and critical approaches","Matthiessen, Christian M.I.M.","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada; 28(spe); 435-471","DELTA: Documentação de Estudos em Lingüística Teórica e Aplicada","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-44502012000300002&lang=pt" 
"S0254-02232012000100001-prt","Acceptance of national and store brands of wine by supermarket consumers in the South of Chile","Schnettler, Berta, Miranda, Horacio, Sepúlveda, José, Mills, Nataly, González, María José, Mora, Marcos, Lobos, Germán","Ciência e Técnica Vitivinícola; 27(1); 3-15","Ciência e Técnica Vitivinícola","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0254-02232012000100001&lang=pt" 
"S0254-02232012000100002-prt","Phenolic compounds released from oak, cherry, chestnut and robinia chips into a synthetic wine: influence of toasting level","Soares, Bruno, Garcia, Raquel, Freitas, Ana Maria Costa, Cabrita, Maria João","Ciência e Técnica Vitivinícola; 27(1); 17-26","Ciência e Técnica Vitivinícola","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0254-02232012000100002&lang=pt" 
"S0254-02232012000100003-prt","Soil management: introduction of tillage in a vineyard with a long-term natural cover","Cruz, Amândio, Botelho, Manuel, Silvestre, José, Castro, Rogério de","Ciência e Técnica Vitivinícola; 27(1); 27-38","Ciência e Técnica Vitivinícola","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0254-02232012000100003&lang=pt" 
"S0254-02232012000100004-prt","Climate change projections for the Portuguese viticulture using a multi-model ensemble","Fraga, Helder, Santos, João A., Malheiro, Aureliano C., Moutinho-Pereira, José","Ciência e Técnica Vitivinícola; 27(1); 39-48","Ciência e Técnica Vitivinícola","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0254-02232012000100004&lang=pt" 
"S0254-02232012000100005-prt","Volatile compounds from oak, cherry, chestnut and acacia chips: influence of toasting level","Martins, Nuno, Garcia, Raquel, Silva, Marco Gomes da, Cabrita, Maria João","Ciência e Técnica Vitivinícola; 27(1); 49-57","Ciência e Técnica Vitivinícola","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0254-02232012000100005&lang=pt" 
"S2254-28842012000500114-esp","Evolución de las comunicaciones orales en los últimos 31 años en congresos de SEDEN: Estudio retrospectivo","Jiménez Jiménez, María Belén, Álvarez Núñez, María Josefa, García Tejada, Margarita, Jiménez Vázquez, Rocío, Jiménez Gutiérrez, Herminia, Gil Alonso, María de los Ángeles","Enfermería Nefrológica; 15(); 174-175","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500114&lang=pt" 
"S1024-06752012000300004-bol","Luxación congénita de rodilla, a propósito de un caso","Azurduy Ance, Rolando, Peña Orozco, Rodrigo, Salinas Emcinas, Diego, Quimbert Montes, Rossy","Revista de la Sociedad Boliviana de Pediatría; 51(3); 181-184","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300004&lang=pt" 
"S1024-06752012000300010-bol","Comparação do crescimento de crianças e adolescentes brasileiros com curvas de referência para crescimento físico: dados do Projeto Esporte Brasil","Santos Silva, Diego Augusto, Pelegrini, Andreia, Petroski, Edio Luiz, Araujo Gaya, Adroaldo Cesar","Revista de la Sociedad Boliviana de Pediatría; 51(3); 211-217","Revista de la Sociedad Boliviana de Pediatría","Português","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300010&lang=pt" 
"S1024-06752012000300009-bol","Atresia biliar: a experiência brasileira","de Carvalho, Elisa, dos Santos, Jorge Luiz, da Silveira, Themis Reverbel, Kieling, Carlos Oscar, Rodrigues Silva, Luciana, Porta, Gilda, Kazue Miura, Irene, Alves De Tommaso, Adriana Maria, Bellomo Brandão, Maria Ângela, Rodrigues Ferreira, Alexandre, de Deus Macêdo, José Roberto, de Almeida Neto, José Tenório","Revista de la Sociedad Boliviana de Pediatría; 51(3); 201-210","Revista de la Sociedad Boliviana de Pediatría","Português","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300009&lang=pt" 
"S1024-06752012000300008-bol","Prevención de la infección asociada a catéteres: utilidad y costo-eficacia de los catéteres con antisépticos en pediatría","Lenz, Ana M., Vassallo, Juan C., Moreno, Guillermo E., Althabe, María, Gómez, Silvia, Magliola, Ricardo, Casimir, Lidia, Bologna, Rosa, Barretta, Jorge, Ruffa, Pablo","Revista de la Sociedad Boliviana de Pediatría; 51(3); 192-200","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300008&lang=pt" 
"S1024-06752012000300003-bol","Telarca precoz","Hayes Dorado, Juan Pablo, Montero Justiniano, Walter, Eid Lit, Martha","Revista de la Sociedad Boliviana de Pediatría; 51(3); 176-180","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300003&lang=pt" 
"S1024-06752012000300002-bol","Enfermedad diarreica por rotavirus en brotes epidémicos","Reyna-Figueroa, Jesús, Sánchez-Uribe, Edgar, Esteves-Jaramillo, Alejandra, Hernández-Hernández, Luz del Carmen, Richardson, Vesta","Revista de la Sociedad Boliviana de Pediatría; 51(3); 168-175","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300002&lang=pt" 
"S0100-84042012000100013-scl","Occurrence of the genus Pterobryopsis M.Fleisch. (Pterobryaceae) in Brazil","Peralta, Denilson Fernandes, Vilas Bôas-Bastos, Silvana B.","Brazilian Journal of Botany; 35(1); 125-127","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000100013&lang=pt" 
"S0100-84042012000100006-scl","Mixed reproduction systems in Opuntia monacantha (Cactaceae) in Southern Brazil","Lenzi, Maurício, Orth, Afonso Inácio","Brazilian Journal of Botany; 35(1); 49-58","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000100006&lang=pt" 
"S0100-84042012000100007-scl","Leaf and calycine colleters in Odontadenia lutea (Apocynaceae - Apocynoideae - Odontadenieae): their structure and histochemistry","Martins, Fabiano Machado","Brazilian Journal of Botany; 35(1); 59-69","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000100007&lang=pt" 
"S0100-84042012000100008-scl","Anatomical analysis of peach palm (Bactris gasipaes) leaves cultivated in vitro, ex vitro and in vivo","Batagin-Piotto, Katherine Derlene, Almeida, Cristina Vieira de, Piotto, Fernando Angelo, Almeida, Marcílio de","Brazilian Journal of Botany; 35(1); 71-78","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000100008&lang=pt" 
"S0100-84042012000200001-scl","","Dietrich, Sonia M.C.","Brazilian Journal of Botany; 35(2); -","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000200001&lang=pt" 
"S0100-84042012000100012-scl","Three new species of Sloanea L. (Elaeocarpaceae) from the Central Amazon, Brazil","Boeira, Amanda Shirléia Pinheiro, Vicentini, Alberto, Ribeiro, José Eduardo Lahoz da Silva","Brazilian Journal of Botany; 35(1); 119-123","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000100012&lang=pt" 
"S0100-84042012000200003-scl","Allozyme variation in a natural population of Stryphnodendron adstringens in the Rio Preto State Park, southeastern Brazil","Glasenapp, Jacqueline Siqueira, Barbosa, Priscila Barros, Casali, Vicente Wagner Dias, Martins, Ernane Ronie, Cruz, Cosme Damião","Brazilian Journal of Botany; 35(2); 137-144","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000200003&lang=pt" 
"S0100-84042012000200010-scl","Brazil on the spot: Rio+20, sustainability and a role for science","Scarano, Fabio Rubio, Silva, José Maria Cardoso da, Guimarães, André Loubet, Raik, Daniela, Boltz, Frederick","Brazilian Journal of Botany; 35(2); 233-239","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000200010&lang=pt" 
"S0100-84042012000200006-scl","Corticolous cyanobacteria from tropical forest remnants in northwestern São Paulo State, Brazil","Lemes-da-Silva, Nadia Martins, Branco, Luis Henrique Zanini, Necchi Júnior, Orlando","Brazilian Journal of Botany; 35(2); 169-179","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000200006&lang=pt" 
"S0100-84042012000300004-scl","Spatial variations at different observational scales and the seasonal distributions of stream macroalgae in a Brazilian subtropical region","Krupek, Rogério Antonio, Branco, Ciro Cesar Zanini, Peres, Cleto Kaveski","Brazilian Journal of Botany; 35(3); 249-257","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000300004&lang=pt" 
"S0100-84042012000300003-scl","Effectiveness of plant growth promoting rhizobacteria in facilitating lead and nutrient uptake by little seed canary grass","Zaefarian, Faezeh, Vahidzadeh, Samaneh, Rahdari, Parvaneh, Rezvani, Mohammad, Zadeh, Hossein Ghani","Brazilian Journal of Botany; 35(3); 241-248","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000300003&lang=pt" 
"S0100-84042012000300006-scl","Ecological distribution of stream macroalgae in different spatial scales using taxonomic and morphological groups","Krupek, Rogério Antonio, Branco, Ciro Cesar Zanini","Brazilian Journal of Botany; 35(3); 273-280","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000300006&lang=pt" 
"S0100-84042012000300007-scl","The tree-shrub vegetation in rocky outcrop cerrado areas in Goiás State, Brazil","Santos, Tassiana Reis Rodrigues dos, Pinto, José Roberto Rodrigues, Lenza, Eddie, Mews, Henrique Augusto","Brazilian Journal of Botany; 35(3); 281-294","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000300007&lang=pt" 
"S0718-381X2012000300002-chl","Treatment and Complications of Orbito-zygomatic Fractures","Kiemle Trindade, Paulo Alceu, Hochulli Vieira, Eduardo, Cabrini Gabrielli, Marisa Aparecida, Real Gabrielli, Mario Francisco, Pereira-Filho, Valfrido Antonio","International journal of odontostomatology; 6(3); 255-262","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300002&lang=pt" 
"S0718-381X2012000300003-chl","Dissolution of Connective Tissue in Sodium Hypochlorite Alone and in Combination with 3% Hydrogen Peroxide","Echeverri, D, Acuña, C","International journal of odontostomatology; 6(3); 263-266","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300003&lang=pt" 
"S0718-381X2012000300004-chl","Cuantificación de la Generación Térmica en Resina Compuesta Sometida a Tres Sistemas de Pulido in vitro","Lavín Niño de Zepeda, Sebastián, Toro U, Georgina","International journal of odontostomatology; 6(3); 267-273","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300004&lang=pt" 
"S0718-381X2012000300005-chl","Descripción de la Satisfacción Usuaria de Pacientes que Reciben Atención de Urgencia Dental en Cinco Establecimientos de Atención Primaria de Salud","Bucchi, Cristina, Sepúlveda, Constanza, Monsalves, María José, Bustos, Luis","International journal of odontostomatology; 6(3); 275-280","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300005&lang=pt" 
"S0718-381X2012000300006-chl","Maxillary Cuniculatum Carcinoma: a Case Report and Literature Review","Sepúlveda, Ilson, Spencer, Loreto, Platin, Enrique","International journal of odontostomatology; 6(3); 281-284","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300006&lang=pt" 
"S0718-381X2012000300007-chl","Esthesioneuroblastoma: a Case Report and Review of the Literature","Sepúlveda, Ilson, Herrera, Álvaro, Delgado, Carolina, Platin, Enrique, Rosel, Pablo","International journal of odontostomatology; 6(3); 285-289","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300007&lang=pt" 
"S0718-381X2012000300008-chl","Determination of Cellular Debris in Endodontically Treated Teeth: a Pilot Study","Rivera, César, Muñoz, Camila, Suazo, Iván","International journal of odontostomatology; 6(3); 291-295","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300008&lang=pt" 
"S0718-381X2012000300009-chl","Sinonasal Adenoid Cystic Carcinoma: Clinical Case Report and Literature Review","Sepúlveda, Ilson, Delgado, Carolina, Flores, Paulo, Salvatori, Ornella","International journal of odontostomatology; 6(3); 296-301","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300009&lang=pt" 
"S0718-381X2012000300010-chl","Inferior Alveolar Nerve Transposition Using a Piezosurgery Device with Simultaneous Implant Insertion","Martins de Castro-Silva, Lucas, de Moraes, Marcio, Pereira-Filho, Valfrido Antonio, Real Gabrielli, Mário Francisco","International journal of odontostomatology; 6(3); 303-306","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300010&lang=pt" 
"S0718-381X2012000300011-chl","Revisión Bibliográfica del Uso de Láser de Baja Potencia como Tratamiento en Alteraciones del Nervio Alveolar Inferior en Osteotomía Sagital de Rama","Solé, Pedro, Moller, Andrea, Reininger, David","International journal of odontostomatology; 6(3); 307-311","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300011&lang=pt" 
"S0718-381X2012000300012-chl","Endoscopically Assisted Root Splitting (EARS): Method and First Results","Engelke, Wilfried, Beltrán, Víctor, Fuentes, Ramón, Decco, Oscar","International journal of odontostomatology; 6(3); 313-316","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300012&lang=pt" 
"S0718-381X2012000300013-chl","Particularities in the Surgical Technique of Calvaria Graft","Ferreira, Ramalho Gabriel, Perez Faverani, Leonardo, Gaetti Jardim, Ellen Cristina, Rossi, Ana Cláudia, Braga Polo, Tárik Ocon, Magro Filho, Osvaldo, Okamoto, Roberta, Garcia Júnior, Idelmo Rangel","International journal of odontostomatology; 6(3); 317-322","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300013&lang=pt" 
"S0718-381X2012000300014-chl","Rehabilitation of Fractured Tooth by a Custom Made Fibre Reinforced Composite Post","Mishra, Lora, Kumar, Manoj","International journal of odontostomatology; 6(3); 323-326","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300014&lang=pt" 
"S0718-381X2012000300015-chl","Cóndilo Mandibular Bífido: Un Desafío Diagnóstico","Sampaio Neves, Frederico, Ramirez-Sotelo, Laura Ricardina, Queiroz de Freitas, Deborah, Haiter-Neto, Francisco, Bóscolo, Frab Norberto","International journal of odontostomatology; 6(3); 327-330","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300015&lang=pt" 
"S0718-381X2012000300016-chl","Mandibular Ameloblastoma in a 10-year-old Child: Case Report and Review of the Literature","Belardo, Edgar, Velasco, Ignacio, Guerra, Andrés, Rosa, Edwin","International journal of odontostomatology; 6(3); 331-336","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300016&lang=pt" 
"S0718-381X2012000300017-chl","Deformidad Facial Asimétrica: Papel de la Hiperplasia Condilar","Olate, Sergio, de Moraes, Marcio","International journal of odontostomatology; 6(3); 337-347","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300017&lang=pt" 
"S0718-381X2012000300018-chl","Determinación de la Calidad del Servicio Odontológico de un Centro de Salud Pública Basado en Intangibles: Talcahuano, Chile","Araya Vallespir, Carlos, Bustos Leal, Alex, Castillo, Francisca, Oliva Belmar, Patricio, Araya Gozalvo, Javier","International journal of odontostomatology; 6(3); 349-354","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300018&lang=pt" 
"S0718-381X2012000300019-chl","Análisis Químico y Topográfico de la Superfície de Implantes Dentarios Mediante Espectroscopia de Fotoelectrones y Microscopía Electrónica de Barrido: Estudio Preliminar","Muñante-Cárdenas, Jose Luis, Landers, Richard","International journal of odontostomatology; 6(3); 355-361","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300019&lang=pt" 
"S0718-381X2012000300020-chl","Tratamiento Periodontal Quirúrgico en Rehabilitación Oral Estética: Reporte de Caso Clínico","Calefi, Paulo L, Sorgini, Danilo B, Borie, Eduardo, Toniollo, Marcelo B, Barros, Luiz Antonio B, Pedrazzi, Vinicius","International journal of odontostomatology; 6(3); 363-368","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300020&lang=pt" 
"S0718-381X2012000300021-chl","Orthodontic Mini-implants: Are They a Good Anchorage Resource for Cases of Retraction After Extraction?","Melo Pithon, Matheus, Lacerda dos Santos, Rogério, Tirre de Souza Araújo, Mónica, Cople Maia, Lucianne","International journal of odontostomatology; 6(3); 369-374","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300021&lang=pt" 
"S0718-381X2012000300022-chl","Prevalence of the Two Variants of Mandibular Second Premolars in Kerala Population","Sunil, S, Gopakumar, Devi","International journal of odontostomatology; 6(3); 375-377","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300022&lang=pt" 
"S0718-381X2012000300023-chl","Traumatismos Dentoalveolares que Afectan a las Estructuras de Soporte de los Dientes Temporales y sus Efectos en los Sucesores Definitivos","Cueto Urbina, Alfredo, Ávila Rivera, Claudia, González Ríos, Jenniffer","International journal of odontostomatology; 6(3); 379-383","International journal of odontostomatology","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300023&lang=pt" 
"S0718-381X2012000300024-chl","Cleidocranial Dysostosis, a Case Report","Chbicheb, Saliha, Halimi, Abdelali, Taleb, B, Zaoui, F, El Wady, W","International journal of odontostomatology; 6(3); 385-390","International journal of odontostomatology","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-381X2012000300024&lang=pt" 
"S1024-06752012000300006-bol","Infecciones intrahospitalarias","Salazar Cuba, Viviana","Revista de la Sociedad Boliviana de Pediatría; 51(3); 187-190","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300006&lang=pt" 
"S1024-06752012000300007-bol","Rabdomiosarcoma botrioide de vagina","Pantoja Ludueña, Manuel, Riveros Moron, Astrid, Salvatierra Frontanilla, Igor, Parra Nigañez, Patricia","Revista de la Sociedad Boliviana de Pediatría; 51(3); 191-191","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300007&lang=pt" 
"S1024-06752012000300011-bol","Criptorquidia","Mazzi Gonzales de Prada, Eduardo","Revista de la Sociedad Boliviana de Pediatría; 51(3); 218-220","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300011&lang=pt" 
"S1024-06752012000300001-bol","El Continuo cuidado en la atención a la madre, recién nacido y niño","Zamora Gutiérrez, Adalid","Revista de la Sociedad Boliviana de Pediatría; 51(3); 166-167","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300001&lang=pt" 
"S1024-06752012000300005-bol","Fistula traqueoesofágica, a propósito de un caso","Villca Alá, Nelson, Dolz, Edwin, Salazar Fuentes, Jorge, Bustillos García, Gabriela, Berdeja Torres, Gabriela, Paz Oporto, Enayda Fátima","Revista de la Sociedad Boliviana de Pediatría; 51(3); 185-186","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300005&lang=pt" 
