"S0103-84782009010800004-scl","Estudo revisa diarréia em suínos","Guedes, Roberto Maurício Carvalho","Ciência Rural; 39(7); -","Ciência Rural","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009010800004&lang=pt" 
"S0100-736X2009001000004-scl","Influence of the bipartite scrotum on the testicular and scrotal temperatures in goats","Machado Júnior, Antonio A.N., Miglino, Maria A., Menezes, Danilo J.A., Assis Neto, Antonio C., Leiser, Rudolf, Silva, Ricardo A.B., Carvalho, Maria A.M.","Pesquisa Veterinária Brasileira; 29(10); 797-802","Pesquisa Veterinária Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2009001000004&lang=pt" 
"S0100-736X2009001000005-scl","Inibição e reversão da agregação plaquetária de eqüinos in vitro com o uso de ketoprofeno, fenilbutazona e flunixim meglumine","Leme, Fabiola O. Paes, Wurzinger, Laurenz, Alves, Geraldo E.S., Costa-Val, Adriane P. da, Pinnoti, Marcos B., Paes, Paulo Ricardo Oliveira, Oliveira, Marcos E. C.","Pesquisa Veterinária Brasileira; 29(10); 803-808","Pesquisa Veterinária Brasileira","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2009001000005&lang=pt" 
"S0100-736X2009001000006-scl","Triplex Doppler da artéria renal e a relação entre a ecobiometria dos rins com distância atlanto-coccígea e altura em Canis familiaris","Santana, Expedito Jr Matos, Beserra, Poliana S., Brito, Adriel B., Miranda, Stefânia A., Nikolak, Elizabeth, Domingues, Sheyla F.S.","Pesquisa Veterinária Brasileira; 29(10); 809-815","Pesquisa Veterinária Brasileira","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2009001000006&lang=pt" 
"S0100-736X2009001000008-scl","Avaliação física e dos níveis séricos de cortisol de bezerros neonatos da raça Nelore, nascidos de partos normais e auxiliados","Gasparelli, Everton R.F., Camargo, Diogo G., Yanaka, Rodrigo, Mendes, Luiz C.N., Peiró, Juliana R., Bovino, Fernanda, Perri, Sílvia H.V., Feitosa, Francisco L.F.","Pesquisa Veterinária Brasileira; 29(10); 823-828","Pesquisa Veterinária Brasileira","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2009001000008&lang=pt" 
"S0100-736X2009001000010-scl","Estudo histomorfométrico do baço de ratos Wistar sadios e diabéticos suplementados ou não pela vitamina C","Cortez, Amanda C., Benedicto, Hildebrando G., Agreste, Fernanda R., Clebis, Naianne K., Bombonato, Pedro P.","Pesquisa Veterinária Brasileira; 29(10); 834-840","Pesquisa Veterinária Brasileira","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2009001000010&lang=pt" 
"S0100-736X2009001000011-scl","Ultrasonographic and radiographic determination of egg development of jurarás (Kinosternon scorpioides) in captivity","Costa, Francisco B., Alves, Flavio R., Costa, Andréia P., Barros, Ana C.E., Guerra, Porfírio C., Sousa, Alana L., Oliveira, Antônia S.","Pesquisa Veterinária Brasileira; 29(10); 841-846","Pesquisa Veterinária Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2009001000011&lang=pt" 
"S0100-736X2009001000013-scl","Study of the cardiac left atrioventricular valvar complex in water buffaloes (Bubalus bubalis) of the Jafarabadi breed","Esteves, Patrícia R., Araújo, Karla P.C., Ambrósio, Carlos E., Teixeira, Dulcinéa G., Martins, Daniele S., Morini, Adriana C., Morini Junior, João C., Duarte, Caio N., Bombonato, Pedro P., Miglino, Maria A., Mariana, Arani N.B.","Pesquisa Veterinária Brasileira; 29(10); 852-858","Pesquisa Veterinária Brasileira","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2009001000013&lang=pt" 
"S0100-736X2009001000014-scl","Evolução morfométrica dos anexos embrionários e fetais bovinos obtidos por monta natural, com 10 a 70 dias da gestação","Assis Neto, Antônio C. de, Morceli, José Antônio B., Fonseca, Ricardo da, Ambrósio, Carlos Eduardo, Pereira, Flávia T.V., Miglino, Maria Angélica","Pesquisa Veterinária Brasileira; 29(10); 859-862","Pesquisa Veterinária Brasileira","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2009001000014&lang=pt" 
"S0100-736X2009001000009-scl","Características fisicoquímicas e citológicas do líquido sinovial da articulação temporomandibular em eqüinos","Fonseca, Fernanda A., Zambrano, Roberto S., Dias, Gláucia M.B., Lima, Eduardo M.M., Alves, Geraldo E.S., Godoy, Roberta F.","Pesquisa Veterinária Brasileira; 29(10); 829-833","Pesquisa Veterinária Brasileira","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2009001000009&lang=pt" 
"S0100-736X2009001000015-scl","Vascularização arterial dos lobos torácicos do timo em fetos de suínos da Linhagem C40","Lima, Eduardo M.M., Silva, Frederico O.C., Rafael, L.S. Elton, Severino, Renato, S., Drummond, Sérgio S., Bombonato, Pedro P., Dianese, Daniela M.","Pesquisa Veterinária Brasileira; 29(10); 863-867","Pesquisa Veterinária Brasileira","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2009001000015&lang=pt" 
"S0210-48062009000900003-esp","Hipoxia tumoral: Papel del factor inducible por hipoxia","Fraga, Avelino, Ribeiro, Ricardo, Medeiros, Rui","Actas Urológicas Españolas; 33(9); 941-951","Actas Urológicas Españolas","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062009000900003&lang=pt" 
"S1130-01082009001000013-esp","Tratamiento tópico con formalina en la proctitis actínica hemorrágica","Garrido, A., Giráldez, A., Pareja, F., Márquez, J. L.","Revista Española de Enfermedades Digestivas; 101(10); 735-736","Revista Española de Enfermedades Digestivas","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001000013&lang=pt" 
"S1130-01082009001000012-esp","Rectal ulcer as a complication of Longo&#039;s haemorrhoidopexy","Folgado Alberto, S., Oro, I., Sanchez, P., Godinho, A., Garcia, H., Figueiredo, A., Ramos de Deus, J.","Revista Española de Enfermedades Digestivas; 101(10); 733-734","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001000012&lang=pt" 
"S1130-01082009001000004-esp","A comparative study of two histological techniques for the identification of cytomegalovirus infection in colorectal biopsies from patients with chronic inflammatory bowel disease","Castro, M. L. de, Tardío, A., Campo, V. del, Estévez, A., Pineda, J. R., Domínguez, F., Hermo, J. A., Clofent, J.","Revista Española de Enfermedades Digestivas; 101(10); 697-701","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001000004&lang=pt" 
"S1130-01082009001000001-esp","Viral dynamics and prediction of response to treatment with pegylated interferon and ribavirin in patients with chronic hepatitis C","Aguilar Reina, J.","Revista Española de Enfermedades Digestivas; 101(10); 665-667","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001000001&lang=pt" 
"S1699-695X2009000300009-esp","Elevación crónica de Creatincinasa","Franquelo Morales, Pablo, Alramadam Alramadam, Mubarak, Prada De Medio, Enrique, González Martínez, Félix","Revista Clínica de Medicina de Familia; 2(8); 434-437","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300009&lang=pt" 
"S1699-695X2009000300006-esp","¿Son útiles los Antisecretores en el manejo de la Hemorragia Digestiva Alta no varicosa?","Rodríguez Sánchez-Migallón, Joaquín, López Viedma, Bartolomé, Galván Fernández, Mª Dolores, Alonso Lablanca, María, Cabanillas Casafranca, Manuel, Rodríguez Sánchez, Eduardo","Revista Clínica de Medicina de Familia; 2(8); 408-411","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300006&lang=pt" 
"S1699-695X2009000300008-esp","Utilización de la Vía Subcutánea en Atención Primaria","Soriano Fernández, Humberto, Rodenas García, Lourdes, Moreno Escribano, Dolores, Roldán Castillo, Belén, Castaño Moreno, Encarna, Palazón García, Elena","Revista Clínica de Medicina de Familia; 2(8); 426-433","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300008&lang=pt" 
"S1699-695X2009000300013-esp","Motivos de consulta en Atención Primaria y Urgencias en España: Punto de vista de una médico residente de Santo Domingo","Hernández Quezada, Mª Carolina","Revista Clínica de Medicina de Familia; 2(8); 448-448","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300013&lang=pt" 
"S1699-695X2009000300004-esp","Contaminación Atmosférica, Morbilidad y Mortalidad en la ciudad de Albacete (Año 2005)","López Gigosos, Mª Jesús","Revista Clínica de Medicina de Familia; 2(8); 392-399","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300004&lang=pt" 
"S1699-695X2009000300010-esp","Dermatitis Alérgica de Contacto por Corticoides","Martínez Martínez, María Luisa, Pérez García, Lorenzo Juan, Escario Travesedo, Eduardo, Rodríguez Vázquez, María, Fernández Aragón, Guillermo","Revista Clínica de Medicina de Familia; 2(8); 438-441","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300010&lang=pt" 
"S1699-695X2009000300007-esp","Cinco preguntas clave en la Gripe: una Revisión de Guías","Villena Ferrer, Alejandro, Téllez Lapeira, Juan Manuel, Ayuso Raya, Mª Candelaria, Ponce García, Isabel, Morena Rayo, Susana, Martínez Ramírez, Miriam","Revista Clínica de Medicina de Familia; 2(8); 412-425","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300007&lang=pt" 
"S1699-695X2009000300011-esp","Prosopagnosia: Un caso de Meningoencefalitis Viral","Ballesteros García, Mario, Fernández Cano, Patricia, Sánchez Tiemblo, Miriam, Fuentes Vázquez, Lourdes, Criado Álvarez, Juan José","Revista Clínica de Medicina de Familia; 2(8); 442-444","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300011&lang=pt" 
"S1699-695X2009000300005-esp","Cefalea crónica diaria con Abuso de Analgésicos","Fontanillas Garmilla, Noelia, Pascual Gómez, Julio, Colás Chacartegui, Rafael","Revista Clínica de Medicina de Familia; 2(8); 400-407","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300005&lang=pt" 
"S1699-695X2009000300002-esp","Atención Primaria de Salud: Factores de Desmotivación y Estabilidad Laboral de Médicos Generales","Ríos Heldt, Fabiola, Schonhaut Berman, Luisa","Revista Clínica de Medicina de Familia; 2(8); 378-385","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300002&lang=pt" 
"S1699-695X2009000300001-esp","Información y Triage: Puntos Clave frente a la Pandemia de la Gripe A","Párraga Martínez, Ignacio","Revista Clínica de Medicina de Familia; 2(8); 375-377","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300001&lang=pt" 
"S1699-695X2009000300012-esp","Rotura de Tendón Aquíleo asociada a Levofloxacino","Esquivias Campos, Marco Antonio, Álvarez Galán, María del Carmen, Massó Orozco, Javier","Revista Clínica de Medicina de Familia; 2(8); 445-447","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300012&lang=pt" 
"S1699-695X2009000300003-esp","Tipo de Asistencia Sanitaria (pública o privada) elegida por los funcionarios de Albacete: Valoración de su grado de satisfacción","Córdoba Fernández, Justa","Revista Clínica de Medicina de Familia; 2(8); 386-391","Revista Clínica de Medicina de Familia","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2009000300003&lang=pt" 
"S1851-17322009000500001-arg","Educación ambiental y planificación de un evento turístico: Los desfiles y las Olimpíadas Coloniales de la Fiesta Nacional de la Uva - RS, Brasil","Pereira, Gisele, De Conto, Suzana María","Estudios y perspectivas en turismo; 18(5); 511-529","Estudios y perspectivas en turismo","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322009000500001&lang=pt" 
"S1851-17322009000500002-arg","La evolución del marketing de destinos: Su sinergia con la planificación turística","Medaglia Silveira, Juliana, Silveira, Carlos Eduardo","Estudios y perspectivas en turismo; 18(5); 530-545","Estudios y perspectivas en turismo","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322009000500002&lang=pt" 
"S1851-17322009000500003-arg","Análisis de los determinantes del uso de fuentes de información previas al viaje y de las oficinas de turismo en destino","Alén González, Mª Elisa, Fraiz Brea, José Antonio, Rodríguez Comesaña, Lorenzo","Estudios y perspectivas en turismo; 18(5); 546-566","Estudios y perspectivas en turismo","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322009000500003&lang=pt" 
"S1851-17322009000500004-arg","Análisis de los procesos de producción y recepción de los artículos periodísticos sobre turismo","Ruschmann, Doris, Thomé da Cruz, Mário Henrique, Duquia Giumelli, Olívia","Estudios y perspectivas en turismo; 18(5); 567-587","Estudios y perspectivas en turismo","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322009000500004&lang=pt" 
"S1851-17322009000500005-arg","La organización del espacio público y privado en área central del sistema turístico: El caso de la aglomeración urbana Itajaí - Balneário Camboriu, Santa Catarina, Brasil","dos Anjos, Francisco Antonio, Tavares Viana, Lina Juliana, Baptista Lopes, Eduardo","Estudios y perspectivas en turismo; 18(5); 588-605","Estudios y perspectivas en turismo","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322009000500005&lang=pt" 
"S1851-17322009000500006-arg","Mar del Plata y Punta del Este: Entre la permanencia y la renovación","Campodónico, Rossana, da Cunha, Nelly","Estudios y perspectivas en turismo; 18(5); 606-623","Estudios y perspectivas en turismo","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322009000500006&lang=pt" 
"S1851-17322009000500007-arg","La mirada del turista","Norrild, Juana Alejandrina","Estudios y perspectivas en turismo; 18(5); 624-630","Estudios y perspectivas en turismo","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322009000500007&lang=pt" 
"S1851-17322009000500008-arg","II Congreso Internacional &quot;Turismo, Economía y Medio Ambiente&quot; Cuenca (España), 24, 25 y 26 de junio de 2009","López-Guzmán, Tomás","Estudios y perspectivas en turismo; 18(5); 631-633","Estudios y perspectivas en turismo","Espanhol","2009","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-17322009000500008&lang=pt" 
"S0034-71672009000500015-scl","A enfermagem enquanto disciplina, profissão e trabalho","Pires, Denise","Revista Brasileira de Enfermagem; 62(5); 739-744","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000500015&lang=pt" 
"S0034-71672009000500017-scl","Enfermagem enquanto disciplina: que campo de conhecimento identifica a profissão?","Almeida, Maria Cecília Puntel de, Mishima, Silvana Martins, Pereira, Maria José Bistafa, Palha, Pedro Fredemir, Villa, Tereza Cristina Scatena, Fortuna, Cinira Magali, Matumoto, Sílvia","Revista Brasileira de Enfermagem; 62(5); 748-752","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000500017&lang=pt" 
"S0034-71672009000500018-scl","Produção do conhecimento sobre o processo de trabalho na enfermagem","Ramos, Flávia Regina Souza, Gelbcke, Francine Lima, Lorenzetti, Jorge","Revista Brasileira de Enfermagem; 62(5); 753-757","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000500018&lang=pt" 
"S0034-71672009000500021-scl","Tecnologias emissoras de radiação ionizante e a necessidade de educação permanente para uma práxis segura da enfermagem radiológica","Flôr, Rita de Cássia, Gelbcke, Francine Lima","Revista Brasileira de Enfermagem; 62(5); 766-770","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000500021&lang=pt" 
"S0034-71672009000500022-scl","A enfermagem no Brasil no contexto da força de trabalho em saúde: perfil e legislação","Pereira, Maria José Bistafa, Fortuna, Cinira Magali, Mishima, Silvana Martins, Almeida, Maria Cecília Puntel de, Matumoto, Silvana","Revista Brasileira de Enfermagem; 62(5); 771-777","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000500022&lang=pt" 
"S0034-71672009000500023-scl","A pele do recém-nascido prematuro sob a a avaliação do enfermeiro: cuidado norteando a manutenção da integridade cutânea","Martins, Christiane Pereira, Tapia, Carmen Elisa Villalobos","Revista Brasileira de Enfermagem; 62(5); 778-783","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000500023&lang=pt" 
"S0034-71672009000500003-scl","Vivências da vida conjugal: posicionamento das mulheres","Souto, Cláudia Maria Ramos Medeiros, Braga, Violante Augusta Batista","Revista Brasileira de Enfermagem; 62(5); 670-674","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000500003&lang=pt" 
"S1413-70542009000500023-scl","Testes de vigor na avaliação da qualidade fisiológica de sementes Erythrina velutina Willd. (FABACEAE - PAPILIONOIDEAE)","Guedes, Roberta Sales, Alves, Edna Ursulino, Gonçalves, Edilma Pereira, Santos, Severino do Ramo Nascimento dos, Lima, Cosmo Rufino de","Ciência e Agrotecnologia; 33(5); 1360-1365","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000500023&lang=pt" 
"S1413-70542009000500008-scl","Enxofre aplicado via foliar na cultura da soja [Glycine max (L.) Merrill]","Rezende, Pedro Milanez de, Carvalho, Everson Reis, Santos, Jacinto Pereira, Andrade, Messias José Bastos de, Alcantara, Helio Peres de","Ciência e Agrotecnologia; 33(5); 1255-1259","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000500008&lang=pt" 
"S1413-70542009000500024-scl","Compostos não voláteis em cafés da região sul de minas submetidos a diferentes pontos de torração","Rodarte, Mirian Pereira, Abrahão, Sheila Andrade, Pereira, Rosemary Gualberto Fonseca Alvarenga, Malta, Marcelo Ribeiro","Ciência e Agrotecnologia; 33(5); 1366-1371","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000500024&lang=pt" 
"S1413-70542009000500009-scl","Indutores de resistência à mosca-branca Bemisia tabaci Biótipo B (GENN., 1889) (Hemiptera: Aleyrodidae) em soja","Moraes, Jair Campos, Ferreira, Ronara Souza, Costa, Rosane Rodrigues","Ciência e Agrotecnologia; 33(5); 1260-1264","Ciência e Agrotecnologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000500009&lang=pt" 
"S1413-70542009000500026-scl","Effects of corn meal and sulphuric acid on the production of cachaça","Cleto, Francisco Vicente Gaiotto, Ravaneli, Gisele Cristina, Mutton, Márcia Justino Rossini","Ciência e Agrotecnologia; 33(5); 1379-1384","Ciência e Agrotecnologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542009000500026&lang=pt" 
"S0103-84782009000700042-scl","Icterícia de íris após rabdomiólise por esforço em um equino","Melo, Ubiratan Pereira de, Ferreira, Cíntia, Fantini, Priscila, Borges, Kárita Dannielle Assis","Ciência Rural; 39(7); 2213-2217","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700042&lang=pt" 
"S0103-84782009000700045-scl","Anticorpos contra vírus de galinha em cracídeos","Santos, Helton Fernandes dos, Flores, Maristela Lovato, Lara, Valéria Maria, Trevisol, Iara Maria, Lovato, Luciane Teresinha","Ciência Rural; 39(7); 2225-2228","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700045&lang=pt" 
"S0103-84782009000700002-scl","Phenotypic and molecular characterization of corn hybrids released from 1980 to 2000","Bispo, Noryam Bervian, Tessele, Carolina, Barbosa Neto, José Fernandes","Ciência Rural; 39(7); 1960-1966","Ciência Rural","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700002&lang=pt" 
"S0103-84782009000700035-scl","Qualidade de mandioquinha-salsa minimamente processada e armazenada sob atmosfera modificada","Nunes, Elisângela Elena, Vilas Boas, Eduardo Valério de Barros, Xisto, Andréa Luiza Ramos Pereira, Vilas Boas, Brígida Monteiro","Ciência Rural; 39(7); 2185-2190","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700035&lang=pt" 
"S0103-84782009000700044-scl","Avaliação da presença de coliformes, bolores e leveduras em amostras de mel orgânico de abelhas africanizadas das ilhas do alto rio Paraná","Alves, Eloi Machado, Toledo, Vagner de Alencar Arnaut de, Marchini, Luis Carlos, Sereia, Maria Josiane, Moreti, Augusta Carolina de Camargo Carmello, Lorenzetti, Emi Rainildes, Neves, Carolina Antunes, Santos, Alethéia Alves","Ciência Rural; 39(7); 2222-2224","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700044&lang=pt" 
"S0103-84782009000700016-scl","Relação da granulometria do solo e morfologia do saprolito com a infiltração de água em Neossolos Regolíticos do rebordo do Planalto do Rio Grande do Sul","Stürmer, Sidinei Leandro Klöckner, Dalmolin, Ricardo Simão Diniz, Azevedo, Antônio Carlos de, Pedron, Fabrício de Araújo, Menezes, Fabio Pacheco","Ciência Rural; 39(7); 2057-2064","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700016&lang=pt" 
"S0103-84782009000700026-scl","Histopathological analysis of the reproductive system of male dogs experimentally infected with Toxoplasma gondii","Arantes, Tiago Pereira, Lopes, Welber Daniel Zanetti, Ferreira, Roberta Machado, Pieroni, Juliana de Souza Pinto, Pinto, Vanessa Marigo Rocha, Santos, Thaís Rabelo dos, Sakamoto, Claúdio Alessandro, Costa, Alvimar José da","Ciência Rural; 39(7); 2123-2127","Ciência Rural","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700026&lang=pt" 
"S0103-84782009000700005-scl","Métodos de manejo de aveia preta para evitar sua ressurgência como planta daninha em trigo","Fontaneli, Renato Serena, Faganello, Antonio, Sattler, Arcênio, Vargas, Leandro","Ciência Rural; 39(7); 1983-1988","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700005&lang=pt" 
"S0103-84782009000700036-scl","Qualidade de sementes de milho armazenadas em diferentes embalagens","Antonello, Leonardo Magalhães, Muniz, Marlove Brião, Brand, Simone Cristiane, Vidal, Maquiel Duarte, Garcia, Danton, Ribeiro, Leandro, Santos, Valdecir dos","Ciência Rural; 39(7); 2191-2194","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700036&lang=pt" 
"S0103-84782009000700038-scl","Comprimento da estaca no desenvolvimento de mudas de alecrim-pimenta","Carvalho Júnior, Wellington Geraldo Oliveira, Melo, Marco Túlio Pinheiro de, Martins, Ernane Ronie","Ciência Rural; 39(7); 2199-2202","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700038&lang=pt" 
"S0103-84782009000700023-scl","Casos de intoxicações exógenas em cães e gatos atendidos na Faculdade de Veterinária da Universidade Federal Fluminense durante o período de 2002 a 2008","Medeiros, Renata Jurema, Monteiro, Fábio de Oliveira, Silva, Gleice Castelo da, Nascimento Júnior, Amary","Ciência Rural; 39(7); 2105-2110","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700023&lang=pt" 
"S0103-84782009000700046-scl","Choroid plexus carcinoma in a cow","Sant&#039;Ana, Fabiano José Ferreira de, Gabriel, Adriane Loy, Kommers, Glaucia Denise, Barros, Claudio Severo Lombardo de","Ciência Rural; 39(7); 2229-2232","Ciência Rural","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700046&lang=pt" 
"S0103-84782009000700043-scl","Subsídio hídrico fornecido por substratos alternativos usados na germinação in vitro de Pinus taeda L.","Golle, Diego Pascoal, Reiniger, Lia Rejane Silveira, Muniz, Marlove Fátima Brião, Curti, Aline Ritter, Rosa, Felippe Corrêa da","Ciência Rural; 39(7); 2218-2221","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700043&lang=pt" 
"S0103-84782009000700031-scl","Morfologia e desenvolvimento ultraestrutural do sistema renal de embriões bovinos com idade gestacional entre 10 e 50 dias","Cagnoto, Daniela Gomes, Guerra, Ricardo Romão, Alberto, Miryan Vila, Ambrósio, Carlos Eduardo, Santos, José Manuel, Miglino, Maria Angélica","Ciência Rural; 39(7); 2154-2161","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700031&lang=pt" 
"S0103-84782009000700040-scl","Plantas de cobertura de inverno em sistema de plantio direto de hortaliças sem herbicidas: efeitos sobre plantas espontâneas e na produção de tomate","Kieling, André dos Santos, Comin, Jucinei José, Fayad, Jamil Abdalla, Lana, Marcos Alberto, Lovato, Paulo Emílio","Ciência Rural; 39(7); 2207-2209","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700040&lang=pt" 
"S0103-84782009000700039-scl","Previsão de bitter pit em maçãs por meio da infiltração de Mg2+ e da aplicação de ethephon nos frutos","Sestari, Ivan, Neuwald, Daniel Alexandre, Weber, Anderson, Brackmann, Auri","Ciência Rural; 39(7); 2203-2206","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700039&lang=pt" 
"S0103-84782009000700041-scl","Inoculação com cepas de rizóbio na cultura do feijoeiro","Ferreira, Paulo Ademar Avelar, Silva, Michele Aparecida Pereira, Cassetari, Alice, Ruffini, Márcia, Moreira, Fátima Maria de Souza, Andrade, Messias José Basto","Ciência Rural; 39(7); 2210-2212","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700041&lang=pt" 
"S0103-84782009000700037-scl","Novos modelos de armadilhas de emergência para captura de parasitoides de ovos endofíticos","Santos, Rodrigo Souza, Costa, Valmir Antonio, Fonseca, Fernando da Silva","Ciência Rural; 39(7); 2195-2198","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700037&lang=pt" 
