"S0041-476X2008000100014-sza","&quot;tintelend oningekring&quot;: Elisabeth Eybers, 26 Februarie 1915 - 1 Desember 2007","Jansen, Ena","Tydskrif vir Letterkunde; 45(1); 185-191","Tydskrif vir Letterkunde","Africaner","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0041-476X2008000100014&lang=pt" 
"S0124-00642008000100017-col","Modelos empleados para la Toma de Decisiones en el Cuidado de la Salud","Sánchez-Pedraza, Ricardo, Gamboa, Oscar, Díaz, Jorge A.","Revista de Salud Pública; 10(1); 178-188","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100017&lang=pt" 
"S0124-00642008000100014-col","Meta-análisis sobre juego patológico 1997-2007","Muñoz-Molina, Yaromir","Revista de Salud Pública; 10(1); 150-159","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100014&lang=pt" 
"S0124-00642008000100013-col","Diabetes Tipo 2 y Depresión en Guadalajara, México. 2005","Colunga-Rodríguez, Cecilia, García de Alba, Javier E., Salazar-Estrada, José G., Ángel-González, Mario","Revista de Salud Pública; 10(1); 137-149","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100013&lang=pt" 
"S0124-00642008000100009-col","Demora en el Diagnóstico de Tuberculosis Pulmonar en una región de Colombia","Cáceres-Manrique, Flor de María, Orozco-Vargas, Luís C","Revista de Salud Pública; 10(1); 94-104","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100009&lang=pt" 
"S0124-00642008000100002-col","Evaluación del Impacto en Costo-equidad del Sistema de Salud en Colombia 1998-2005","Eslava-Schmalbach, Javier, Barón, Gilberto, Gaitán-Duarte, Hernando, Alfonso, Helman, Agudelo, Carlos, Sánchez, Carolina","Revista de Salud Pública; 10(1); 3-17","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100002&lang=pt" 
"S0124-00642008000100003-col","Evaluación Inicial del Seguro Popular sobre el Gasto Catastrófico en Salud en México","Hernández-Torres, Jinneth, Avila-Burgos, Leticia, Valencia-Mendoza, Atanacio, Poblano-Verástegui, Ofelia","Revista de Salud Pública; 10(1); 18-32","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100003&lang=pt" 
"S0124-00642008000100007-col","Factores Asociados a la Lactancia Materna Exclusiva en Población Pobre de Áreas Urbanas de Colombia","Rodríguez-García, Jesús, Acosta-Ramírez, Naydú","Revista de Salud Pública; 10(1); 71-84","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100007&lang=pt" 
"S0124-00642008000100016-col","Alta Prevalencia de Anticuerpos contra Bartonella y Babesia microti en Poblaciones Rurales y Urbanas en dos Provincias de Córdoba, Colombia","Buelvas, Francisco, Alvis, Nelson, Buelvas, Indira, Miranda, Jorge, Mattar, Salim","Revista de Salud Pública; 10(1); 168-177","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100016&lang=pt" 
"S0124-00642008000100011-col","Perfil de Salud de los Trabajadores de una Planta Procesadora de Olefinas del Estado Zulia, Venezuela","Portillo, Ricardo, Bellorín, Monika, Sirit, Yadira, Acero, Carlos","Revista de Salud Pública; 10(1); 113-125","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100011&lang=pt" 
"S0124-00642008000100012-col","Epidemiología Molecular de la Tuberculosis en Bogotá en Aislados Clínicos obtenidos durante 11 Años","Hernández, Johana E, Murcia, Martha I, de la Hoz, Fernando","Revista de Salud Pública; 10(1); 126-136","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100012&lang=pt" 
"S0124-00642008000100006-col","Relação do Índice de Desenvolvimento Humano e as Variáveis Nutricionais em Crianças do Brasil","de Souza Jacinto-Rego, Suzie A, L.Bruch, Vera, Boscatto, André, Batista da Silva, João, Ferreira- Costa, |, J. Nodari-Junior, Rudy, de Medeiros, Humberto J, Silva-Dantas, Paulo M, Irany-Knackfuss, Maria","Revista de Salud Pública; 10(1); 62-70","Revista de Salud Pública","Português","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100006&lang=pt" 
"S0124-00642008000100004-col","Integración Asistencial de Dos Organizaciones en Cataluña, España","Henao-Martínez, Diana, Vázquez-Navarrete, María L., Vargas-Lorenzo, Ingrid, Coderch-Lassaletta, Jordi, Llopart-López, Josep R.","Revista de Salud Pública; 10(1); 33-48","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100004&lang=pt" 
"S0124-00642008000100005-col","Seguro de Salud y Cobertura de Vacunación en Población Infantil con y sin Experiencia de Desplazamiento Forzado en Colombia","Ruiz-Rodríguez, Myriam, Vera-Cala, Lina M, López-Barbosa, Nahyr","Revista de Salud Pública; 10(1); 49-61","Revista de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642008000100005&lang=pt" 
"S0034-98872008000100001-chl","Valor pronóstico del nuevo sistema de etapificación internacional en mieloma múltiple: Comparación con el sistema de Durie-Salmon","Conté L, Guillermo, Figueroa M, Gastón, Lois V, Vivianne, Cabrera C, María Elena, León R, Alvaro, García L, Hernán, Rojas R, Hernán","Revista médica de Chile; 136(1); 7-12","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100001&lang=pt" 
"S0034-98872008000100002-chl","Evaluación de un programa piloto de intervención en adultos con sobrepeso u obesidad, en riesgo de diabetes","Carrasco, Fernando, Moreno, Manuel, Irribarra, Verónica, Rodríguez, Lorena, Martin, María Anton¡eta, Alarcón, Alejandra, Mizón, Claudio, Echenique, Constanza, Saavedra, Víctor, Pizarra, Tito, Atalah, Eduardo","Revista médica de Chile; 136(1); 13-21","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100002&lang=pt" 
"S0034-98872008000100003-chl","Efectividad de una intervención en educación alimentaria y actividad física para prevenir obesidad en escolares de la ciudad de Casablanca, Chile (2003-2004)","Kain B, Juliana, Uauy D, Ricardo, Leyton D, Bárbara, Cerda R, Ricardo, Olivares C, Sonia, Vio D, Fernando","Revista médica de Chile; 136(1); 22-30","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100003&lang=pt" 
"S0034-98872008000100004-chl","Cirugía de la endocarditis infecciosa en un centro regional en Chile: Análisis de casos y resultados en el largo plazo","Bahamondes, Juan Carlos, Merino S, Gustavo, Silva V, Abelardo, Salman A, Juan, Redel S, Iván, Droguett G, Jean Pierre","Revista médica de Chile; 136(1); 31-37","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100004&lang=pt" 
"S0034-98872008000100005-chl","Abscesos esplénicos: Comunicación de siete casos y revisión de la literatura","Iñiguez C, Armando, Butte B, Jean Michel, Zuñiga A, José Miguel, Torres M, Javiera, Llanos L, Osvaldo","Revista médica de Chile; 136(1); 38-43","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100005&lang=pt" 
"S0034-98872008000100006-chl","Prevalencia y factores de riesgo asociados a la depresión posparto en puérperas de un Centro de Atención Primaria en el Sur de Chile","Póo F, Ana María, Espejo S, Claudio, Godoy P, Claudia, Gualda de la C, Micaela, Hernández O, Tamara, Pérez H, Claudia","Revista médica de Chile; 136(1); 44-52","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100006&lang=pt" 
"S0034-98872008000100007-chl","Hábitos de ingesta y actividad física en escolares, según tipo de establecimiento al que asisten","Burrows A, Raquel, Díaz B, Erick, Sciaraffia M, Vito, Gattas Z, Vivien, Montoya C, Ana, Lera M, Lydia","Revista médica de Chile; 136(1); 53-63","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100007&lang=pt" 
"S0034-98872008000100008-chl","Actividad supresora del millerenólido sobre células mononucleares de sangre periférica humana","Dupuy L, Ornar A, Murillo, Renato, Bonilla V, José A","Revista médica de Chile; 136(1); 64-72","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100008&lang=pt" 
"S0034-98872008000100009-chl","Expectativas en el consumo de alcohol en Bucaramanga, Colombia","Ardila, María F, Herrán, Óscar F","Revista médica de Chile; 136(1); 73-82","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100009&lang=pt" 
"S0034-98872008000100010-chl","Tiroides lingual como causa de disfagia: Caso clínico","Rocha-Ruiz, Ana, Beltrán, Constanza, Harris, Paul R, Orellana, Pilar, García, Cristian, Martínez-Aguayo, Alejandro","Revista médica de Chile; 136(1); 83-87","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100010&lang=pt" 
"S0034-98872008000100011-chl","Acidosis láctica severa asociada a infusión de propofol: Caso clínico","Romero P, Carlos, Morales R, Mónica, Donaire R, Luisa, Llanos V, Osvaldo, Cornejo R, Rodrigo, Gálvez A, Ricardo, Castro O, José","Revista médica de Chile; 136(1); 88-92","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100011&lang=pt" 
"S0034-98872008000100012-chl","Leucoencefalopatía reversible posterior: cuatro casos clínicos","Hernández Ch, Marta, Núñez F, Alicia, Mesa L, Tomas, Escobar H, Raúl, Barriga C, Francisco, Huete L, Isidro","Revista médica de Chile; 136(1); 93-98","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100012&lang=pt" 
"S0034-98872008000100013-chl","Estado actual de las especialidades médicas en Chile: realidad en el sistema público no municipalizado","Román A, Osear, Señoret S, Miriam","Revista médica de Chile; 136(1); 99-106","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100013&lang=pt" 
"S0034-98872008000100014-chl","Objetivos moleculares para diseñar nuevos fármacos para el tratamiento de la diabetes tipo 2 y la obesidad","Bastarrachea, Raúl A, Montero, Julio C, Saavedra-Gajardo, íctor, Cerda-Flores, Ricardo, Machado-Domínguez, Anselmo, Comuzzie, Anthony G","Revista médica de Chile; 136(1); 107-117","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100014&lang=pt" 
"S0034-98872008000100015-chl","Historia del protozoo Entamoeba histolytica","Pinilla, Análida Elizabeth, López, Myriam Consuelo, Viasus, Diego Fernando","Revista médica de Chile; 136(1); 118-124","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100015&lang=pt" 
"S0034-98872008000100016-chl","Medición en salud: Algunas consideraciones metodológicas","Alarcon M, Ana M, Muñoz N, Sergio","Revista médica de Chile; 136(1); 125-130","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100016&lang=pt" 
"S0034-98872008000100017-chl","Dr. Camilo Larraín Aguirre (1918-2007)","","Revista médica de Chile; 136(1); 131-132","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100017&lang=pt" 
"S0034-98872008000100018-chl","La importancia del &quot;Feedback&quot;: Una vivencia docente","Salas, Sofía P","Revista médica de Chile; 136(1); 133-134","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100018&lang=pt" 
"S0034-98872008000100019-chl","Historia de Chile en la vida de un médico Alfredo Jadresic V.","Cruz-Coke M, Ricardo","Revista médica de Chile; 136(1); 135-135","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000100019&lang=pt" 
"S1018-130X2008000100002-per","Características de las crisis epilépticas en niños con insuficiencia renal crónica terminal.","Juárez Belaúnde, Alan Luis, Gasha Tamashiro, Carlos Gianpaulo, Lam Milay, Luis, Guillén Pinto, Daniel, Loza Munárriz, Reyner","Revista Medica Herediana; 19(1); 05-09","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000100002&lang=pt" 
"S1018-130X2008000100003-per","Costo del proceso administrativo de reembolso por atenciones del Seguro Integral de Salud en la Dirección de Salud IV Lima Este, en el año 2002.","Carreño Escobedo, Ricardo, Llanos Zavalaga, Luis Fernando","Revista Medica Herediana; 19(1); 10-17","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000100003&lang=pt" 
"S1018-130X2008000100004-per","Método simplificado para la titulación de la presión del CPAP en pacientes con diagnóstico de Síndrome de Apneas Hipopneas del Sueño (SAHS).: Serie de casos empleando el equipo autoajustable Autoset T.","Rey De Castro Mujica, Jorge, Rosales Mayor, Edmundo, Ferreyra Pereyra, Jenny","Revista Medica Herediana; 19(1); 18-24","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000100004&lang=pt" 
"S1018-130X2008000100005-per","Síndrome de Alport autosómico recesivo.: A propósito de un caso","Tapia Zerpa, Carlos Enrique, Miyahira Arakaki, Juan","Revista Medica Herediana; 19(1); 25-28","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000100005&lang=pt" 
"S1018-130X2008000100006-per","Conversatorio Clínico Patológico en el Hospital Nacional Arzobispo Loayza_2008_01.","Cipriani, Enrique, Umeres, Hugo, Chian, César, Ramos, Germán, Sedano, Edison","Revista Medica Herediana; 19(1); 29-35","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000100006&lang=pt" 
"S1018-130X2008000100001-per","Criterios de calidad de las revistas científicas.","Miyahira Arakaki, Juan M","Revista Medica Herediana; 19(1); 01-04","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000100001&lang=pt" 
"S1018-130X2008000100007-per","Actualización de la enfermedad de Carrión.","Maguiña Vargas, Ciro, Ugarte-Gil, César, Breña Chávez, Patricia, Ordaya Espinoza, Eloy, Ventosilla López, Palmira, Huarcaya Castilla, Erick, Henriquez Camacho, César","Revista Medica Herediana; 19(1); 36-41","Revista Medica Herediana","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2008000100007&lang=pt" 
"S0187-62362008000100001-mex","Erythemal irradiance at the Magellan&#039;s region and Antarctic ozone hole 1999-2005","CASICCIA, C, ZAMORANO, F, HERNÁNDEZ, A","Atmósfera; 21(1); 1-12","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000100001&lang=pt" 
"S0187-62362008000100002-mex","A numerical investigation of the atmosphere-ocean thermal contrast over the coastal upwelling region of Cabo Frio, Brazil","DOURADO, M, PEREIRA DE OLIVEIRA, A","Atmósfera; 21(1); 13-34","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000100002&lang=pt" 
"S0187-62362008000100003-mex","Spatial estimation of mean temperature and precipitation in areas of scarce meteorological information","GÓMEZ, J. D, ETCHEVERS, J.D, MONTERROSO, A.I, GAY, C, CAMPO, J, MARTÍNEZ, M","Atmósfera; 21(1); 35-56","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000100003&lang=pt" 
"S0187-62362008000100004-mex","Sensitivity of main downdraft features to vertical wind shear and ice-phase in a microburst-producing thunderstorm","TORRES BRIZUELA, M, NICOLINI, M","Atmósfera; 21(1); 57-82","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000100004&lang=pt" 
"S0187-62362008000100005-mex","The effects of canopy cover on throughfall and soil chemistry in two forest sites in the México City air basin","PÉREZ-SUÁREZ, M, FENN, M. E, CETINA-ALCALÁ, V. M, ALDRETE, A","Atmósfera; 21(1); 83-100","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000100005&lang=pt" 
"S0187-62362008000100006-mex","Impact of the use of segregated streets in the elemental carbon concentrations in Santiago de Chile","GRAMSCH, E, OYOLA, P, VON BAER, D, ORMEÑO, I","Atmósfera; 21(1); 101-120","Atmósfera","Inglês","2008","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362008000100006&lang=pt" 
"S1726-46342008000100001-per","Simposios y números temáticos en la revista","Burstein Alva, Zuño","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 5-6","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100001&lang=pt" 
"S1726-46342008000100002-per","Simposio: emergencias y desastres","Morales-Soto, Nelson","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 7-8","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100002&lang=pt" 
"S1726-46342008000100003-per","Eficacia y residualidad de dos insecticidas piretroides contra triatoma infestans en tres tipos de viviendas: Evaluación de campo en Arequipa, Perú","Palomino, Miriam, Villaseca, Pablo, Cárdenas, Fanny, Ancca, Jenny, Pinto, Maritza","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 9-16","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100003&lang=pt" 
"S1726-46342008000100004-per","Características morfométricas, genéticas, alimenticias y vectoriales de Panstrongylus herreri procedentes de Jaén (Cajamarca) y Cajaruro (Amazonas), Perú","Ancca, Jenny, Pinto, Jesús, Vega, Silvia, Cáceres, Abraham G., Náquira, Cesar","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 17-25","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100004&lang=pt" 
"S1726-46342008000100005-per","Respuesta conductual de Aedes Aegypti (Linnaeus, 1762) frente a Adulticidas Piretroides de uso frecuente en Salud Pública","Ayala-Sulca, Yuri O., Ibarra-Juarez, Luis, Grieco, Jhon P., Achee, Nicole, Mercado-Hernandez, Roberto, Fernández-Salas, Ildefonso","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 26-34","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100005&lang=pt" 
"S1726-46342008000100006-per","Características clínicas y moleculares de un brote de influenza en dos bases militares, Tumbes- Perú, 2007","Saldarriaga, Tatiana, Laguna-Torres, V. Alberto, Arrasco, Juan, Guillén, Luis, Águila, Juan, Aguilar, Patricia, Sovero, Merly, Pérez, Juan, Ríos, Jane, Gamero, María, González, Rommell, Kochel, Tadeusz","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 35-43","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100006&lang=pt" 
"S1726-46342008000100007-per","Conocimientos y actitudes sobre la toma de papanicolaou en mujeres de Lima, Perú 2007","Huamaní, Charles, Hurtado-Ortega, Ana, Guardia-Ricra, Manuel, Roca- Mendoza, José","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 44-50","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100007&lang=pt" 
"S1726-46342008000100008-per","Efecto Genotóxico del Dicromato de Potasio EnEritrocitos de sangre periférica de OreochromisNiloticus (Tilapia)","Prieto, Zulita, León-Incio, Julio, Quijano-Jara, Carlos, Fernández, Radigud, Polo-Benites, Edgardo, Vallejo-Rodríguez, Roger, Villegas-Sanchez, Luis","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 51-58","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100008&lang=pt" 
"S1726-46342008000100009-per","El Chacho (Alcanzo, Hapiruzqa), síndrome cultural andino: características y tratamiento tradicional en Ayacucho, Perú","Culqui, Dante R., Reátegui, Simy, Trujillo, Omar V., Zavaleta, Carol, Cueva, Neptalí, Suárez-Ognio, Luis A.","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 59-65","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100009&lang=pt" 
"S1726-46342008000100010-per","Trastorno de estrés agudo y episodio depresivo mayor en víctimas de una inundación en Tingo María: prevalencia y efectos de su desplazamiento a un alberg","Rojas-Medina, Yliana, Vargas Machuca, Jeannette Avila, Trujillo, Omar V","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 66-73","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100010&lang=pt" 
"S1726-46342008000100011-per","Uso de insecticidas: contexto y consecuencias ecológicas","Devine, Gregor J., Eza, Dominique, Ogusuku, Elena, Furlong, Michael J.","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 74-100","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100011&lang=pt" 
"S1726-46342008000100016-per","Problemática sanitaria y social de la accidentalidad del transporte terrestre","Alfaro-Basso, Daniel","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 133-137","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100016&lang=pt" 
"S1726-46342008000100021-per","Dr. Carlos Carrillo Parodi (1932 - 2008)","Cabezas, César, Burstein, Zuño","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 157-159","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100021&lang=pt" 
"S1726-46342008000100022-per","Lesiones oculares como consecuencia de la violencia en el Perú","Haro, Daniel","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 160-162","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100022&lang=pt" 
"S1726-46342008000100023-per","Efecto de una intervención educativa sobre higiene alimentaria en escolares de Cajamarca","Rivera-Jacinto, Marco, Rodríguez-Ulloa, Claudia, Zarpán-Arias, Luisa","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 163-164","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100023&lang=pt" 
"S1726-46342008000100019-per","Encuesta serológica para Hidatidosis humana por la prueba de doble difusión Arco 5 en la provincia de Chupaca, Junín, Perú","Alva, Pilar, Cornejo, William, Sevilla, Carlos, Huiza, Alina","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 149-152","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100019&lang=pt" 
"S1726-46342008000100018-per","Detección de parásitos intestinales en agua y alimentos de Trujillo, Perú","Pérez-Cordón, Gregorio, Rosales, María J., Valdez, Renzo A., Vargas-Vásquez, Franklin, Cordova, Ofelia","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 144-148","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100018&lang=pt" 
"S1726-46342008000100020-per","Fiebre prolongada como manifestación de Aspergiloma pulmonar en un paciente con antecedente de tuberculosis","Carrillo-Ñañez, Leonidas, Canelo-Aybar, Carlos, Cuadra-Urteaga, José, Zegarra-Del Ala, Cinthya","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 153-156","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100020&lang=pt" 
"S1726-46342008000100013-per","Lecciones aprendidas durante desastres naturales: 1970-2007","Cohen, Raquel E.","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 109-117","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100013&lang=pt" 
"S1726-46342008000100017-per","Ensayo clínico Prágmatico en trauma: el estudio Crash-2 en el Perú","Soto, Alonso, Torres, Elfi, Caballero, José, Azabache-Puente, Wenceslao, Malca-Polo, César E., Gonzáles-Portillo, Marco, Rodríguez-Hurtado, Diana, Vélez-Temoche, Juan, Núñez-Huerta, Edgar, Moya-Charcape, Anselmo, Flores del Pozo, Jorge, J. Lagos-Poma, Pedro, Cruz-Yupanqui, Hernán, Miranda, J. Jaime","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 138-143","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100017&lang=pt" 
"S1726-46342008000100014-per","Grandes incendios urbanos: mesa redonda, Lima 2001","Arce-Palomino, Juan L.","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 118-124","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100014&lang=pt" 
"S1726-46342008000100012-per","Génesis de las contingencias catastróficas: etiopatogenia del desastre","Morales-Soto, Nelson, Alfaro-Basso, Daniel","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 101-108","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100012&lang=pt" 
"S1726-46342008000100015-per","Grandes desastres...grandes respuestas","Morales-Soto, Nelson","Revista Peruana de Medicina Experimental y Salud Publica; 25(1); 125-132","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2008","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342008000100015&lang=pt" 
"S0120-386X2008000100008-col","El grupo de discusión como aproximación metodológica en investigaciones cualitativas","Arboleda, Luz M","Revista Facultad Nacional de Salud Pública; 26(1); 69-77","Revista Facultad Nacional de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-386X2008000100008&lang=pt" 
