"S0188-76532010000100002-mex","Mejorando los programas de combate a la pobreza en México: del ingreso al bienestar","Rojas, Mariano","Perfiles latinoamericanos; 18(35); 35-59","Perfiles latinoamericanos","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-76532010000100002&lang=pt" 
"S0100-06832010000300023-scl","Efeito residual da adubação na cana-planta e da adubação nitrogenada e potássica na cana-soca colhidas com e sem a queima da palhada","Schultz, Nivaldo, Lima, Eduardo, Pereira, Marcos Gervasio, Zonta, Everaldo","Revista Brasileira de Ciência do Solo; 34(3); 811-820","Revista Brasileira de Ciência do Solo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300023&lang=pt" 
"S0100-06832010000300030-scl","Rochas silicáticas portadoras de potássio como fontes do nutriente para as plantas solo","Ribeiro, Luciano da Silva, Santos, Anacleto Ranulfo dos, Souza, Luiz Francisco da Silva, Souza, Jamile Santana","Revista Brasileira de Ciência do Solo; 34(3); 891-897","Revista Brasileira de Ciência do Solo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300030&lang=pt" 
"S0100-06832010000300032-scl","Labile and stable fractions of soil organic matter under management systems and native cerrado","Figueiredo, Cícero Célio de, Resck, Dimas Vital Siqueira, Carneiro, Marco Aurélio Carbone","Revista Brasileira de Ciência do Solo; 34(3); 907-916","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300032&lang=pt" 
"S0100-06832010000300033-scl","Availability of soil water under tillage systems, mulch management and citrus rootstocks","Fidalski, Jonez, Auler, Pedro Antonio Martins, Beraldo, José Marcos Garrido, Marur, Celso Jamil, Faria, Rogério Teixeira de, Barbosa, Graziela Moraes de Cesare","Revista Brasileira de Ciência do Solo; 34(3); 917-924","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300033&lang=pt" 
"S0100-06832010000300035-scl","Distribuição de 137Cs em três solos representativos do estado de pernambuco","Antunes, Patrik Diogo, Sampaio, Everardo Valadares de Sá Barretto, Ferreira Júnior, Antônio Luiz Gonçalves, Galindo, Izabel Cristina Luna, Salcedo, Ignácio Hernan","Revista Brasileira de Ciência do Solo; 34(3); 935-943","Revista Brasileira de Ciência do Solo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300035&lang=pt" 
"S0100-06832010000300036-scl","Soil and nutrient losses in erosion gullies at different degrees of restoration","Machado, Roriz Luciano, Resende, Alexander Silva de, Campello, Eduardo Francia Carneiro, Oliveira, José Arimathéa, Franco, Avílio Antônio","Revista Brasileira de Ciência do Solo; 34(3); 945-954","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300036&lang=pt" 
"S0100-06832010000300038-scl","Sewage sludge application to agricultural land as soil physical conditioner","Maria, Isabella Clerici De, Chiba, Márcio Koiti, Costa, Alan, Berton, Ronaldo Severiano","Revista Brasileira de Ciência do Solo; 34(3); 967-974","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300038&lang=pt" 
"S0100-06832010000300039-scl","Growth of seedlings of pigeon pea (Cajanus cajan (l.) millsp), wand riverhemp (Sesbania virgata (cav.) pers.), and lead tree (Leucaena leucocephala (lam.) de wit) in an arsenic-contaminated soil","Dias, Luiz Eduardo, Melo, Roseli Freire, Mello, Jaime Wilson Vargas de, Oliveira, Juraci Alves, Daniels, Walter Lee","Revista Brasileira de Ciência do Solo; 34(3); 975-983","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300039&lang=pt" 
"S0100-06832010000300042-scl","Rainfall erosivity and rainfall return period in the experimental watershed of Aracruz, in the coastal plain of Espirito Santo, Brazil","Martins, Sérgio Gualberto, Avanzi, Junior Cesar, Silva, Marx Leandro Naves, Curi, Nilton, Norton, Lloyd Darrell, Fonseca, Sebastião","Revista Brasileira de Ciência do Solo; 34(3); 999-1004","Revista Brasileira de Ciência do Solo","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832010000300042&lang=pt" 
"S0100-69912010000300004-scl","Fechamento de laparostomia com descolamento cutâneo-adiposo: uma técnica simples e eficaz para um problema complexo","Drumond, Domingos André Fernandes","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 175-183","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300004&lang=pt" 
"S0100-69912010000300005-scl","Curva de aprendizado e lesões iatrogênicas em colecistectomias videolaparoscópicas","Santos, Elizabeth Gomes, Bravo Neto, Guilherme Pinto","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 184-189","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300005&lang=pt" 
"S0100-69912010000300008-scl","Avaliação da profilaxia do tromboembolismo venoso em hospital de grande porte","Carneiro, João Luiz de Aquino, Targueta, Gabriel Pelegrineti, Marino, Lucas Oliveira","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 204-210","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300008&lang=pt" 
"S0100-69912010000300009-scl","Prevenção de isquemia hepática normotérmica durante perfusão hepática in situ com três diferentes soluções de preservação: análise experimental através de termografia por radiação infravermelha em tempo real","Matias, Jorge Eduardo Fouto, Morais, Felipe Augusto, Kato, Daniel Massamatsu Pianovski, Koziak, Vanessa, Brioschi, Marcos Leal, Tambara, Elizabeth Milla, Agulham, Miguel Ângelo, Coelho, Júlio César Uili","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 211-217","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300009&lang=pt" 
"S0100-69912010000300010-scl","Imunossupressão com tacrolimus favorece a regeneração hepática induzida por hepatectomia ampla em ratos","Gama Filho, Ozimo, Toderke, Edimar Leandro, Baretta, Giorgio Alfredo Pedroso, Sakamoto, Daniele Giacometti, Agulham, Miguel Angelo, Tambara, Elizabeth Milla, Matias, Jorge Eduardo Fouto","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 218-225","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300010&lang=pt" 
"S0100-69912010000300011-scl","Aspectos morfológicos e funcionais dos autoimplantes esplênicos em ratos tratados com oxigenio hiperbárico","Paulo, Isabel Cristina Andreatta Lemos, Silva, Alcino Lázaro da, Piras, Cláudio, Ramos, Bernardo Faria, Zanetti, Fernando Roberto, Paulo, Danilo Nagib Salomão","Revista do Colégio Brasileiro de Cirurgiões; 37(3); 226-233","Revista do Colégio Brasileiro de Cirurgiões","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912010000300011&lang=pt" 
"S0104-92242010000200004-scl","Análise comparativa da geração de fumos entre arames maciços (GMAW) e tubulares (FCAW)","Garcia, Regina Paula, Scotti, Américo","Soldagem &amp; Inspeção; 15(2); 103-111","Soldagem &amp; Inspeção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242010000200004&lang=pt" 
"S0104-92242010000200005-scl","Caracterização microestrutural de soldas dissimilares dos aços ASTM A-508 e AISI 316L","Lima, Luciana Iglésias Lourenço, Silva, Guilherme Marconi, Chilque, Angel Raphael Arce, Schvartzman, Mônica Maria de Abreu Mendonça, Bracarense, Alexandre Queiroz, Quinan, Marco Antônio Dutra","Soldagem &amp; Inspeção; 15(2); 112-120","Soldagem &amp; Inspeção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242010000200005&lang=pt" 
"S0104-92242010000200010-scl","Efeito do teor de carbono do metal de base e da alma do eletrodo revestido sobre a porosidade em soldas molhadas","Andrade, Luciano G. D., Dias, Weslley C., Ribeiro, Leandro F., Bracarense, Alexandre Q., Pessoa, Ezequiel C. P., Liu, Stephen","Soldagem &amp; Inspeção; 15(2); 156-164","Soldagem &amp; Inspeção","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242010000200010&lang=pt" 
"S0034-76122010000300002-scl","A gestão do desenvolvimento local no Brasil: (des)articulação de atores, instrumentos e território","Martins, Rafael D&#039;Almeida, Vaz, José Carlos, Caldas, Eduardo de Lima","Revista de Administração Pública; 44(3); 559-590","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000300002&lang=pt" 
"S0034-76122010000300004-scl","A gestão de recursos humanos em uma instituição pública brasileira de ciência e tecnologia em saúde: o caso Fiocruz","Mello, Márcio Luiz Braga Corrêa de, Amâncio Filho, Antenor","Revista de Administração Pública; 44(3); 613-636","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000300004&lang=pt" 
"S0034-76122010000300005-scl","Custo do ensino de graduação em instituições federais de ensino superior: o caso da Universidade Federal de Viçosa","Magalhães, Elizete Aparecida de, Silveira, Suely de Fátima Ramos, Abrantes, Luiz Antônio, Ferreira, Marco Aurélio Marques, Wakim, Vasconcelos Reis","Revista de Administração Pública; 44(3); 637-666","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000300005&lang=pt" 
"S0034-76122010000300006-scl","Esquecimento organizacional e suas consequências no processo de aprendizagem organizacional","Remor, Lourdes de Costa, Miranda, Angélica C. D., Santos, Neri dos, Steil, Andreia Valéria, Remor, Carlos Augusto Monguilhott","Revista de Administração Pública; 44(3); 667-678","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000300006&lang=pt" 
"S0034-76122010000300007-scl","Inovação no setor público: uma análise do choque de gestão (2003-10) sob a ótica dos servidores e dos preceitos teóricos relacionados à inovação no setor público","Queiroz, Roberta Graziella Mendes, Ckagnazaroff, Ivan Beck","Revista de Administração Pública; 44(3); 679-705","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000300007&lang=pt" 
"S0034-76122010000300009-scl","Cadastramento domiciliar para programas de transferência de renda no município de São Paulo, focalizado no território e com uso de tecnologia de informação móvel","Galleguillos, Tatiana Gabriela Brassea, Brito, Aline Firmino, Hidalgo, Aparecida Rodrigues, Piccinini, Maria Luiza, Serralheiro, Rubens Augusto Dias, Arouca, Marcos Vicente","Revista de Administração Pública; 44(3); 709-731","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000300009&lang=pt" 
"S0104-92242010000200007-scl","Síntesis de una matriz cuasiceramica destinada a la obtención de fundentes aglomerados para proceso SAW y evaluación cinético-termodinámica de su proceso de humectación","Quintana-Puchol, Rafael, Prieto-Garcia, Omar, Hernández-Ruiz, Jesús E., Cruz-Crespo, Amado, Gómez-Pérez, Carlos R., Perdomo-González, Lorenzo","Soldagem &amp; Inspeção; 15(2); 130-140","Soldagem &amp; Inspeção","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-92242010000200007&lang=pt" 
"S1025-02552010000300001-cub","La genética médica en Camagüey: a propósito de un aniversario","Moras Bracero, Fidel de Jesús","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300001&lang=pt" 
"S1025-02552010000300003-cub","Comportamiento del tratamiento con vacunas antialérgicas en pacientes alérgicos","Morales Menéndez, María, Fernández Pérez, Raúl, Morales Menéndez, Mariela, Pérez Fabelo, Marlene","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300003&lang=pt" 
"S1025-02552010000300004-cub","Síndrome vertiginoso periférico: programa individualizado de ejercicios físicos para su rehabilitación","Miranda, María de los Ángeles, Santana Álvarez, Jorge, Fernández Álvarez, Argelia de la Caridad","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300004&lang=pt" 
"S1025-02552010000300005-cub","Intervención educativa sobre lactancia materna","Rodríguez Delgado, Carlos R, Prieto Herrera, María E, Payan Morell, Miguel, Quesada Miranda, Mario M","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300005&lang=pt" 
"S1025-02552010000300006-cub","Caracterización clínica e histopatológica del cáncer cutáneo no melanoma","Victoria Bárzaga, Héctor Oscar","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300006&lang=pt" 
"S1025-02552010000300007-cub","Características clínico epidemiológicas de la catarata","Barroso Peña, Yamara, Avila Balmaseda, Yasmany, Rodríguez Bencomo, Dania de Jesús, Rodríguez Romero, Armando","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300007&lang=pt" 
"S1025-02552010000300008-cub","Características Clínicas del sangramiento digestivo alto","Pozo González, Alberto, Corimayta Gutierrez, Yasmany, Jaime Carballo, Yelena, Barbán Fernández, Leonor, Brizuela Pérez, Susana M","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300008&lang=pt" 
"S1025-02552010000300009-cub","Insulinoresistencia y ciertas variables bioquímicas asociadas en diabéticas gestacionales y pregestacionales","de Quesada Camacho, Lourdes Consuelo, Díaz González, Rubén, del Risco Pastrana, Francisco, Cordoví Recio, Lisabet, Lozano Casanova, Jorge","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300009&lang=pt" 
"S1025-02552010000300010-cub","Caracterización social del embarazo en la adolescencia","Quesada Miranda, Mario M, Romero Sánchez, María del Carmen, Prieto Herrera, María E, Rodríguez Delgado, Carlos R","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300010&lang=pt" 
"S1025-02552010000300011-cub","Intervención educativa sobre trauma craneoencefálico para profesionales de la atención primaria de salud","Mosquera Betancourt, Gretel, Varela Hernández, Ariel, Capote Fradera, Alejandro","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300011&lang=pt" 
"S1025-02552010000300012-cub","Intervención educativa sobre conocimientos de anticoncepción en adolescentes","Amaro Hernández, Francisco, Reyes Guzmán, Gelson, Palacios Martínez de Santelices, Lesbia, Cardoso Núñez, Oscarlyns","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300012&lang=pt" 
"S1025-02552010000300013-cub","Caracterización epidemiológica y microbiológica de las meningoencefalitis bacterianas","Sanchén Casas, Alexis, Rodríguez Heredia, Odalis Irmina, Torres Frómeta, Luisa Deisy, Cordero Rodríguez, Magaly","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300013&lang=pt" 
"S1025-02552010000300014-cub","Estrategia de intervención sobre Dengue","Rodríguez Heredia, Odalys I, Abregu Sarmiento, Cielo Arasely, Espindola Artola, Arnaldo, Castañeda Souza, Adalis","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300014&lang=pt" 
"S1025-02552010000300015-cub","Intervención educativa sobre infecciones respiratorias agudas","Rodríguez Heredia, Odalys I, Louzado Escrich, Elsa María, Espindola Artola, Arnaldo, Rodríguez Heredia, Ovidia Herena","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300015&lang=pt" 
"S1025-02552010000300016-cub","Asociación de Aggregatibacter actinomycetemcomitans y microorganismos del complejo rojo con parámetros clínicos de pacientes con periodontitis crónica","Ardila Medina, Carlos Martín, Alzate Vega, Juliana, Guzmán Zuluaga, Isabel Cristina","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300016&lang=pt" 
"S1025-02552010000300019-cub","Aspectos novedosos de la hipertensión portal","Martínez Domínguez, Maritza, Reyes Oliva, Roberto, Guerrero Jiménez, Gustavo, Arredondo Bruce, Alfredo","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300019&lang=pt" 
"S1025-02552010000300020-cub","Nuevos retos terapéuticos de la Hipertensión arterial y la Enfermedad cardiaca","Reyes Oliva, Roberto, Guerrero Jimenez, Gustavo, Martínez Dominguez, Maritza, Arredondo Bruce, Alfredo","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300020&lang=pt" 
"S1025-02552010000300021-cub","Nuevos conceptos fisiológicos de la enfermedad ácido péptica","Martinez Dominguez, Maritza, Reyes Oliva, Roberto, Guerrero Jiménez, Gustavo, Arredondo Bruce, Alfredo","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300021&lang=pt" 
"S1025-02552010000300002-cub","Actualidad sobre las causas del cáncer cutáneo no melanoma","Victoria Bárzaga, Héctor Oscar","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300002&lang=pt" 
"S1025-02552010000300018-cub","Técnica de Hey Groves: presentación de un caso","Pichardo León, Narciso, Puente Alvarez, Antonio, Basulto Gómez, Maité, Goméz Machado, Jorge","Revista Archivo Médico de Camagüey; 14(3); -","Revista Archivo Médico de Camagüey","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552010000300018&lang=pt" 
"S0102-09352010000300001-scl","Efficacy of florfenicol and intravenous fluid therapy for treatment of experimental salmonellosis in newborn calves","Silva, D.G., Silva, P.R.L., Fagliari, J.J.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 499-503","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300001&lang=pt" 
"S0102-09352010000300008-scl","Efeitos do modo ventilatório sobre variáveis hemogasométricas em equinos submetidos à mudança de decúbito durante a anestesia geral inalatória com halotano","Sá, P.A., Texeira Neto, F.J., Campagnol, D., França, R.O., Moreira, M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 549-554","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300008&lang=pt" 
"S0102-09352010000300010-scl","Aorticopulmonary septal defect in a dog: case report","Pascon, J.P.E., Ondani, A.C., Junior, D.P., Andrade, J.N.M., Camacho, A.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 564-569","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300010&lang=pt" 
"S0102-09352010000300015-scl","Efeito da centrifugação e do líquido prostático homólogo na criopreservação de espermatozoides epididimários caninos","Melo, M.I.V., Oliveira, J.V.S., Valle, G.R., Rachid, M.A., Soares, F.C.G., Matos, J.J.R.T.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 603-608","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300015&lang=pt" 
"S0102-09352010000300018-scl","Efeitos do extrato da parede de levedura na digestibilidade, no escore fecal e na palatabilidade de dietas para gatos","Aquino, A.A., Saad, F.M.O.B., Santos, J.P.F., Alves, M.P., Ferrazza, R.A., Miranda, M.C.M.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 622-630","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300018&lang=pt" 
"S0102-09352010000300038-scl","Comparison between conventional and computerized electrocardiography in cats","Camacho, A.A., Paulino Jr., D., Pascon, J.P.E., Teixeira, A.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 765-769","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300038&lang=pt" 
"S0102-09352010000300037-scl","Anticorpos anti-rickettsias do grupo da febre maculosa em equídeos e caninos no norte do Estado do Paraná, Brasil","Otomura, F.H., Sangioni, L.A., Pacheco, R.C., Labruna, M.B., Galhardo, J.A., Ribeiro, M.G., Teodoro, U.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 761-764","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300037&lang=pt" 
"S0102-09352010000300036-scl","Fungos anaeróbios do rúmen de bovinos e caprinos de corte criados em pastagens tropicais","Abrão, F.O., Barreto, S.M.P., Geraseev, L.C., Duarte, E.R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 757-760","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300036&lang=pt" 
"S0102-09352010000300035-scl","Avaliação da reação em cadeia da polimerase e do isolamento bacteriológico convencional na detecção de Salmonella Dublin em amostras de fezes de bezerros infectados experimentalmente","Silva, D.G., Silva, D.R., Silva, P.R.L., Cícero, E.A.S., Ferraz, A.L.J., Lemos, M.V.F., Fagliari, J.J.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 752-756","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300035&lang=pt" 
"S0102-09352010000300034-scl","Produção e composição bromatológica de vinte e cinco genótipos de sorgo (Sorghum bicolor (L.) Moench)","Magalhães, R.T., Gonçalves, L.C., Borges, I., Rodrigues, J.A.S., Fonseca, J.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 747-751","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300034&lang=pt" 
"S0102-09352010000300033-scl","Estimação por aproximação química dos teores de proteína indegradável insolúvel em detergente neutro em forragens tropicais","Detmann, E., Silva, J.F.C., Clipes, R.C., Henriques, L.T., Valadares Filho, S.C., Queiroz, A.C., Paulino, M.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 742-746","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300033&lang=pt" 
"S0102-09352010000300032-scl","Efeito da endogamia sobre a sobrevivência e a longevidade no escargot da espécie Helix aspersa","Soares, E.D.R., Silva, H.D., Armada, J.L.A., Leitão, G.R., Pereira, M.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 738-741","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300032&lang=pt" 
"S0102-09352010000300027-scl","Variabilidade genética de búfalos em rebanho-núcleo com base na análise de pedigree","Marcondes, C.R., Vozzi, P.A., Cunha, B.R.N., Lôbo, R.B., Araújo, C.V., Marques, J.R.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 706-711","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300027&lang=pt" 
"S0102-09352010000300028-scl","Estimação de parâmetros genéticos para características produtivas em búfalos na Amazônia Oriental","Rodrigues, A.E., Marques, J.R.F., Araújo, C.V., Camargo Júnior, R.N.C., Dias, L.N.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 712-717","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300028&lang=pt" 
"S0102-09352010000300030-scl","Diversidade genética entre três linhagens de codorna selecionadas para produção de ovos","Prioli, R.A., Gasparino, E., Soares, M.A.M., Marques, D.S., Blanck, D.V., Prioli, S.M.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 725-731","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300030&lang=pt" 
"S0102-09352010000300031-scl","Testes bioquímico (albumina e proteína de ligação da vitamina D) e molecular (gene KIT) para detecção de marcadores genéticos para pelagem tobiana em cavalos Pampa e Paint","Coelho, E.G.A., Oliveira, D.A.A., Teixeira, C.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 62(3); 732-737","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352010000300031&lang=pt" 
"S0104-66322010000200003-scl","Mass transfer coeficients in pulsed perforated-plate extraction columns","Torab-Mostaedi, M., Safdari, J., Ghaemi, A.","Brazilian Journal of Chemical Engineering; 27(2); 243-251","Brazilian Journal of Chemical Engineering","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322010000200003&lang=pt" 
"S0104-66322010000200004-scl","Characterization of gas-liquid parameters in a down-flow jet loop bubble column","Mandal, Ajay","Brazilian Journal of Chemical Engineering; 27(2); 253-264","Brazilian Journal of Chemical Engineering","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322010000200004&lang=pt" 
"S0104-66322010000200006-scl","Optimization of water removal in the press section of a paper machine","Drummond, D. M. D., Rodrigues, M. T. M., Grossmann, I. E., Guirardello, R.","Brazilian Journal of Chemical Engineering; 27(2); 275-288","Brazilian Journal of Chemical Engineering","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322010000200006&lang=pt" 
