"S0870-71032011000600014-prt","Anti-hipertensor no doente diabético, qual o melhor período do dia para a sua toma?","Galhardo, Mara, Barros, Joana","Revista Portuguesa de Clínica Geral; 27(6); 564-566","Revista Portuguesa de Clínica Geral","Português","2011","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-71032011000600014&lang=pt" 
"S1413-81232011001200017-scl","Intersetorialidade, convergência e sustentabilidade: desafios do programa Bolsa Família em Manguinhos, RJ","Magalhães, Rosana, Coelho, Angela Virginia, Nogueira, Milena Ferreira, Bocca, Cláudia","Ciência &amp; Saúde Coletiva; 16(11); 4442-4453","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001200017&lang=pt" 
"S2225-62532011001100003-sza","A proud monument for central Johannesburg&#039;s south western improvement district","","Journal of the Southern African Institute of Mining and Metallurgy; 111(11); vi-vi","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532011001100003&lang=pt" 
"S2225-62532011001100004-sza","No reason to delay R9.5 billion spend on skills development","","Journal of the Southern African Institute of Mining and Metallurgy; 111(11); vii-vii","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532011001100004&lang=pt" 
"S2225-62532011001100014-sza","An analytical solution to predict axial load along fully grouted bolts in an elasto-plastic rock mass","Jalalifar, H","Journal of the Southern African Institute of Mining and Metallurgy; 111(11); 809-814","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532011001100014&lang=pt" 
"S2225-62532011001100006-sza","The evaluation of whole-body vibration in a South African opencast mine","Aye, S.A, Heyns, P.S.","Journal of the Southern African Institute of Mining and Metallurgy; 111(11); 751-758","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532011001100006&lang=pt" 
"S2225-62532011001100008-sza","Fluidized bed roasting of micro-pelletized zinc concentrate: Part II- Particle entrainment and residence time","Heukelman, S, Groot, D","Journal of the Southern African Institute of Mining and Metallurgy; 111(11); 767-772","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532011001100008&lang=pt" 
"S2225-62532011001100010-sza","Titanium: the innovators&#039; metal - Historical case studies tracing titanium process and product innovation","Oosthuizen, S.J","Journal of the Southern African Institute of Mining and Metallurgy; 111(11); 781-786","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532011001100010&lang=pt" 
"S2225-62532011001100009-sza","Investigation of factors influencing the determination of discount rate in the economic evaluation of mineral development projects","Park, S-J, Matunhire, I.I","Journal of the Southern African Institute of Mining and Metallurgy; 111(11); 773-780","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532011001100009&lang=pt" 
"S2225-62532011001100011-sza","The relationship between the aspect ratio and multi-physical fields in aluminium reduction cells","Zhang, H., Li, J, Lai, Y, Liu, W, Xu, Y, Wang, Z, Zhang, X","Journal of the Southern African Institute of Mining and Metallurgy; 111(11); 787-792","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532011001100011&lang=pt" 
"S0035-001X2011000500001-mex","Resistencia mecánica ideal de C, Si y Ge con estructura cúbica: un estudio de primeros principios","Bautista Hernández, A., Salazar Villanueva, M., Pérez Sánchez, F.L., Vázquez Cuchillo, O., Sánchez Ramírez, J.F.","Revista mexicana de física; 57(5); 388-394","Revista mexicana de física","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500001&lang=pt" 
"S0035-001X2011000500010-mex","Dos configuraciones diferentes para la descripción temporal de actividad de Escherichia coli mediante speckle dinámico","Ramírez Miquet, E. E., Martí López, L., Contreras Alarcón, O.R.","Revista mexicana de física; 57(5); 441-445","Revista mexicana de física","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500010&lang=pt" 
"S0035-001X2011000500011-mex","Photoacoustic technique in the transmission configuration for quantitative analysis of liquids","Balderas-López, J.A., Díaz-Reyes, J.","Revista mexicana de física; 57(5); 452-459","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500011&lang=pt" 
"S0035-001X2011000500012-mex","Constantes fundamentales: la última frontera para el Sistema Internacional de Unidades","López Romero, J.M., Lazos Martínez, R.J.","Revista mexicana de física; 57(5); 460-469","Revista mexicana de física","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500012&lang=pt" 
"S0035-001X2011000500002-mex","Electronic heat transport for a multiband superconducting gap in Sr2RuO4","Contreras, P.L.","Revista mexicana de física; 57(5); 395-399","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500002&lang=pt" 
"S0035-001X2011000500003-mex","Oriented matroid theory and loop quantum gravity in (2+2) and eight dimensions","Nieto, J.A.","Revista mexicana de física; 57(5); 400-405","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500003&lang=pt" 
"S0035-001X2011000500004-mex","The Jones vector as a spinor and its representation on the Poincaré sphere","Torres del Castillo, G.F., Rubalcava García, I.","Revista mexicana de física; 57(5); 406-413","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500004&lang=pt" 
"S0035-001X2011000500005-mex","Identificador con comparación entre dos estimadores","Medel Juárez, J.J., García Infante, J.C., Urbieta Parrazales, R.","Revista mexicana de física; 57(5); 414-420","Revista mexicana de física","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500005&lang=pt" 
"S0035-001X2011000500006-mex","Soluciones exactas a la ecuación de Schrodinger para una fibra óptica quiral","Salas, A.H., Castillo, J.E.","Revista mexicana de física; 57(5); 421-425","Revista mexicana de física","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500006&lang=pt" 
"S0035-001X2011000500007-mex","Viscosity enhancement in dilute magnetorheological fluids through magnetic perturbations","Donado, F., Sandoval, U., Carrillo, J.L.","Revista mexicana de física; 57(5); 426-434","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500007&lang=pt" 
"S0035-001X2011000500008-mex","Study of bone cells by quantitative phase microscopy using a Mirau interferometer","González-Laprea, J., Márquez, A., Noris-Suárez, K., Escalona, R.","Revista mexicana de física; 57(5); 435-440","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500008&lang=pt" 
"S0035-001X2011000500009-mex","Cu(In,Ga)Se2 thin films processed by co-evaporation and their application into solar cells","Sastré-Hernández, J., Calixto, M.E., Tufiño-Velázquez, M., Contreras-Puente, G., Morales-Acevedo, A., Casados-Cruz, G., Hernández-Pérez, M.A., Albor-Aguilera, M.L., Mendoza-Pérez, R.","Revista mexicana de física; 57(5); 441-445","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000500009&lang=pt" 
"S0187-62362011000400001-mex","Climate and climate change in the region of Los Tuxtlas (Veracruz, Mexico): A statistical analysis","Gutiérrez- García, G., Ricker, M.","Atmósfera; 24(4); 347-373","Atmósfera","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362011000400001&lang=pt" 
"S0187-62362011000400002-mex","A study on certain aspects of kinetic energy associated with western disturbances over northwest India","RAJU, P. V. S., BHATLA, R., MOHANTY, U. C.","Atmósfera; 24(4); 375-384","Atmósfera","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362011000400002&lang=pt" 
"S0187-62362011000400003-mex","Comparison between LDA technique and fuzzy membership roster method for pre-monsoon weather forecasting","CHATTERJEE, S., GHOSH, S., DE, U. K.","Atmósfera; 24(4); 385-396","Atmósfera","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362011000400003&lang=pt" 
"S0187-62362011000400004-mex","Implementation and applications of chaotic oscillatory based neural network for wind prediction problems","KWONG, K. M., TEE, F. W., LIU, J. N. K., CHAN, P. W.","Atmósfera; 24(4); 397-416","Atmósfera","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362011000400004&lang=pt" 
"S0187-62362011000400005-mex","Verification of an algorithm (DWSR 2500C) for hail detection","PARASCHIVESCU, M., STEFAN, S., BOGDAN, M.","Atmósfera; 24(4); 417-433","Atmósfera","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362011000400005&lang=pt" 
"S0187-62362011000400006-mex","Net radiation estimation under pasture and forest in Rondônia, Brazil, with TM Landsat 5 images","SANTOS, C.A. COSTA DOS, NASCIMENTO, R.L. DO, RAO, T.V.R., MANZI, A.O.","Atmósfera; 24(4); 435-446","Atmósfera","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-62362011000400006&lang=pt" 
"S0121-50512011000400007-col","Colombian ADRs: Why so few?","González, Maximiliano, Guzmán, Alexander, Trujillo, María Andrea","Innovar; 21(42); 69-88","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400007&lang=pt" 
"S0121-50512011000400004-col","Quality tools and techniques, EFQM experience and strategy formation. Is there any relationship?: The particular case of Spanish service firms","Revuelto-Taboada, Lorenzo, Canet-Giner, Teresa, Balbastre-Benavent, Francisco","Innovar; 21(42); 25-40","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400004&lang=pt" 
"S0121-50512011000400002-col","Some reflections on my career, publishing, and contributing significantly to a field: cómo publicar y contribuir de modo significativo en un campo del conocimiento","Parasuraman, A","Innovar; 21(42); 5-16","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400002&lang=pt" 
"S0121-50512011000400003-col","Liberating services customers: The 21st century challenge","Fisk, Raymond P","Innovar; 21(42); 17-24","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400003&lang=pt" 
"S0121-50512011000400001-col","Editorial","Duque-Oliva, Edison Jair","Innovar; 21(42); 3-3","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400001&lang=pt" 
"S0121-50512011000400008-col","Perceived service quality in electronic commerce: An application","Duque-Oliva, Edison Jair, Rodríguez-Romero, Carlos Alberto","Innovar; 21(42); 89-98","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400008&lang=pt" 
"S0121-50512011000400009-col","Financial planning and access to financing in small and medium-sized companies in the Venezuelan manufacturing sector","Vera-Colina, Mary A, Rodríguez-Medina, Guillermo, Melgarejo-Molina, Zuray","Innovar; 21(42); 99-112","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400009&lang=pt" 
"S0121-50512011000400010-col","Innovation patterns and intellectual property in SMEs of a developing country","Forero-Pineda, Clemente, Laureiro-Martinez, Daniella, Marín, Alejandra","Innovar; 21(42); 113-128","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400010&lang=pt" 
"S0121-50512011000400013-col","Looking for the audiences: The effect of using partial counterprogramming and a friendlier style of news presentation","Uribe, Rodrigo, Buzeta, Cristian, Hurtado, Daniel","Innovar; 21(42); 151-160","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400013&lang=pt" 
"S0121-50512011000400012-col","Organizational and territorial cultures in Chilean journalism","Mellado, Claudia, Lagos, Claudia","Innovar; 21(42); 139-150","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400012&lang=pt" 
"S0121-50512011000400015-col","Leadership in public management: Some theoretical and methodological considerations","Villoria, Manuel, Iglesias, Ángel","Innovar; 21(42); 175-189","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400015&lang=pt" 
"S0121-50512011000400014-col","Impact of quality improvement tools on the performance of firms using different quality management systems","Heras, Iñaki, Marimon, Frederic, Casadesús, Martí","Innovar; 21(42); 161-174","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400014&lang=pt" 
"S0121-50512011000400006-col","Analytical solution to the circularity problem in the discounted cash flow valuation framework","Mejía-Peláez, Felipe, Vélez-Pareja, Ignacio","Innovar; 21(42); 55-68","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400006&lang=pt" 
"S0121-50512011000400011-col","Influence of information technology management on the organizational performance of the small and medium-sized enterprises","Melchor Medina, José, Lavín, Jesús, Mora, Alberto, de-la-Garza, Isabel","Innovar; 21(42); 129-138","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400011&lang=pt" 
"S0121-50512011000400005-col","Accountability and governance in local public services: The particular case of mixed companies","Ferreira da Cruz, Nuno, Cunha Marques, Rui","Innovar; 21(42); 41-54","Innovar","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512011000400005&lang=pt" 
"S1678-69712011000500004-scl","Financial risk exposures and risk management: evidence from european nonfinancial firms","Jorge, Maria João da Silva, Augusto, Mário António Gomes","RAM. Revista de Administração Mackenzie; 12(5); 65-97","RAM. Revista de Administração Mackenzie","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712011000500004&lang=pt" 
"S1678-69712011000500002-scl","Políticas de gestão de pessoas no novo milênio: cenário dos estudos publicados nos periódicos da área de Administração entre 2000 e 2010","Demo, Gisela, Fogaça, Natasha, Nunes, Iara, Edrei, Laylla, Francischeto, Leela","RAM. Revista de Administração Mackenzie; 12(5); 15-42","RAM. Revista de Administração Mackenzie","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712011000500002&lang=pt" 
"S0365-05962011000500036-scl","Tratamento da unha encravada: comparação da taxa de cura entre a técnica de fenolização clássica e a técnica de fenolização associada à curetagem da matriz ungueal - é necessária a associação?","Tassara, Glaysson, Machado, Mônica Alberto, Gouthier, Mabely Araújo Duarte","Anais Brasileiros de Dermatologia; 86(5); 1046-1048","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500036&lang=pt" 
"S0365-05962011000500035-scl","Associação de aciclovir oral e imiquimode no tratamento de herpes simples genital hipertrófico em paciente com sida: relato de dois casos","Barbosa, Lívia do Nascimento, Souto, Roberto, Furtado, Ana Luisa, Gripp, Alexandre Carlos, Daxbacher, Egon","Anais Brasileiros de Dermatologia; 86(5); 1043-1045","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500035&lang=pt" 
"S0365-05962011000500034-scl","A importância do exame tricológico no diagnóstico da alopecia areata","Silva, Angélica Pimenta da, Sanchez, Ana Paula Galli, Pereira, José Marcos","Anais Brasileiros de Dermatologia; 86(5); 1039-1041","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500034&lang=pt" 
"S0365-05962011000500033-scl","Você conhece esta síndrome?","Viana, Fernanda de Oliveira, Cavaleiro, Luíza Helena dos Santos, Carneiro, Clívia Maria Moraes de Oliveira, Bittencourt, Maraya de Jesus Semblano, Barros, Renata Silva, Fonseca, Diana Mendes da","Anais Brasileiros de Dermatologia; 86(5); 1029-1029","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500033&lang=pt" 
"S0365-05962011000500032-scl","Você conhece esta síndrome?","Fantinato, Giovana Tadéia, Cestari, Silmara da Costa Pereira, Afonso, João Paulo Junqueira Magalhães, Sousa, Letícia Siqueira, Enokihara, Mílvia Maria Simões e Silva","Anais Brasileiros de Dermatologia; 86(5); 1029-1029","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500032&lang=pt" 
"S0365-05962011000500004-scl","Curativo de biomembrana vegetal e hipersensibilidade","Frade, Marco Andrey Cipriani, Coutinho Netto, Joaquim, Gomes, Fernanda Guzzo, Mazzucato, Eduardo Lopez, Andrade, Thiago Antônio Moretti de, Foss, Norma Tiraboschi","Anais Brasileiros de Dermatologia; 86(5); 885-891","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500004&lang=pt" 
"S0365-05962011000500031-scl","Caso para diagnóstico","Perisse, Mariane de Castro, Ferron, Camila, Lima, Ricardo Barbosa, Serra, Márcio Soares, Martins, Carlos José","Anais Brasileiros de Dermatologia; 86(5); 1029-1029","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500031&lang=pt" 
"S0365-05962011000500030-scl","Caso para diagnóstico","Bortoncello, Angela Cristina, Dinato, Sandra Lopes Mattos e, Almeida, José Roberto Paes de, Bortoncello, Rafael Lirio, Sementilli, Ângelo, Romiti, Ney","Anais Brasileiros de Dermatologia; 86(5); 1029-1029","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500030&lang=pt" 
"S0365-05962011000500029-scl","Tungíase disseminada","Vallarelli, Andrelou Fralete Ayres, Souza, Elemir Macedo de","Anais Brasileiros de Dermatologia; 86(5); 1027-1028","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500029&lang=pt" 
"S0365-05962011000500005-scl","The use of polymerase chain reaction to confirm diagnosis in skin biopsies consistent with american tegumentary leishmaniasis at histopathology: a study of 90 cases","Andrade, Rosilene Viana de, Massone, Cesare, Lucena, Meline Nogueira Barbosa de, Talhari, Anette Chusciak, Talhari, Sinésio, Guerra, Jorge Augusto de Oliveira, Ferreira, Luiz Carlos de Lima","Anais Brasileiros de Dermatologia; 86(5); 892-896","Anais Brasileiros de Dermatologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500005&lang=pt" 
"S0365-05962011000500028-scl","Coinfecção histoplasmose e Aids","Orsi, Ana Tereza, Nogueira, Lisiane, Chrusciak-Talhari, Anette, Santos, Monica, Ferreira, Luiz Carlos de Lima, Talhari, Sinesio, Talhari, Carolina","Anais Brasileiros de Dermatologia; 86(5); 1025-1026","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500028&lang=pt" 
"S0365-05962011000500026-scl","Tatuagem extensa por amálgama em mucosa gêngivo-alveolar","Galletta, Vivian C, Artico, Gabriela, Dal Vechio, Aluana M. C, Lemos Jr, Celso A, Migliari, Dante A","Anais Brasileiros de Dermatologia; 86(5); 1019-1021","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500026&lang=pt" 
"S0365-05962011000500025-scl","Síndrome de Sweet associada a linfoma de Hodgkin: relato de caso","Miranda, Carolina Villela da Rocha, Filgueiras, Fernanda de Marca, Obadia, Daniel Lago, Gripp, Alexandre Carlos, Alves, Maria de Fátima Scotelaro Guimarães","Anais Brasileiros de Dermatologia; 86(5); 1016-1018","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500025&lang=pt" 
"S0365-05962011000500020-scl","Esporotricose na gestação: relato de cinco casos numa epidemia zoonótica no Rio de Janeiro, Brasil","Costa, Rosane Orofino, Bernardes-Engemann, Andrea Reis, Azulay-Abulafia, Luna, Benvenuto, Fabiana, Neves, Maria de Lourdes Palermo, Lopes-Bezerra, Leila Maria","Anais Brasileiros de Dermatologia; 86(5); 995-998","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500020&lang=pt" 
"S0365-05962011000500019-scl","Carcinoma triquilemal: relato de caso","Roismann, Miguel, Freitas, Rosyane Rena de, Ribeiro, Leandro Carvalho, Montenegro, Marcos Flávio, Biasi, Luciano José, Jung, Juliana Elizabeth","Anais Brasileiros de Dermatologia; 86(5); 991-994","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500019&lang=pt" 
"S0365-05962011000500018-scl","Amiloidose localizada cutânea primária nodular: relato de caso","Souza Júnior, Januário de, Schettini, Renata Almeida, Tupinambá, Walquíria Lima, Schettini, Antonio Pedro Mendes, Chirano, Carlos Alberto Rodrigues, Massone, Cesare","Anais Brasileiros de Dermatologia; 86(5); 987-990","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500018&lang=pt" 
"S0365-05962011000500017-scl","Acne fulminans e isotretinoína: relato de caso","Pereira, Mayra Falcao, Roncada, Eduardo Mendes, Oliveira, Cláudia Macedo de, Monteiro, Rodrigo, Abreu, Marilda Aparecida Milanez Morgado de, Ortigosa, Luciena Cegato","Anais Brasileiros de Dermatologia; 86(5); 983-985","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500017&lang=pt" 
"S0365-05962011000500016-scl","Doença de Dowling-Degos: apresentação clínica e histopatológica clássica","Zimmermann, Carolina Cotta, Sforza, Deborah, Macedo, Priscila Marques de, Azulay-Abulafia, Luna, Alves, Maria de Fatima G. S, Carneiro, Sueli Coelho da S","Anais Brasileiros de Dermatologia; 86(5); 979-982","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500016&lang=pt" 
"S0365-05962011000500021-scl","Leiomiossarcoma cutâneo no tronco","André, Marisa Carpinteiro, Antunes, Joana Veiga, Reis, Miguel Duarte, Filipe, Paulo Leal, Almeida, Luís Miguel Soares de","Anais Brasileiros de Dermatologia; 86(5); 999-1002","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500021&lang=pt" 
"S0365-05962011000500037-scl","Errata","","Anais Brasileiros de Dermatologia; 86(5); 1049-1049","Anais Brasileiros de Dermatologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500037&lang=pt" 
"S0365-05962011000500022-scl","Microepidemia familiar por Trichophyton tonsurans","Salci, Tânia Pereira, Salci, Maria Aparecida, Marcon, Sonia Silva, Salineiro, Paulo Hércules Biagi, Svidzinski, Terezinha Inez Estivalet","Anais Brasileiros de Dermatologia; 86(5); 1003-1006","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500022&lang=pt" 
"S0365-05962011000500001-scl","Lipoatrofia facial associada ao HIV/AIDS: do advento aosconhecimentos atuais","Soares, Flávia Machado Gonçalves, Costa, Izelda Maria Carvalho","Anais Brasileiros de Dermatologia; 86(5); 843-864","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500001&lang=pt" 
"S0365-05962011000500002-scl","Doenças dermatológicas de notificação compulsória no Brasil","Penna, Gerson Oliveira, Domingues, Carla M. A. S, Siqueira Jr, João Bosco, Elkhoury, Ana Nilce S. M, Cechinel, Michella P, Grossi, Maria Aparecida de Faria, Gomes, Marcia de Leite S, Sena, Joana M, Pereira, Gerson Fernando Mendes, Lima Júnior, Francisco Edilson F, Segatto, Teresa Cristina Vieira, Melo, Flavia Cardoso de, Rosa, Fabiano Marques, Silva, Marcia Mesquita, Nicolau, Renata Amadei","Anais Brasileiros de Dermatologia; 86(5); 865-877","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500002&lang=pt" 
"S0365-05962011000500003-scl","Associação entre espessura da pele e densidade óssea em mulheres adultas","Yoneda, Patrícia de Paula, Biancolin, Sckarlet Ernandes, Gomes, Matheus Souza Martins, Miot, Hélio Amante","Anais Brasileiros de Dermatologia; 86(5); 878-884","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500003&lang=pt" 
"S0365-05962011000500006-scl","Estudo da qualidade de vida nos pacientes com urticária crônica","Ue, Ana Paula Fusel de, Souza, Patrícia Karla de, Rotta, Osmar, Furlani, Wellington de Jesus, Lima, Amanda Rodrigues Miranda de, Sabbag, Dominique Sanda Oliveira Vilarinho","Anais Brasileiros de Dermatologia; 86(5); 879-904","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500006&lang=pt" 
"S0365-05962011000500007-scl","Estudo epidemiológico das doenças dermatológicas imunologicamente mediadas na cavidade oral","Carvalho, Cyntia Helena Pereira de, Santos, Bruna Rafaela Martins dos, Vieira, Camila de Castro, Lima, Emeline das Neves de Araújo, Santos, Pedro Paulo de Andrade, Freitas, Roseana de Almeida","Anais Brasileiros de Dermatologia; 86(5); 905-909","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500007&lang=pt" 
"S0365-05962011000500008-scl","Fundamentos sobre o conhecimento dos aditivos químicos presentes nas luvas de borracha","Oliveira, Hegles Rosa de, Alchorne, Alice de Oliveira de Avelar","Anais Brasileiros de Dermatologia; 86(5); 911-916","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500008&lang=pt" 
"S0365-05962011000500009-scl","Hiperplasia sebácea cutânea: estudo piloto para a correlação da doença com hormônios androgênios","Tagliolatto, Sandra, Alchorne, Mauricio M. A, Enokihara, Mauro","Anais Brasileiros de Dermatologia; 86(5); 917-923","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500009&lang=pt" 
"S0365-05962011000500010-scl","HIV-associated tuberculous lymphadenitis: the importance of polymerase chain reaction (PCR) as a complementary tool for the diagnosis of tuberculosis - a study of 104 patients","Cortez, Marcio Valle, Oliveira, Cintia Mara Costa de, Monte, Rossicléia Lins, Araújo, José Ribamar de, Braga, Bruna Backsmann, Reis, Débora Zotteli dos, Ferreira, Luis Carlos de Lima, Moraes, Milton Ozório, Talhari, Sinésio","Anais Brasileiros de Dermatologia; 86(5); 925-931","Anais Brasileiros de Dermatologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500010&lang=pt" 
