"S0104-14282007000300006-scl","Desempenho de filmes multicamadas em embalagens termoformadas","Crippa, Agnaldo, Sydenstricker, Thais H. D., Amico, Sandro C.","Polímeros; 17(3); 188-193","Polímeros","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282007000300006&lang=pt" 
"S0102-311X2007000900024-scl","A regulamentação do setor de saúde suplementar no Brasil: a reconstrução de uma história de disputas","Carvalho, Eurípedes Balsanufo, Cecílio, Luiz Carlos de Oliveira","Cadernos de Saúde Pública; 23(9); 2167-2177","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900024&lang=pt" 
"S0102-311X2007000900025-scl","Las enfermedades crónicas desde la mirada de los enfermos y los profesionales de la salud: un estudio cualitativo en México","Mercado-Martínez, Francisco J., Hernández-Ibarra, Eduardo","Cadernos de Saúde Pública; 23(9); 2178-2186","Cadernos de Saúde Pública","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900025&lang=pt" 
"S0102-311X2007000900026-scl","Reproducibility of a food frequency questionnaire for adolescents","Marchioni, Dirce Maria Lobo, Voci, Silvia Maria, Lima, Flávia Emília Leite de, Fisberg, Regina Mara, Slater, Betzabeth","Cadernos de Saúde Pública; 23(9); 2187-2196","Cadernos de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900026&lang=pt" 
"S0102-311X2007000900027-scl","HIV prevalence and risk factors in a Brazilian penitentiary","Coelho, Harnoldo Colares, Perdoná, Gleici Castro, Neves, Fátima Regina, Passos, Afonso Dinis Costa","Cadernos de Saúde Pública; 23(9); 2197-2204","Cadernos de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900027&lang=pt" 
"S0102-311X2007000900028-scl","Estudo dos determinantes clínicos e epidemiológicos das concentrações de sódio e potássio no colostro de nutrizes hipertensas e normotensas","Sírio, Marília Alfenas de Oliveira, Silva, Marcelo Eustáquio, Paula, Heberth de, Passos, Maria Cristina, Souza Sobrinho, Antônio Otávio de","Cadernos de Saúde Pública; 23(9); 2205-2214","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900028&lang=pt" 
"S0102-311X2007000900029-scl","Leishmaniose tegumentar americana em crianças: aspectos epidemiológicos de casos atendidos em Manaus, Amazonas, Brasil","Guerra, Jorge Augusto de Oliveira, Barbosa, Maria das Graças Vale, Loureiro, Adalgisa Câmara de Sá Peixoto, Coelho, Candisse Pinheiro, Rosa, Gilmar Garcias, Coelho, Leila Inês de Aguiar da Câmara Raposo","Cadernos de Saúde Pública; 23(9); 2215-2223","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900029&lang=pt" 
"S0102-311X2007000900030-scl","Sexuality, vulnerability to HIV, and mental health: an ethnographic study of psychiatric institutions","Pinto, Diana de Souza, Mann, Claudio Gruber, Wainberg, Milton, Mattos, Paulo, Oliveira, Suely Broxado de","Cadernos de Saúde Pública; 23(9); 2224-2233","Cadernos de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900030&lang=pt" 
"S0102-311X2007000900010-spa","Adaptação transcultural para o Brasil do instrumento Caregiver Abuse Screen (CASE) para detecção de violência de cuidadores contra idosos","Paixão Jr, Carlos Montes, Reichenheim, Michael Eduardo, Moraes, Cláudia Leite, Coutinho, Evandro Silva Freire, Veras, Renato P.","Cadernos de Saúde Pública; 23(9); 2013-2022","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900010&lang=pt" 
"S0102-311X2007000900011-spa","Fatores de proteção relacionados à promoção de resiliência em pessoas que vivem com HIV/AIDS","Carvalho, Fernanda Torres de, Morais, Normanda Araujo de, Koller, Sílvia Helena, Piccinini, Cesar Augusto","Cadernos de Saúde Pública; 23(9); 2023-2033","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900011&lang=pt" 
"S0102-311X2007000900012-spa","Depressão na esquizofrenia: prevalência e relação com a qualidade de vida","Cardoso, Clareci Silva, Caiaffa, Waleska Teixeira, Bandeira, Marina, Siqueira, Arminda Lucia, Silva, Jussara Teixeira da, Fonseca, José Otávio Penido","Cadernos de Saúde Pública; 23(9); 2035-2048","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900012&lang=pt" 
"S0102-311X2007000900016-spa","Avaliação de políticas públicas de segurança alimentar e combate à fome no período 1995-2002. 3 - o Programa Nacional de Controle da Deficiência de Vitamina A","Martins, Maisa Cruz, Santos, Leonor Maria Pacheco, Santos, Sandra Maria Chaves dos, Araújo, Maria da Purificação Nazaré, Lima, Aline Maria Peixoto, Santana, Luciana Alaíde Alves","Cadernos de Saúde Pública; 23(9); 2081-2093","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900016&lang=pt" 
"S0102-311X2007000900018-spa","Cuidado, &quot;cavalo batizado&quot; e crítica da conduta profissional pelo paciente-cidadão hospitalizado no Nordeste brasileiro","Nations, Marilyn K., Gomes, Annatália Meneses de Amorim","Cadernos de Saúde Pública; 23(9); 2103-2112","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900018&lang=pt" 
"S0102-311X2007000900019-spa","O modelo de intervenção do Ministério da Saúde brasileiro nos anos 90","Machado, Cristiani Vieira","Cadernos de Saúde Pública; 23(9); 2113-2126","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900019&lang=pt" 
"S0102-311X2007000900030-spa","Sexuality, vulnerability to HIV, and mental health: an ethnographic study of psychiatric institutions","Pinto, Diana de Souza, Mann, Claudio Gruber, Wainberg, Milton, Mattos, Paulo, Oliveira, Suely Broxado de","Cadernos de Saúde Pública; 23(9); 2224-2233","Cadernos de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900030&lang=pt" 
"S0102-311X2007000900022-scl","All-cause mortality among Japanese-Brazilians according to nutritional characteristics","Massimino, Flavia Cincotto, Gimeno, Suely Godoy Agostinho, Ferreira, Sandra Roberta Gouveia","Cadernos de Saúde Pública; 23(9); 2145-2156","Cadernos de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900022&lang=pt" 
"S0102-311X2007000900012-scl","Depressão na esquizofrenia: prevalência e relação com a qualidade de vida","Cardoso, Clareci Silva, Caiaffa, Waleska Teixeira, Bandeira, Marina, Siqueira, Arminda Lucia, Silva, Jussara Teixeira da, Fonseca, José Otávio Penido","Cadernos de Saúde Pública; 23(9); 2035-2048","Cadernos de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2007000900012&lang=pt" 
"S0102-311X2007000900035-spa","Esperança equilibrista: cartografias de sujeitos em sofrimento psíquico","Alves, Paulo César","Cadernos de Saúde Pública; 23(9); 2249-2250","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900035&lang=pt" 
"S0102-311X2007000900034-spa","Tabu da morte","Oigman, Gabriela","Cadernos de Saúde Pública; 23(9); 2248-2249","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900034&lang=pt" 
"S0102-311X2007000900009-spa","As autoras respondem","Correia, Ludmila Cerqueira, Lima, Isabel Maria Sampaio Oliveira, Alves, Vânia Sampaio","Cadernos de Saúde Pública; 23(9); 2010-2012","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900009&lang=pt" 
"S0102-311X2007000900008-spa","Debate sobre o artigo de Correia et al.","Selli, Lucilda","Cadernos de Saúde Pública; 23(9); 2008-2010","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900008&lang=pt" 
"S0102-311X2007000900004-spa","Debate sobre o artigo de Correia et al.","Cecílio, Luiz Carlos de Oliveira","Cadernos de Saúde Pública; 23(9); 2004-2005","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900004&lang=pt" 
"S0102-311X2007000900005-spa","Debate sobre o artigo de Correia et al.","Diniz, Debora","Cadernos de Saúde Pública; 23(9); 2005-2005","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007000900005&lang=pt" 
"S1870-39252007000200001-mex","Migración y desarrollo en México: entre la exportación de fuerza de trabajo y la dependencia de las remesas","Márquez Covarrubias, Humberto","Región y sociedad; 19(39); 3-29","Región y sociedad","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252007000200001&lang=pt" 
"S1870-39252007000200002-mex","Capital social y redes de políticas: Acciones públicas en la zona metropolitana de Monterrey, Nuevo León","Mariñez Navarro, Freddy","Región y sociedad; 19(39); 31-54","Región y sociedad","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252007000200002&lang=pt" 
"S1870-39252007000200003-mex","Participación de la Comisión Nacional del Agua en el tratamiento de aguas residuales en la Cuenca Lerma-Chapala: Estadísticas federales y realidades estatales","Pacheco Vega, Raúl","Región y sociedad; 19(39); 55-76","Región y sociedad","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252007000200003&lang=pt" 
"S1870-39252007000200004-mex","Los impactos del Tratado de Libre Comercio de América del Norte en la producción de frijol de Zacatecas","Reyes Rivas, Elivier, García Zamora, Rodolfo, Pérez Veyna, Óscar, Foladori, Guillermo","Región y sociedad; 19(39); 77-103","Región y sociedad","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252007000200004&lang=pt" 
"S1870-39252007000200005-mex","La industria del bacanora: historia y tradición de resistencia en la sierra sonorense","Salazar Solano, Vidal","Región y sociedad; 19(39); 105-133","Región y sociedad","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252007000200005&lang=pt" 
"S1870-39252007000200006-mex","Financiamientos para la agricultura comercial de Sinaloa: 1932-1949: El creciente papel de los actores privados regionales y estadounidenses","Frías Sarmiento, Eduardo","Región y sociedad; 19(39); 135-158","Región y sociedad","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252007000200006&lang=pt" 
"S1870-39252007000200007-mex","Rosalind P. Petchesky y Karen Judd, compiladoras (2006), Cómo negocian las mujeres sus derechos en el mundo","Castro Vásquez, Ma. del Carmen, Juárez Herrera y Cairo, Lucero Aída","Región y sociedad; 19(39); 159-168","Región y sociedad","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252007000200007&lang=pt" 
"S1870-39252007000200008-mex","Esperanza Donjuan Espinoza (2006), Conflictos electorales durante el porfiriato en Sonora. Una revisión de los recursos de impugnación de resultados electorales municipales, 1900-1910","Savarino Roggero, Franco","Región y sociedad; 19(39); 169-173","Región y sociedad","Espanhol","2007","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252007000200008&lang=pt" 
"S1807-76922007000200005-scl","Institutionalization and organizational long-term success","Fleck, Denise","BAR - Brazilian Administration Review; 4(2); 64-80","BAR - Brazilian Administration Review","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922007000200005&lang=pt" 
"S0100-19652007000200010-scl","Fontes de informação para o setor siderúrgico","Assis, Wilson Martins","Ciência da Informação; 36(2); 92-105","Ciência da Informação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200010&lang=pt" 
"S0100-19652007000200003-scl","Implicações da categorização e indexação na recuperação da informação tecnológica contida em documentos de patentes","Jannuzzi, Anna Haydée Lanzillotti, Amorim, Rita de Cássia Rocha, Souza, Cristina Gomes de","Ciência da Informação; 36(2); 27-34","Ciência da Informação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200003&lang=pt" 
"S0100-19652007000200006-scl","Paul Otlet: um pioneiro da organização das redes mundiais de tratamento e difusão da informação registrada","Santos, Paola","Ciência da Informação; 36(2); 54-63","Ciência da Informação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200006&lang=pt" 
"S0100-19652007000200007-scl","Knowledge management: uncovering risky gaps underlying the criticisms and moving to another perspective","Souto, Patricia Nascimento","Ciência da Informação; 36(2); 64-73","Ciência da Informação","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200007&lang=pt" 
"S0100-19652007000200008-scl","A análise documentária no grupo Temma: dos indícios às evidências da formação de unidades discursivas","Souza, Edivanio Duarte de, Oliveira, Dalgiza","Ciência da Informação; 36(2); 74-84","Ciência da Informação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200008&lang=pt" 
"S0100-19652007000200009-scl","British psychophysiology society annual meeting (2005): análise da produção","Witter, Geraldina, Souza, Jamili Salem","Ciência da Informação; 36(2); 85-91","Ciência da Informação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200009&lang=pt" 
"S0100-19652007000200011-scl","Plenária Virtual Permanente: em busca da interlocução entre os conselhos de saúde","Silva, Angélica Baptista, Labra, Eliana","Ciência da Informação; 36(2); 106-117","Ciência da Informação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200011&lang=pt" 
"S0100-19652007000200012-scl","Necessidades e comportamento informacional: conceituação e modelos","Martínez-Silveira, Martha, Oddone, Nanci","Ciência da Informação; 36(2); 118-127","Ciência da Informação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200012&lang=pt" 
"S0100-19652007000200001-scl","A comunicação eletrônica e a alteração de tempo e espaço na produção do conhecimento científico","Costa, Rubenildo","Ciência da Informação; 36(2); 7-15","Ciência da Informação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200001&lang=pt" 
"S0100-19652007000200002-scl","Processo de comunicação da informação em empresas de uma incubadora tecnológica","Gonçalves, Marcio, Freire, Isa","Ciência da Informação; 36(2); 16-26","Ciência da Informação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200002&lang=pt" 
"S0210-48062007000700011-esp","Características epidemiológicas, clínicas y microbiológicas de las infecciones nosocomiales urinarias en las lesiones medulares espinales","Hernández González, E., Zamora Pérez, F., Martínez Arroyo, M., Valdez Fernández, M., Alberti Amador, E.","Actas Urológicas Españolas; 31(7); 764-770","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700011&lang=pt" 
"S0210-48062007000700012-esp","Estudios urodinámicos sobre la utilización de la Maniobra de Valsalva en la micción de los hombres con hernia inguinal superior a los 50 años","Yuan Ting, H., Tavares Pinheiro, R., Dambros, M., Palma, P.","Actas Urológicas Españolas; 31(7); 771-775","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700012&lang=pt" 
"S0210-48062007000700022-esp","Metástasis cutánea como primera manifestación de progresión en el carcinoma vesical urotelial","Donate Moreno, M.J., Pastor Navarro, H., Carrión López, P., Salinas Sánchez, A.S., Lorenzo Romero, J.G., Ruiz Mondéjar, R., Virseda Rodríguez, J.A.","Actas Urológicas Españolas; 31(7); 802-802","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700022&lang=pt" 
"S0210-48062007000700021-esp","Recidiva papilar de tumor vesical en uretra peneana","Leivar Tamayo, A., Herrero Polo, E., Caballero Romeu, J.P., Megías Garrigós, J., Pelluch Auladell, A., Lobato Encinas, J.J.","Actas Urológicas Españolas; 31(7); 801-801","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700021&lang=pt" 
"S0210-48062007000700020-esp","Traumatismo genital","Martín Martín, S., Torrecilla García-Ripoll, J.R., Sanz Ruiz, A., Gonzalo Rodríguez, V., Müller Arteaga, C., Fernández del Busto, E.","Actas Urológicas Españolas; 31(7); 800-800","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700020&lang=pt" 
"S0210-48062007000700001-esp","La biografía de Maximilian Nitze (1848-1906) y su contribución a la Urología","Verger-Kuhnke, A.B., Reuter, M.A., Beccaría, M.L.","Actas Urológicas Españolas; 31(7); 697-704","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700001&lang=pt" 
"S0210-48062007000700016-esp","Modificación técnica de la desinserción ureteral endoscópica en la nefroureterectomía","Aguirre Benites, F., Blanco Carballo, O., Pamplona Casamayor, M., Díaz González, R., Leiva Galvis, O.","Actas Urológicas Españolas; 31(7); 785-787","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700016&lang=pt" 
"S0210-48062007000700019-esp","Fístula arteriovenosa renal secundaria a la ligadura en bloque del pedículo renal","Arzoz Fàbregas, M., Ibarz Servio, L., Bayona Areñas, S., Bernal Salguero, S., Muchart Masaller, J., Saladié Roig, J.M.","Actas Urológicas Españolas; 31(7); 796-799","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700019&lang=pt" 
"S0210-48062007000700010-esp","Seguimiento a largo plazo del soporte uretral tendinoso: un enfoque anatómico para incontinencia urinaria de esfuerzo","Palma, P., Riccetto, C., Fraga, R., Martins, M., Reges, R., de Oliveira, M., Rodrigues Netto, N. Jr.","Actas Urológicas Españolas; 31(7); 759-763","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700010&lang=pt" 
"S0210-48062007000700009-esp","Esfínter Urinario Artificial &quot;FlowSecureTM&quot;: Un nuevo concepto de esfínter artificial regulable y con oclusión condicional para la incontinencia urinaria de esfuerzo","García Montes, F., Knight, S.L., Greenwell, T., Mundy, A.R., Craggs, M.D.","Actas Urológicas Españolas; 31(7); 752-758","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700009&lang=pt" 
"S0210-48062007000700014-esp","Hematoma espontáneo paracavernoso","Martínez-Rodríguez, R.H., Gutiérrez-Ruiz, C., Rodríguez-Escovar, F., Angerri, O., Sarquella Geli, J., Villavicencio Mavrich, H.","Actas Urológicas Españolas; 31(7); 781-782","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700014&lang=pt" 
"S0210-48062007000700017-esp","Metástasis en partes blandas por un carcinoma micropapilar de vejiga: Metastatic disease","San Miguel Fraile, P., Antón Badiola, I., Ortiz Rey, J.A., Fernández Fernández, G., Iglesias Rodríguez, B., Zungri Telo, E.","Actas Urológicas Españolas; 31(7); 788-791","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700017&lang=pt" 
"S0210-48062007000700007-esp","Tratamiento por vía transuretral de la hematuria masiva postadenomectomía retropúbica","Gaya Sopena, J.Mª, Arce Gil, J., Gausa Gascón, L., Montlleó González, M., Salvador Bayarri, J., Villavicencio Mavrich, H.","Actas Urológicas Españolas; 31(7); 743-745","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700007&lang=pt" 
"S0210-48062007000700006-esp","Evaluación de clínica y calidad de vida con catéteres ureterales de tipo doble pig-tail","Vega Vega, A., García Alonso, D., García Alonso, C.J.","Actas Urológicas Españolas; 31(7); 738-742","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700006&lang=pt" 
"S0210-48062007000700015-esp","Tuberculosis miliar secundaria a instilación endovesical de BCG","Fernández Jiménez-Ortiz, H., Gómez Marco, J.J., Rojo Zamanillo, I., Fernández Fernández, E.","Actas Urológicas Españolas; 31(7); 783-784","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700015&lang=pt" 
"S0210-48062007000700008-esp","Influencia del retraso en el procesamiento preanalítico de la orina en la determinación del NMP22","Fatela-Cantillo, D., Fernández-Suárez, A., Menéndez-López, V., Carro Rubias, C., Galán, J.A., García Serrado, D.","Actas Urológicas Españolas; 31(7); 746-751","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700008&lang=pt" 
"S0210-48062007000700013-esp","Análisis de los datos maternos y perinatales en pacientes con hipospadias en un periodo de 25 años","Sánchez Zalabardo, J.M., Bono Ariño, A., Gracia Romero, J., López López, J.A.","Actas Urológicas Españolas; 31(7); 776-780","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700013&lang=pt" 
"S0210-48062007000700004-esp","Tratamiento de la disfunción del suelo pélvico","Pena Outeiriño, J.M., Rodríguez Pérez, A.J., Villodres Duarte, A., Mármol Navarro, S., Lozano Blasco, J.M.","Actas Urológicas Españolas; 31(7); 719-731","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700004&lang=pt" 
"S0210-48062007000700018-esp","Carcinoma quístico unilocular","Gómez-Ferrer Lozano, A., Navarro Antón, J.A., Sala Aznar, A., Mola Arizo, MªJ., Polo i Peris, A.C.","Actas Urológicas Españolas; 31(7); 792-795","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700018&lang=pt" 
"S0210-48062007000700023-esp","Litiasis múltiple de gran tamaño en neovejiga realizada hace 15 años","Ruiz Mondejar, R., Donate Moreno, M.J., Pastor Navarro, H., Carrión López, P., Gálvez Calderón, J., Virseda Rodríguez, J.A.","Actas Urológicas Españolas; 31(7); 803-803","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700023&lang=pt" 
"S0210-48062007000700002-esp","Terapia génica en el cáncer de próstata: ¿Es posible una vacuna?","Gómez Pérez, L., Delgado Oliva, F.J., Vera Donoso, C.D., Jiménez Cruz, J.F., Hernández Andreu, J.M.","Actas Urológicas Españolas; 31(7); 705-713","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700002&lang=pt" 
"S1807-76922007000200001-scl","Editorial","Machado-da-Silva, Clóvis L.","BAR - Brazilian Administration Review; 4(2); -","BAR - Brazilian Administration Review","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922007000200001&lang=pt" 
"S1807-76922007000200002-scl","A critical analysis of measurement models of export performance","Carneiro, Jorge, Rocha, Angela da, Silva, Jorge Ferreira da","BAR - Brazilian Administration Review; 4(2); 1-19","BAR - Brazilian Administration Review","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922007000200002&lang=pt" 
"S1807-76922007000200003-scl","Globalization and international management: in search of an interdisciplinary approach","Guedes, Ana Lucia, Faria, Alexandre","BAR - Brazilian Administration Review; 4(2); 20-39","BAR - Brazilian Administration Review","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922007000200003&lang=pt" 
"S1807-76922007000200004-scl","Environment, resources and interpretation: influences in the internationalization strategies of the food industry in Brazil","Seifert Jr, Rene E., Machado-da-Silva, Clóvis L.","BAR - Brazilian Administration Review; 4(2); 40-63","BAR - Brazilian Administration Review","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922007000200004&lang=pt" 
"S1807-76922007000200006-scl","Theory of imagery in studies of the change process","Grzybovski, Denize, Amâncio, Cristhiane Oliveira da Graça, Paço-Cunha, Elcemir","BAR - Brazilian Administration Review; 4(2); 81-94","BAR - Brazilian Administration Review","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-76922007000200006&lang=pt" 
"S0210-48062007000700005-esp","Prostatectomía radical laparoscópica extraperitoneal: Primeros 50 casos en un centro comarcal. Análisis de la curva de aprendizaje","Peña González, J.A., González Sala, J.L., Prera Vilaseca, A., Abad Gairín, C., Graells Batet, A., Descalzo Abad, MªC.","Actas Urológicas Españolas; 31(7); 732-737","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700005&lang=pt" 
"S0210-48062007000700003-esp","Historia natural del cáncer de próstata metastásico sometido a bloqueo hormonal y eficacia del tratamiento hormonal de segunda línea","Rodríguez García, N., Luján Galán, M., Pascual Mateo, C., García Tello, A.M., Torres Zambrano, G.M., Berenguer Sánchez, A.","Actas Urológicas Españolas; 31(7); 714-718","Actas Urológicas Españolas","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062007000700003&lang=pt" 
"S0100-19652007000200004-scl","Autoria coletiva, autoria ontológica e intertextualidade: aspectos conceituais e tecnológicos","Miranda, Antonio, Simeão, Elmira, Mueller, Suzana","Ciência da Informação; 36(2); 35-45","Ciência da Informação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200004&lang=pt" 
"S0100-19652007000200005-scl","Habilidades e competências desejáveis aos profissionais de inteligência competitiva","Oliveira, Paulo, Lacerda, Juarez","Ciência da Informação; 36(2); 46-53","Ciência da Informação","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-19652007000200005&lang=pt" 
"S1025-028X2007000200004-cub","Expresión heteróloga de un péptido multiepitópico de células B de M. tuberculosis en Saccharomyces cerevisiae","García, María de los Angeles, Sarmiento, María Elena, Coria, Roberto, Kawasaky, Laura, Ongay, Laura, de la Rosa, Juan Francisco, Acosta, Armando","Vaccimonitor; 16(2); 15-20","Vaccimonitor","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-028X2007000200004&lang=pt" 
"S1851-82652007000200003-arg","Mens Sana in Corpore Sano: José M. Ramos Mejía y la Medicalización de la Sociedad Argentina","Galeano, Diego","Salud colectiva; 3(2); 133-146","Salud colectiva","Espanhol","2007","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-82652007000200003&lang=pt" 
"S1851-82652007000200002-arg","El Boom de las Transferencias de Dinero Sujetas a Condiciones.¿De qué Manera Estos Programas Sociales Benefician a los Niños y Niñas Latinoamericanos?: How do These Programs Benefit Children in Latin America?","Minujín, Alberto, Davidziuk, Alejandra, Delamónica, Enrique","Salud colectiva; 3(2); 121-131","Salud colectiva","Espanhol","2007","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-82652007000200002&lang=pt" 
