"S1413-77042005000100005-scl","O imperialismo, passado e presente","Amin, Samir","Tempo; 9(18); 77-123","Tempo","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042005000100005&lang=pt" 
"S0210-48062005000600018-esp","Garrapata en pene","Casasola Chamorro, J., Gutiérrez García, S., Suárez Fernández, MªJ., Guerreiro González, R., Gallo Rosanía, F.J.","Actas Urológicas Españolas; 29(6); 618-618","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600018&lang=pt" 
"S0210-48062005000600009-esp","Tratamiento endoscópico de la litiasis pieloureteral mediante láser Holmium-YAG: Dos años de experiencia","Palmero Martí, J.L., Budía Alba, A., Pontones Moreno, J.L., Broseta Rico, E., Boronat Tormo, F., Jiménez Cruz, J.F.","Actas Urológicas Españolas; 29(6); 587-592","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600009&lang=pt" 
"S0210-48062005000600001-esp","Utilidad clínica del test urinario ImmunocytTM en el protocolo de revisiones de pacientes con antecedentes de neoplasia uroteliales","García Peñalver, C., Pérez Barrios, A., Leiva Galvis, O.","Actas Urológicas Españolas; 29(6); 535-541","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600001&lang=pt" 
"S0102-76382005000200004-scl","Ação inibitória da Interleucina - 1ß sobre a proliferação de células musculares lisas cultivadas a partir de veias safenas humanas","Dallan, Luís A.O., Miyakawa, Ayumi A., Lisboa, Luiz A., Borin, Thaiz F., Abreu Filho, Carlos A.C., Campos, Luciene C., Krieger, José E., Oliveira, Sérgio A.","Brazilian Journal of Cardiovascular Surgery; 20(2); 111-116","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200004&lang=pt" 
"S0102-76382005000200005-scl","Benefício da revascularização do miocárdio em pacientes com disfunção ventricular e músculo viável: remodelamento ventricular reverso e prognóstico","Ribeiro, Gustavo Calado de Aguiar, Nunes, Ana, Antoniali, Fernando, Lopes, Mauricio Marson, Costa, Cledicyon Eloy da","Brazilian Journal of Cardiovascular Surgery; 20(2); 117-122","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200005&lang=pt" 
"S0102-76382005000200006-scl","Análise dos fatores de risco para mortalidade na estimulação pediátrica endocárdica transfemoral: experiência em longo prazo","Costa, Roberto, Martinelli Filho, Martino, Tamaki, Wagner Tetsuji, Silva, Kátia Regina da, Moreira, Luiz Felipe Pinho, Oliveira, Sérgio Almeida de","Brazilian Journal of Cardiovascular Surgery; 20(2); 123-128","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200006&lang=pt" 
"S0102-76382005000200007-scl","Plástica valvar mitral pela técnica de &quot;Duplo Teflon&quot; em pacientes com anel valvar calcificado e degeneração mixomatosa","Albuquerque, João Marcelo A.C. de, Pomerantzeff, Paola Y., Brandão, Carlos Manuel de Almeida, Grinberg, Max, Pomerantzeff, Pablo M. A., Oliveira, Sérgio Almeida de","Brazilian Journal of Cardiovascular Surgery; 20(2); 129-133","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200007&lang=pt" 
"S0102-76382005000200008-scl","A efetividade de uma proposta fisioterapêutica pré-operatória para cirurgia de revascularização do miocárdio","Leguisamo, Camila Pereira, Kalil, Renato A.K., Furlani, Ana Paula","Brazilian Journal of Cardiovascular Surgery; 20(2); 134-141","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200008&lang=pt" 
"S0102-76382005000200009-scl","Revascularização do miocárdio: estudo comparativo do custo da cirurgia convencional e da angioplastia transluminal percutânea","Almeida, Rui Manuel Sequeira de","Brazilian Journal of Cardiovascular Surgery; 20(2); 142-148","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200009&lang=pt" 
"S0102-76382005000200010-scl","Anatomia dos ramos lateral, diagonal e ântero-superior no ventrículo esquerdo do coração humano","Ortale, José Roberto, Meciano Filho, José, Paccola, Ana Maria Ferreira, Leal, Júlia Guedes Pereira Garcia, Scaranari, Carolina Alves","Brazilian Journal of Cardiovascular Surgery; 20(2); 149-158","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200010&lang=pt" 
"S0102-76382005000200013-scl","Transplante experimental cardíaco heterotópico e cutâneo em camundongos","Sestrheim, Patrícia, Saitovitch, David","Brazilian Journal of Cardiovascular Surgery; 20(2); 174-181","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200013&lang=pt" 
"S0102-76382005000200003-scl","Dossier of the Brazilian Journal &quot;Revista Brasileira de Cirurgia Cardiovascular&quot; (Brazilian Journal of Cardiovascular Surgery) submitted to the Journal of Citation Report/ISI, aimed at Indexation on JCR","Meneghini, Rogerio, Packer, Abel","Brazilian Journal of Cardiovascular Surgery; 20(2); 4-6","Brazilian Journal of Cardiovascular Surgery","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200003&lang=pt" 
"S0102-76382005000200002-scl","Discurso de abertura do 32º congresso da sociedade brasileira de cirurgia cardiovascular","Brick, Alexandre Visconti","Brazilian Journal of Cardiovascular Surgery; 20(2); 3-4","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200002&lang=pt" 
"S0102-76382005000200001-scl","Palavras do prof. Dr. Domingo M. Braile","Braile, Domingo","Brazilian Journal of Cardiovascular Surgery; 20(2); 1-2","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382005000200001&lang=pt" 
"S0102-88392005000200003-scl","Internacionalização de atividades de P&amp;D: participação de afiliadas brasileiras mensuradas por indicadores de C&amp;T","Galina, Simone Vasconcelos Ribeiro","São Paulo em Perspectiva; 19(2); 31-40","São Paulo em Perspectiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392005000200003&lang=pt" 
"S0102-88392005000200002-scl","A nova competitividade da indústria e o novo empresariado: uma hipótese de trabalho","Arbix, Glauco, De Negri, João Alberto","São Paulo em Perspectiva; 19(2); 21-30","São Paulo em Perspectiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392005000200002&lang=pt" 
"S0123-59232005000200005-col","UN EXAMEN EMPÍRICO DE LAS PRÁCTICAS DE PRESUPUESTO DE CAPITAL EN EL PERÚ","MONGRUT MONTALVÁN, SAMUEL, WONG CAM, DAVID","Estudios Gerenciales; 21(95); 95-111","Estudios Gerenciales","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232005000200005&lang=pt" 
"S0123-59232005000200004-col","EL COMPORTAMIENTO DE LA INFLACIÓN EN COLOMBIA DURANTE EL PERÍODO 1955-2004","OCHOA DÍAZ, HÉCTOR, MARTÍNEZ MONTEALEGRE, ÁNGELA MARCELA","Estudios Gerenciales; 21(95); 75-93","Estudios Gerenciales","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232005000200004&lang=pt" 
"S0123-59232005000200006-col","DIGITAL EXPRESS","AREÍZA V., CARLOS ALBERTO, MADRIGAL, DIANA, LEÓN, ANA MARÍA, MARTÍNEZ, PAULA, HERLEIN, HERMAN","Estudios Gerenciales; 21(95); 115-126","Estudios Gerenciales","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232005000200006&lang=pt" 
"S0123-59232005000200001-col","UNA PROPUESTA METODOLÓGICA PARA LA OPTIMIZACIÓN DE PORTAFOLIOS DE INVERSIÓN Y SU APLICACIÓN AL CASO COLOMBIANO","BUENAVENTURA VERA, GUILLERMO, CUEVAS ULLOA, ANDRÉS FELIPE","Estudios Gerenciales; 21(95); 13-36","Estudios Gerenciales","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232005000200001&lang=pt" 
"S0123-59232005000200003-col","¿LOS PAÍSES QUE AUMENTAN SUS EXPORTACIONES LES VA MEJOR? (II)","CONCHA VELÁSQUEZ, JOSÉ ROBERTO, LOZANO, LINA VANESA, RUIZ VALDERRAMA, RICARDO","Estudios Gerenciales; 21(95); 51-73","Estudios Gerenciales","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232005000200003&lang=pt" 
"S0123-59232005000200002-col","UN MODELO INTEGRAL PARA EVALUAR EL IMPACTO DE LA TRANSFERENCIA DE CONOCIMIENTO INTERORGANIZACIONAL EN EL DESEMPEÑO DE LA FIRMA","RODRÍGUEZ OREJUELA, AUGUSTO","Estudios Gerenciales; 21(95); 37-50","Estudios Gerenciales","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232005000200002&lang=pt" 
"S0102-88392005000200001-scl","Anos 90: uma década perdida para o sistema nacional de inovação brasileiro?","Villaschi, Arlindo","São Paulo em Perspectiva; 19(2); 3-20","São Paulo em Perspectiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392005000200001&lang=pt" 
"S0102-88392005000200005-scl","Empresas multinacionais e inovação tecnológica no Brasil","Queiroz, Sérgio, Carvalho, Ruy de Quadros","São Paulo em Perspectiva; 19(2); 51-59","São Paulo em Perspectiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392005000200005&lang=pt" 
"S0102-88392005000200006-scl","Esforços inovativos de empresas no Brasil: uma análise das indústrias têxtil-vestuário, calçados, móveis e cerâmica","Garcia, Renato, Motta, Flávia, Scur, Gabriela, Lupatini, Márcio, Cruz-Moreira, Juan Ricardo","São Paulo em Perspectiva; 19(2); 60-70","São Paulo em Perspectiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392005000200006&lang=pt" 
"S0102-88392005000200008-scl","Localização, inovação e aglomeração: o papel das instituições de apoio às empresas no Estado de São Paulo","Suzigan, Wilson, Munhoz Cerrón, Ana Paula, Diegues Junior, Antonio Carlos","São Paulo em Perspectiva; 19(2); 86-100","São Paulo em Perspectiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392005000200008&lang=pt" 
"S0102-88392005000200009-scl","Biotecnologia e agricultura: da ciência e tecnologia aos impactos da inovação","Silveira, José Maria Ferreira Jardim da, Borges, Izaias de Carvalho, Buainain, Antonio Márcio","São Paulo em Perspectiva; 19(2); 101-114","São Paulo em Perspectiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392005000200009&lang=pt" 
"S0102-88392005000200010-scl","Serviços na PAEP 2001: reconfigurando a agenda de pesquisas estatísticas de inovação","Bernardes, Roberto, Bessa, Vagner, Kalup, André","São Paulo em Perspectiva; 19(2); 115-134","São Paulo em Perspectiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392005000200010&lang=pt" 
"S0102-88392005000200011-scl","Aspectos históricos e metodológicos da evolução recente do perfil distributivo brasileiro","Mattos, Fernando Augusto Mansor de","São Paulo em Perspectiva; 19(2); 135-149","São Paulo em Perspectiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392005000200011&lang=pt" 
"S0102-88392005000200004-scl","O papel das multinacionais no desenvolvimento tecnológico do Brasil: políticas industriais como indutoras de catch up tecnológico","Gomes, Rogério, Strachman, Eduardo","São Paulo em Perspectiva; 19(2); 41-50","São Paulo em Perspectiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392005000200004&lang=pt" 
"S0102-88392005000200007-scl","Simples aglomerados ou sistemas produtivos Inovadores? Limites e possibilidades para a indústria do vestuário na metrópole paulista","Brito, Maria das Graças, Bernardes, Roberto","São Paulo em Perspectiva; 19(2); 71-85","São Paulo em Perspectiva","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-88392005000200007&lang=pt" 
"S0210-48062005000600002-esp","Prostatectomía radical: Revisión de nuestra serie en el periodo 1997-2003","Aguiló Lucia, F., Suárez Novo, J.F., Planes Morín, J., Condom Mundó, E.","Actas Urológicas Españolas; 29(6); 542-549","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600002&lang=pt" 
"S0210-48062005000600016-esp","Respuesta a tratamiento hormonal en cáncer de próstata diseminado","Serrano Frago, P., Gil Sanz, Mª.J., Allué López, M., García de Jalón Martínez, Á., Pascual Regueiro, D., Rioja Sanz, L.Á.","Actas Urológicas Españolas; 29(6); 616-616","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600016&lang=pt" 
"S0210-48062005000600010-esp","Retención urinaria aguda y hematuria secundarias a metástasis peneanas por carcinoma renal de células claras","Pascual Mateo, C., Nieto Gallo, M.A., Luján Galán, M., Santonja Garriga, C., Rodríguez García, N., Berenguer Sánchez, A.","Actas Urológicas Españolas; 29(6); 593-595","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600010&lang=pt" 
"S0210-48062005000600005-esp","Tumor transicional infiltrante de urotelio radioinducido","Maroñas Martín, M., Rubio Briones, J., Arribas Alpuente, L., Escolar Perez, P.P., Estornell Gualde, M.A., Solsona Narbón, E.","Actas Urológicas Españolas; 29(6); 562-566","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600005&lang=pt" 
"S0210-48062005000600011-esp","Pielonefritis xantogranulomatosa en la infancia: A propósito de un caso","González Resina, R., Barrero Candau, R., Argüelles Salido, E., Campoy Martínez, P., Rodríguez Pérez, A., Pérez Pérez, M.","Actas Urológicas Españolas; 29(6); 596-598","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600011&lang=pt" 
"S0210-48062005000600013-esp","Hematuria y fracaso renal agudo como debut de amiloidosis vesical secundaria: Presentación de un nuevo caso y revisión de la literatura","Gómez García, I., González Chamorro, F., Fernández Fernández, E., Palacio España, A., Molina Burgos, R., Álvarez, E., Conde Someso, S.","Actas Urológicas Españolas; 29(6); 603-606","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600013&lang=pt" 
"S0210-48062005000600012-esp","Hemorragia espontánea e hipertensión arterial como complicaciones de un pseudoquiste suprarrenal: Presentación de un caso","Müller Arteaga, C.A., Martín Blanco, S., Calleja Escudero, J., Torrecilla Garcia-Ripoll, J.R., Rivero Martínez, D., Fernández del Busto, E.","Actas Urológicas Españolas; 29(6); 599-602","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600012&lang=pt" 
"S0210-48062005000600015-esp","Tumor miofibroblástico de vejiga","Gómez García, I., Molina Burgos, R., Fernández Fernández, E., Palacio España, A., González Chamorro, F., Álvarez, E., Conde Someso, S.","Actas Urológicas Españolas; 29(6); 611-614","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600015&lang=pt" 
"S0210-48062005000600003-esp","Infiltración anestésica periprostática para biopsia de próstata por punción: estudio randomizado, doble ciego y controlado con placebo","Valero, Gonzalo, González, EU Roxana","Actas Urológicas Españolas; 29(6); 550-552","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600003&lang=pt" 
"S1315-99842005000200009-ven","La universidad de cara al pueblo","Cabezas, Rodrigo","Revista Venezolana de Gerencia; 10(30); 327-330","Revista Venezolana de Gerencia","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-99842005000200009&lang=pt" 
"S1315-99842005000200008-ven","El capital intelectual: Nuevo enfoque de la flexibilización laboral","Añez H, Carmen","Revista Venezolana de Gerencia; 10(30); 310-324","Revista Venezolana de Gerencia","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-99842005000200008&lang=pt" 
"S1315-99842005000200004-ven","Análisis preliminar del gobierno universitario chileno","Ganga Contreras, Francisco A","Revista Venezolana de Gerencia; 10(30); 213-246","Revista Venezolana de Gerencia","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-99842005000200004&lang=pt" 
"S1315-99842005000200005-ven","El cineforo: Estrategia didáctica en la generación de ingresos propios","Campo-Redondo, María, Árraga Barrios, Marisela","Revista Venezolana de Gerencia; 10(30); 247-266","Revista Venezolana de Gerencia","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-99842005000200005&lang=pt" 
"S1315-99842005000200006-ven","Contabilidad de costos y de gestión en la industria farmacéutica venezolana: Estudio de un caso","Rincón de Parra, Haydée Cecilia","Revista Venezolana de Gerencia; 10(30); 267-287","Revista Venezolana de Gerencia","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-99842005000200006&lang=pt" 
"S1315-99842005000200007-ven","Comportamiento de las firmas de contadores públicos en el municipio Maracaibo","Oda H, Gómez de Angulo, Chirinos González, Alira, Herrera, Diego","Revista Venezolana de Gerencia; 10(30); 288-309","Revista Venezolana de Gerencia","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-99842005000200007&lang=pt" 
"S1315-99842005000200001-ven","Las Revistas Científicas de LUZ en la evaluación de méritos del FONACIT y en el PPI","Ochoa Henríquez, Haydée","Revista Venezolana de Gerencia; 10(30); 171-174","Revista Venezolana de Gerencia","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-99842005000200001&lang=pt" 
"S1315-99842005000200002-ven","Gestión estratégica y posicionamiento de ciudades: La marca de ciudad como vector para la proyección internacional","Paz, Sergio","Revista Venezolana de Gerencia; 10(30); 177-195","Revista Venezolana de Gerencia","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-99842005000200002&lang=pt" 
"S1315-99842005000200003-ven","Participación de los Municipios en la formación de la Política Nacional de Transporte Urbano en Venezuela","Ocaña Ortiz, Rosa Virginia, Urdaneta, Joheni","Revista Venezolana de Gerencia; 10(30); 196-210","Revista Venezolana de Gerencia","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-99842005000200003&lang=pt" 
"S1315-99842005000200010-ven","Merecido reconocimiento a un hombre comprometido con la Universidad","Chávez Sánchez, Jorge","Revista Venezolana de Gerencia; 10(30); 331-334","Revista Venezolana de Gerencia","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-99842005000200010&lang=pt" 
"S0210-48062005000600006-esp","¿Es necesario resecar siempre las recidivas de los tumores vesicales superficiales en el momento del diagnostico?: comunicación preliminar","Martínez Cáceres, P., Hidalgo Arroyo, J.G., Chéchile Toniolo, G.E.","Actas Urológicas Españolas; 29(6); 567-571","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600006&lang=pt" 
"S0210-48062005000600014-esp","Sustitución parcial del uréter por un segmento de íleon tratado según el procedimiento de Monti","Rodríguez Alonso, A., González Blanco, A., Suárez Pascual, G., Bonelli Martín, C., Lorenzo Franco, J., Cuerpo Pérez, M.Á.","Actas Urológicas Españolas; 29(6); 607-610","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600014&lang=pt" 
"S0210-48062005000600007-esp","Cuerpos extraños uretrovesicales: Nuestra experiencia","Bosquet Sanz, M., Gimeno Argente, V., Palmero Martí, J.L., Bonillo García, M.A., Arlandis Guzmán, S., Jiménez Cruz, J.F.","Actas Urológicas Españolas; 29(6); 572-577","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000600007&lang=pt" 
"S1316-48212005000200004-ven","Modelo para medir la calidad del servicio en los estudios universitarios de postgrado","Mejías Acosta, Agustín Alexander","Universidad, Ciencia y Tecnología; 9(34); 81-85","Universidad, Ciencia y Tecnología","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212005000200004&lang=pt" 
"S1316-48212005000200008-ven","Laboratorio de Alta Tensión Convenio UNEXPO-ULA","Vásquez, Carmen Luisa, Blanco, María Carolina","Universidad, Ciencia y Tecnología; 9(34); 108-111","Universidad, Ciencia y Tecnología","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212005000200008&lang=pt" 
"S1316-48212005000200009-ven","Estado del arte de la programación de operaciones con tiempos de preparación: tema para futuras investigaciones, parte II","D’Armas, Mayra","Universidad, Ciencia y Tecnología; 9(34); 96-102","Universidad, Ciencia y Tecnología","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212005000200009&lang=pt" 
"S1316-48212005000200001-ven","","León Lara, Ovidio","Universidad, Ciencia y Tecnología; 9(34); 62-62","Universidad, Ciencia y Tecnología","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212005000200001&lang=pt" 
"S1316-48212005000200002-ven","Gestión ambiental bajo ISO 14001 en Venezuela","Villegas Lewis, Alida, Galván Rico, Luis E, Reyes Gil, Rosa E","Universidad, Ciencia y Tecnología; 9(34); 63-69","Universidad, Ciencia y Tecnología","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212005000200002&lang=pt" 
"S1316-48212005000200003-ven","Algoritmo de compresión para la señal de pulso arterial periférico","López Delis, Alberto, Vázquez Seisdedos, Carlos, Pascau Simón, Alexander","Universidad, Ciencia y Tecnología; 9(34); 75-79","Universidad, Ciencia y Tecnología","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212005000200003&lang=pt" 
"S1316-48212005000200005-ven","Sistema para el cálculo de la distribución de temperatura en imanes resistivos","Herold García, Silena, Martínez Bermello, Aylín, Artigas Fuentes, Fernando","Universidad, Ciencia y Tecnología; 9(34); 91-95","Universidad, Ciencia y Tecnología","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212005000200005&lang=pt" 
"S1316-48212005000200006-ven","Influencia del balance de los códigos de Gold y MLS en la calidad de la recepción en sistemas DS-CDMA","Alí Agib, Bashar, García Simón, Amado Ignacio, Cabarrouy Fernández-Fontecha, Sergio Lázaro","Universidad, Ciencia y Tecnología; 9(34); 103-107","Universidad, Ciencia y Tecnología","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212005000200006&lang=pt" 
"S1316-48212005000200007-ven","MHP: una oportunidad para la convergencia TV-Internet","Martínez P, Antonio","Universidad, Ciencia y Tecnología; 9(34); 70-74","Universidad, Ciencia y Tecnología","Espanhol","2005","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1316-48212005000200007&lang=pt" 
"S0066-782X2005000600002-scl","Chlamydia pneumoniae e Mycoplasma pneumoniae nos nódulos de calcificação da estenose da valva aórtica","Higuchi-dos-Santos, Marilia Harumi, Pierri, Humberto, Higuchi, Maria de Lourdes, Nussbacher, Amit, Palomino, Sueli, Sambiase, Nadia Vieira, Ramires, José Antonio Franchini, Wajngarten, Maurício","Arquivos Brasileiros de Cardiologia; 84(6); 443-448","Arquivos Brasileiros de Cardiologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005000600002&lang=pt" 
"S0066-782X2005000600004-scl","Função do átrio esquerdo na miocardiopatia chagásica","Nunes, Maria do Carmo Pereira, Barbosa, Márcia de Melo, Rocha, Édson Siqueira da, Rocha, Manoel Otávio da Costa","Arquivos Brasileiros de Cardiologia; 84(6); 452-456","Arquivos Brasileiros de Cardiologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005000600004&lang=pt" 
"S0066-782X2005000600005-scl","Avaliação funcional do apêndice atrial esquerdo ao ecocardiograma transesofágico antes e após valvotomia percutânea na estenose mitral","Tatani, Solange Bernardes, Campos Filho, Orlando, Fischer, Claudio Henrique, Moisés, Valdir Ambrósio, Souza, José Augusto Marcondes de, Alves, Cláudia Maria Rodrigues, Paola, Angelo Amato Vincenzo de, Carvalho, Antonio Carlos C.","Arquivos Brasileiros de Cardiologia; 84(6); 457-460","Arquivos Brasileiros de Cardiologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005000600005&lang=pt" 
"S0066-782X2005000600006-scl","Disfunção diastólica em pacientes diabéticos normotensos, independente da presença de microangiopatia","Braga, João Carlos Ferreira, Guimarães Filho, Fábio Villaça, Padovani, Carlos Roberto, Matsubara, Beatriz B.","Arquivos Brasileiros de Cardiologia; 84(6); 461-466","Arquivos Brasileiros de Cardiologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005000600006&lang=pt" 
"S0066-782X2005000600007-scl","Pesquisa de marcadores para os genes da cadeia pesada da beta-miosina cardíaca e da proteína C de ligação à miosina em familiares de pacientes com cardiomiopatia hipertrófica","Tirone, Adriana Paula, Arteaga, Edmundo, Pereira, Alexandre da Costa, Krieger, José Eduardo, Buck, Paula de Cássia, Ianni, Barbara Maria, Mady, Charles","Arquivos Brasileiros de Cardiologia; 84(6); 467-472","Arquivos Brasileiros de Cardiologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005000600007&lang=pt" 
"S0066-782X2005000600008-scl","Programa domiciliar de exercícios: efeitos de curto prazo sobre a aptidão física e pressão arterial de indivíduos hipertensos","Farinatti, Paulo de Tarso Veras, Oliveira, Ricardo Brandão de, Pinto, Vivian Liane Mattos, Monteiro, Walace David, Francischetti, Emílio","Arquivos Brasileiros de Cardiologia; 84(6); 473-479","Arquivos Brasileiros de Cardiologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005000600008&lang=pt" 
"S0066-782X2005000600009-scl","Repercussão nutricional na insuficiência cardíaca avançada e seu valor na avaliação prognóstica","Veloso, Luís Guilherme, Oliveira Junior, Mucio Tavares de, Munhoz, Robson Tadeu, Morgado, Paulo Cesar, Ramires, José Antonio Franchini, Barretto, Antonio Carlos Pereira","Arquivos Brasileiros de Cardiologia; 84(6); 480-485","Arquivos Brasileiros de Cardiologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005000600009&lang=pt" 
