"S0001-60022011000500003-cri","Clinimetría, una herramienta indispensable","Díaz-Coto, José Francisco, Monge-Zeledón, Pablo","Acta Médica Costarricense; 53(); 7-9","Acta Médica Costarricense","Espanhol","2011","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022011000500003&lang=pt" 
"S0035-001X2011000700014-mex","Thermo-transferred thermoluminescence (TTTL) in potassium-yttrium double fluoride doped with terbium","Gallegos, A., Azorín, J., Azorín, J.C., Licona, R., Rivas, F., Hernández-Cocoletzi, G., Rivera, T., Khaidukov, N., Díaz-Góngora, J.A.","Revista mexicana de física; 57(); 65-68","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700014&lang=pt" 
"S0035-001X2011000700015-mex","Neutron spectrometry using artificial neural networks for a bonner sphere spectrometer with a ³He detector","Ortíz-Rodríguez, J.M., Martínez-Blanco, M.R., Vega-Carrillo, H.R., Gallego Díaz, E., Lorente Fillol, A., Méndez Villafañe, R., Los Arcos Merino, J.M., Guerrero Araque, J.E.","Revista mexicana de física; 57(); 69-71","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700015&lang=pt" 
"S0035-001X2011000700016-mex","The production of optical waveguides by ion implantation: the case of rutile","Rickards, J., Trejo-Luna, R., Flores-Romero, E., Golzarri, J.I., Espinosa, G.","Revista mexicana de física; 57(); 72-74","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700016&lang=pt" 
"S0035-001X2011000700017-mex","Atmospheric Pollution in the Tula Industrial Corridor studied using a biomonitor and nuclear analytical techniques","Martínez-Carrillo, M.A., Solís, C., Andrade, E., Beltrán-Hernández, R.I., Isaac-Olivé, K., Lucho-Constantino, C.A., López Reyes, M.C., Longoria, L.C.","Revista mexicana de física; 57(); 75-79","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700017&lang=pt" 
"S0035-001X2011000700018-mex","Gamma radiation effects in coriander (coriandrum sativum L) for consumption in Mexico","Cruz-Zaragoza, E., Ruiz-Gurrola, B., Wacher, C., Flores Espinosa, T., Barboza-Flores, M.","Revista mexicana de física; 57(); 80-86","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700018&lang=pt" 
"S0035-001X2011000700019-mex","TLD determination of neutron dose contribution in medical linac","Cano, A., Azorín, J., Rivera, T., Calderón-Arenas, J.A., Villaseñor-Navarro, L.F., Vega-Carrillo, H.R.","Revista mexicana de física; 57(); 87-88","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700019&lang=pt" 
"S0035-001X2011000700002-mex","Reflectors for VCN and applications of VCN","Nesvizhevsky, V.V.","Revista mexicana de física; 57(); 1-5","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700002&lang=pt" 
"S0035-001X2011000700020-mex","Performance of artificial neural networks and genetical evolved artificial neural networks unfolding techniques","Ortíz-Rodríguez, J.M., Martínez-Blanco, M.R., Vega-Carrillo, H.R., Gallego Díaz, E., Lorente Fillol, A., Méndez Villafañe, R., Los Arcos Merino, J.M., Guerrero Araque, J.E.","Revista mexicana de física; 57(); 89-92","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700020&lang=pt" 
"S0035-001X2011000700021-mex","Design and construction of an extended range bonner spectrometer","Varela, A., Policroniades, R., Murillo, G., Moreno, E., Chávez, E., Huerta, A., Andrade, E., Ortiz, M.E.","Revista mexicana de física; 57(); 93-96","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700021&lang=pt" 
"S0035-001X2011000700022-mex","Study of deposited energy in lung tissue from radon&#039;s progeny calculated by Monte Carlo","Ángeles, A., Espinosa, G.","Revista mexicana de física; 57(); 97-101","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700022&lang=pt" 
"S0035-001X2011000700003-mex","Electron dynamics of transition metal compounds studied with resonant soft x-ray scattering","Jiménez-Mier, J., Herrera-Pérez, G., Olalde-Velasco, P., Carabalí, G., Chavira, E., de la Mora, P., Yang, W.L., Denlinger, J., Moewes, A., Wilks, R.","Revista mexicana de física; 57(); 6-13","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700003&lang=pt" 
"S0035-001X2011000700004-mex","Searching for the origin of isoscaling: confinement and expansion","Dorso, C.O., Giménez Molinelli, P.A., López, J.A.","Revista mexicana de física; 57(); 14-17","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700004&lang=pt" 
"S0035-001X2011000700005-mex","An improvement to nuclear track counting systems using laser light scattering","Vázquez-López, C., Zendejas-Leal, B.E., Golzarri, J.I., Espinosa, G.","Revista mexicana de física; 57(); 18-20","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700005&lang=pt" 
"S0035-001X2011000700006-mex","Synchrotron radiation study of the uranium chemical species electrodeposited for alpha spectrometry sources","Burciaga-Valencia, D.C., Méndez, C.G., Esparza-Ponce, H., Beesley, A.M., Crespo, M.T., Fuentes-Cobas, L., Fuentes-Montero, L., Montero-Cabrera, M.E.","Revista mexicana de física; 57(); 21-29","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700006&lang=pt" 
"S0035-001X2011000700007-mex","A study and characterization of the optically stimulated luminescence response of commercial SiO2 optical fiber to gamma radiation","Espinosa, G.","Revista mexicana de física; 57(); 30-33","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700007&lang=pt" 
"S0035-001X2011000700008-mex","Analysis and correction of track overlapping on nuclear track detectors (SSNTD)","Palacios, D., Sajo-Bohus, L., Barros, H., Fusella, E., Avila, Y.","Revista mexicana de física; 57(); 34-39","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700008&lang=pt" 
"S0035-001X2011000700009-mex","Baccharis Salicifolia development in the presence of high concentrations of uranium in the arid environment of San Marcos, Chihuahua","Luna Porres, M.Y., Alarcón Herrera, M.T., Silva Sáenz, M., Rentería Villalobos, M., Rodríguez Villa, M.A., Herrera Peraza, E., Reyes Cortés, M., Montero Cabrera, M.E.","Revista mexicana de física; 57(); 40-43","Revista mexicana de física","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0035-001X2011000700009&lang=pt" 
"S0034-75902011000100004-scl","Access to information: assessment of the use of automated interaction technologies in call centers","Barth, Nelson Lerner, Meirelles, Fernando de Souza","Revista de Administração de Empresas; 51(1); 27-42","Revista de Administração de Empresas","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902011000100004&lang=pt" 
"S0034-75902011000100005-scl","Electronic government policies in Brazil: context, ICT management and outcomes","Laia, Marconi Martins de, Cunha, Maria Alexandra Viegas Cortez da, Nogueira, Antonio Roberto Ramos, Mazzon, José Afonso","Revista de Administração de Empresas; 51(1); 43-57","Revista de Administração de Empresas","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902011000100005&lang=pt" 
"S0034-75902011000100009-scl","Sociedade da informação, capitalismo e sociedade civil: reflexões sobre política, internet e democracia na realidade Brasileira","Pinho, José Antonio Gomes de","Revista de Administração de Empresas; 51(1); 98-106","Revista de Administração de Empresas","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902011000100009&lang=pt" 
"S0124-00642011000100014-spa","Conducta alimentaria de poblaciones de Triatoma dimidiata (Hemiptera: Reduviidae: Triatominae) en una zona endémica y sus implicaciones epidemiológicas","Farfán-García, Ana E, Angulo-Silva, Víctor M","Revista de Salud Pública; 13(1); 163-172","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100014&lang=pt" 
"S0124-00642011000100013-spa","Defectos congénitos mayores en un hospital de tercer nivel en Cali, Colombia 2004-2008","Pachajoa, Harry, Ariza, Yoseth, Isaza, Carolina, Méndez, Fabián","Revista de Salud Pública; 13(1); 152-162","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100013&lang=pt" 
"S0124-00642011000100012-spa","Muestreo por conglomerados en encuestas poblacionales","Zapata-Ossa, Helmer de Jesús, Cubides-Munévar, Angela M, López, María C, Pinzón-Gómez, Elisa M, Filigrana-Villegas, Paola A, Cassiani-Miranda, Carlos A","Revista de Salud Pública; 13(1); 141-151","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100012&lang=pt" 
"S0124-00642011000100011-spa","Epidemiología y bioinformática en el estudio de la Leucemia Linfoma de Células T del Adulto asociada a la infección con VLHT-1","Salcedo-Cifuentes, Mercedes, Restrepo, Oscar, García-Vallejo, Felipe","Revista de Salud Pública; 13(1); 129-140","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100011&lang=pt" 
"S0124-00642011000100010-spa","Factores climáticos y casos de dengue en Montería, Colombia: 2003-2008","Cassab, Alexander, Morales, Víctor, Mattar, Salim","Revista de Salud Pública; 13(1); 115-128","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100010&lang=pt" 
"S0124-00642011000100009-spa","Atención Integrada a las Enfermedades Prevalentes de la Infancia-AIEPI, para ferropenia en niños","López, Diana F, Benjumea, María V","Revista de Salud Pública; 13(1); 102-114","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100009&lang=pt" 
"S0124-00642011000100008-spa","Consumo de alcohol y tabaco en escolares y adolescentes de Tunja, Colombia, 2009","Manrique-Abril, Fred G, Ospina, Juan M, Garcia-Ubaque, Juan C","Revista de Salud Pública; 13(1); 89-101","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100008&lang=pt" 
"S0124-00642011000100007-spa","Representaciones sociales del noviazgo, en adolescentes escolarizados de estratos bajo, medio y alto, en Bogotá","Sánchez, Lilián, Gutiérrez, María E, Herrera, Nelson, Ballesteros, Magnolia, Izzedin, Romina, Gómez, Ángela","Revista de Salud Pública; 13(1); 79-88","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100007&lang=pt" 
"S0124-00642011000100006-spa","Relaciones entre los comportamientos de riesgo psicosociales y la familia en adolescentes de Suba, Bogotá","González-Quiñones, Juan C, Hoz-Restrepo, Fernando de la","Revista de Salud Pública; 13(1); 67-78","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100006&lang=pt" 
"S0124-00642011000100005-spa","Age and gender differences regarding physical performance in the elderly from Barbados and Cuba","Rodrigues-Barbosa, Aline, Miranda, Leticia Miranda de, Vieira-Guimarães, Alexsander, Xavier-Corseuil, Herton, Weber-Corseuil, Marui","Revista de Salud Pública; 13(1); 54-66","Revista de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100005&lang=pt" 
"S0124-00642011000100004-spa","Contexto demográfico, desigualdad social e inequidad en salud de la niñez en México","González-Pérez, Guillermo J, Vega-López, María G, Cabrera-Pivaral, Carlos E, Romero-Valle, Samuel, Vega-López, Agustín","Revista de Salud Pública; 13(1); 41-53","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100004&lang=pt" 
"S0124-00642011000100003-spa","Inequalities in prescription of hydrochlorothiazide for diabetic hypertensive patients in Colombia","Pinilla, Análida, Cano, Nairo, Granados, Carlos, Paez-Canro, Carol, Eslava-Schmalbach, Javier","Revista de Salud Pública; 13(1); 27-40","Revista de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000100003&lang=pt" 
"S0036-36342011000100005-mex","Prevalencia de dependencia funcional y su asociación con caídas en una muestra de adultos mayores pobres en México","Manrique-Espinoza, Betty, Salinas-Rodríguez, Aarón, Moreno-Tamayo, Karla, Téllez-Rojo, Martha M","Salud Pública de México; 53(1); 26-33","Salud Pública de México","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342011000100005&lang=pt" 
"S0012-73532011000100030-col","ANÁLISIS Y PREDICCIÓN DE SERIES DE TIEMPO EN MERCADOS DE ENERGÍA USANDO EL LENGUAJE R","VELÁSQUEZ HENAO, JUAN DAVID, OLAYA MORALES, YRIS, FRANCO CARDONA, CARLOS JAIME","DYNA; 78(165); 287-296","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100030&lang=pt" 
"S0012-73532011000100029-col","AUTÓMATA ESTOCÁSTICO HÍBRIDO Y SIMULACIÓN DE MONTE CARLO PARA LA PREDICCIÓN DE LA SEGURIDAD DE FUNCIONAMIENTO DE UN SISTEMA DINAMICO","PÉREZ CASTAÑEDA, GABRIEL ANTONIO, AUBRY, JEAN-FRANÇOIS, BRINZEI, NICOLAE","DYNA; 78(165); 276-286","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100029&lang=pt" 
"S0012-73532011000100028-col","METODOLÓGIA PARA LA CONSTRUCCIÓN DE UN MIGRADOR UNIVERSAL DE BASES DE DATOS","FERNANDEZ, JAVIER, GIRALDO, JUAN CAMILO","DYNA; 78(165); 266-275","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100028&lang=pt" 
"S0012-73532011000100027-col","VALIDACIÓN DE UN ALGORITMO HÍBRIDO DEL PSO CON EL MÉTODO SIMPLEX Y DE TOPOLOGÍA DE EVOLUCIÓN PARAMÉTRICA","CORREA, RODRIGO, BEGAMBRE, OSCAR, CARRILLO E., JULIO C.","DYNA; 78(165); 255-265","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100027&lang=pt" 
"S0012-73532011000100026-col","AGRUPAMIENTO HOMOG ÉNEO DE ELEMENTOS CON MÚLTIPLES ATRIBUTOS MEDIANTE ALGORITMOS GENÉTICOS","MORENO, JULIAN, RIVERA, JUAN CARLOS, CEBALLOS, YONY FERNANDO","DYNA; 78(165); 246-254","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100026&lang=pt" 
"S0012-73532011000100021-col","GRADO DE SECADO Y EFICIENCIA TÉRMICA DE UN SECADOR DE TORNILLO TRANSPORTADOR DRYING","TRIANA, MANUEL ALEJANDRO, AYALA, MARCOS ALEXANDER, DE LA PUENTE, FRANCISCO, CAMARGO-AMADO, RUBEN","DYNA; 78(165); 196-206","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100021&lang=pt" 
"S0012-73532011000100020-col","EFECTO DEL CONTENIDO DE SODIO EN LA OBTENCIÓN DE Na+-b-ALÚMINA UTILIZANDO EL MÉTODO DE PRECURSOR POLIMÉRICO","RUIZ, VANESSA, RODRIGUEZ, JORGE","DYNA; 78(165); 190-195","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100020&lang=pt" 
"S0012-73532011000100023-col","AUMENTO EN LA RESISTENCIA A LA CORROSIÓN DE UN ACERO T91 ALUMINIZADO","QUINTERO, LUZ S., LAVERDE, DIONISIO, ESCALANTE, HUMBERTO","DYNA; 78(165); 138-149","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100023&lang=pt" 
"S0012-73532011000100022-col","ESTIMACION DE LOS PARÁMETROS CINÉTICOS Y TIEMPO DE VIDA DE LA CÁSCARA DE ARROZ Y ARCILLA MEDIANTE LA TÉCNICA DE ANÁLISIS TERMOGRAVIMÉTRICO (TGA)","PINEDA GOMEZ, POSIDIA, BEDOYA HINCAPIÉ, CLAUDIA MILENA, ROSALES RIVERA, ANDRES","DYNA; 78(165); 207-214","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100022&lang=pt" 
"S0012-73532011000100025-col","","ENRIQUE, DARGHAN, SURENDRA, SINHA, ARNALDO, GOITIA","DYNA; 78(165); 234-245","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100025&lang=pt" 
"S0012-73532011000100024-col","ZrO2TETRAGONAL OBTENIDO POR EL MÉTODO DE PRECIPITACIÓN CONTROLADA","CAMPO CEBALLOS, DIEGO A., RODRIGUEZ PÁEZ, JORGE E.","DYNA; 78(165); 224-233","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100024&lang=pt" 
"S0012-73532011000100018-col","SnO2 COMO CATALIZADOR Y SOPORTE DE Ni Y Sn EN LA ALCOHOLISIS DEL ACEITE DE PALMA","ARARAT, CARLOS E., RODRÍGUEZ, JORGE E., VARGAS, LUIS A., RAMIREZ, ALFONSO E., URRESTA, JULIÁN D.","DYNA; 78(165); 176-182","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100018&lang=pt" 
"S0012-73532011000100019-col","RESISTENCIA A LA CORROSIÓN DE LAS MULTICAPAS DE [TIN/ALTIN]n DEPOSITADAS Sobre ACERO AL CARBONO AISI 1045","APERADOR, WILLIAM, AMAYA, CESAR, ESPAÑA, CLAUDIA","DYNA; 78(165); 183-189","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100019&lang=pt" 
"S0012-73532011000100014-col","ESTUDIO NUMÉRICO Y EXPERIMENTAL DE LAS PROPIEDADES Y FENÓMENOS RADIATIVOS EN UNA LLAMA DE METANO (CH4) CON AIRE ENRIQUECIDO","SUÁREZ, JOSE LUIS, ARRIETA, ANDRÉS AMELL, CADAVID, FRANCISCO JAVIER","DYNA; 78(165); 138-149","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100014&lang=pt" 
"S0012-73532011000100015-col","EQUILIBRIO DE FASES PARA SISTEMAS ETANOL-AGUA EN PRESENCIA DE POLIALCOHOLES Y SALES","RIOS, LUIS, MARÍN, JUAN","DYNA; 78(165); 150-159","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100015&lang=pt" 
"S0012-73532011000100016-col","SIMULACIÓN METABÓLICA DE LA BIODEGRADACIÓN DE ACEITES DIELÉCTRICOS USANDO SISTEMAS EXPERTO","AGUDELO, EDISON ALEXANDER, SUÁREZ GARCÍA, EDGAR, ECHAVARRÍA, ANA MARÍA, CARDONA GALLO, SANTIAGO","DYNA; 78(165); 160-168","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100016&lang=pt" 
"S0012-73532011000100017-col","DETERMINACIÓN DE ENERGÍAS DE DESORCIÓN DE SO2 EN MATERIALES CARBONOSOS DURANTE PROCESOS NO ISOTÉRMICOS","SANTAMARÍA, ALEXANDER, MONDRAGÓN, FANOR, FERNÁNDEZ, JHON, RUÍZ, WILSON, LÓPEZ, DIANA","DYNA; 78(165); 169-175","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100017&lang=pt" 
"S0012-73532011000100010-col","POLÍTICAS PARA INFLUIR EN LA ELECCIÓN MODAL DE USUARIOS DE VEHÍCULO PRIVADO EN UNIVERSIDADES: CASO UNIVERSIDAD DE ANTIOQUIA","MORENO, DIANA, SARMIENTO, IVÁN, GONZÁLEZ, CARLOS","DYNA; 78(165); 101-111","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100010&lang=pt" 
"S0012-73532011000100011-col","ANÁLISIS DEL &quot;PICO Y PLACA&quot; COMO RESTRICCIÓN A LA CIRCULACIÓN VEHICULAR EN MEDELLÍN - BASADO EN VOLÚMENES VEHICULARES","POSADA HENAO, JOHN JAIRO, FARBIARZ CASTRO, VIVIANA, GONZÁLEZ CALDERÓN, CARLOS ALBERTO","DYNA; 78(165); 112-121","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100011&lang=pt" 
"S0012-73532011000100012-col","SIMULACIÓN DE LA PRODUCCIÓN DE HIDRÓGENO Y METANOL A PARTIR DE LA GASIFICACIÓN DE CASCARILLA DE ARROZ CON VAPOR","MUÑOZ, JORGE, POSADA, ALBERTO","DYNA; 78(165); 122-131","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100012&lang=pt" 
"S0012-73532011000100013-col","COMPORTAMIENTO DIELÉCTRICO DE HIDROGELES DE ALCOHOL POLIVINÍLICO OBTENIDOS POR LA TÉCNICA CONGELAMIENTO /DESCONGELAMIENTO","LONDOÑO, MARTA ELENA, JARAMILLO, JUAN MANUEL","DYNA; 78(165); 132-137","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100013&lang=pt" 
"S0012-73532011000100009-col","CONSIDERACIONES PARA EL DISEÑO Y CONSTRUCCIÓN DE VÍAS EN AFIRMADO ESTABILIZADAS CON CLORURO DE CALCIO","OROBIO, ARMANDO","DYNA; 78(165); 93-100","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100009&lang=pt" 
"S0012-73532011000100008-col","ESTUDIO DE LA RIGIDEZ Y ESTABILIDAD DEL FIJADOR EXTERNO ATLAS EN PRUEBAS ESTÁTICAS Y CÍCLICAS","MORÁN, RICHARD, GARCÍA ÁLVAREZ, JOSÉ JAIME","DYNA; 78(165); 84-92","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100008&lang=pt" 
"S0012-73532011000100007-col","APLICACIÓN INTERACTIVA PARA LA EDUCACIÓN EN DINÁMICA ESTRUCTURAL","VALENCIA DE ORO, ANA LILIAN, RAMÍREZ, JOSÉ MIGUEL, GÓMEZ, DANIEL, THOMSON, PETER","DYNA; 78(165); 72-83","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100007&lang=pt" 
"S0012-73532011000100006-col","ESTIMACIÓN DEL TIEMPO DE CONCENTRACIÓN Y TIEMPO DE REZAGO EN LA CUENCA EXPERIMENTAL URBANA DE LA QUEBRADA SAN LUIS, MANIZALES","VÉLEZ UPEGUI, JORGE JULIÁN, BOTERO GUTIÉRREZ, ADRIANA","DYNA; 78(165); 58-71","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100006&lang=pt" 
"S0012-73532011000100005-col","EVALUACIÓN DEL EFECTO DE LA TEMPERATURA EN EL SECADO DE POLEN APÍCOLA PROCEDENTE DE DOS ZONAS DE CUNDINAMARCA","BARAJAS-ORTIZ, JOHANNA PATRICIA, MARTÍNEZ, TELMO, RODRÍGUEZ-SANDOVAL, EDUARDO","DYNA; 78(165); 48-57","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100005&lang=pt" 
"S0012-73532011000100004-col","PERDIDA DE CARGA EN CONDUCTOS DE HIERRO GALVANIZADO CONDUCIENDO AGUA RESIDUAL DE INSTALACIONES DE GALLINAS PONEDORAS","RODRIGUES DE SOUZA, JOSÉ ANTONIO, ASTONI MOREIRA, DÉBORA, OLIVEIRA BATISTA, RAFAEL, OSORIO S., JAIRO ALEXANDER, ZAPATA MARÍN, OLGA LUCÍA","DYNA; 78(165); 40-47","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100004&lang=pt" 
"S0012-73532011000100003-col","DESARROLLO DE APIO MINIMAMENTE PROCESADO FORTIFICADO CON VITAMINA E, UTILIZANDO LA INGENIERIA DE MATRICES","MARTELO CASTAÑO, YISELL JOHAN, CORTES RODRIGUEZ, MISAEL, SUAREZ MAHECHA, HÉCTOR","DYNA; 78(165); 28-39","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100003&lang=pt" 
"S0012-73532011000100002-col","CLARIFICACIÓN DE AGUAS USANDO COAGULANTES POLIMERIZADOS: CASO DEL HIDROXICLORURO DE ALUMINIO","COGOLLO FLÓREZ, JUAN MIGUEL","DYNA; 78(165); 18-27","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100002&lang=pt" 
"S0012-73532011000100001-col","PREVENCIÓN DE LA LEGIONELOSIS EN SISTEMAS DE REFRIGERACIÓN DE AGUA","GEA-IZQUIERDO, ENRIQUE","DYNA; 78(165); 9-17","DYNA","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0012-73532011000100001&lang=pt" 
"S0124-00642011000100007-col","Representaciones sociales del noviazgo, en adolescentes escolarizados de estratos bajo, medio y alto, en Bogotá","Sánchez, Lilián, Gutiérrez, María E, Herrera, Nelson, Ballesteros, Magnolia, Izzedin, Romina, Gómez, Ángela","Revista de Salud Pública; 13(1); 79-88","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000100007&lang=pt" 
"S0124-00642011000100004-col","Contexto demográfico, desigualdad social e inequidad en salud de la niñez en México","González-Pérez, Guillermo J, Vega-López, María G, Cabrera-Pivaral, Carlos E, Romero-Valle, Samuel, Vega-López, Agustín","Revista de Salud Pública; 13(1); 41-53","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000100004&lang=pt" 
"S0124-00642011000100012-col","Muestreo por conglomerados en encuestas poblacionales","Zapata-Ossa, Helmer de Jesús, Cubides-Munévar, Angela M, López, María C, Pinzón-Gómez, Elisa M, Filigrana-Villegas, Paola A, Cassiani-Miranda, Carlos A","Revista de Salud Pública; 13(1); 141-151","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000100012&lang=pt" 
"S0124-00642011000100013-col","Defectos congénitos mayores en un hospital de tercer nivel en Cali, Colombia 2004-2008","Pachajoa, Harry, Ariza, Yoseth, Isaza, Carolina, Méndez, Fabián","Revista de Salud Pública; 13(1); 152-162","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000100013&lang=pt" 
