"S1806-11172015000101303-scl","Acceleration measurements using smartphone sensors: Dealing with the equivalence principle","Monteiro, Martín, Cabeza, Cecilia, Marti, Arturo C.","Revista Brasileira de Ensino de Física; 37(1); 1303-","Revista Brasileira de Ensino de Física","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172015000101303&lang=pt" 
"S0103-84782015000300519-scl","Equine dermatopathies in southern Brazil: a study of 710 cases","Assis-Brasil, Nathalia Dode de, Marcolongo-Pereira, Clairton, Stigger, Adriana Lucke, Fiss, Letícia, Santos, Bianca Lemos, Coelho, Ana Carolina Barreto, Sallis, Eliza Simone Viégas, Fernandes, Cristina Gevehr, Schild, Ana Lucia","Ciência Rural; 45(3); 519-524","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300519&lang=pt" 
"S0103-84782015000300512-scl","Ultrasonography of the conceptus development from days 15 to 60 of pregnancy in non-cyclic recipient mares","Silva, Elisa Sant&#039;Anna Monteiro da, Pantoja, José Carlos de Figueiredo, Puoli, José Nicolau Próspero, Meira, Cezinande","Ciência Rural; 45(3); 512-518","Ciência Rural","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300512&lang=pt" 
"S0103-84782015000300546-scl","Fontes amiláceas como estratégia alimentar de controle da obesidade em cães","Feitosa, Mariana Lorenção, Zanini, Surama Freitas, Sousa, Dyeime Ribeiro de, Carraro, Thais Consuelo Loyola, Colnago, Luiz Geraldo","Ciência Rural; 45(3); 546-551","Ciência Rural","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782015000300546&lang=pt" 
"S1851-82652015000100002-spa","Medicamentos esenciales y Acuerdo sobre los ADPIC: colisión entre el derecho a la salud y el derecho de propiedad intelectual","Allard Soto, Raúl","Salud Colectiva; 11(1); 9-21","Salud Colectiva","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652015000100002&lang=pt" 
"S1851-82652015000100003-spa","Alternativas al modelo de investigación y desarrollo de medicamentos","Velásquez, Germán","Salud Colectiva; 11(1); 23-34","Salud Colectiva","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652015000100003&lang=pt" 
"S1851-82652015000100004-spa","Precios de los medicamentos: cómo se establecen y cuáles son sus sistemas de control","Rovira Forns, Joan","Salud Colectiva; 11(1); 35-48","Salud Colectiva","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652015000100004&lang=pt" 
"S1851-82652015000100005-spa","Los principios éticos universales y su aplicación a los ensayos clínicos de medicamentos","Gonorazky, Sergio Eduardo","Salud Colectiva; 11(1); 49-65","Salud Colectiva","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652015000100005&lang=pt" 
"S1851-82652015000100006-spa","El impacto de los investigadores fieles a la industria farmacéutica en la ética y la calidad de los ensayos clínicos realizados en Latinoamérica","Ugalde, Antonio, Homedes, Núria","Salud Colectiva; 11(1); 67-86","Salud Colectiva","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652015000100006&lang=pt" 
"S1851-82652015000100008-spa","El uso de placebo en ensayos clínicos de fase III en Brasil","Rubenich, Gustavo Butzge, Heck, Stephanie Tomasi, Hellmann, Fernando, Schlemper Junior, Bruno Rodolfo","Salud Colectiva; 11(1); 99-114","Salud Colectiva","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652015000100008&lang=pt" 
"S1851-82652015000100009-spa","Antipsicóticos para la esquizofrenia: paradigma de los medicamentos psiquiátricos","Pol Yanguas, Emilio","Salud Colectiva; 11(1); 115-128","Salud Colectiva","Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652015000100009&lang=pt" 
"S1889-836X2015000100003-esp","Melorreostosis: presentación de un caso clínico","Suárez Bordón, S., González González, Y., Santana Borbones, M., Herrera Henríquez, J., Hernández Hernández, D., Sosa Henríquez, M.","Revista de Osteoporosis y Metabolismo Mineral; 7(1); 11-14","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000100003&lang=pt" 
"S2254-28842015000100007-esp","Heparinización directa del paciente frente a heparinización del circuito extracorpóreo en hemodiálisis: estudio comparativo","Pelayo Alonso, Raquel, Cuadrado Mantecón, María Eugenia, Martínez Álvarez, Patricia, Rojo Tordable, Marina, Ibarguren Rodríguez, Emilio, Reyero López, Marta","Enfermería Nefrológica; 18(1); 48-52","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000100007&lang=pt" 
"S2254-28842015000100003-esp","Valoración de la dosis de diálisis mediante dialisancia iónica","Caballero Barba, Rosa, Carrasco Ándres, Sergio, Diago Reolid, Alba, García Collazos, Raquel, Hidalgo Moreno, Nuria, Moreno Fernández, Lourdes, Sánchez Rosario, Laura, Reque Santivañez, Javier","Enfermería Nefrológica; 18(1); 19-22","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000100003&lang=pt" 
"S2254-28842015000100001-esp","El necesario papel de las Sociedades Profesionales de Enfermería","Crespo Montero, Rodolfo","Enfermería Nefrológica; 18(1); 9-10","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000100001&lang=pt" 
"S1889-836X2015000100007-esp","Regulación de las modificaciones óseas en la madre durante la gestación","Sabonet-Morente, L., Carrasco-Catena, A., Castro, A., González, M., Cano, A.","Revista de Osteoporosis y Metabolismo Mineral; 7(1); 27-32","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000100007&lang=pt" 
"S1889-836X2015000100004-esp","¿Son válidos los criterios quirúrgicos actuales del hiperparatiroidismo primario asintomático?","Fernández-San Millán, D., Santana Borbones, A., Pérez Alonso, E., Santana, J.R., Hernández Hernández, D., Sosa Henríquez, M.","Revista de Osteoporosis y Metabolismo Mineral; 7(1); 15-19","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000100004&lang=pt" 
"S2254-28842015000100006-esp","Estudio de la calidad de vida relacionada con la salud del donante de vivo renal","Fernández-Viña Fernández, Ana María, Valdés Arias, Covadonga, Villar Fernández, Elvira, Díaz Corte, Carmen","Enfermería Nefrológica; 18(1); 41-47","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000100006&lang=pt" 
"S2254-28842015000100002-esp","Resultado de un programa adaptado de ejercicio físico en pacientes ancianos en hemodiálisis","Junqué Jiménez, Anna, Esteve Simó, Vicent, Tomás Bernaveu, Ester, Paz López, Óscar, Iza Pinedo, Gorka, Luceño Solé, Inés, Lavado Sempere, Marisa, Ramírez de Arellano, Manel","Enfermería Nefrológica; 18(1); 11-18","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000100002&lang=pt" 
"S1889-836X2015000100005-esp","Hipercalcemia hipocalciúrica familiar: a veces no es lo que parece","Merino, M., Vega, B., Guijarro, G., Navea, C., Torán, C., Civantos, S.","Revista de Osteoporosis y Metabolismo Mineral; 7(1); 20-22","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000100005&lang=pt" 
"S2254-28842015000100010-esp","Implantación de la técnica del &quot;ojal&quot; o &quot;buttonhole&quot; en una unidad de hemodiálisis hospitalaria: satisfacción del paciente","Baena Ruíz, Laura, Martín González, Beatriz, Marcos Ayuso, Alicia","Enfermería Nefrológica; 18(1); 61-64","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000100010&lang=pt" 
"S2254-28842015000100005-esp","Análisis de la capacidad de autocuidados en pacientes en diálisis peritoneal","Carrillo Algarra, Ana Julia","Enfermería Nefrológica; 18(1); 31-40","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000100005&lang=pt" 
"S1889-836X2015000100002-esp","Polimorfismo A986S del receptor sensor del calcio y fracturas clínicas osteoporóticas","Briongos-Figuero, L.S., Abad-Manteca, L., Cuadrado-Medina, F., Pineda-Alonso, M., Vega-Tejedor, G., Pérez-Castrillón, J.L.","Revista de Osteoporosis y Metabolismo Mineral; 7(1); 6-10","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000100002&lang=pt" 
"S1889-836X2015000100008-esp","Acción de la vitamina K sobre la salud ósea","Díaz Curiel, M.","Revista de Osteoporosis y Metabolismo Mineral; 7(1); 33-38","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000100008&lang=pt" 
"S1889-836X2015000100001-esp","Trabecular Bone Score y tratamiento quirúrgico del hiperparatiroidismo primario","Reyes García, R., Muñoz-Torres, M.","Revista de Osteoporosis y Metabolismo Mineral; 7(1); 5-5","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000100001&lang=pt" 
"S2254-28842015000100008-esp","Eventos infecciosos en pacientes en hemodiálisis","Andreu Périz, Dolores, Hidalgo Blanco, Miguel Ángel, Moreno Arroyo, Carmen","Enfermería Nefrológica; 18(1); 54-56","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000100008&lang=pt" 
"S2254-28842015000100009-esp","Uso de la ecografía como apoyo de la técnica de redireccionamiento de la aguja en el dolor de la fístula arteriovenosa durante la hemodiálisis","López González, Antonio, Fernández Rivera, Constantino, Díaz Rodríguez, Lorena, Ornosa Agra, Carmen","Enfermería Nefrológica; 18(1); 58-60","Enfermería Nefrológica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842015000100009&lang=pt" 
"S1889-836X2015000100006-esp","Osteonecrosis múltiples como forma de presentación de una osteogénesis imperfecta","Lisa Gracia, M., Córdoba Alonso, A.I., Pérez Núñez, M.I., Hernández Hernández, J.L.","Revista de Osteoporosis y Metabolismo Mineral; 7(1); 23-26","Revista de Osteoporosis y Metabolismo Mineral","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1889-836X2015000100006&lang=pt" 
"S1688-12492015000100011-ury","Patología coronaria en la edad pediátrica: Alto riesgo de muerte súbita","Chiesa, Pedro, Gutiérrez, Carmen, Ceruti, Beatriz","Archivos de Pediatría del Uruguay; 86(1); 52-64","Archivos de Pediatría del Uruguay","Espanhol","2015","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492015000100011&lang=pt" 
"S1681-150X2015000100010-sza","Early excision of heterotopic ossification for pain control: A case report","Yogeswaran, C, Oroko, PK","SA Orthopaedic Journal; 14(1); 52-55","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000100010&lang=pt" 
"S1681-150X2015000100011-sza","Perspectives on Legg-Calvé-Perthes disease","Moseley, Colin","SA Orthopaedic Journal; 14(1); 56-58","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000100011&lang=pt" 
"S1681-150X2015000100007-sza","","Marais, C de V, Mears, S, Dix-Peek, SI, Pillay, K, Dunn, RN","SA Orthopaedic Journal; 14(1); 40-43","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000100007&lang=pt" 
"S1681-150X2015000100006-sza","Gunshot face as a cause of hyperextension central cord syndrome in a young patient","Bomela, L, Dunn, RN","SA Orthopaedic Journal; 14(1); 34-39","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000100006&lang=pt" 
"S1681-150X2015000100005-sza","Reverse total shoulder arthroplasty for complex proximal humeral fractures in the elderly: How to improve outcomes and avoid complications","Ryan, P, Dachs, RP, du Plessis, JP, Vrettos, B, Roche, S","SA Orthopaedic Journal; 14(1); 25-33","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000100005&lang=pt" 
"S1681-150X2015000100004-sza","Biceps pulley lesions associated with subscapularis tears and subacromial impingement: The triad of the rotator interval lesion","Held, M, Roche, S, Laubscher, M, Magosch, P, Lichtenberg, S, Habermeyer, P, Vrettos, B","SA Orthopaedic Journal; 14(1); 20-24","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000100004&lang=pt" 
"S1681-150X2015000100002-sza","Are we oversupplying the orthopaedic surgical market?","Dunn, Robert","SA Orthopaedic Journal; 14(1); 16-17","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000100002&lang=pt" 
"S1681-150X2015000100001-sza","Acceptance Speech","Lukhele, M","SA Orthopaedic Journal; 14(1); 13-14","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000100001&lang=pt" 
"S1681-150X2015000100009-sza","Synovial chondromatosis: A review of the literature and report of two cases","Rangoako, ST, Raubenheimer, EJ, Mafeelane, K","SA Orthopaedic Journal; 14(1); 48-51","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000100009&lang=pt" 
"S1681-150X2015000100008-sza","Tibial non-union treated with the TL-Hex: A case report","Ferreira, N, Birkholtz, F, Marais, LC","SA Orthopaedic Journal; 14(1); 44-47","SA Orthopaedic Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1681-150X2015000100008&lang=pt" 
"S0100-29452015000100112-scl","POTENCIAL PRODUTIVO DE CULTIVARES DE MORANGUEIRO","GUIMARÃES, AMANDA GONÇALVES, ANDRADE JÚNIOR, VALTER CARVALHO DE, ELSAYED, AHMED YOUSSEF ABDELNABI MOHAMED, FERNANDES, JOSÉ SEBASTIÃO CUNHA, FERREIRA, MARCOS AURÉLIO MIRANDA","Revista Brasileira de Fruticultura; 37(1); 112-120","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100112&lang=pt" 
"S0100-29452015000100027-scl","CARACTERIZAÇÃO PÓS-COLHEITA E SENSORIAL DE GENÓTIPOS DE BANANEIRAS TIPO PRATA","CASTRICINI, ARIANE, SANTOS, LEANDRA OLIVEIRA, DELIZA, ROSIRES, COELHO, EUGÊNIO FERREIRA, RODRIGUES, MARIA GERALDA VILELA","Revista Brasileira de Fruticultura; 37(1); 27-37","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100027&lang=pt" 
"S0100-29452015000100020-scl","CARACTERIZAÇÃO FÍSICA, QUÍMICA E NUTRICIONAL DA PITAIA-ROSA DE POLPA VERMELHA","CORDEIRO, MARIA HELENA MENEZES, SILVA, JUCELIANDY MENDES DA, MIZOBUTSI, GISELE POLETE, MIZOBUTSI, EDSON HIYDU, MOTA, WAGNER FERREIRA DA","Revista Brasileira de Fruticultura; 37(1); 20-26","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100020&lang=pt" 
"S0100-29452015000100138-scl","AVALIAÇÃO AGRONÔMICA DE LINHAGENS E HÍBRIDOS DE MAMOEIRO","DANTAS, JORGE LUIZ LOYOLA, LUCENA, RANGEL SALES, VILAS BOAS, SANDIELLE ARAÚJO","Revista Brasileira de Fruticultura; 37(1); 138-148","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100138&lang=pt" 
"S0100-29452015000100130-scl","PRODUÇÃO E QUALIDADE DE FRUTOS HÍBRIDOS DE MARACUJAZEIRO-AMARELO NO NORTE DO PARANÁ","AGUIAR, RICARDO SFEIR, ZACCHEO, PAULO VICENTE CONTADOR, STENZEL, NEUSA MARIA COLAUTO, SERA, TUMORU, NEVES, CARMEN SILVIA VIEIRA JANEIRO","Revista Brasileira de Fruticultura; 37(1); 130-137","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100130&lang=pt" 
"S0100-29452015000100121-scl","PRODUÇÃO DE FRUTOS DE POPULAÇÕES NATURAIS DE PEQUIZEIRO NO ESTADO DE GOIÁS","FERREIRA, GISLENE AUXILIADORA, NAVES, RONALDO VELOSO, CHAVES, LÁZARO JOSÉ, VELOSO, VALQUÍRIA DA ROCHA, SOUZA, ELI REGINA BARBOZA DE","Revista Brasileira de Fruticultura; 37(1); 121-129","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100121&lang=pt" 
"S0100-29452015000100247-scl","NORMAS DRIS E NÍVEIS CRÍTICOS DE NUTRIENTES PARA VIDEIRA ‘NIAGARA ROSADA’ CULTIVADA NA REGIÃO DE JUNDIAÍ-SP","TEIXEIRA, LUIZ ANTONIO JUNQUEIRA, TECCHIO, MARCO ANTONIO, MOURA, MARA FERNANDES, TERRA, MAURILO MONTEIRO, PIRES, ERASMO JOSÉ PAIOLI","Revista Brasileira de Fruticultura; 37(1); 247-255","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100247&lang=pt" 
"S0100-29452015000100064-scl","PONTO DE COLHEITA E QUALIDADE DE GOIABAS ‘KUMAGAI’ E ‘PALUMA’","CAVALINI, FLAVIA CRISTINA, JACOMINO, ANGELO PEDRO, TREVISAN, MARCOS JOSÉ, MIGUEL, ANA CAROLINA ALMEIDA","Revista Brasileira de Fruticultura; 37(1); 64-72","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100064&lang=pt" 
"S0100-29452015000100256-scl","TWIG BLIGHT AND DEFOLIATION CAUSED BY Colletotrichum horii IN PERSIMMONS IN BRAZIL","MAY DE MIO, LOUISE LARISSA, SILVA, FRANCINÉIA ALEXANDRE DA, BLOOD, RENATO YOUNG, FIGUEIREDO, JOSIANE APARECIDA GOMES","Revista Brasileira de Fruticultura; 37(1); 256-260","Revista Brasileira de Fruticultura","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100256&lang=pt" 
"S0100-29452015000100267-scl","EMBALAGEM, ÉPOCA E ÁCIDO INDOLBUTÍRICO NA PROPAGAÇÃO DE JABUTICABEIRA POR ALPORQUIA","CASSOL, DARCIELI APARECIDA, WAGNER JÚNIOR, AMÉRICO, PIROLA, KELLI, DOTTO, MARCELO, CITADIN, IDEMIR","Revista Brasileira de Fruticultura; 37(1); 267-272","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100267&lang=pt" 
"S0100-29452015000100261-scl","AVALIAÇÃO FENOLÓGICA DA PEREIRA ‘TRIUNFO’ CULTIVADA EM CLIMA SEMIÁRIDO NO NORDESTE DO BRASIL NA SAFRA DE 2012","OLIVEIRA, INEZ VILAR DE MORAIS, LOPES, PAULO ROBERTO COELHO, SILVA-MATOS, RAISSA RACHEL SALUSTRIANO DA","Revista Brasileira de Fruticultura; 37(1); 261-266","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100261&lang=pt" 
"S0100-29452015000100048-scl","DIAGNÓSTICO DA QUALIDADE DE MAÇÃS NO MERCADO VAREJISTA BRASILEIRO","ARGENTA, LUIZ CARLOS, VIEIRA, MARCELO JOSÉ, SOUZA, FRANCIELLE DE, PEREIRA, WALTER SÉRGIO PINTO, EDAGI, FERNANDO KAZUHIRO","Revista Brasileira de Fruticultura; 37(1); 48-63","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100048&lang=pt" 
"S0100-29452015000100193-scl","PROPRIEDADES FUNCIONAIS DAS PROTEÍNAS DE AMÊNDOAS DA MUNGUBA (Pachira aquatica Aubl.)","SILVA, BERNADETE DE LOURDES DE ARAÚJO, AZEVEDO, CLAUDIA CARNEIRO DE, AZEVEDO, FÁTIMA DE LOURDES ASSUNÇÃO ARAÚJO","Revista Brasileira de Fruticultura; 37(1); 193-200","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100193&lang=pt" 
"S0100-29452015000100210-scl","ADUBAÇÃO NITROGENADA E POTÁSSICA EM GOIABEIRAS ‘PALUMA’:II. EFEITO NO ESTADO NUTRICIONAL DAS PLANTAS","AMORIM, DANIEL ANGELUCCI DE, SOUZA, HENRIQUE ANTUNES DE, ROZANE, DANILO EDUARDO, MONTES, RAFAEL MARANGONI, NATALE, WILLIAM","Revista Brasileira de Fruticultura; 37(1); 210-219","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100210&lang=pt" 
"S0100-29452015000100149-scl","CARACTERÍSTICAS MORFOLÓGICAS E VARIABILIDADE GENÉTICA DE ARATICUM UTILIZANDO MARCADORES RAPD E MICROSSATÉLITES","PIRES, MARCELA VERSIANI VENÂNCIO, FALEIRO, FÁBIO GELAPE, SILVA, JOSÉ CARLOS SOUSA, MELO, JOSÉ TEODORO DE, PEIXOTO, JOSÉ RICARDO","Revista Brasileira de Fruticultura; 37(1); 149-158","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100149&lang=pt" 
"S0100-29452015000100090-scl","SUSCETIBILIDADE DE GENÓTIPOS DE MACIEIRA A Anastrepha fraterculus (DIPTERA: TEPHRITIDAE) EM DIFERENTES CONDIÇÕES DE INFESTAÇÃO","SANTOS, JANAÍNA PEREIRA DOS, REDAELLI, LUÍZA RODRIGUES, SANT&#039;ANA, JOSUÉ, HICKEL, EDUARDO RODRIGUES","Revista Brasileira de Fruticultura; 37(1); 90-95","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100090&lang=pt" 
"S0100-29452015000100096-scl","CARACTERIZAÇÃO QUÍMICA E FÍSICA DE FRUTOS DE CURRIOLA, GABIROBA E MURICI PROVENIENTES DO CERRADO BRASILEIRO","MORZELLE, MARESSA CALDEIRA, BACHIEGA, PATRICIA, SOUZA, ELLEN CRISTINA DE, VILAS BOAS, EDUARDO VALERIO DE BARROS, LAMOUNIER, MARINA LEOPOLDINA","Revista Brasileira de Fruticultura; 37(1); 96-103","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100096&lang=pt" 
"S0100-29452015000100172-scl","TAMANHO ÓTIMO DE AMOSTRAS DE FRUTOS E DE SEMENTES PARA DETERMINAÇÃO DA POLIEMBRIONIA EM CITROS","SANTOS, CATIANE QUEIROZ DE JESUS, GIRARDI, EDUARDO AUGUSTO, VIEIRA, ELVIS LIMA, LEDO, CARLOS ALBERTO DA SILVA, SOARES FILHO, WALTER DOS SANTOS","Revista Brasileira de Fruticultura; 37(1); 172-178","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100172&lang=pt" 
"S0011-52582015000100151-scl","A Macrodinâmica Social Brasileira: Mudanças, Continuidades e Desafios","Condé, Eduardo Salomão, Fonseca, Francisco","Dados; 58(1); 151-186","Dados","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582015000100151&lang=pt" 
"S0011-52582015000100257-scl","Ativismo Homossexual Indígena: Uma Análise Comparativa entre Brasil e América do Norte","Fernandes, Estevão Rafael","Dados; 58(1); 257-294","Dados","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0011-52582015000100257&lang=pt" 
"S0100-29452015000100104-scl","DESEMPENHO AGRONÔMICO DE PORTA-ENXERTOS DE MACIEIRA DA SÉRIE AMERICANA ‘GENEVA®’ NO SUL DO BRASIL","DENARDI, FREDERICO, KVITSCHAL, MARCUS VINÍCIUS, BASSO, CLORI, BONETI, JOSÉ ITAMAR DA SILVA, KATSURAYAMA, YOSHINORI","Revista Brasileira de Fruticultura; 37(1); 104-111","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100104&lang=pt" 
"S0100-29452015000100038-scl","CONTROLE DA MATURAÇÃO PRÉ-COLHEITA DE MAÇÃS ‘ROYAL GALA’ PELA INIBIÇÃO DA AÇÃO OU SÍNTESE DO ETILENO","SCOLARO, ANDREIA MARIA TOMAZINI, ARGENTA, LUIZ CARLOS, AMARANTE, CASSANDRO VIDAL TALAMINI DO, PETRI, JOSÉ LUIZ, HAWERROTH, FERNANDO JOSÉ","Revista Brasileira de Fruticultura; 37(1); 38-47","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100038&lang=pt" 
"S0100-29452015000100001-scl","HORAS E UNIDADES DE FRIO EM POMARES DE MAÇÃ COM DIFERENTES MICROCLIMAS","CARBONIERI, JULIANA, MORAIS, HEVERLY","Revista Brasileira de Fruticultura; 37(1); 1-12","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100001&lang=pt" 
"S0100-29452015000100013-scl","CARACTERIZAÇÃO BROMATOLÓGICA DE FRUTOS E GELEIAS DE AMORA-PRETA","SOUZA, ANGELA VACARO DE, RODRIGUES, RAMON JULIANO, GOMES, ESTEVÃO PERIN, GOMES, GABRIEL PERIN, VIEITES, ROGÉRIO LOPES","Revista Brasileira de Fruticultura; 37(1); 13-19","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100013&lang=pt" 
"S0100-29452015000100240-scl","MASSA SECA E ACÚMULO DE NUTRIENTES EM MUDAS ENXERTADAS DE PEREIRA EM SISTEMA HIDROPÔNICO","SOUZA, ALINE DAS GRAÇAS, CHALFUN, NILTON NAGIB JORGE, FAQUIN, VALDEMAR, SOUZA, ADEMÁRIA APARECIDA DE, SANTOS NETO, ANTÔNIO LUCRÉCIO DOS","Revista Brasileira de Fruticultura; 37(1); 240-246","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100240&lang=pt" 
"S0100-29452015000100073-scl","QUALIDADE DE PERAS ‘ROCHA’ ARMAZENADAS EM ATMOSFERA CONTROLADA","MARTIN, MARIUCCIA SCHLICHTING DE, STEFFENS, CRISTIANO ANDRÉ, AMARANTE, CASSANDRO VIDAL TALAMINI DO, BRACKMANN, AURI, LINKE JUNIOR, WANDERLEI","Revista Brasileira de Fruticultura; 37(1); 73-82","Revista Brasileira de Fruticultura","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452015000100073&lang=pt" 
