"S0253-29481998000300013-cri","Prolactinoma resistente a bromocriptina: informe de un caso","Castro A, Virya, Montvelisky K, Herman","Revista Costarricense de Ciencias Médicas; 19(3-4); 237-241","Revista Costarricense de Ciencias Médicas","Espanhol","1998","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0253-29481998000300013&lang=pt" 
"S0100-72031998001000008-scl","Estudo Prospectivo, Comparativo da Isradipina e Atenolol no Tratamento de Gestantes Hipertensas","Alves, Eliane Aparecida","Revista Brasileira de Ginecologia e Obstetrícia; 20(10); 578-578","Revista Brasileira de Ginecologia e Obstetrícia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031998001000008&lang=pt" 
"S0100-72031998001000004-scl","Duração da Neoplasia Intra-Epitelial e do Carcinoma Invasor do Colo Uterino: Estudo Epidemiológico","Zeferino, Luiz Carlos, Bedone, Aloisio José, Faúndes, Anibal, Oyakawa, Nadir","Revista Brasileira de Ginecologia e Obstetrícia; 20(10); 565-569","Revista Brasileira de Ginecologia e Obstetrícia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031998001000004&lang=pt" 
"S1415-790X1998000300001-spa","Editorial","Carvalheiro, José da Rocha","Revista Brasileira de Epidemiologia; 1(3); 202-206","Revista Brasileira de Epidemiologia","Inglês, Português","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X1998000300001&lang=pt" 
"S1415-790X1998000300008-spa","Frequency and duration of breast-feeding in Cuban children with Type 1 diabetes mellitus (DM)","Collado-Mesa, Fernando, Díaz-Díaz, Oscar","Revista Brasileira de Epidemiologia; 1(3); 294-297","Revista Brasileira de Epidemiologia","Inglês","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X1998000300008&lang=pt" 
"S1415-790X1998000300005-spa","Os abortos no atendimento hospitalar do Estado de São Paulo, 1995","Sorrentino, Sara Romera, Lebrão, Maria Lúcia","Revista Brasileira de Epidemiologia; 1(3); 256-267","Revista Brasileira de Epidemiologia","Português","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X1998000300005&lang=pt" 
"S1415-790X1998000300006-spa","Relação entre sobrepeso, adiposidade e distribuição de gordura com a pressão arterial de adolescentes no município do Rio de Janeiro","Costa, Rosana Salles da, Sichieri, Rosely","Revista Brasileira de Epidemiologia; 1(3); 268-279","Revista Brasileira de Epidemiologia","Português","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X1998000300006&lang=pt" 
"S1415-790X1998000300009-spa","Apresentação","Bonfim, José Ruben de Alcântara","Revista Brasileira de Epidemiologia; 1(3); 298-302","Revista Brasileira de Epidemiologia","Inglês, Português","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X1998000300009&lang=pt" 
"S1415-790X1998000300004-spa","Infecção pelo HIV entre usuários de drogas injetáveis: análise dos fatores de risco no Município do Rio de Janeiro, Brasil","Telles, Paulo Roberto, Varnier-Almeida, Renan Moritz R., Bastos, Francisco Inácio","Revista Brasileira de Epidemiologia; 1(3); 245-255","Revista Brasileira de Epidemiologia","Português","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X1998000300004&lang=pt" 
"S1415-790X1998000300003-spa","Estimativas do número de casos de aids no Brasil, corrigidas pelo atraso de notificação","Barbosa, Maria Tereza S., Struchiner, Claudio José","Revista Brasileira de Epidemiologia; 1(3); 234-244","Revista Brasileira de Epidemiologia","Português","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X1998000300003&lang=pt" 
"S1415-790X1998000300002-spa","La sociedad, el debate de la modernidad y la nueva epidemiologia","Breilh, Jaime","Revista Brasileira de Epidemiologia; 1(3); 207-233","Revista Brasileira de Epidemiologia","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X1998000300002&lang=pt" 
"S1415-790X1998000300007-spa","The complex dynamics of diabetes modeled as a fractal complex-adaptive-system (FCAS)","Philippe, Pierre, West, Bruce J.","Revista Brasileira de Epidemiologia; 1(3); 280-293","Revista Brasileira de Epidemiologia","Inglês","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X1998000300007&lang=pt" 
"S1415-790X1998000300010-spa","Economic value of health","Ribeiro, Paulo de Assis, Ferreira, Manoel José, Braga, Ernani","Revista Brasileira de Epidemiologia; 1(3); 303-344","Revista Brasileira de Epidemiologia","Inglês","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X1998000300010&lang=pt" 
"S0100-72031998001000005-scl","Histerectomia Vaginal Assistida por Laparoscopia em Pacientes com Necessidade de Anexectomia","Reis, Francisco José Cândido dos, Nogueira, Antônio Alberto, Andrade, Jurandyr Moreira de, Carrara, Hélio Humberto Angotti, Reis, Patrícia de Almeida Silva, Bighetti, Sérgio","Revista Brasileira de Ginecologia e Obstetrícia; 20(10); 571-576","Revista Brasileira de Ginecologia e Obstetrícia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031998001000005&lang=pt" 
"S0100-72031998001000002-scl","Estimativa do Peso Fetal: Comparação Entre um Método Clínico e a Ultra-Sonografia","Cury, Alexandre Faisal, Garcia, Sidney A. L.","Revista Brasileira de Ginecologia e Obstetrícia; 20(10); 551-555","Revista Brasileira de Ginecologia e Obstetrícia","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72031998001000002&lang=pt" 
"S0102-05361998000200128-scl","Determinação do nível de dano econômico de tripes em cebola.","Gonçalves, Paulo A. S.","Horticultura Brasileira; 16(2); 128-131","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200128&lang=pt" 
"S0102-05361998000200110-scl","Crescimento e produção de híbridos de pepino em função da enxertia","Canizares, Kathia A.L., Goto, Rumy","Horticultura Brasileira; 16(2); 110-113","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200110&lang=pt" 
"S0102-05361998000200178-scl","Desempenho de três cultivares de alface sob cultivo hidropônico.","Vaz;, Ragiane Maura R., Junqueira;, Ana Maria R.","Horticultura Brasileira; 16(2); 178-180","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200178&lang=pt" 
"S0102-05361998000200102-scl","Considerações sobre a cultura e processamento do açafrão.","Pereira, Albano S., Stringheta, Paulo C.","Horticultura Brasileira; 16(2); 102-105","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200102&lang=pt" 
"S0102-05361998000200113-scl","Correlações canônicas entre componentes primários e secundários da produção de frutos em pimentão.","Carvalho;, Claudio G. P. de, Oliveira;, Valter R., Casali;, Vicente W. D., Cruz., Cosme D.","Horticultura Brasileira; 16(2); 113-118","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200113&lang=pt" 
"S0102-05361998000200176-scl","Desempenho de tomates híbridos nas condições de verão, em Areia-PB.","Oliveira;, Ademar P. de, Araújo;, Juscelino C. de","Horticultura Brasileira; 16(2); 176-177","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200176&lang=pt" 
"S0102-05361998000200144-scl","Determinação dos teores de nitrogênio na seiva do tomateiro por meio de medidor portátil","Guimarães, Tadeu G., Fontes, Paulo C. R., Pereira, Paulo R. G., Alvarez V., Victor H. Alvarez, Monnerat, Pedro H.","Horticultura Brasileira; 16(2); 144-151","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200144&lang=pt" 
"S0102-05361998000200159-scl","Qualidade do melão tipo Galia durante o armazenamento refrigerado.","Menezes;, Josivan B., Chitarra;, Adimilson B., Chitarra;, Ma. Isabel F., Bicalho., Urquisa O.","Horticultura Brasileira; 16(2); 159-164","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200159&lang=pt" 
"S0102-05361998000200172-scl","Características de repolhos de verão em ecossistema de terra firme do Amazonas.","Cardoso, Marinice O.","Horticultura Brasileira; 16(2); 172-175","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200172&lang=pt" 
"S0102-05361998000200132-scl","Impacto da combinação de inseticidas sobre a produção de repolho e parasitóides associados com a traça-das-crucíferas.","França, Félix Humberto, Medeiros, Maria Alice de","Horticultura Brasileira; 16(2); 132-135","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200132&lang=pt" 
"S0102-05361998000200151-scl","Confecção e avaliação de péletes de sementes de alface","Silva, João Bosco C. da, Nakagawa, João","Horticultura Brasileira; 16(2); 151-158","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200151&lang=pt" 
"S0102-05361998000200140-scl","Efeito do ethephon em uma linhagem de abobrinha.","Cardoso;, Antonio Ismael I., Silva;, Norberto da, Vecchia;, Paulo T. Delia","Horticultura Brasileira; 16(2); 140-143","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200140&lang=pt" 
"S0102-05361998000200165-scl","Qualidade do melão &#039;Hy-mark&#039; em cinco estádios de maturação.","Brasil;, Rosemary F., Praça;, Everardo F., Menezes;, Josivan B., Grangeiro;, Leilson C., Júnior;, Júlio G., Alves, Ricardo E.","Horticultura Brasileira; 16(2); 165-166","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200165&lang=pt" 
"S0102-05361998000200167-scl","Rendimento de cultivares de maxixe em função de épocas de plantio.","Resende, Geraldo M. de","Horticultura Brasileira; 16(2); 167-171","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200167&lang=pt" 
"S0102-05361998000200106-scl","Condicionamento osmótico de sementes de hortaliças: potencialidades e implicações.","Nascimento, Warley M.","Horticultura Brasileira; 16(2); 106-109","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200106&lang=pt" 
"S0102-05361998000200123-scl","Caracterização do melão tipo Galia durante a maturação.","Menezes, Josivan B., Chitarra, Adimilson B., Chitarra, Maria Isabel F., Bicalho, Urquisa O.","Horticultura Brasileira; 16(2); 123-127","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200123&lang=pt" 
"S0102-05361998000200136-scl","Qualidade de frutos de tomateiro fertirrigado com potássio em solo co berto com polietileno preto.","Sampaio, Regynaldo A., Fontes, Paulo Cezar R.","Horticultura Brasileira; 16(2); 136-139","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200136&lang=pt" 
"S0102-05361998000200118-scl","Metodologia para avaliação da resistência de péletes","Silva;, João B.C. da, Nakagawa, João","Horticultura Brasileira; 16(2); 118-122","Horticultura Brasileira","Português","1998","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05361998000200118&lang=pt" 
"S0036-36341998000600004-spa","Prevalencia de violencia doméstica en la ciudad de Durango","Alvarado-Zaldívar, Gloria, Salvador Moysén, Jaime, Estrada-Martínez, Sergio, Terrones-González, Alberto","Salud Pública de México; 40(6); 481-486","Salud Pública de México","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341998000600004&lang=pt" 
"S0036-36341998000600006-spa","La atención del parto en Chiapas, México: ¿dónde y quién los atiende","Sánchez-Pérez, Héctor Javier, Ochoa-Díaz López, Héctor, Navarro i Giné, Albert, Martín-Mateo, Miguel","Salud Pública de México; 40(6); 494-502","Salud Pública de México","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341998000600006&lang=pt" 
"S0036-36341998000600007-spa","Efecto de una intervención educativa en la calidad de vida del paciente hipertenso","Barrón-Rivera, Adalberto Jorge, Torreblanca-Roldán, Federico Luis, Sánchez-Casanova, Landy Isabel, Martínez-Beltrán, Miguel","Salud Pública de México; 40(6); 503-509","Salud Pública de México","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341998000600007&lang=pt" 
"S0036-36341998000600009-spa","Principales resultados de la estadística sobre mortalidad en México, 1997","","Salud Pública de México; 40(6); 517-523","Salud Pública de México","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341998000600009&lang=pt" 
"S1020-49891998001100005-spa","Diagnostic electrocardiography in epidemiological studies of Chagas&#039; disease: multicenter evaluation of a standardized method","Lázzari, Julio O., Pereira, Mauricio, Antunes, Carlos M. F., Guimarães, Armenio, Moncayo, Álvaro, Domínguez, Rafael Chávez, Pieretti, Otto Hernández, Macedo, Vanize, Rassi, Anis, Maguire, James, Romero, Alfredo","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Inglês","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100005&lang=pt" 
"S1020-49891998001100006-spa","Uso de los servicios de salud y progresión al sida entre personas con infección por VIH en Belo Horizonte (Minas Gerais), Brasil","Acurcio, Francisco de Assis, Guimarães, Mark Drew Crosland","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100006&lang=pt" 
"S1020-49891998001100009-spa","Estrategias para reducir a un mínimo la transmisión nosocomial del sarampión","Biellik, R. J., Clements, C. J.","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100009&lang=pt" 
"S1135-57271998000600002-esp","El riesgo de desastre químico como cuestión de salud pública","Castro Delgado, Rafael, Arcos González, Pedro","Revista Española de Salud Pública; 72(6); 481-500","Revista Española de Salud Pública","Espanhol","1998","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271998000600002&lang=pt" 
"S1135-57271998000600005-esp","Cuidados de enfermería en hospitalización a domicilio y hospitalización convencional","Oterino de la Fuente, David, Peiró Moreno, Salvador, Marchan Rodríguez, Catalina, Ridao López, Manuel","Revista Española de Salud Pública; 72(6); 517-527","Revista Española de Salud Pública","Espanhol","1998","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271998000600005&lang=pt" 
"S1135-57271998000600011-esp","Aspectos sanitarios y nutricionales de los oligoelementos y de los elementos trazas","","Revista Española de Salud Pública; 72(6); 583-584","Revista Española de Salud Pública","Espanhol","1998","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271998000600011&lang=pt" 
"S1135-57271998000600008-esp","Conocimiento y uso de metodos anticonceptivos por la poblacion femenina de una zona de salud","Maroto de Agustín, Alicia, Moreno Bueno, Mª Angeles, Rubio Moreno, Mª Mar, Ortiz Valle, Cristina, Escobar Rabadán, Francisco","Revista Española de Salud Pública; 72(6); 547-570","Revista Española de Salud Pública","Espanhol","1998","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271998000600008&lang=pt" 
"S1135-57271998000600003-esp","Exhaustividad de la notificación de los casos de sida en Cataluña: un estudio basado en las solicitudes de determinaciones de linfocitos CD4 y en la prescripción de antirretrovirales","García de Olalla Rizo, Patricia, Vall Mayans, Martí, Miret Mases, Montserrat, Clos Guix, Roser, Casabona Barbarà, Jordi, Caylà Buqueras, Joan A.","Revista Española de Salud Pública; 72(6); 501-507","Revista Española de Salud Pública","Espanhol","1998","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271998000600003&lang=pt" 
"S1135-57271998000600004-esp","Factores asociados a una respuesta inadecuada a la vacunación contra la hepatitis B en personal sanitario","Tolosa Martínez, Natividad, Tenías Burillo, José María, Pérez Bermúdez, Brígido, Sanchis Álvarez, Juan Bautista","Revista Española de Salud Pública; 72(6); 509-515","Revista Española de Salud Pública","Espanhol","1998","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271998000600004&lang=pt" 
"S1135-57271998000600006-esp","La versión castellana de la escala &quot;the nursing stress scale&quot;. proceso de adaptación transcultural","Más Pons, Rosa, Escribà Agüir, Vicenta","Revista Española de Salud Pública; 72(6); 529-538","Revista Española de Salud Pública","Espanhol","1998","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271998000600006&lang=pt" 
"S1135-57271998000600001-esp","El cumplimiento de los derechos humanos: primera medida de salud pública","Jiménez García-Pascual, Rafael","Revista Española de Salud Pública; 72(6); 477-480","Revista Española de Salud Pública","Espanhol","1998","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271998000600001&lang=pt" 
"S1135-57271998000600011-spa","Aspectos sanitarios y nutricionales de los oligoelementos y de los elementos trazas","","Revista Española de Salud Pública; 72(6); 583-584","Revista Española de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271998000600011&lang=pt" 
"S1135-57271998000600007-esp","La salud bucodental en los escolares gallegos. 1995","Lorenzo García, Virginia, Smyth Chamosa, Ernesto, Hervada Vidal, Xurxo, Fernández Casal, Rubén, Alonso Meijide, José Mª, Amigo Quintana, Manuel, González-Zaera Barreal, Julia, Montes Martínez, Agustín, Taracido Trunk, Margarita, Cerdá Mota, Teresa","Revista Española de Salud Pública; 72(6); 539-546","Revista Española de Salud Pública","Espanhol","1998","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271998000600007&lang=pt" 
"S1135-57271998000600004-spa","Factores asociados a una respuesta inadecuada a la vacunación contra la hepatitis B en personal sanitario","Tolosa Martínez, Natividad, Tenías Burillo, José María, Pérez Bermúdez, Brígido, Sanchis Álvarez, Juan Bautista","Revista Española de Salud Pública; 72(6); 509-515","Revista Española de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271998000600004&lang=pt" 
"S1135-57271998000600007-spa","La salud bucodental en los escolares gallegos. 1995","Lorenzo García, Virginia, Smyth Chamosa, Ernesto, Hervada Vidal, Xurxo, Fernández Casal, Rubén, Alonso Meijide, José Mª, Amigo Quintana, Manuel, González-Zaera Barreal, Julia, Montes Martínez, Agustín, Taracido Trunk, Margarita, Cerdá Mota, Teresa","Revista Española de Salud Pública; 72(6); 539-546","Revista Española de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271998000600007&lang=pt" 
"S1135-57271998000600008-spa","Conocimiento y uso de metodos anticonceptivos por la poblacion femenina de una zona de salud","Maroto de Agustín, Alicia, Moreno Bueno, Mª Angeles, Rubio Moreno, Mª Mar, Ortiz Valle, Cristina, Escobar Rabadán, Francisco","Revista Española de Salud Pública; 72(6); 547-570","Revista Española de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271998000600008&lang=pt" 
"S1135-57271998000600003-spa","Exhaustividad de la notificación de los casos de sida en Cataluña: un estudio basado en las solicitudes de determinaciones de linfocitos CD4 y en la prescripción de antirretrovirales","García de Olalla Rizo, Patricia, Vall Mayans, Martí, Miret Mases, Montserrat, Clos Guix, Roser, Casabona Barbarà, Jordi, Caylà Buqueras, Joan A.","Revista Española de Salud Pública; 72(6); 501-507","Revista Española de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271998000600003&lang=pt" 
"S1135-57271998000600001-spa","El cumplimiento de los derechos humanos: primera medida de salud pública","Jiménez García-Pascual, Rafael","Revista Española de Salud Pública; 72(6); 477-480","Revista Española de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271998000600001&lang=pt" 
"S1135-57271998000600010-esp","Condiciones higiénico-sanitarias de comedores escolares del municipio de Oviedo","Arias Díaz, Cristina, Blanco Fernández, Natalia, Rodríguez Fidalgo, Alfonso, Tardón García, Adonina, Cueto Espinar, Antonio","Revista Española de Salud Pública; 72(6); 571-581","Revista Española de Salud Pública","Espanhol","1998","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271998000600010&lang=pt" 
"S1135-57271998000600002-spa","El riesgo de desastre químico como cuestión de salud pública","Castro Delgado, Rafael, Arcos González, Pedro","Revista Española de Salud Pública; 72(6); 481-500","Revista Española de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271998000600002&lang=pt" 
"S1135-57271998000600005-spa","Cuidados de enfermería en hospitalización a domicilio y hospitalización convencional","Oterino de la Fuente, David, Peiró Moreno, Salvador, Marchan Rodríguez, Catalina, Ridao López, Manuel","Revista Española de Salud Pública; 72(6); 517-527","Revista Española de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271998000600005&lang=pt" 
"S1135-57271998000600006-spa","La versión castellana de la escala &quot;the nursing stress scale&quot;. proceso de adaptación transcultural","Más Pons, Rosa, Escribà Agüir, Vicenta","Revista Española de Salud Pública; 72(6); 529-538","Revista Española de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271998000600006&lang=pt" 
"S1135-57271998000600009-spa","Envejecimiento poblacional e incidencia de hemopatias primarias adquiridas en un area de la Comunidad Autonoma de Aragon","Giraldo Castellano, Pilar, Franco García, Esther, Bernal Pérez, Milagros, Huelin Domeco de Jarauta, José, Rubio-Félix, Daniel, Giralt Raichs, Manuel","Revista Española de Salud Pública; 72(6); 559-570","Revista Española de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271998000600009&lang=pt" 
"S1135-57271998000600010-spa","Condiciones higiénico-sanitarias de comedores escolares del municipio de Oviedo","Arias Díaz, Cristina, Blanco Fernández, Natalia, Rodríguez Fidalgo, Alfonso, Tardón García, Adonina, Cueto Espinar, Antonio","Revista Española de Salud Pública; 72(6); 571-581","Revista Española de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57271998000600010&lang=pt" 
"S1135-57271998000600009-esp","Envejecimiento poblacional e incidencia de hemopatias primarias adquiridas en un area de la Comunidad Autonoma de Aragon","Giraldo Castellano, Pilar, Franco García, Esther, Bernal Pérez, Milagros, Huelin Domeco de Jarauta, José, Rubio-Félix, Daniel, Giralt Raichs, Manuel","Revista Española de Salud Pública; 72(6); 559-570","Revista Española de Salud Pública","Espanhol","1998","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57271998000600009&lang=pt" 
"S0036-36341998000600010-spa","Se entregó el primer Premio Internacional en Investigación en Políticas de Salud José Luis Bobadilla","Gómez Dantés, Octavio","Salud Pública de México; 40(6); 524-524","Salud Pública de México","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341998000600010&lang=pt" 
"S0036-36341998000600011-spa","Reconocimiento a revisores y dictaminadores","","Salud Pública de México; 40(6); 525-526","Salud Pública de México","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341998000600011&lang=pt" 
"S1020-49891998001100012-spa","Resistencia a las drogas antituberculosas en todo el mundo","","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100012&lang=pt" 
"S1020-49891998001100013-spa","Intervalos intergenésicos cortos en poblaciones de bajos recursos","","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100013&lang=pt" 
"S1020-49891998001100011-spa","Un mejor detector de vinchucas para uso doméstico","","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100011&lang=pt" 
"S1020-49891998001100014-spa","Cambios en la mortalidad por cardiopatías en los Estados Unidos","","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100014&lang=pt" 
"S1020-49891998001100015-spa","Lagunas en la investigación de resistencia a los antibióticos","","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100015&lang=pt" 
"S0036-36341998000600001-spa","Acerca de las funciones esenciales de la salud pública","López Cervantes, Malaquías, Rodríguez Domínguez, José","Salud Pública de México; 40(6); 467-468","Salud Pública de México","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341998000600001&lang=pt" 
"S1020-49891998001100008-spa","Nutritional status of Haitian children, 1978-1995: deleterious consequences of political instability and international sanctions","Mulder-Sibanda, Menno","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Inglês","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100008&lang=pt" 
"S1020-49891998001100004-spa","Produtividade em hospitais de ensino no estado de São Paulo, Brasil","Zucchi, Paola, Bittar, Olímpio J. Nogueira V., Haddad, Nagib","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Português","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100004&lang=pt" 
"S1020-49891998001100003-spa","La cobertura de la atención de salud en América Latina y el Caribe","Paganini, José María","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100003&lang=pt" 
"S0036-36341998000600008-spa","Resistencia de bacterias respiratorias y entéricas a antibióticos","Solórzano-Santos, Fortino, Miranda-Novales, Ma. Guadalupe","Salud Pública de México; 40(6); 510-516","Salud Pública de México","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341998000600008&lang=pt" 
"S0036-36341998000600005-spa","Patrón de consumo de alcohol en pacientes captados en salas de urgencias","López-Jiménez, Jorge Luis","Salud Pública de México; 40(6); 487-493","Salud Pública de México","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341998000600005&lang=pt" 
"S0036-36341998000600003-spa","Deficiencia de folatos y su asociación con defectos de cierre del tubo neural en el norte de México","Rodríguez-Morán, Martha, Guerrero-Romero, Jesús Fernando, Parra-Quezada, Martín, Segura-Pineda, María de Jesús, Levario-Carrillo, Margarita, Sotelo-Ham, Elma Ivonne","Salud Pública de México; 40(6); 474-480","Salud Pública de México","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341998000600003&lang=pt" 
"S0036-36341998000600002-spa","Brote epidémico de denguevirus 2, genotipo Jamaica, en Bolivia","Gianella, Alberto, Pirard, Marianne, Holzman, Anaí, Boelaert, Marleen, Fernández-Ortiz, Frank, Peredo, Carlos, Pelegrino, José Luis, Van der Stuyft, Patrick","Salud Pública de México; 40(6); 469-473","Salud Pública de México","Espanhol","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36341998000600002&lang=pt" 
"S1020-49891998001100002-spa","Four more years","Alleyne, George A. O.","Revista Panamericana de Salud Pública; 4(5); -","Revista Panamericana de Salud Pública","Inglês","1998","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49891998001100002&lang=pt" 
