"S0212-97282015000200023-esp","Aceptación-rechazo parental y perfiles de victimización y agresión en situaciones de bullying","León-del-Barco, Benito, Felipe-Castaño, Elena, Polo-del-Río, Mª Isabel, Fajardo-Bullón, Fernando","Anales de Psicología; 31(2); 600-606","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000200023&lang=pt" 
"S0042-96862015000300329-spa","Estimates of alcohol-related oesophageal cancer burden in Japan: systematic review and meta-analyses","Roerecke, Michael, Shield, Kevin D, Higuchi, Susumu, Yoshimura, Atsushi, Larsen, Elisabeth, Rehm, Maximilien X, Rehm, Jürgen","Bulletin of the World Health Organization; 93(5); 329-338","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300329&lang=pt" 
"S0042-96862015000300339-spa","Strategies to increase the demand for childhood vaccination in low- and middle-income countries: a systematic review and meta-analysis","Johri, Mira, Pérez, Myriam Cielo, Arsenault, Catherine, Sharma, Jitendar K, Pai, Nitika Pant, Pahwa, Smriti, Sylvestre, Marie-Pierre","Bulletin of the World Health Organization; 93(5); 339-346","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300339&lang=pt" 
"S0042-96862015000300352-spa","Routine feedback of test results to participants in clinic- and survey-based surveillance of HIV","Baggaley, Rachel, Johnson, Cheryl, Calleja, Jesus Maria Garcia, Sabin, Keith, Obermeyer, Carla, Taegtmeyer, Miriam, Zaba, Basia, El-Hayek, Carol, Singh, Jerome Amir","Bulletin of the World Health Organization; 93(5); 352-355","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300352&lang=pt" 
"S0042-96862015000300290-spa","Hubs to spread technology and save lives","","Bulletin of the World Health Organization; 93(5); 290-291","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300290&lang=pt" 
"S0042-96862015000300285-spa","In this month&#039;s Bulletin","","Bulletin of the World Health Organization; 93(5); 285-285","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300285&lang=pt" 
"S0042-96862015000300286-spa","Knowledge for effective action to improve the health of women, children and adolescents in the post-2015 era: a call for papers","Bustreo, Flavia, Gorna, Robin","Bulletin of the World Health Organization; 93(5); 286-286","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300286&lang=pt" 
"S0042-96862015000300287-spa","Measuring self-reported HIV status in bio-behavioural surveys","Johnston, Lisa G, McFarland, Willi, Sabin, Miriam Lewis, Prybylski, Dimitri, Sabin, Keith, Baral, Stefan, Kim, Andrea A, Raymond, H Fisher","Bulletin of the World Health Organization; 93(5); 287-287","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300287&lang=pt" 
"S0042-96862015000300347-spa","Onsite training of doctors, midwives and nurses in obstetric emergencies, Zimbabwe","Crofts, Joanna F, Mukuli, Teclar, Murove, Bobb T, Ngwenya, Solwayo, Mhlanga, Sma, Dube, Meluleki, Sengurayi, Elton, Winter, Cathy, Jordan, Sharon, Barnfield, Sonia, Wilcox, Heather, Merriel, Abi, Ndlovu, Sabelo, Sibanda, Zedekiah, Moyo, Sikangezile, Ndebele, Wedu, Draycott, Tim J, Sibanda, Thabani","Bulletin of the World Health Organization; 93(5); 347-351","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300347&lang=pt" 
"S0042-96862015000300292-spa","Keeping the living well","","Bulletin of the World Health Organization; 93(5); 292-293","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300292&lang=pt" 
"S0042-96862015000300288-spa","Public health round-up","","Bulletin of the World Health Organization; 93(5); 288-289","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300288&lang=pt" 
"S0042-96862015000300359-spa","The asbestos paradox: global gaps in the translational science of disease prevention","Ogunseitan, Oladele A","Bulletin of the World Health Organization; 93(5); 359-360","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300359&lang=pt" 
"S0042-96862015000300356-spa","Understanding why people participate in HIV surveillance","Zaba, Basia, Reniers, Georges, Slaymaker, Emma, Todd, Jim, Glynn, Judith, Crampin, Amelia, Urassa, Mark, Lutalo, Tom, Newell, Marie-Louise, Hosegood, Victoria, Clark, Samuel, Gregson, Simon","Bulletin of the World Health Organization; 93(5); 356-358","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300356&lang=pt" 
"S0042-96862015000300357-spa","Accurate information as a tool to decrease HIV test refusals in research studies","Watkins, Susan C, Anglewicz, Philip, Angotti, Nicole, Kaler, Amy, Swidler, Ann","Bulletin of the World Health Organization; 93(5); 357-358","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015000300357&lang=pt" 
"S1679-78252015000500905-scl","Primary and Reflected Compaction Waves in a Foam Rod Due to an Axial Impact by a Small Mass","Karagiozova, D., Alves, M.","Latin American Journal of Solids and Structures; 12(5); 905-924","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015000500905&lang=pt" 
"S1679-78252015000500883-scl","The Local Formulation for the Modified Green&#039;s Function Method","Barbieri, Renato, Machado, Roberto Dalledone","Latin American Journal of Solids and Structures; 12(5); 883-904","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015000500883&lang=pt" 
"S1679-78252015000500980-scl","Application of the Complex Variable Semi-analytical Method for Improved Displacement Sensitivity Evaluation in Geometrically Nonlinear Truss Problems","Haveroth, Geovane Augusto, Stahlschmidt, Joânesson, Muñoz-Rojas, Pablo Andrés","Latin American Journal of Solids and Structures; 12(5); 980-1005","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015000500980&lang=pt" 
"S1679-78252015000500861-scl","Comparative Analysis of Ck- and C0-GFEM Applied to Two-dimensional Problems of Confined Plasticity","Freitas, Andresa, Torres, Diego Amadeu F., Mendonça, Paulo de Tarso R. de, Barcellos, Clovis Sperb de","Latin American Journal of Solids and Structures; 12(5); 861-882","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015000500861&lang=pt" 
"S1679-78252015000500925-scl","Optimal Placement of Piezoelectric Macro Fiber Composite Patches on Composite Plates for Vibration Suppression","Padoin, Eduardo, Fonseca, Jun Sergio Ono, Perondi, Eduardo André, Menuzzi, Odair","Latin American Journal of Solids and Structures; 12(5); 925-947","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015000500925&lang=pt" 
"S1679-78252015000500948-scl","Revisiting Some Developments of Boundary Elements for Thick Plates in Brazil","Marczak, Rogério José","Latin American Journal of Solids and Structures; 12(5); 948-979","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015000500948&lang=pt" 
"S1679-78252015000500834-scl","Topological derivative-based topology optimization of structures subject to multiple load-cases","Lopes, Cinthia Gomes, Santos, Renatha Batista dos, Novotny, Antonio André","Latin American Journal of Solids and Structures; 12(5); 834-860","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015000500834&lang=pt" 
"S1679-78252015000500831-scl","PREFACE","Marczak, Rogério, Muñoz Rojas, Pablo Andrés, Alves, Marcílio","Latin American Journal of Solids and Structures; 12(5); 831-833","Latin American Journal of Solids and Structures","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-78252015000500831&lang=pt" 
"S0256-95742015000500003-sza","VIM-2 carbapenemase-producing Pseudomonas aeruginosa in a patient from Port Elizabeth, South Africa","Govender, Sharlene, Masunda, Tinashe, Black, John","SAMJ: South African Medical Journal; 105(5); 328-328","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500003&lang=pt" 
"S0256-95742015000500002-sza","Editor&#039;s Choice","Seggie, Janet","SAMJ: South African Medical Journal; 105(5); 326-327","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500002&lang=pt" 
"S0256-95742015000500001-sza","The World Health Organization Global Action Plan for antimicrobial resistance","Mendelson, Marc, Matsoso, Malebona Precious","SAMJ: South African Medical Journal; 105(5); 325-325","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500001&lang=pt" 
"S0256-95742015000500007-sza","Better menstrual management options for adolescents needed in South Africa: What about the Menstrual Cup?","Beksinska, Mags, Smit, Jennifer, Greener, Ross, Maphumulo, Virginia, Mabude, Zonke","SAMJ: South African Medical Journal; 105(5); 331-331","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500007&lang=pt" 
"S0256-95742015000500006-sza","Outcomes in treatment with darunavir/ritonavir in ART-experienced paediatric patients","Kindra, Gurpreet, Sipambo, Nosisa, Moultrie, Harry, Fairlie, Lee","SAMJ: South African Medical Journal; 105(5); 330-331","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500006&lang=pt" 
"S0256-95742015000500005-sza","Tracking antenatal HIV prevalence in South Africa","Nkomo, Palesa, Goga, Ameena","SAMJ: South African Medical Journal; 105(5); 329-329","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500005&lang=pt" 
"S0256-95742015000500004-sza","Paediatric chemoprophylaxis for child contacts of patients with drug-resistant tuberculosis: Are current guidelines effective in preventing disease?","Padayatchi, Nesri, Naidu, Naressa","SAMJ: South African Medical Journal; 105(5); 328-329","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500004&lang=pt" 
"S0256-95742015000500009-sza","Lifesaving water quality solution &#039;ignored&#039;","Bateman, Chris","SAMJ: South African Medical Journal; 105(5); 333-334","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500009&lang=pt" 
"S0256-95742015000500008-sza","Masterly inactivity: A forgotten precept","Mai, François","SAMJ: South African Medical Journal; 105(5); 332-332","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500008&lang=pt" 
"S0718-560X2015000200008-chl","Evaluación de la efectividad del tratamiento con agua dulce para el control del piojo de mar Caligus rogercresseyi Boxshall &amp; Bravo, 2000","Bravo, Sandra, Pozo, Veronica, Silva, María Teresa","Latin american journal of aquatic research; 43(2); 322-328","Latin american journal of aquatic research","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2015000200008&lang=pt" 
"S1413-81232015010600001-scl","Implicações da família e da comunidade na qualidade da saúde individual e coletiva","Minayo, Maria Cecília de Souza, Gualhano, Luiza","Ciência &amp; Saúde Coletiva; 20(5); 1-1","Ciência &amp; Saúde Coletiva","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232015010600001&lang=pt" 
"S2007-09342015000300008-mex","Nivel de ploidía en poblaciones de Leptochloa dubia (Kunth) Nees nativas de México","Garduño Velázquez, Santiago, Quero Carrillo, Adrián Raymundo, Bonnett, David, Rodríguez Herrera, Raúl, Pérez Hernández, Alejandra, Hernández Garay, Alfonso","Revista mexicana de ciencias agrícolas; 6(3); 539-548","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300008&lang=pt" 
"S2007-09342015000300009-mex","Efectividad in vitro de Bacillus y polifenoles de plantas nativas de México sobre Rhizoctonia-Solani","Castillo-Reyes, Francisco, Hernández-Castillo, Francisco Daniel, Gallegos-Morales, Gabriel, Flores-Olivas, Alberto, Rodríguez-Herrera, Raúl, Aguilar, Cristóbal N.","Revista mexicana de ciencias agrícolas; 6(3); 549-562","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300009&lang=pt" 
"S2007-09342015000300004-mex","Concentración de almidón y proteínas solubles en tubérculos de Caladium bicolor en diferentes etapas fenológicas","Ortiz Sánchez, Ixchel Abby, Álvarez Reyna, Vicente de Paul, González Cervantes, Guillermo, Valenzuela Núñez, Luis Manuel, Potisek Talavera, María del Carmen, Chávez Simental, Jorge Armando","Revista mexicana de ciencias agrícolas; 6(3); 483-494","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300004&lang=pt" 
"S2007-09342015000300005-mex","Retos y oportunidades en la selección asistida de frijol resistente a BCMV y BCMNV en México: II. Oportunidades para la selección asistida","Anaya-López, José Luis, Espejel, Fulgencio, Montero-Tavera, Víctor, Acosta-Gallegos, Jorge Alberto, Silva-Rosales, Laura","Revista mexicana de ciencias agrícolas; 6(3); 495-507","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300005&lang=pt" 
"S2007-09342015000300006-mex","Secuencias nucleotídicas de la región ITS en familias S1 y PL de maíces poliembriónicos","Avendaño-Sanchez, Marselino, Espinoza-Velázquez, José, Gutiérrez-López, Alondra, Flores-Gallegos, Adriana Carolina, Rodríguez-Herrera, Raúl","Revista mexicana de ciencias agrícolas; 6(3); 509-521","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300006&lang=pt" 
"S2007-09342015000300007-mex","Efecto de la aplicación del ácido indol-3-butiríco en la producción y calidad de trigo (Triticum aestivum L.)","Báez-Pérez, Aurelio, González-Molina, Lucila, Solís Moya, Ernesto, Bautista-Cruz, Angélica, Bernal-Alarcón, Ma. de los Ángeles","Revista mexicana de ciencias agrícolas; 6(3); 523-537","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300007&lang=pt" 
"S2007-09342015000300001-mex","Estimación de la aptitud combinatoria en poblaciones de tomate de cáscara","Camposeco Montejo, Neymar, Robledo Torres, Valentín, Valdez Aguilar, Luis Alonso, Ramírez Godina, Francisca, Mendoza Villarreal, Rosalinda, Benavides Mendoza, Adalberto","Revista mexicana de ciencias agrícolas; 6(3); 437-451","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300001&lang=pt" 
"S2007-09342015000300002-mex","Retos y oportunidades en la selección asistida de frijol resistente a BCMV y BCMNV en México: I. Dimensión del problema","Anaya-López, José Luis, Silva-Rosales, Laura, Montero-Tavera, Víctor, Espejel, Fulgencio, Acosta-Gallegos, Jorge Alberto","Revista mexicana de ciencias agrícolas; 6(3); 453-465","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300002&lang=pt" 
"S2007-09342015000300003-mex","Tolerancia de lisianthus (Eustoma grandiflorum (Raf.) Shinn.) a elevadas concentraciones de amonio en la solución nutritiva","Hernández-Pérez, Armando, Villegas-Torres, Oscar Gabriel, Valdez-Aguilar, Luis Alonso, Alia-Tejacal, Irán, López-Martínez, Víctor, Domínguez-Patiño, Martha Lilia","Revista mexicana de ciencias agrícolas; 6(3); 467-482","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300003&lang=pt" 
"S1445-73772015000100002-sza","Out of practice: Foreign travel as the productive disruption of embodied knowledge schemes","Howard, Christopher A.","Indo-Pacific Journal of Phenomenology; 15(1); 1-12","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000100002&lang=pt" 
"S2007-09342015000300013-mex","La innovación, competitividad y desarrollo tecnológico en las MIP y ME’s del municipio de Angostura, Sinaloa","Zayas Barreras, Imelda, Parra Acosta, Daniela, López Arciniega, Rosa Icela, Torres Sánchez, Juan de Dios","Revista mexicana de ciencias agrícolas; 6(3); 603-617","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300013&lang=pt" 
"S2007-09342015000300012-mex","Análisis químico-morfológico comparativo de accesiones de Jatropha curcas L. del estado de Veracruz","Cruz Rubio, Blanca Azucena, Pérez-Vázquez, Arturo, García Perez, Eliseo, Gallardo Lopez, Felipe, Soto Hernández, Ramón Marcos","Revista mexicana de ciencias agrícolas; 6(3); 589-601","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300012&lang=pt" 
"S2007-09342015000300011-mex","Relleno de series diarias de precipitación, temperatura mínima, máxima de la región norte del Urabá Antioqueño","Toro Trujillo, Ana María, Arteaga Ramírez, Ramón, Vázquez Peña, Mario Alberto, Ibáñez Castillo, Laura Alicia","Revista mexicana de ciencias agrícolas; 6(3); 577-588","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300011&lang=pt" 
"S2007-09342015000300010-mex","Una estimación de la responsabilidad social empresarial en empresas hortofrutícolas de Baja California, México","Avendaño Ruiz, Belem, Sierra López, Olga A., Lobo Rodríguez, Martha","Revista mexicana de ciencias agrícolas; 6(3); 563-576","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300010&lang=pt" 
"S2007-09342015000300017-mex","Características forrajeras de variedades de triticale en condiciones de sequía","Sánchez Gutiérrez, Ricardo Alonso, Gutiérrez Bañuelos, Héctor","Revista mexicana de ciencias agrícolas; 6(3); 645-650","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300017&lang=pt" 
"S2007-09342015000300016-mex","Calidad poscosecha de frutos de pepino cultivados con diferente solución nutritiva","Moreno Velázquez, Delia, Hernández Hernández, Brenda Nataly, Barrios Díaz, Juan Manuel, Ibáñez Martínez, Armando, Cruz Romero, Wendy, Berdeja Arbeu, Raúl","Revista mexicana de ciencias agrícolas; 6(3); 637-643","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300016&lang=pt" 
"S2007-09342015000300015-mex","Respuesta de plántulas de Cedrela odorata a la inoculación con Rhizophagus intraradices y diferentes niveles de defoliación","Oros-Ortega, Iván, Alonso-López, Alejandro, Pérez-Moreno, Jesús, López-Collado, Jorge C., Lara-Pérez, Luis A., Martínez-Garza, Sandra E., Solís-Ramos, Laura Y., Andrade-Torres, Antonio","Revista mexicana de ciencias agrícolas; 6(3); 627-635","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300015&lang=pt" 
"S2007-09342015000300014-mex","Efecto de productos orgánicos en el desarrollo de propágulos de Morus alba, L.","Martín Martín, Giraldo, Noda Leyva, Yolai, Olivera Castro, Yuseika, Pentón Fernández, Gertrudis","Revista mexicana de ciencias agrícolas; 6(3); 619-625","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300014&lang=pt" 
"S2007-09342015000300018-mex","Primavera-28, variedad de frijol hábito II de temporal para los Valles Altos de la Mesa Central de México","Jacinto-Hernández, Carmen, Garza-García, Dagoberto, Garza-García, Ramón","Revista mexicana de ciencias agrícolas; 6(3); 651-657","Revista mexicana de ciencias agrícolas","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-09342015000300018&lang=pt" 
"S1445-73772015000100003-sza","Nietzsche&#039;s Übermensch: A glance behind the mask of hardness","Cybulska, Eva","Indo-Pacific Journal of Phenomenology; 15(1); 1-13","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000100003&lang=pt" 
"S1445-73772015000100007-sza","Embodied relational knowing and lifeworld-led care as core dimensions of authentic professional practice","Edwards, David","Indo-Pacific Journal of Phenomenology; 15(1); 1-4","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000100007&lang=pt" 
"S1445-73772015000100006-sza","Phenomenology as a potential methodology for subjective knowing in science education research","Koopman, Oscar","Indo-Pacific Journal of Phenomenology; 15(1); 1-10","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000100006&lang=pt" 
"S1445-73772015000100005-sza","Future directiveness within the South African domestic workers&#039; work-life cycle: Considering exit strategies","Marais, Christel, van Wyk, Christo","Indo-Pacific Journal of Phenomenology; 15(1); 1-14","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000100005&lang=pt" 
"S1445-73772015000100004-sza","In lieu of a review of the latest English translation of Ideas I: A reading of Husserl&#039;s original intent and its relevance for empirical qualitative psychology","Owen, Ian Rory","Indo-Pacific Journal of Phenomenology; 15(1); 1-13","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000100004&lang=pt" 
"S1688-93392015000100007-ury","Ortopedia prequirúrgica en niños fisurados: Reporte de caso clínico","Bravo Rivera, Lorena, Muñoz Tobar, Daniela, Torres Chianale, Francisca, Fierro Monti, Claudia, Pérez Flores, Antonieta","Odontoestomatología; 17(25); 53-59","Odontoestomatología","Inglês, Espanhol","2015","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-93392015000100007&lang=pt" 
"S0256-95742015000500017-sza","Description of an internal medicine outreach consultant appointment in western KwaZulu-Natal, South Africa, 2007 to mid-2014","Caldwell, R I, Gaede, B, Aldous, C","SAMJ: South African Medical Journal; 105(5); 353-356","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500017&lang=pt" 
"S0256-95742015000500010-sza","Little-used medical technology could help thousands see, hear and feel better","Bateman, Chris","SAMJ: South African Medical Journal; 105(5); 334-336","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500010&lang=pt" 
"S0256-95742015000500011-sza","SAMA pitches in to help victims of adverse medical events","Bateman, Chris","SAMJ: South African Medical Journal; 105(5); 337-338","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500011&lang=pt" 
"S0256-95742015000500012-sza","Tygerberg Hospital keeps more hearts beating with pioneering service","Bateman, Chris","SAMJ: South African Medical Journal; 105(5); 338-339","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500012&lang=pt" 
"S0256-95742015000500013-sza","Government inability to harness high-tech radiology blurs NHI vision","Bateman, Chris","SAMJ: South African Medical Journal; 105(5); 339-340","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500013&lang=pt" 
"S1445-73772015000100001-sza","Editorial","Stones, Christopher R.","Indo-Pacific Journal of Phenomenology; 15(1); 1-3","Indo-Pacific Journal of Phenomenology","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772015000100001&lang=pt" 
"S0100-204X2015000500374-scl","Proteção do solo por plantas de cobertura de ciclo hibernal na região Sul do Brasil","Ziech, Ana Regina Dahlem, Conceição, Paulo Cesar, Luchese, Augusto Vaghetti, Balin, Nilson Marcos, Candiotto, Gilvanei, Garmus, Taís Gabriele","Pesquisa Agropecuária Brasileira; 50(5); 374-382","Pesquisa Agropecuária Brasileira","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2015000500374&lang=pt" 
"S0256-95742015000500020-sza","Rheumatic fever and rheumatic heart disease in Africa","Cilliers, A M","SAMJ: South African Medical Journal; 105(5); 361-362","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500020&lang=pt" 
"S0256-95742015000500029-sza","The success of various management techniques used in South African children with type 1 diabetes mellitus","Kalweit, K L, Briers, N, Olorunju, S A S","SAMJ: South African Medical Journal; 105(5); 400-404","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500029&lang=pt" 
"S0256-95742015000500038-sza","Role of infection control in combating antibiotic resistance","Whitelaw, A C","SAMJ: South African Medical Journal; 105(5); 423-423","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500038&lang=pt" 
"S0256-95742015000500039-sza","A lady with a broken heart: Apical ballooning syndrome","Rush, C, Ntsekhe, M","SAMJ: South African Medical Journal; 105(5); 424-424","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500039&lang=pt" 
"S0256-95742015000500032-sza","Practical solutions to the antibiotic resistance crisis","Mendelson, Marc","SAMJ: South African Medical Journal; 105(5); 413-414","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500032&lang=pt" 
"S0256-95742015000500033-sza","Role of antibiotic stewardship in extending the age of modern medicine","Mendelson, M","SAMJ: South African Medical Journal; 105(5); 414-419","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500033&lang=pt" 
"S0256-95742015000500030-sza","Self-monitoring of blood glucose measurements and glycaemic control in a managed care paediatric type 1 diabetes practice","Davey, B, Segal, D G","SAMJ: South African Medical Journal; 105(5); 405-407","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500030&lang=pt" 
"S0256-95742015000500031-sza","Role of splenectomy for immune thrombocytopenic purpura (ITP) in the era of new second-line therapies and in the setting of a high prevalence of HIV-associated ITP","Antel, K R, Panieri, E, Novitzky, N","SAMJ: South African Medical Journal; 105(5); 408-412","SAMJ: South African Medical Journal","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742015000500031&lang=pt" 
