"S0138-600X2008000300004-cub","Aspectos relacionados con la vacuna contra el virus del Papiloma humano","Cabezas Cruz, Evelio","Revista Cubana de Obstetricia y Ginecología; 34(3); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2008000300004&lang=pt" 
"S1677-55382008000600003-scl","Presentation and outcome following radical cystectomy in hispanics with bladder cancer","Manoharan, M., Ayyathurai, R., Santos, R. De Los, Nieder, A. M., Soloway, M. S.","International braz j urol; 34(6); 691-698","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000600003&lang=pt" 
"S1677-55382008000600004-scl","Asymptomatic bacteriuria among pregnant women referred to outpatient clinics in Sanandaj, Iran","Enayat, Kalantar, Fariba, Farhadifar, Bahram, Nikkho","International braz j urol; 34(6); 699-707","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000600004&lang=pt" 
"S1677-55382008000600008-scl","Pure robotic retrocaval ureter repair","Hemal, Ashok k., Rao, Ranjit, Sharma, Sachit, Clement, Rhys G. E.","International braz j urol; 34(6); 734-738","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000600008&lang=pt" 
"S1677-55382008000600011-scl","Electromotive drug administration for treatment of therapy-refractory overactive bladder","Burmester, A. Gauruder, Biskupskie, A., Rosahl, A., Tunn, R.","International braz j urol; 34(6); 758-764","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000600011&lang=pt" 
"S1677-55382008000600012-scl","Mixed incontinence: does preoperative urodynamic detrusor overactivity affect postoperative quality of life after pubovaginal sling?","Stoffel, John T., Smith, John J., Crivellaro, Simone, Bresette, John F.","International braz j urol; 34(6); 765-771","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000600012&lang=pt" 
"S1677-55382008000600013-scl","Childhood renal lymphangiectasia","Sanchez, Fabian, Prieto, Juan C., Koral, Korgun, Baker, Linda A.","International braz j urol; 34(6); 772-773","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000600013&lang=pt" 
"S0100-72032008001200001-scl","Risco e assistência à dislipidemia no climatério","Medeiros, Sebastião Freitas de","Revista Brasileira de Ginecologia e Obstetrícia; 30(12); 591-593","Revista Brasileira de Ginecologia e Obstetrícia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032008001200001&lang=pt" 
"S0100-72032008001200007-scl","Linfoma do colo uterino: relato de dois casos e revisão da literatura","Köhler, Hugo Fontan, Novik, Pablo Roberto, Campos, Antônio Hugo José Fróes Marques","Revista Brasileira de Ginecologia e Obstetrícia; 30(12); 626-630","Revista Brasileira de Ginecologia e Obstetrícia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032008001200007&lang=pt" 
"S0100-72032008001200009-scl","Análise comparativa do fuso celular e configurações cromossômicas de oócitos maturados in vitro de pacientes com endometriose e controles","Barcelos, Ionara Diniz Evangelista Santos","Revista Brasileira de Ginecologia e Obstetrícia; 30(12); 639-639","Revista Brasileira de Ginecologia e Obstetrícia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032008001200009&lang=pt" 
"S0100-72032008001200010-scl","Efeito do estresse cirúrgico e do estresse luminoso nos níveis séricos de leptina em ratas adultas Wistar","Vilela, Márcio Gomes","Revista Brasileira de Ginecologia e Obstetrícia; 30(12); 639-639","Revista Brasileira de Ginecologia e Obstetrícia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032008001200010&lang=pt" 
"S0717-73562008000200001-chl","LA OCUPACIÓN PREHISPANICA DE COMBARBALA (NORTE SEMIÁRIDO, CHILE): UNA PROPUESTA SINTÉTICA","Méndez M, César A, Jackson S, Donald G","Chungará (Arica); 40(2); 107-119","Chungará (Arica)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562008000200001&lang=pt" 
"S0717-73562008000200002-chl","LOS INKAS EN EL ALTIPLANO SUR DE TARAPACA: EL TOJO REVISITADO","Berenguer R, José, Cáceres R, Iván","Chungará (Arica); 40(2); 121-143","Chungará (Arica)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562008000200002&lang=pt" 
"S0717-73562008000200004-chl","EFECTOS ANTROPICOS DE USO DE SUELOS DURANTE EL FORMATIVO EN EL VALLE DE TAFÍ (TUCUMÁN-ARGENTINA)","Roldan, Jimena, Sampietro Vattuone, María Marta, del Valle Neder, Liliana, Vattuone, Marta Amelia","Chungará (Arica); 40(2); 161-172","Chungará (Arica)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562008000200004&lang=pt" 
"S0717-73562008000200005-chl","PNEUMONIA IN ANTIQUITY: A COMPARISON BETWEEN TWO PREANTIBIOTIC POPULATION SAMPLES FROM NORTHERN CHILE AND THE UNITED STATES","Aufderheide, Arthur C, Wittmers, Jr, Lorentz E, Arriaza, Bernardo","Chungará (Arica); 40(2); 173-180","Chungará (Arica)","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562008000200005&lang=pt" 
"S0717-73562008000200008-chl","&quot;INDIOS&quot; DE LOS OASIS, &quot;INDIOS&quot; DE LA PUNA. PROCESOS MIGRATORIOS Y REARTICULACIONES IDENTITARIAS EN ATACAMA (SUSQUES, SIGLOS XVIII-XIX)","Sanhueza Tohá, Cecilia","Chungará (Arica); 40(2); 203-217","Chungará (Arica)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562008000200008&lang=pt" 
"S0034-75072008000300001-cub","Palabras pronunciadas por el Dr. Luis Suárez Rosas ¹ en ocasión de conmemorarse el Día de la Odontología Latinoamericana, el 3 de octubre del 2008","","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300001&lang=pt" 
"S0034-75072008000300002-cub","Algunos factores coadyuvantes del bienestar del niño y su relación con la salud bucal","Quiñones Ybarría, María Elena, Ferro Benítez, Pedro Pablo, Martínez Canalejo, Humberto, Salamanca Villazón, Ledia, Felipe Torres, Sonia","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300002&lang=pt" 
"S0034-75072008000300003-cub","Xerostomía y uso de medicamentos en adultos","Rodríguez Palacios, Juan Alfonso, Martínez Naranjo, Teresa, Fernández Ramírez, Lourdes, Alfonso Betancourt, Natividad, Sanabria Reyes, Dania","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300003&lang=pt" 
"S0034-75072008000300004-cub","Relación del estado de salud bucal con algunos factores socioeconómicos en niños de 2-5 años","Quiñones Ybarría, María Elena, Ferro Benítez, Pedro Pablo, Martínez Canalejo, Humberto, Rodríguez Valdéz, Yanet, Seguí Ulloa, Alexander","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300004&lang=pt" 
"S0034-75072008000300005-cub","Estudio in vitro sobre los efectos de la cocaína sobre los tejidos duros del diente","Solórzano Navarro, Eduvigis, Dávila Barrios, Lorena, Premoli Maffezzoni, Gloria","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300005&lang=pt" 
"S0034-75072008000300006-cub","Exodoncias dentarias e interferencias oclusales postratamiento ortodóncico","Otaño Laffitte, Gladys, Llanes Rodríguez, Maiyelín, Delgado Carrera, Lucía, Cruz, Yulenia, Gardón Delgado, Liuba","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300006&lang=pt" 
"S0034-75072008000300007-cub","La formación para la investigación en el perfil de carreras de Estomatología de universidades latinoamericanas","Rosales Reyes, Sol Ángel, Valverde Grandal, Orietta","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300007&lang=pt" 
"S0034-75072008000300008-cub","Evaluación del distalador molar Belussi","Nour Khoury, Samer Abdel, Marín Manso, Gloria, Llanes Rodríguez, Maiyelín, Cruz Rivas, Yulenia","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300008&lang=pt" 
"S0034-75072008000300009-cub","Agenesia de terceros molares en pacientes de la Facultad de Odontología de la UNAM","Díaz Pérez, Raúl, Gutiérrez Valdez, Dulce Haydeé, Macías Mayeya, Araceli","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300009&lang=pt" 
"S0034-75072008000300011-cub","Osteomielitis crónica esclerosante difusa","Aparicio M, M. Paula, Julio Cifuentes, F, Mario Reyes, M","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300011&lang=pt" 
"S0034-75072008000300012-cub","Mixoma odontogénico, un reto para el diagnóstico","Miranda Tarragó, Josefa Dolores, Delgado Fernández, Rafael, Urbizo Vélez, Joaquín, Quintana, Juan Carlos, Trujillo Miranda, Eglys, Contreras Rojas, Isis C","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300012&lang=pt" 
"S0034-75072008000300010-cub","Glucanos extracelulares bacterianos: estructura, biosíntesis y función","García Triana, Bárbara E., Saldaña Bernabeu, Alberto, Basterrechea Milián, Maribel","Revista Cubana de Estomatología; 45(3-4); -","Revista Cubana de Estomatología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75072008000300010&lang=pt" 
"S0004-27302008000900001-scl","A luta continua","Lyra, Ruy","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1399-1400","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900001&lang=pt" 
"S0004-27302008000900008-scl","Cost-effectiveness analysis of somatostatin analogues in the treatment of acromegaly in Brazil","Valentim, Joice, Passos, Vanessa, Mataveli, Fabio, Calabró, Alessandra","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1452-1460","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900008&lang=pt" 
"S0004-27302008000900006-scl","Risk of late-onset hypogonadism (andropause) in Brazilian men over 50 years of age with osteoporosis: usefulness of screening questionnaires","Clapauch, Ruth, Braga, Daniel Jorge de Castro, Marinheiro, Lizanka Paola, Buksman, Salo, Schrank, Yolanda","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1439-1447","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900006&lang=pt" 
"S0004-27302008000900005-scl","Laboratory diagnosis of late-onset male hypogonadism andropause","Clapauch, Ruth, Carmo, Aline Machado, Marinheiro, Lizanka, Buksman, Salo, Pessoa, Isabel","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1430-1438","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900005&lang=pt" 
"S0004-27302008000900007-scl","Bone and heart abnormalities of subclinical hyperthyroidism in women below the age of 65 years","Rosario, Pedro Weslley","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1448-1451","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900007&lang=pt" 
"S0004-27302008000900009-scl","Diabetes e doenças auto-imunes: prevalência de doença celíaca em crianças e adolescentes portadores de diabetes melito tipo 1","Mont-Serrat, Camila, Hoineff, Claudio, Meirelles, Ricardo M. R., Kupfer, Rosane","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1461-1465","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900009&lang=pt" 
"S0004-27302008000900010-scl","Ponto de corte do índice Homeostatic Model Assessment for Insulin Resistance (HOMA-IR) avaliado pela curva Receiver Operating Characteristic (ROC) na detecção de síndrome metabólica em crianças pré-púberes com excesso de peso","Madeira, Isabel Rey, Carvalho, Cecilia N. Miranda, Gazolla, Fernanda Mussi, Matos, Haroldo José de, Borges, Marcos Antonio, Bordallo, Maria Alice Neves","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1466-1473","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900010&lang=pt" 
"S0004-27302008000900018-scl","Câncer da tiróide: aumento na ocorrência da doença ou simplesmente na sua detecção?","Ward, Laura Sterian, Graf, Hans","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1515-1516","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900018&lang=pt" 
"S0004-27302008000900015-scl","Mixed germ cell tumor of the pituitary-hypothalamic region presenting as craniopharyngioma: case report and review of the literature","Chang, Claudia Veiga, Nunes, Vânia dos Santos, Felicio, Andre Carvalho, Zanini, Marco Antonio, Cunha-Neto, Malebranche B. C., Castro, Ana Valeria Barros de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1501-1504","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900015&lang=pt" 
"S0004-27302008000900014-scl","Orbital metastasis as primary clinical manifestation of thyroid carcinoma: case report and literature review","Rocha Filho, Francisco Dário, Lima, Gabrielle Gurgel, Ferreira, Francisco V. de Almeida, Lima, Michelle Gurgel, Hissa, Miguel N.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1497-1500","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900014&lang=pt" 
"S0004-27302008000900017-scl","Leiomiossarcoma primário de adrenal","Tomasich, Flávio D. Saavedra, Luz, Murilo de Almeida, Kato, Massakazu, Targa, Giovanni Zenedin, Dias, Luiz Antônio Negrão, Zucoloto, Francielle Jorge, Ogata, Daniel Cury","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1510-1514","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900017&lang=pt" 
"S0004-27302008000900016-scl","Osteomalácia oncogênica: cintilografia com sestamibi-99mTc na localização do tumor","Biagini, Gleyne Lopes Kujew, Coutinho, Priscilla Rizental, Jonasson, Thaisa Hoffman, Ueda, Cristina Emiko, Gama, Ricardo Ribeiro","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1505-1509","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900016&lang=pt" 
"S0102-30982008000200001-scl","Nota do editor","Ferreira, Carlos Eugenio de Carvalho","Revista Brasileira de Estudos de População; 25(2); 209-210","Revista Brasileira de Estudos de População","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-30982008000200001&lang=pt" 
"S0102-30982008000200005-scl","Collas e cambas do outro lado da fronteira: aspectos da distribuição diferenciada da imigração boliviana em Corumbá, Mato Grosso do Sul","Souchaud, Sylvain, Baeninger, Rosana","Revista Brasileira de Estudos de População; 25(2); 271-286","Revista Brasileira de Estudos de População","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-30982008000200005&lang=pt" 
"S0102-30982008000200009-scl","Mortalidad por causas externas en tres ciudades latinoamericanas: Córdoba (Argentina), Campinas (Brasil) y Medellín (Colombia), 1980-2005","Cardona, Doris, Peláez, Enrique, Aidar, Tirza, Ribotta, Bruno, Alvarez, María Franci","Revista Brasileira de Estudos de População; 25(2); 335-352","Revista Brasileira de Estudos de População","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-30982008000200009&lang=pt" 
"S0102-30982008000200014-scl","Medindo o processo de compressão da mortalidade no Brasil: uma apresentação dos indicadores","Gonzaga, Marcos Roberto, Queiroz, Bernardo Lanza, Machado, Carla Jorge","Revista Brasileira de Estudos de População; 25(2); 401-404","Revista Brasileira de Estudos de População","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-30982008000200014&lang=pt" 
"S0102-30982008000200016-scl","Errata","","Revista Brasileira de Estudos de População; 25(2); 208-208","Revista Brasileira de Estudos de População","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-30982008000200016&lang=pt" 
"S0104-42302008000600006-scl","Diabetes mellitus gestacional","","Revista da Associação Médica Brasileira; 54(6); 477-480","Revista da Associação Médica Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302008000600006&lang=pt" 
"S0004-27302008000900003-scl","Novos aspectos da genética e dos mecanismos moleculares da morfogênese da tiróide para o entendimento da disgenesia tiroidiana","Ramos, Helton E., Nesi-França, Suzana, Maciel, Rui M. B.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1403-1415","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900003&lang=pt" 
"S0004-27302008000900004-scl","Distúrbios cardiovasculares na acromegalia","Fedrizzi, Daniela, Czepielewski, Mauro Antonio","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1416-1429","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900004&lang=pt" 
"S0004-27302008000900011-scl","Obesidade e sua relação com fatores de risco para doenças cardiovasculares em uma população nipo-brasileira","Figueiredo, Roberta Carvalho de, Franco, Laércio Joel, Andrade, Regina C. Garcia de, Foss-Freitas, Maria Cristina, Pace, Ana Emilia, Dal Fabbro, Amaury Lelis, Foss, Milton César","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1474-1481","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900011&lang=pt" 
"S0004-27302008000900012-scl","Assessing albuminuria in spot morning samples from diabetic patients","Sampaio, Emerson, Delfino, Vinicius Daher Alvares","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1482-1488","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900012&lang=pt" 
"S0004-27302008000900013-scl","O tratamento com isoflavonas mimetiza a ação do estradiol no acúmulo de gordura em ratas ovariectomizadas","Torrezan, Rosana, Gomes, Rodrigo M., Ferrarese, Maria L., Melo, Fernando Ben-Hur de, Ramos, Aparecida M. D., Mathias, Paulo C. F., Scomparin, Dionizia X.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 52(9); 1489-1496","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302008000900013&lang=pt" 
"S1413-35552008000600005-scl","A influência postural do salto alto em mulheres adultas: análise por biofotogrametria computadorizada","Iunes, DH, Monte-Raso, VV, Santos, CBA, Castro, FA, Salgado, HS","Brazilian Journal of Physical Therapy; 12(6); 454-459","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000600005&lang=pt" 
"S1413-35552008000600008-scl","Utilização de diferentes estimulações elétricas para o tratamento da dor em mulheres com disfunção temporomandibular","Rodrigues-Bigaton, D, Almeida, AFN, Berni, KCS, Pedroni, CR, Gonçalves, RN, Bérzin, F","Brazilian Journal of Physical Therapy; 12(6); 476-481","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000600008&lang=pt" 
"S1413-35552008000600009-scl","Prevalência de sintomas urinários e fatores obstétricos associados em mulheres adultas","Dellú, MC, Zácaro, PMD, Schmitt, ACB","Brazilian Journal of Physical Therapy; 12(6); 482-487","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000600009&lang=pt" 
"S1413-35552008000600003-scl","Efeitos da crioterapia, estimulação elétrica transcutânea e da sua associação na atividade elétrica do nervo femoral em ratos","Santuzzi, CH, Gonçalves, WLS, Rocha, SS, Castro, MEC, Gouvea, SA, Abreu, GR","Brazilian Journal of Physical Therapy; 12(6); 441-446","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000600003&lang=pt" 
"S1413-35552008000600006-scl","Effects of sensor, trials and knee joint variables on electrogoniometric gait recordings","Carnaz, L, Oliveira, AB, Sato, TO, Hansson, G-A, Coury, HJCG","Brazilian Journal of Physical Therapy; 12(6); 460-467","Brazilian Journal of Physical Therapy","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000600006&lang=pt" 
"S1413-35552008000600011-scl","Padrão respiratório e movimento toracoabdominal de crianças respiradoras orais","Brant, TCS, Parreira, VF, Mancini, MC, Becker, HMG, Reis, AFC, Britto, RR","Brazilian Journal of Physical Therapy; 12(6); 495-501","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000600011&lang=pt" 
"S1413-35552008000600012-scl","Comparative study between two elbow flexion exercises using the estimated resultant muscle force","Loss, JF, Candotti, CT","Brazilian Journal of Physical Therapy; 12(6); 502-510","Brazilian Journal of Physical Therapy","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000600012&lang=pt" 
"S1413-35552008000600013-scl","Confiabilidade da tradução e adaptação do Test d&#039;Évaluation des Membres Supérieurs de Personnes Âgées (TEMPA) para o português e validação para adultos com hemiparesia","Michaelsen, SM, Natalio, MA, Silva, AG, Pagnussat, AS","Brazilian Journal of Physical Therapy; 12(6); 511-519","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000600013&lang=pt" 
"S0104-42302008000600016-scl","Morbidade entre a pós-biópsia de linfonodo sentinela e a dissecção axilar no câncer de mama","Ferreira, Beatriz Pifano Soares, Pimentel, Mônica Duarte, Santos, Luiz Cláudio dos, di Flora, Walace, Gobbi, Helenice","Revista da Associação Médica Brasileira; 54(6); 517-521","Revista da Associação Médica Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302008000600016&lang=pt" 
"S0104-42302008000600021-scl","Cetoacidose diabética em crianças: perfil de tratamento em hospital universitário","Castro, Lelma, Morcillo, André Moreno, Guerra-Júnior, Gil","Revista da Associação Médica Brasileira; 54(6); 548-553","Revista da Associação Médica Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302008000600021&lang=pt" 
"S0104-42302008000600014-scl","Infecção por Chlamydia em pacientes com e sem lesões intra-epiteliais cervicais","Oliveira, Micheline de Lucena, Amorim, Melania Maria Ramos de, Souza, Alex Sandro Rolland de, Albuquerque, Lúcia Cristina Bezerra de, Costa, Aurélio Antônio Ribeiro da","Revista da Associação Médica Brasileira; 54(6); 506-512","Revista da Associação Médica Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302008000600014&lang=pt" 
"S1024-94352008001200001-cub","En el aniversario 175 del natalicio de Finlay","López Espinosa, José Antonio","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200001&lang=pt" 
"S1024-94352008001200002-cub","La aplicación de la dirección por objetivos necesita creatividad y claridad de conceptos","Concepción Báez, Carlos M","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200002&lang=pt" 
"S1024-94352008001200003-cub","La evaluación de la ciencia y la tecnología: revisión de sus indicadores","González Guitián, María Virginia, Molina Piñeiro, Maricela","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200003&lang=pt" 
"S1024-94352008001200004-cub","Los estudios de evaluación de la ciencia: aproximación teórico-métrica","Milanés Guisado, Yusnelkis, Pérez Rodríguez, Yudit, Peralta González, Maria J, Ruiz Ramos, Manuel E","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200004&lang=pt" 
"S1024-94352008001200005-cub","Indicadores basados en análisis de citas para la caracterización de las neurociencias cubanas","Dorta Contreras, Alberto Juan, Arencibia Jorge, Ricardo, Lahera, Yohannis Martí, Araújo Ruiz, Juan A","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200005&lang=pt" 
"S1024-94352008001200006-cub","Plataforma informática para la gestión en red de información multimedia y geoespacial orientada a grupos sociales que trabajan en entornos virtuales distribuidos","Mena Díaz, Néstor","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200006&lang=pt" 
"S1024-94352008001200007-cub","Comportamiento de la bibliotecología y las ciencias de la información en Cuba en el período 2005-2008","Lozano Díaz, Ibis, Rodríguez Sánchez, Yaniris, Morffe Félix, Mariemi","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200007&lang=pt" 
"S1024-94352008001200008-cub","La interdisciplinariedad en la organización de los procesos institucionales","Rivero Amador, Soleidy, Díaz Pérez, Maidelyn","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200008&lang=pt" 
"S1024-94352008001200009-cub","Sistemas integrales para la automatización de bibliotecas basados en software libre","Arriola Navarrete, Óscar, Butrón Yáñez, Katya","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200009&lang=pt" 
