"S1676-26492007000500006-scl","Anxiety and mood disorders in psychogenic nonepileptic seizures","Araújo Filho, Gerardo Maria de, Caboclo, Luís Otávio Sales Ferreira","Journal of Epilepsy and Clinical Neurophysiology; 13(4); 28-31","Journal of Epilepsy and Clinical Neurophysiology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000500006&lang=pt" 
"S1516-44462007000400004-scl","Labeling disorder: the relationship between conduct problems and drug use in adolescents","Morihisa, Rogerio Shigueo, Barroso, Lúcia Pereira, Scivoletto, Sandra","Revista Brasileira de Psiquiatria; 29(4); 308-314","Revista Brasileira de Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462007000400004&lang=pt" 
"S1516-44462007000400009-scl","Weight gain, dyslipidemia and altered parameters for metabolic syndrome on first episode psychotic patients after six-month follow-up","Attux, Cecília, Quintana, Maria Inês, Chaves, Ana Cristina","Revista Brasileira de Psiquiatria; 29(4); 346-349","Revista Brasileira de Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462007000400009&lang=pt" 
"S1516-44462007000400013-scl","Neuroimunomodulação: sobre o diálogo entre os sistemas nervoso e imune","Alves, Glaucie Jussilane, Palermo-Neto, João","Revista Brasileira de Psiquiatria; 29(4); 363-369","Revista Brasileira de Psiquiatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462007000400013&lang=pt" 
"S0102-695X2007000400014-scl","Influence of season, harvest time and drying on Java citronella (Cymbopogon winterianus Jowitt) volatile oil","Blank, Arie F., Costa, Andressa G., Arrigoni-Blank, Maria de Fátima, Cavalcanti, Sócrates C. H., Alves, Péricles B., Innecco, Renato, Ehlert, Polyana A. D., Sousa, Inajá Francisco de","Revista Brasileira de Farmacognosia; 17(4); 557-564","Revista Brasileira de Farmacognosia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400014&lang=pt" 
"S0102-695X2007000400003-scl","Assessment of anti-hyperlipidemic effect of Citrullus colocynthis","Zamani, Marzyieh, Rahimi, Alireza O., Mahdavi, Reza, Nikbakhsh, Mohammed, Jabbari, Morteza V., Rezazadeh, Hassan, Delazar, Abbas, Nahar, Lutfun, Sarker, Satyajit D.","Revista Brasileira de Farmacognosia; 17(4); 492-496","Revista Brasileira de Farmacognosia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400003&lang=pt" 
"S0102-695X2007000400025-scl","Ethnopharmacognostic survey on botanical compendia for potential cosmeceutic species from Atlantic Forest","Biavatti, Maique W., Marensi, Vanessa, Leite, Silvana N., Reis, Ademir","Revista Brasileira de Farmacognosia; 17(4); 640-653","Revista Brasileira de Farmacognosia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400025&lang=pt" 
"S0102-695X2007000400017-scl","Avaliação do potencial antimicrobiano de Plinia glomerata (Myrtaceae)","Serafin, Claudia, Nart, Viviane, Malheiros, Ângela, Cruz, Alexandre Bella, Delle Monache, Franco, Gette, Maria de los Angeles, Zacchino, Susana, Cechinel Filho, Valdir","Revista Brasileira de Farmacognosia; 17(4); 578-582","Revista Brasileira de Farmacognosia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400017&lang=pt" 
"S0100-84042007000400009-scl","Floristics, structure and soil of insular vegetation in four quartzite-sandstone outcrops of &quot;Chapada Diamantina&quot;, Northeast Brazil","Conceição, Abel Augusto, Pirani, José Rubens, Meirelles, Sergio Tadeu","Brazilian Journal of Botany; 30(4); 641-656","Brazilian Journal of Botany","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042007000400009&lang=pt" 
"S1516-44462007000400005-scl","Psychoactive substances and the provision of specialized care: the case of Espirito Santo","Siqueira, Marluce Miguel de, Barbosa, Dulce A, Laranjeira, Ronaldo, Hopkins, Kristine","Revista Brasileira de Psiquiatria; 29(4); 315-323","Revista Brasileira de Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462007000400005&lang=pt" 
"S1516-44462007000400015-scl","The role of hyperventilation: hypocapnia in the pathomechanism of panic disorder","Sikter, Andras, Frecska, Ede, Braun, Ivan Mario, Gonda, Xenia, Rihmer, Zoltan","Revista Brasileira de Psiquiatria; 29(4); 375-379","Revista Brasileira de Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462007000400015&lang=pt" 
"S1517-70762007000400011-scl","Comparative behaviour in terms of wear and corrosion resistance of galvanized and zinc-iron coated steels","Souza, Maria Eliziane Pires, Ariza, Edith, Ballester, Margarita, Rocha, Luís Augusto, Freire, Célia M. A.","Matéria (Rio de Janeiro); 12(4); 618-623","Matéria (Rio de Janeiro)","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762007000400011&lang=pt" 
"S1517-70762007000400010-scl","Cortical bone porosity visualization using mercury porosimetry intrusion data","Cardoso, Antônio V., Oliveira, Walisson José, Vaz, G.J.O.","Matéria (Rio de Janeiro); 12(4); 612-617","Matéria (Rio de Janeiro)","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762007000400010&lang=pt" 
"S1517-70762007000400009-scl","Simulação de microestruturas de ligas ternarias pelo método do Campo de Fase","Furtado, Alexandre Ferreira","Matéria (Rio de Janeiro); 12(4); 602-611","Matéria (Rio de Janeiro)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762007000400009&lang=pt" 
"S1517-70762007000400008-scl","A combined test for randomness of spatial distribution of composite microstructures","Scalon, João Domingos","Matéria (Rio de Janeiro); 12(4); 597-601","Matéria (Rio de Janeiro)","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762007000400008&lang=pt" 
"S1517-70762007000400005-scl","Synthesis and characterization of nanostructured ceramics powders for biomedical applications","Camargo, Nelson Heriberto de Almeida, Bellini, O. J., Gemelli, Enori, Tomiyama, M.","Matéria (Rio de Janeiro); 12(4); 574-582","Matéria (Rio de Janeiro)","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762007000400005&lang=pt" 
"S1517-70762007000400001-scl","A revista matéria no caminho da fronteira do conhecimento sobre materiais","Miranda, Paulo Emílio V. de","Matéria (Rio de Janeiro); 12(4); -","Matéria (Rio de Janeiro)","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762007000400001&lang=pt" 
"S1517-70762007000400002-scl","Formación de precipitados gamma de morfologia dendrítica en una matriz beta CuZnAl","Castro, M.L., Fornaro, O.","Matéria (Rio de Janeiro); 12(4); 541-548","Matéria (Rio de Janeiro)","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762007000400002&lang=pt" 
"S1517-70762007000400004-scl","Blendas SAN/NBR: influência do teor de acrilonitrila e da viscosidade da borracha nitrílica nas propriedades mecânicas","Leitzke, Tatiana Cunha, Pezzin, Ana Paula Testa, Pezzin, Sérgio Henrique","Matéria (Rio de Janeiro); 12(4); 568-573","Matéria (Rio de Janeiro)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762007000400004&lang=pt" 
"S0100-204X2007001200002-scl","Biologia de Psyllobora confluens alimentada com o fungo Erysiphe cichoracearum","Cividanes, Terezinha Monteiro dos Santos, Cividanes, Francisco Jorge, Matos, Beatriz de Almeida de","Pesquisa Agropecuária Brasileira; 42(12); 1675-1679","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200002&lang=pt" 
"S0100-204X2007001200008-scl","Adubação nitrogenada em ciclos consecutivos e seu impacto na produção e na qualidade do pêssego","Brunetto, Gustavo, Melo, George Wellington de, Kaminski, João, Ceretta, Carlos Alberto","Pesquisa Agropecuária Brasileira; 42(12); 1721-1725","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200008&lang=pt" 
"S0100-204X2007001200016-scl","Aceitabilidade de bebidas preparadas a partir de diferentes extratos hidrossolúveis de soja","Silva, Josemeyre Bonifácio da, Prudêncio, Sandra Helena, Felberg, Ilana, Deliza, Rosires, Carrão-Panizz, Mercedes Concórdia","Pesquisa Agropecuária Brasileira; 42(12); 1779-1784","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200016&lang=pt" 
"S0100-204X2007001200020-scl","Maria Bonita: cultivar de manjericão tipo linalol","Blank, Arie Fitzgerald, Souza, Evanildes Menezes de, Arrigoni-Blank, Maria de Fátima, Paula, José Welton Azevedo de, Alves, Péricles Barreto","Pesquisa Agropecuária Brasileira; 42(12); 1811-1813","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200020&lang=pt" 
"S0100-06832007000600013-scl","Estoque e frações da matéria orgânica de Latossolo cultivado com cafeeiro em diferentes espaçamentos de plantio","Rangel, Otacílio José Passos, Silva, Carlos Alberto, Guimarães, Paulo Tácito Gontijo","Revista Brasileira de Ciência do Solo; 31(6); 1341-1353","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600013&lang=pt" 
"S0100-06832007000600020-scl","Curva de crescimento e marcha de absorção de macronutrientes em mudas de goiabeira","Franco, Claudenir Facincani, Prado, Renato de Mello, Brachirolli, Luiz Fernando, Rozane, Danilo Eduardo","Revista Brasileira de Ciência do Solo; 31(6); 1429-1437","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600020&lang=pt" 
"S0100-06832007000600019-scl","Decomposição e liberação de nutrientes de resíduos culturais de plantas de cobertura em argissolo vermelho-amarelo na região noroeste Fluminense (RJ)","Gama-Rodrigues, Antonio Carlos da, Gama-Rodrigues, Emanuela Forestieri da, Brito, Elio Cruz de","Revista Brasileira de Ciência do Solo; 31(6); 1421-1428","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600019&lang=pt" 
"S0100-06832007000600018-scl","Interação de bactérias fluorescentes do gênero Pseudomonas e de Bacillus spp. com a rizosfera de diferentes plantas","Coelho, Luciana Fontes, Freitas, Sueli dos Santos, Melo, Arlete Marchi Tavares de, Ambrosano, Gláucia Maria Bovi","Revista Brasileira de Ciência do Solo; 31(6); 1413-1420","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600018&lang=pt" 
"S0100-06832007000600028-scl","Desempenho da mistura forrageira de aveia-preta mais azevém e atributos químicos do solo em função da aplicação de esterco líquido de suínos","Assmann, Tangriani Simioni, Assmann, Joice Mari, Cassol, Luís César, Diehl, Raquel Cátia, Manteli, Claudia, Magiero, Emanuele Cavazini","Revista Brasileira de Ciência do Solo; 31(6); 1515-1523","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600028&lang=pt" 
"S0100-06832007000600038-scl","Dinâmica do carbono da biomassa microbiana em cinco épocas do ano em diferentes sistemas de manejo do solo no cerrado","Ferreira, Eloisa Aparecida Belleza, Resck, Dimas Vital Siqueira, Gomes, Antônio Carlos, Ramos, Maria Lucrécia Gerosa","Revista Brasileira de Ciência do Solo; 31(6); 1625-1635","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600038&lang=pt" 
"S0034-76122007000600001-scl","Palavras da diretora","Zouain, Deborah Moraes","Revista de Administração Pública; 41(6); 1015-1016","Revista de Administração Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122007000600001&lang=pt" 
"S0103-20032007000400001-scl","Membro legendário da Sober: 2007","","Revista de Economia e Sociologia Rural; 45(4); 818-820","Revista de Economia e Sociologia Rural","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032007000400001&lang=pt" 
"S0103-20032007000400010-scl","Eficácia e evolução dos indicadores socioeconômicos de famílias beneficiadas pelo programa de combate à pobreza rural: Projeto São José no Estado do Ceará","Khan, Ahmad Saeed, Silva, Lucia Maria Ramos","Revista de Economia e Sociologia Rural; 45(4); 1037-1053","Revista de Economia e Sociologia Rural","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20032007000400010&lang=pt" 
"S1517-70762007000400003-scl","Influência do bismuto, níquel, estanho e alumínio na espessura da camada dos revestimentos galvanizados","De Lima, Graziela, Guesser, W.L., Masiero, I.","Matéria (Rio de Janeiro); 12(4); 549-567","Matéria (Rio de Janeiro)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762007000400003&lang=pt" 
"S0100-204X2007001200001-scl","Diversidad zoológica asociada a un silvopastoreo leucaena-guinea con diferentes edades de establecimiento","Lazo, Jatnel Alonso, Valdés, Nurys Valenciaga, Sampaio, Regynaldo Arruda, Leite, Germano Leão Demolin","Pesquisa Agropecuária Brasileira; 42(12); 1667-1674","Pesquisa Agropecuária Brasileira","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200001&lang=pt" 
"S0100-204X2007001200004-scl","Ajuste do rendimento para a variação do estande em experimentos de melhoramento genético do feijão","Piana, Clause Fátima de Brum, Silva, João Gilberto Corrêa da, Antunes, Irajá Ferreira","Pesquisa Agropecuária Brasileira; 42(12); 1667-1696","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200004&lang=pt" 
"S0100-204X2007001200005-scl","Análise multidimensional de consórcios cenoura-alface sob diferentes combinações de densidades populacionais","Bezerra Neto, Francisco, Gomes, Eliane Gonçalves, Nunes, Glauber Henrique de Sousa, Barros Júnior, Aurélio Paes","Pesquisa Agropecuária Brasileira; 42(12); 1697-1704","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200005&lang=pt" 
"S0100-204X2007001200006-scl","Tratamento térmico para controle da lanosidade em pêssegos &#039;Dourado-2&#039; refrigerados","Vitti, Daniela Cristina Clemente, Kluge, Ricardo Alfredo, Jacomino, Angelo Pedro, Lima, Giuseppina Pace Pereira","Pesquisa Agropecuária Brasileira; 42(12); 1705-1713","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200006&lang=pt" 
"S0100-204X2007001200009-scl","Adaptabilidade e estabilidade de genótipos de trigo irrigado no Cerrado do Brasil Central","Albrecht, Julio Cesar, Vieira, Eduardo Alano, Silva, Marcio Só e, Andrade, José Maria Vilela de, Scheeren, Pedro Luiz, Trindade, Maria da Glória, Soares Sobrinho, Joaquim, Sousa, Cantidio Nicolau Alves de, Reis, Wagner Pereira, Ribeiro Júnior, Walter Quadros, Fronza, Vanoli, Cargnin, Adeliano, Yamanaka, Celso Hideo","Pesquisa Agropecuária Brasileira; 42(12); 1727-1734","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200009&lang=pt" 
"S0100-204X2007001200010-scl","Inheritance of resistance to soybean cyst nematode races 3 and 14 in soybean RIL and F2 populations","Silva, Marcia Flores da, Schuster, Ivan, Cervigni, Gerardo Domingo Lucio, Silva, João Flávio Veloso da, Dias, Waldir Pereira, Ferreira, Adésio, Barros, Everaldo Gonçalves de, Moreira, Maurílio Alves","Pesquisa Agropecuária Brasileira; 42(12); 1735-1740","Pesquisa Agropecuária Brasileira","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200010&lang=pt" 
"S0100-204X2007001200012-scl","Marcadores moleculares na predição do sexo em plantas de mamoeiro","Oliveira, Eder Jorge de, Dantas, Jorge Luiz Loyola, Castellen, Milene da Silva, Lima, Diego Souza de, Barbosa, Helder de Souza, Motta, Tiago Borges Nunes","Pesquisa Agropecuária Brasileira; 42(12); 1747-1754","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200012&lang=pt" 
"S0100-204X2007001200013-scl","Atributos biológicos do solo sob influência da cobertura vegetal e do sistema de manejo","Silva, Mozaniel Batista da, Kliemann, Huberto José, Silveira, Pedro Marques da, Lanna, Anna Cristina","Pesquisa Agropecuária Brasileira; 42(12); 1755-1761","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200013&lang=pt" 
"S0100-204X2007001200015-scl","Processo analítico hierárquico na identificação de áreas favoráveis ao agroecossistema cafeeiro em escala municipal","Barros, Marco Aurélio, Moreira, Maurício Alves, Rudorff, Bernardo Friedrich Theodor","Pesquisa Agropecuária Brasileira; 42(12); 1769-1777","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200015&lang=pt" 
"S0100-204X2007001200017-scl","Inestabilidad de la leche asociada a componentes lácteos y estacionalidad en vacas a pastoreo","Barchiesi-Ferrari, Claudia Gabriella, Williams-Salinas, Pamela Alejandra, Salvo-Garrido, Sonia Ilse","Pesquisa Agropecuária Brasileira; 42(12); 1785-1791","Pesquisa Agropecuária Brasileira","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200017&lang=pt" 
"S0100-204X2007001200018-scl","Perfil de ácidos graxos e estabilidade oxidativa do leite de vacas holandesas alimentadas com soja extrusada e selênio orgânico","Paschoal, Juliana Jorge, Zanetti, Marcus Antonio, Del Claro, Gustavo Ribeiro, Melo, Mariza Pires de, Pugine, Silvana Piccoli, Cunha, José Aparecido","Pesquisa Agropecuária Brasileira; 42(12); 1793-1799","Pesquisa Agropecuária Brasileira","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200018&lang=pt" 
"S0100-204X2007001200019-scl","Predicción del rendimiento en cortes, hueso y grasa en búfalos de agua en Venezuela","Atencio-Valladares, Oscar, Huerta-Leidenz, Nelson, Rodas-González, Argenis, Jerez-Timaure, Nancy","Pesquisa Agropecuária Brasileira; 42(12); 1801-1809","Pesquisa Agropecuária Brasileira","Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2007001200019&lang=pt" 
"S0100-06832007000600001-scl","Intervalo hídrico ótimo no monitoramento da compactação e da qualidade física de um latossolo vermelho cultivado com soja","Beutler, Amauri Nelson, Centurion, José Frederico, Centurion, Maria Aparecida Pessoa da Cruz, Leonel, Cristiam Luarte, São João, Andréia de Cássia Gomes, Freddi, Onã da Silva","Revista Brasileira de Ciência do Solo; 31(6); 1223-1232","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600001&lang=pt" 
"S0100-06832007000600002-scl","Correlação linear e espacial entre a produtividade de forragem, a porosidade total e a densidade do solo de Pereira Barreto (SP)","Lima, Cesar Gustavo da Rocha, Carvalho, Morel de Passos, Mello, Luiz Malcolm Mano de, Lima, Ronaldo Cintra","Revista Brasileira de Ciência do Solo; 31(6); 1233-1244","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600002&lang=pt" 
"S0100-06832007000600003-scl","Planejamento amostral da pressão de preconsolidação de um latossolo vermelho distroférrico","Gontijo, Ivoney, Dias Junior, Moacir de Souza, Oliveira, Marcelo Silva de, Araujo Junior, Cezar Francisco, Pires, Bruno Silva, Oliveira, Carloeme Alves de","Revista Brasileira de Ciência do Solo; 31(6); 1245-1254","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600003&lang=pt" 
"S0100-06832007000600004-scl","Caracterização de agregados em um Latossolo Vermelho distroférrico típico submetido a diferentes doses de vinhaça","Passarin, Amarildo Luiz, Rodrigueiro, Edinei Luis, Robaina, Carla Renata Pazzotti, Medina, Cristiane de Conti","Revista Brasileira de Ciência do Solo; 31(6); 1255-1260","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600004&lang=pt" 
"S0100-06832007000600005-scl","Um instrumento para medida de potencial matricial nos solos sem ocorrência de cavitação","Diene, Abdoul Aziz, Mahler, Claudio Fernando","Revista Brasileira de Ciência do Solo; 31(6); 1261-1270","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600005&lang=pt" 
"S0100-06832007000600006-scl","Propriedades físico-hídricas de um Latossolo Vermelho submetido a diferentes sistemas de manejo","Vieira, Márcio Luis, Klein, Vilson Antonio","Revista Brasileira de Ciência do Solo; 31(6); 1271-1280","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600006&lang=pt" 
"S0100-06832007000600007-scl","Avaliação espaço-temporal das armazenagens gravimétrica e volumétrica da água num Latossolo com citros","Moreti, Dolorice, Libardi, Paulo Leonel, Rocha, Genelício Crusoé, Lovatti, Márcio José, Aguiar, Laura Ianello Giassetti","Revista Brasileira de Ciência do Solo; 31(6); 1281-1290","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600007&lang=pt" 
"S0100-06832007000600008-scl","Interestratificado caulinita-esmectita em um argissolo desenvolvido a partir de rocha sedimentar do Sul do Brasil","Bortoluzzi, Edson Campanhola, Pernes, Miguel, Tessier, Daniel","Revista Brasileira de Ciência do Solo; 31(6); 1291-1300","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600008&lang=pt" 
"S0100-06832007000600009-scl","Eficiência do politungstato de sódio no fracionamento densimétrico da matéria orgânica do solo","Conceição, Paulo Cesar, Boeni, Madalena, Dieckow, Jeferson, Bayer, Cimélio, Martin-Neto, Ladislau, Mielniczuk, João","Revista Brasileira de Ciência do Solo; 31(6); 1301-1310","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600009&lang=pt" 
"S0100-06832007000600010-scl","Teor e capacidade máxima de adsorção de arsênio em Latossolos brasileiros","Campos, Mari Lucia, Guilherme, Luiz Roberto Guimarães, Lopes, Rafael Siqueira, Antunes, Alessandra Silveira, Marques, João José Granate de Sá e Melo, Curi, Nilton","Revista Brasileira de Ciência do Solo; 31(6); 1311-1318","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600010&lang=pt" 
"S0100-06832007000600011-scl","Caracterização de adubos orgânicos por espectroscopia de ressonância paramagnética eletrônica","Simões, Marcelo Luiz, Silva, Wilson Tadeu Lopes da, Saab, Sergio da Costa, Santos, Larissa Macedo dos, Martin-Neto, Ladislau","Revista Brasileira de Ciência do Solo; 31(6); 1319-1327","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600011&lang=pt" 
"S0100-06832007000600012-scl","Variabilidade espacial de atributos químicos do solo sob diferentes usos e manejos","Cavalcante, Eloiza Gomes Silva, Alves, Marlene Cristina, Souza, Zigomar Menezes de, Pereira, Gener Tadeu","Revista Brasileira de Ciência do Solo; 31(6); 1329-1339","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600012&lang=pt" 
"S0100-06832007000600014-scl","Contribuição dos constituintes da fração argila de solos subtropicais à área superficial específica e à capacidade de troca catiônica","Souza Junior, Ivan Granemann de, Costa, Antonio Carlos Saraiva da, Sambatti, José Alexandre, Peternele, Wilson Sacchi, Tormena, Cássio Antonio, Montes, Célia Regina, Clemente, Celso Augusto","Revista Brasileira de Ciência do Solo; 31(6); 1355-1365","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600014&lang=pt" 
"S0100-06832007000600015-scl","Diversidade de bactérias diazotróficas endofíticas associadas a plantas de milho","Roesch, Luiz Fernando Wurdig, Passaglia, Luciane Maria Pereira, Bento, Fátima Menezes, Triplett, Eric W., Camargo, Flávio Anastácio Oliveira","Revista Brasileira de Ciência do Solo; 31(6); 1367-1380","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600015&lang=pt" 
"S0100-06832007000600016-scl","Impacto do manejo de resíduos orgânicos durante a reforma de plantios de eucalipto sobre indicadores de qualidade do solo","Chaer, Guilherme Montandon, Tótola, Marcos Rogério","Revista Brasileira de Ciência do Solo; 31(6); 1381-1396","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600016&lang=pt" 
"S0100-06832007000600017-scl","Variações qualitativas e quantitativas na microbiota do solo e na fixação biológica do nitrogênio sob diferentes manejos com soja","Pereira, Alan Alves, Hungria, Mariangela, Franchini, Julio Cezar, Kaschuk, Glaciela, Chueire, Lígia Maria de Oliveira, Campo, Rubens José, Torres, Eleno","Revista Brasileira de Ciência do Solo; 31(6); 1397-1412","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600017&lang=pt" 
"S0100-06832007000600021-scl","Acúmulo de nutrientes em frutos de cafeeiro em duas altitudes de cultivo: micronutrientes","Laviola, Bruno Galvêas, Martinez, Herminia Emilia Prieto, Salomão, Luiz Carlos Chamhum, Cruz, Cosme Damião, Mendonça, Sebastião Marcos, Rosado, Luciana Domiciano Silva","Revista Brasileira de Ciência do Solo; 31(6); 1439-1449","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600021&lang=pt" 
"S0100-06832007000600022-scl","Acúmulo de nutrientes em frutos de cafeeiro em quatro altitudes de cultivo: cálcio, magnésio e enxofre","Laviola, Bruno Galvêas, Martinez, Herminia Emilia Prieto, Salomão, Luiz Carlos Chamhum, Cruz, Cosme Damião, Mendonça, Sebastião Marcos","Revista Brasileira de Ciência do Solo; 31(6); 1451-1462","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600022&lang=pt" 
"S0100-06832007000600023-scl","Calibração visando à fertilização com fósforo para as principais culturas de grãos sob sistema plantio direto no Paraguai","Cubilla, Martin Maria, Amado, Telmo Jorge Carneiro, Wendling, Ademir, Eltz, Flávio Luíz Foletto, Mielniczuk, João","Revista Brasileira de Ciência do Solo; 31(6); 1463-1474","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600023&lang=pt" 
"S0100-06832007000600024-scl","Efeitos da calagem na fertilidade do solo e na nutrição e produtividade da goiabeira","Natale, William, Prado, Renato de Mello, Rozane, Danilo Eduardo, Romualdo, Liliane Maria","Revista Brasileira de Ciência do Solo; 31(6); 1475-1485","Revista Brasileira de Ciência do Solo","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832007000600024&lang=pt" 
