"S1678-58782011000100005-scl","The use of cylindrical grinding to produce a martensitic structure on the surface of 4340 Steel","Lima, André de, Gâmbaro, Luiz Sérgio, Vieira Junior, Milton, Baptista, Elesandro Antonio","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 34-40","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100005&lang=pt" 
"S0004-05922011000100017-esp","Perfil sanguíneo de la vicuña (vicugna vicugna) en condiciones de cautiverio en Huancavelica, Perú","Sánchez Araujo, V., Chavez Araujo, E., Paucar Chanca, R., López Villar, J., Cordova Romero, J.","Archivos de Zootecnia; 60(229); 141-143","Archivos de Zootecnia","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100017&lang=pt" 
"S1139-13752011000100012-esp","Terapia combinada con electroestimulación y apósitos convencionales, como tratamiento de úlceras y heridas en pacientes en hemodiálisis","Melero Rubio, Esperanza, Párraga Díaz, Mateo","Revista de la Sociedad Española de Enfermería Nefrológica; 14(1); 65-67","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000100012&lang=pt" 
"S0004-05922011000100001-esp","Archivos de Zootecnia: Editorial report 2010","Gómez Castro, A.G., López de Bustamante, M.C., Perea Muñoz, J., Arcos Castejón, J.","Archivos de Zootecnia; 60(229); 3-10","Archivos de Zootecnia","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100001&lang=pt" 
"S1139-13752011000100005-esp","La punción del acceso vascular en hemodiálisis es una necesidad, el método Buttonhole una opción","Grau Pueyo, Carmen, Granados Navarrete, Isabel, Moya Mejía, Carmen, García Blanco, Miriam, Vinuesa García-Ciaño, Xavi, Ramírez Vaca, Josefa, Picazo López, Laura, Ibeas López, José","Revista de la Sociedad Española de Enfermería Nefrológica; 14(1); 30-36","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000100005&lang=pt" 
"S1139-76322011000100018-esp","Dedo en resorte congénito en un lactante","Ortega Pérez, S., Aguilar Sánchez, M., Cañizo Fernández, D., Guerra García de Celis, A., Pérez Pérez, A.","Pediatría Atención Primaria; 13(49); 175-177","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100018&lang=pt" 
"S1139-76322011000100005-esp","Apoyo a la lactancia materna en una zona básica de salud; prevalencia y factores sociosanitarios relacionados","Palomares Gimeno, M.J., Fabregat Ferrer, E., Folch Manuel, S., Escrig García, B., Escoín Peña, F., Gil Segarra, C.","Pediatría Atención Primaria; 13(49); 47-62","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100005&lang=pt" 
"S0210-56912011000200010-esp","Neumorraquis: una rara complicación de una crisis asmática","Pérez Frutos, M.D., Cerezo Arias, M.O., Córdoba López, A., Granado Martínez, D.","Medicina Intensiva; 35(2); 130-131","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000200010&lang=pt" 
"S1139-13752011000100010-esp","Gestión de la calidad en enfermería en un centro periférico de diálisis","Manzano Salazar, Bernardo, Vázquez Viejo, Carlos, Gutiérrez Guillén, Enrique J., Rivero Mesa, Jorge Manuel, Rivero Mesa, María","Revista de la Sociedad Española de Enfermería Nefrológica; 14(1); 56-59","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000100010&lang=pt" 
"S1139-13752011000100008-esp","Características del cuidado familiar a pacientes dependientes en programa de hemodiálisis","Andreu Periz, Lola, Moreno Arroyo, Carmen, Julve Ibáñez, Maricel","Revista de la Sociedad Española de Enfermería Nefrológica; 14(1); 51-52","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000100008&lang=pt" 
"S0004-27302011000200005-scl","Prevalence of diabetes mellitus in the Japanese-Brazilian community of Mombuca, Guatapará, SP","Andrade, Regina Célia Garcia de, Figueiredo, Roberta Carvalho de, Foss-Freitas, Maria Cristina, Pace, Ana Emília, Dal Fabbro, Amaury Lelis, Franco, Laércio Joel, Foss, Milton César","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(2); 127-133","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000200005&lang=pt" 
"S0004-27302011000200003-scl","Índice de massa corporal para triagem de fatores de risco para doenças cardiovasculares na infância","Bergmann, Gabriel Gustavo, Gaya, Adroaldo, Halpern, Ricardo, Bergmann, Mauren Lúcia de Araújo, Rech, Ricardo Rodrigo, Constanzi, Cristine Boone, Alli, Lidiane Requia","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(2); 114-120","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000200003&lang=pt" 
"S0004-27302011000200004-scl","Lipid profile, apolipoprotein A-I and oxidative stress in professional footballers, sedentary individuals, and their relatives","Zanella, Aline Margioti, Nakazone, Marcelo Arruda, Pinhel, Marcela Augusta Souza, Souza, Dorotéia Rossi Silva","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(2); 121-126","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000200004&lang=pt" 
"S0004-27302011000200007-scl","Adiponectina e baixo risco cardiometabólico em obesas","Costa, Maria Cecilia, Brito, Luciara Leite, Barbosa, Paulo José Bastos, Lessa, Ines","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(2); 146-154","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000200007&lang=pt" 
"S0004-27302011000200008-scl","Treinamento resistido reduz inflamação em músculo esquelético e melhora a sensibilidade à insulina periférica em ratos obesos induzidos por dieta hiperlipídica","Panveloski-Costa, Ana Carolina, Pinto Júnior, Danilo Antônio Correa, Brandão, Bruna Brasil, Moreira, Rafael Junges, Machado, Ubiratan Fabres, Seraphim, Patrícia Monteiro","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(2); 155-163","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000200008&lang=pt" 
"S0004-27302011000200010-scl","Sheehan&#039;s syndrome with central diabetes insipidus","Laway, Bashir Ahmad, Mir, Shahnaz Ahmad, Dar, Mohd Iqbal, Zargar, Abdul Hamid","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(2); 171-174","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000200010&lang=pt" 
"S0004-27302011000200011-scl","Os interferentes endócrinos ambientais precisam receber a atenção dos endocrinologistas brasileiros","Bachega, Tania A. S. Sanchez, Verreschi, Ieda T., Frade, Elaine M. Costa, D&#039;Abronzo, Francisco Homero, Lazaretti-Castro, Marise","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 55(2); 175-176","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302011000200011&lang=pt" 
"S0004-05922011000100016-esp","Modelos matemáticos aplicados no crescimento de colméias de apis mellifera l. no Cariri Paraibano","Souza, D.N., Evangelista-Rodrigues, A., Cruz, G.R.B., Rodrigues, M.L., Silva, M.C., Gois, G.C.","Archivos de Zootecnia; 60(229); 137-140","Archivos de Zootecnia","Português","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100016&lang=pt" 
"S0004-05922011000100005-esp","Factores de riesgo del síndrome respiratorio bovino en terneros lactantes de Argentina","Carbonero, A., Maldonado, A., Perea, A., García-Bocanegra, I., Borge, C., Torralbo, A., Arenas-Montes, A., Arenas-Casas, A.","Archivos de Zootecnia; 60(229); 41-51","Archivos de Zootecnia","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100005&lang=pt" 
"S1139-13752011000100007-esp","Estudio retrospectivo de las complicaciones de los catéteres temporales para hemodiálisis","Crespo Montero, Rodolfo, Contreras Abad, María Dolores, Casas Cuesta, Rafael, Muñoz Benítez, Inmaculada, Moreno Delgado, María Carmen, Suanes Cabello, Lourdes","Revista de la Sociedad Española de Enfermería Nefrológica; 14(1); 43-49","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000100007&lang=pt" 
"S1139-76322011000100008-esp","Síndrome de Chilaiditi: a propósito de un caso","Andrés González, A. de, Lumbreras Torija, C., Blanco Gutiérrez, M.","Pediatría Atención Primaria; 13(49); 89-92","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100008&lang=pt" 
"S1679-87592011000100001-scl","Long-chain aliphatic wax esters isolated from the sponge Chalinula saudensis (Demospongia) along the Jeddah coast of the Red Sea","Al-Sofyani, Abdulmohsin, Al-Farawati, Radwan K, ElMaradny, Amr A, Niaz, Gul R","Brazilian Journal of Oceanography; 59(1); 1-6","Brazilian Journal of Oceanography","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592011000100001&lang=pt" 
"S1679-87592011000100005-scl","Capture fishery in northern Todos os Santos Bay, tropical southwestern Atlantic, Brazil","Soares, Lucy Satiko Hashimoto, Lopez, Juliana Pierrobon, Muto, Elizabeti Yuriko, Giannini, Roberto","Brazilian Journal of Oceanography; 59(1); 61-74","Brazilian Journal of Oceanography","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592011000100005&lang=pt" 
"S1679-87592011000100004-scl","Long term fish assemblages as units of management in a temperate estuary (Rio de La Plata - SW Atlantic Ocean)","Lorenzo, María Inés, Astarloa, Juan M. Díaz de, Norbis, Walter, Cousseau, María B","Brazilian Journal of Oceanography; 59(1); 43-59","Brazilian Journal of Oceanography","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592011000100004&lang=pt" 
"S1679-87592011000100007-scl","Ichthyoplankton distribution and abundance in the northern Todos os Santos and Camamu Bays, Bahia State - Brazil","Katsuragawa, Mario, Zani-Teixeira, Maria de Lourdes, Goçalo, Cássia Gôngora, Ohkawara, Marcio Hidekazu, Itagaki, Michael Kengo","Brazilian Journal of Oceanography; 59(1); 97-109","Brazilian Journal of Oceanography","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592011000100007&lang=pt" 
"S1139-76322011000100014-esp","Escoliosis idiopática","Álvarez García de Quesada, L.I., Núñez Giralda, A.","Pediatría Atención Primaria; 13(49); 135-146","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100014&lang=pt" 
"S1139-13752011000100013-esp","Exteriorización de una prótesis PTFE en una paciente desmotivada","Anguera Guinovart, Esperança, Oriol Colominas, Eulàlia","Revista de la Sociedad Española de Enfermería Nefrológica; 14(1); 68-71","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000100013&lang=pt" 
"S1139-76322011000100003-esp","&quot;Puntos negros&quot; de la asistencia a la población infantojuvenil en Atención Primaria en España (segunda parte)","Sánchez Pina, C., Palomino Urda, N., Frutos Gallego, E. de, Valdivia Jiménez, C., Lorente García, S., Bernad Usozf, J.V., Álvarez de Laviada, T., Cantarero Vallejo, M.D., Valls Durán, T., González Cervera, R.","Pediatría Atención Primaria; 13(49); e1-e14","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100003&lang=pt" 
"S1679-39512011000100001-scl","Editorial","Guedes, Ana Lucia","Cadernos EBAPE.BR; 9(1); -","Cadernos EBAPE.BR","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512011000100001&lang=pt" 
"S1679-39512011000100003-scl","Stigmata: como as marcas são usadas para marcar os consumidores","Leão, André Luiz Maranhão de Souza, Mello, Sérgio Carvalho Benício de","Cadernos EBAPE.BR; 9(1); 22-36","Cadernos EBAPE.BR","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512011000100003&lang=pt" 
"S1679-39512011000100007-scl","Societal marketing concept and spirituality in the workplace theory: finding the common ground","Vasconcelos, Anselmo Ferreira","Cadernos EBAPE.BR; 9(1); 96-115","Cadernos EBAPE.BR","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512011000100007&lang=pt" 
"S1679-39512011000100009-scl","O discurso da empregabilidade: o que pensam a academia e o mundo empresarial","Helal, Diogo Henrique, Rocha, Maíra","Cadernos EBAPE.BR; 9(1); 139-154","Cadernos EBAPE.BR","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512011000100009&lang=pt" 
"S0210-56912011000200001-esp","Medicina Intensiva en Europa: Una necesidad","Navarrete Navarro, P., León Gil, C., González Díaz, G.","Medicina Intensiva; 35(2); 65-67","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000200001&lang=pt" 
"S0210-56912011000200004-esp","Desarrollo de un modelo experimental de shock séptico orientado a la formación: Aplicación en el entrenamiento de técnicas de depuración en el manejo de la sepsis grave","Herrera-Gutiérrez, M.E., Seller-Pérez, G., Quesada García, G., Granados, M.M., Domínguez, J.M., Gómez-Villamandos, R.J.","Medicina Intensiva; 35(2); 84-91","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000200004&lang=pt" 
"S1139-76322011000100001-esp","La Ortopedia infantil para pediatras de Atención Primaria","Delgado Martínez, A.D., Castillo Codes, M.D. del","Pediatría Atención Primaria; 13(49); 11-14","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100001&lang=pt" 
"S1139-13752011000100003-esp","Desarrollo e implementación de una vía clínica a los pacientes que inician la hemodiálisis de forma programada","Navarro Bermúdez, Moisés","Revista de la Sociedad Española de Enfermería Nefrológica; 14(1); 15-22","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000100003&lang=pt" 
"S0004-05922011000100002-esp","Desempenho de suínos de dois cruzamentos de linhagens comerciais criados em cama sobreposta","Guimarães, G.G., Murata, L.S., Mcmanus, C., Santana, A.P., Reckziegel, G.C., Amâncio, A.S., Filho, R.M.J., Sobrinho, A.J.F.","Archivos de Zootecnia; 60(229); 11-18","Archivos de Zootecnia","Português","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100002&lang=pt" 
"S0004-05922011000100019-esp","Effect of probiotics, organic acids or their mix on the growth performance of starting cockerels","Fatufe, A.A, Matanmi, I.O.","Archivos de Zootecnia; 60(229); 149-152","Archivos de Zootecnia","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100019&lang=pt" 
"S1139-76322011000100009-esp","Enfermedad de Osgood-Schlatter: deporte, adolescencia y dolor","Carabaño Aguado, I., Llorente Otones, L.","Pediatría Atención Primaria; 13(49); 93-97","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100009&lang=pt" 
"S0004-05922011000100018-esp","Patologías espermáticas mais comuns em garanhões da raça pônei brasileira","Araújo, A.M.S., Araújo, S.A.C.","Archivos de Zootecnia; 60(229); 145-148","Archivos de Zootecnia","Português","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100018&lang=pt" 
"S1139-13752011000100006-esp","Influencia en la dosis de diálisis de diferentes flujos de líquido dializante en el paciente tratado con hemodiafiltración on-line o hemodiálisis convencional","Fernández Martínez, Ana Vanesa, Pérez Valencia, Laura, Fernández Caro Sánchez, Javier, Ruiz Serna, María, Horrillo Jiménez, Francisco, Caparros Ríos, Virginia, García Navarro, Francisca, Vilar Torres, Mª Victoria","Revista de la Sociedad Española de Enfermería Nefrológica; 14(1); 37-42","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000100006&lang=pt" 
"S0004-05922011000100006-esp","Effects of feeding snails with pineapple waste on feed consumption, growth and cost benefits","Omole, A.J., Ajasin, F.O., Adejuyigbe, A.D., Soetan, A.","Archivos de Zootecnia; 60(229); 53-56","Archivos de Zootecnia","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100006&lang=pt" 
"S1139-76322011000100006-esp","Aproximación al &quot;impacto&quot; de las revistas biomédicas en Pediatría: estudio de los indicadores bibliométricos en Journal Citation Reports-Science Citation Index 2009","González de Dios, J., González Alcaide, G., Valderrama-Zurián, J.C., Aleixandre-Benavent, R.","Pediatría Atención Primaria; 13(49); 63-82","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100006&lang=pt" 
"S0004-05922011000100007-esp","Efeito da dose de uréia e período de tratamento sobre a composição do feno de paspalum notatum","Pádua, F.T., Almeida, J.C.C., Nepomuceno, D.D., Cabral Neto, O., Deminicis, B.B.","Archivos de Zootecnia; 60(229); 57-62","Archivos de Zootecnia","Português","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100007&lang=pt" 
"S0210-56912011000200002-esp","¿Es más eficiente el implante de marcapasos permanentes en hospitales de nivel I?","Moreno-Millán, E., García-Torrecillas, J.M., Villegas-del Ojo, J., Prieto-Valderrey, F.","Medicina Intensiva; 35(2); 68-74","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000200002&lang=pt" 
"S0004-05922011000100014-esp","Avaliação de indicadores usados nos estudos de ingestão e digestibilidade em bovinos e bubalinos","Maeda, E.M., Zeoula, L.M., Gomes, H.C.C., Jacobi, G., Simioni, F.L., Oliviera, R.A. de","Archivos de Zootecnia; 60(229); 123-131","Archivos de Zootecnia","Português","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100014&lang=pt" 
"S1139-13752011000100004-esp","Hemodiálisis: ¿Cuánto sabemos de los fármacos relacionados con el metabolismo mineral?","Sánchez Villar, Isidro, Lorenzo Sellares, Víctor","Revista de la Sociedad Española de Enfermería Nefrológica; 14(1); 23-29","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000100004&lang=pt" 
"S0210-56912011000200003-esp","Perfil microbiológico de la Infecciones en Unidades de Cuidados Intensivos de Colombia (EPISEPSIS Colombia)","Molina, F.J., Díaz, C.A., Barrera, L., Rosa, G. De La, Dennis, R., Dueñas, C., Granados, M., Londoño, D., Ortiz, G., Rodríguez, F., Jaimes, F.","Medicina Intensiva; 35(2); 75-83","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000200003&lang=pt" 
"S1139-76322011000100004-esp","Situación actual y factores que condicionan la lactancia materna en Castilla y León","Sacristán Martín, A.M., Lozano Alonso, J.E., Gil Costa, M., Vega Alonso, A.T.","Pediatría Atención Primaria; 13(49); 33-46","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100004&lang=pt" 
"S1139-13752011000100002-esp","Los Conocimientos de Enfermería como Instrumento para el Fomento de la Diálisis Peritoneal","Lucas Martín Espejo, Jesús, Cirera Segura, Francisco","Revista de la Sociedad Española de Enfermería Nefrológica; 14(1); 7-13","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752011000100002&lang=pt" 
"S1139-76322011000100013-esp","Displasia evolutiva de cadera: controversia sobre el cribado ecográfico universal","Paz Lovera, M., Llorente Otones, L., Rivero Calle, I., Lesmes Moltó, L., Rodríguez Díaz, M.R., Rivero Martín, M.J.","Pediatría Atención Primaria; 13(49); 127-134","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100013&lang=pt" 
"S0004-05922011000100013-esp","Efeito da casca de mamona sobre a produção, composição e ácidos graxos do leite de cabra","Santos, S.F., Bomfim, M.A.D., Cândido, M.J.D., Silva, M.M.C., Pereira, L.P.S., Souza Neto, M.A., Garruti, D.S., Severino, L.S.","Archivos de Zootecnia; 60(229); 113-122","Archivos de Zootecnia","Português","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100013&lang=pt" 
"S0210-56912011000200009-esp","Hemorragia alveolar masiva por citomegalovirus (CMV) e infección por VIH","Cortés, A., Peña, E., Vega, R., Reyes, G., Bautista, E.","Medicina Intensiva; 35(2); 126-129","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000200009&lang=pt" 
"S0210-56912011000200005-esp","Medicina intensiva en España","","Medicina Intensiva; 35(2); 92-101","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000200005&lang=pt" 
"S0004-05922011000100009-esp","Utilization of fermented castor oil seed (ricinus communis, L) meal in diets for cockerel chicks","Oso, A.O., Olayemi, W.A., Bamgbose, A.M., Fowoyo, O.F.","Archivos de Zootecnia; 60(229); 75-82","Archivos de Zootecnia","Inglês","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100009&lang=pt" 
"S0004-05922011000100010-esp","Produção de matéria seca e composição bromatológica de genótipos de capim-elefante anão","Araújo, S.A.C., Vasquez, H.M., Silva, J.F.C., Lima, E.S., Lista, F.N., Deminicis, B.B., Campos, P.R.S.S.","Archivos de Zootecnia; 60(229); 83-91","Archivos de Zootecnia","Português","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100010&lang=pt" 
"S0004-05922011000100012-esp","Desarrollo cardiaco embrionario en broilers en relación con enfriamiento y altitud","Camacho-Escobar, M.A., Suárez-Oporta, M.E.","Archivos de Zootecnia; 60(229); 105-112","Archivos de Zootecnia","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100012&lang=pt" 
"S1139-76322011000100012-esp","El pie plano: las recomendaciones del traumatólogo infantil al pediatra","Parra García, J.I., Bueno Sánchez, A.","Pediatría Atención Primaria; 13(49); 113-125","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100012&lang=pt" 
"S1139-76322011000100002-esp","&quot;Puntos negros&quot; de la asistencia a la población infantojuvenil en Atención Primaria en España (primera parte)","Sánchez Pina, C., Palomino Urda, N., Frutos Gallego, E. de, Valdivia Jiménez, C., Rodríguez Fernández-Oliva, C.R., Miranda Berrioategortua, I., Gorrotxategi Gorrotxategi, P., Pérez Candás, JI., Sánchez Díaz, M.D., Sánchez Echenique, M.","Pediatría Atención Primaria; 13(49); 15-31","Pediatría Atención Primaria","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-76322011000100002&lang=pt" 
"S0004-05922011000100011-esp","Degradabilidade ruminal e valor nutritivo da maniçoba ensilada com níveis do resíduo vitivinícola","Silva, T.M., Araújo, G.G.L., Oliveira, R.L., Dantas, F.R., Bagaldo, A.R., Menezes, D.R., Garcez Neto, A.F., Ferreira, G.D.G.","Archivos de Zootecnia; 60(229); 93-103","Archivos de Zootecnia","Português","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0004-05922011000100011&lang=pt" 
"S2179-64912011000100013-scl","Caracterização da técnica de transição da alimentação por sonda enteral para seio materno em recém-nascidos prematuros","Medeiros, Andréa Monteiro Correia, Oliveira, Aline Rosado Maia, Fernandes, Andréia Martins, Guardachoni, Geysler Angelica dos Santos, Aquino, Juliana Penteado de S. Pinto de, Rubinick, Michelli Lourenço, Zveibil, Natalia Mesniki, Gabriel, Teresa Carolina França","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 57-65","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100013&lang=pt" 
"S2179-64912011000100014-scl","O lúdico na remoção de hábitos de sucção de dedo e chupeta","Muzulan, Carina Fontana, Gonçalves, Maria Inês Rebelo","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 66-70","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100014&lang=pt" 
"S2179-64912011000100015-scl","O tratamento com os róticos e a generalização obtida em dois modelos de terapia fonológica","Donicht, Gabriele, Pagliarin, Karina Carlesso, Mota, Helena Bolli, Keske-Soares, Márcia","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 71-76","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100015&lang=pt" 
"S2179-64912011000100016-scl","Percurso e resultados da terapia fonoaudiológica na síndrome de Prader-Willi (SPW): relato de caso","Misquiatti, Andréa Regina Nunes, Cristovão, Melina Pavini, Brito, Maria Claudia","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 77-81","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100016&lang=pt" 
"S2179-64912011000100017-scl","Alterações e avaliação das funções do olfato e do paladar em laringectomizados totais: revisão sistemática","Caldas, Ada Salvetti Cavalcanti, Facundes, Vera Lúcia Dutra, Melo, Thais Myriam Aragão, Dourado Filho, Mário Genuíno, Pinheiro Júnior, Paulo Fernando, Silva, Hilton Justino da","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 82-88","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100017&lang=pt" 
"S1678-58782011000100002-scl","Magnetic effect on free convection in a non-darcy porous medium saturated with doubly stratified power-law fluid","Srinivasacharya, D., Pranitha, J., RamReddy, Ch.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 8-14","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100002&lang=pt" 
"S1678-58782011000100003-scl","Theoretical and practical aspects of robot calibration with experimental verification","Ginani, Luciano Selva, Motta, José Maurício S. T.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 15-21","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100003&lang=pt" 
