"S1852-74342010000100013-arg","Dr. Leoncio Luis Fernández","Zancolli, Eduardo A.","Revista de la Asociación Argentina de Ortopedia y Traumatología; 75(1); 107-108","Revista de la Asociación Argentina de Ortopedia y Traumatología","Espanhol","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-74342010000100013&lang=pt" 
"S1516-05722010000100009-scl","Fungitoxidade in vitro de extratos vegetais sobre Exserohilum turcicum (Pass) Leonard &amp; Suggs","Scapin, C.R, Carnelossi, P.R, Vieira, R.A, Schwan-Estrada, K.R.F, Cruz, M.E.S","Revista Brasileira de Plantas Medicinais; 12(1); 57-61","Revista Brasileira de Plantas Medicinais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100009&lang=pt" 
"S1516-05722010000100002-scl","Atividade antibacteriana in vitro de pimentas e pimentões (Capsicum sp.) sobre quatro bactérias toxinfectivas alimentares","Carvalho, H.H, Wiest, J.M, Cruz, F.T","Revista Brasileira de Plantas Medicinais; 12(1); 8-12","Revista Brasileira de Plantas Medicinais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100002&lang=pt" 
"S1516-05722010000100012-scl","Adubação orgânica na produção de biomassa de plantas, teor e qualidade de óleo essencial de orégano (Origanum vulgare L.) em cultivo protegido","Corrêa, R.M, Pinto, J.E.B.P, Reis, E.S, Costa, L.C.B, Alves, P.B, Niculan, E.S, Brant, R.S","Revista Brasileira de Plantas Medicinais; 12(1); 80-89","Revista Brasileira de Plantas Medicinais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100012&lang=pt" 
"S1516-05722010000100003-scl","Efeito inibitório in vitro de extrato vegetal de Allium sativum sobre Aspergillus niger Tiegh","Santos, M.B, Santos, C.Y, Almeida, M.A, Santos, C.R.S, Sant&#039;Anna, H.L.S, Santos, O.S.N, Silva, F, Martins, G.N","Revista Brasileira de Plantas Medicinais; 12(1); 13-17","Revista Brasileira de Plantas Medicinais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100003&lang=pt" 
"S1516-05722010000100005-scl","Germinação de sementes de Aristolochia esperanzae O. Kuntze em diferentes temperaturas e condições de luminosidade","Maekawa, L, Albuquerque, M.C.F, Coelho, M.F.B","Revista Brasileira de Plantas Medicinais; 12(1); 23-30","Revista Brasileira de Plantas Medicinais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100005&lang=pt" 
"S1516-05722010000100006-scl","Uso e diversidade de plantas medicinais da Caatinga na comunidade rural de Laginhas, município de Caicó, Rio Grande do Norte (Nordeste do Brasil)","Roque, A.A, Rocha, R.M, Loiola, M.I.B","Revista Brasileira de Plantas Medicinais; 12(1); 31-42","Revista Brasileira de Plantas Medicinais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100006&lang=pt" 
"S1516-05722010000100008-scl","Estudo químico e da atividade biológica cardiovascular do óleo essencial de folhas de Alpinia zerumbet (Pers.) B.L.Burtt &amp; R.M.Sm. em ratos","Barcelos, F.F, Oliveira, M.L, Giovaninni, N.P.B, Lins, T.P, Filomeno, C.A, Schneider, S.Z, Pinto, V.D, Endringer, D.C, Andrade, T.U","Revista Brasileira de Plantas Medicinais; 12(1); 48-56","Revista Brasileira de Plantas Medicinais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100008&lang=pt" 
"S1516-05722010000100011-scl","Solasodine accumulation in regenerated plants of Solanum torvum Sw","Moreira, C.B, Lima, S.S, Esquibel, M.A, Sato, A","Revista Brasileira de Plantas Medicinais; 12(1); 73-79","Revista Brasileira de Plantas Medicinais","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100011&lang=pt" 
"S1516-05722010000100007-scl","Ação de potenciais hidrogeniônicos no crescimento e produtividade de sálvia (Salvia officinalis L.)","Ilkiu-Vidal, L.H, Souza, J.R.P, Viani, R.A.G","Revista Brasileira de Plantas Medicinais; 12(1); 43-47","Revista Brasileira de Plantas Medicinais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100007&lang=pt" 
"S1516-05722010000100010-scl","Aclimatação de gengibre (Zingiber officinale Roscoe) e a relação com carboidratos endógenos","Girardi, C.G, Pescador, R","Revista Brasileira de Plantas Medicinais; 12(1); 62-72","Revista Brasileira de Plantas Medicinais","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-05722010000100010&lang=pt" 
"S2071-00542010000100001-cub","Consumo de combustible de los motores de combustión interna","González Valdés, Roberto P, Rodríguez López, Yanara, García Taín, Yelene, Fernández, Lucía","Revista Ciencias Técnicas Agropecuarias; 19(1); 01-08","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100001&lang=pt" 
"S2071-00542010000100002-cub","Las propiedades físicas del suelo para definir la zona de aplicación del laboreo localizado en los suelos arcillosos pesados del norte de Villa Clara","Betancourt Rodríguez, Yoel, Cairo, Pedro, Gutiérrez Morales, Arnaldo, García Ruíz, Inoel, García de la Figal Costales, Armando E","Revista Ciencias Técnicas Agropecuarias; 19(1); 01-08","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100002&lang=pt" 
"S2071-00542010000100003-cub","Evaluación de la explotación de los medios técnicos en la cosecha transporte del arroz","García Cisneros, Edry, Félix León, Félix","Revista Ciencias Técnicas Agropecuarias; 19(1); 01-08","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100003&lang=pt" 
"S2071-00542010000100004-cub","Daños mecánicos en patata y evaluación mediante productos electrónicos","Escalona, Ramos, Barreiro Elorza, Pilar, Macías Socarrás, Idalberto","Revista Ciencias Técnicas Agropecuarias; 19(1); 01-08","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100004&lang=pt" 
"S2071-00542010000100005-cub","Metodología para el diseño de bomba de pistones axiales para máquinas pulverizadoras","Gómez Bauzá, José Antonio, Parra Escalona, Yunia, Paneque Rondón, Pedro","Revista Ciencias Técnicas Agropecuarias; 19(1); 63-69","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100005&lang=pt" 
"S2071-00542010000100006-cub","Sistema de contenedores, una opción para reducir materia extraña en el alce mecanizado de la caña de azúcar","Gómez Juárez, Israel A, Sánchez Ferrer, Manuel E","Revista Ciencias Técnicas Agropecuarias; 19(1); 63-69","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100006&lang=pt" 
"S2071-00542010000100007-cub","Rotovator-Subsolador para el trabajo dentro de las casas de cultivo protegido","Walker Olaguibel, Teresa, Aguilera Rubet, Oriol","Revista Ciencias Técnicas Agropecuarias; 19(1); 63-69","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100007&lang=pt" 
"S2071-00542010000100008-cub","Determinación de la fuerza de tracción y potencia a la barra de tiro del tractor New Holland 6610s","Mayans-Céspedes, Pedro R, Soca-Cabrera, José R, López Canteñs, Gilberto, Romantchik-Kriuchkova, Eugenio","Revista Ciencias Técnicas Agropecuarias; 19(1); 63-69","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100008&lang=pt" 
"S2071-00542010000100009-cub","Coeficientes de cultivo (Kc) del King grass para diferentes épocas del año y edad de la planta","Herrera Puebla, Julián, González Robaina, Felicita, Zamora Herrera, Elisa","Revista Ciencias Técnicas Agropecuarias; 19(1); 80-90","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100009&lang=pt" 
"S2071-00542010000100010-cub","Determinación de coeficientes de cultivo para cultivos hortícola en Cuba, a través de la simulación de balance hídrico y experimentos de campo","Chaterlán Durruthy, Yoima, Duarte Díaz, Carmen E, López Seijas, Teresa, Paredes, Paula, Santos Pereiras, Luis","Revista Ciencias Técnicas Agropecuarias; 19(1); 90-95","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100010&lang=pt" 
"S2071-00542010000100011-cub","Adecuación de un modelo de simulación de cultivo para la predicción del crecimiento y producción del arroz en el sur de La Habana","López Seijas, Teresa, González Robaina, Felicita, García López, Aymara, Herrera Puebla, Julián, Cid Lazo, Greco","Revista Ciencias Técnicas Agropecuarias; 19(1); 90-95","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100011&lang=pt" 
"S2071-00542010000100012-cub","Productividad del agua en maíz, soya y sorgo en suelo Ferralítico Rojo del sur de La Habana","González Robaina, Felicita, Herrera Puebla, Julián, López Seijas, Teresa","Revista Ciencias Técnicas Agropecuarias; 19(1); 95-97","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100012&lang=pt" 
"S2071-00542010000100013-cub","Estudio de la uniformidad de riego, en una máquina de pivote central","Jiménez Espinosa, Esequiel Rolando, Domínguez González, Miguel, Pérez Hernández, Ricardo, Montero San José, Lorenzo, Cun González, Reinaldo","Revista Ciencias Técnicas Agropecuarias; 19(1); 95-97","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100013&lang=pt" 
"S2071-00542010000100015-cub","Análisis de la estabilidad del arado &quot;FDN&quot; de tracción animal","García de la Figal Costales, Armando Eloy, Diego Nava, Fidel","Revista Ciencias Técnicas Agropecuarias; 19(1); 95-97","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100015&lang=pt" 
"S2071-00542010000100016-cub","Propuesta metodológica para mejorar el proceso de enseñanza aprendizaje de la asignatura Calidad del Agua","García Álvarez, Nancy de la Caridad, Trujillo Alonso, Belkis, Pérez Duarte, Wilfredo","Revista Ciencias Técnicas Agropecuarias; 19(1); 95-97","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100016&lang=pt" 
"S2071-00542010000100014-cub","Tecnología de riego y fertirrigación en ambientes controlados","Camejo, Lorenzo E, Duarte, Leonel S, Companioni, José L, Paneque, Pedro","Revista Ciencias Técnicas Agropecuarias; 19(1); 95-97","Revista Ciencias Técnicas Agropecuarias","Espanhol","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S2071-00542010000100014&lang=pt" 
"S0870-11642010000200001-prt","Estudo Microestrutural e Eletroquímico de Ligas Ni-Cr-Mo Usadas em Próteses Dentárias Depois de Diferentes Processos de Refundição","Sousa, Lucíola Lucena de, Felipe, Hamilton de, Codaro, Eduardo Norberto, Nakazato, Roberto Zenhei","Corrosão e Protecção de Materiais; 29(2); 42-48","Corrosão e Protecção de Materiais","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-11642010000200001&lang=pt" 
"S0870-11642010000200002-prt","Análise dos Produtos de Corrosão de uma Moeda Medieval Procedente do Monte da Senhora do Castelo","Martins, C. M. B., Martins, J. I., Ferreira, J. A.","Corrosão e Protecção de Materiais; 29(2); 49-54","Corrosão e Protecção de Materiais","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-11642010000200002&lang=pt" 
"S0870-11642010000200003-prt","Rotura de um Cabo de Catamarã Devido a Corrosão e Fadiga","Ferraz, M. Teresa, Faustino, João, Magalhães, M. Teresa","Corrosão e Protecção de Materiais; 29(2); 55-62","Corrosão e Protecção de Materiais","Português","2010","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-11642010000200003&lang=pt" 
"S1315-95182010000100004-ven","Lineamientos teóricos de la comunicación persuasiva y su relación en la mediación de conflictos organizacionales en universidades nacionales experimentales del estado Zulia","Basanta Zamudio, Gustavo José, Romero Parra, Rosario Mireya","Revista de Ciencias Sociales; 16(1); 28-38","Revista de Ciencias Sociales","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182010000100004&lang=pt" 
"S1315-95182010000100005-ven","El Sistema Estatal de formación docente en Durango: sus implicaciones","Barraza Soto, Isidro","Revista de Ciencias Sociales; 16(1); 39-53","Revista de Ciencias Sociales","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182010000100005&lang=pt" 
"S1315-95182010000100008-ven","Percepción de la calidad de servicio de los usuarios de los programas sociales en salud","Araujo, Rubén, Clemenza, Caterina, Fuenmayor, Ramiro, Altuve, Ender","Revista de Ciencias Sociales; 16(1); 80-91","Revista de Ciencias Sociales","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182010000100008&lang=pt" 
"S1315-95182010000100009-ven","¿Tener o no una opinión? Los dirigentes de los partidos políticos de Brasil y Guatemala","Riberti de Almeida, Felisbino, Lemus Miranda, Francisco José","Revista de Ciencias Sociales; 16(1); 92-106","Revista de Ciencias Sociales","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-95182010000100009&lang=pt" 
"S0001-60022010000100001-cri","Dr. Clodomiro Picado Twight (1887-1944)","Gutiérrez, José María","Acta Médica Costarricense; 52(1); 4-5","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100001&lang=pt" 
"S0001-60022010000100002-cri","Médicos piden declarar &quot;Emergencia Nacional&quot; el vertido de aguas de los Hospitales de la Caja Costarricense de Seguro Social","Gourzong Taylor, Charles","Acta Médica Costarricense; 52(1); 6-7","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100002&lang=pt" 
"S0001-60022010000100003-cri","Tipificación molecular de los antígenos leucocitarios humanos, Estado del arte y perspectivas para los transplantes de células madre en Costa Rica","Arrieta-Bolaños, Esteban, Salazar-Sánchez, Lizbeth","Acta Médica Costarricense; 52(1); 8-15","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100003&lang=pt" 
"S0001-60022010000100004-cri","Tipos de diseño en estudios de investigación biomédica","Arguedas-Arguedas, Olga","Acta Médica Costarricense; 52(1); 16-18","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100004&lang=pt" 
"S0001-60022010000100005-cri","Determinantes del control adecuado en pacientes diabéticos, aplicación del análisis multinivel para Costa Rica","Aparicio-Llanos, Amada, Morera-Salas, Melvin","Acta Médica Costarricense; 52(1); 19-25","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100005&lang=pt" 
"S0001-60022010000100006-cri","Experiencia de 10 años con cirugía mínimamente invasiva del tórax, en el Hospital Dr. Rafael Ángel Calderón Guardia","Mainieri-Hidalgo, José Alberto","Acta Médica Costarricense; 52(1); 26-29","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100006&lang=pt" 
"S0001-60022010000100007-cri","Resultados obstétricos y neonatales de pacientes secundigestas con antecedente de cesárea, Hospital Dr. Rafael Ángel Calderón Guardia, 2006-2007","Leal-Mateos, Manrique, Giacomin-Carmiol, Loretta, Moya-Sibaja, Rafael Ángel","Acta Médica Costarricense; 52(1); 30-34","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100007&lang=pt" 
"S0001-60022010000100008-cri","Prevalencia de disfunción cardiaca contráctil y tiroidea en pacientes con taquicardia sinusual inapropiada","Gutiérrez-Sotelo, Oswaldo, Bogantes-Pereira, Eric, Ramírez-Sánchez, Mauricio","Acta Médica Costarricense; 52(1); 35-39","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100008&lang=pt" 
"S0001-60022010000100009-cri","Primer caso de hemoglobina Köln (codon98 GTG&gt;ATG) en Costa Rica","Cartín, Walter, Suárez, Carlos, Mora, Luis, Valverde, Kathia, Valverde, Berta, Jensen, Evan, Abarca, Gabriela, Jiménez, Rafael","Acta Médica Costarricense; 52(1); 40-41","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100009&lang=pt" 
"S0001-60022010000100010-cri","El trabajo médico y conflicto de intereses en la CCSS","Gutiérrez Sotelo, Oswaldo","Acta Médica Costarricense; 52(1); 42-42","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100010&lang=pt" 
"S0001-60022010000100011-cri","Ecología -Salud y enfermedad","Jaramillo-Antillón, Juan","Acta Médica Costarricense; 52(1); 43-48","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100011&lang=pt" 
"S0001-60022010000100012-cri","COSTA RICA EN EL EXTERIOR","","Acta Médica Costarricense; 52(1); 49-49","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100012&lang=pt" 
"S0001-60022010000100013-cri","FE DE ERRATAS","","Acta Médica Costarricense; 52(1); 39-39","Acta Médica Costarricense","Espanhol","2010","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0001-60022010000100013&lang=pt" 
"S1027-28522010000100002-cub","Mechanism of clogging by exchange flow of a spinfilter as filtrating centrifuge","Hernández, Luis Y, González, Abel, Riera, Guido","Biotecnología Aplicada; 27(1); 24-28","Biotecnología Aplicada","Inglês","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522010000100002&lang=pt" 
"S1027-28522010000100003-cub","Gamma Interferon and prednisone decreasing-dose therapy in patients with Idiopathic Pulmonary Fibrosis","Cayón, Isis, González, Lidia, García, Idrian, Rosas, Carmen, Gassiot, Carlos, García, Elizeth, Valenzuela, Carmen M, Oramas, Miguel, Sánchez, Reinaldo B, López, Pedro A","Biotecnología Aplicada; 27(1); 29-35","Biotecnología Aplicada","Inglês","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522010000100003&lang=pt" 
"S1027-28522010000100004-cub","Preliminary modeling of the perfusion culture of mammalian cells with a spinfilter as retention device","Hernández, Luis Y, González, Abel, Bouza, Jorge, Mayo, Orestes, Kulich, Elena, Riera, Guido","Biotecnología Aplicada; 27(1); 42-47","Biotecnología Aplicada","Inglês","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522010000100004&lang=pt" 
"S1027-28522010000100006-cub","Emerging oral therapies for Multiple Sclerosis. Report of the 25th Congress of the European Committee for Treatment and Research in Multiple Sclerosis (ECTRIMS)","Rol, Giselle Pentón, Pentón, Eduardo","Biotecnología Aplicada; 27(1); 52-55","Biotecnología Aplicada","Inglês","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522010000100006&lang=pt" 
"S1027-28522010000100009-cub","Neurochemical changes in the pedunculopontine nucleus of hemiparkinsonian rats and effect of different treatments","Blanco, Lisette, Lorigados, Lourdes del C, Martínez, Lisys, García, Rocío, Pavón, Nancy, González, María E, Serrano, Teresa, Álvarez, Lázaro, Macías, Raúl","Biotecnología Aplicada; 27(1); 66-68","Biotecnología Aplicada","Inglês","2010","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522010000100009&lang=pt" 
"S0103-166X2010000100001-scl","Lateralidade manual, ocular e dos membros inferiores e sua relação com déficit de organização espacial em escolares","Lucena, Neide Maria Gomes de, Soares, Daniele de Almeida, Soares, Luciana Maria de Morais Martins, Aragão, Paulo Ortiz Rocha de, Ravagni, Eduardo","Estudos de Psicologia (Campinas); 27(1); 03-11","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100001&lang=pt" 
"S0103-166X2010000100002-scl","Aspectos psicossociais de acompanhantes cuidadores de crianças com câncer: stress e enfrentamento","Del Bianco Faria, Ana Maria, Cardoso, Carmen Lúcia","Estudos de Psicologia (Campinas); 27(1); 13-20","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100002&lang=pt" 
"S0103-166X2010000100004-scl","Grupo educativo de cirurgia cardíaca em um hospital universitário: impacto psicológico","Santana, Jeanny Joana Rodrigues Alves de, Fernandes, Luan Flávia Barufi, Zanin, Carla Rodrigues, Waeteman, Christiane Maia, Soares, Marcelo","Estudos de Psicologia (Campinas); 27(1); 31-39","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100004&lang=pt" 
"S0103-166X2010000100005-scl","Avaliação de depressão, problemas de comportamento e competência social em crianças obesas","Luiz, Andreia Mara Angelo Gonçalves, Gorayeb, Ricardo, Liberatore Júnior, Raphael Del Roio","Estudos de Psicologia (Campinas); 27(1); 41-48","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100005&lang=pt" 
"S0103-166X2010000100006-scl","Minha família é legal? A família no imaginário infantil","Levy, Lidia, Jonathan, Eva Gertrudes","Estudos de Psicologia (Campinas); 27(1); 49-56","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100006&lang=pt" 
"S0103-166X2010000100007-scl","O fenômeno da acomodação familiar em pais/mães de pacientes com transtorno obsessivo-compulsivo","Amazonas, Maria Cristina Lopes de Almeida, Arcoverde, Renata Lopes, Caldas, Marcus Túlio, Silva, Renata Raimundo da","Estudos de Psicologia (Campinas); 27(1); 57-65","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100007&lang=pt" 
"S0103-166X2010000100008-scl","Profissionais de saúde mental: manifestação de stress e burnout","Santos, Ana Flávia de Oliveira, Cardoso, Carmen Lúcia","Estudos de Psicologia (Campinas); 27(1); 67-74","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100008&lang=pt" 
"S0103-166X2010000100009-scl","A psicologia fenomenológica e a filosofia de Buber: o encontro na clínica","Luczinski, Giovana Fagundes, Ancona-Lopez, Marília","Estudos de Psicologia (Campinas); 27(1); 75-82","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100009&lang=pt" 
"S0103-166X2010000100012-scl","A relação família-escola: intersecções e desafios","Oliveira, Cynthia Bisinoto Evangelista de, Marinho-Araújo, Claisy Maria","Estudos de Psicologia (Campinas); 27(1); 99-108","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100012&lang=pt" 
"S0103-166X2010000100013-scl","Introdução às justificativas clínicas e teóricas da hipótese das paixões &quot;tóxicas&quot;","Bento, Victor Eduardo Silva","Estudos de Psicologia (Campinas); 27(1); 109-120","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100013&lang=pt" 
"S0103-166X2010000100003-scl","Estratégias de coping e sintomas de stress na adolescência","Kristensen, Christian Haag, Schaefer, Luiziana Souto, Busnello, Fernanda de Bastani","Estudos de Psicologia (Campinas); 27(1); 21-30","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100003&lang=pt" 
"S0103-166X2010000100010-scl","Fatores influentes no desenvolvimento do potencial criativo","Oliveira, Zélia Maria Freire de","Estudos de Psicologia (Campinas); 27(1); 83-92","Estudos de Psicologia (Campinas)","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2010000100010&lang=pt" 
"S0123-59232010000100008-col","LA CONSULTORÍA DE GESTIÓN HUMANA EN EMPRESAS MEDIANAS","LÓPEZ ZAPATA, ESTEBAN, SEPÚLVEDA RIVILLAS, CLAUDIA INÉS, ARENAS CARDONA, HENRY ANTONIO","Estudios Gerenciales; 26(114); 149-168","Estudios Gerenciales","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232010000100008&lang=pt" 
"S0123-59232010000100009-col","VALORACIÓN POR LOS ANALISTAS FINANCIEROS DE LA INFORMACIÓN DE LAS EMPRESAS DIVULGADA A TRAVÉS DE INTERNET","ALONSO ALMEIDA, MARÍA DEL MAR","Estudios Gerenciales; 26(114); 169-188","Estudios Gerenciales","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232010000100009&lang=pt" 
"S0123-59232010000100002-col","DIFFERENT IMPACT CHANNELS OF EDUCATION ON POVERTY","ZULUAGA DÍAZ, BLANCA","Estudios Gerenciales; 26(114); 13-37","Estudios Gerenciales","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232010000100002&lang=pt" 
"S0123-59232010000100003-col","E-STAKEHOLDERS: UNA APLICACIÓN DE LA TEORÍA DE LOS STAKEHOLDER A LOS NEGOCIOS ELECTRÓNICOS","GONZÁLEZ CAMPO, CARLOS HERNÁN","Estudios Gerenciales; 26(114); 39-57","Estudios Gerenciales","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232010000100003&lang=pt" 
"S0123-59232010000100001-col","PRESENTACIÓN","Ochoa, Héctor","Estudios Gerenciales; 26(114); 9-12","Estudios Gerenciales","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232010000100001&lang=pt" 
"S0123-59232010000100006-col","PROPUESTA METODOLÓGICA PARA LA PROGRAMACIÓN DE LA PRODUCCIÓN EN LAS PYMES DEL SECTOR ARTES GRÁFICAS, ÁREA PUBLI-COMERCIAL","OREJUELA CABRERA, JUAN PABLO, OCAMPO CARRILLO, JULIETH JULIANA, MICÁN RINCÓN, CAMILO ANDRÉS","Estudios Gerenciales; 26(114); 97-118","Estudios Gerenciales","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232010000100006&lang=pt" 
"S0123-59232010000100007-col","LA COLONIZACIÓN ANTIOQUEÑA , EL EMPRENDIMIENTO Y SU APORTE A LA COMPETITIVIDAD REGIONAL Y NACIONAL","SANCLEMENTE TÉLLEZ, JUAN CARLOS","Estudios Gerenciales; 26(114); 119-147","Estudios Gerenciales","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232010000100007&lang=pt" 
