"S0325-75412014000100009-arg","Molecular evidence of Chlamydophila pneumoniae infection in reptiles in Argentina","Frutos, María C, Monetti, Marina S, . Ré, Viviana E, Cuffini, Cecilia G","Revista argentina de microbiología; 46(1); 45-48","Revista argentina de microbiología","Inglês","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-75412014000100009&lang=pt" 
"S1413-99362014000100011-scl","O pesquisador e a produção científica","Droescher, Fernanda Dias, Silva, Edna Lucia da","Perspectivas em Ciência da Informação; 19(1); 170-189","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100011&lang=pt" 
"S1413-99362014000100010-scl","Atributos determinantes da baixa utilização de bibliotecas: estudo em uma instituição de ensino pública federal","Damasceno, Andreia Cristina, Mesquita, José Marcos Carvalho de","Perspectivas em Ciência da Informação; 19(1); 149-169","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100010&lang=pt" 
"S1517-31512014000100011-scl","Dynamics of the interaction between body fluid and Ti cp: the influence of surface functionalization in the first stages of osseointegration","Nascimento, Rodney Marcelo do, Carvalho, Vanessa Rafaela de","Revista Brasileira de Engenharia Biomédica; 30(1); 83-90","Revista Brasileira de Engenharia Biomédica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-31512014000100011&lang=pt" 
"S1517-31512014000100010-scl","Galvanic vestibular stimulator for fMRI studies","Della-Justina, Hellen Mathei, Manczak, Tiago, Winkler, Anderson Marcelo, Araújo, Dráulio Barros de, Souza, Mauren Abreu de, Amaro Junior, Edson, Gamba, Humberto Remigio","Revista Brasileira de Engenharia Biomédica; 30(1); 70-82","Revista Brasileira de Engenharia Biomédica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-31512014000100010&lang=pt" 
"S1413-99362014000100008-scl","El papel de las bibliotecas en el acceso a recursos web de calidad","Fernández-Ramos, Andrés","Perspectivas em Ciência da Informação; 19(1); 115-129","Perspectivas em Ciência da Informação","Espanhol","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100008&lang=pt" 
"S1413-99362014000100009-scl","Análise sociométrica da rede de relacionamento das bibliotecas que constituem o Consórcio das Universidades Federais do Sul-Sudeste de Minas Gerais","Oliveira, Nivaldo, Souza, Donizeti Leandro de, Castro, Cleber Carvalho de","Perspectivas em Ciência da Informação; 19(1); 130-148","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100009&lang=pt" 
"S1413-99362014000100002-scl","Ferramentas para aprendizagem de ontologias a partir de textos","Zahra, Faruk Mustafa, Malucelli, Andreia, Roberto, Ademir, Tacla, César Augusto","Perspectivas em Ciência da Informação; 19(1); 03-21","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100002&lang=pt" 
"S1413-99362014000100003-scl","Técnicas de gerenciamento de informações em uma rede de hospitais","Cunha, Francisco José Aragão Pedroza, Ribeiro, Núbia Moura, Pereira, Hernane Borges de Barros","Perspectivas em Ciência da Informação; 19(1); 22-36","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100003&lang=pt" 
"S1413-99362014000100005-scl","Análise do apoio dos sistemas de informação para as práticas de gestão ambiental em empresas com ISO 14001 - estudo de múltiplos casos","Fiorini, Paula de Camargo, Jabbour, Charbel Jose Chiappetta","Perspectivas em Ciência da Informação; 19(1); 51-74","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100005&lang=pt" 
"S1413-99362014000100006-scl","Comunidades virtuais de música como subsídio para a construção da identidade afrodescendente","Silva Júnior, Jobson Francisco da, Silva, Leyde Klebia Rodrigues da, Aquino, Mirian de Albuquerque","Perspectivas em Ciência da Informação; 19(1); 75-89","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100006&lang=pt" 
"S1517-31512014000100004-scl","A maximum margin-based kernel width estimator and its application to the response to neoadjuvant chemotherapy","Wanderley, Maria Fernanda Barbosa, Torres, Luiz Carlos Bambirra, Natowicz, René, Braga, Antônio Pádua","Revista Brasileira de Engenharia Biomédica; 30(1); 17-26","Revista Brasileira de Engenharia Biomédica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-31512014000100004&lang=pt" 
"S1517-31512014000100005-scl","Evaluation of flow rate accuracy and pressure measurements of testing rig for neurological valve hydrodynamic tests","Pinto, José Ricardo Camilo, Maset, Angelo Luiz, Andrade, José Ricardo, Mancini, Bruna Monieli, Pereira, Geovânia Marquini Laurentino, Barbosa, Ricardo César, Rollo, João Manuel Domingos de Almeida","Revista Brasileira de Engenharia Biomédica; 30(1); 27-34","Revista Brasileira de Engenharia Biomédica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-31512014000100005&lang=pt" 
"S1517-31512014000100006-scl","Texture analysis of masses in digitized mammograms using Gleason and Menhinick diversity indexes","Rocha, Simara Vieira da, Braz Junior, Geraldo, Silva, Aristófanes Corrêa, Paiva, Anselmo Cardoso de","Revista Brasileira de Engenharia Biomédica; 30(1); 35-46","Revista Brasileira de Engenharia Biomédica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-31512014000100006&lang=pt" 
"S1517-31512014000100007-scl","FT-Raman spectroscopic study of skin wound healing in diabetic rats treated with Cenostigma macrophyllum Tul","Coelho, Nayana Pinheiro Machado de Freitas, Raniero, Leandro, Costa, Charlytton Luís Sena da, Maia Filho, Antônio Luís Martins, Martins, Marcelino, Martin, Airton Abrahão, Arisawa, Emília Ângela Loschiavo","Revista Brasileira de Engenharia Biomédica; 30(1); 47-53","Revista Brasileira de Engenharia Biomédica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-31512014000100007&lang=pt" 
"S1517-31512014000100002-scl","Continuous flow phantom for the calibration of an ultrasonic transit-time flowmeter","Silva, Fellipe Allevato Martins da, von Krüger, Marco Antônio, Pereira, Wagner Coelho de Albuquerque","Revista Brasileira de Engenharia Biomédica; 30(1); 03-10","Revista Brasileira de Engenharia Biomédica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-31512014000100002&lang=pt" 
"S1517-31512014000100003-scl","Confocal Raman spectroscopy: determination of natural moisturizing factor profile related to skin hydration","Teixeira, Ana Paula, Rangel, João Lucas, Raniero, Leandro José, Tosato, Maira Gaspar, Fávero, Priscila Pereira, Martin, Airton Abrahão","Revista Brasileira de Engenharia Biomédica; 30(1); 11-16","Revista Brasileira de Engenharia Biomédica","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-31512014000100003&lang=pt" 
"S0021-25712014000100004-spa","Psychoactive natural products: overview of recent developments","Ujváry, István","Annali dell&#039;Istituto Superiore di Sanità; 50(1); 12-27","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712014000100004&lang=pt" 
"S0021-25712014000100010-spa","From bench to bedside and to health policies (and back): ethics in translational research","Petrini, Carlo","Annali dell&#039;Istituto Superiore di Sanità; 50(1); 62-66","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712014000100010&lang=pt" 
"S0021-25712014000100011-spa","Clinical assessment instruments validated for nursing practice in the Italian context: a systematic review of the literature","Palese, Alvisa, Tameni, Alberta, Ambrosi, Elisa, Albanese, Silvia, Barausse, Marta, Benazzi, Barbara, Togni, Stefano De, Doro, Roberta, Eccher, Cristina, Fattori, Maurizio, Franchini, Paola, Girlanda, Massimiliano, Gobbetti, Dania, Lorenza Guarino, , Lazzeri, Renata, Moreale, Renzo, Ricci, Nicola, Venturini, Margherita, Villa, Giulia, Zonzini, Emanuela, Saiani, Luisa","Annali dell&#039;Istituto Superiore di Sanità; 50(1); 67-76","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712014000100011&lang=pt" 
"S0021-25712014000100012-spa","The process and criteria for diagnosing specific learning disorders: indications from the Consensus Conference promoted by the Italian National Institute of Health","Lorusso, Maria Luisa, Vernice, Mirta, Dieterich, Marina, Brizzolara, Daniela, Mariani, Enrica, Masi, Salvatore De, D&#039;Angelo, Franca, Lacorte, Eleonora, Mele, Alfonso","Annali dell&#039;Istituto Superiore di Sanità; 50(1); 77-89","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712014000100012&lang=pt" 
"S1888-75462014000100005-esp","Evidencias científicas sobre la eficacia y seguridad de la dieta proteinada: dieta proteinada y ejercicio físico","Saura, J., Isidro, F., Heredia, J. R., Segarra, V.","Revista Andaluza de Medicina del Deporte; 7(1); 27-32","Revista Andaluza de Medicina del Deporte","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1888-75462014000100005&lang=pt" 
"S1413-99362014000100007-scl","Periódicos em ação: um estudo exploratório-bibliométrico na área de Administração, Ciências Contábeis e Turismo","Araújo, Richard Medeiros, Azevedo, Alexandra Katarina de, Vieira, Leonor Laurentina, Nascimento, Thiago Cavalcante","Perspectivas em Ciência da Informação; 19(1); 90-114","Perspectivas em Ciência da Informação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-99362014000100007&lang=pt" 
"S1519-38292014000100013-scl","A saúde indígena no Brasil","Maggi, Ruben Schindler","Revista Brasileira de Saúde Materno Infantil; 14(1); 13-14","Revista Brasileira de Saúde Materno Infantil","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292014000100013&lang=pt" 
"S1519-38292014000100039-scl","Avaliação da adequação do rastreamento e diagnóstico de Diabetes Mellitus Gestacional em puérperas atendidas em unidade hospitalar de dois municípios da região do Vale do São Francisco - Nordeste do Brasil","Alves, Audimar de Sousa, Coutinho, Isabela, Segatto, Juliana Conduru Mendes, Silva, Lorena Andrade, Silva, Márcia Danielle de Sousa, Katz, Leila","Revista Brasileira de Saúde Materno Infantil; 14(1); 39-46","Revista Brasileira de Saúde Materno Infantil","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292014000100039&lang=pt" 
"S1519-38292014000100047-scl","Contribuição da ultrassonografia abdominal para o diagnóstico da doença celíaca em crianças e adolescentes","Silva, Eduardo Just da Costa e, Silva, Giselia Alves Pontes da","Revista Brasileira de Saúde Materno Infantil; 14(1); 47-52","Revista Brasileira de Saúde Materno Infantil","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292014000100047&lang=pt" 
"S1983-40632014000100010-scl","Uso de bioativador, bioestimulante e complexo de nutrientes em sementes de soja","Binsfeld, José Adolfo, Barbieri, Ana Paula Piccinin, Huth, Caroline, Cabrera, Ingrid Cervo, Henning, Liliane Marcia Mertz","Pesquisa Agropecuária Tropical; 44(1); 88-94","Pesquisa Agropecuária Tropical","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-40632014000100010&lang=pt" 
"S1807-86212014000100001-scl","Acta Scientiarum: 40 Years","Braccini, Alessandro Lucca","Acta Scientiarum. Agronomy; 36(1); I-II","Acta Scientiarum. Agronomy","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212014000100001&lang=pt" 
"S1807-86212014000100003-scl","Genetic control of partial resistance to Asian soybean rust","Martins, Juliana Araújo Santos, Juliatti, Fernando Cézar","Acta Scientiarum. Agronomy; 36(1); 11-17","Acta Scientiarum. Agronomy","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212014000100003&lang=pt" 
"S1852-236X2014000100018-arg","Algunas reflexiones sobre la tuberculosis pediátrica","Palmero, Domingo","Revista americana de medicina respiratoria; 14(1); 94-95","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100018&lang=pt" 
"S1852-236X2014000100019-arg","¿Cómo seguimos a los pacientes con síndrome de apneas-hipopneas de sueño?: Hora de organizarnos","Smurra, Marcela","Revista americana de medicina respiratoria; 14(1); 96-97","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100019&lang=pt" 
"S1852-236X2014000100012-arg","Enfermedad neumocóccica invasiva en un paciente vacunado","Cánepa, Andrea, Padovani, Andrea, Sarquis, Sergio, Vay, Carlos, Domínguez, Claudio, Volpacchio, Mariano, Vujacich, Patricia, Vázquez Blanco, Manuel, Luna, Carlos M","Revista americana de medicina respiratoria; 14(1); 75-83","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100012&lang=pt" 
"S1852-236X2014000100013-arg","Artículos seleccionados de la especialidad","Bevilacqua, Carlos H","Revista americana de medicina respiratoria; 14(1); 84-85","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100013&lang=pt" 
"S1852-236X2014000100010-arg","Tratamiento endoscópico de una estenosis traqueal post secuelas de tuberculosis con argón-plasma: Una nueva opción terapéutica en Ecuador","Castro Altuna, Antonio Alexander, Calle Delgado, Catalina Alexandra, Macías Jalkh, Eddyn Rubén","Revista americana de medicina respiratoria; 14(1); 53-60","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100010&lang=pt" 
"S1852-236X2014000100011-arg","Una causa poco frecuente de empiema en un varón inmunocompetente","Villa, Josefina, Itcovici, Nicolás, Heres, Marcela, Duré, Roberto, Solís, Marco","Revista americana de medicina respiratoria; 14(1); 61-74","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100011&lang=pt" 
"S1852-236X2014000100016-arg","¿Caso de enfermedad intersticial de difícil caracterización o inclasificable?","Di Boscio, Valentina","Revista americana de medicina respiratoria; 14(1); 90-91","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100016&lang=pt" 
"S1852-236X2014000100017-arg","¿Qué sabemos de los aneurismas de la arteria pulmonar?","Ossés, Juan Manuel","Revista americana de medicina respiratoria; 14(1); 92-93","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100017&lang=pt" 
"S1852-236X2014000100014-arg","Neumonías y mortalidad en geriátricos","Rizzo, Oscar","Revista americana de medicina respiratoria; 14(1); 86-86","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100014&lang=pt" 
"S1852-236X2014000100015-arg","Timoma y miastenia gravis: algunas reflexiones","Patané, Ana Karina, Menga, Guillermo, Rivero, Héctor, Rosales, Adolfo, Rayá, Mercedes, Rojas, Oscar, Rosenberg, Moisés","Revista americana de medicina respiratoria; 14(1); 87-89","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100015&lang=pt" 
"S1852-236X2014000100009-arg","Tráquea tabicada, reporte de un caso","Isidoro, Ricardo, Debais, Marcelo C","Revista americana de medicina respiratoria; 14(1); 51-52","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100009&lang=pt" 
"S1852-236X2014000100008-arg","Imágenes nodulares múltiples en una paciente inmunocomprometida","Solís, Marco Antonio, Villa, Josefina, Lamot, Sebastián","Revista americana de medicina respiratoria; 14(1); 49-50","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100008&lang=pt" 
"S1852-236X2014000100001-arg","Relato de un náufrago","Quadrelli, Silvia","Revista americana de medicina respiratoria; 14(1); 1-3","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100001&lang=pt" 
"S1852-236X2014000100003-arg","Monitoreo del tratamiento en fibrosis pulmonar idiopática: CVF o DLCO?","Curbelo, Pablo","Revista americana de medicina respiratoria; 14(1); 7-9","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100003&lang=pt" 
"S1852-236X2014000100002-arg","La necesidad de valores de referencia para pruebas de función respiratoria","Pérez Padilla, José Rogelio","Revista americana de medicina respiratoria; 14(1); 4-6","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100002&lang=pt" 
"S1852-236X2014000100005-arg","Paracoccidioidomicosis: características clínicas de 94 casos","Pérez, Domingo, Oviedo, José A, de los Santos Gill, ","Revista americana de medicina respiratoria; 14(1); 20-27","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100005&lang=pt" 
"S1852-236X2014000100004-arg","Comparación de las pruebas de función pulmonar en población adulta sana de la Provincia de Mendoza, Argentina, con valores de referencia internacionales","Lisanti, Raúl, Gatica, David, Abal, Javier, Delaballe, Elena, Grañana, Mónica, Miatello, Roberto, Flores, Lidia, Zárate, Graciela","Revista americana de medicina respiratoria; 14(1); 10-19","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100004&lang=pt" 
"S1852-236X2014000100007-arg","Dumas, Verdi, Koch, Mycobacterium y Camelias","Moscatelli, Daniel","Revista americana de medicina respiratoria; 14(1); 47-48","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100007&lang=pt" 
"S1852-236X2014000100006-arg","Normativas de diagnóstico y tratamiento del déficit de alfa-1 antitripsina","Menga, Guillermo, Miravitlles, Marc, Blanco, Ignacio, Echazarreta, Andrés L, Rossi, Santiago Enrique, Sorroche, Patricia Beatriz, Fernández, Martín Eduardo, Fernández Acquier, Mariano, Sáez Scherbovsky, Pablo, Figueroa Casas, Juan Carlos","Revista americana de medicina respiratoria; 14(1); 28-46","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100006&lang=pt" 
"S1852-236X2014000100021-arg","Neumonía intersticial avanzada, ¿es importante un diagnóstico preciso?","Mannarino, Silvina","Revista americana de medicina respiratoria; 14(1); 100-102","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100021&lang=pt" 
"S1852-236X2014000100020-arg","Neumonías intersticiales: es tiempo de un nuevo enfoque","Enghelmayer, Juan I","Revista americana de medicina respiratoria; 14(1); 98-100","Revista americana de medicina respiratoria","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-236X2014000100020&lang=pt" 
"S1851-23722014000100016-arg","Gilbertiodendron grandistipulatum (Leguminosae-Caesalpinioideae), a singular species from West Central Africa and new record for Congo (Brazzaville)","De La Estrella, Manuel, Devesa, Juan Antonio","Boletín de la Sociedad Argentina de Botánica; 49(1); 137-144","Boletín de la Sociedad Argentina de Botánica","Inglês","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100016&lang=pt" 
"S1851-23722014000100017-arg","","Giudice, Gabriela","Boletín de la Sociedad Argentina de Botánica; 49(1); 145-146","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100017&lang=pt" 
"S1851-23722014000100014-arg","Novedades en Senecio en la Provincia de Santa Cruz, Argentina","Ratto, Francisco, Sbarra, Damián, Tortosa, Roberto D","Boletín de la Sociedad Argentina de Botánica; 49(1); 111-113","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100014&lang=pt" 
"S1851-23722014000100015-arg","La vegetación reófila del Nordeste argentino: Las comunidades vegetales con Podostemaceae de la Provincia de Misiones","Fontana, José Luis","Boletín de la Sociedad Argentina de Botánica; 49(1); 115-136","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100015&lang=pt" 
"S1851-23722014000100012-arg","El género Panphalea (Compositae: Nassauvieae) en Uruguay","Trujillo, Cristina, Katinas, Liliana, Bonifacio, Jose M","Boletín de la Sociedad Argentina de Botánica; 49(1); 93-105","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100012&lang=pt" 
"S1851-23722014000100013-arg","Tipificación en Grindelia (Astereae, Asteraceae)","Bartoli, Adriana, Tortosa, R. D","Boletín de la Sociedad Argentina de Botánica; 49(1); 107-109","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100013&lang=pt" 
"S1851-23722014000100010-arg","Albizia julibrissin (Fabaceae-Mimosoideae) naturalizada en la Argentina","Bedetti, Fernando, Rimoldi, Pablo","Boletín de la Sociedad Argentina de Botánica; 49(1); 85-89","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100010&lang=pt" 
"S1851-23722014000100011-arg","Novedades en Leucheria (Asteraceae, Mutisieae)","Ratto, Francisco, Bello, Mariano, Bartoli, Adriana","Boletín de la Sociedad Argentina de Botánica; 49(1); 91-92","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100011&lang=pt" 
"S1851-23722014000100005-arg","Preferencias alimenticias en las mieles inmaduras de Apis mellifera en el Chaco Serrano (Jujuy, Argentina)","Burgos, Monica G, Sánchez, Ana C.","Boletín de la Sociedad Argentina de Botánica; 49(1); 41-50","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100005&lang=pt" 
"S1851-23722014000100004-arg","Morfología y ultraestructura de las esporas de las Equisetaceae (Equisetopsida) del Noroeste de Argentina","Piñeiro, María Raquel, Morbelli, Marta A","Boletín de la Sociedad Argentina de Botánica; 49(1); 35-40","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100004&lang=pt" 
"S1851-23722014000100007-arg","Banco de semillas, germinación y longevidad de semillas de retama (Spartium junceum, Fabaceae): implicancias para su control","Sanhueza, Cristina, Zalba, Sergio","Boletín de la Sociedad Argentina de Botánica; 49(1); 67-76","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100007&lang=pt" 
"S1851-23722014000100006-arg","Morfología polínica de Staelia s.l. (Rubiaceae)","Salas, Roberto M, Cabral, Elsa L","Boletín de la Sociedad Argentina de Botánica; 49(1); 51-65","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100006&lang=pt" 
"S1851-23722014000100001-arg","Fusarium poae and mycotoxins: potential risk for consumers","Dinolfo, María I, Stenglein, Sebastián A","Boletín de la Sociedad Argentina de Botánica; 49(1); 5-20","Boletín de la Sociedad Argentina de Botánica","Inglês","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100001&lang=pt" 
"S1851-23722014000100003-arg","","Cabanillas, Pablo A, Borniego, M. Lucia, Saenz, Alcides A, Hurrell, Julio A","Boletín de la Sociedad Argentina de Botánica; 49(1); 29-33","Boletín de la Sociedad Argentina de Botánica","Inglês","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100003&lang=pt" 
"S1851-23722014000100002-arg","Analysis of type material of Pleurosigma formosum and P. decorum (Pleurosigmataceae, Bacillariophyta)","Sterrenburg, Frithjof A. S, Sar, Eugenia A, Sunesen, Inés","Boletín de la Sociedad Argentina de Botánica; 49(1); 21-28","Boletín de la Sociedad Argentina de Botánica","Inglês","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100002&lang=pt" 
"S1851-23722014000100009-arg","Sobre la presencia de Tillandsia schreiteri y T. sphaerocephala (Bromeliaceae) en Argentina","Bulacio, Eva, Ayarde, Hugo","Boletín de la Sociedad Argentina de Botánica; 49(1); 79-83","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100009&lang=pt" 
"S1851-23722014000100008-arg","Lectotipificación de cinco nombres en Senecio (Asteraceae) de Argentina y Chile","Hernández, Marcelo P, Giuliano, Daniel A","Boletín de la Sociedad Argentina de Botánica; 49(1); 77-78","Boletín de la Sociedad Argentina de Botánica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-23722014000100008&lang=pt" 
"S1646-98952014000100008-prt","Explicación de la Adopción de Tecnologías de Información en Pequeñas Empresas Usando el Modelo del Usuario Perezoso: un Caso de Estudio","Sigg, María de León, Cisneros, Juan Luis Villa, Reyes, Sodel Vázquez, Salcedo, José Antonio Rentería","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe1); 91-104","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952014000100008&lang=pt" 
"S1646-98952014000100009-prt","Factores de éxito de los MOOC: algunas consideraciones críticas","Poy, Raquel, Gonzales-Aguilar, Audilio","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe1); 105-118","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952014000100009&lang=pt" 
"S1646-98952014000100004-prt","Integración de Estándares de Gestión de TI mediante MIN-ITs","Mesquida, Antoni Lluís, Mas, Antonia, Feliu, Tomás San, Arcilla, Magdalena","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe1); 31-45","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952014000100004&lang=pt" 
"S1646-98952014000100005-prt","Quetzalcoatl: Una Herramienta para Generar Contratos de Desarrollo de Software en Entornos de Outsourcing","Mejía, Jezreel, Ixmatlahua, Sergio D., Sánchez, Alma I.","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação; (spe1); 47-60","RISTI - Revista Ibérica de Sistemas e Tecnologias de Informação","Espanhol","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-98952014000100005&lang=pt" 
