"S1815-59362012000200005-cub","Diagnóstico de proceso basado en el descubrimiento de subprocesos","Yzquierdo-Herrera, Raykenler, Silverio-Castro, Rogelio, Lazo-Cortés, Manuel, Torres-Graña, Adrian","Ingeniería Industrial; 33(2); 133-141","Ingeniería Industrial","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1815-59362012000200005&lang=pt" 
"S2176-94512012000400005-scl","Evaluation of shear bond strength of different treatments of ceramic bracket surfaces","Andrade, Patrícia Helou Ramos, Reges, Rogério Vieira, Lenza, Marcos Augusto","Dental Press Journal of Orthodontics; 17(4); 1-8","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400005&lang=pt" 
"S2176-94512012000400006-scl","Use of chondroitin sulphate and glucosamine sulphate in degenerative changes in TMJ: a systematic review","Machado, Eduardo, Machado, Patricia, Cunali, Paulo Afonso","Dental Press Journal of Orthodontics; 17(4); 1-5","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400006&lang=pt" 
"S2176-94512012000400007-scl","Knoop hardness of enamel and shear bond strength of brackets bonded with composite resin with and without fluoride","Vedovello, Silvia Amélia Scudeler, Grigoletto, Marcelo, Vedovello Filho, Mário, Valdrighi, Heloísa Cristina, Kuramae, Mayury","Dental Press Journal of Orthodontics; 17(4); 1-5","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400007&lang=pt" 
"S2176-94512012000400008-scl","Assessment of shear bond strength of brackets bonded by direct and indirect techniques: an in vitro study","Shimizu, Roberto Hideo, Grando, Karlos Giovani, Shimizu, Isabela Almeida, Andriguetto, Augusto Ricardo, Melo, Ana Cláudia Moreira, Witters, Eduardo Leão","Dental Press Journal of Orthodontics; 17(4); 1-7","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400008&lang=pt" 
"S2176-94512012000400011-scl","Optimization of orthodontic treatment using the Centrex System to retract anterior teeth","Meireles, José Kleber Soares de, Ursi, Weber","Dental Press Journal of Orthodontics; 17(4); 29-44","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400011&lang=pt" 
"S2176-94512012000400014-scl","Stability of maxillary anterior crowding treatment","Quaglio, Camila Leite, Freitas, Karina Maria Salvatore de, Freitas, Marcos Roberto de, Janson, Guilherme, Henriques, José Fernando Castanha","Dental Press Journal of Orthodontics; 17(4); 57-64","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400014&lang=pt" 
"S2176-94512012000400015-scl","Maxillary incisors mesiodistal angulation changes in patients with orthodontically treated anterior superior diastemas","Morais, Juliana Fernandes de, Freitas, Marcos Roberto de, Freitas, Karina Maria Salvatore de, Janson, Guilherme, Branco, Nuria Cabral Castello, Zanda, Marcelo","Dental Press Journal of Orthodontics; 17(4); 65-71","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400015&lang=pt" 
"S2176-94512012000400016-scl","Microbiological evaluation of bristles of frequently used toothbrushes","Ferreira, Celso André, Savi, Geovana Dagostim, Panatto, Ana Paula, Generoso, Jaqueline da Silva, Barichello, Tatiana","Dental Press Journal of Orthodontics; 17(4); 72-76","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400016&lang=pt" 
"S2176-94512012000400017-scl","Evaluation of enamel surface after bracket debonding and polishing","Pignatta, Lilian Maria Brisque, Duarte Júnior, Sillas, Santos, Eduardo César Almada","Dental Press Journal of Orthodontics; 17(4); 77-84","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400017&lang=pt" 
"S2176-94512012000400018-scl","Bracket/wire play: what to expect from tipping prescription on pre-adjusted appliances","Capelozza Filho, Leopoldino, Machado, Fabricio Monteiro de Castro, Ozawa, Terumi Okada, Cavassan, Arlete de Oliveira, Cardoso, Mauricio de Almeida","Dental Press Journal of Orthodontics; 17(4); 85-95","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400018&lang=pt" 
"S2176-94512012000400019-scl","The influence of sucking habits on occlusion development in the first 36 months","Santos Neto, Edson Theodoro dos, Oliveira, Adauto Emmerich, Barbosa, Rodrigo Walter, Zandonade, Eliana, Oliveira, Zilda Fagundes Lima","Dental Press Journal of Orthodontics; 17(4); 96-104","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400019&lang=pt" 
"S2176-94512012000400026-scl","Determination of the structural characteristics in youngsters from Ceará with Class II, division 1 malocclusion","Castelo, Keila Maria de Sousa, Bramante, Fausto Silva","Dental Press Journal of Orthodontics; 17(4); 140-147","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400026&lang=pt" 
"S0100-204X2012000800001-scl","Extratos etanólicos da manga como antioxidantes para frangos de corte","Freitas, Ednardo Rodrigues, Borges, Ângela da Silva, Trevisan, Maria Teresa Sales, Watanabe, Pedro Henrique, Cunha, André Luís da, Pereira, Ana Lúcia Fernandes, Abreu, Virgínia Kelly, Nascimento, Germano Augusto Jerônimo do","Pesquisa Agropecuária Brasileira; 47(8); 1025-1030","Pesquisa Agropecuária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800001&lang=pt" 
"S0100-204X2012000800002-scl","Fusarium wilt incidence and common bean yield according to the preceding crop and the soil tillage system","Toledo‑Souza, Eliane Divina de, Silveira, Pedro Marques da, Café‑Filho, Adalberto Corrêa, Lobo Junior, Murillo","Pesquisa Agropecuária Brasileira; 47(8); 1031-1037","Pesquisa Agropecuária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800002&lang=pt" 
"S0100-204X2012000800003-scl","Adubação nitrogenada no consórcio de milho com duas espécies de braquiária em sistema plantio direto","Costa, Nídia Raquel, Andreotti, Marcelo, Gameiro, Roberta de Aquino, Pariz, Cristiano Magalhães, Buzetti, Salatiér, Lopes, Keny Samejima Mascarenhas","Pesquisa Agropecuária Brasileira; 47(8); 1038-1047","Pesquisa Agropecuária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800003&lang=pt" 
"S0100-204X2012000800004-scl","Características micromorfológicas de biótipos de capim‑arroz resistente e suscetível ao quinclorac","Ferreira, Evander Alves, Concenço, Germani, Galon, Leandro, Delgado, Marina Neves, Aspiazú, Ignacio, Silva, Alexandre Ferreira da, Ferreira, Francisco Affonso, Meira, Renata Maria Strozi Alves","Pesquisa Agropecuária Brasileira; 47(8); 1048-1056","Pesquisa Agropecuária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800004&lang=pt" 
"S0100-204X2012000800005-scl","Maturação e qualidade de uvas para suco em condições tropicais, nos primeiros ciclos de produção","Ribeiro, Thalita Passos, Lima, Maria Auxiliadora Coêlho de, Alves, Ricardo Elesbão","Pesquisa Agropecuária Brasileira; 47(8); 1057-1065","Pesquisa Agropecuária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800005&lang=pt" 
"S0100-204X2012000800006-scl","Producción y propiedades químicas del caucho en clones de Hevea según los estados fenológicos","Silva, Juliano Quarteroli, Scaloppi Júnior, Erivaldo José, Moreno, Rogério Manoel Biagi, Souza, Gilberto Batista de, Gonçalves, Paulo de Souza, Scarpare Filho, João Alexio","Pesquisa Agropecuária Brasileira; 47(8); 1066-1076","Pesquisa Agropecuária Brasileira","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800006&lang=pt" 
"S0100-204X2012000800007-scl","Abordagem bayesiana multivariada para características de crescimento, fertilidade e escores visuais de rebanhos da raça Brangus","Araújo, Ronyere Olegário de, Marcondes, Cintia Righetti, Everling, Dionéia Magda, Weber, Tomás, Lopes, Jader Silva, Garnero, Analía del Valle, Gunski, Ricardo José, Rorato, Paulo Roberto Nogara","Pesquisa Agropecuária Brasileira; 47(8); 1077-1086","Pesquisa Agropecuária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800007&lang=pt" 
"S0100-204X2012000800008-scl","Genetic diversity of cultivated accessions and wild species of rubber tree using EST‑SSR markers","Perseguini, Juliana Morini Küpper Cardoso, Romão, Lineu Roberto de Castro, Briñez, Boris, Scaloppi Junior, Erivaldo José, Gonçalves, Paulo de Souza, Benchimol, Luciana Lasry","Pesquisa Agropecuária Brasileira; 47(8); 1087-1094","Pesquisa Agropecuária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800008&lang=pt" 
"S0100-204X2012000800009-scl","Genetic diversity of sweet sorghum germplasm in Mexico using AFLP and SSR markers","Pecina‑Quintero, Víctor, Anaya‑López, José Luis, Zamarripa‑Colmenero, Alfredo, Montes‑García, Noe, Nuñez‑Colín, Carlos, Solis‑Bonilla, Jose Luis, Aguilar‑Rangel, María Rocío, Prom, Louis","Pesquisa Agropecuária Brasileira; 47(8); 1095-1102","Pesquisa Agropecuária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800009&lang=pt" 
"S0100-204X2012000800010-scl","Genetic similarity in a hybrid population of &#039;Montenegrina&#039; and &#039;King&#039; mandarins","Brugnara, Eduardo Cesar, Bastianel, Marinês, Weiler, Roberto Luis, Schwarz, Sergio Francisco","Pesquisa Agropecuária Brasileira; 47(8); 1103-1109","Pesquisa Agropecuária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800010&lang=pt" 
"S0100-204X2012000800012-scl","Stability and adaptability of runner peanut genotypes based on nonlinear regression and AMMI analysis","Santos, Roseane Cavalcanti dos, Silva, Alineaurea Florentino, Gondim, Tarcísio Marcos Souza, Oliveira Júnior, José Oscar Lustosa de, Araújo Neto, Raimundo Bezerra de, Sagrilo, Edvaldo, Vasconcelos, Ramon Araujo de, Melo Filho, Péricles de Albuquerque, Silva Filho, João Luís da","Pesquisa Agropecuária Brasileira; 47(8); 1118-1124","Pesquisa Agropecuária Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800012&lang=pt" 
"S0100-204X2012000800013-scl","Sustratos de cobertura y suplementación del compost en cultivo de champiñón","Pardo‑Giménez, Arturo, Figueirêdo, Vinícius Reis de, Zied, Diego Cunha, Pardo González, José Emilio","Pesquisa Agropecuária Brasileira; 47(8); 1125-1132","Pesquisa Agropecuária Brasileira","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800013&lang=pt" 
"S0100-204X2012000800014-scl","Sensores de reflectância e fluorescência na avaliação de teores de nitrogênio, produção de biomassa e produtividade do algodoeiro","Rossato, Otavio Bagiotto, Andrade‑Sanchez, Pedro, Guerra, Saulo Philipe Sebastião, Crusciol, Carlos Alexandre Costa","Pesquisa Agropecuária Brasileira; 47(8); 1133-1141","Pesquisa Agropecuária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800014&lang=pt" 
"S0100-204X2012000800015-scl","Matéria orgânica leve do solo em sistema agroflorestal de corte e trituração sob manejo de capoeira","Rangel‑Vasconcelos, Lívia Gabrig Turbay, Kato, Osvaldo Ryohei, Vasconcelos, Steel Silva","Pesquisa Agropecuária Brasileira; 47(8); 1142-1149","Pesquisa Agropecuária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800015&lang=pt" 
"S0100-204X2012000800017-scl","Plantas de cobertura e calagem na implantação do sistema plantio direto","Veronese, Marcio, Francisco, Eros Artur Bohac, Zancanaro, Leandro, Rosolem, Ciro Antonio","Pesquisa Agropecuária Brasileira; 47(8); 1158-1165","Pesquisa Agropecuária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800017&lang=pt" 
"S0100-204X2012000800018-scl","Análise genética de características de crescimento e perímetro escrotal em bovinos da raça Brangus","Silva, Josineudson Augusto II de Vasconcelos, Marcelo, Erika Tagima, Ribeiro, Cinthia Brosco, Maiorano, Amanda Marchi, Curi, Rogério Abdallah, Oliveira, Henrique Nunes de, Mota, Marcílio Dias Silveira da","Pesquisa Agropecuária Brasileira; 47(8); 1166-1173","Pesquisa Agropecuária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800018&lang=pt" 
"S0100-204X2012000800019-scl","Desempenho de bezerros aleitados com soro de queijo em associação ao colostro","Lima, Renata Nayhara de, Lima, Patrícia de Oliveira, Aroeira, Luiz Januário Magalhães, Miranda, Maria Vivianne Freitas Gomes de, Lopes, Kátia Tatiana de Lima, Diógenes, Géssica Vitalino, Pereira, Maria Izabel Batista, Souza, Isis Thamara do Nascimento, Rossato, Cristiano Herculano","Pesquisa Agropecuária Brasileira; 47(8); 1174-1180","Pesquisa Agropecuária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2012000800019&lang=pt" 
"S2176-94512012000400025-scl","Mini-implant and Nance button for initial retraction of maxillary canines: a prospective study in cast models","Arantes, Flávia de Moraes, Kina, Juliana, Gonçalves, Matheus José Bueno, Gurgel, Júlio de Araújo, Silva Filho, Omar Gabriel da, Santos, Eduardo César Almada","Dental Press Journal of Orthodontics; 17(4); 134-139","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400025&lang=pt" 
"S0100-72032012000800003-scl","Frequência e fatores de risco para síndrome metabólica em mulheres adolescentes e adultas com síndrome dos ovários policísticos","Pedroso, Daiana Cristina Chielli, Melo, Anderson Sanches, Carolo, Adriana Lúcia, Vieira, Carolina Sales, Silva, Ana Carolina Japur de Sá Rosa e, Reis, Rosana Maria dos","Revista Brasileira de Ginecologia e Obstetrícia; 34(8); 357-361","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000800003&lang=pt" 
"S0100-72032012000800005-scl","Resultados de dois esquemas de tratamento da pielonefrite durante a gravidez e correlação com o desfecho da gestação","Calegari, Saron Souza, Konopka, Cristine Kolling, Balestrin, Bruna, Hoffmann, Maurício Scopel, Souza, Floriano Soeiro de, Resener, Elaine Verena","Revista Brasileira de Ginecologia e Obstetrícia; 34(8); 369-375","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000800005&lang=pt" 
"S0100-72032012000800006-scl","Avaliação da inicialização da marcha na gestante de baixo risco nos três trimestres gestacionais","Andrade, Sara Rosa de Sousa, Nora, Fernanda Grazielle da Silva Azevedo, Avelar, Ivan Silveira de, Soares, Viviane, Amaral, Waldemar Naves do, Vieira, Marcus Fraga","Revista Brasileira de Ginecologia e Obstetrícia; 34(8); 376-380","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000800006&lang=pt" 
"S0100-72032012000800007-scl","Fatores perinatais associados a recém-nascidos de termo com pH&lt;7,1 na artéria umbilical e índice de Apgar &lt;7,0 no 5º minuto","Zorzi, Patrícia de Moraes De, Madi, José Mauro, Rombaldi, Renato Luís, Araújo, Breno Fauth de, Zatti, Helen, Madi, Sônia Regina Cabral, Barazzetti, Daniel Ongaratto","Revista Brasileira de Ginecologia e Obstetrícia; 34(8); 381-385","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000800007&lang=pt" 
"S0100-72032012000800008-scl","Adequação do ganho ponderal de gestantes em dois municípios do Estado do Rio de Janeiro (RJ), Brasil, 2008","Marano, Daniele, Gama, Silvana Granado Nogueira da, Pereira, Ana Paula Esteves, Souza Junior, Paulo Roberto Borges de","Revista Brasileira de Ginecologia e Obstetrícia; 34(8); 386-393","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000800008&lang=pt" 
"S0100-72032012000800002-scl","Monitoramento externo da qualidade dos exames citopatológicos cervicais realizados pelo Sistema Único de Saúde (SUS) no Estado de Mato Grosso do Sul","Freitas, Hilda Guimarães de, Thuler, Luiz Claudio Santos","Revista Brasileira de Ginecologia e Obstetrícia; 34(8); 351-356","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000800002&lang=pt" 
"S1405-22532012000200001-mex","","Valle, Guillermina del","América Latina en la historia económica; 19(2); 2-3","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200001&lang=pt" 
"S1405-22532012000200002-mex","Fiscalidad y consenso en el Virreinato de Perú, 1620-1650","Amadori, Arrigo","América Latina en la historia económica; 19(2); 7-45","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200002&lang=pt" 
"S1405-22532012000200003-mex","Colonización agrícola y distribución de la riqueza inmobiliaria en la provincia de Santa Fe, Argentina, 1864-1875","Martirén, Juan Luis","América Latina en la historia económica; 19(2); 47-71","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200003&lang=pt" 
"S1405-22532012000200004-mex","Más allá de la cría extensiva: un estudio matizado sobre la geografía económica de Uruguay antes de la modernización","Vicario, Carolina","América Latina en la historia económica; 19(2); 73-106","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200004&lang=pt" 
"S1405-22532012000200005-mex","Las sociedades anónimas cruzan los Andes: los inversores chilenos en Neuquén al comenzar el siglo XX","Blanco, Graciela","América Latina en la historia económica; 19(2); 107-130","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200005&lang=pt" 
"S1405-22532012000200006-mex","La reforma monetaria del trienio liberal en España, 1820-1823: modernización y límites","Prieto Tejeiro, Enrique, Haro Romero, Dionisio de","América Latina en la historia económica; 19(2); 131-161","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200006&lang=pt" 
"S1405-22532012000200007-mex","Características habitacionales en Jujuy, Argentina, en la primera mitad del siglo XX","Jerez, Marcelo","América Latina en la historia económica; 19(2); 163-191","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200007&lang=pt" 
"S1405-22532012000200008-mex","El tráfico de influencias en la España franquista: decisiones públicas, beneficios privados","Fernández Roca, Francisco Javier","América Latina en la historia económica; 19(2); 193-218","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200008&lang=pt" 
"S1405-22532012000200010-mex","De las buenas familias de Durango: Parentesco, fortuna y poder (1880-1920)","Pérez Domínguez, Marisa M.","América Latina en la historia económica; 19(2); 226-231","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200010&lang=pt" 
"S1405-22532012000200009-mex","Historia económica general de México: De la colonia a nuestros días","Martín-Aceña, Pablo","América Latina en la historia económica; 19(2); 219-226","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200009&lang=pt" 
"S1405-22532012000200012-mex","De oportunidades y retos: Los engranajes del comercio exterior de México, 1920-1947","Márquez Colín, Graciela","América Latina en la historia económica; 19(2); 237-239","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200012&lang=pt" 
"S1405-22532012000200011-mex","Ignacio Fernández de Castro y Cía., una empresa naviera gaditana","Russo, Cintia Nelly","América Latina en la historia económica; 19(2); 231-236","América Latina en la historia económica","Espanhol","2012","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-22532012000200011&lang=pt" 
"S0100-72032012000800004-scl","Níveis de alfa-tocoferol no soro e colostro de lactantes e associação com variáveis maternas","Lira, Larissa Queiroz de, Ribeiro, Penha Patrícia Cabral, Grilo, Evellyn Câmara, Lima, Mayara Santa Rosa, Dimenstein, Roberto","Revista Brasileira de Ginecologia e Obstetrícia; 34(8); 362-368","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000800004&lang=pt" 
"S0718-33052012000200001-chl","Ingeniare: Revista chilena de ingeniería","Chandía Valenzuela, Kristopher","Ingeniare. Revista chilena de ingeniería; 20(2); 147-147","Ingeniare. Revista chilena de ingeniería","Inglês, Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200001&lang=pt" 
"S0718-33052012000200002-chl","Teoría generalizada de la potencia instantánea aplicada a la compensación de cargas polifásicas","Ustariz-Farfan, Armando Jaime, Cano-Plata, Eduardo Antonio, Tacca, Hernán Emilio","Ingeniare. Revista chilena de ingeniería; 20(2); 148-159","Ingeniare. Revista chilena de ingeniería","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200002&lang=pt" 
"S0718-33052012000200003-chl","Modelación de los efectos de la compensación de potencia reactiva en sistemas de suministro eléctrico","Borges Vasconcellos, Davel, Pérez Abril, Ignacio, León Martínez, Vicente","Ingeniare. Revista chilena de ingeniería; 20(2); 160-169","Ingeniare. Revista chilena de ingeniería","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200003&lang=pt" 
"S0718-33052012000200004-chl","Reubicación del parque de transformadores de los sistemas de distribución de Bogotá D.C. mediante algoritmos genéticos","Quintero Salazar, Johnn Alejandro, Molina Cabrera, Alexander, Quintero Salazar, Edwin Andrés","Ingeniare. Revista chilena de ingeniería; 20(2); 170-184","Ingeniare. Revista chilena de ingeniería","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200004&lang=pt" 
"S0718-33052012000200005-chl","Evaluation of the use of a vegetable oil in distribution transformers","Fernando-Navas, Diego, Echeverry-Ibarra, Diego Fernando, Cadavid-Ramírez, Héctor","Ingeniare. Revista chilena de ingeniería; 20(2); 185-190","Ingeniare. Revista chilena de ingeniería","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200005&lang=pt" 
"S0718-33052012000200006-chl","Diseño de un duplexor de gran ancho de banda en tecnología de guía de onda para aplicaciones de satélite","Cepero, K, Mediavilla, A, Tribak, A, Marante, F","Ingeniare. Revista chilena de ingeniería; 20(2); 191-196","Ingeniare. Revista chilena de ingeniería","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200006&lang=pt" 
"S0718-33052012000200007-chl","Detección de espectro para radio cognitiva","Pedraza, Luis Fernando, Forero, Felipe, Páez, Ingrid Patricia","Ingeniare. Revista chilena de ingeniería; 20(2); 197-210","Ingeniare. Revista chilena de ingeniería","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200007&lang=pt" 
"S0718-33052012000200008-chl","Design of image codec based on Bandelet transform using a NIOS II processor","Arteaga, Jaime-Andres, Velasco-Medina, Jaime","Ingeniare. Revista chilena de ingeniería; 20(2); 211-219","Ingeniare. Revista chilena de ingeniería","Inglês","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200008&lang=pt" 
"S0718-33052012000200009-chl","Comportamiento de corrosión-erosión en recubrimientos de NbN depositados mediante sputtering magnetrón","Cáceres, A, Olaya, J.J, Alfonso, J.E","Ingeniare. Revista chilena de ingeniería; 20(2); 220-229","Ingeniare. Revista chilena de ingeniería","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200009&lang=pt" 
"S0718-33052012000200010-chl","Una formulación matemática y de solución para programar cirugías con restricciones de recursos humanos en el hospital público","Pradenas Rojas, Lorena, Matamala Vergara, Exequiel","Ingeniare. Revista chilena de ingeniería; 20(2); 230-241","Ingeniare. Revista chilena de ingeniería","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200010&lang=pt" 
"S0718-33052012000200011-chl","Un procedimiento para evaluar el riesgo de la innovación en la gestión del mantenimiento industrial","Espinosa, Fernando F, Dias, Acires, Salinas, Gonzalo E","Ingeniare. Revista chilena de ingeniería; 20(2); 242-254","Ingeniare. Revista chilena de ingeniería","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200011&lang=pt" 
"S0718-33052012000200012-chl","Contraste empírico del CAPM en el mercado accionario chileno","Díaz Contreras, Carlos A, Higuera Cartes, Freddy H","Ingeniare. Revista chilena de ingeniería; 20(2); 255-266","Ingeniare. Revista chilena de ingeniería","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200012&lang=pt" 
"S0718-33052012000200013-chl","Diseño de programas de asignaturas basados en competencias y su aplicación en la Universidad del Bío-Bío, Chile","Salgado, Fabricio, Corrales, José, Muñoz, Luis, Delgado, Juan","Ingeniare. Revista chilena de ingeniería; 20(2); 267-278","Ingeniare. Revista chilena de ingeniería","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052012000200013&lang=pt" 
"S2176-94512012000400002-scl","Cytotoxicity of orthodontic materials: the search for the perfect orthodontic material","Pithon, Matheus Melo","Dental Press Journal of Orthodontics; 17(4); 2-3","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400002&lang=pt" 
"S2176-94512012000400004-scl","Advancements in the knowledge of induced tooth movement: idiopathic osteosclerosis, cortical bone and orthodontic movement","Consolaro, Alberto, Consolaro, Renata Bianco","Dental Press Journal of Orthodontics; 17(4); 12-16","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400004&lang=pt" 
"S2176-94512012000400009-scl","Maxillary constriction: are there differences between anterior and posterior regions?","Belluzzo, Regina Helena Lourenço, Faltin Junior, Kurt, Lascala, Cícero Ermínio, Vianna, Lucas Bacci Renno","Dental Press Journal of Orthodontics; 17(4); 1-6","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400009&lang=pt" 
"S2176-94512012000400012-scl","Comparative study of frictional forces generated by NiTi archwire deformation in different orthodontic brackets: In vitro evaluation","Queiroz, Gilberto Vilanova, Ballester, Rafael Yagüe, De Paiva, João Batista, Rino Neto, José, Galon, Giselle Mara","Dental Press Journal of Orthodontics; 17(4); 45-50","Dental Press Journal of Orthodontics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512012000400012&lang=pt" 
