"S1984-02922013000100002-scl","Guerra e memória social: a deficiência como testemunho","Martins, Bruno Sena","Fractal : Revista de Psicologia; 25(1); 3-22","Fractal : Revista de Psicologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922013000100002&lang=pt" 
"S0104-026X2013000100008-scl","Liberdade de expressão, pornografia e igualdade de gênero","Silva, Júlio César Casarin Barroso","Revista Estudos Feministas; 21(1); 143-165","Revista Estudos Feministas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100008&lang=pt" 
"S0104-026X2013000100009-scl","Estereotipos, identidades, y nichos económicos de las migrantes brasileñas en Madrid","Guizardi, Menara Lube","Revista Estudos Feministas; 21(1); 167-190","Revista Estudos Feministas","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100009&lang=pt" 
"S0104-026X2013000100012-scl","Uma trajetória pessoal e acadêmica: entrevista com Raewyn Connell","Adelman, Miriam, Rial, Carmen","Revista Estudos Feministas; 21(1); 211-231","Revista Estudos Feministas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100012&lang=pt" 
"S0104-026X2013000100014-scl","Masculinidade hegemônica: repensando o conceito","Connell, Robert W., Messerschmidt, James W.","Revista Estudos Feministas; 21(1); 241-282","Revista Estudos Feministas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100014&lang=pt" 
"S0104-026X2013000100018-scl","Não contar a ninguém ou contar a todo mundo?: colapsos da masculinidade em No se lo digas a nadie","Alós, Anselmo Peres","Revista Estudos Feministas; 21(1); 343-370","Revista Estudos Feministas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100018&lang=pt" 
"S0104-026X2013000100019-scl","Algunas reflexiones sobre el estudio de los hombres desde el feminismo y desde los derechos humanos","Figueroa-Perea, Juan-Guillermo","Revista Estudos Feministas; 21(1); 371-393","Revista Estudos Feministas","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100019&lang=pt" 
"S1984-46702013000200002-scl","Reproductive biology of the coypu, Myocastor coypus (Rodentia: Myocastoridae) in western Japan","Runami, Iori, Gunji, Yousuke, Hishinuma, Mitsugu, Nagano, Masashi, Takada, Tatsuyuki, Higaki, Shogo","Zoologia (Curitiba); 30(2); 130-134","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000200002&lang=pt" 
"S1984-46702013000200004-scl","Biology and life table of Dirphia araucariae (Lepidoptera: Saturniidae): A herbivore of potentially high impact on Araucaria angustifolia","Zenker, Mauricio M., Specht, Alexandre, Fronza, Edegar, Poletto, Graziela, Marcon, Fernanda, Formentini, Aline C., Gedoz, Mateus","Zoologia (Curitiba); 30(2); 143-150","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000200004&lang=pt" 
"S1984-46702013000200005-scl","Threats to and viability of the giant anteater, Myrmecophaga tridactyla (Pilosa: Myrmecophagidae), in a protected Cerrado remnant encroached by urban expansion in central Brazil","Diniz, Milena F., Brito, Daniel","Zoologia (Curitiba); 30(2); 151-156","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000200005&lang=pt" 
"S1984-46702013000200006-scl","Changes in wild bee fauna of a grassland in Brazil reveal negative effects associated with growing urbanization during the last 40 years","Martins, Aline C., Gonçalves, Rodrigo B., Melo, Gabriel A. R.","Zoologia (Curitiba); 30(2); 157-176","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000200006&lang=pt" 
"S1984-46702013000200008-scl","A comparison of abundance estimators for small mammal populations","Pacheco, Marcelle, Kajin, Maja, Gentile, Rosana, Zangrandi, Priscilla L., Vieira, Marcus V., Cerqueira, Rui","Zoologia (Curitiba); 30(2); 182-190","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000200008&lang=pt" 
"S1984-46702013000200009-scl","Diversity and structure of the stomatopod (Crustacea) community on the Amazon continental shelf","Silva, Kátia C. Araújo, Cintra, Israel H. A., Martins, Déborah E. G., Abrunhosa, Fernando A.","Zoologia (Curitiba); 30(2); 191-199","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000200009&lang=pt" 
"S1984-46702013000200011-scl","Determination of larval instars in Chironomus sancticaroli (Diptera: Chironomidae) using novel head capsule structures","Richardi, Vinicius S., Rebechi, Débora, Aranha, José M. R., Navarro-Silva, Mário A.","Zoologia (Curitiba); 30(2); 211-216","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000200011&lang=pt" 
"S1984-46702013000200013-scl","New synonymies and a revalidation in the spider genera Eustala and Micrathena (Araneae: Araneidae)","Levi, Herbert W., Santos, Adalberto J.","Zoologia (Curitiba); 30(2); 221-226","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000200013&lang=pt" 
"S1984-46702013000200010-scl","Species composition and temporal activity of Arctiinae (Lepidoptera: Erebidae) in two cerrado vegetation types","Scherrer, Scheila, Ferro, Viviane G., Ramos, Marina N., Diniz, Ivone R.","Zoologia (Curitiba); 30(2); 200-210","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000200010&lang=pt" 
"S0103-49792013000100003-scl","Nova fase da economia mundial e a crise do euro: a China, a Europa e a América","Rollinat, Robert","Caderno CRH; 26(67); 29-48","Caderno CRH","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792013000100003&lang=pt" 
"S0103-49792013000100007-scl","O estágio último do capital: a crise e a dominação do capital financeiro no mundo","Nóvoa, Jorge, Balanco, Paulo","Caderno CRH; 26(67); 87-104","Caderno CRH","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792013000100007&lang=pt" 
"S0104-026X2013000100016-scl","Machos e Brothers: uma etnografia sobre o armário em relações homoeróticas masculinas criadas on-line","Miskolci, Richard","Revista Estudos Feministas; 21(1); 301-324","Revista Estudos Feministas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100016&lang=pt" 
"S0104-026X2013000100017-scl","O assassinato de um homossexual diante de um tribunal da Capital da República em meados do século XX","Rolim, Rivail Carvalho, Rodrigues, Fabiana Cardoso Malha","Revista Estudos Feministas; 21(1); 325-342","Revista Estudos Feministas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-026X2013000100017&lang=pt" 
"S0102-09352013000200021-scl","Desempenho e características bioquímicas de leitões submetidos a dietas com aditivos probióticos, prebióticos, simbióticos e antibióticos","Névoa, M.L., Caramori Júnior, J.G., Corrêa, G.S.S., Arantes, V.M., Kamimura, R., Gonçalves, F.C., Oliveira, M.S.F., Santos, A.L., Nalon, R.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 447-454","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200021&lang=pt" 
"S0004-27302013000300001-scl","Consensos em tireoide: guias para a prática clínica","Ward, Laura S., Maciel, Lea M. Z.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(3); 161-162","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000300001&lang=pt" 
"S0004-27302013000300002-scl","Destaques dos novos consensos sobre doenças da tireoide da Sociedade Brasileira de Endocrinologia e Metabologia","Romaldini, João Hamilton, Villagelin, Danilo, Miklos, Ana Beatriz Pinotti Pedro","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(3); 163-165","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000300002&lang=pt" 
"S0004-27302013000300003-scl","Consenso brasileiro para a abordagem clínica e tratamento do hipotireoidismo subclínico em adultos: recomendações do Departamento de Tireoide da Sociedade Brasileira de Endocrinologia e Metabologia","Sgarbi, Jose A., Teixeira, Patrícia F. S., Maciel, Lea M. Z., Mazeto, Glaucia M. F. S., Vaisman, Mario, Montenegro Junior, Renan M., Ward, Laura S.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(3); 166-183","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000300003&lang=pt" 
"S1413-81232013010500001-scl","Programa Nacional de Alimentação Escolar: limites e possibilidades para uma alimentação saudável","Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 18(4); -","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232013010500001&lang=pt" 
"S1807-25772013000200004-scl","Avaliação do perfil de armazenamento e descontaminação das escovas dentais","Queiroz, Faldryene de Sousa, Nóbrega, Carolina Bezerra Cavalcanti, Costa, Luciana Ellen Dantas, Reul, Marília Araújo, Abreu, Rodolfo Sinésio Amador de, Leite, Maronilson Soares","Revista de Odontologia da UNESP; 42(2); 89-93","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000200004&lang=pt" 
"S1807-25772013000200011-scl","Terapia pulpar em dentes decíduos: possibilidades terapêuticas baseadas em evidências","Lourenço Neto, Natalino, Fernandes, Ana Paula, Marques, Nádia Carolina Teixeira, Sakai, Vivien Thiemy, Moretti, Ana Beatriz da Silveira, Machado, Maria Aparecida de Andrade Moreira, Abdo, Ruy Cesar Camargo, Oliveira, Thaís Marchini","Revista de Odontologia da UNESP; 42(2); 130-137","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000200011&lang=pt" 
"S1807-25772013000200012-scl","Odontoma complexo de grande proporção em ramo mandibular: relato de caso","Pires, Willian Ricardo, Motta-Junior, Joel, Martins, Ligia Pozzobon, Stabile, Glaykon Alex Vitti","Revista de Odontologia da UNESP; 42(2); 138-143","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000200012&lang=pt" 
"S0101-31732013000100001-scl","Palavras da editora","Martins, Clélia Aparecida","Trans/Form/Ação; 36(1); 7-7","Trans/Form/Ação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732013000100001&lang=pt" 
"S0101-31732013000100003-scl","Soberania e justiça em Rousseau","Kawauche, Thomaz","Trans/Form/Ação; 36(1); 25-36","Trans/Form/Ação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31732013000100003&lang=pt" 
"S1981-81222013000100003-scl","Grés, vinho e imigração: arqueologia de uma produção vitivinícola, São Paulo, 1920-1950","Souza, Rafael de Abreu e","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(1); 39-58","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000100003&lang=pt" 
"S1981-81222013000100004-scl","Das virtudes da ardência: uso e disseminação dos frutos de Capsicum nos séculos XVI e XVII","Santos, Christian Fausto Moraes dos, Bracht, Fabiano, Conceição, Gisele Cristina da","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(1); 59-76","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000100004&lang=pt" 
"S1981-81222013000100005-scl","Da malária e da &#039;corrupção&#039;: medicina e saberes locais no noroeste do Brasil (Comissão Rondon, 1907-1915)","Vital, André Vasques, Hochman, Gilberto","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(1); 77-94","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000100005&lang=pt" 
"S1981-81222013000100006-scl","Antropologia e medicina: assistência à saúde no Serviço de Proteção aos Índios (1942-1956)","Brito, Carolina Arouca Gomes de, Lima, Nísia Trindade","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(1); 95-112","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000100006&lang=pt" 
"S1981-81222013000100009-scl","Movimentos sociais na Amazônia: articulações possíveis entre gênero, religião e Estado","Lacerda, Paula Mendes","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(1); 153-168","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000100009&lang=pt" 
"S2236-34592013000100002-scl","Inspeção técnica como dispositivo de formação de professores: estratégia de produção de um modelo escolar em Minas Gerais","Isobe, Rogéria Moreira Rezende","História da Educação; 17(39); 9-21","História da Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100002&lang=pt" 
"S2236-34592013000100003-scl","Cultura pedagógica e formação de professores: a biblioteca da escola normal de Piracicaba (1911-1920)","Nery, Ana Clara Bortoleto","História da Educação; 17(39); 23-38","História da Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100003&lang=pt" 
"S2236-34592013000100004-scl","Estratégias editoriais e territorialização do campo pedagógico: um livro de Sampaio Dória sob a pena do editor da Biblioteca de Educação","Carvalho, Marta Maria Chagas de","História da Educação; 17(39); 39-56","História da Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100004&lang=pt" 
"S2236-34592013000100005-scl","Traduções culturais do livro Como Pensamos, da Coleção Atualidades Pedagógicas (1933-1981)","Toledo, Maria Rita de Almeida","História da Educação; 17(39); 57-78","História da Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100005&lang=pt" 
"S2236-34592013000100007-scl","O modelo escolar paulistano na Revista Escola Municipal (1968-1985)","Godoy, Alexandre Pianelli","História da Educação; 17(39); 101-128","História da Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100007&lang=pt" 
"S2236-34592013000100008-scl","A instrução pública na França revolucionária: considerações a partir do Essais Sur L&#039;enseignement En General Et Sur Celui Des Mathématiques En Particulier, de Sylvestre-François Lacroix","Garnica, Antonio Vicente Marafioti, Gomes, Maria Laura Magalhães, Andrade, Mirian Maria","História da Educação; 17(39); 129-151","História da Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100008&lang=pt" 
"S2236-34592013000100009-scl","Hacer historia de la educación con el influjo del Grupo Historia de la Práctica Pedagógica en Colombia","Echeverri Álvarez, Juan Carlos","História da Educação; 17(39); 153-172","História da Educação","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100009&lang=pt" 
"S2236-34592013000100010-scl","A língua portuguesa como uma nova língua clássica","Mendonça, Ana Waleska Pollo Campos","História da Educação; 17(39); 173-187","História da Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100010&lang=pt" 
"S2236-34592013000100012-scl","Educación y transformación social: el proyecto educativo para las mujeres en el imaginario anarquista","González Pérez, Teresa","História da Educação; 17(39); 213-230","História da Educação","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100012&lang=pt" 
"S1981-81222013000100007-scl","A dinâmica política da criação da Comissão Nacional de Energia Nuclear, 1956-1960","Andrade, Ana Maria Ribeiro de, Santos, Tatiane Lopes dos","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(1); 113-128","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000100007&lang=pt" 
"S2236-34592013000100006-scl","Escola e Nova Escola: faces de um velho sonho","Revah, Daniel","História da Educação; 17(39); 79-99","História da Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100006&lang=pt" 
"S2236-34592013000100013-scl","Método intuitivo e lições de coisas por Ferdinand Buisson","Bastos, Maria Helena Camara","História da Educação; 17(39); 231-253","História da Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100013&lang=pt" 
"S2236-34592013000100011-scl","O corpo diferente: representações das raças humanas nos manuais escolares de zoologia","Cavadas, Bento Filipe Barreiras Pinto","História da Educação; 17(39); 189-212","História da Educação","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-34592013000100011&lang=pt" 
"S1984-02922013000100001-scl","Editorial 25.1","Ferreira, Marcelo Santana","Fractal : Revista de Psicologia; 25(1); 1-2","Fractal : Revista de Psicologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922013000100001&lang=pt" 
"S1984-02922013000100014-scl","Acompanhamento terapêutico em hospital de reabilitação fisioterápica","Elias, Andressa Mariana Saldanha","Fractal : Revista de Psicologia; 25(1); 207-216","Fractal : Revista de Psicologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922013000100014&lang=pt" 
"S1678-69712013000200001-scl","Apresentação","Bataglia, Walter","RAM. Revista de Administração Mackenzie; 14(2); 13-15","RAM. Revista de Administração Mackenzie","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712013000200001&lang=pt" 
"S0103-65642013000100001-scl","Editorial","Massola, Gustavo Martineli","Psicologia USP; 24(1); 9-10","Psicologia USP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65642013000100001&lang=pt" 
"S0103-65642013000100003-scl","Psico-Oncologia: atuação do psicólogo no Hospital de Câncer de Barretos","Scannavino, Camila Saliba Soubhia, Sorato, Daniela Batista, Lima, Manuela Polidoro, Franco, Anna Helena Junqueira, Martins, Mariana Paschoal, Morais Júnior, Joel Carlos, Bueno, Priscila Regina Torres, Rezende, Fabiana Faria, Valério, Nelson Iguimar","Psicologia USP; 24(1); 35-53","Psicologia USP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65642013000100003&lang=pt" 
"S0103-65642013000100005-scl","Psicanálise e a escrita de emancipação: discussão entre Deleuze e Joel Birman","Bastos, Rogério Lustosa","Psicologia USP; 24(1); 77-98","Psicologia USP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65642013000100005&lang=pt" 
"S0103-65642013000100009-scl","Na outra cena da representação: considerações ferenczianas sobre o trauma","Canavêz, Fernanda","Psicologia USP; 24(1); 165-182","Psicologia USP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65642013000100009&lang=pt" 
"S1678-69712013000200008-scl","Desempenho produtivo como fator moderador da estratégia e capabilidade","Moori, Roberto Giro, Nafal, Kalid Ali, Caldeira, Adilson","RAM. Revista de Administração Mackenzie; 14(2); 179-209","RAM. Revista de Administração Mackenzie","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712013000200008&lang=pt" 
"S1678-69712013000200010-scl","","","RAM. Revista de Administração Mackenzie; 14(2); 243-243","RAM. Revista de Administração Mackenzie","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712013000200010&lang=pt" 
"S1516-18462013000200005-scl","Evolução audiométrica em usuários de implante coclear multicanal","Hoshino, Ana Cristina Hiromi, Cruz, Dorilan Rodriguez da, Goffi-Gomez, Maria Valéria Schmidt, Befi-Lopes, Débora Maria, Matas, Carla Gentile, Fortunato-Tavares, Talita M., Tsuji, Robinson Koji","Revista CEFAC; 15(2); 297-304","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200005&lang=pt" 
"S1516-18462013000200012-scl","Avaliação das habilidades funcionais e de auto cuidado de indivíduos com síndrome de Down pertencentes a uma oficina terapêutica","Martins, Marielza Regina Ismael, Fecuri, Maria Amélia Branco, Arroyo, Marta Alves, Parisi, Márcia Taves","Revista CEFAC; 15(2); 361-365","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200012&lang=pt" 
"S1516-18462013000200001-scl","EDITORIAL","Capellini, Simone Aparecida","Revista CEFAC; 15(2); 254-254","Revista CEFAC","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200001&lang=pt" 
"S1516-18462013000200022-scl","Instrumentos para avaliação da linguagem pós-lesão cerebrovascular esquerda","Pagliarin, Karina Carlesso, Oliveira, Camila Rosa de, Silva, Bruna Matias da, Calvette, Luara de Freitas, Fonseca, Rochele Paz","Revista CEFAC; 15(2); 444-454","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200022&lang=pt" 
"S1516-18462013000200003-scl","Aspectos temporais auditivos em adolescentes do 6º ano do ensino fundamental","Terto, Sulamita da Silva Marcelino, Lemos, Stela Maris Aguiar","Revista CEFAC; 15(2); 271-286","Revista CEFAC","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462013000200003&lang=pt" 
"S1678-69712013000200006-scl","Impacto informacional das reuniões públicas Apimec: um estudo de evento","Reiteri, Nayana, Procianoy, Jairo Laser","RAM. Revista de Administração Mackenzie; 14(2); 127-154","RAM. Revista de Administração Mackenzie","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712013000200006&lang=pt" 
"S1807-25772013000200007-scl","Intensidade de fluorescência em resina composta: influência do polimento superficial e dos meios de armazenagem","Nora, Ângela Dalla, Bueno, Renata Plá Rizzolo, Pozzobon, Roselaine Terezinha","Revista de Odontologia da UNESP; 42(2); 104-109","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000200007&lang=pt" 
"S1413-81232013001200001-spa","Programa Nacional de Alimentação Escolar: limites e possibilidades para uma alimentação saudável","Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 18(4); -","Ciência &amp; Saúde Coletiva","Português","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232013001200001&lang=pt" 
"S0004-27302013000300004-scl","Hipotireoidismo congênito: recomendações do Departamento de Tireoide da Sociedade Brasileira de Endocrinologia e Metabologia","Maciel, Léa Maria Zanini, Kimura, Edna Teruko, Nogueira, Célia Regina, Mazeto, Glaucia M. F. S., Magalhães, Patrícia Künzle Ribeiro, Nascimento, Marilza Leal, Nesi-França, Suzana, Vieira, Sandra E.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(3); 184-192","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000300004&lang=pt" 
"S0004-27302013000300005-scl","Utilização dos testes de função tireoidiana na prática clínica","Carvalho, Gisah Amaral de, Perez, Camila Luhm Silva, Ward, Laura Sterian","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(3); 193-204","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000300005&lang=pt" 
"S0004-27302013000300006-scl","Consenso brasileiro para o diagnóstico e tratamento do hipertireoidismo: recomendações do Departamento de Tireoide da Sociedade Brasileira de Endocrinologia e Metabologia","Maia, Ana Luiza, Scheffel, Rafael S., Meyer, Erika Laurini Souza, Mazeto, Glaucia M. F. S., Carvalho, Gisah Amaral de, Graf, Hans, Vaisman, Mario, Maciel, Lea M. Z., Ramos, Helton E., Tincani, Alfio José, Andrada, Nathalia Carvalho de, Ward, Laura S.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(3); 205-232","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000300006&lang=pt" 
"S0102-09352013000200020-scl","Exigências líquidas de energia e proteína de tourinhos Santa Gertrudes confinados, recebendo alto concentrado","Ribeiro, G.M., Henrique, W., Leme, P.R., Lanna, D.P.D., Alleoni, G.F., Sampaio, A.A.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 439-446","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200020&lang=pt" 
"S0102-09352013000200034-scl","Desempenho de tilápias-do-nilo alimentadas com farelo da casca de pequi","Pessoa, M.S., Avelar, J.C.S., Heliodoro Nascimento, A.L., Silva, K.L., Soares, A.C.M., Camargo, A.C.S., Faria Filho, D.E.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 65(2); 547-552","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352013000200034&lang=pt" 
"S1807-25772013000200001-scl","Desordens temporomandibulares em usuários de prótese parcial removível: prevalência de acordo com a classificação de Kennedy","Jorge, Janaina Habib, Silva Junior, Gilberto Soares da, Urban, Vanessa Migliorini, Neppelenbroek, Karin Hermana, Bombarda, Nara Hellen Campanha","Revista de Odontologia da UNESP; 42(2); 72-77","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000200001&lang=pt" 
"S1807-25772013000200002-scl","Dipirona versus paracetamol no controle da dor pós-operatória","Queiroz, Thallita Pereira, Santos, Pâmela Letícia dos, Esteves, Jônatas Caldeira, Stellin, Gustavo Marco, Shimuzi, Aline Sayuri, Betoni Junior, Walter, Vieira, Eduardo Hochuli","Revista de Odontologia da UNESP; 42(2); 78-82","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000200002&lang=pt" 
"S1807-25772013000200003-scl","Avaliação da influência da solução de irrigação na resistência adesiva de um cimento resinoso","Camilotti, Veridiana, Ioris, Matheus Dalmédico, Busato, Priscilla do Monte Ribeiro, Ueda, Julio Katuhide, Mendonça, Marcio José","Revista de Odontologia da UNESP; 42(2); 83-88","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000200003&lang=pt" 
"S1807-25772013000200005-scl","Relação entre presença de fendas de cristais de colesterol em lesão periapical e nível de colesterol sérico","Silva, Vanessa Tavares da, Piva, Marta Rabello, Souza, Liane Maciel de Almeida, Amorim, Klinger de Souza, Groppo, Francisco Carlos","Revista de Odontologia da UNESP; 42(2); 94-98","Revista de Odontologia da UNESP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-25772013000200005&lang=pt" 
