"S1415-790X2008000100014-scl","Os efeitos do treinamento de força sobre os fatores de risco da síndrome metabólica","Guttierres, Ana Paula Muniz, Marins, João Carlos Bouzas","Revista Brasileira de Epidemiologia; 11(1); 147-158","Revista Brasileira de Epidemiologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2008000100014&lang=pt" 
"S1517-70762008000100020-scl","Características microestruturais do diamante carbonado produzido com grafite brasileiro","Rangel, J.J.A., Monteiro, S.N., Bobrovnitchii, G.S., Skury, A.L.D.","Matéria (Rio de Janeiro); 13(1); 162-170","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100020&lang=pt" 
"S1517-70762008000100028-scl","Compósito de &quot;metal duro - nitreto cúbico de boro&quot;","Bobrovnitchii, G.S., Filgueira, M., Gomes, U.U., Tardim, R.C.","Matéria (Rio de Janeiro); 13(1); 228-230","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100028&lang=pt" 
"S1517-70762008000100029-scl","Caracterização micrográfica de próteses dentais de alumina infiltrada com vidro de lantânio e sua correlação com a resistência à flexão por três pontos","Ogasawara, T., Silva, P.T.G., Silva, R.C., Pinto, V.B.B.","Matéria (Rio de Janeiro); 13(1); 231-237","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100029&lang=pt" 
"S1517-70762008000100021-scl","Resistência a oxidação de cerâmicas de carbeto de silício sinterizadas por fase líquida","Santos, C., Strecker, K., Simba, B.G., Bondioli, M.J.","Matéria (Rio de Janeiro); 13(1); 171-179","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100021&lang=pt" 
"S0102-36162008000200001-scl","Protocolo de um banco de tecidos neoplásicos","Alimena, Luiz José Moura, Jesus-Garcia Filho, Reynaldo, Toledo, Silvia Regina Caminada de, Alves, Maria Teresa de Seixas, Petrilli, Antonio Sergio, De Luca Junior, Giuseppe, Jacobus, Lucas Senger, Romani, Ricardo Filipe, Spader, Daniel Lunardi","Revista Brasileira de Ortopedia; 43(3); 53-58","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000200001&lang=pt" 
"S0102-36162008000200004-scl","Estudo histomorfométrico da interface óssea do parafuso expansor cervical","Silva, Leandro Sérgio da, Canto, Fabiano Ricardo Tavares, Shimano, Antonio Carlos, Garcia, Sergio Brito, Salata, Luiz Antonio, Defino, Helton","Revista Brasileira de Ortopedia; 43(3); 76-82","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000200004&lang=pt" 
"S0101-20612008000100014-scl","Metodologia de Estudo de Dieta Total no Estado de São Paulo para estimativa de ingestão dietética de elementos tóxicos e essenciais: a elaboração da Cesta de Mercado (Market Basket)","Avegliano, Roseane Pagliaro, Maihara, Vera Akiko, Silva, Fábio Fernando da","Food Science and Technology (Campinas); 28(1); 90-97","Food Science and Technology (Campinas)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612008000100014&lang=pt" 
"S1517-70762008000100002-scl","Biosynthesis and characterization of biodegradable Poly(3-hydroxybutyrate) from renewable sources","Pereira, S.M.F., Rodriguez, R.S., Gomes, J.G.C.","Matéria (Rio de Janeiro); 13(1); 1-11","Matéria (Rio de Janeiro)","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100002&lang=pt" 
"S1517-70762008000100004-scl","Pérolas diamantadas obtidas por metalurgia do pó: nacionalização da tecnologia","De Oliveira, L.J., Filgueira, M.","Matéria (Rio de Janeiro); 13(1); 23-32","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100004&lang=pt" 
"S1517-70762008000100009-scl","Análise da influência dos diferentes tempos de polimerização por luz incandescente sobre a resistência ao desgaste abrasivo de resinas compostas","Cruz, C.E.D., Santana, L.R.S., Bianchi, E.C., De Aguiar, P.R., Silva Junior, C.E., Catai, R.E., De Freitas, C.A., Salgado, M.H., Freitas, M.F.A., Ulhoa, M.P.M.","Matéria (Rio de Janeiro); 13(1); 77-87","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100009&lang=pt" 
"S1517-70762008000100003-scl","Ruido Barkhausen y emisión magneto acústica para la caracterización de materiales ferromagnéticos","Ruiz, D.H., Piotrkowski, R., Lopez Pumarega, M.I., Ruzzante, J.","Matéria (Rio de Janeiro); 13(1); 12-22","Matéria (Rio de Janeiro)","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100003&lang=pt" 
"S0100-29452008000100018-scl","Qualidade pós-colheita de mangas, não-refrigeradas, e submetidas ao controle da ação do etileno","Neves, Leandro Camargo, Benedette, Ronaldo Moreno, Silva, Vanuza Xavier da, Prill, Marcos Andre de Souza, Roberto, Sérgio Ruffo, Vieites, Rogério Lopes","Revista Brasileira de Fruticultura; 30(1); 94-100","Revista Brasileira de Fruticultura","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452008000100018&lang=pt" 
"S0102-36162008000200002-scl","Substitutos ósseos comparados ao enxerto ósseo autólogo em cirurgia ortopédica: revisão sistemática da literatura","Zabeu, José Luís Amim, Mercadante, Marcelo Tomanik","Revista Brasileira de Ortopedia; 43(3); 59-68","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000200002&lang=pt" 
"S0102-36162008000200003-scl","Estudo comparativo entre ressecção do trapézio e interposição tendinosa com e sem ligamentoplastia no tratamento da artrose carpometacarpiana do polegar","Pardini Junior, Arlindo Gomes, Freitas, Afrânio Donato de, Chaves, Antonio Barbosa, Freitas, Marcel Barbieri","Revista Brasileira de Ortopedia; 43(3); 69-75","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000200003&lang=pt" 
"S0102-36162008000200005-scl","Efeitos mecânicos causados pela variação da inclinação do parafuso excêntrico no orifício da placa de autocompressão","Freitas, Rafael Lara de, Paccola, Cleber Antonio Jansen, Shimano, Antônio Carlos, Kfuri Júnior, Maurício","Revista Brasileira de Ortopedia; 43(3); 83-89","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000200005&lang=pt" 
"S0102-36162008000200006-scl","Estudo da relação anatômica do nervo sensitivo radial após fixação percutânea com fios de Kirschner","Labronici, Pedro José, Franco, José Sergio, Hoffmann, Rolix, Silva, Anselmo Fernandes da, Passos, Marco Aurélio Rodrigues da Fonseca, Lourenço, Paulo Roberto Barbosa de Toledo, Fernandes, Hélio Jorge Alvachian, Reis, Fernando Baldy dos","Revista Brasileira de Ortopedia; 43(3); 90-95","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000200006&lang=pt" 
"S0102-36162008000200007-scl","Prevalência de dor lombar crônica na população da cidade de Salvador","Almeida, Isabela Costa Guerra Barreto, Sá, Katia Nunes, Silva, Marlene, Baptista, Abrahão, Matos, Marcos Almeida, Lessa, Ínes","Revista Brasileira de Ortopedia; 43(3); 96-102","Revista Brasileira de Ortopedia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162008000200007&lang=pt" 
"S1517-70762008000100008-scl","Caracterização de filmes de poliéster modificados por plasma de O2 a baixa pressão","Costa, T.H.C., Feitor, M.C., Alves Junior, C., Bezerra, C.M.","Matéria (Rio de Janeiro); 13(1); 65-76","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100008&lang=pt" 
"S1517-70762008000100013-scl","Efecto de las variables experimentales sobre la microdureza en aleaciones Al-6Si-3Cu-xMg T6","Alfonso, I., Maldonado, C., González, J.G., Medina, A.","Matéria (Rio de Janeiro); 13(1); 110-118","Matéria (Rio de Janeiro)","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100013&lang=pt" 
"S0716-078X2008000100001-chl","Identidad de la rana austral chilena Eupsophus coppingeri (Amphibia, Anura, Neobatrachia): evidencias morfológicas, cromosómicas y moleculares","FORMAS, J. RAMÓN, NÚÑEZ, JOSÉ, CUEVAS, CÉSAR","Revista chilena de historia natural; 81(1); 3-20","Revista chilena de historia natural","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100001&lang=pt" 
"S0716-078X2008000100002-chl","Intra-specific brood parasitism revealed by DNA micro-satellite analyses in a sub-oscine bird, the vermilion flycatcher","RÍOS-CHELÉN, ALEJANDRO A, GRAVES, JEFFERSON A, TORRES, ROXANA, SERRANO-PINTO, MIGUEL, D&#039;ALBA, LILIANA, MACÍAS GARCÍA, CONSTANTINO","Revista chilena de historia natural; 81(1); 21-31","Revista chilena de historia natural","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100002&lang=pt" 
"S0716-078X2008000100003-chl","Distribution of aquaporins in the nasal passage of Octodon degus, a South-American desert rodent and its implications for water conservation","GALLARDO, PEDRO, HERRERA, SOFÍA, SAFFER, KARIN, BOZINOVIC, FRANCISCO","Revista chilena de historia natural; 81(1); 33-40","Revista chilena de historia natural","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100003&lang=pt" 
"S0716-078X2008000100004-chl","Short-term feeding response of the mussel Mytilus chilensis exposed to diets containing the toxic dinoflagellate Alexandrium catenella","NAVARRO, JORGE M, CONTRERAS, ANDREA M, CHAPARRO, ÓSCAR R","Revista chilena de historia natural; 81(1); 41-49","Revista chilena de historia natural","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100004&lang=pt" 
"S0716-078X2008000100005-chl","Free-living benthic marine invertebrates in Chile","LEE, MATTHEW R, CASTILLA, JUAN CARLOS, FERNÁNDEZ, MIRIAM, CLARKE, MARCELA, GONZÁLEZ, CATHERINE, HERMOSILLA, CONSUELO, PRADO, LUIS, ROZBACZYLO, NICOLAS, VALDOVINOS, CLAUDIO","Revista chilena de historia natural; 81(1); 51-67","Revista chilena de historia natural","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100005&lang=pt" 
"S0716-078X2008000100006-chl","Macroalgas varadas sobre la superficie de una playa arenosa del sur de Chile: preferencias alimentarias y de habitat de juveniles y adultos de Orchestoidea tuberculata (Nicolet), (Amphipoda, Talitridae)","DUARTE, CRISTIAN, JARAMILLO, EDUARDO, CONTRERAS, HERALDO","Revista chilena de historia natural; 81(1); 69-81","Revista chilena de historia natural","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100006&lang=pt" 
"S0716-078X2008000100007-chl","Estructura comunitaria de diatomeas presentes en los sedimentos superficiales de ocho lagos andinos de Chile central","ALVIAL, INGRID E, CRUCES, FABIOLA J, ARANEDA, ALBERTO E, GROSJEAN, , URRUTIA, ROBERTO E","Revista chilena de historia natural; 81(1); 83-94","Revista chilena de historia natural","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100007&lang=pt" 
"S0716-078X2008000100008-chl","Caracterización de la situación posincendio en el área afectada por el incendio de 2005 en el Parque Nacional de Torres del Paine (Chile) a partir de imágenes multiespectrales","NAVARRO CERRILLO, RAFAEL M, HAYAS, ANTONIO, GARCÍA-FERRER, ALFONSO, HERNÁNDEZ CLEMENTE, ROCÍO, DUHALDE, PAMELA, GONZÁLEZ, LUIS","Revista chilena de historia natural; 81(1); 95-110","Revista chilena de historia natural","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100008&lang=pt" 
"S0716-078X2008000100009-chl","Patterns of turnover and floristic similarity show a non-random distribution of naturalized flora in Chile, South America","CASTRO, SERGIO A, JAKSIC, FABIÁN M","Revista chilena de historia natural; 81(1); 111-121","Revista chilena de historia natural","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100009&lang=pt" 
"S0716-078X2008000100010-chl","Knowing for controlling: ecological effects of invasive vertebrates in Tierra del Fuego","SILVA, CLAUDIA A, SAAVEDRA, BÁRBARA","Revista chilena de historia natural; 81(1); 123-136","Revista chilena de historia natural","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100010&lang=pt" 
"S0716-078X2008000100011-chl","Temporada reproductiva del lobo fino austral, Arctocephalus australis (Zimmerman, 1783) en la Isla Guafo, Chiloé, Chile","PAVÉS, HÉCTOR J, SCHLATTER, ROBERTO P","Revista chilena de historia natural; 81(1); 137-149","Revista chilena de historia natural","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100011&lang=pt" 
"S0716-078X2008000100012-chl","Dragonfly Genera of the New World: an illustrated and annotated key to the Anisoptera","PESSACQ, PABLO","Revista chilena de historia natural; 81(1); 151-152","Revista chilena de historia natural","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-078X2008000100012&lang=pt" 
"S1413-41522008000100004-scl","Classificação dos resíduos de serviços de saúde de um hospital veterinário","Pilger, Rosane Regina, Schenato, Flávia","Engenharia Sanitaria e Ambiental; 13(1); 23-28","Engenharia Sanitaria e Ambiental","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522008000100004&lang=pt" 
"S1517-70762008000100014-scl","Nitretação em gaiola catódica: influência do tempo de tratamento","Sousa, R.M., De Araújo, F.O., Barbosa, J.C.P., Oliveira, R.S., Ribeiro, K.J.B., Mendes, M.W.D., Alves Junior, C.","Matéria (Rio de Janeiro); 13(1); 119-124","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100014&lang=pt" 
"S1517-70762008000100006-scl","Influence of handling and heating cycle on the morphology and flexural strength of glass-infiltrated alumina bars","Da Silva, F.T., Barbejat, A., Filho, H.S.","Matéria (Rio de Janeiro); 13(1); 49-55","Matéria (Rio de Janeiro)","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100006&lang=pt" 
"S1519-38292008000100001-scl","Desafios, custos e conseqüências da morbimortalidade perinatal","Vidal, Suely Arruda","Revista Brasileira de Saúde Materno Infantil; 8(1); 9-10","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100001&lang=pt" 
"S1519-38292008000100002-scl","Alimentação do recém-nascido pré-termo: métodos alternativos de transição da gavagem para o peito materno","Aquino, Rebeca Raposo, Osório, Mônica Maria","Revista Brasileira de Saúde Materno Infantil; 8(1); 11-16","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100002&lang=pt" 
"S0101-81752008000100004-scl","Sincronia na reprodução de Moenkhausia sanctaefilomenae (Steindachner) (Characiformes: Characidae) na planície de inundação do rio Cuiabá, Pantanal Mato-grossense, Brasil","Lourenço, Luzia da S., Mateus, Lúcia A., Machado, Nadja G.","Revista Brasileira de Zoologia; 25(1); 20-27","Revista Brasileira de Zoologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100004&lang=pt" 
"S0101-81752008000100007-scl","Diversidade de Culicidae durante os períodos crepusculares em bioma de Floresta Atlântica e paridade de Anopheles cruzii (Diptera: Culicidae)","Bona, Ana C. D., Navarro-Silva, Mário A.","Revista Brasileira de Zoologia; 25(1); 40-48","Revista Brasileira de Zoologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100007&lang=pt" 
"S0101-81752008000100002-scl","Análise comparativa da alimentação de peixes (Teleostei) entre ambientes de marisma e de manguezal num estuário do sul do Brasil (Baía de Guaratuba, Paraná)","Chaves, Paulo de T., Vendel, Ana Lúcia","Revista Brasileira de Zoologia; 25(1); 10-15","Revista Brasileira de Zoologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100002&lang=pt" 
"S0101-81752008000100005-scl","Diet of two sympatric insectivores bats (Chiroptera: Vespertilionidae) in the Cerrado of Central Brazil","Aguiar, Ludmilla M. S., Antonini, Yasmine","Revista Brasileira de Zoologia; 25(1); 28-31","Revista Brasileira de Zoologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100005&lang=pt" 
"S0101-81752008000100006-scl","Agricultural crops in the diet of bearded capuchin monkeys, Cebus libidinosus Spix (Primates: Cebidae), in forest fragments in southeast Brazil","Freitas, Carlos Henrique de, Setz, Eleonore Z. F., Araújo, Alba R. B., Gobbi, Nivar","Revista Brasileira de Zoologia; 25(1); 32-39","Revista Brasileira de Zoologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100006&lang=pt" 
"S0101-81752008000100011-scl","Estádios de desenvolvimento dos órgãos reprodutivos dos machos de Panulirus echinatus Smith (Decapoda: Palinuridae)","Barreto, Aline do V., Katsuragawa, Mario","Revista Brasileira de Zoologia; 25(1); 74-82","Revista Brasileira de Zoologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100011&lang=pt" 
"S0101-81752008000100010-scl","Influência do esforço amostral na riqueza de espécies de morcegos no sudeste do Brasil","Esbérard, Carlos E. L., Bergallo, Helena G.","Revista Brasileira de Zoologia; 25(1); 67-73","Revista Brasileira de Zoologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100010&lang=pt" 
"S0101-81752008000100015-scl","Triplodon chodo, a new species of pearly fresh water mussel from the Amazon Basin (Mollusca: Bivalvia: Unionoida: Hyriidae)","Mansur, Maria C. D., Pimpão, Daniel M.","Revista Brasileira de Zoologia; 25(1); 111-115","Revista Brasileira de Zoologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100015&lang=pt" 
"S0101-81752008000100019-scl","On the synonymy of Stictocephala alta (Walker) and Thelia constans Walker (Hemiptera: Membracidae)","Andrade, Gabriel Simões de","Revista Brasileira de Zoologia; 25(1); 148-149","Revista Brasileira de Zoologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100019&lang=pt" 
"S0101-81752008000100021-scl","Papagaio-de-peito-roxo Amazona vinacea (Kuhl) (Aves: Psittacidae) no norte do Espírito Santo: redescoberta e conservação","Carrara, Lucas A., Faria, Luciene C. P., Matos, José R., Antas, Paulo de Tarso Z.","Revista Brasileira de Zoologia; 25(1); 154-158","Revista Brasileira de Zoologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100021&lang=pt" 
"S0102-33062008000100013-scl","A família Euphorbiaceae nas caatingas arenosas do médio rio São Francisco, BA, Brasil","Sátiro, Larissa Nascimento, Roque, Nádia","Acta Botanica Brasilica; 22(1); 99-118","Acta Botanica Brasilica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062008000100013&lang=pt" 
"S0102-33062008000100018-scl","Espécies de Cyperaceae do Centro de Pesquisa e Conservação da Natureza Pró-Mata, município de São Francisco de Paula, RS, Brasil","Ferreira, Pedro Maria de Abreu, Eggers, Lilian","Acta Botanica Brasilica; 22(1); 173-185","Acta Botanica Brasilica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062008000100018&lang=pt" 
"S1517-70762008000100005-scl","Predição das propriedades elásticas de compósitos termoestruturais com reforço multidirecional","Ribeiro, J.L.P., Gregori, M.L., Pardini, L.C.","Matéria (Rio de Janeiro); 13(1); 33-48","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100005&lang=pt" 
"S1519-38292008000100003-scl","Análise das intervenções de terapia ocupacional no desempenho das atividades de vida diária em crianças com paralisia cerebral: uma revisão sistemática da literatura","Guerzoni, Vanessa Pio Diniz, Barbosa, Adriane Provesano, Borges, Ana Cristina Chama, Chagas, Paula Silva de Carvalho, Gontijo, Ana Paula Bensemann, Eterovick, Fernanda, Mancini, Marisa Cotta","Revista Brasileira de Saúde Materno Infantil; 8(1); 17-25","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100003&lang=pt" 
"S1519-38292008000100004-scl","Principais causas de óbitos infantis pós-neonatais em Belo Horizonte, Minas Gerais, Brasil, 1996 a 2004","Alves, Adriana Cherem, França, Elisabeth, Mendonça, Marislaine Lumena de, Rezende, Edna Maria, Ishitani, Lenice Harumi, Côrtes, Maria da Conceição Juste Werneck","Revista Brasileira de Saúde Materno Infantil; 8(1); 27-33","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100004&lang=pt" 
"S1519-38292008000100005-scl","Fatores associados ao início da amamentação em uma cidade do sul do Brasil","Silveira, Regina Bosenbecker da, Albernaz, Elaine, Zuccheto, Lucas Miranda","Revista Brasileira de Saúde Materno Infantil; 8(1); 35-43","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100005&lang=pt" 
"S1519-38292008000100006-scl","Avaliação continuada da educação permanente na atenção à criança na estratégia saúde da família","Feliciano, Katia Virginia de Oliveira, Kovacs, Maria Helena, Costa, Inês Eugênia Ribeiro da, Oliveira, Maria da Graça, Araújo, Ana Maria Siqueira","Revista Brasileira de Saúde Materno Infantil; 8(1); 45-53","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100006&lang=pt" 
"S1519-38292008000100007-scl","Reprodutibilidade de um questionário de consumo alimentar para crianças em idade escolar","Lobo, Adriana Soares, Assis, Maria Alice Altenburg de, Barros, Mauro Virgílio Gomes de, Calvo, Maria Cristina Marino, Freitas, Sérgio Fernando Torres","Revista Brasileira de Saúde Materno Infantil; 8(1); 55-63","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100007&lang=pt" 
"S1519-38292008000100009-scl","O cotidiano no alojamento materno, das mães de crianças internadas em uma Unidade de Terapia Intensiva Neonatal","Dittz, Erika da Silva, Mota, Joaquim Antônio César, Sena, Roseni Rosângela de","Revista Brasileira de Saúde Materno Infantil; 8(1); 75-81","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100009&lang=pt" 
"S1519-38292008000100010-scl","Dor crônica e violência doméstica: estudo qualitativo com mulheres que freqüentam um serviço especializado de saúde","Almeida, Anna Paula Florenzano de, Sousa, Edinilsa Ramos de, Fortes, Sandra, Minayo, Maria Cecília de Sousa","Revista Brasileira de Saúde Materno Infantil; 8(1); 83-91","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100010&lang=pt" 
"S1519-38292008000100013-scl","Avaliação da assistência pré-natal e puerperal desenvolvidas em região do interior do Estado de São Paulo em 2005","Parada, Cristina Maria Garcia de Lima","Revista Brasileira de Saúde Materno Infantil; 8(1); 113-124","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100013&lang=pt" 
"S1519-38292008000100014-scl","O aleitamento materno na pós-graduação em nutrição no Brasil: um perfil das dissertações e teses de 1974 a 2004","Araújo, Raquel Maria Amaral, Almeida, João Aprígio Guerra de","Revista Brasileira de Saúde Materno Infantil; 8(1); 125-133","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100014&lang=pt" 
"S1519-38292008000100011-scl","Fatores de risco associados à mortalidade de recém-nascidos de muito baixo peso na cidade de Botucatu, São Paulo, no período 1995-2000","Prigenzi, Maria Laura H., Trindade, Cleide E.P., Rugolo, Ligia M. S. S., Silveira, Liciana V.A.","Revista Brasileira de Saúde Materno Infantil; 8(1); 93-101","Revista Brasileira de Saúde Materno Infantil","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292008000100011&lang=pt" 
"S0101-81752008000100012-scl","Diploposthe laevis (Bloch) Jacobi (Eucestoda, Hymenolepididae) from Netta peposaca (Vieillot) (Aves: Anatidae): first record for the Neotropical Region and a new host","Silveira, Eliane F. da, Amato, Suzana B.","Revista Brasileira de Zoologia; 25(1); 83-88","Revista Brasileira de Zoologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100012&lang=pt" 
"S0101-81752008000100018-scl","Revision of Helvetia (Araneae: Salticidae: Heliophaninae)","Ruiz, Gustavo R. S., Brescovit, Antonio D.","Revista Brasileira de Zoologia; 25(1); 139-147","Revista Brasileira de Zoologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100018&lang=pt" 
"S0101-81752008000100020-scl","Noteworthy bird records at Lagoa Santa, southeastern Brazil","Rodrigues, Marcos","Revista Brasileira de Zoologia; 25(1); 150-153","Revista Brasileira de Zoologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-81752008000100020&lang=pt" 
"S0376-78922008000100010-esp","Comentario al trabajo: Fracción vascular estromal de tejido adiposo: cómo obtener células madre y su rendimiento de acuerdo a la topografía de las áreas donantes: estudio preliminar","Montón Echeverría, J.","Cirugía Plástica Ibero-Latinoamericana; 34(1); 78-79","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922008000100010&lang=pt" 
"S0376-78922008000100008-esp","Láser, luz pulsada, radiofrecuencia y otras fuentes de energía: ¿complemento ocasional a la Cirugía Plástica?","García Pumarino Santofimia, R., Sanchez Olaso, A.","Cirugía Plástica Ibero-Latinoamericana; 34(1); 61-70","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922008000100008&lang=pt" 
"S0376-78922008000100006-esp","Mesoplastia facial: escultura facial mini-invasiva progresiva: Reestructuración cutánea como técnica antienvejecimiento","Manuell Lee, G. R.","Cirugía Plástica Ibero-Latinoamericana; 34(1); 41-50","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922008000100006&lang=pt" 
"S0376-78922008000100011-esp","Réplica ao comentário do Dr. Montón Echeverría J.","Stocchero, Ithamar N.","Cirugía Plástica Ibero-Latinoamericana; 34(1); 79-79","Cirugía Plástica Ibero-Latinoamericana","Português","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922008000100011&lang=pt" 
"S0376-78922008000100002-esp","Alogenosis iatrogénica: Una nueva enfermedad","Coiffman, F.","Cirugía Plástica Ibero-Latinoamericana; 34(1); 01-10","Cirugía Plástica Ibero-Latinoamericana","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0376-78922008000100002&lang=pt" 
