"S0377-94242014000100011-cri","Efectividad del ácido fórmico y el timol en el control del ácaro Varroa destructor en colmenas de abejas africanizadas","Calderón, Rafael A., Ramírez, Marianyela, Ramírez, Fernando, Villalobos, Ethel","Agronomía Costarricense; 38(1); 175-188","Agronomía Costarricense","Espanhol","2014","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S0377-94242014000100011&lang=pt" 
"S0104-40362014000200002-scl","Aprendizagem Baseada em Problemas: um método de ensino-aprendizagem e suas práticas educativas","Borochovicius, Eli, Tortella, Jussara Cristina Barboza","Ensaio: Avaliação e Políticas Públicas em Educação; 22(83); 263-294","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362014000200002&lang=pt" 
"S0104-40362014000200009-scl","Evasão nos cursos na modalidade de educação a distância: estudo de caso do Curso Piloto de Administração da UFAL/UAB","Bittencourt, Ibsen Mateus, Mercado, Luis Paulo Leopoldo","Ensaio: Avaliação e Políticas Públicas em Educação; 22(83); 465-504","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362014000200009&lang=pt" 
"S0104-40362014000200004-scl","Uma proposta de instrumento para avaliação da educação a distância","Rodrigues, Cláudia M. Cruz, Ribeiro, José Luis Duarte, Cortimiglia, Marcelo, Bündchen, Cristiane","Ensaio: Avaliação e Políticas Públicas em Educação; 22(83); 321-354","Ensaio: Avaliação e Políticas Públicas em Educação","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-40362014000200004&lang=pt" 
"S0037-86822014000300313-scl","Composition, abundance and aspects of temporal variation in the distribution of Anopheles species in an area of Eastern Amazonia","Barbosa, Ledayane Mayana Costa, Souto, Raimundo Nonato Picanço, Ferreira, Ricardo Marcelo dos Anjos, Scarpassa, Vera Margarete","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 313-320","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300313&lang=pt" 
"S0037-86822014000300302-scl","Lack of evidence for human infection with Xenotropic murine leukemia virus-related virus in the Brazilian Amazon basin","Gomes, Samara Tatielle Monteiro, Imbiriba, Luciana, Burbano, Rommel Rodriguéz, Silva, Artur Luiz da Costa, Feitosa, Rosimar Neris Martins, Cayres-Vallinoto, Izaura Maria Vieira, Ishak, Marluísa de Oliveira Guimarães, Ishak, Ricardo, Vallinoto, Antonio Carlos Rosário","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 302-306","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300302&lang=pt" 
"S0037-86822014000300377-scl","Performance of the Vitek 2 system software version 5.03 in the bacterial identification and antimicrobial susceptibility test: evaluation study of clinical and reference strains of Gram-positive cocci","Paim, Thiago Galvão da Silva, Cantarelli, Vlademir Vicente, d&#039;Azevedo, Pedro Alves","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 377-381","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300377&lang=pt" 
"S0037-86822014000300374-scl","First report of Rhodnius montenegrensis (Hemiptera: Reduviidae: Triatominae) infection by Trypanosoma rangeli","Meneguetti, Dionatas Ulises de Oliveira, Soares, Evanildo Bezerra, Campaner, Marta, Camargo, Luis Marcelo Aranha","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 374-376","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300374&lang=pt" 
"S0037-86822014000300371-scl","Hematologic profile of hematophagous Desmodus rotundus bats before and after experimental infection with rabies virus","Almeida, Marilene Fernandes de, Trezza-Netto, José, Aires, Caroline Cotrin, Barros, Rodrigo Fernandes de, Rosa, Adriana Ruckert da, Massad, Eduardo","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 371-373","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300371&lang=pt" 
"S0037-86822014000300367-scl","Prevalence of HCV infection and associated factors among illicit drug users in Breves, State of Pará, northern Brazil","Pacheco, Suzy Danielly Barbosa, Silva-Oliveira, Gláucia Caroline, Maradei-Pereira, Luciana Maria Cunha, Crescente, José Ângelo Barletta, Lemos, José Alexandre Rodrigues de, Oliveira-Filho, Aldemir Branco de","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 367-370","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300367&lang=pt" 
"S0037-86822014000300350-scl","Temporal, spatial and spatiotemporal analysis of the occurrence of visceral leishmaniasis in humans in the City of Birigui, State of São Paulo, from 1999 to 2012","Vieira, Carolina Portugal, Oliveira, Agda Maria, Rodas, Lilian Aparecida Colebrusco, Dibo, Margareth Regina, Guirado, Marluci Monteiro, Chiaravalloti Neto, Francisco","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 350-358","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300350&lang=pt" 
"S0037-86822014000300403-scl","Helicobacter pylori cagE is not associated with clinical outcomes in the Kurdistan region of Iraq","Hussein, Nawfal R., Al-Qadi, Rawand","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 403-403","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300403&lang=pt" 
"S0037-86822014000300401-scl","Differential diagnosis of ulcers throughout the colon","Deesomsak, Morakod, Sukeepaisarnjaroen, Wattana, Sawanyawisuth, Kittisak","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 401-401","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300401&lang=pt" 
"S0037-86822014000300404-scl","Authors reply: cagE as a biomarker of the pathogenicity of Helicobacter pylori","Ramis, Ivy Bastos, Vianna, Júlia Silveira, Silva Junior, Lande Vieira da, Groll, Andrea Von, Silva, Pedro Eduardo Almeida da","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 404-404","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300404&lang=pt" 
"S0037-86822014000300402-scl","Remarkable facts about the history of the Brazilian Society of Tropical Medicine","Katz, Naftale","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 402-402","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300402&lang=pt" 
"S0037-86822014000300287-scl","A complete molecular biology assay for hepatitis C virus detection, quantification and genotyping","Casanova, Yara Silva, Boeira, Thais da Rocha, Sisti, Elisa, Celmer, Álvaro, Fonseca, André Salvador Kazantzi, Ikuta, Nilo, Simon, Daniel, Lunge, Vagner Ricardo","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 287-294","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300287&lang=pt" 
"S0037-86822014000300392-scl","The epidemiological scenario of feline sporotrichosis in Rio de Janeiro, State of Rio de Janeiro, Brazil","Pereira, Sandro Antonio, Gremião, Isabella Dib Ferreira, Kitada, Amanda Akemi Braga, Boechat, Jéssica Sepulveda, Viana, Paula Gonçalves, Schubach, Tânia Maria Pacheco","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 392-393","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300392&lang=pt" 
"S0037-86822014000300394-scl","Osteoarticular tuberculosis in an HIV-positive patient: a case report","Guedes, Gabriela de Moraes Rêgo, Lima, Juliana Figueirêdo da Costa, Santos, Fabiana Cristina Fulco, Salazar, Marcela Pereira, Guarines, Klarissa Miranda, Montenegro, Lílian Maria Lapa, Pitta, Ivan da Rocha, Schindler, Haiana Charifker","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 394-396","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300394&lang=pt" 
"S0037-86822014000300263-scl","Mannose-binding lectin and susceptibility to human retrovirus infections","Vallinoto, Antonio Carlos Rosário, Ishak, Marluísa de Oliveira Guimarães, Ishak, Ricardo","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 263-264","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300263&lang=pt" 
"S0037-86822014000300265-scl","Sexual transmission of human T-cell lymphotropic virus type 1","Paiva, Arthur, Casseb, Jorge","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 265-274","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300265&lang=pt" 
"S0100-06832014000300020-scl","Congo grass grown in rotation with soybean affects phosphorus bound to soil carbon","Merlin, Alexandre, He, Zhenli L., Rosolem, Ciro Antonio","Revista Brasileira de Ciência do Solo; 38(3); 888-895","Revista Brasileira de Ciência do Solo","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832014000300020&lang=pt" 
"S0037-86822014000300389-scl","Effects of Rosmarinus officinalis essential oil on germ tube formation by Candida albicans isolated from denture wearers","Gauch, Lurdete Maria Rocha, Silveira-Gomes, Fabíola, Esteves, Renata Antunes, Pedrosa, Simone Soares, Gurgel, Ely Simone Cajueiro, Arruda, Alberto Cardoso, Marques-da-Silva, Silvia Helena","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 389-391","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300389&lang=pt" 
"S0037-86822014000300382-scl","Temperature and atmospheric pressure may be considered as predictors for the occurrence of bacillary dysentery in Guangzhou, Southern China","Li, Tiegang, Yang, Zhicong, Wang, Ming","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 382-384","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300382&lang=pt" 
"S0037-86822014000300385-scl","The first canine visceral leishmaniasis outbreak in Campinas, State of São Paulo Southeastern Brazil","Zuben, Andrea Paula Bruno von, Angerami, Rodrigo Nogueira, Castagna, Claudio, Baldini, Marisa Bevilacqua Denardi, Donalisio, Maria Rita","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 385-388","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300385&lang=pt" 
"S0037-86822014000300275-scl","Molecular characterization of Torque teno virus and SEN virus co-infection with HIV in patients from Southern Iran","Pirouzi, Aliyar, Bahmani, Mirzakhalil, Feizabadi, Mohammad Mehdi, Afkari, Rouhi","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 275-279","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300275&lang=pt" 
"S0100-06832014000300030-scl","Carbono e nitrogênio nas frações granulométricas da matéria orgânica do solo, em sistemas de culturas sob plantio direto","Winck, Bruna Raquel, Vezzani, Fabiane Machado, Dieckow, Jeferson, Favaretto, Nerilde, Molin, Rudimar","Revista Brasileira de Ciência do Solo; 38(3); 980-989","Revista Brasileira de Ciência do Solo","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832014000300030&lang=pt" 
"S0037-86822014000300280-scl","Serological evidence for Saint Louis encephalitis virus in free-ranging New World monkeys and horses within the upper Paraná River basin region, Southern Brazil","Svoboda, Walfrido Kühl, Martins, Lívia Carício, Malanski, Luciano de Souza, Shiozawa, Marcos Massaaki, Spohr, Kledir Anderson Hofstaetter, Hilst, Carmen Lúcia Scortecci, Aguiar, Lucas M., Ludwig, Gabriela, Passos, Fernando de Camargo, Silva, Lineu Roberto da, Headley, Selwyn Arlington, Navarro, Italmar Teodorico","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 280-286","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300280&lang=pt" 
"S0100-06832014000300007-scl","Multivariate analysis applied to the study of the relationship between soil and plant properties in a peach orchard","Terra, Viviane Santos Silva, Valgas, Ricardo Alexandre, Reisser Júnior, Carlos, Timm, Luis Carlos, Pereira, José Francisco Martins, Carvalho, Flávio Luiz Carpena, Oldoni, Henrique","Revista Brasileira de Ciência do Solo; 38(3); 755-764","Revista Brasileira de Ciência do Solo","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832014000300007&lang=pt" 
"S0100-06832014000300002-scl","Novo índice geoestatístico para a mensuração da dependência espacial","Seidel, Enio Júnior, Oliveira, Marcelo Silva de","Revista Brasileira de Ciência do Solo; 38(3); 699-705","Revista Brasileira de Ciência do Solo","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832014000300002&lang=pt" 
"S0100-06832014000300003-scl","Evaluation of statistical and geostatistical models of digital soil properties mapping in tropical mountain regions","Carvalho Junior, Waldir de, Chagas, Cesar da Silva, Lagacherie, Philippe, Calderano Filho, Braz, Bhering, Silvio Barge","Revista Brasileira de Ciência do Solo; 38(3); 706-717","Revista Brasileira de Ciência do Solo","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832014000300003&lang=pt" 
"S0037-86822014000300295-scl","Risk factors for hepatitis C virus transmission in the municipality of Catanduva, State of São Paulo: a case-control study","Rosa, Ricardo Santaella, Martinelli, Ana de Lourdes Candolo, Passos, Afonso Dinis da Costa","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 295-301","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300295&lang=pt" 
"S0100-06832014000300015-scl","Fontes e doses de nitrogênio e alterações nos atributos químicos de um latossolo cultivado com capim-mombaça","Rosado, Thiago Lopes, Gontijo, Ivoney, Almeida, Marcelo Suzart de, Andrade, Felipe Vaz","Revista Brasileira de Ciência do Solo; 38(3); 840-849","Revista Brasileira de Ciência do Solo","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832014000300015&lang=pt" 
"S0100-06832014000300016-scl","Tolerância de mamona a zinco avaliada por fluorescência de clorofila e nutrição das plantas","Marques, Marise Conceição, Nascimento, Clístenes Williams Araújo do","Revista Brasileira de Ciência do Solo; 38(3); 850-857","Revista Brasileira de Ciência do Solo","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832014000300016&lang=pt" 
"S0100-06832014000300017-scl","Avaliação nutricional de feijoeiro irrigado pelos métodos CND, DRIS e faixas de suficiência","Partelli, Fábio Luiz, Dias, Jairo Rafael Machado, Vieira, Henrique Duarte, Wadt, Paulo Guilherme Salvador, Paiva Júnior, Edmar","Revista Brasileira de Ciência do Solo; 38(3); 858-866","Revista Brasileira de Ciência do Solo","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832014000300017&lang=pt" 
"S0037-86822014000300334-scl","Evaluation of preventative and control measures for congenital syphilis in State of Mato Grosso","Oliveira, Leila Regina de, Costa, Maria da Conceição Nascimento, Barreto, Florisneide Rodrigues, Pereira, Susan Martins, Dourado, Inês, Teixeira, Maria Glória","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 334-340","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300334&lang=pt" 
"S0037-86822014000300327-scl","Occurrence of potentially pathogenic Vibrio in oysters (Crassostrea gigas) and waters from bivalve mollusk cultivations in the South Bay of Santa Catarina","Ramos, Roberta Juliano, Miotto, Letícia Adélia, Miotto, Marília, Silveira Junior, Nelson, Cirolini, Andréia, Silva, Helen Silvestre da, Rodrigues, Dália dos Prazeres, Vieira, Cleide Rosana Werneck","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 327-333","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300327&lang=pt" 
"S1852-73102014000100010-arg","Una revisión de la metodología en las investigaciones en psicoanálisis de pareja y familia","Maldavsky, David, Álvarez, Liliana H, Gomes, Isabel","Subjetividad y procesos cognitivos; 18(1); 221-236","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100010&lang=pt" 
"S1852-73102014000100011-arg","Investigación sobre parejas, familias y grupos: Operacionalización de los conceptos de pacto negativo y contrato narcisista","Neves, Nilda, Álvarez, Liliana H, Maldavsky, David","Subjetividad y procesos cognitivos; 18(1); 237-244","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100011&lang=pt" 
"S1852-73102014000100012-arg","Abuso sexual intrafamiliar: El dibujo conjunto como medio de evaluación: Lo icónico y lo plástico en el gráfico","Nudel, Cristina R","Subjetividad y procesos cognitivos; 18(1); 245-273","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100012&lang=pt" 
"S1852-73102014000100013-arg","¿Cuáles son los parámetros para la valoración de la pareja parental?","Velotti, Patrizia, Zavattini, Giulio Cesare","Subjetividad y procesos cognitivos; 18(1); 274-292","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100013&lang=pt" 
"S1852-73102014000100007-arg","Estudio del discurso de madres oyentes de hijos sordos: Detección de diferentes momentos luego de haber sido informadas acerca del diagnóstico","Kazez, Ruth, Melloni, Gabriela, Maldavsky, David","Subjetividad y procesos cognitivos; 18(1); 157-175","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100007&lang=pt" 
"S1852-73102014000100006-arg","La familia atravesada por el autismo de un hijo: Las raíces intersubjetivas del autismo y formas sacrificiales de la culpa","Kaufmann, Liliana","Subjetividad y procesos cognitivos; 18(1); 141-156","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100006&lang=pt" 
"S1852-73102014000100005-arg","Conflictos conyugales en la contemporaneidad y transmisión psíquica: investigación e intervención con parejas","Gomes, Isabel Cristina","Subjetividad y procesos cognitivos; 18(1); 122-140","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100005&lang=pt" 
"S1852-73102014000100004-arg","Transformaciones de la parentalidad: La clínica con familias separadas y con familias reconstituidas","Féres-Carneiro, Terezinha, Seixas Magalhães, Andrea","Subjetividad y procesos cognitivos; 18(1); 104-121","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100004&lang=pt" 
"S1852-73102014000100003-arg","Los conceptos que inspiran el trabajo de los psicoanalistas de pareja y familia: Estudio preliminar del análisis cuantitativo en el contenido de una encuesta","Eiguer, A, Grinspon, E, Darchis, E, Tixier, E, Porto, M, Sefcick, R, Sequeira, J. P, Cotralha, N","Subjetividad y procesos cognitivos; 18(1); 71-103","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100003&lang=pt" 
"S1852-73102014000100002-arg","El Mensajero de los Espíritus: Estrategias e Intervenciones terapéuticas no convencionales en casos de duelo","Castro Wojda, Roxana","Subjetividad y procesos cognitivos; 18(1); 53-70","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100002&lang=pt" 
"S1852-73102014000100001-arg","La alianza terapéutica en tratamiento conjunto de parejas: evaluación de la alianza y análisis de los factores influyentes en el triángulo terapéutico","Aznar-Martínez, Berta, Pérez-Testor, Carles, Davins-Pujols, Montse, Aramburu, Inés, Salamero, Manel","Subjetividad y procesos cognitivos; 18(1); 17-52","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100001&lang=pt" 
"S1852-73102014000100009-arg","Problemas metodológico-procedimentales en las investigaciones en pareja y familia","Maldavsky, David","Subjetividad y procesos cognitivos; 18(1); 188-220","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100009&lang=pt" 
"S1852-73102014000100008-arg","La novela afiliativa y los universos psíquicos individuales","Konicheckis, Alberto","Subjetividad y procesos cognitivos; 18(1); 176-187","Subjetividad y procesos cognitivos","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-73102014000100008&lang=pt" 
"S0037-86822014000300397-scl","Uneventful benznidazole treatment of acute Chagas disease during pregnancy: a case report","Corrêa, Valeria Rita, Barbosa, Fernanda Gama, Melo Junior, Claudimar Américo de, Castro, Luis Fernando D&#039;Albuquerque e, Andrade Junior, Heitor Franco de, Nascimento, Nanci","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 397-400","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300397&lang=pt" 
"S1690-31102014000200001-ven","El dilema del cushing ectópico: Implicaciones diagnósticas y terapéuticas","Borges Olivieri, Marietta","Revista Venezolana de Endocrinología y Metabolismo; 12(2); 73-75","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102014000200001&lang=pt" 
"S1690-31102014000200003-ven","Diagnóstico y tratamiento de tumores neuroendocrinos productores de ACTH","Ovalles, María Andreína, Vera, Liliana, Borges Olivieri, Marietta","Revista Venezolana de Endocrinología y Metabolismo; 12(2); 89-101","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102014000200003&lang=pt" 
"S1690-31102014000200004-ven","ecto de la dosis de actividad física sobre la presión arterial, índice de masa corporal y circunferencia abdominal en adolescentes","Madariaga, William, Donís, José H","Revista Venezolana de Endocrinología y Metabolismo; 12(2); 102-111","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102014000200004&lang=pt" 
"S1690-31102014000200007-ven","Resúmenes de trabajos libres del XV Congreso Venezolano de Endocrinología y Metabolísmo (abril 2014). Diabetes Mellitus","","Revista Venezolana de Endocrinología y Metabolismo; 12(2); 126-142","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102014000200007&lang=pt" 
"S1690-31102014000200006-ven","Síndrome de ovario poliquístico en la adolescencia y ácido valproico. Asociación poco pensada: A propósito de un caso clínico","Zerpa V, Reina Y, Briceño L, Yajaira, Lacruz-Rengel, María","Revista Venezolana de Endocrinología y Metabolismo; 12(2); 119-125","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102014000200006&lang=pt" 
"S1690-31102014000200002-ven","Utilidad de la hormona anti-Mülleriana (AMH) y la inhibina B en el diagnóstico del hipogonadismo en el niño","Grinspon, Romina P, Loreti, Nazareth, Braslavsky, Débora, Bedecarrás, Patricia, Ambao, Verónica, Gottlieb, Silvia, Bergadá, Ignacio, Campo, Stella M, Rey, Rodolfo A","Revista Venezolana de Endocrinología y Metabolismo; 12(2); 76-88","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102014000200002&lang=pt" 
"S1690-31102014000200005-ven","Caso inusual de síndrome de cushing","Borges, Marietta, Pizzolante, Ilgora, Marante, Daniel, Pastrán, Zulay, Malavé, Salvador, Rebolledo, Noel, Mattout, Jacobo, Manso, Aixa, Chaparro, Marjorie, Iglesias, Manuela","Revista Venezolana de Endocrinología y Metabolismo; 12(2); 112-118","Revista Venezolana de Endocrinología y Metabolismo","Espanhol","2014","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1690-31102014000200005&lang=pt" 
"S0037-86822014000300307-scl","Biology of Triatoma carcavalloi Jurberg, Rocha &amp; Lent, 1998 under laboratory conditions","Cardozo-de-Almeida, Margareth, Neves, Simone Caldas Teves, Almeida, Carlos Eduardo de, Lima, Nathanielly Rocha Casado de, Oliveira, Maria Luiza Ribeiro de, Santos-Mallet, Jacenir Reis dos, Gonçalves, Teresa Cristina Monte","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 307-312","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300307&lang=pt" 
"S0100-06832014000300010-scl","Variáveis mineralógicas preditoras de fontes de produção de sedimentos, em uma bacia hidrográfica do Rio Grande do Sul","Miguel, Pablo, Dalmolin, Ricardo Simão Diniz, Pedron, Fabrício de Araújo, Moura-Bueno, Jean Michel","Revista Brasileira de Ciência do Solo; 38(3); 783-796","Revista Brasileira de Ciência do Solo","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832014000300010&lang=pt" 
"S0037-86822014000300359-scl","Evaluation of diagnostic tests for Wuchereria bancrofti infection in Brazilian schoolchildren","Oliveira, Paula, Braga, Cynthia, Alexander, Neal, Brandão, Eduardo, Silva, Almerice, Wanderley, Leandro, Aguiar, Ana Maria, Diniz, George, Medeiros, Zulma, Rocha, Abraham","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 359-366","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300359&lang=pt" 
"S0037-86822014000300341-scl","Platelet profile is associated with clinical complications in patients with vivax and falciparum malaria in Colombia","Martínez-Salazar, Edgar Leonardo, Tobón-Castaño, Alberto","Revista da Sociedade Brasileira de Medicina Tropical; 47(3); 341-349","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000300341&lang=pt" 
"S0100-06832014000300022-scl","Yield gains of coffee plants from phosphorus fertilization may not be generalized for high density planting","Valadares, Samuel Vasconcelos, Neves, Júlio César Lima, Novais, Roberto Ferreira, Rosa, Gustavo Nogueira Guedes Pereira, Martinez, Hermínia Emília Prieto, Alvarez V., Víctor Hugo","Revista Brasileira de Ciência do Solo; 38(3); 905-911","Revista Brasileira de Ciência do Solo","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832014000300022&lang=pt" 
