"S1130-05582011000100006-esp","Mioplastia de elongación de músculo temporal para rehabilitación de parálisis hemifacial","Pingarrón Martín, L., González Otero, T., Arias Gallo, J., Moraleda Pérez, S., Burgueño García, M.","Revista Española de Cirugía Oral y Maxilofacial; 33(1); 35-39","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582011000100006&lang=pt" 
"S1516-635X2011000100003-scl","Proximate composition and meat quality of broilers reared under different production systems","Souza, XR, Faria, PB, Bressan, MC","Revista Brasileira de Ciência Avícola; 13(1); 15-20","Revista Brasileira de Ciência Avícola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-635X2011000100003&lang=pt" 
"S1516-635X2011000100004-scl","Performance and egg quality of laying hens fed diets containing aflatoxin, fumonisin and adsorbent","Siloto, EV, Sartori, DRS, Oliveira, EFA, Sartori, JR, Fascina, VB, Berto, DA","Revista Brasileira de Ciência Avícola; 13(1); 21-28","Revista Brasileira de Ciência Avícola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-635X2011000100004&lang=pt" 
"S1516-635X2011000100006-scl","Effect of dietary organic selenium and zinc on the internal egg quality of quail eggs for different periods and under different temperatures","Fernandez, IB, Cruz, VC, Polycarpo, GV","Revista Brasileira de Ciência Avícola; 13(1); 35-41","Revista Brasileira de Ciência Avícola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-635X2011000100006&lang=pt" 
"S1516-635X2011000100007-scl","Influence of dietary non-phytate phosphorous levels and phytase supplementation on the performance and bone characteristics of broilers","Karimi, A, Bedford, MR, Sadeghi, Gh, Ghobadi, Z","Revista Brasileira de Ciência Avícola; 13(1); 43-51","Revista Brasileira de Ciência Avícola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-635X2011000100007&lang=pt" 
"S1516-635X2011000100009-scl","Adding value to the meat of spent laying hens manufacturing sausages with a healthy appeal","Souza, KMR de, Araujo, RB, Santos, AL dos, Rodrigues, CEC, Faria, DE de, Trindade, MA","Revista Brasileira de Ciência Avícola; 13(1); 57-63","Revista Brasileira de Ciência Avícola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-635X2011000100009&lang=pt" 
"S0104-12902011000100014-scl","Ambiguidades e contradições no atendimento de mulheres que sofrem violência","Villela, Wilza Vieira, Vianna, Lucila A. Carneiro, Lima, Lia Fernanda Pereira, Sala, Danila C. Paquier, Vieira, Thais Fernanda, Vieira, Mariana Lima, Oliveira, Eleonora Menicucci de","Saúde e Sociedade; 20(1); 113-123","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100014&lang=pt" 
"S0104-12902011000100015-scl","A violência contra mulher no cotidiano dos serviços de saúde: desafios para a formação médica","Pedrosa, Claudia Mara, Spink, Mary Jane Paris","Saúde e Sociedade; 20(1); 124-135","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100015&lang=pt" 
"S0104-12902011000100016-scl","Estudo sobre a violência doméstica contra a criança em unidades básicas de saúde do município de São Paulo - Brasil","Ramos, Martha Lucia Cabrera Ortiz, Silva, Ana Lúcia da","Saúde e Sociedade; 20(1); 136-146","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100016&lang=pt" 
"S0104-12902011000100017-scl","A visão dos profissionais de saúde em relação à violência doméstica contra crianças e adolescentes: um estudo qualitativo","Andrade, Elisa Meireles, Nakamura, Eunice, Paula, Cristiane Silvestre de, Nascimento, Rosimeire do, Bordin, Isabel A., Martin, Denise","Saúde e Sociedade; 20(1); 147-155","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100017&lang=pt" 
"S0104-12902011000100018-scl","Entre a frieza, o cálculo e a &quot;vida loka&quot;: violência e sofrimento no trajeto de um adolescente em cumprimento de medida socioeducativa","Malvasi, Paulo Artur","Saúde e Sociedade; 20(1); 156-170","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100018&lang=pt" 
"S0104-12902011000100022-scl","Redes sociais e comportamento sexual: para uma visão relacional da sexualidade, do risco e da prevenção","Aboim, Sofia","Saúde e Sociedade; 20(1); 207-224","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100022&lang=pt" 
"S0104-12902011000100023-scl","Indicadores socioambientais para vigilância da dengue em nível local","Flauzino, Regina Fernandes, Souza-Santos, Reinaldo, Oliveira, Rosely Magalhães de","Saúde e Sociedade; 20(1); 225-240","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100023&lang=pt" 
"S0104-12902011000100024-scl","La construcción de metáforas y adjetivaciones sobre la enfermedad en la prensa escrita: el caso de la epidemia de dengue en Córdoba durante abril de 2009","Drovetta, Raquel Irene, Eynard, Martín","Saúde e Sociedade; 20(1); 241-256","Saúde e Sociedade","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100024&lang=pt" 
"S0104-12902011000100004-scl","Especificidade da contribuição dos saberes e práticas das Ciências Sociais e Humanas para a saúde","Luz, Madel Therezinha","Saúde e Sociedade; 20(1); 22-31","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100004&lang=pt" 
"S0104-12902011000100005-scl","Questões contemporâneas sobre natureza e cultura: notas sobre a Saúde Coletiva e a sociologia no Brasil","Ianni, Aurea Maria Zöllner","Saúde e Sociedade; 20(1); 32-40","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100005&lang=pt" 
"S0104-12902011000100006-scl","O ensino de Antropologia da Saúde na graduação: uma experiência","Cohn, Clarice","Saúde e Sociedade; 20(1); 41-49","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100006&lang=pt" 
"S0104-12902011000100009-scl","De corpos e travessias: a grande divisão e o campo da saúde","Pereira, Pedro Paulo Gomes","Saúde e Sociedade; 20(1); 66-75","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100009&lang=pt" 
"S0104-12902011000100010-scl","Marcadores sociais da diferença nas experiências travestis de enfrentamento à aids","Pelúcio, Larissa","Saúde e Sociedade; 20(1); 76-85","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100010&lang=pt" 
"S0104-12902011000100011-scl","Para viver e pensar além das margens: perspectivas, agenciamentos e desencaixes no campo da saúde pública","Adorno, Rubens de Camargo Ferreira, Vasconcellos, Maria da Penha, Alvarenga, Augusta Thereza de","Saúde e Sociedade; 20(1); 86-94","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100011&lang=pt" 
"S0104-12902011000100012-scl","O método etnográfico em pesquisas na área da saúde: uma reflexão antropológica","Nakamura, Eunice","Saúde e Sociedade; 20(1); 95-103","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100012&lang=pt" 
"S0104-12902011000100013-scl","Uma ciência replicante: a ausência de uma discussão sobre o método, a ética e o discurso","Víctora, Ceres Gomes","Saúde e Sociedade; 20(1); 104-112","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100013&lang=pt" 
"S0104-12902011000100025-scl","Intervenção precoce da fisioterapia no péctus excavatum: dois casos clinicos em pediatria","Schivinski, Camila Isabel Santos, Richiardi, Janially, Reis, Juliana Thais da Silva, Antonelli, Milena, Ribeiro, Maria Ângela Gonçalves de Oliveira","Saúde e Sociedade; 20(1); 257-262","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011000100025&lang=pt" 
"S0100-84042011000100009-scl","Floristic relationships among inland swamp forests of Southeastern and Central-Western Brazil","Teixeira, A.P., Assis, M.A.","Brazilian Journal of Botany; 34(1); 91-101","Brazilian Journal of Botany","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042011000100009&lang=pt" 
"S1516-635X2011000100011-scl","Antioxidant and bacteriostatic effects of the addition of extract of quillay polyphenols (Quillaja saponaria) in the marinade of broiler chicken","Fellenberg, MA, Espinoza, A, Peña, I, Alarcón, J","Revista Brasileira de Ciência Avícola; 13(1); 71-79","Revista Brasileira de Ciência Avícola","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-635X2011000100011&lang=pt" 
"S0100-736X2011000300005-scl","Intoxicação espontânea e experimental por folhas e frutos de Erythroxylum deciduum (cocão) em ovinos no Estado de Santa Catarina","Borelli, V., Lentz, D., Veronezi, L.O., Silva, T.C.E., Kaufer, L., Traverso, S.D., Gava, A.","Pesquisa Veterinária Brasileira; 31(3); 213-218","Pesquisa Veterinária Brasileira","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2011000300005&lang=pt" 
"S0102-311X2011000300022-scl","The professional Guinea pig: big pharma and the risky world of human subjects","Soler, Orenzio","Cadernos de Saúde Pública; 27(3); 611-611","Cadernos de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300022&lang=pt" 
"S0102-311X2011000300023-scl","Rupturas e encontros: desafios da reforma psiquiatrica brasileira","Nicacio, Erimaldo","Cadernos de Saúde Pública; 27(3); 612-613","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300023&lang=pt" 
"S0102-311X2011000300001-scl","Tratamento farmacológico da obesidade: a perspectiva da saúde pública","Paumgartten, Francisco J. R.","Cadernos de Saúde Pública; 27(3); 404-404","Cadernos de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300001&lang=pt" 
"S0102-311X2011000300002-scl","Exercício físico no ganho de peso e resultados perinatais em gestantes com sobrepeso e obesidade: uma revisão sistemática de ensaios clínicos","Nascimento, Simony Lira do, Surita, Fernanda Garanhani de Castro, Parpinelli, Mary Ângela, Cecatti, José Guilherme","Cadernos de Saúde Pública; 27(3); 407-416","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300002&lang=pt" 
"S0102-311X2011000300011-scl","Cohort study for monitoring cardiovascular risk factors in children using a primary health care service: methods and initial results","Gama, Sueli Rosa, Carvalho, Marilia Sá, Cardoso, Leticia de Oliveira, Chaves, Celia Regina Moutinho de Miranda, Engstrom, Elyne Montenegro","Cadernos de Saúde Pública; 27(3); 510-520","Cadernos de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300011&lang=pt" 
"S0102-311X2011000300014-scl","Consumo de dentifrício e fatores associados em um grupo populacional brasileiro","Colussi, Paulo Roberto Grafitti, Haas, Alex Nogueira, Oppermann, Rui Vicente, Rösing, Cassiano Kuchenbecker","Cadernos de Saúde Pública; 27(3); 546-554","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300014&lang=pt" 
"S0102-311X2011000300013-scl","Padrões de consumo de alimentos e fatores associados em adultos de Ribeirão Preto, São Paulo, Brasil: Projeto OBEDIARP","Gimeno, Suely Godoy Agostinho, Mondini, Lenise, Moraes, Suzana Alves de, Freitas, Isabel Cristina Martins de","Cadernos de Saúde Pública; 27(3); 533-545","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300013&lang=pt" 
"S0102-311X2011000300016-scl","Cutaneous melanoma in Latin America: a population-based descriptive study","Sortino-Rachou, Ana Maria, Curado, Maria Paula, Cancela, Marianna de Camargo","Cadernos de Saúde Pública; 27(3); 565-572","Cadernos de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300016&lang=pt" 
"S0102-311X2011000300023-spa","Rupturas e encontros: desafios da reforma psiquiatrica brasileira","Nicacio, Erimaldo","Cadernos de Saúde Pública; 27(3); 612-613","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300023&lang=pt" 
"S0102-311X2011000300001-spa","Tratamento farmacológico da obesidade: a perspectiva da saúde pública","Paumgartten, Francisco J. R.","Cadernos de Saúde Pública; 27(3); 404-404","Cadernos de Saúde Pública","Inglês, Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300001&lang=pt" 
"S0102-311X2011000300021-spa","Trends in the investigation of social determinants of health: selected themes and methods","Celeste, RK, Bastos, JL, Faerstein, E","Cadernos de Saúde Pública; 27(3); 609-609","Cadernos de Saúde Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300021&lang=pt" 
"S0102-311X2011000300022-spa","The professional Guinea pig: big pharma and the risky world of human subjects","Soler, Orenzio","Cadernos de Saúde Pública; 27(3); 611-611","Cadernos de Saúde Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300022&lang=pt" 
"S0102-311X2011000300024-spa","A gestão do SUS no âmbito estadual: o caso do Rio de Janeiro","Vieira-da-Silva, Lígia Maria","Cadernos de Saúde Pública; 27(3); 613-614","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300024&lang=pt" 
"S0102-311X2011000300024-scl","A gestão do SUS no âmbito estadual: o caso do Rio de Janeiro","Vieira-da-Silva, Lígia Maria","Cadernos de Saúde Pública; 27(3); 613-614","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300024&lang=pt" 
"S0102-311X2011000300020-spa","Canine visceral leishmaniasis in the Krenak indigenous community, Resplendor, Minas Gerais State, Brazil, 2007","Antônio, Eloiza Gonçalves, Malacco, Marcos Aurélio Fulgêncio, Gontijo, Célia Maria Ferreira, Moreira, Eliana Furtado, Caldas, Ivo Santana, Pena, João Luiz, Machado-Coelho, George Luiz Lins","Cadernos de Saúde Pública; 27(3); 603-607","Cadernos de Saúde Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300020&lang=pt" 
"S0102-311X2011000300019-spa","Spatial modeling of dengue and socio-environmental indicators in the city of Rio de Janeiro, Brazil","Teixeira, Tatiana Rodrigues de Araujo, Cruz, Oswaldo Gonçalves","Cadernos de Saúde Pública; 27(3); 591-602","Cadernos de Saúde Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300019&lang=pt" 
"S0102-311X2011000300018-spa","Validity of two occlusal indices for determining orthodontic treatment needs of patients treated in a public university in Belo Horizonte, Minas Gerais State, Brazil","Costa, Rodrigo Norremose, Abreu, Mauro Henrique Nogueira Guimarães de, Magalhães, Claudia Silami de, Moreira, Allyson Nogueira","Cadernos de Saúde Pública; 27(3); 581-590","Cadernos de Saúde Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300018&lang=pt" 
"S0102-311X2011000300017-spa","Associação entre aspectos psicossociais e excesso de peso referido em adultos de um município de médio porte do Sul do Brasil","Backes, Vanessa, Olinto, Maria Teresa Anselmo, Henn, Ruth Liane, Cremonese, Cleber, Pattussi, Marcos Pascoal","Cadernos de Saúde Pública; 27(3); 573-580","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300017&lang=pt" 
"S0102-311X2011000300016-spa","Cutaneous melanoma in Latin America: a population-based descriptive study","Sortino-Rachou, Ana Maria, Curado, Maria Paula, Cancela, Marianna de Camargo","Cadernos de Saúde Pública; 27(3); 565-572","Cadernos de Saúde Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300016&lang=pt" 
"S0102-311X2011000300014-spa","Consumo de dentifrício e fatores associados em um grupo populacional brasileiro","Colussi, Paulo Roberto Grafitti, Haas, Alex Nogueira, Oppermann, Rui Vicente, Rösing, Cassiano Kuchenbecker","Cadernos de Saúde Pública; 27(3); 546-554","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300014&lang=pt" 
"S0102-311X2011000300013-spa","Padrões de consumo de alimentos e fatores associados em adultos de Ribeirão Preto, São Paulo, Brasil: Projeto OBEDIARP","Gimeno, Suely Godoy Agostinho, Mondini, Lenise, Moraes, Suzana Alves de, Freitas, Isabel Cristina Martins de","Cadernos de Saúde Pública; 27(3); 533-545","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300013&lang=pt" 
"S0102-311X2011000300011-spa","Cohort study for monitoring cardiovascular risk factors in children using a primary health care service: methods and initial results","Gama, Sueli Rosa, Carvalho, Marilia Sá, Cardoso, Leticia de Oliveira, Chaves, Celia Regina Moutinho de Miranda, Engstrom, Elyne Montenegro","Cadernos de Saúde Pública; 27(3); 510-520","Cadernos de Saúde Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300011&lang=pt" 
"S0102-311X2011000300009-spa","Fatores de risco e proteção para doenças crônicas: vigilância por meio de inquérito telefônico, VIGITEL, Brasil, 2007","Moura, Erly Catarina, Silva, Sara Araújo da, Malta, Deborah Carvalho, Morais Neto, Otaliba Libânio","Cadernos de Saúde Pública; 27(3); 486-496","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300009&lang=pt" 
"S0102-311X2011000300006-spa","Perfil epidemiológico do beribéri notificado de 2006 a 2008 no Estado do Maranhão, Brasil","Padilha, Estela Maura, Fujimori, Elizabeth, Borges, Ana Luiza Vilela, Sato, Ana Paula Sayuri, Gomes, Murilo Novaes, Branco, Maria dos Remédios Freitas Carvalho, Santos, Henrique Jorge dos, Lermen Junior, Nulvio","Cadernos de Saúde Pública; 27(3); 449-459","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300006&lang=pt" 
"S0102-311X2011000300005-spa","Transtornos mentais comuns e qualidade de vida em jovens: uma amostra populacional de Pelotas, Rio Grande do Sul, Brasil","Jansen, Karen, Mondin, Thaíse Campos, Ores, Liliane da Costa, Souza, Luciano Dias de Mattos, Konradt, Caroline Elizabeth, Pinheiro, Ricardo Tavares, Silva, Ricardo Azevedo da","Cadernos de Saúde Pública; 27(3); 440-448","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300005&lang=pt" 
"S0102-311X2011000300003-spa","Vacinação contra influenza em idosos: prevalência, fatores associados e motivos da não-adesão em Campinas, São Paulo, Brasil","Francisco, Priscila Maria Stolses Bergamo, Barros, Marilisa Berti de Azevedo, Cordeiro, Maria Rita Donalisio","Cadernos de Saúde Pública; 27(3); 417-426","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300003&lang=pt" 
"S0102-311X2011000300002-spa","Exercício físico no ganho de peso e resultados perinatais em gestantes com sobrepeso e obesidade: uma revisão sistemática de ensaios clínicos","Nascimento, Simony Lira do, Surita, Fernanda Garanhani de Castro, Parpinelli, Mary Ângela, Cecatti, José Guilherme","Cadernos de Saúde Pública; 27(3); 407-416","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300002&lang=pt" 
"S0102-311X2011000300003-scl","Vacinação contra influenza em idosos: prevalência, fatores associados e motivos da não-adesão em Campinas, São Paulo, Brasil","Francisco, Priscila Maria Stolses Bergamo, Barros, Marilisa Berti de Azevedo, Cordeiro, Maria Rita Donalisio","Cadernos de Saúde Pública; 27(3); 417-426","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300003&lang=pt" 
"S0102-311X2011000300004-scl","Aborto e coerção sexual: o contexto de vulnerabilidade entre mulheres jovens","Pilecco, Flávia Bulegon, Knauth, Daniela Riva, Vigo, Álvaro","Cadernos de Saúde Pública; 27(3); 427-439","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300004&lang=pt" 
"S0102-311X2011000300006-scl","Perfil epidemiológico do beribéri notificado de 2006 a 2008 no Estado do Maranhão, Brasil","Padilha, Estela Maura, Fujimori, Elizabeth, Borges, Ana Luiza Vilela, Sato, Ana Paula Sayuri, Gomes, Murilo Novaes, Branco, Maria dos Remédios Freitas Carvalho, Santos, Henrique Jorge dos, Lermen Junior, Nulvio","Cadernos de Saúde Pública; 27(3); 449-459","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300006&lang=pt" 
"S0102-311X2011000300007-scl","Apoyo social y condiciones de vida de adultos mayores que viven en la pobreza urbana en México","Pelcastre-Villafuerte, Blanca Estela, Treviño-Siller, Sandra, González-Vázquez, Tonatiuh, Márquez-Serrano, Margarita","Cadernos de Saúde Pública; 27(3); 460-470","Cadernos de Saúde Pública","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300007&lang=pt" 
"S0102-311X2011000300009-scl","Fatores de risco e proteção para doenças crônicas: vigilância por meio de inquérito telefônico, VIGITEL, Brasil, 2007","Moura, Erly Catarina, Silva, Sara Araújo da, Malta, Deborah Carvalho, Morais Neto, Otaliba Libânio","Cadernos de Saúde Pública; 27(3); 486-496","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300009&lang=pt" 
"S0102-311X2011000300012-scl","Políticas de saúde no Brasil nos anos 2000: a agenda federal de prioridades","Machado, Cristiani Vieira, Baptista, Tatiana Wargas de Faria, Nogueira, Carolina de Oliveira","Cadernos de Saúde Pública; 27(3); 521-532","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300012&lang=pt" 
"S0102-311X2011000300017-scl","Associação entre aspectos psicossociais e excesso de peso referido em adultos de um município de médio porte do Sul do Brasil","Backes, Vanessa, Olinto, Maria Teresa Anselmo, Henn, Ruth Liane, Cremonese, Cleber, Pattussi, Marcos Pascoal","Cadernos de Saúde Pública; 27(3); 573-580","Cadernos de Saúde Pública","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300017&lang=pt" 
"S0102-311X2011000300018-scl","Validity of two occlusal indices for determining orthodontic treatment needs of patients treated in a public university in Belo Horizonte, Minas Gerais State, Brazil","Costa, Rodrigo Norremose, Abreu, Mauro Henrique Nogueira Guimarães de, Magalhães, Claudia Silami de, Moreira, Allyson Nogueira","Cadernos de Saúde Pública; 27(3); 581-590","Cadernos de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300018&lang=pt" 
"S0102-311X2011000300019-scl","Spatial modeling of dengue and socio-environmental indicators in the city of Rio de Janeiro, Brazil","Teixeira, Tatiana Rodrigues de Araujo, Cruz, Oswaldo Gonçalves","Cadernos de Saúde Pública; 27(3); 591-602","Cadernos de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300019&lang=pt" 
"S0102-311X2011000300020-scl","Canine visceral leishmaniasis in the Krenak indigenous community, Resplendor, Minas Gerais State, Brazil, 2007","Antônio, Eloiza Gonçalves, Malacco, Marcos Aurélio Fulgêncio, Gontijo, Célia Maria Ferreira, Moreira, Eliana Furtado, Caldas, Ivo Santana, Pena, João Luiz, Machado-Coelho, George Luiz Lins","Cadernos de Saúde Pública; 27(3); 603-607","Cadernos de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2011000300020&lang=pt" 
"S0100-83582011000100018-scl","Seletividade de herbicidas em mudas das espécies nativas Acacia polyphylla, Enterolobium contortisiliquum (Fabaceae), Ceiba speciosa e Luehea divaricata (Malvaceae)","Monquero, P.A., Penha, A.S., Orzari, I., Hirata, A.C.S.","Planta Daninha; 29(1); 159-168","Planta Daninha","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582011000100018&lang=pt" 
"S0100-83582011000100023-scl","Atividade residual de imazethapyr + imazapic em arroz semeado em rotação com o arroz Clearfield®","Pinto, J.J.O., Noldin, J.A., Sousa, C.P., Agostinetto, D., Piveta, L., Donida, A.","Planta Daninha; 29(1); 205-216","Planta Daninha","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582011000100023&lang=pt" 
"S0102-311X2011000300007-spa","Apoyo social y condiciones de vida de adultos mayores que viven en la pobreza urbana en México","Pelcastre-Villafuerte, Blanca Estela, Treviño-Siller, Sandra, González-Vázquez, Tonatiuh, Márquez-Serrano, Margarita","Cadernos de Saúde Pública; 27(3); 460-470","Cadernos de Saúde Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300007&lang=pt" 
"S0102-311X2011000300008-spa","Fatores associados à cárie dentária em pré-escolares do Recife, Pernambuco, Brasil","Melo, Marcia Maria Dantas Cabral de, Souza, Wayner Vieira de, Lima, Maria Luiza Carvalho de, Braga, Cynthia","Cadernos de Saúde Pública; 27(3); 471-485","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300008&lang=pt" 
"S0102-311X2011000300010-spa","Adaptação e validação do Alcohol Use Disorder Identification Test (AUDIT) para população ribeirinha do interior da Amazônia, Brasil","Moretti-Pires, Rodrigo Otávio, Corradi-Webster, Clarissa Mendonça","Cadernos de Saúde Pública; 27(3); 497-509","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300010&lang=pt" 
"S0102-311X2011000300012-spa","Políticas de saúde no Brasil nos anos 2000: a agenda federal de prioridades","Machado, Cristiani Vieira, Baptista, Tatiana Wargas de Faria, Nogueira, Carolina de Oliveira","Cadernos de Saúde Pública; 27(3); 521-532","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300012&lang=pt" 
"S0102-311X2011000300015-spa","Concepções sobre transtornos mentais e seu tratamento entre idosos atendidos em um serviço público de saúde mental","Clemente, Adauto Silva, Loyola Filho, Antônio Ignácio, Firmo, Josélia Oliveira Araújo","Cadernos de Saúde Pública; 27(3); 555-564","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300015&lang=pt" 
"S0102-311X2011000300004-spa","Aborto e coerção sexual: o contexto de vulnerabilidade entre mulheres jovens","Pilecco, Flávia Bulegon, Knauth, Daniela Riva, Vigo, Álvaro","Cadernos de Saúde Pública; 27(3); 427-439","Cadernos de Saúde Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2011000300004&lang=pt" 
