"S0123-21262014000100005-col","Evaluación de la multiplexación por división de paquetes wavelet","Hoyos-Sánchez, Juan Pablo, Jojoa-Gómez, Pablo Emilio","Ingeniería y Universidad; 18(1); 77-89","Ingeniería y Universidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-21262014000100005&lang=pt" 
"S0123-14722014000100006-col","Competencia digital en la auditoría. Soporte o carga en el ejercicio profesional de los auditores","Gómez-Meneses, Fabio Enrique","Cuadernos de Contabilidad; 15(37); 135-151","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100006&lang=pt" 
"S0123-14722014000100007-col","Desresponsabilización mediante la &#039;responsabilidad social&#039;: una evaluación retórica a las &#039;cartas de los presidentes&#039; presentes en tres informes de responsabilidad social empresarial en Colombia","Quinche-Martín, Fabián Leonardo","Cuadernos de Contabilidad; 15(37); 153-185","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100007&lang=pt" 
"S0123-14722014000100008-col","La constitución de la subjetividad en la educación contable: del proceso implícito a la visibilización de sus impactos","Ospina-Zapata, Carlos Mario, Gómez-Villegas, Mauricio, Rojas-Rojas, William","Cuadernos de Contabilidad; 15(37); 187-211","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100008&lang=pt" 
"S0123-14722014000100009-col","Abandono legislativo del objetivo de alcanzar la independencia en la auditoría de cuentas","Villacorta-Hernández, Miguel Ángel","Cuadernos de Contabilidad; 15(37); 215-237","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100009&lang=pt" 
"S0123-14722014000100012-col","El cuento del encuentro: conversación con Blanca Emmi, poetisa uruguaya","Pinzón-Pinto, Jorge Emiro","Cuadernos de Contabilidad; 15(37); 279-285","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100012&lang=pt" 
"S0123-14722014000100011-col","El futuro de las revistas contables colombianas: un debate polifónico","Macías, Hugo A, Alzate, Sorany, Bautista, Jairo Alonso, Cano Morales, Abel, Castaño, Carlos Eduardo, Ceballos-Molano, Raquel, Cortés, Jhon Henry, García, Carlos Emilio, Gómez-Zapata, Yuliana, Macías, Hugo A, Ortiz-Bojacá, José Joaquín, Quijano-Valencia, Olver, Rodríguez, Gloria Isabel, Rueda-Delgado, Gabriel, Sarmiento, Héctor José","Cuadernos de Contabilidad; 15(37); 261-278","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100011&lang=pt" 
"S0123-14722014000100010-col","Caracterización de la evolución en el concepto de contabilidad de 1990 a 2010","Uribe-Bohórquez, Maria Victoria","Cuadernos de Contabilidad; 15(37); 239-259","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000100010&lang=pt" 
"S0123-21262014000100006-col","Efecto del cambio en el uso de la tierra devenido del cultivo de palma aceitera para la producción de biodiésel en Colombia","Valencia-Botero, Mónica Julieth, Rincón-Pérez, Luis Eduardo, Cardona Alzate, Carlos Ariel","Ingeniería y Universidad; 18(1); 91-102","Ingeniería y Universidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-21262014000100006&lang=pt" 
"S0123-21262014000100010-col","Analysis of Nutritional and Functional Properties of Dry Guava","Vásquez-Osorio, Diana, Vélez Acosta, Lina María, Hincapié, Gustavo A","Ingeniería y Universidad; 18(1); 159-175","Ingeniería y Universidad","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-21262014000100010&lang=pt" 
"S0718-40262014000300008-chl","CARACTERÍSTICAS CLÍNICO-PATOLÓGICAS Y SOBREVIDA DE PACIENTES CON CÁNCER DE MAMA BILATERAL SINCRÓNICO","Sánchez R, César, Acevedo C, Francisco, Petric G, Militza, Domínguez C, Francisco, León R, Augusto, Razmilic V, Dravna, Ceballos B, Carolina, Espinoza C, Fernando, Navarro O, M. Elena, Oddó B, David, Camus A, Mauricio","Revista chilena de cirugía; 66(3); 236-240","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300008&lang=pt" 
"S0718-40262014000300004-chl","COLGAJO BILOBULADO EN EPITELIOMAS BASOCELULARES NASALES","Castillo D, Paulo, Yagnam D, Mathias, Troncoso R, Antonio, Fuentes F, Patricio, Feres W, Marcelo, Coronel F, David","Revista chilena de cirugía; 66(3); 215-219","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300004&lang=pt" 
"S0718-40262014000300001-chl","EDUCACIÓN PARA EL NUEVO SIGLO","Uribe J, Pedro","Revista chilena de cirugía; 66(3); 208-210","Revista chilena de cirugía","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262014000300001&lang=pt" 
"S1726-46342014000200001-spa","Enfermedades infecciosas desatendidas en los trópicos","Cabezas-Sánchez, César","Revista Peruana de Medicina Experimental y Salud Pública; 31(2); 193-194","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342014000200001&lang=pt" 
"S1645-00862014000200009-prt","Padrão de consumo e expectativas em relação ao cigarro entre universitários","Lopes, Fernanda, Cunha, Sílvia Mendes da, Zibetti, Murilo, Bizarro, Lisiane","Psicologia, Saúde &amp; Doenças; 15(2); 439-453","Psicologia, Saúde &amp; Doenças","Português","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-00862014000200009&lang=pt" 
"S0004-27492014000300139-scl","Fundus autofluorescence in blunt ocular trauma","Guerra, Ricardo Luz Leitão, Silva, Igor Sandes Pessoa da, Marback, Eduardo Ferrari, Maia Jr, Otacílio de Oliveira, Marback, Roberto Lorens","Arquivos Brasileiros de Oftalmologia; 77(3); 139-142","Arquivos Brasileiros de Oftalmologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492014000300139&lang=pt" 
"S0004-27492014000300001-scl","Open-angle glaucoma surgery: the current standing","Tavares, Ivan Maynart","Arquivos Brasileiros de Oftalmologia; 77(3); 1-2","Arquivos Brasileiros de Oftalmologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492014000300001&lang=pt" 
"S0004-27492014000300203-scl","Refractive error in school children in Campinas, Brazil","Lira, Rodrigo Pessoa Cavalcanti, Santo, Italo Fernandes do Espírito, Astur, Gustavo Lima do Valle, Maziero, Diana, Passos, Thais Helena Moreira, Arieta, Carlos Eduardo Leite","Arquivos Brasileiros de Oftalmologia; 77(3); 203-204","Arquivos Brasileiros de Oftalmologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492014000300203&lang=pt" 
"S0004-27492014000300182-scl","Severe scleral dellen as an early complication of pterygium excision with simple conjunctival closure and review of the literature","Garcia-Medina, Jose Javier, del-Rio-Vellosillo, Mónica, Zanon-Moreno, Vicente, Ortiz-Gomariz, Amanda, Morcillo-Guardiola, Manuela, Pinazo-Duran, Maria Dolores","Arquivos Brasileiros de Oftalmologia; 77(3); 182-184","Arquivos Brasileiros de Oftalmologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492014000300182&lang=pt" 
"S0004-27492014000300185-scl","Transient spectral domain optical coherence tomography findings in classic MEWDS: a case report","Lavigne, Luciana Castro, Isaac, David Leonardo Cruvinel, Duarte Júnior, José Osório, Ávila, Marcos Pereira de","Arquivos Brasileiros de Oftalmologia; 77(3); 185-187","Arquivos Brasileiros de Oftalmologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492014000300185&lang=pt" 
"S0004-27492014000300168-scl","Expression of TNF-α and IL-6 cytokines in the choroid and sclera of hypercholesterolemic rabbits","Torres, Rogil José de Almeida, Luchini, Andrea, Barberini, Lucas Younes, Precoma, Leonardo, Torres, Caroline Luzia de Almeida, Torres, Robson Antonio de Almeida, Noronha, Lucia de, Erbano, Bruna Olandoski, Casella, Antonio Marcelo Barbante, Precoma, Dalton Bertolim","Arquivos Brasileiros de Oftalmologia; 77(3); 168-172","Arquivos Brasileiros de Oftalmologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492014000300168&lang=pt" 
"S0004-27492014000300188-scl","Susac syndrome: diverse clinical findings and treatment","Bardal, Ricardo Canto, Badaro, Emmerson, Arana, Jayme, Alves, Fabio, Souza, Eduardo Cunha de, Bonomo, Pedro Paulo, Portella, Ezequiel, Maia, Mauricio","Arquivos Brasileiros de Oftalmologia; 77(3); 188-190","Arquivos Brasileiros de Oftalmologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492014000300188&lang=pt" 
"S0004-27492014000300201-scl","Bilateral acute depigmentation of the iris (BADI): first reported case in Brazil","Gonul, Saban, Bozkurt, Banu","Arquivos Brasileiros de Oftalmologia; 77(3); 201-202","Arquivos Brasileiros de Oftalmologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492014000300201&lang=pt" 
"S0004-27492014000300191-scl","Intrastromal crosslinking in post-LASIK ectasia","Moscovici, Bernardo Kaplan, Campos, Mauro","Arquivos Brasileiros de Oftalmologia; 77(3); 191-192","Arquivos Brasileiros de Oftalmologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492014000300191&lang=pt" 
"S0004-27492014000300143-scl","Pediatric cataracts: clinical aspects, frequency of strabismus and chronological, etiological, and morphological features","Tartarella, Márcia Beatriz, Britez-Colombi, Gloria Fátima, Milhomem, Suanne, Lopes, Márcia Cordeiro Emery, Fortes Filho, João Borges","Arquivos Brasileiros de Oftalmologia; 77(3); 143-147","Arquivos Brasileiros de Oftalmologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492014000300143&lang=pt" 
"S0004-27492014000300193-scl","Is dry eye an environmental disease?","Alves, Monica, Novaes, Priscila, Morraye, Monica de Andrade, Reinach, Peter Sol, Rocha, Eduardo Melani","Arquivos Brasileiros de Oftalmologia; 77(3); 193-200","Arquivos Brasileiros de Oftalmologia","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492014000300193&lang=pt" 
"S0122-20662014000100009-col","Representaciones sociales de los sectores populares en la ciudad de Pasto, 1800-1821","Luna Zarama, Karol Viviana","Anuario de Historia Regional y de las Fronteras; 19(1); 185-210","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100009&lang=pt" 
"S0122-20662014000100008-col","El Anuario de Historia Regional y de las Fronteras: su identidad","Plata Quezada, William Elvis, Hernández, Diana Paola","Anuario de Historia Regional y de las Fronteras; 19(1); 167-184","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100008&lang=pt" 
"S0122-20662014000100003-col","Vivir en los márgenes. Fronteras porosas y circulación de población en la Nueva Vizcaya tardo colonial","Ortelli, Sara","Anuario de Historia Regional y de las Fronteras; 19(1); 39-57","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100003&lang=pt" 
"S0122-20662014000100002-col","Cargos militares y república de indios en el noroeste novohispano, siglos XVII y XVIII","Enríquez Licón, Dora Elvia","Anuario de Historia Regional y de las Fronteras; 19(1); 11-38","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100002&lang=pt" 
"S0122-20662014000100001-col","Presentación","","Anuario de Historia Regional y de las Fronteras; 19(1); 9-10","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100001&lang=pt" 
"S0122-20662014000100007-col","La ocupación del Territorio Nacional del Chaco: empresarios, agricultores y el rol de los expertos estatales (1926-1935)","Almirón, Adrián Alejandro","Anuario de Historia Regional y de las Fronteras; 19(1); 138-163","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100007&lang=pt" 
"S0122-20662014000100006-col","William Walker y los frontereños en el norte de la Baja California, 1853-1854","Magaña Mancillas, Mario Alberto","Anuario de Historia Regional y de las Fronteras; 19(1); 109-138","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100006&lang=pt" 
"S0122-20662014000100005-col","Vicisitudes de un malogrado proyecto colonizador: la migración de familias del nororiente neogranadino a la provincia del Darién, 1783-1790","Pita Pico, Roger","Anuario de Historia Regional y de las Fronteras; 19(1); 79-107","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100005&lang=pt" 
"S0122-20662014000100004-col","Cartografía de la frontera bárbara&quot;: las representaciones del Darién a propósito del conflicto entre el Virreinato de Nueva Granada y los Cunas","Rodríguez Hernández, Nelson Eduardo","Anuario de Historia Regional y de las Fronteras; 19(1); 59-78","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100004&lang=pt" 
"S0122-20662014000100010-col","ÁLVAREZ OROZCO, René y RAMÍREZ OCAMPO, Natalia (Comp.) Perspectivas históricas sobre la criminalidad y los conflictos sociales en Bucaramanga, Siglo XX. Bucaramanga: Universidad Industrial de Santander, 2013, 190 p","Bedoya Arias, Alejandro","Anuario de Historia Regional y de las Fronteras; 19(1); 213-216","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100010&lang=pt" 
"S0122-20662014000100011-col","FERRER MUÑOZ, Manuel y RODRÍGUEZ LUNA, Lizbeth. Canarios de Yucatán, Mérida. Ediciones de la Universidad Autónoma de Yucatán, UADY, 2011, 356 p","Ancona Ricalde, Elda María","Anuario de Historia Regional y de las Fronteras; 19(1); 217-220","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100011&lang=pt" 
"S0122-20662014000100012-col","Entrada a la Montaña del Chol para reducir indios infieles, Castillo de San Felipe del Golfo Dulce, 22 de marzo de 1699","Jiménez Abollado, Francisco Luis","Anuario de Historia Regional y de las Fronteras; 19(1); 223-240","Anuario de Historia Regional y de las Fronteras","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662014000100012&lang=pt" 
"S1130-63432014000300011-esp","Nuevos fármacos en el abordaje terapéutico de la hepatitis C","Jiménez Galán, R., Albacete Ramírez, Á., Monje Agudo, P., Borrego Izquierdo, Y., Morillo Verdugo, R.","Farmacia Hospitalaria; 38(3); 231-247","Farmacia Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-63432014000300011&lang=pt" 
"S1646-88722014000200010-prt","Participative management of tourism in protected areas: Case-study from Lands of Priolo, São Miguel, Azores","de la Cruz, Azucena, Melo, Rita, Mourato, Catarina, Ferreira, Raquel, Teodósio, Joaquim, Botelho, Rui, Figueiredo, Filipe, Mendonça, Ana, Costa, Luís T.","Revista de Gestão Costeira Integrada; 14(2); 289-299","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200010&lang=pt" 
"S1646-88722014000200011-prt","Basis for the geological heritage management in the Azores Archipelago (Portugal)","Lima, Eva Almeida, Nunes, João Carlos, Costa, Manuel Paulino, Machado, Marisa","Revista de Gestão Costeira Integrada; 14(2); 301-319","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200011&lang=pt" 
"S1646-88722014000200012-prt","Hydrogeochemistry assessment of volcanic lakes in the Flores Island Protected Areas (Azores, Portugal)","Antunes, P., Rodrigues, F.C.","Revista de Gestão Costeira Integrada; 14(2); 321-334","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200012&lang=pt" 
"S1646-88722014000200013-prt","Developing a Planning and Management System for Protected Areas on Small Islands (The Azores Archipelago, Portugal): the SMARTPARKS Project","Calado, Helena, Vergílio, Marta, Fonseca, Catarina, Gil, Artur, Moniz, Fabiana, Silva, Susana Ferreira, Moreira, Miguel, Bragagnolo, Chiara, Silva, Carlos, Pereira, Margarida","Revista de Gestão Costeira Integrada; 14(2); 335-344","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200013&lang=pt" 
"S1646-88722014000200009-prt","The Albufera Initiative for Biodiversity: a cost effective model for integrating science and volunteer participation in coastal protected area management","Riddiford, Nick J., Veraart, Jeroen A., Férriz, Inmaculada, Owens, Nick W., Royo, Laura, Honey, Martin R.","Revista de Gestão Costeira Integrada; 14(2); 267-288","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200009&lang=pt" 
"S1646-88722014000200008-prt","Applying an integrated landscape characterization and evaluation tool to small islands (Pico, Azores, Portugal)","Fernandes, J.P., Guiomar, N., Freire, M., Gil, A.","Revista de Gestão Costeira Integrada; 14(2); 243-266","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200008&lang=pt" 
"S1646-88722014000200003-prt","Adaptation of macroalgal indexes to evaluate the ecological quality of coastal waters in oceanic islands with subtropical influence: the Azores (Portugal)","Gabriel, Daniela, Micael, Joana, Parente, Manuela I., Costa, Ana C.","Revista de Gestão Costeira Integrada; 14(2); 175-184","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200003&lang=pt" 
"S1646-88722014000200002-prt","Small Islands Conservation and Protected Areas","Calado, H., Fonseca, C., Vergílio, M., Costa, A., Moniz, F., Gil, A., Dias, J. A.","Revista de Gestão Costeira Integrada; 14(2); 167-174","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200002&lang=pt" 
"S1646-88722014000200001-prt","Establishing, planning and managing protected areas in small islands","Calado, Helena, Gil, Artur, Dias, J. Alveirinho, Azeiteiro, Ulisses M, Costa, Monica","Revista de Gestão Costeira Integrada; 14(2); 163-165","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200001&lang=pt" 
"S1646-88722014000200007-prt","Carrying capacity of hiking trails in Natura 2000 sites: a case study from North Atlantic Islands (Azores, Portugal)","Queiroz, Rose Emília, Ventura, Maria Anunciação, Guerreiro, José Angelo, Cunha, Regina Tristão da","Revista de Gestão Costeira Integrada; 14(2); 233-242","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200007&lang=pt" 
"S1646-88722014000200006-prt","Concession in tourism services and partnerships in the Marine National Park of Fernando de Noronha, Brazil","Estima, D. C., Ventura, M. A. M., Rabinovici, A., Martins, F. M. C. P. F.","Revista de Gestão Costeira Integrada; 14(2); 215-232","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200006&lang=pt" 
"S1646-88722014000200005-prt","Identity and decision-making for sustainability in the context of small islands","Benedicto, José","Revista de Gestão Costeira Integrada; 14(2); 199-213","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200005&lang=pt" 
"S1646-88722014000200004-prt","Assessing small island prioritisation using species rarity: the tenebrionid beetles of Italy","Fattorini, Simone, Dapporto, Leonardo","Revista de Gestão Costeira Integrada; 14(2); 185-197","Revista de Gestão Costeira Integrada","Inglês","2014","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1646-88722014000200004&lang=pt" 
"S0864-21412014000200016-cub","El sitio KidsHealth, la comprensión de textos y la formación vocacional hacia las Ciencias Médicas","Martínez Rodríguez, María de los Ángeles, Moreno Camacho, Norys, Cárdenas Santana, Jaqueline, Mendoza Molina, Asiris, Pérez Rodríguez, Viviana, Estrada Fonseca, Rosío de la Caridad","Educación Médica Superior; 28(2); 363-370","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200016&lang=pt" 
"S0864-21412014000200017-cub","Cuestionario sobre experiencias de los estudiantes al cursar la asignatura Propedéutica Clínica y Semiología Médica","Sierra Figueredo, Simón, Díaz-Perera Fernández, Georgia, Pernas Gómez, Marta, Vicedo Tomey, Agustín Guillermo, Damiani Cavero, Julieta Sonia, Blanco Aspiazú, Miguel Ángel, Taureaux Díaz, Niurka, Miralles Aguilera, Eva, Bacallao Gallestey, Jorge, Díaz Novás, José, Molina López, Javier, Curbelo Serrano, Vladimir, Gálvez Gómez, Leticia","Educación Médica Superior; 28(2); 371-390","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200017&lang=pt" 
"S0864-21412014000200014-cub","La comunicación en Pedagogía","Ribot Reyes, Victoria de la Caridad, Pérez Martínez, Margarita, Rousseaux Mola, Elena, Vega González, Etna Yohandra","Educación Médica Superior; 28(2); 347-355","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200014&lang=pt" 
"S0864-21412014000200015-cub","Algunas ideas metodológicas para trabajar las efemérides en las clases de inglés","Díaz Sandoval, Ildefonso Gustavo","Educación Médica Superior; 28(2); 356-362","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200015&lang=pt" 
"S0864-21412014000200012-cub","Metodología y visibilidad en los medios de divulgación científica de las tesis de pregrado en Odontología","Werlinger Cruces, Fabiola, Coronado Vigueras, Lorena, Ulloa Marín, Carolina, Candia Pérez, Orietta, Rojas Alcayaga, Gonzalo","Educación Médica Superior; 28(2); 318-334","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200012&lang=pt" 
"S0864-21412014000200013-cub","Principales retos para la implantación del plan de estudio D en la carrera de Medicina","Pernas Gómez, Marta, Taureaux Díaz, Niurka, Sierra Figueredo, Simón, Diego Cobelo, Juan Manuel, Miralles Aguilera, Eva de los Ángeles, Fernández Sacasas, José Angel, Agramonte del Sol, Alain","Educación Médica Superior; 28(2); 335-346","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200013&lang=pt" 
"S0864-21412014000200010-cub","Elementos de una estrategia para el desarrollo de la Educación a Distancia en la Universidad de Ciencias Médicas de La Habana","Rivero López, Miguel Segundo, Pérez Recio, Raquel, González García, Nery, Díaz Hermoso, Liana","Educación Médica Superior; 28(2); 292-300","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200010&lang=pt" 
"S0864-21412014000200011-cub","Formación de capital humano para la prevención y atención de las adicciones","Fabelo Roche, Justo Reinaldo, Iglesias Moré, Serguei, González López, Alejandro David, Naranjo Fundora, Willian","Educación Médica Superior; 28(2); 301-317","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200011&lang=pt" 
"S0864-21412014000200018-cub","Aulas inteligentes","Vidal Ledo, María Josefina, Morales Suárez, Ileana, Rodríguez Dopico, Rosa Moraima","Educación Médica Superior; 28(2); 391-401","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200018&lang=pt" 
"S0864-21412014000200005-cub","Utilizar la wiki para promover autoaprendizaje y responsabilidad social en futuros científicos","Bruna Jofré, Carola, Bunster Balocchi, Marta, Martínez Oyanedel, José, Márquez Urrizola, Carolina","Educación Médica Superior; 28(2); 229-242","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200005&lang=pt" 
"S0864-21412014000200007-cub","Evaluación de la calidad de las carreras de Estomatología","Barciela González Longoria, María de la Caridad, Grau León, Ileana Bárbara, Urbizo Vélez, Joaquín Juan, Soto Cantero, Luis Atilano","Educación Médica Superior; 28(2); 260-271","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200007&lang=pt" 
"S0864-21412014000200004-cub","La docencia de la historia de la Medicina en Cuba","Beldarraín Chaple, Enrique Ramón","Educación Médica Superior; 28(2); 216-228","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200004&lang=pt" 
"S0864-21412014000200006-cub","Caracterización de la producción científica de la Escuela Nacional de Salud Pública referenciada en la base de datos Scopus, 2006-2012","Sarduy Domínguez, Yanetsys, Llanusa Ruiz, Susana Beatriz, Urra González, Pedro, Antelo Cordovés, José Manuel","Educación Médica Superior; 28(2); 243-259","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200006&lang=pt" 
"S0864-21412014000200001-cub","Factores que impulsan los cambios curriculares","Vicedo Tomey, Agustín","Educación Médica Superior; 28(2); 187-189","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200001&lang=pt" 
"S0864-21412014000200003-cub","Relación del engagement académico con características académicas y socioafectivas en estudiantes de Odontología","Parada Contreras, Mariela, Pérez Villalobos, Cristhian Exequel","Educación Médica Superior; 28(2); 199-215","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200003&lang=pt" 
"S0864-21412014000200002-cub","Habilidades lingüísticas sobre nomenclatura microbiana en profesionales de la salud","Arpajón Peña, Yunier, Rodríguez Uramis, Mónica, Sosa Pérez, Ana Ludys","Educación Médica Superior; 28(2); 190-198","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200002&lang=pt" 
"S0864-21412014000200009-cub","Perfeccionamiento del plan de estudio de la especialidad de Estomatología General Integral","Seguí Ulloa, Alexander, Barciela González Longoria, María de la Caridad, Valdivié Provenza, Jorge Raúl, Grau León, Ileana Bárbara","Educación Médica Superior; 28(2); 282-291","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200009&lang=pt" 
"S0864-21412014000200008-cub","Dinámica del proceso enseñanza-aprendizaje de la Química en tecnología de la salud","Vergara Vera, Isolina, Travieso Ramos, Nadina, Crespo Leyva, Marlenis","Educación Médica Superior; 28(2); 272-281","Educación Médica Superior","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21412014000200008&lang=pt" 
