"S0100-204X2002000200014-scl","Desenvolvimento de Haematobia irritans em massas fecais de bovinos mantidas em laboratório","Barros, Antonio Thadeu Medeiros de","Pesquisa Agropecuária Brasileira; 37(2); 217-221","Pesquisa Agropecuária Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2002000200014&lang=pt" 
"S0100-40422002000100004-scl","CGAR E CGAR-EM na análise dos constituintes químicos isolados do extrato hexanico de Sebastiania argutidens (Euphorbiaceae)","Branco, Alexsandro, Pizzolatti, Moacir G.","Química Nova; 25(1); 15-19","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100004&lang=pt" 
"S0100-40422002000100006-scl","Influência da catálise ácida e básica na preparação da sílica funcionalizada pelo método sol-gel","Nassar, Eduardo José, Messaddeq, Younès, Ribeiro, Sidney José Lima","Química Nova; 25(1); 27-31","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100006&lang=pt" 
"S0100-40422002000100007-scl","Aspectos práticos relacionados ao uso do Rincoforol, o feromônio de agregação da Broca-do-olho-do-coqueiro Rhynchophorus palmarum L. (Coleopterate: Curculionidae) no controle de pragas do coqueiro: análise de sua eficiência em campo","Navarro, Daniela Maria do Amaral Ferraz, Murta, Maria Márcia, Duarte, Adriana Guimarães, Lima, Ivanildo Soares de, Nascimento, Ruth Rufino do, Sant&#039;Ana, Antônio Euzébio Goulart","Química Nova; 25(1); 32-36","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100007&lang=pt" 
"S0100-40422002000100011-scl","Síntese de nanotubos de carbono de parede simples por sublimação de grafite em atmosfera de hélio","Romero, José Gino Venegas, Luengo, Carlos Alberto, Huber, John G, Rosolen, José Maurício","Química Nova; 25(1); 59-61","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100011&lang=pt" 
"S0100-40422002000100024-scl","Construindo o estágio de docência da pós-graduação em química","Feitosa, Judith P. A.","Química Nova; 25(1); 153-158","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100024&lang=pt" 
"S0100-40422002000100021-scl","Enzymeless biosensors: uma nova área para o desenvolvimento de sensores amperométricos","Sotomayor, Maria Del Pilar Taboada, Kubota, Lauro Tatsuo","Química Nova; 25(1); 123-128","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100021&lang=pt" 
"S0100-40422002000100020-scl","Técnicas para análise de desempenho de computadores","Vazquez, Pedro A. M.","Química Nova; 25(1); 117-122","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100020&lang=pt" 
"S0100-40422002000100018-scl","Propelente sólido compósito polibutadiênico: I- influência do agente de ligação","Sciamareli, Jairo, Takahashi, Marta Ferreira Koyama, Teixeira, José Maria, Iha, Koshun","Química Nova; 25(1); 107-110","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100018&lang=pt" 
"S0100-40422002000100017-scl","Aspectos relacionados à utilização da equação logística quadrática em processos eletroquímicos","Varela, Hamilton, Torresi, Roberto M., Gonzalez, Ernesto R.","Química Nova; 25(1); 99-106","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100017&lang=pt" 
"S0100-40422002000100019-scl","O conceito de incerteza aplicado aos processos de medição associados à preparação de uma solução de referência para calibração","Buchmann, José Henrique, Sarkis, Jorge Eduardo de Souza","Química Nova; 25(1); 111-116","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100019&lang=pt" 
"S0100-40422002000100023-scl","Determinação em fluxo do carbonatoresidual do solo empregando pervaporação","Grassi, Viviane, Miyazawa, Mario, Pavan, Marcos A., Kamogawa, Marcos Y.","Química Nova; 25(1); 149-152","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100023&lang=pt" 
"S0100-40422002000100025-scl","Quatro alternativas para resolver a equação de Schrödinger para o átomo de hidrogênio","Custodio, Rogério, Politi, José Roberto dos Santos, Segala, Maximiliano, Haiduke, Roberto Luiz Andrade, Cyrillo, Márcio","Química Nova; 25(1); 159-170","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100025&lang=pt" 
"S0100-40422002000100010-scl","Influência do meio reacional no comportamento fotoquímico do inseticida paration etílico","Santos, Francismário Ferreira, Rezende, Maria Olímpia Oliveira","Química Nova; 25(1); 53-58","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100010&lang=pt" 
"S0100-40422002000100002-scl","Interação de compostos organossulfurados derivados do alho com o citocromo-c: um estudo eletroquímico","Reina, Luisa del Carmen Barrett, Montanari, Carlos Alberto, Donnici, Claudio Luis, Diógenes, Izaura Cirino Nogueira, Moreira, Ícaro de Sousa","Química Nova; 25(1); 5-9","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100002&lang=pt" 
"S0100-40422002000100008-scl","Intervalos de referência para elementos menores e traço em cabelo humano para a população da cidade do Rio de Janeiro &lt;FONT FACE=Symbol&gt;-&lt;/FONT&gt; Brasil","Carneiro, Maria Tereza W.D., Silveira, Carmem L. Porto da, Miekeley, Norbert, Fortes, Lúcia M. de Carvalho","Química Nova; 25(1); 37-45","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100008&lang=pt" 
"S0100-40422002000100009-scl","Aplicação de algoritmos genéticos na seleção de variáveis em espectroscopia no infravermelho médio: determinação simultânea de glicose, maltose e frutose","Costa Filho, Paulo A. da, Poppi, Ronei J.","Química Nova; 25(1); 46-52","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100009&lang=pt" 
"S0100-40422002000100012-scl","Fotoquímica de chalconas fluoradas no estado sólido","Cesarin-Sobrinho, Dari, Netto-Ferreira, José Carlos","Química Nova; 25(1); 62-68","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100012&lang=pt" 
"S0100-40422002000100013-scl","Decomposição de precursores metalorgânicos: uma técnica química de obtenção de filmes finos","Alves, Oswaldo Luiz, Ronconi, Célia Machado, Galembeck, André","Química Nova; 25(1); 69-77","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100013&lang=pt" 
"S0100-40422002000100014-scl","Novas tendências no tratamento de efluentes têxteis","Kunz, Airton, Peralta-Zamora, Patricio, Moraes, Sandra Gomes de, Durán, Nelson","Química Nova; 25(1); 78-82","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100014&lang=pt" 
"S0100-40422002000100015-scl","Dissulfeto de molibdênio, um material multifuncional e surpreendente","Wypych, Fernando","Química Nova; 25(1); 83-88","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100015&lang=pt" 
"S0100-40422002000100016-scl","Reações de ortometalacão em piridinas","Souza, Marcus .V. N. de, Almeida, Mauro V. de","Química Nova; 25(1); 89-98","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100016&lang=pt" 
"S0100-40422002000100022-scl","A química medicinal de N-acilidrazonas: novos compostos-protótipos de fármacos analgésicos, antiinflamatórios e anti-trombóticos","Barreiro, Eliezer J., Fraga, Carlos A. M., Miranda, Ana L. P., Rodrigues, Carlos R.","Química Nova; 25(1); 129-148","Química Nova","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422002000100022&lang=pt" 
"S1020-49892002000200004-spa","Diseño y puesta en marcha de un sistema de vigilancia epidemiológica en salud mental","Goldenberg, Judith Scharager, Contreras Escudero, Lorena","Revista Panamericana de Salud Pública; 11(2); 83-92","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000200004&lang=pt" 
"S0213-91112002000100013-esp","Transparencia en las adquisiciones del sector público: el caso de los hospitales de la Ciudad de Buenos Aires","Rossi, T., Murillo Fort, C., Puente Karolys, J.C.","Gaceta Sanitaria; 16(1); 94-104","Gaceta Sanitaria","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112002000100013&lang=pt" 
"S0034-89102002000100011-scl","Distribuição espacial da infecção por Ascaris lumbricoides","Campos, Mônica Rodrigues, Valencia, Luis Iván Ortiz, Fortes, Bruno de Paula Menezes Drumond, Braga, Ricardo Cerqueira Campos, Medronho, Roberto de Andrade","Revista de Saúde Pública; 36(1); 69-74","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100011&lang=pt" 
"S0034-89102002000100009-scl","Prevalência e fatores associados à automedicação: resultados do projeto Bambuí","Loyola Filho, Antônio Ignácio de, Uchoa, Elizabeth, Guerra, Henrique L, Firmo, Josélia O A, Lima-Costa, Maria Fernanda","Revista de Saúde Pública; 36(1); 55-62","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100009&lang=pt" 
"S0034-89102002000100004-scl","Crescimento e trabalho de estudantes de ensino fundamental e médio em São Paulo, Brasil","Martins, Ignez Salas, Fischer, Frida Marina, Oliveira, Denize Cristina de, Teixeira, Liliane Reis, Costa, Luís Augusto Ribeiro da, Marinho, Sheila Pita, Perestrelo, José Paulo Pires, Latorre, Maria do Rosário Dias de Oliveira, Costa, Luís Augusto Ribeiro da","Revista de Saúde Pública; 36(1); 19-25","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100004&lang=pt" 
"S0034-89102002000100006-scl","Bulas de medicamentos como instrumento de informação técnico-científica","Gonçalves, Silmara de Almeida, Melo, Gilvânia de, Tokarski, Márcia Helena L, Barbosa-Branco, Anadergh","Revista de Saúde Pública; 36(1); 33-39","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100006&lang=pt" 
"S0034-89102002000100010-scl","Detection of anti-Giardia lamblia serum antibody among children of day care centers","Guimarães, Semíramis, Sogayar, Maria Inês L","Revista de Saúde Pública; 36(1); 63-68","Revista de Saúde Pública","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100010&lang=pt" 
"S0034-89102002000100018-scl","Programa de Redução da Morbimortalidade por Acidentes de Trânsito: Mobilizando a Sociedade e Promovendo a Saúde","","Revista de Saúde Pública; 36(1); 114-117","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100018&lang=pt" 
"S0034-89102002000100012-scl","Intra-population plasticity of Anopheles darlingi&#039;s (Diptera, Culicidae) biting activity patterns in the state of Amapá, Brazil","Voorham, Jaco","Revista de Saúde Pública; 36(1); 75-80","Revista de Saúde Pública","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100012&lang=pt" 
"S0034-89102002000100015-scl","Identificação do papilomavírus humano por biologia molecular em mulheres assintomáticas","Nonnenmacher, Bernadete, Breitenbach, Vanessa, Villa, Luisa Lina, Prolla, João Carlos, Bozzetti, Mary Clarisse","Revista de Saúde Pública; 36(1); 95-100","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100015&lang=pt" 
"S0034-89102002000100016-scl","Especificidade e sensibilidade de rastreamento para lesões cutâneas pré-malignas e malignas","Rocha, Fernando Passos da, Menezes, Ana M B, Almeida Junior, Hiram Larangeira de, Tomasi, Elaine","Revista de Saúde Pública; 36(1); 101-106","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100016&lang=pt" 
"S0034-89102002000100017-scl","Methodology in the epidemiological research of respiratory diseases and environmental pollution","Barquera, Simón, Rico-Méndez, Favio G, Tovar, Víctor","Revista de Saúde Pública; 36(1); 107-113","Revista de Saúde Pública","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100017&lang=pt" 
"S0213-91112002000100012-esp","Los recursos humanos y el sistema de salud en Brasil","Machado, M.H., Pereira, S.","Gaceta Sanitaria; 16(1); 89-93","Gaceta Sanitaria","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112002000100012&lang=pt" 
"S0213-91112002000100002-esp","Cambios recientes en los sistemas de salud en América Latina y perspectivas de futuro","Puig-Junoy, Jaume, Jané, Elisabeth, Castells, Xavier, Mata, Isabel de la","Gaceta Sanitaria; 16(1); 2-4","Gaceta Sanitaria","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112002000100002&lang=pt" 
"S0213-91112002000100001-esp","","Plasència, Antoni","Gaceta Sanitaria; 16(1); 1-1","Gaceta Sanitaria","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112002000100001&lang=pt" 
"S0034-89102002000100018-spa","Programa de Redução da Morbimortalidade por Acidentes de Trânsito: Mobilizando a Sociedade e Promovendo a Saúde","","Revista de Saúde Pública; 36(1); 114-117","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100018&lang=pt" 
"S0034-89102002000100001-spa","Doenças não transmissíveis e infecções","Forattini, Oswaldo Paulo","Revista de Saúde Pública; 36(1); 1-3","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100001&lang=pt" 
"S0034-89102002000100017-spa","Methodology in the epidemiological research of respiratory diseases and environmental pollution","Barquera, Simón, Rico-Méndez, Favio G, Tovar, Víctor","Revista de Saúde Pública; 36(1); 107-113","Revista de Saúde Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100017&lang=pt" 
"S0034-89102002000100016-spa","Especificidade e sensibilidade de rastreamento para lesões cutâneas pré-malignas e malignas","Rocha, Fernando Passos da, Menezes, Ana M B, Almeida Junior, Hiram Larangeira de, Tomasi, Elaine","Revista de Saúde Pública; 36(1); 101-106","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100016&lang=pt" 
"S0034-89102002000100015-spa","Identificação do papilomavírus humano por biologia molecular em mulheres assintomáticas","Nonnenmacher, Bernadete, Breitenbach, Vanessa, Villa, Luisa Lina, Prolla, João Carlos, Bozzetti, Mary Clarisse","Revista de Saúde Pública; 36(1); 95-100","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100015&lang=pt" 
"S0034-89102002000100014-spa","Poluição atmosférica e atendimentos por pneumonia e gripe em São Paulo, Brasil","Martins, Lourdes Conceição, Latorre, Maria do Rosário Dias de Oliveira, Cardoso, Maria Regina Alves, Gonçalves, Fábio Luiz Teixeira, Saldiva, Paulo Hilário Nascimento, Braga, Alfésio Luís Ferreira","Revista de Saúde Pública; 36(1); 88-94","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100014&lang=pt" 
"S0034-89102002000100013-spa","Reproductive outcomes in an area adjacent to a petrochemical plant in southern Brazil","Oliveira, Lenice Minussi, Stein, Nina, Sanseverino, Maria Teresa Vieira, Vargas, Vera Maria Ferrão, Fachel, Jandyra Maria Guimarães, Schüler, Lavínia","Revista de Saúde Pública; 36(1); 81-87","Revista de Saúde Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100013&lang=pt" 
"S0034-89102002000100012-spa","Intra-population plasticity of Anopheles darlingi&#039;s (Diptera, Culicidae) biting activity patterns in the state of Amapá, Brazil","Voorham, Jaco","Revista de Saúde Pública; 36(1); 75-80","Revista de Saúde Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100012&lang=pt" 
"S0034-89102002000100011-spa","Distribuição espacial da infecção por Ascaris lumbricoides","Campos, Mônica Rodrigues, Valencia, Luis Iván Ortiz, Fortes, Bruno de Paula Menezes Drumond, Braga, Ricardo Cerqueira Campos, Medronho, Roberto de Andrade","Revista de Saúde Pública; 36(1); 69-74","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100011&lang=pt" 
"S0034-89102002000100010-spa","Detection of anti-Giardia lamblia serum antibody among children of day care centers","Guimarães, Semíramis, Sogayar, Maria Inês L","Revista de Saúde Pública; 36(1); 63-68","Revista de Saúde Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100010&lang=pt" 
"S0034-89102002000100009-spa","Prevalência e fatores associados à automedicação: resultados do projeto Bambuí","Loyola Filho, Antônio Ignácio de, Uchoa, Elizabeth, Guerra, Henrique L, Firmo, Josélia O A, Lima-Costa, Maria Fernanda","Revista de Saúde Pública; 36(1); 55-62","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100009&lang=pt" 
"S0034-89102002000100008-spa","Prevalência de alcoolemia em vítimas de causas externas admitidas em centro urbano de atenção ao trauma","Gazal-Carvalho, Cynthia, Carlini-Cotrim, Beatriz, Silva, Ovandir Alves, Sauaia, Naim","Revista de Saúde Pública; 36(1); 47-54","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100008&lang=pt" 
"S0034-89102002000100007-spa","Prevalência e fatores de risco relacionados ao uso de drogas entre escolares","Baus, José, Kupek, Emil, Pires, Marcos","Revista de Saúde Pública; 36(1); 40-46","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100007&lang=pt" 
"S0034-89102002000100006-spa","Bulas de medicamentos como instrumento de informação técnico-científica","Gonçalves, Silmara de Almeida, Melo, Gilvânia de, Tokarski, Márcia Helena L, Barbosa-Branco, Anadergh","Revista de Saúde Pública; 36(1); 33-39","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100006&lang=pt" 
"S0034-89102002000100004-spa","Crescimento e trabalho de estudantes de ensino fundamental e médio em São Paulo, Brasil","Martins, Ignez Salas, Fischer, Frida Marina, Oliveira, Denize Cristina de, Teixeira, Liliane Reis, Costa, Luís Augusto Ribeiro da, Marinho, Sheila Pita, Perestrelo, José Paulo Pires, Latorre, Maria do Rosário Dias de Oliveira, Costa, Luís Augusto Ribeiro da","Revista de Saúde Pública; 36(1); 19-25","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100004&lang=pt" 
"S0034-89102002000100003-spa","Escores de consumo alimentar e níveis lipêmicos em população de São Paulo, Brasil","Fornés, Nélida Schmid de, Martins, Ignez Salas, Velásquez-Meléndez, Gustavo, Latorre, Maria do Rosário Dias de Oliveira","Revista de Saúde Pública; 36(1); 12-18","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100003&lang=pt" 
"S0034-89102002000100002-spa","Excesso de peso e gordura abdominal para a síndrome metabólica em nipo-brasileiros","Lerario, Daniel D G, Gimeno, Suely G, Franco, Laércio J, Iunes, Magid, Ferreira, Sandra R G","Revista de Saúde Pública; 36(1); 4-11","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100002&lang=pt" 
"S0034-89102002000100002-scl","Excesso de peso e gordura abdominal para a síndrome metabólica em nipo-brasileiros","Lerario, Daniel D G, Gimeno, Suely G, Franco, Laércio J, Iunes, Magid, Ferreira, Sandra R G","Revista de Saúde Pública; 36(1); 4-11","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100002&lang=pt" 
"S0034-89102002000100003-scl","Escores de consumo alimentar e níveis lipêmicos em população de São Paulo, Brasil","Fornés, Nélida Schmid de, Martins, Ignez Salas, Velásquez-Meléndez, Gustavo, Latorre, Maria do Rosário Dias de Oliveira","Revista de Saúde Pública; 36(1); 12-18","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100003&lang=pt" 
"S0034-89102002000100008-scl","Prevalência de alcoolemia em vítimas de causas externas admitidas em centro urbano de atenção ao trauma","Gazal-Carvalho, Cynthia, Carlini-Cotrim, Beatriz, Silva, Ovandir Alves, Sauaia, Naim","Revista de Saúde Pública; 36(1); 47-54","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100008&lang=pt" 
"S0034-89102002000100013-scl","Reproductive outcomes in an area adjacent to a petrochemical plant in southern Brazil","Oliveira, Lenice Minussi, Stein, Nina, Sanseverino, Maria Teresa Vieira, Vargas, Vera Maria Ferrão, Fachel, Jandyra Maria Guimarães, Schüler, Lavínia","Revista de Saúde Pública; 36(1); 81-87","Revista de Saúde Pública","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100013&lang=pt" 
"S0034-89102002000100014-scl","Poluição atmosférica e atendimentos por pneumonia e gripe em São Paulo, Brasil","Martins, Lourdes Conceição, Latorre, Maria do Rosário Dias de Oliveira, Cardoso, Maria Regina Alves, Gonçalves, Fábio Luiz Teixeira, Saldiva, Paulo Hilário Nascimento, Braga, Alfésio Luís Ferreira","Revista de Saúde Pública; 36(1); 88-94","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100014&lang=pt" 
"S0034-89102002000100007-scl","Prevalência e fatores de risco relacionados ao uso de drogas entre escolares","Baus, José, Kupek, Emil, Pires, Marcos","Revista de Saúde Pública; 36(1); 40-46","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100007&lang=pt" 
"S0213-91112002000100003-esp","Retos para los sistemas sanitarios de Latinoamérica: ¿qué puede aprenderse de la experiencia europea?","Figueras, J, Musgrove, P, Carrin, G, Durán, A","Gaceta Sanitaria; 16(1); 5-17","Gaceta Sanitaria","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112002000100003&lang=pt" 
"S0213-91112002000100004-esp","Descentralización del sector salud en América Latina","Ugalde, A., Homedes, N.","Gaceta Sanitaria; 16(1); 18-29","Gaceta Sanitaria","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112002000100004&lang=pt" 
"S0102-311X2002000100035-scl","Condições para a saúde e o bem-estar? Inquérito sobre as mulheres negras do Estado do Rio de Janeiro","Cruz, Isabel Cristina Fonseca da, Pinto, Andréia Soares","Cadernos de Saúde Pública; 18(1); 340-341","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100035&lang=pt" 
"S0102-311X2002000100007-scl","Qualidade do valor da medida de massa corporal nos Centros Municipais de Saúde do Município do Rio de Janeiro, 1996","Capelli, Jane de Carlos Santana, Anjos, Luiz Antonio dos, Castro, Inês Rugani Ribeiro de","Cadernos de Saúde Pública; 18(1); 63-70","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100007&lang=pt" 
"S0102-311X2002000100006-scl","Manejo de infecções respiratórias agudas em crianças: avaliação em unidades de saúde do Rio de Janeiro","Cunha, Antonio José Ledo Alves da","Cadernos de Saúde Pública; 18(1); 55-61","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100006&lang=pt" 
"S0102-311X2002000100005-scl","Suggestion of an inverse relationship between perception of occupational risks and work-related injuries","Cordeiro, Ricardo","Cadernos de Saúde Pública; 18(1); 45-54","Cadernos de Saúde Pública","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100005&lang=pt" 
"S0102-311X2002000100012-scl","Uma metodologia para avaliar e ampliar o conhecimento de adolescentes do ensino fundamental sobre acidentes de trabalho","Lima, Maria Imaculada Medina, Câmara, Volney de Magalhães","Cadernos de Saúde Pública; 18(1); 115-120","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100012&lang=pt" 
"S0102-311X2002000100028-scl","The estimated magnitude of AIDS in Brazil: a delay correction applied to cases with lost dates","Barbosa, Maria Tereza S., Struchiner, Claudio J.","Cadernos de Saúde Pública; 18(1); 279-285","Cadernos de Saúde Pública","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100028&lang=pt" 
"S0102-311X2002000100024-scl","Indivíduo e a mudança nas organizações de saúde: contribuições da psicossociologia","Azevedo, Creuza da Silva, Braga Neto, Francisco Campos, Sá, Marilene de Castilho","Cadernos de Saúde Pública; 18(1); 235-247","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100024&lang=pt" 
"S0102-311X2002000100030-scl","Utilização de serviços de saúde por menores de cinco anos no extremo Sul do Brasil","Cesar, Juraci A., Horta, Bernardo L., Gomes, Gildo, Shehadeh, Imad, Chitolina, Juliana, Rangel, Liliani, Saraiva, Alessandra O., Oliveira, Aline K.","Cadernos de Saúde Pública; 18(1); 299-305","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100030&lang=pt" 
"S0102-311X2002000100038-scl","Comunicações","","Cadernos de Saúde Pública; 18(1); 347-348","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100038&lang=pt" 
"S0102-311X2002000100032-scl","A notificação da violência intrafamiliar contra crianças e adolescentes por profissionais de saúde","Gonçalves, Hebe Signorini, Ferreira, Ana Lúcia","Cadernos de Saúde Pública; 18(1); 315-319","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100032&lang=pt" 
"S0102-311X2002000100037-scl","Teses","","Cadernos de Saúde Pública; 18(1); 345-346","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100037&lang=pt" 
"S0102-311X2002000100036-scl","Resenhas","","Cadernos de Saúde Pública; 18(1); 342-344","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100036&lang=pt" 
"S0102-311X2002000100038-spa","Comunicações","","Cadernos de Saúde Pública; 18(1); 347-348","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100038&lang=pt" 
"S0102-311X2002000100037-spa","Teses","","Cadernos de Saúde Pública; 18(1); 345-346","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100037&lang=pt" 
"S0102-311X2002000100036-spa","Resenhas","","Cadernos de Saúde Pública; 18(1); 342-344","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100036&lang=pt" 
