"S0138-600X2011000300017-cub","Factores de riesgo de la mortalidad perinatal en hospitales del Ministerio de Salud del Perú","Ticona Rendón, Manuel, Huanco Apaza, Diana","Revista Cubana de Obstetricia y Ginecología; 37(3); 432-443","Revista Cubana de Obstetricia y Ginecología","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2011000300017&lang=pt" 
"S1851-300X2011000300006-arg","Haga su diagnóstico","Pulgar Martín, F, Vélez, D, Cabrera, A, Bea, S, Piteiro, AB, Sánchez Gómez, S, Medina, S, Quesada, A, Trasobares, L, García, M","Revista argentina de dermatología; 92(3); -","Revista argentina de dermatología","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-300X2011000300006&lang=pt" 
"S0103-166X2011000300013-scl","O adolescente e seus dilemas: orientação para pais e educadores","Kleinhans, Andréia Cristina dos Santos","Estudos de Psicologia (Campinas); 28(3); 403-404","Estudos de Psicologia (Campinas)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2011000300013&lang=pt" 
"S0103-166X2011000300008-scl","Avaliação da estratégia saúde da família a partir das crenças dos profissionais","Albuquerque, Francisco José Batista de, Melo, Cynthia de Freitas, Souza Filho, Francisco Elmiro de, Araújo Neto, João Lins de","Estudos de Psicologia (Campinas); 28(3); 363-370","Estudos de Psicologia (Campinas)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2011000300008&lang=pt" 
"S0103-166X2011000300011-scl","A noção fenomenológica de existência e as práticas psicológicas clínicas","Sá, Roberto Novaes de, Barreto, Carmem Lúcia Brito Tavares","Estudos de Psicologia (Campinas); 28(3); 389-394","Estudos de Psicologia (Campinas)","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-166X2011000300011&lang=pt" 
"S0042-96862011000900004-spa","Public Health Round-Up","","Bulletin of the World Health Organization; 89(9); 624-625","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900004&lang=pt" 
"S0042-96862011000900003-spa","The psychosocial response to the 2011 Tohoku earthquake","Yamazaki, Manabu, Minami, Yoshitake, Sasaki, Hajime, Sumi, Manabu","Bulletin of the World Health Organization; 89(9); 622-622","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900003&lang=pt" 
"S0042-96862011000900002-spa","Remind me again: why are we here?","Shafik, Amal, Criel, Bart","Bulletin of the World Health Organization; 89(9); 622-622","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900002&lang=pt" 
"S0042-96862011000900001-spa","","","Bulletin of the World Health Organization; 89(9); 621-621","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900001&lang=pt" 
"S0042-96862011000900006-spa","Screening still the &quot;best buy&quot; for tackling cervical cancer","","Bulletin of the World Health Organization; 89(9); 628-629","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900006&lang=pt" 
"S0042-96862011000900005-spa","Unlocking the power of books for people with disabilities","","Bulletin of the World Health Organization; 89(9); 626-627","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900005&lang=pt" 
"S0042-96862011000900008-spa","Corrigendum","","Bulletin of the World Health Organization; 89(9); 630-631","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900008&lang=pt" 
"S0042-96862011000900017-spa","Can performance-based financing be used to reform health systems in developing countries?","Ireland, Megan, Paul, Elisabeth, Dujardin, Bruno","Bulletin of the World Health Organization; 89(9); 695-698","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900017&lang=pt" 
"S0042-96862011000900020-spa","Why there is so much enthusiasm for performance-based financing, particularly in developing countries","Soeters, Robert, Vroeg, Piet","Bulletin of the World Health Organization; 89(9); 699-700","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900020&lang=pt" 
"S0042-96862011000900018-spa","Performance-based financing: the need for more research","Basinga, Paulin, Mayaka, Serge, Condo, Jeanine","Bulletin of the World Health Organization; 89(9); 698-699","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900018&lang=pt" 
"S0042-96862011000900019-spa","Looking at the effects of performance-based financing through a complex adaptive systems lens","Macq, Jean, Chiem, Jean-Christophe","Bulletin of the World Health Organization; 89(9); 699-700","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900019&lang=pt" 
"S0042-96862011000900007-spa","Sitting with the women under the trees","","Bulletin of the World Health Organization; 89(9); 630-631","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000900007&lang=pt" 
"S0864-34662011000300002-spa","Merecido homenaje","","Revista Cubana de Salud Pública; 37(3); 195-199","Revista Cubana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662011000300002&lang=pt" 
"S0864-34662011000300016-spa","Recomendaciones para elaborar y revisar artículos científicos","Rojas Ochoa, Francisco","Revista Cubana de Salud Pública; 37(3); 359-361","Revista Cubana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662011000300016&lang=pt" 
"S0864-34662011000300001-spa","Un paso en el fortalecimiento de la Atención Primaria de Salud","Rojas Ochoa, Francisco","Revista Cubana de Salud Pública; 37(3); 193-194","Revista Cubana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662011000300001&lang=pt" 
"S0864-34662011000300014-spa","Historia y aspectos sociales de la alergología en Cuba","Olivares Elegia, Magaly del Pilar, Pérez Pacareu, Marisela, Naranjo Robalino, Rosa María","Revista Cubana de Salud Pública; 37(3); 338-348","Revista Cubana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662011000300014&lang=pt" 
"S0864-34662011000300012-spa","Calidad de vida del docente universitario vista desde la Complejidad","Guevara Rivas, Harold, Domínguez Montiel, Antonio","Revista Cubana de Salud Pública; 37(3); 314-323","Revista Cubana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662011000300012&lang=pt" 
"S0864-34662011000300011-spa","Pausa activa como factor de cambio en actividad física en funcionarios públicos","Díaz Martínez, Ximena, Mardones Hernández, María Angélica, Mena Bastias, Carmen, Rebolledo Carreño, Alexis, Castillo Retamal, Marcelo","Revista Cubana de Salud Pública; 37(3); 303-313","Revista Cubana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662011000300011&lang=pt" 
"S0864-34662011000300009-spa","Participación de los colaboradores holguineros en la formación de recursos humanos durante las misiones médicas internacionalistas","Díaz Rojas, Pedro A, Moreno Montañez, Magalys","Revista Cubana de Salud Pública; 37(3); 276-287","Revista Cubana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662011000300009&lang=pt" 
"S0864-34662011000300007-spa","Nuevo enfoque de intervención para la prevención del bajo peso al nacer","Martínez Mahiques, Pedro Ángel, Romero Arochena, Antonia, Barroso Rodríguez, Bárbara","Revista Cubana de Salud Pública; 37(3); 245-258","Revista Cubana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662011000300007&lang=pt" 
"S0864-34662011000300005-spa","Mejoramiento sostenible de la calidad de vida de la población mediante el trabajo comunitario","Rodríguez Casavielles, Rhoden N, Bellido Aguilera, Oscar L, González Calzadilla, Claribel, Solares Sierra, Ediltrudis, Rojas Verdecia, Irma, Lorenzo Martín, Rafael","Revista Cubana de Salud Pública; 37(3); 219-229","Revista Cubana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662011000300005&lang=pt" 
"S0864-34662011000300004-spa","Atención médico social al adulto mayor en la provincia Holguín","Baster Moro, Juan Carlos","Revista Cubana de Salud Pública; 37(3); 207-218","Revista Cubana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662011000300004&lang=pt" 
"S0864-34662011000300003-spa","Acciones para la prevención y control de la anemia por deficiencia de hierro en niños hasta cinco años","Selva Suárez, Lisett Nancy, Ochoa Alonso, Alcides Abad","Revista Cubana de Salud Pública; 37(3); 200-206","Revista Cubana de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0864-34662011000300003&lang=pt" 
"S0100-40422011000900001-scl","Responsabilidade, ética e progresso social","Torresi, Susana I. Córdoba de, Pardini, Vera L, Ferreira, Vitor F","Química Nova; 34(9); 1489-1489","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900001&lang=pt" 
"S0100-40422011000900003-scl","Inventário de emissão de fontes veiculares da Região Metropolitana de Campinas, São Paulo","Ueda, Ana Cláudia, Tomaz, Edson","Química Nova; 34(9); 1496-1500","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900003&lang=pt" 
"S0100-40422011000900008-scl","Interação de átomos leves com clusters de metais de transição","Cassús, Eduardo Pires, Machado, Sérgio de Paula, Garrido, Francisco M. S, Medeiros, Marta E, Machuca-Herrera, Juan Omar","Química Nova; 34(9); 1521-1525","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900008&lang=pt" 
"S0100-40422011000900010-scl","Improving the solubility of the antichagasic drug benznidazole through formation of inclusion complexes with cyclodextrins","Sobrinho, José Lamartine Soares, Soares, Mônica Felts de La Roca, Labandeira, Juan Jose Torres, Alves, Lariza Darlene Santos, Rolim Neto, Pedro José","Química Nova; 34(9); 1534-1538","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900010&lang=pt" 
"S0100-40422011000900027-scl","Construção de uma célula-autoclave para medidas eletroquímicas a altas temperaturas","Ferreira, Elivelton Alves, Polachini, Ferminio Cesar, Fugivara, Cecílio Sadao, Benedetti, Assis Vicente","Química Nova; 34(9); 1647-1650","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900027&lang=pt" 
"S0100-40422011000900026-scl","Validation of a spectrophotometric method to estimate the adsorption on nanoemulsions of an antimalarial oligonucleotide","Bruxel, Fernanda, Guterres, Silvia S, Teixeira, Helder F","Química Nova; 34(9); 1643-1646","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900026&lang=pt" 
"S0100-40422011000900023-scl","Otimização das condições de extração de saponinas em Ampelozizyphus amazonicus usando planejamento experimental e metodologia de superfície de resposta","dos Santos, Fabiane M, Simões, Jersika C, Silva, Jefferson R. A, Barthus, Rosangela C, Poppi, Ronei J, Amaral, Ana C. F","Química Nova; 34(9); 1629-1633","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900023&lang=pt" 
"S0100-40422011000900024-scl","Characterization of the antibiotic doripenem using physicochemical methods: chromatography, spectrophotometry, spectroscopy and thermal analysis","Mendez, Andreas S. L, Mantovani, Luciano, Barbosa, Fábio, Sayago, Carla T. M, Garcia, Cássia V, Paula, Fávero R, Silva, Fabiana E. B. da, Denardin, Elton L. G, Schapoval, Elfrides E. S","Química Nova; 34(9); 1634-1638","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900024&lang=pt" 
"S0100-40422011000900030-scl","Uso de modelagem molecular no estudo dos conceitos de nucleofilicidade e basicidade","Ferreira, Celeste, Arroio, Agnaldo, Rezende, Daisy de Brito","Química Nova; 34(9); 1661-1665","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900030&lang=pt" 
"S0100-40422011000900031-scl","A formação dos docentes de química: uma perspectiva multivariada aplicada à rede pública de ensino médio de Goiás","Damasceno, Deangelis, Godinho, Mariana da S, Soares, Marlon H. F. B, Oliveira, Anselmo E. de","Química Nova; 34(9); 1666-1671","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900031&lang=pt" 
"S0100-40422011000900022-scl","Sulfetos volatilizáveis por acidificação e metais extraídos simultaneamente na avaliação de sedimentos de água doce","Fagnani, Enelton, Guimarães, José Roberto, Mozeto, Antonio Aparecido, Fadini, Pedro Sérgio","Química Nova; 34(9); 1618-1628","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900022&lang=pt" 
"S0100-40422011000900025-scl","Metodologia para preservação do fungicida mancozebe em amostras de solo","Rosa, Ana Claudia Pires da, Marques, Mônica Regina da Costa, Pérez, Daniel Vidal","Química Nova; 34(9); 1639-1642","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900025&lang=pt" 
"S0100-40422011000900032-scl","Actitudes hacia la química de estudiantes de diferentes carreras universitarias en Colombia","Molina, Manuel F, Carriazo, José G, Farías, Diana M","Química Nova; 34(9); 1672-1677","Química Nova","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900032&lang=pt" 
"S0101-73302011000300005-scl","O desafio da formação dos professores para a EPT e PROEJA","Souza Machado, Lucilia Regina de","Educação &amp; Sociedade; 32(116); 689-704","Educação &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302011000300005&lang=pt" 
"S0101-73302011000300013-scl","La escuela media en su límite. Diferencias y continuidades en las configuraciones nacionales de la región: los casos de Brasil, Argentina y Chile: différences et continuités des configurations nationales dans la région: les cas du Brésil, de l&#039;Argentine et du Chili","Tiramonti, Guillermina","Educação &amp; Sociedade; 32(116); 857-875","Educação &amp; Sociedade","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302011000300013&lang=pt" 
"S0100-40422011000900017-scl","Avaliação do perfil de dissolução de medicamentos utilizando-se espectroscopia eletrônica multivariada","Santos, Juliana dos, Cordeiro, Gilcélia A, Nagata, Noemi, Peralta-Zamora, Patricio, Rodrigues, Letícia Norma Carpentieri","Química Nova; 34(9); 1575-1581","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900017&lang=pt" 
"S0100-40422011000900002-scl","Produção de gás de síntese por plasma térmico via pirólise de metano e dióxido de carbono","Khalaf, Péricles Inácio, Souza, Ivan Gonçalves de, Carasek, Eduardo, Debacher, Nito Angelo","Química Nova; 34(9); 1491-1495","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900002&lang=pt" 
"S0100-40422011000900004-scl","Avaliação dos parâmetros de solubilidade de Hildebrand/Hansen na seleção de solventes para a extração de pesticidas organoclorados do solo","Villa, Ricardo D, de Oliveira, Adriana P, Nogueira, Raquel F. Pupo","Química Nova; 34(9); 1501-1506","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900004&lang=pt" 
"S0100-40422011000900005-scl","Citric acid as multifunctional agent in blowing films of starch/PBAT","Garcia, Patrícia Salomão, Grossmann, Maria Victória Eiras, Yamashita, Fábio, Mali, Suzana, Dall&#039;Antonia, Luiz Henrique, Barreto, Wagner José","Química Nova; 34(9); 1507-1510","Química Nova","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900005&lang=pt" 
"S0100-40422011000900006-scl","Esterificação de ácidos graxos utilizando zircônia sulfatada e compósitos carvão ativado/zircônia sulfatada como catalisadores","Brum, Sarah S, Santos, Valéria C.dos, Destro, Priscila, Guerreiro, Mário César","Química Nova; 34(9); 1511-1516","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900006&lang=pt" 
"S0100-40422011000900007-scl","Degradação eletroquímica da vinhaça usando eletrodo de diamante dopado com boro","Batista, Eveline Cristine, Oliveira, Robson Tadeu Soares de, Ferreira, Rafael de Queiroz, Miwa, Douglas, Santos, Mauro Coelho dos","Química Nova; 34(9); 1517-1520","Química Nova","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422011000900007&lang=pt" 
"S0256-95742011000900002-sza","Caring for public health managers reaps dividends","van Niekerk, JP","SAMJ: South African Medical Journal; 101(9); 603-603","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900002&lang=pt" 
"S0256-95742011000900003-sza","Burnout of junior doctors and skills retention","Klein, Max","SAMJ: South African Medical Journal; 101(9); 604-604","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900003&lang=pt" 
"S0256-95742011000900004-sza","PSA results require age-related reporting","Sonnenfeld, D","SAMJ: South African Medical Journal; 101(9); 604-604","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900004&lang=pt" 
"S0256-95742011000900005-sza","Child consent in South African law - implications for researchers, service providers and policy-makers","Strode, Ann, Slack, Catherine, Essack, Zaynab","SAMJ: South African Medical Journal; 101(9); 604-604","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900005&lang=pt" 
"S0256-95742011000900006-sza","Searching for Pappworth","Gaw, Allan","SAMJ: South African Medical Journal; 101(9); 608-608","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900006&lang=pt" 
"S0256-95742011000900007-sza","Haemorrhage associated with caesarean section in South Africa: be aware","Larsen, J V","SAMJ: South African Medical Journal; 101(9); 608-608","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900007&lang=pt" 
"S0256-95742011000900008-sza","E Cape health chief hits back at &#039;jobs for pals&#039; charges","Bateman, Chris","SAMJ: South African Medical Journal; 101(9); 610-612","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900008&lang=pt" 
"S0256-95742011000900009-sza","SA&#039;s clinical research output in crisis","Bateman, Chris","SAMJ: South African Medical Journal; 101(9); 614-616","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900009&lang=pt" 
"S0256-95742011000900010-sza","Re-invigorating long-neglected rural health workers","Bateman, Chris","SAMJ: South African Medical Journal; 101(9); 618-620","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900010&lang=pt" 
"S0256-95742011000900011-sza","Hardy rural elder survives mystery morgue ordeal","Bateman, Chris","SAMJ: South African Medical Journal; 101(9); 622-624","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900011&lang=pt" 
"S0256-95742011000900012-sza","Improving the quality of medical certification of cause of death: the time is now!","van Wyk, V Pillay, Bradshaw, D, Groenewald, P, Laubscher, R","SAMJ: South African Medical Journal; 101(9); 626-626","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900012&lang=pt" 
"S0256-95742011000900013-sza","Akhenaten, a unique pharaoh","Retief, François Pieter, Cilliers, Louise","SAMJ: South African Medical Journal; 101(9); 628-630","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900013&lang=pt" 
"S0256-95742011000900014-sza","Benjamin Spangenberg (1924 - 2011)","Spangenberg, Johan, Spangenberg, Albert, du Toit, Linda, Spangenberg, Ben, Spangenberg, Elna","SAMJ: South African Medical Journal; 101(9); 632-632","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900014&lang=pt" 
"S0256-95742011000900015-sza","William Sinclair Winship (18/03/1927 - 14/07/2011)","Winship, Ingrid Margaret","SAMJ: South African Medical Journal; 101(9); 633-633","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900015&lang=pt" 
"S0256-95742011000900016-sza","The New Baby and Child Care Handbook","Wood, Alan","SAMJ: South African Medical Journal; 101(9); 634-634","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900016&lang=pt" 
"S0256-95742011000900017-sza","Prostate cancer: is screening the solution?","Burns, D G","SAMJ: South African Medical Journal; 101(9); 636-638","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900017&lang=pt" 
"S0256-95742011000900018-sza","A historical review of XDR tuberculosis in the Western Cape province of South Africa","Symons, Gregory, Shean, Karen, Pietersen, Elize, van Zyl Smit, Richard, Pool, Lititia, Davids, Malika, Willcox, Paul, Dheda, Keertan","SAMJ: South African Medical Journal; 101(9); 642-644","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900018&lang=pt" 
"S0256-95742011000900019-sza","Patient retention gifts in clinical trials: undue inducement or justified motivational tools?","Burgess, L J, Sulzer, N U","SAMJ: South African Medical Journal; 101(9); 642-644","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900019&lang=pt" 
"S0256-95742011000900020-sza","Should baseline PSA testing be performed in men aged 40 to detect those aged 50 or less who are at risk of aggressive prostate cancer?","Heyns, C F, Fisher, M, Lecuona, A, van der Merwe, A","SAMJ: South African Medical Journal; 101(9); 645-650","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900020&lang=pt" 
"S0256-95742011000900021-sza","Weight evolution and perceptions of adults living with HIV following initiation of antiretroviral therapy in a South African urban setting","Hurley, E, Coutsoudis, A, Giddy, J, Knight, S E, Loots, E, Esterhuizen, T M","SAMJ: South African Medical Journal; 101(9); 651-654","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900021&lang=pt" 
"S0256-95742011000900022-sza","Dual and triple therapy to prevent mother-to-child transmission of HIV in a resource-limited setting: lessons from a South African programme","Geddes, Rosemary, Giddy, Janet, Butler, Lisa M, van Wyk, Erika, Crankshaw, Tamaryn, Esterhuizen, Tonya M, Knight, Stephen","SAMJ: South African Medical Journal; 101(9); 655-658","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900022&lang=pt" 
"S0256-95742011000900023-sza","Nevirapine plasma concentrations in premature infants exposed to single-dose nevirapine for prevention of mother-to-child transmission of HIV-1","Mugabo, Pierre, Els, Ilse, Smith, Johan, Rabie, Helena, Smith, Peter, Mirochnick, Mark, Steyn, Wilhelm, Hall, David, Madsen, Richard, Cotton, Mark F","SAMJ: South African Medical Journal; 101(9); 659-664","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900023&lang=pt" 
"S0256-95742011000900024-sza","Potential impact of reactive vaccination in controlling cholera outbreaks: an exploratory analysis using a Zimbabwean experience","Kim, Sun-Young, Choi, Yeongchull, Mason, Peter R, Rusakaniko, Simbarashe, Goldie, Sue J","SAMJ: South African Medical Journal; 101(9); 659-664","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900024&lang=pt" 
"S0256-95742011000900025-sza","Newborn hearing screening in the private health care sector: a national survey","Meyer, Miriam Elsa, Swanepoel, De Wet","SAMJ: South African Medical Journal; 101(9); 665-667","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900025&lang=pt" 
"S0256-95742011000900001-sza","Strike a woman, you strike a rock: a tribute to (two) nurses","Seggie, Janet","SAMJ: South African Medical Journal; 101(9); 601-601","SAMJ: South African Medical Journal","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742011000900001&lang=pt" 
"S0101-73302011000300002-scl","Perspectivas sociais e políticas da formação de nível médio: avanços e entraves nas suas modalidades","Frigotto, Gaudêncio, Ciavatta, Maria","Educação &amp; Sociedade; 32(116); 619-638","Educação &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302011000300002&lang=pt" 
"S0101-73302011000300003-scl","O financiamento do Ensino Médio no Brasil: de uma escola boa para poucos à massificação barata da rede pública","Rezende Pinto, Jose Marcelino de, Amaral, Nelson Cardoso, Castro, Jorge Abrahão de","Educação &amp; Sociedade; 32(116); 639-665","Educação &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302011000300003&lang=pt" 
"S0101-73302011000300004-scl","A formação de professores para o Ensino Médio: velhos problemas, novos desafios","Kuenzer, Acacia Zeneida","Educação &amp; Sociedade; 32(116); 667-688","Educação &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302011000300004&lang=pt" 
"S0101-73302011000300006-scl","Continuidades y cambios en las opiniones y actitudes de los profesores de secundaria de Argentina en el período 2000-2010","Bottinelli, Leandro","Educação &amp; Sociedade; 32(116); 705-724","Educação &amp; Sociedade","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302011000300006&lang=pt" 
"S0101-73302011000300007-scl","Trabalho docente na Educação Profissional e Tecnológica e no PROEJA","Shiroma, Eneida Oto, Lima Filho, Domingos Leite","Educação &amp; Sociedade; 32(116); 725-743","Educação &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302011000300007&lang=pt" 
"S0101-73302011000300008-scl","Gestão escolar em instituições de ensino médio: entre a gestão democrática e a gerencial","Neto, Antônio Cabral, Castro, Alda Maria Duarte Araújo","Educação &amp; Sociedade; 32(116); 745-770","Educação &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302011000300008&lang=pt" 
"S0101-73302011000300009-scl","O currículo para o Ensino Médio em suas diferentes modalidades: concepções, propostas e problemas","Ramos, Marise Nogueira","Educação &amp; Sociedade; 32(116); 771-788","Educação &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302011000300009&lang=pt" 
"S0101-73302011000300010-scl","Problemas institucionais e pedagógicos na implantação da reforma curricular da Educação Profissional técnica de nível médio no IFSP","Ferretti, Celso João","Educação &amp; Sociedade; 32(116); 789-806","Educação &amp; Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-73302011000300010&lang=pt" 
