"S0187-71512013000300002-mex","Nueva combinación para una especie del género Serjania (Sapindaceae-Paullinieae) endémica en México","Ferrucci, María S., Medina-Lemos, Rosalinda","Acta botánica mexicana; (104); 19-29","Acta botánica mexicana","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512013000300002&lang=pt" 
"S1726-46342013000300008-per","Infecciones de transmisión sexual en mujeres de un establecimiento penitenciario de Lima, Perú","Garaycochea, María del Carmen, Pino, Raquel, Chávez, Imelda, Portilla, José L, Miraval, María L, Arguedas, Evelyn, Linares, Pamela, Cabezudo, Edwin, Romero, Soledad, Espinoza, Manuel","Revista Peruana de Medicina Experimental y Salud Publica; 30(3); 423-427","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342013000300008&lang=pt" 
"S1726-46342013000300002-per","Características de la violencia durante el embarazo en adolescentes de Lima, Perú","Contreras-Pulache, Hans, Mori-Quispe, Elizabeth, Hinostroza-Camposano, Willy D, Yancachajlla-Apaza, Maribel, Lam-Figueroa, Nelly, Chacón-Torrico, Horacio","Revista Peruana de Medicina Experimental y Salud Publica; 30(3); 379-385","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342013000300002&lang=pt" 
"S1726-46342013000300014-per","La conferencia de El Cairo y la afirmación de los derechos sexuales y reproductivos, como base para la salud sexual y reproductiva","Galdos Silva, Susana","Revista Peruana de Medicina Experimental y Salud Publica; 30(3); 455-460","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342013000300014&lang=pt" 
"S1726-46342013000300017-per","El embarazo adolescente en el Perú: Situación actual e implicancias para las políticas públicas","Mendoza, Walter, Subiría, Gracia","Revista Peruana de Medicina Experimental y Salud Publica; 30(3); 471-479","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342013000300017&lang=pt" 
"S1726-46342013000300021-per","La penalización de las relaciones sexuales entre o con adolescentes y su efecto en el ejercicio de los derechos sexuales y reproductivos","Guerrero, Rossina","Revista Peruana de Medicina Experimental y Salud Publica; 30(3); 500-505","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342013000300021&lang=pt" 
"S1726-46342013000300030-per","Sistemas de información sobre dengue en el Perú: Necesidad de monitoreo y análisis en tiempo real","Donaires, Fernando, Vargas-Herrera, Javier, Cabezas, César, Ponce, Javier, Hoffman, Kim","Revista Peruana de Medicina Experimental y Salud Publica; 30(3); 521-530","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342013000300030&lang=pt" 
"S0101-33002013000200008-scl","Capital simbólico e classes sociais","Bourdieu, Pierre","Novos Estudos - CEBRAP; (96); 105-115","Novos Estudos - CEBRAP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002013000200008&lang=pt" 
"S0101-33002013000200002-scl","Do protesto ao plebiscito: uma avaliação crítica da atual conjuntura brasileira","Santos, Fabiano","Novos Estudos - CEBRAP; (96); 15-25","Novos Estudos - CEBRAP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002013000200002&lang=pt" 
"S0101-33002013000200012-scl","A cultura no pensamento (e na ação) de Celso Furtado: desenvolvimento, criatividade, tradição e inovação","Kornis, George","Novos Estudos - CEBRAP; (96); 165-171","Novos Estudos - CEBRAP","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002013000200012&lang=pt" 
"S1726-46342013000300001-per","Desarrollo y ejercicio de los derechos en salud sexual y reproductiva","Ugarte-Ubilluz, Oscar","Revista Peruana de Medicina Experimental y Salud Publica; 30(3); 376-378","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342013000300001&lang=pt" 
"S1726-46342013000300027-per","Intervenciones del programa presupuestal por resultados en salud materno-neonatal","Gutiérrez-Aguado, Alfonso","Revista Peruana de Medicina Experimental y Salud Publica; 30(3); 521-530","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342013000300027&lang=pt" 
"S1726-46342013000300024-per","Representaciones sexuales en ceramios precolombinos Moche, Perú","Arroyo-Hernández, C. Hugo, Cárdenas-Rojas, Daniel, Salaverry-García, Oswaldo","Revista Peruana de Medicina Experimental y Salud Publica; 30(3); 518-520","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342013000300024&lang=pt" 
"S1726-46342013000300025-per","Las esterilizaciones forzadas, los derechos reproductivos y el consentimiento informado","Málaga, Germán","Revista Peruana de Medicina Experimental y Salud Publica; 30(3); 521-530","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342013000300025&lang=pt" 
"S1726-46342013000300020-per","Aborto terapéutico, ausencia injustificada en la política sanitaria","Chávez-Alvarado, Susana","Revista Peruana de Medicina Experimental y Salud Publica; 30(3); 494-499","Revista Peruana de Medicina Experimental y Salud Publica","Espanhol","2013","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1726-46342013000300020&lang=pt" 
"S1029-30192013000700021-cub","De bibliotecas médicas y bibliotecarios","Mayor Guerra, Esther, Duperet Cabrera, Elaine, Castillo Asensio, Ileana","MEDISAN; 17(7); 2079-2086","MEDISAN","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192013000700021&lang=pt" 
"S0100-736X2013000700003-scl","Prevalência sorológica e molecular de Babesia bovis e Babesia bigemina em búfalos (Bubalus bubalis) na Ilha de Marajó, Pará","Silva, Jenevaldo B., Lopes, Cinthia T. A., Pinheiro, Cleyton P., Lima, Danilo H.S., Silva, Roberto S. L., Fonseca, Adivaldo H., Araújo, Flábio R., Barbosa-Neto, José D.","Pesquisa Veterinária Brasileira; 33(7); 847-850","Pesquisa Veterinária Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700003&lang=pt" 
"S0718-48082013000200001-chl","Prevalencia y tipos de maltrato en el noviazgo en adolescentes y adultos jóvenes","Rey-Anacona, César Armando","Terapia psicológica; 31(2); 143-154","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200001&lang=pt" 
"S0718-48082013000200002-chl","Insatisfacción corporal, creencias sobre control del peso y consumo de cigarrillos en jóvenes","Mediano-Stoltze, Fernanda, Repetto, Paula B, Molina, Yerko","Terapia psicológica; 31(2); 155-163","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200002&lang=pt" 
"S0718-48082013000200003-chl","Adaptación del cuestionario de alianza de ayuda revisado versión paciente (HAQ-II-P) para la población de cordobeses","Conn, Hanne, Medrano, Leonardo Adrián, Moretti, Luciana","Terapia psicológica; 31(2); 165-174","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200003&lang=pt" 
"S0718-48082013000200004-chl","Predicción del tipo de experiencia sexual en función de variables psicológicas y sociodemográficas en adolescentes panameños","Ramiro, Mª Teresa, Bermúdez, Mª Paz, Sierra, Juan Carlos, Buela-Casal, Gualberto","Terapia psicológica; 31(2); 175-186","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200004&lang=pt" 
"S0718-48082013000200005-chl","Eficacia de un programa de prevención cognitivo-conductual breve del rechazo social en niños","Mateu-Martínez, Ornela, Piqueras, José Antonio, Jiménez-Albiar, Mª Isabel, Espada, José Pedro, Carballo, José Luis, Orgilés, Mireia","Terapia psicológica; 31(2); 187-195","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200005&lang=pt" 
"S0718-48082013000200006-chl","Ambivalencias en la escucha de la tortura en Chile: implicancias clínicas y sociales","Morales, Germán, Cornejo, Marcela","Terapia psicológica; 31(2); 197-208","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200006&lang=pt" 
"S0718-48082013000200007-chl","Propiedades psicométricas del index of spouse abuse en una muestra de varones españoles","Santos-Iglesias, Pablo, Sierra, Juan Carlos, Vallejo-Medina, Pablo","Terapia psicológica; 31(2); 209-217","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200007&lang=pt" 
"S0718-48082013000200008-chl","Variables predictoras de riesgo de trastorno del comportamiento alimentario en mujeres","Franco, Karina, Díaz, Felipe de Jesús, López-Espinoza, Antonio, Escoto, María del Consuelo, Camacho, Esteban Jaime","Terapia psicológica; 31(2); 219-225","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200008&lang=pt" 
"S0718-48082013000200009-chl","Propiedades psicométricas del cuestionario multidimensional de memoria en población chilena adulta","Riffo, Bernardo, Reyes, Fernando, Véliz de Vos, Mónica","Terapia psicológica; 31(2); 227-237","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200009&lang=pt" 
"S0718-48082013000200010-chl","Análisis metacontingencial de la obesidad mórbida como problemática de salud pública","Pulido-Castelblanco, Diana Paola, Novoa-Gómez, Mónica, Muñoz-Martínez, Amanda M","Terapia psicológica; 31(2); 239-247","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200010&lang=pt" 
"S0718-48082013000200011-chl","Intervenciones psicológicas perinatales en depresión materna y vínculo madre-bebé: una revisión sistemática","Olhaberry, Marcia, Escobar, Marta, San Cristóbal, Pamela, Santelices, María Pía, Farkas, Chamarrita, Rojas, Graciela, Martínez, Vania","Terapia psicológica; 31(2); 249-261","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200011&lang=pt" 
"S0718-48082013000200012-chl","Calidad de vida, factores salutogénicos e ideación suicida en adolescentes","Quiceno, Japcy Margarita, Vinaccia, Stefano","Terapia psicológica; 31(2); 263-271","Terapia psicológica","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-48082013000200012&lang=pt" 
"S0100-736X2013000700004-scl","Parasites of the freshwater fish trade in Brazil: science metric study","Ueda, Bruno H., Karling, Letícia C., Takemoto, Ricardo M., Pavanelli, Gilberto C.","Pesquisa Veterinária Brasileira; 33(7); 851-854","Pesquisa Veterinária Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700004&lang=pt" 
"S0100-736X2013000700002-scl","Torque teno sus virus (TTSuV) infection at different stages of pig production cycle","Leme, Raquel de A., Alfieri, Alice F., Alfieri, Amauri A.","Pesquisa Veterinária Brasileira; 33(7); 840-846","Pesquisa Veterinária Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700002&lang=pt" 
"S0100-736X2013000700009-scl","Intoxicação por sal em suínos: aspectos epidemiológicos, clínicos e patológicos e breve revisão de literatura","Brum, Juliana S., Galiza, Glauco J.N., Lucena, Ricardo B., Barros, Claudio S.L.","Pesquisa Veterinária Brasileira; 33(7); 890-900","Pesquisa Veterinária Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700009&lang=pt" 
"S0100-736X2013000700011-scl","Atividade antimicrobiana do oleorresina de copaíba (Copaifera reticulata) frente a Staphylococcus coagulase positiva isolados de casos de otite em cães","Ziech, Rosangela E., Farias, Luana D., Balzan, Cláudia, Ziech, Magnos F., Heinzmann, Berta M., Lameira, Osmar A., Vargas, Agueda C. de","Pesquisa Veterinária Brasileira; 33(7); 909-913","Pesquisa Veterinária Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700011&lang=pt" 
"S0100-736X2013000700014-scl","Sperm morphological and morphometric evaluation in captive collared peccaries (Pecari tajacu)","Sousa, Patrícia C., Santos, Erika A.A., Souza, Ana L.P., Lima, Gabriela L., Barros, Felipe F.P.C., Oliveira, Moacir F., Silva, Alexandre R.","Pesquisa Veterinária Brasileira; 33(7); 924-930","Pesquisa Veterinária Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700014&lang=pt" 
"S0100-736X2013000700005-scl","Molecular epidemiology and extended-spectrum β-lactamases production of Klebsiella pneumoniae isolated from three dairy herds","Nóbrega, Diego B., Guiduce, Marcos V.S., Guimarães, Felipe F., Riboli, Danilo F., Cunha, Maria L.R.S., Langoni, Hélio, Pantoja, José C.F., Lucheis, Simone B.","Pesquisa Veterinária Brasileira; 33(7); 855-859","Pesquisa Veterinária Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700005&lang=pt" 
"S0100-736X2013000700006-scl","Outbreaks of vesicular disease caused by Vaccinia virus in dairy cattle from Goiás State, Brazil (2010-2012)","Sant&#039;Ana, Fabiano J.F. de, Leal, Antônio do A., Rabelo, Rogério E., Vulcani, Valcinir A.S., Ferreira Junior, Jair A., Cargnelutti, Juliana F., Flores, Eduardo Furtado","Pesquisa Veterinária Brasileira; 33(7); 860-866","Pesquisa Veterinária Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700006&lang=pt" 
"S0100-736X2013000700007-scl","Doença de depósito lisossomal induzida pelo consumo de Ipomoea verbascoidea (Convolvulaceae) em caprinos no semiárido de Pernambuco","Lima, Dayane D.C.C., Albuquerque, Raquel F., Rocha, Brena P., Barros, Maria Edna G., Gardner, Dale R., Medeiros, Rosane M.T., Riet-Correa, Franklin, Mendonça, Fábio S.","Pesquisa Veterinária Brasileira; 33(7); 867-872","Pesquisa Veterinária Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700007&lang=pt" 
"S0100-736X2013000700008-scl","Lesões parasitárias encontradas em bovinos abatidos para consumo humano","Tessele, Bianca, Brum, Juliana S., Barros, Claudio S.L.","Pesquisa Veterinária Brasileira; 33(7); 873-889","Pesquisa Veterinária Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700008&lang=pt" 
"S0100-736X2013000700010-scl","Sistemas produtivos de caprinocultura leiteira no semiárido nordestino: controle integrado das parasitoses gastrointestinais visando contornar a resistência anti-helmíntica","Riet-Correa, Beatriz, Simões, Sara Vilar Dantas, Riet-Correa, Franklin","Pesquisa Veterinária Brasileira; 33(7); 901-908","Pesquisa Veterinária Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700010&lang=pt" 
"S0100-736X2013000700012-scl","Effect of exposure to sublethal concentrations of sodium cyanide on the carbohydrate metabolism of the Indian Major Carp Labeo rohita (Hamilton, 1822)","Dube, Praveen N., Alavandi, Shwetha, Hosetti, Basaling B.","Pesquisa Veterinária Brasileira; 33(7); 914-919","Pesquisa Veterinária Brasileira","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700012&lang=pt" 
"S0100-736X2013000700015-scl","Desenvolvimento do trato digestivo de bezerros leiteiros criados em sistema de aleitamento fracionado","Azevedo, Rafael A., Araújo, Leonardo, Duarte, Douglas V.L., Cruz, Maiara S., Costa, Suely F., Oliveira, Neide J.F., Duarte, Eduardo R., Geraseev, Luciana C.","Pesquisa Veterinária Brasileira; 33(7); 931-936","Pesquisa Veterinária Brasileira","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2013000700015&lang=pt" 
"S0100-72032013000700001-scl","Folic acid for the prevention of neural tube defects","Fonseca, Eduardo Borges da, Raskin, Salmo, Zugaib, Marcelo","Revista Brasileira de Ginecologia e Obstetrícia; 35(7); 287-289","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000700001&lang=pt" 
"S0100-72032013000700004-scl","Avaliação da função sexual em mulheres após a menopausa portadoras de síndrome metabólica","Silva, Gustavo Maximiliano Dutra da, Lima, Sônia Maria Rolim Rosa, Moraes, José Cássio de","Revista Brasileira de Ginecologia e Obstetrícia; 35(7); 301-308","Revista Brasileira de Ginecologia e Obstetrícia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000700004&lang=pt" 
"S0100-72032013000700002-scl","Predictive factors for voiding dysfunction after transobturator slings","Schreiner, Lucas, Peterson, Thais Villela, Karp, Deborah, Davila, Guillermo Willy","Revista Brasileira de Ginecologia e Obstetrícia; 35(7); 290-294","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000700002&lang=pt" 
"S0100-72032013000700003-scl","Self-perception of sexual life and associated factors: a population study conducted in women aged 50 or more years","Valadares, Ana Lúcia Ribeiro, Machado, Vanessa de Souza Santos, Costa-Paiva, Lúcia, Osis, Maria José, Sousa, Maria Helena de, Pinto-Neto, Aarão Mendes","Revista Brasileira de Ginecologia e Obstetrícia; 35(7); 295-300","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000700003&lang=pt" 
"S0100-72032013000700005-scl","Fatores associados com centralização fetal em pacientes com hipertensão arterial na gestação","Souza, Alex Sandro Rolland, Amorim, Melania Maria Ramos, Vasconcelos-Neto, Mário José, Oliveira-Filho, José Ricardo Bandeira de, Sousa-Júnior, Fernando Antonio de","Revista Brasileira de Ginecologia e Obstetrícia; 35(7); 309-316","Revista Brasileira de Ginecologia e Obstetrícia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000700005&lang=pt" 
"S0100-72032013000700006-scl","Correlation between placental thickness in the second and third trimester and fetal weight","Afrakhteh, Maryam, Moeini, Aida, Taheri, Morteza Sanei, Haghighatkhah, Hamid Reza","Revista Brasileira de Ginecologia e Obstetrícia; 35(7); 317-322","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000700006&lang=pt" 
"S0100-72032013000700007-scl","Não adesão às diretrizes para rastreamento do câncer do colo do útero entre mulheres que frequentaram o pré-natal","Ribeiro, Luciane, Bastos, Ronaldo Rocha, Ribeiro, Luiz Cláudio, Vieira, Marcel de Toledo, Leite, Isabel Cristina Gonçalves, Teixeira, Maria Teresa Bustamante","Revista Brasileira de Ginecologia e Obstetrícia; 35(7); 323-330","Revista Brasileira de Ginecologia e Obstetrícia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000700007&lang=pt" 
"S0100-72032013000700008-scl","Tumor estromal esclerosante de ovário associado à síndrome de Meigs e gestação: relato de caso","Gomes Sobrinho, David Barreira, Vasconcelos, Rogério Gonçalves, Carvalho, Bruno Ramalho de, Furtado, Verônica Maria Gonçalves, Ramos, Faruk Antônio Hamidah, Silva Netto, José Paulo da, Freitas, Marta Alves","Revista Brasileira de Ginecologia e Obstetrícia; 35(7); 331-335","Revista Brasileira de Ginecologia e Obstetrícia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032013000700008&lang=pt" 
"S0718-71812013000100001-chl","&#039;Mujeres mola&#039; o la máquina de imágenes míticas","Chaparro, Adolfo","Aisthesis; (53); 9-27","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100001&lang=pt" 
"S0718-71812013000100002-chl","Crimen y exhibición de prostitutas en el norte de Chile: Producción y uso de las imágenes del cuerpo de mujeres asesinadas","Kraushaar, Lilith","Aisthesis; (53); 29-51","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100002&lang=pt" 
"S0718-71812013000100003-chl","Deslegitimando los estereotipos pictóricos españoles: de Equipo Crónica a Antonio Saura","Sarriugarte, Iñigo","Aisthesis; (53); 53-72","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100003&lang=pt" 
"S0718-71812013000100004-chl","Paisaje, nación y representación del sujeto popular: Visiones de un Chile imaginado","Schoennenbeck Grohnert, Sebastián","Aisthesis; (53); 73-94","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100004&lang=pt" 
"S0718-71812013000100005-chl","Diferencias culturales y tolerancia: principio humanitario y bildungsroman en Cartas marruecas y en El Periquillo Sarniento","Chen Sham, Jorge","Aisthesis; (53); 95-113","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100005&lang=pt" 
"S0718-71812013000100006-chl","Diarios íntimos de mujeres chilenas: el no lugar aristocrático de la enunciación","Morales Toro, Leonidas","Aisthesis; (53); 115-126","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100006&lang=pt" 
"S0718-71812013000100007-chl","Enunciación performática y politización estésica en La virgen de los sicarios de Fernando Vallejo","Cherri, Carlos Leonel","Aisthesis; (53); 127-140","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100007&lang=pt" 
"S0718-71812013000100008-chl","El realismo estético del cine documental en la tesis de Pier Paolo Pasolini","Dittus, Rubén","Aisthesis; (53); 141-157","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100008&lang=pt" 
"S0718-71812013000100009-chl","Reconocimientos, trayectos y engaños: reflejos literarios de la emergencia del cine en Santiago de Chile (1900-1931)","Lorenzini Raty, Javiera","Aisthesis; (53); 159-171","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100009&lang=pt" 
"S0718-71812013000100010-chl","El temor de Atenas: una aproximación levinasiana al teatro ático y la negación del Otro por la máscara","Ibarra, Víctor","Aisthesis; (53); 173-184","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100010&lang=pt" 
"S0718-71812013000100011-chl","Desarrollo del teatro moderno en Colombia: los grupos experimentales entre 1940 y 1960","Aldana Cedeño, Janneth","Aisthesis; (53); 185-202","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100011&lang=pt" 
"S0718-71812013000100012-chl","¿Y por qué no la revolución del teatro? El T.E.P.A o la &quot;propaganda política con forma teatral&quot; de Isidora Aguirre","Grumann Sölter, Andrés","Aisthesis; (53); 203-219","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100012&lang=pt" 
"S0718-71812013000100013-chl","Andrea Jeftanovic. Hablan los hijos. Discursos y estéticas de la perspectiva infantil en la literatura contemporánea","Cánovas, Rodrigo","Aisthesis; (53); 223-227","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100013&lang=pt" 
"S0718-71812013000100014-chl","Nelly Richard. Crítica y política","Valencia, Alegre","Aisthesis; (53); 229-233","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100014&lang=pt" 
"S0718-71812013000100015-chl","Chus Pato. Decimos la llanura más extensa: océano","Prado, Nadia","Aisthesis; (53); 235-240","Aisthesis","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-71812013000100015&lang=pt" 
"S1984-70332013000200001-scl","Pyramiding of two BPH resistance genes and Stv-b i gene using marker-assisted selection in japonica rice","Xu, Jiandi","Crop Breeding and Applied Biotechnology; 13(2); 99-106","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000200001&lang=pt" 
"S1984-70332013000200002-scl","Heritability of stem straightness and genetic correlations in Eucalyptus cladocalyx in the semi-arid region of Chile","Vargas-Reeve, Felipe, Mora, Freddy, Perret, Sandra, Scapim, Carlos Alberto","Crop Breeding and Applied Biotechnology; 13(2); 107-112","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000200002&lang=pt" 
"S1984-70332013000200003-scl","Consistency of the results of path analysis among sugarcane experiments","Brasileiro, Bruno Portela, Peternelli, Luiz Alexandre, Barbosa, Márcio Henrique Pereira","Crop Breeding and Applied Biotechnology; 13(2); 113-119","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000200003&lang=pt" 
"S1984-70332013000200004-scl","Introgression of resistance to pathogens in common bean lines with the aid of molecular markers","Pereira, Alisson Campos, Poersch, Nerison Luis, Carneiro, Pedro Crescêncio Souza, Paula Júnior, Trazilbo José, Barros, Everaldo Gonçalves, Carneiro, José Eustáquio Souza","Crop Breeding and Applied Biotechnology; 13(2); 120-126","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000200004&lang=pt" 
"S1984-70332013000200005-scl","Genetic molecular diversity, production and resistance to witches&#039; broom in cacao clones","Lima, Eline Matos, Pereira, Norma Eliane, Pires, José Luis, Barbosa, Antônia Marlene Magalhães, Corrêa, Ronan Xavier","Crop Breeding and Applied Biotechnology; 13(2); 127-135","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000200005&lang=pt" 
"S1984-70332013000200006-scl","Effect of auxin and gibberellic acid on growth and yield components of linseed (Linum usitatissimum L.)","Rastogi, Anu, Siddiqui, Ameena, Mishra, Brij K, Srivastava, Mrinalini, Pandey, Rawli, Misra, Pratibha, Singh, Munna, Shukla, Sudhir","Crop Breeding and Applied Biotechnology; 13(2); 136-143","Crop Breeding and Applied Biotechnology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332013000200006&lang=pt" 
"S0120-53072013000200016-col","Chronic disease and sexuality","Carrillo González, Gloria Mabel, Sánchez Herrera, Beatriz, Chaparro Díaz, Lorena","Investigación y Educación en Enfermería; 31(2); 295-304","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200016&lang=pt" 
"S0120-53072013000200017-col","Simultaneous implementation of the Bachelor, Masters and PhD degrees in nursing in the Universidad Jaume I. Castellón de la Plana, Spain","Maciá Soler, Loreto, Orts Cortés, María Isabel, Galiana Sánchez, María Eugenia, Ors Montenegro, Asunción","Investigación y Educación en Enfermería; 31(2); 305-314","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200017&lang=pt" 
