"S0102-311X2012001400007-spa","Sentimento de felicidade em idosos: uma abordagem epidemiológica, ISA-Camp 2008","Lima, Margareth Guimarães, Barros, Marilisa Berti de Azevedo, Alves, Maria Cecilia Goi Porto","Cadernos de Saúde Pública; 28(12); 2280-2292","Cadernos de Saúde Pública","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2012001400007&lang=pt" 
"S1984-29612012000400014-scl","Clinical and hematological findings in Leishmania braziliensis-infected dogs from Pernambuco, Brazil","Figueredo, Luciana Aguiar, Paiva-Cavalcanti, Milena de, Almeida, Ericka Lima, Brandão-Filho, Sinval Pinto, Dantas-Torres, Filipe","Revista Brasileira de Parasitologia Veterinária; 21(4); 418-420","Revista Brasileira de Parasitologia Veterinária","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612012000400014&lang=pt" 
"S1984-29612012000400013-scl","Serological survey on Ehrlichia sp. among dogs in the central region of Rio Grande do Sul","Krawczak, Felipe da Silva, Labruna, Marcelo Bahia, Sangioni, Luís Antônio, Vogel, Fernanda Silveira Flores, Soares, João Fabio, Lopes, Sônia Terezinha dos Anjos","Revista Brasileira de Parasitologia Veterinária; 21(4); 415-417","Revista Brasileira de Parasitologia Veterinária","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612012000400013&lang=pt" 
"S1984-29612012000400004-scl","Canine visceral leishmaniasis: seroprevalence and risk factors in Cuiabá, Mato Grosso, Brazil","Almeida, Arleana do Bom Parto Ferreira de, Sousa, Valéria Régia Franco, Cruz, Felipe Augusto Constantino Seabra da, Dahroug, Magyda Arabia Araji, Figueiredo, Fabiano Borges, Madeira, Maria de Fátima","Revista Brasileira de Parasitologia Veterinária; 21(4); 359-365","Revista Brasileira de Parasitologia Veterinária","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612012000400004&lang=pt" 
"S1984-29612012000400006-scl","Recovery of Trichostrongylus colubriformis infective larvae from three grass species contaminated in the autumn","Rocha, Raquel Abdallah da, Bricarello, Patrizia Ana, Rocha, Gilberto Pedroso da, Amarante, Alessandro Francisco Talamini do","Revista Brasileira de Parasitologia Veterinária; 21(4); 372-378","Revista Brasileira de Parasitologia Veterinária","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612012000400006&lang=pt" 
"S1984-29612012000400015-scl","First record of Tuxophorus caligodes (Siphonostomatoida, Tuxophoridae) in sea-farmed cobia, Rachycentron canadum, in Brazil","Silva, Ana Carolina da, Moraes, Julieta Rodini Engrácia de, Antonucci, Antonio Mataresio, Shimada, Marina Tie, Takemoto, Ricardo Massato, Engrácia Filho, Jair Rodini, Moraes, Flávio Ruas de","Revista Brasileira de Parasitologia Veterinária; 21(4); 421-423","Revista Brasileira de Parasitologia Veterinária","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612012000400015&lang=pt" 
"S1984-29612012000400017-scl","Amblyomma nodosum (Acari: Ixodidae) parasitizing a domestic dog in Colatina, Espírito Santo, Brazil","Mazioli, Rafael, Szabó, Matias, Mafra, Cláudio","Revista Brasileira de Parasitologia Veterinária; 21(4); 428-432","Revista Brasileira de Parasitologia Veterinária","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612012000400017&lang=pt" 
"S0103-17592012000600002-scl","Beamformer de transmissão multicanal de forma de onda arbitrária para atividades de pesquisa experimental do ultrassom","Assef, Amauri A., Maia, Joaquim M., Schneider, Fábio K., Costa, Eduardo T., Button, Vera L. da S. N.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 23(6); 667-678","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592012000600002&lang=pt" 
"S0103-17592012000600008-scl","Uma abordagem multicritérios para recapacitação de linhas de transmissão","Cavassin, Ricardo S., Fernandes, Thelma S. Piazza","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 23(6); 749-765","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592012000600008&lang=pt" 
"S0103-17592012000600011-scl","Circuitos de corrente alternada: fundamentos e prática","Asada, Eduardo N.","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica; 23(6); 797-799","Sba: Controle &amp; Automação Sociedade Brasileira de Automatica","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-17592012000600011&lang=pt" 
"S1984-29612012000400005-scl","Trichodina colisae (Ciliophora: Trichodinidae): new parasite records for two freshwater fish species farmed in Brazil","Jerônimo, Gabriela Tomas, Marchiori, Natália da Costa, Pádua, Santiago Benites de, Dias Neto, José, Pilarski, Fabiana, Ishikawa, Márcia Mayumi, Martins, Maurício Laterça","Revista Brasileira de Parasitologia Veterinária; 21(4); 366-371","Revista Brasileira de Parasitologia Veterinária","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612012000400005&lang=pt" 
"S1984-29612012000400016-scl","First record of Parakosa flexipes (Acari: Chirodiscidae) parasitizing a free-tailed bat (Chiroptera: Molossidae) in Brazil","Gomes, Luiz Antonio Costa, Silva, Roberta Mariano, Melo, Vanessa Lazaro","Revista Brasileira de Parasitologia Veterinária; 21(4); 424-427","Revista Brasileira de Parasitologia Veterinária","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-29612012000400016&lang=pt" 
"S1807-59322012001200007-scl","Nutritional risk and anthropometric evaluation in pediatric liver transplantation","Zamberlan, Patrícia, Leone, Cláudio, Tannuri, Uenis, Carvalho, Werther Brunow de, Delgado, Artur Figueiredo","Clinics; 67(12); 1387-1392","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200007&lang=pt" 
"S1807-59322012001200010-scl","Effects of Brazilian Cardioprotective Diet Program on risk factors in patients with coronary heart disease: a Brazilian Cardioprotective Diet randomized pilot trial","Weber, Bernardete, Galante, Andrea Polo, Bersch-Ferreira, Angela Cristine, Torreglosa, Camila Ragne, Carvalho, Vitor Oliveira, Victor, Elivane da Silva, Espírito-Santo, Jose Amalth do, Ross-Fernandes, Maria Beatriz, Soares, Rafael Marques, Costa, Rosana Perim, Lara, Enilda de Sousa, Buehler, Anna Maria, Berwanger, Otávio","Clinics; 67(12); 1407-1414","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200010&lang=pt" 
"S1807-59322012001200011-scl","Standard surgical treatment for benign prostatic hyperplasia is safe for patients over 75 years: analysis of 100 cases from a high-volume urologic center","Marmiroli, Rafael, Antunes, Alberto A., Reis, Sabrina T., Nakano, Elcio, Srougi, Miguel","Clinics; 67(12); 1415-1418","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200011&lang=pt" 
"S1807-59322012001200012-scl","Plantar thermography is useful in the early diagnosis of diabetic neuropathy","Balbinot, Luciane Fachin, Canani, Luis Henrique, Robinson, Caroline Cabral, Achaval, Matilde, Zaro, Milton Antônio","Clinics; 67(12); 1419-1425","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200012&lang=pt" 
"S1807-59322012001200014-scl","The influence of anthropometric factors on postural balance: the relationship between body composition and posturographic measurements in young adults","Alonso, Angélica Castilho, Luna, Natália Mariana S., Mochizuki, Luis, Barbieri, Fábio, Santos, Sileno, Greve, Julia Maria D&#039;Andréia","Clinics; 67(12); 1433-1441","Clinics","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-59322012001200014&lang=pt" 
"S0103-05822012000400017-scl","Evento com aparente risco de morte: uma revisão","Romaneli, Mariana Tresoldi das N., Baracat, Emílio Carlos E.","Revista Paulista de Pediatria; 30(4); 576-585","Revista Paulista de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822012000400017&lang=pt" 
"S0103-05822012000400018-scl","Revisão sistemática do uso da dexametasona como terapia adjuvante na meningite bacteriana em crianças","Prats, João Antonio G. G., Gaspar, Alan Jelaleti, Ribeiro, Ana Bárbara G, Paula, Gabriel Domingos De, Boas, Luciana Vicente de S. P. V., Sá, Fernando Pereira de","Revista Paulista de Pediatria; 30(4); 586-593","Revista Paulista de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822012000400018&lang=pt" 
"S0103-05822012000400019-scl","Monitoramento do desenvolvimento infantil realizado no Brasil","Zeppone, Silvio Cesar, Volpon, Leila Costa, Del Ciampo, Luiz Antonio","Revista Paulista de Pediatria; 30(4); 594-599","Revista Paulista de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822012000400019&lang=pt" 
"S0103-05822012000400020-scl","Efeito do treinamento físico na pressão arterial de adolescentes com obesidade","Farah, Breno Quintella, Berenguer, Mariana de Freitas, Prado, Wagner Luiz do, C. Júnior, Crivaldo Gomes, Dias, Raphael Mendes R.","Revista Paulista de Pediatria; 30(4); 600-607","Revista Paulista de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822012000400020&lang=pt" 
"S0037-86822012000600003-scl","Prevalence of influenza and adherence to the anti-flu vaccination among elderly","Nakamura, Eduardo Yukio, Mello, Luane Marques de, Silva, Anderson Soares da, Nunes, Altacílio Aparecido","Revista da Sociedade Brasileira de Medicina Tropical; 45(6); 670-674","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000600003&lang=pt" 
"S0037-86822012000600005-scl","Evaluation of preventive measures for mother-to-child transmission of HIV in Aracaju, State of Sergipe, Brazil","Lemos, Lígia Mara Dolce de, Rocha, Thaísa Fonseca Siqueira, Conceição, Marcos Vinícius da, Silva, Eduardo de Lemos, Santos, Alessandro Henrique da Silva, Gurgel, Ricardo Queiroz","Revista da Sociedade Brasileira de Medicina Tropical; 45(6); 682-686","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000600005&lang=pt" 
"S0037-86822012000600006-scl","Malignancies in HIV/AIDS patients attending an outpatient clinic in Vitória, State of Espírito Santo, Brazil","Pinto Neto, Lauro Ferreira da Silva, Milanez, Maria da Conceição, Golub, Jonathan Eric, Miranda, Angelica Espinosa Barbosa","Revista da Sociedade Brasileira de Medicina Tropical; 45(6); 687-690","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000600006&lang=pt" 
"S0037-86822012000600007-scl","Hepatitis D virus infection in the Western Brazilian Amazon - far from a vanishing disease","Braga, Wornei Silva Miranda, Castilho, Márcia da Costa, Borges, Fabiane Giovanella, Leão, Jorge Roberto Di Tommaso, Martinho, Ana Cristina de Souza, Rodrigues, Ivo Seixas, Azevedo, Eliete Pereira de, Barros Júnior, Gildo Maia de, Paraná, Raymundo","Revista da Sociedade Brasileira de Medicina Tropical; 45(6); 691-695","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000600007&lang=pt" 
"S0037-86822012000600008-scl","Ecology of phlebotomines (Diptera, Psychodidae) in rural foci of leishmaniasis in tropical Brazil","Silva, Clara Maria Lima, Moraes, Leandro Santos, Brito, Gustavo Almeida, Santos, Ciro Libio Caldas dos, Rebêlo, José Manuel Macário","Revista da Sociedade Brasileira de Medicina Tropical; 45(6); 696-700","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000600008&lang=pt" 
"S0037-86822012000600009-scl","Triatomines in dwellings and outbuildings in an endemic area of Chagas disease in northeastern Brazil","Lima, Antonio Fernando Rodrigues, Jeraldo, Veronica de Lourdes Sierpe, Silveira, Maxwell Souza, Madi, Rubens Riscala, Santana, Thiago Bicudo Krempel, Melo, Cláudia Moura de","Revista da Sociedade Brasileira de Medicina Tropical; 45(6); 701-706","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000600009&lang=pt" 
"S0037-86822012000600010-scl","Phenotypic and molecular characterization of antimicrobial resistance and virulence factors in Pseudomonas aeruginosa clinical isolates from Recife, State of Pernambuco, Brazil","Jácome, Paula Regina Luna de Araújo, Alves, Lílian Rodrigues, Cabral, Adriane Borges, Lopes, Ana Catarina Souza, Maciel, Maria Amélia Vieira","Revista da Sociedade Brasileira de Medicina Tropical; 45(6); 707-712","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000600010&lang=pt" 
"S0037-86822012000600015-scl","Artesunate + amodiaquine versus artemether-lumefantrine for the treatment of uncomplicated Plasmodium falciparum malaria in the Colombian Pacific region: a noninferiority trial","De la Hoz Restrepo, Fernando, Porras Ramírez, Alexandra, Rico Mendoza, Alejandro, Córdoba, Freddy, Rojas, Diana Patricia","Revista da Sociedade Brasileira de Medicina Tropical; 45(6); 732-738","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000600015&lang=pt" 
"S0037-86822012000600016-scl","The influence of carbohydrates in the interaction of Paracoccidioides brasiliensis with CCL-6 cells in vitro","Silva, Francisco Laurindo da, Pimenta, Raphael Sanzio, Silva, Juliana Fonseca Moreira da, Corrêa, Déborah Aparecida Negrão, Corrêa Junior, Ary","Revista da Sociedade Brasileira de Medicina Tropical; 45(6); 739-744","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000600016&lang=pt" 
"S0034-72802012000600002-scl","Avaliação das indicações de ceratoplastia penetrante no interior paulista","Barbosa, Amanda Pires, Almeida Júnior, Gildásio Castello de, Teixeira, Marta Ferrari, Barbosa, José Carlos","Revista Brasileira de Oftalmologia; 71(6); 353-357","Revista Brasileira de Oftalmologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802012000600002&lang=pt" 
"S0034-72802012000600003-scl","Comparação entre acuidade visual e photoscreening como métodos de triagem visual para crianças em idade escolar","Sousa, Roberta Lílian Fernandes de, Funayama, Bruno Schiavoni, Catâneo, Luciana, Padovani, Carlos Roberto, Schellini, Silvana Artioli","Revista Brasileira de Oftalmologia; 71(6); 358-363","Revista Brasileira de Oftalmologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802012000600003&lang=pt" 
"S0034-72802012000600004-scl","Eficácia do resfriamento da pele no alívio da dor desencadeada pela injeção de toxina botulínica tipo A nas distonias faciais","Monteiro, Paula Barros Bandeira de Mello, Fonseca Júnior, Nilson Lopes da, Rehder, José Ricardo Carvalho Lima","Revista Brasileira de Oftalmologia; 71(6); 364-367","Revista Brasileira de Oftalmologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802012000600004&lang=pt" 
"S0034-72802012000600009-scl","Cataract surgery: emotional reactions of patients with monocular versus binocular vision","Marback, Roberta Ferrari, Espíndola, Rodrigo França de, Santhiago, Marcony Rodrigues de, Temporini, Edméa Rita, Kara-Junior, Newton","Revista Brasileira de Oftalmologia; 71(6); 385-389","Revista Brasileira de Oftalmologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802012000600009&lang=pt" 
"S0034-72802012000600010-scl","A study of pent-up demand in ophthalmology: Divinolândia Hospital/Unicamp","Machado, Maria Cecilia, Kara-José, Newton, Arieta, Carlos Eduardo Leite, Lourenço, José Leonardo Garcia, Carvalho, Regina de Souza","Revista Brasileira de Oftalmologia; 71(6); 390-393","Revista Brasileira de Oftalmologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802012000600010&lang=pt" 
"S0034-72802012000600014-scl","Ceratoprótese de Boston","Kwitko, Sérgio, Stolz, Andressa Prestes","Revista Brasileira de Oftalmologia; 71(6); 403-406","Revista Brasileira de Oftalmologia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802012000600014&lang=pt" 
"S0034-72802012000600015-scl","Age-related macular degeneration with choroidal neovascularization in the setting of pre-existing geographic atrophy and ranibizumab treatment. Analysis of a case series and revision paper","Amaro, Miguel Hage, Holler, Aaron Brock","Revista Brasileira de Oftalmologia; 71(6); 407-411","Revista Brasileira de Oftalmologia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802012000600015&lang=pt" 
"S0074-02762012000800010-scl","Environmental influences on antibody-enhanced dengue disease outcomes","Diniz, Daniel Guerreiro, Fôro, César Augusto Raiol, Turiel, Maíra C Pereira, Sosthenes, Marcia CK, Demachki, Sâmia, Gomes, Giovanni Freitas, Rego, Carla M Damasceno, Magalhães, Marina Cutrim, Pinho, Brunno Gomes, Ramos, Juliana Pastana, Casseb, Samir M Moraes, Brito, Maysa de Vasconcelos, Silva, Eliana Vieira Pinto da, Nunes, Marcio Roberto Teixeira, Diniz, José Antonio Picanço, Cunningham, Colm, Perry, Victor Hugh, Vasconcelos, Pedro F Costa, Diniz, Cristovam W Picanço","Memórias do Instituto Oswaldo Cruz; 107(8); 1021-1029","Memórias do Instituto Oswaldo Cruz","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762012000800010&lang=pt" 
"S0103-05822012000400003-scl","Perfil de prescritores e prescrição de antimicrobianos nas infecções das vias aéreas superiores em Pediatria","Rocha, Maria Carolina P. da, Del Fiol, Fernando de Sá, Junqueira, Fábio Miranda, Rocha, José Inácio P. da, Barberato-Filho, Silvio, Barreiros, Rodrigo Crespo","Revista Paulista de Pediatria; 30(4); 471-478","Revista Paulista de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822012000400003&lang=pt" 
"S0103-05822012000400008-scl","Associação entre ganho de peso no primeiro ano de vida com excesso de peso e adiposidade abdominal na idade pré-escolar","Bertotto, Mariane Leite, Valmórbida, Júlia, Broilo, Mônica Cristina, Campagnolo, Paula Dal B., Vitolo, Márcia Regina","Revista Paulista de Pediatria; 30(4); 507-512","Revista Paulista de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822012000400008&lang=pt" 
"S0103-05822012000400014-scl","Insatisfação corporal e transtornos mentais comuns em adolescentes","Marques, Fernanda de Azevedo, Legal, Eduardo José, Höfelmann, Doroteia Aparecida","Revista Paulista de Pediatria; 30(4); 553-561","Revista Paulista de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822012000400014&lang=pt" 
"S0103-05822012000400012-scl","Excesso de peso em crianças: comparação entre o critério internacional e nacional de classificação do índice de massa corpórea","Quadros, Teresa Maria B. de, Silva, Rosane Carla R. da, Gordia, Alex Pinheiro, P. Neto, Cândido Simões","Revista Paulista de Pediatria; 30(4); 537-543","Revista Paulista de Pediatria","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822012000400012&lang=pt" 
"S1678-69712012000600003-scl","Uma contribuição ao estudo da liderança sob a ótica weberiana de dominação carismática","Silva, Antonio dos Santos, Carvalho Neto, Antonio","RAM. Revista de Administração Mackenzie; 13(6); 20-47","RAM. Revista de Administração Mackenzie","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-69712012000600003&lang=pt" 
"S1409-41422012000100001-cri","Un nuevo proyecto","Chaves Brenes, Lilliana","Revista Costarricense de Cardiología; 14(1-2); 03-03","Revista Costarricense de Cardiología","Espanhol","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-41422012000100001&lang=pt" 
"S1409-41422012000100002-cri","La ecografía fetal: Análisis de dos años en el Hospital Nacional de Niños de Costa Rica","Castro Sancho, José, Castro Bermúdez, Abdón","Revista Costarricense de Cardiología; 14(1-2); 05-08","Revista Costarricense de Cardiología","Espanhol","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-41422012000100002&lang=pt" 
"S1409-41422012000100003-cri","La importancia de la determinación del Factor X activado para la anticoagulación con heparinas de bajo peso molecular: Experiencia en el Hospital San Juan de Dios, 2009-2011 (Primer Reporte)","Salazar-Sanchez, Lizbeth, Ramos, Allan, Arauz, Jorge, Madrigal, Juan José, Cartín B., Mayra, Guzmán, Daniel","Revista Costarricense de Cardiología; 14(1-2); 09-13","Revista Costarricense de Cardiología","Espanhol","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-41422012000100003&lang=pt" 
"S1409-41422012000100004-cri","Polimorfismos FVII IVS7, FVII R353Q en el gen del Factor VII y FXIII Val34Leu y su asociación con el riesgo de infarto agudo del miocardio en pacientes costarricenses","Salazar-Sánchez, Lizbeth, Chaves, Liliana, Madrigal, Juan José, Cartín B., Mayra, Herrmann, Falko H.","Revista Costarricense de Cardiología; 14(1-2); 15-20","Revista Costarricense de Cardiología","Espanhol","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-41422012000100004&lang=pt" 
"S1409-41422012000100005-cri","Antiplaquetarios","Chaves Brenes, Lilliana","Revista Costarricense de Cardiología; 14(1-2); 21-25","Revista Costarricense de Cardiología","Espanhol","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-41422012000100005&lang=pt" 
"S1409-41422012000100006-cri","Hipertensión arterial pulmonar Guías de manejo","Bolaños Campos, Ileana","Revista Costarricense de Cardiología; 14(1-2); 26-54","Revista Costarricense de Cardiología","Espanhol","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-41422012000100006&lang=pt" 
"S1409-41422012000100007-cri","Electrocardiograma del mes","Araya Gómez, Vivien","Revista Costarricense de Cardiología; 14(1-2); 55-55","Revista Costarricense de Cardiología","Espanhol","2012","http://www.scielo.sa.cr/scielo.php?script=sci_arttext&pid=S1409-41422012000100007&lang=pt" 
"S0004-282X2012001200002-scl","Association study between the rs165599 catechol-O-methyltransferase genetic polymorphism and schizophrenia in a Brazilian sample","Cordeiro, Quirino, Silva, Renata Teixeira da, Vallada, Homero","Arquivos de Neuro-Psiquiatria; 70(12); 913-916","Arquivos de Neuro-Psiquiatria","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2012001200002&lang=pt" 
"S1516-89132012000600004-scl","New protein sources in adults diet for mass-rearing of Anastrepha fraterculus (Diptera:Tephritidae)","Morelli, Renata, Costa, Karen Zamboni, Fagioni, Kenya Martins, Costa, Maria de Lourdes Zamboni, Nascimento, Antônio Souza do, Pimentel, Rodrigo Meirelles de Azevedo, Walder, Julio Marcos Melges","Brazilian Archives of Biology and Technology; 55(6); 827-833","Brazilian Archives of Biology and Technology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132012000600004&lang=pt" 
"S1516-89132012000600006-scl","Antimicrobial effect of Anacardium Occidentale extract and cosmetic formulation development","Gonçalves, Gisele Mara Silva, Gobbo, Juliana","Brazilian Archives of Biology and Technology; 55(6); 843-850","Brazilian Archives of Biology and Technology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132012000600006&lang=pt" 
"S1516-89132012000600012-scl","Growth curve and development of the internal calli structure of Eucalyptus camaldulensis Dehn","Mendonça, Evânia Galvão, Paiva, Luciano Vilela, Stein, Vanessa Cristina, Pires, Marinês Ferreira, Santos, Breno Régis, Pereira, Fabricio José","Brazilian Archives of Biology and Technology; 55(6); 887-896","Brazilian Archives of Biology and Technology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132012000600012&lang=pt" 
"S1516-89132012000600013-scl","Morphological and molecular identification of filamentous fungi isolated from cosmetic powders","Pinto, Flavia Cristina Jastale, Lima, Daniel Braga de, Agustini, Bruna Carla, Dallagassa, Cibelle Borba, Shimabukuro, Maria Fernanda, Chimelli, Márcio, Brand, Debora, Fadel-Picheth, Cyntia Maria Telles, Bonfim, Tania Maria Bordin","Brazilian Archives of Biology and Technology; 55(6); 897-901","Brazilian Archives of Biology and Technology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132012000600013&lang=pt" 
"S1516-89132012000600014-scl","Reproductive behavior of the mangrove crab Ucides cordatus (Crustacea; Brachyura; Ucididae)","Linhares, Jussiara Candeira Spíndola, Silva, José Roberto Feitosa","Brazilian Archives of Biology and Technology; 55(6); 903-910","Brazilian Archives of Biology and Technology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132012000600014&lang=pt" 
"S1516-89132012000600016-scl","Glutathione production using magnetic fields generated by magnets","Santos, Lucielen Oliveira dos, Gonzales, Tatiane Araujo, Úbeda, Beatriz Torsani, Alegre, Ranulfo Monte","Brazilian Archives of Biology and Technology; 55(6); 921-926","Brazilian Archives of Biology and Technology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132012000600016&lang=pt" 
"S1516-89132012000600019-scl","Whey protein improves HDL/non-HDL ratio and body weight gain in rats subjected to the resistance exercise","Teixeira, Kely Raspante, Silva, Marcelo Eustáquio, Neves, Leandro Xavier, Santos, Rinaldo Cardoso dos, Pedrosa, Maria Lúcia, Haraguchi, Fabiano Kenji","Brazilian Archives of Biology and Technology; 55(6); 943-950","Brazilian Archives of Biology and Technology","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132012000600019&lang=pt" 
"S1808-86942012000600001-scl","Dacriocistorrinostomia endoscópica e externa: qual é melhor?","Wormald, Peter John, Roithmann, Renato","Brazilian Journal of Otorhinolaryngology; 78(6); 02-02","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000600001&lang=pt" 
"S1808-86942012000600006-scl","SNOT-22: adaptação cultural e propriedades psicométricas para a língua portuguesa falada no Brasil","Caminha, Guilherme Pilla, Melo Junior, José Tavares de, Hopkins, Claire, Pizzichini, Emilio, Pizzichini, Marcia Margaret Menezes","Brazilian Journal of Otorhinolaryngology; 78(6); 34-39","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000600006&lang=pt" 
"S1808-86942012000600022-scl","Perda auditiva neurossensorial bilateral e ataxia cerebelar em um caso de doença de Lyme em estágio tardio","Bertholon, Pierre, Cazorla, Céline, Carricajo, Anne, Oletski, Alexander, Laurent, Bernard","Brazilian Journal of Otorhinolaryngology; 78(6); 124-124","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000600022&lang=pt" 
"S1808-86942012000600020-scl","Papiloma invertido nasossinusal com envolvimento da orelha média e mastoide","Barbosa, Jônatas Lopes, Pinheiro, Sebastião Diógenes, Freitas, Marcos Rabelo de, Nunes, André Alencar Araripe, Leite, Elias Bezerra","Brazilian Journal of Otorhinolaryngology; 78(6); 122-122","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000600020&lang=pt" 
