"S0104-65002008000100001-scl","Letter from the Guest Editors","Almeida, Eduardo Santana de, Meira, Silvio Romero de Lemos, Frakes, Bill","Journal of the Brazilian Computer Society; 14(1); 5-5","Journal of the Brazilian Computer Society","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65002008000100001&lang=pt" 
"S1677-55382008000200019-scl","Urogenital Trauma","Brandes, Steven B.","International braz j urol; 34(2); 240-241","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200019&lang=pt" 
"S1677-55382008000200018-scl","Imaging","Prando, Adilson","International braz j urol; 34(2); 238-239","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200018&lang=pt" 
"S1677-55382008000200003-scl","Outcomes of flexible ureteroscopic lithotripsy with holmium laser for upper urinary tract calculi","Cocuzza, Marcello, Colombo Jr, Jose R., Cocuzza, Antonio L., Mascarenhas, Frederico, Vicentini, Fabio, Mazzucchi, Eduardo, Srougi, Miguel","International braz j urol; 34(2); 143-150","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200003&lang=pt" 
"S1677-55382008000200007-scl","Endorectal magnetic resonance imaging in persistent hemospermia","Prando, Adilson","International braz j urol; 34(2); 171-179","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200007&lang=pt" 
"S1677-55382008000200008-scl","Gynecologic-tract sparing extra peritoneal retrograde radical cystectomy with neobladder","Kulkarni, Jagdeesh N., Rizvi, S. Jamal, Acharya, U. Purushotthama, Kumar, K. S. Shiva, Tiwari, P.","International braz j urol; 34(2); 180-190","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200008&lang=pt" 
"S1677-55382008000200013-scl","Histopathological characterization of a syngeneic orthotopic murine bladder cancer model","Chade, Daher C., Andrade, Priscila M., Borra, Ricardo C., Leite, Katia R., Andrade, Enrico, Villanova, Fabiola E., Srougi, Miguel","International braz j urol; 34(2); 220-229","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200013&lang=pt" 
"S1677-55382008000200002-scl","Lymph node dissection during the surgical treatment of renal cancer in the modern era","Godoy, Guilherme, L. O&#039;malley, Rebecca, Taneja, Samir S.","International braz j urol; 34(2); 132-142","International braz j urol","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382008000200002&lang=pt" 
"S0120-53072008000100004-col","Trayectorias de vida: experiencias de un grupo urbano de adultos mayores","Varela Londoño, Luz Estella","Investigación y Educación en Enfermería; 26(1); 48-58","Investigación y Educación en Enfermería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072008000100004&lang=pt" 
"S0120-53072008000100005-col","Fidelidad de una intervención educativa: el papel de los facilitadores","Cruz Quevedo, Juana Edith, Onofre-Rodríguez, Dora Julia, Gutiérrez Valverde, Juana Mercedes, Gallegos Cabriales, Esther C, Villarruel, Antonia M","Investigación y Educación en Enfermería; 26(1); 60-67","Investigación y Educación en Enfermería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072008000100005&lang=pt" 
"S0120-53072008000100006-col","La enfermedad grave, una oportunidad","Beltrán Salazar, Óscar Alberto","Investigación y Educación en Enfermería; 26(1); 68-77","Investigación y Educación en Enfermería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072008000100006&lang=pt" 
"S0120-53072008000100007-col","La llamada por la vida: necesidades de cuidado urgente en la casa","Lopera Betancur, Martha Adiela","Investigación y Educación en Enfermería; 26(1); 78-84","Investigación y Educación en Enfermería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072008000100007&lang=pt" 
"S0120-53072008000100001-col","Pautas para elaborar la introducción de un artículo científico","","Investigación y Educación en Enfermería; 26(1); 21-22","Investigación y Educación en Enfermería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072008000100001&lang=pt" 
"S0120-53072008000100002-col","Autovaloración de calidad de vida y envejecimiento en adultos con riesgo de Alzheimer","Zea Herrera, María del Carmen, López Alzate, María Elizabeth, Valencia Marín, Claudia Marcela, Soto Gómez, Juliana Andrea, Aguirre Acevedo, Daniel Camilo, Lopera Restrepo, Francisco, Wolf D, Oswald, Rupprecht, Roland","Investigación y Educación en Enfermería; 26(1); 24-35","Investigación y Educación en Enfermería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072008000100002&lang=pt" 
"S0120-53072008000100003-col","Análisis de la periodización utilizada en historia de la enfermería","Velandia Mora, Ana Luisa","Investigación y Educación en Enfermería; 26(1); 36-47","Investigación y Educación en Enfermería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072008000100003&lang=pt" 
"S0120-53072008000100008-col","Aspectos culturales de la reproducción: el caso de los Suruí de Rondonia y Mato Grosso, Brasil","Arias Valencia, María Mercedes, Ventura Santos, Ricardo, Coimbra, Carlos, Escobar, Ana Lucia","Investigación y Educación en Enfermería; 26(1); 86-97","Investigación y Educación en Enfermería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072008000100008&lang=pt" 
"S0120-53072008000100009-col","Las decisiones de los habitantes de Medellín en materia de servicios de salud","Álvarez C, Luz Stella","Investigación y Educación en Enfermería; 26(1); 98-105","Investigación y Educación en Enfermería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072008000100009&lang=pt" 
"S0120-53072008000100011-col","La relación terapeuta-paciente en el mundo contemporáneo","Ospina Muñoz, Doris Elena","Investigación y Educación en Enfermería; 26(1); 116-122","Investigación y Educación en Enfermería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072008000100011&lang=pt" 
"S0120-53072008000100010-col","Rol del profesor en el proceso de enseñanza aprendizaje de la investigación en estudiantes de Enfermería de la Universidad de Antioquia, Colombia","Ospina Rave, Beatriz Elena, Toro Ocampo, Jorge Arbey, Aristizábal Botero, Carlos Andrés","Investigación y Educación en Enfermería; 26(1); 106-114","Investigación y Educación en Enfermería","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072008000100010&lang=pt" 
"S0798-40652008000100008-ven","Analisis del sistema electrico venezolano desde la perspectiva de la teoria de redes complejas","M, Claudio, S, Rocco","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 23(1); 103-109","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652008000100008&lang=pt" 
"S0798-40652008000100003-ven","Adiós techos rojos, hola bulldozers: ingeniería y cambio modernizador en Venezuela de 1923 a enero de 1958","Méndez, Nelson","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 23(1); 31-47","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652008000100003&lang=pt" 
"S0798-40652008000100002-ven","Prototipaje de la interfaz de usuario: una experiencia en el dominio de la geologia","Acosta, Alecia Eleonora, Reyes, Aldo, Zambrano, Nancy","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 23(1); 19-29","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652008000100002&lang=pt" 
"S0798-40652008000100001-ven","Control robusto de un sistema lineal de parámetros variantes (LPV): Un enfoque de las desigualdades matriciales lineales (LMI)","Teppa Garrán, Pedro Antonio","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 23(1); 5-17","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652008000100001&lang=pt" 
"S0798-40652008000100007-ven","Optimización del plan básico de numeración e identificación en la red pública de transmisión de datos de Venezuela","Planchart, Franklin","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 23(1); 87-101","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652008000100007&lang=pt" 
"S0798-40652008000100006-ven","Diseños de mezcla de tereftalato de polietileno (pet) - cemento","Alesmar, Luis, Rendón, Nalia, Korody, María Eugenia","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 23(1); 76-86","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652008000100006&lang=pt" 
"S0798-40652008000100005-ven","Estudio de concreto elaborado con caucho de reciclado de diferentes tamanos de particulas","Albano, C, Camacho, N, Hernandez, M, Bravo, A. J, Guevara, H","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 23(1); 67-75","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652008000100005&lang=pt" 
"S0798-40652008000100004-ven","Relacion entre el estado de oxidacion, la actividad y la selectividad de catalizadores a base de VMgO en la dhox de n-butano","Papa, José, Brito, Joaquín, López, Leidy, Correa, Gonzalo","Revista de la Facultad de Ingeniería Universidad Central de Venezuela; 23(1); 49-66","Revista de la Facultad de Ingeniería Universidad Central de Venezuela","Espanhol","2008","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-40652008000100004&lang=pt" 
"S0717-95022008000100001-chl","Morfometría de la Pared Intestinal del Colon Ascendente de Ratas Sometidas a Desnutrición Proteica Severa","Hermes, Catchia, Azevedo, Jorge Fernandes de, Araújo, Eduardo José de Almeida, Sant&#039;Ana, Débora de Mello Gonçales","International Journal of Morphology; 26(1); 5-11","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100001&lang=pt" 
"S0717-95022008000100002-chl","Scanning Electron Microscopy Study of the Dorsal Surface of the Tongue in Zaedyus pichiy (Mammalia, Xenarthra, Dasypodidae)","Ciuccio, M, Estecondo, S, Casanave, E. B","International Journal of Morphology; 26(1); 13-18","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100002&lang=pt" 
"S0717-95022008000100003-chl","Efecto de Dosis Única Intraperitoneal de Cipermetrina en la Corteza Cerebral Somatosensorial de Ratones CF- 1","Jiménez Venegas, Leonella, Quilodrán Peredo, Javier, Miranda Olivares, Juan Pablo, Rodríguez Bustos, Héctor","International Journal of Morphology; 26(1); 19-26","International Journal of Morphology","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100003&lang=pt" 
"S0717-95022008000100004-chl","Unilateral Pectoralis Minimus Muscle: A Case Report","Rai, Rajalakshmi, Ranade, Anu V, Prabhu, Latha V, Prakash, , Rajanigandha, V, Nayak, Soubhagya R","International Journal of Morphology; 26(1); 27-29","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100004&lang=pt" 
"S0717-95022008000100005-chl","Morphological Expression of the Renal Artery: A Direct Anatomical Study in a Colombian Half-caste Population","Saldarriaga, Bladimir, Pinto, Sergio A, Ballesteros, Luis E","International Journal of Morphology; 26(1); 31-38","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100005&lang=pt" 
"S0717-95022008000100006-chl","Origin of the Circumflex Branch of the Coronary Artery: A Case Report","Alves, Nilton","International Journal of Morphology; 26(1); 39-41","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100006&lang=pt" 
"S0717-95022008000100007-chl","Arterias Mentolabiales Bilaterales: Reporte de un Caso","Suazo Galdames, Iván Claudio, Cantín López, Mario, Zavando Matamala, Daniela Alejandra","International Journal of Morphology; 26(1); 43-46","International Journal of Morphology","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100007&lang=pt" 
"S0717-95022008000100008-chl","Study of Sinoatrial Nodal Artery Dominance in Brazilian Human Hearts","Bezerra, Frank Silva, Nagato, Akinori Cardoso, Vieira, Carolina Lourdes Julião, Reis, Liana Antonicci, Novais, Luciene, Valença, Samuel Santos","International Journal of Morphology; 26(1); 47-50","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100008&lang=pt" 
"S0717-95022008000100009-chl","Neonatal Administration of Fluoxetine Decreased Final Sertoli Cell Number in Wistar Rats","Silva Junior, Valdemiro Amaro da, Lins Amorim, Marleyne José Afonso Accioly, Amorim Junior, Adelmar Afonso de, Pinto, Catarina Ferreira, Deiró, Tereza B. J., Oliveira, João Ricardo M. de, Peixoto, Christina Alves, Manhães-de-Castro, Raul","International Journal of Morphology; 26(1); 51-62","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100009&lang=pt" 
"S0717-95022008000100010-chl","Fiber Type Composition in Semitendinous Muscle of Wistar Rats and Effects of Intermittent Training on its Hypertrophy","Ferreira, Alexandre, Campos, Gerson Eduardo Rocha","International Journal of Morphology; 26(1); 63-67","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100010&lang=pt" 
"S0717-95022008000100011-chl","Radiation Nephritis: Anti-inflammatory Effect of Dexamethasone in Adult Wistar Rats (Rattus norvegicus)","Owoeye, O, Malomo, A. O, Elumelu, T. N, Salami, A. A, Osuagwu, F. C, Akinlolu, A. A, Adenipekun, A, Shokunbi, M. T","International Journal of Morphology; 26(1); 69-74","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100011&lang=pt" 
"S0717-95022008000100012-chl","Anomalous Origin of Cystic Artery from Gastroduodenal artery  A Case Report","Vishnumaya, G, Bhagath, Kumar Potu, Vasavi, Rakesh Gorantla, Thejodhar, P","International Journal of Morphology; 26(1); 75-76","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100012&lang=pt" 
"S0717-95022008000100013-chl","Carcinoma de Células Escamosas de Labio Inferior: Asociación Entre Grado de Angiogénesis, Graduación Histológica y Frente de Invasión Tumoral","Cantín López, Mario, Suazo Galdames, Iván, Venegas Rojas, Bernardo, Zavando Matamala, Daniela","International Journal of Morphology; 26(1); 77-82","International Journal of Morphology","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100013&lang=pt" 
"S0717-95022008000100014-chl","Newly Formed Bone in Mandible Decortication Experimental Model Using rhBMP-2 Evaluated by Densitometric Study","Issa, João Paulo Mardegan, Tiossi, Rodrigo, Watanabe, Plauto Christopher Aranha, Siéssere, Selma, Regalo, Simone Cecílio Hallak, Lopes, Ruberval Armando, Di Matteo, Miguel Angel Sala, Iyomasa, Mamie Mizusaki, Defino, Helton Luiz Aparecido","International Journal of Morphology; 26(1); 83-88","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100014&lang=pt" 
"S0717-95022008000100015-chl","Ortopantomographic Blind Test of Mandibular Ramus Flexure as a Morphological Indicator of Sex in Chilean Young Adults","Suazo Galdames, Iván Claudio, San Pedro Valenzuela, Jaime, Schilling Quezada, Nilo Alejandro, Celis Contreras, César Eduardo, Hidalgo Rivas, José Alejandro, Cantín López, Mario","International Journal of Morphology; 26(1); 89-92","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100015&lang=pt" 
"S0717-95022008000100016-chl","Morphoquantitative Analysis of the Intraepithelial Neoplasic Uterine Cells by Computer Image System","Lima, Jacqueline Silva Brito, Bittencourt, Alexandre Motta, Lima, Carlos Eduardo de Queiroz, Mota, Diógenes Luis da, Romaguera, Ana Maria de Ataíde, da Silva, Luiz Lúcio Soares","International Journal of Morphology; 26(1); 93-98","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100016&lang=pt" 
"S0717-95022008000100017-chl","A Rare Case of Unilateral Third Head of Sternocleidomastoid Muscle","Cherian, Saju Binu, Nayak, Satheesha","International Journal of Morphology; 26(1); 99-101","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100017&lang=pt" 
"S0717-95022008000100018-chl","Mesotelioma Invasivo de un Canino: Citología, Clínica y Hallazgos Patológicos","Ochoa Amaya, Julieta, Hernández Arevalo, Gilma","International Journal of Morphology; 26(1); 103-112","International Journal of Morphology","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100018&lang=pt" 
"S0717-95022008000100019-chl","Structural and Ultrastructural Aspects of Folliculogenesis in Didelphis albiventris, the South-American Opossum","Cesario, Maria Dalva, Matheus, Selma M. Michelin","International Journal of Morphology; 26(1); 113-120","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100019&lang=pt" 
"S0717-95022008000100020-chl","Sperm Morphological Studies of the West African Dwarf Buck Treated with Pumpkin Plant (Cucurbita pepo)","Oyeyemi, M. O, Olukole, S. G, Esan, O","International Journal of Morphology; 26(1); 121-126","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100020&lang=pt" 
"S0717-95022008000100021-chl","Teaching of the Integrated Morphology","Suazo Galdames, Iván Claudio, Cantín López, Mario, Bustos Alvarez, Ivonne Patricia, Salgado Alarcón, Guillermo Enrique","International Journal of Morphology; 26(1); 127-130","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100021&lang=pt" 
"S0717-95022008000100022-chl","Seasonal Variation in the Histomorphology and Histochemistry of Ampulla of Vas Deferens of Gaddi Goat and Gaddi Sheep","Suri, Shalini, Sudhakar, Lakoju Sai, Bhardwaj, Ram Lal","International Journal of Morphology; 26(1); 131-136","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100022&lang=pt" 
"S0717-95022008000100023-chl","A Comparative Study of the Ileum in Rat (Rattus norvegicus), Bat (Eidolon helvum) and Pangolin (Manis tricuspis) as Investigated Using Histological Method","Ofusori, D. A, Caxton-Martins, E. A, Komolafe, O. O, Oluyemi, K. A, Adeeyo, O. A, Ajayi, S. A, Oluwayinka, P. O, Adelakun, E. A, Keji, S. T, Adesanya, O. A","International Journal of Morphology; 26(1); 137-141","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100023&lang=pt" 
"S0717-95022008000100024-chl","Estudio Histomorfológico Comparativo del Endometrio de Ovejas Prepúberes de Razas de Distinta Prolificidad","Vasconcellos C, Adriana, Carrasco R, Johannna, Valdés F, Fernando","International Journal of Morphology; 26(1); 143-148","International Journal of Morphology","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100024&lang=pt" 
"S0717-95022008000100025-chl","Morphological Features of the Apical Region in the Principal Cells of Mongrel Dog Epididymis","Schimming, Bruno Cesar, Vicentini, Carlos Alberto","International Journal of Morphology; 26(1); 149-153","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100025&lang=pt" 
"S0717-95022008000100026-chl","Histopathological Effects of Boron on Mouse Liver","Bustos-Obregón, Eduardo, Hartley Belmar, Ricardo, Catriao-Gálvez, Roberto","International Journal of Morphology; 26(1); 155-164","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100026&lang=pt" 
"S0717-95022008000100027-chl","Comparisons in Soft-Tissue Thicknesses on the Human Face in Fresh and Embalmed Corpses Using Needle Puncture Method","Suazo Galdames, Iván Claudio, Cantín López, Mario, Zavando Matamala, Daniela Alejandra, Perez Rojas, Francisco Javier, Torres Muñoz, Sebastián René","International Journal of Morphology; 26(1); 165-169","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100027&lang=pt" 
"S0717-95022008000100028-chl","","","International Journal of Morphology; 26(1); 170-226","International Journal of Morphology","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100028&lang=pt" 
"S0717-95022008000100029-chl","VII CONGRESO INTERNACIONAL SOCIEDAD DE ANDROLOGÍA Y GAMETOLOGÍA DE CHILE IX JORNADAS INTERNACIONALES DE VERANO EN MEDICINA REPRODUCTIVA Y BIOTECNOLOGIA","","International Journal of Morphology; 26(1); 227-236","International Journal of Morphology","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95022008000100029&lang=pt" 
"S1516-35982008000300011-scl","Complexo enzimático para suínos: digestão, metabolismo, desempenho e impacto ambiental","Ruiz, Urbano dos Santos, Thomaz, Maria Cristina, Hannas, Melissa Izabel, Fraga, Alessandro Luís, Watanabe, Pedro Henrique, Silva, Susana Zaneti da","Revista Brasileira de Zootecnia; 37(3); 458-468","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000300011&lang=pt" 
"S1516-35982008000300015-scl","Degradação in vitro da fibra em detergente neutro de forragem tropical de baixa qualidade em função de suplementação com proteína e/ou carboidratos","Costa, Viviane Aparecida Carli, Detmann, Edenio, Valadares Filho, Sebastião de Campos, Paulino, Mário Fonseca, Henriques, Lara Toledo, Mantovani, Hilário Cuquetto","Revista Brasileira de Zootecnia; 37(3); 494-503","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000300015&lang=pt" 
"S1516-35982008000300024-scl","Análise colorimétrica e espectroscópica do muco de caracóis terrestres Achatina sp alimentados com ração diferenciada","Lorenzi, Adriana Tarlá, Martins, Maria de Fátima","Revista Brasileira de Zootecnia; 37(3); 572-579","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000300024&lang=pt" 
"S1516-35982008000300003-scl","Produção de massa seca, relação folha/colmo e alguns índices de crescimento do Brachiaria brizantha cv. Xaraés cultivado com a combinação de doses de nitrogênio e potássio","Rodrigues, Rosane Cláudia, Mourão, Gerson Barreto, Brennecke, Kathery, Luz, Pedro Henrique de Cerqueira, Herling, Valdo Rodrigues","Revista Brasileira de Zootecnia; 37(3); 394-400","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000300003&lang=pt" 
"S0101-31572008000100001-scl","From semi-stagnation to growth in a sino-centric market","Castro, Antonio Barros de","Revista de Economia Política; 28(1); 3-27","Revista de Economia Política","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000100001&lang=pt" 
"S0101-31572008000100002-scl","O Estado e suas razões: o II PND","Fonseca, Pedro Cezar Dutra, Monteiro, Sergio Marley Modesto","Revista de Economia Política; 28(1); 28-46","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000100002&lang=pt" 
"S0101-31572008000100003-scl","The Dutch disease and its neutralization: a Ricardian approach","Bresser-Pereira, Luiz Carlos","Revista de Economia Política; 28(1); 47-71","Revista de Economia Política","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000100003&lang=pt" 
"S0101-31572008000100005-scl","Banco Nacional: jogo de Ponzi, PROER e FCVS","Barbosa, Fernando de Holanda","Revista de Economia Política; 28(1); 97-115","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000100005&lang=pt" 
"S0101-31572008000100006-scl","A nova disciplina de sistemas econômicos comparados: uma proposta","Feijó, Ricardo Luis Chaves","Revista de Economia Política; 28(1); 116-135","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000100006&lang=pt" 
"S0101-31572008000100007-scl","O circuito finance-investimento-poupança- funding em economias abertas","Resende, Marco Flávio da Cunha","Revista de Economia Política; 28(1); 136-154","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000100007&lang=pt" 
"S0101-31572008000100009-scl","A aventura da crítica","Paulani, Leda Maria","Revista de Economia Política; 28(1); 166-177","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000100009&lang=pt" 
"S0101-31572008000100008-scl","Respostas a uma crítica marxista às perspectivas retórica e pragmática em economia","Fernandes, Danilo Araújo, Gala, Paulo, Rego, José Márcio","Revista de Economia Política; 28(1); 155-165","Revista de Economia Política","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572008000100008&lang=pt" 
"S0001-37652008000100004-scl","Erratum to &quot;Production of transgenic goat (Capra hircus) with human Granulocyte Colony Stimulating Factor (hG-CSF) gene in Brazil&quot;","","Anais da Academia Brasileira de Ciências; 80(1); 83-83","Anais da Academia Brasileira de Ciências","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652008000100004&lang=pt" 
"S0001-37652008000100003-scl","Characterisation of solvent extractable organic constituents in atmospheric particulate matter: an overview","Alves, Célia A.","Anais da Academia Brasileira de Ciências; 80(1); 21-82","Anais da Academia Brasileira de Ciências","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652008000100003&lang=pt" 
"S0001-37652008000100008-scl","Inhibition of caspase-8 activity reduces IFN-gamma expression by T cells from Leishmania major infection","Pereira, Wânia F., Guillermo, Landi V.C., Ribeiro-Gomes, Flávia L., Lopes, Marcela F.","Anais da Academia Brasileira de Ciências; 80(1); 129-136","Anais da Academia Brasileira de Ciências","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652008000100008&lang=pt" 
"S0001-37652008000100006-scl","Amazon Forest maintenance as a source of environmental services","Fearnside, Philip M.","Anais da Academia Brasileira de Ciências; 80(1); 101-114","Anais da Academia Brasileira de Ciências","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652008000100006&lang=pt" 
"S0001-37652008000100010-scl","Correlation between voxel based morphometry and manual volumetry in magnetic resonance images of the human brain","Uchida, Ricardo R., Del-Ben, Cristina M., Araújo, David, Busatto-Filho, Geraldo, Duran, Fábio L.S., Crippa, José A.S., Graeff, Frederico G.","Anais da Academia Brasileira de Ciências; 80(1); 149-156","Anais da Academia Brasileira de Ciências","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652008000100010&lang=pt" 
"S0001-37652008000100011-scl","Active transcription and ultrastructural changes during Trypanosoma cruzi metacyclogenesis","Ferreira, Ludmila R.P., Dossin, Fernando de M., Ramos, Thiago C., Freymüller, Edna, Schenkman, Sergio","Anais da Academia Brasileira de Ciências; 80(1); 157-166","Anais da Academia Brasileira de Ciências","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652008000100011&lang=pt" 
