"S0120-386X2008000200001-col","Un escenario para la Atención Primaria en Salud","Olaya Peláez, Álvaro","Revista Facultad Nacional de Salud Pública; 26(2); 115-116","Revista Facultad Nacional de Salud Pública","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-386X2008000200001&lang=pt" 
"S1516-35982008000700012-scl","Novas funções para estimar a produção de leite, em 305 dias de lactação, de vacas da raça Gir","Rebouças, Geovanne Ferreira, Gonçalves, Tarcisio de Moraes, Martinez, Mário Luiz, Azevedo Junior, Jairo, Koops, Wiebe","Revista Brasileira de Zootecnia; 37(7); 1222-1229","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700012&lang=pt" 
"S1516-35982008000700011-scl","Diversidade genética entre acessos de capim-elefante obtida com marcadores moleculares","Pereira, Antonio Vander, Machado, Marco Antonio, Azevedo, Ana Luisa Sousa, Nascimento, Carlos Souza do, Campos, Ana Lúcia, Lédo, Francisco José da Silva","Revista Brasileira de Zootecnia; 37(7); 1216-1221","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700011&lang=pt" 
"S1516-35982008000700018-scl","Inclusão de ovo desidratado em rações para frangos de corte nas fases pré-inicial e de crescimento","Teixeira, Elisanie Neiva Magalhães, Silva, José Humberto Vilar da, Ribeiro, Marcelo Luís Gomes, Costa, Fernando Guilherme Perazzo, Jordão Filho, José, Araujo, Daniel de Magalhães","Revista Brasileira de Zootecnia; 37(7); 1265-1270","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700018&lang=pt" 
"S1516-35982008000700005-scl","Produção de forragem de populações de azevém anual no estado do Rio Grande do Sul","Flores, Ricardo Antunes, Dall&#039;Agnol, Miguel, Nabinger, Carlos, Montardo, Daniel Portella","Revista Brasileira de Zootecnia; 37(7); 1168-1175","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700005&lang=pt" 
"S1516-35982008000700022-scl","Cana-de-açúcar tratada com óxido de cálcio fornecida com diferentes níveis de concentrado para novilhas de corte em confinamento","Moraes, Kamila Andreatta Kling de, Valadares Filho, Sebastião de Campos, Moraes, Eduardo Henrique Bevitori Kling de, Leão, Maria Ignez, Valadares, Rilene Ferreira Diniz, Pereira, Odilon Gomes, Soléro, Bárbara Pena","Revista Brasileira de Zootecnia; 37(7); 1293-1300","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700022&lang=pt" 
"S1516-35982008000700023-scl","Parâmetros nutricionais de novilhas de corte alimentadas com cana-de-açúcar tratada com óxido de cálcio e diferentes níveis de concentrado","Moraes, Kamila Andreatta Kling de, Valadares Filho, Sebastião de Campos, Moraes, Eduardo Henrique Bevitori Kling de, Leão, Maria Ignez, Valadares, Rilene Ferreira Diniz, Detmann, Edenio, Nalon, Paula Maria","Revista Brasileira de Zootecnia; 37(7); 1301-1310","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000700023&lang=pt" 
"S0256-95742008000700029-sza","Changing gender profile of medical schools in South Africa","Breier, Mignonne, Wildschut, Angelique","SAMJ: South African Medical Journal; 98(7); 557-560","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700029&lang=pt" 
"S0256-95742008000700028-sza","Cardiac disease in pregnancy: A 4-year audit at Pretoria Academic Hospital","Soma-Pillay, P, Macdonald, A P, Mathivha, T M, Bakker, J L, Mackintosh, M O","SAMJ: South African Medical Journal; 98(7); 553-556","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700028&lang=pt" 
"S0256-95742008000700025-sza","The prevalence of hepatitis B co-infection in a South African urban government HIV clinic","Firnhaber, Cynthia, Reyneke, Anne, Schulze, Doreen, Malope, Babatyi, Maskew, Mhairi, MacPhail, Patrick, Sanne, Ian, Bisceglie, Adrian Di","SAMJ: South African Medical Journal; 98(7); 541-544","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700025&lang=pt" 
"S0256-95742008000700012-sza","Lack of &#039;warm hands&#039; will render health care system &#039;impotent&#039;","Bateman, Chris","SAMJ: South African Medical Journal; 98(7); 510-511","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700012&lang=pt" 
"S0256-95742008000700013-sza","Beleaguered hospitals - help at last?","Bateman, Chris","SAMJ: South African Medical Journal; 98(7); 512-514","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700013&lang=pt" 
"S0256-95742008000700015-sza","MRI features of disseminated &#039;drop metastases&#039;","Ahmed, A","SAMJ: South African Medical Journal; 98(7); 522-523","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700015&lang=pt" 
"S0256-95742008000700016-sza","Was Stalin mad?","Retief, Francois, Wessels, André","SAMJ: South African Medical Journal; 98(7); 527-528","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700016&lang=pt" 
"S0256-95742008000700017-sza","A society in transition","Ellis, Chris","SAMJ: South African Medical Journal; 98(7); 529-529","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700017&lang=pt" 
"S0256-95742008000700018-sza","Essays in Medical Biography","Dent, David M","SAMJ: South African Medical Journal; 98(7); 530-530","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700018&lang=pt" 
"S0256-95742008000700019-sza","What do the xenophobic attacks reveal about the health of South African society?","Kenyon, Chris","SAMJ: South African Medical Journal; 98(7); 531-532","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700019&lang=pt" 
"S0256-95742008000700007-sza","Citrus aurantium - beware of the bitter orange","Louw, Vernon J, Louw, Hymne","SAMJ: South African Medical Journal; 98(7); 496-496","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700007&lang=pt" 
"S0256-95742008000700006-sza","Algae an answer to biofuels?","Sanders, Fred N","SAMJ: South African Medical Journal; 98(7); 494-496","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700006&lang=pt" 
"S0256-95742008000700005-sza","Services for child sexual abuse lacking","Abrahams, Naeemah, Mathews, Shanaaz","SAMJ: South African Medical Journal; 98(7); 491-494","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700005&lang=pt" 
"S0256-95742008000700004-sza","The child rape epidemic","Booysen, Nicolette, Brown, Carla, Collison, Nicolette, Diedericks, Ralph, Ginger, Funeka, Hendricks, Shehaam, Karp, Licia, Loleka, Noluthando, Pieters, Andre, Slabbert, Lynette, van As, Sebastian","SAMJ: South African Medical Journal; 98(7); 490-492","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700004&lang=pt" 
"S0256-95742008000700003-sza","Dr Ivan Toms - a true hero","Nel, J T","SAMJ: South African Medical Journal; 98(7); 490-490","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700003&lang=pt" 
"S0256-95742008000700002-sza","Editor&#039;s Choice","van Niekerk, JP de V","SAMJ: South African Medical Journal; 98(7); 489-489","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700002&lang=pt" 
"S0256-95742008000700001-sza","Does the power of overripe tomatoes and dusty photos equal that of the bomb?","Richter, Marlise","SAMJ: South African Medical Journal; 98(7); 487-487","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700001&lang=pt" 
"S0256-95742008000700009-sza","Chris Barnard - a further tribute","Forsyth, J (&#039;Joc&#039;) R L","SAMJ: South African Medical Journal; 98(7); 498-498","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700009&lang=pt" 
"S0256-95742008000700008-sza","Of HIV, grief and TOP","Morroni, Chelsea, Hoffman, Margaret, Cooper, Di","SAMJ: South African Medical Journal; 98(7); 498-498","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700008&lang=pt" 
"S0256-95742008000700010-sza","Proposed health price regulations stir up hornet&#039;s nest","Bateman, Chris","SAMJ: South African Medical Journal; 98(7); 500-504","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700010&lang=pt" 
"S0256-95742008000700014-sza","The South African Bone Marrow Registry (SABMR) and allogeneic bone marrow transplantation","Ruff, Paul, Schlaphoff, Terry, du Toit, Ernette, Heyns, Anthon","SAMJ: South African Medical Journal; 98(7); 516-518","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700014&lang=pt" 
"S0256-95742008000700024-sza","Bleomycin plasma spill-over levels in paediatric patients undergoing intralesional injection for the treatment of haemangiomas","Ionescu, G, Mabeta, P, Dippenaar, N, Muir, T, Fourie, P, Shelver, G","SAMJ: South African Medical Journal; 98(7); 538-540","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700024&lang=pt" 
"S0256-95742008000700027-sza","An evaluation of the District Health Information System in rural South Africa","Garrib, A, Herbst, K, Dlamini, L, McKenzie, A, Stoops, N, Govender, T, Rohde, J","SAMJ: South African Medical Journal; 98(7); 549-552","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700027&lang=pt" 
"S0256-95742008000700026-sza","Pre-operative clinical assessment for anaesthesia and the effect of HIV infection","Penfold, P R, Lundgren, A C","SAMJ: South African Medical Journal; 98(7); 545-548","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700026&lang=pt" 
"S0256-95742008000700021-sza","Medication storage temperatures in primary response vehicles","Stein, Christopher","SAMJ: South African Medical Journal; 98(7); 535-537","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700021&lang=pt" 
"S0256-95742008000700020-sza","Xenophobic violence","van der Spuy, Zephne M, Mazwai, Lizo, Kirsch, Ralph","SAMJ: South African Medical Journal; 98(7); 533-533","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700020&lang=pt" 
"S0256-95742008000700023-sza","The mechanism of bleomycin in inducing haemangioma regression","Mabeta, P, Davis, P F","SAMJ: South African Medical Journal; 98(7); 538-540","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700023&lang=pt" 
"S0256-95742008000700022-sza","Bipolar diathermy for the outpatient control of posterior epistaxis","McKenzie, B J, Loock, J W","SAMJ: South African Medical Journal; 98(7); 536-537","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700022&lang=pt" 
"S0256-95742008000700011-sza","Blind former British Home Secretary backs new cell phone initiative","Bateman, Chris","SAMJ: South African Medical Journal; 98(7); 506-508","SAMJ: South African Medical Journal","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742008000700011&lang=pt" 
"S0121-50512008000200002-col","Las redes empresariales y la dinámica de la empresa: aproximación teórica","Becerra Rodríguez, Fredy","Innovar; 18(32); 27-46","Innovar","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200002&lang=pt" 
"S0121-50512008000200003-col","Perspectivas y consideraciones sobre el aporte biológico al desarrollo de la gestión de tecnología","Jiménez Hernández, Claudia Nelcy, Castellanos Domínguez, Óscar Fernando","Innovar; 18(32); 47-64","Innovar","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200003&lang=pt" 
"S0121-50512008000200008-col","El Grupo Santodomingo: el pez chico se come al grande de generación en generación","Rodríguez Romero, Carlos Alberto, Duque Oliva, Edison Jair","Innovar; 18(32); 127-152","Innovar","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200008&lang=pt" 
"S0121-50512008000200011-col","Grupos estratégicos en la banca colombiana: análisis estático y dinámico","Garcés Cano, Jorge Enrique, Duque Oliva, Edison Jair","Innovar; 18(32); 195-226","Innovar","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200011&lang=pt" 
"S0121-50512008000200010-col","Las cadenas hoteleras en el mundo y evolución de su operación en México al inicio del siglo XXI","Jiménez Martínez, Alfonso de Jesús","Innovar; 18(32); 167-194","Innovar","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200010&lang=pt" 
"S0121-50512008000200012-col","Empresa, innovación y desarrollo","Misas Arango, Gabriel","Innovar; 18(32); 227-229","Innovar","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200012&lang=pt" 
"S0121-50512008000200006-col","Efectos de la colaboración con usuarios sobre el tipo de innovación desarrollado","Sánchez-González, Gloria, González-Álvarez, Nuria, Nieto Antolín, Mariano","Innovar; 18(32); 87-110","Innovar","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200006&lang=pt" 
"S0121-50512008000200004-col","Environmental uncertainty: the side object of perception","Santos Álvarez, María del Valle, García Merino, María Teresa","Innovar; 18(32); 65-74","Innovar","Inglês","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200004&lang=pt" 
"S0121-50512008000200005-col","Efectos de la satisfacción emocional y evaluativa de los espectadores deportivos sobre sus intenciones de asistir y recomendar","Alvarado Herrera, Alejandro, Beltrán Gallego, Saray","Innovar; 18(32); 75-86","Innovar","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200005&lang=pt" 
"S0122-97612008000100009-col","NUEVOS REGISTROS Y AMPLIACIÓN DE ÁMBITOS BATIMÉTRICOS DE CANGREJOS (CRUSTACEA: DECAPODA: BRACHYURA) PARA EL MAR CARIBE COLOMBIANO","Ariza, Paola, Campos, Néstor H., Bermúdez, Adriana","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 155-188","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100009&lang=pt" 
"S0122-97612008000100008-col","VANCES EN EL DISEÑO DE UNA RED DE ÁREAS MARINAS PROTEGIDAS: ESTRATEGIA DE CONSERVACIÓN PARA EL NORTE DEL CARIBE CONTINENTAL","C., David Alonso, Segura Quintero, Carolina, Castillo Torres, Paula, Gerhantz Muro, José","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 129-156","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100008&lang=pt" 
"S0122-97612008000100004-col","SELECCIÓN DE BACTERIAS CON CAPACIDAD DEGRADADORA DE HIDROCARBUROS AISLADAS A PARTIR DE SEDIMENTOS DEL CARIBE COLOMBIANO","Narváez-Flórez, Silvia, L. Gómez, Martha, Martínez, María M.","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 61-75","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100004&lang=pt" 
"S0122-97612008000100006-col","DISTRIBUCIÓN DE METALES PESADOS (Pb, Cd Y Zn) EN PERFILES DE SEDIMENTO ASOCIADO A RHIZOPHORA MANGLE EN EL RÍO SEVILLA - CIÉNAGA GRANDE DE SANTA MARTA, COLOMBIA","Pablo Parra, Juan, Fernanda Espinosa, Luisa","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 95-110","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100006&lang=pt" 
"S0122-97612008000100007-col","ENSAMBLAJES DE PECES ARRECIFALES DEL ÁREA DE SANTA MARTA Y EL PARQUE NACIONAL NATURAL TAYRONA","Olaya Restrepo, Julián, Reyes Nivia, María Catalina, Rodríguez Ramírez, Alberto","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 111-127","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100007&lang=pt" 
"S0122-97612008000100002-col","INFLUENCIA DEL RÍO SINÚ Y EL MAR CARIBE EN EL SISTEMA LAGUNAR DE CISPATÁ","Ruiz Ochoa, Mauricio, Bernal, Gladys, Polanía, Jaime","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 29-49","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100002&lang=pt" 
"S0122-97612008000100001-col","ESTRUCTURA Y COMPOSICIÓN DE LAS COMUNIDADES DE GORGONIAS DE LOS ARRECIFES DEL ARCHIPIÉLAGO SABANA-CAMAGÜEY, CUBA: CONECTIVIDAD Y FACTORES DETERMINANTES","Alcolado, Pedro M, García-Parrado, Pedro, Hernández-Muñoz, Darlenys","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 9-27","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100001&lang=pt" 
"S0122-97612008000100003-col","NUEVOS REGISTROS DE CRUSTÁCEOS BRACHYURA Y AMPLIACIÓN DE LA DISTRIBUCIÓN DE ALGUNAS ESPECIES PARA EL MAR CARIBE COLOMBIANO","Gómez Lemos, Luis, Cruz, Norella, Hernando Campos, Néstor","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 53-62","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100003&lang=pt" 
"S0122-97612008000100011-col","PRIMER REGISTRO EN COLOMBIA DE CORBICULA FLUMINEA (MOLLUSCA: BIVALVIA: CORBICULIDAE), UNA ESPECIE INVASOR","De La Hoz Aristizábal, Maria V.","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 197-202","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100011&lang=pt" 
"S0122-97612008000100010-col","OPHIOTHRIX SYNOECINA (ECHINODERMATA: OPHIUROIDEA:OPHIOTRICHIDAE): ESPECIE ENDÉMICA Y VULNERABLE DEL CARIBE COLOMBIANO","Monroy-López, Mario, Solano, Oscar D.","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 191-196","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100010&lang=pt" 
"S0122-97612008000100012-col","PRIMER REGISTRO DEL GÉNERO HETERODINIUM (DINOPHYCEAE) EN AGUAS COSTERAS DEL CARIBE COLOMBIANO","Ramos Ortega, Lina M., Vidal V., Luís A.","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 201-207","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100012&lang=pt" 
"S0122-97612008000100013-col","FIRST RECORD OF TOBAGOGORGIA HARDYI (OCTOCOR ALLIA: GORGONIDAE) FROM THE COLOMBIAN CARIBBEAN","Chacón-Gómez, Isabel Cristina, Santodomingo, Nadiezhda, Reyes, Javier","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 209-214","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Inglês","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100013&lang=pt" 
"S0122-97612008000100005-col","CARACTERIZACIÓN GENÉTICA DE LA COLONIA REPRODUCTIVA DE LA TORTUGA MARINA GOLFINA -LEPIDOCHELYS OLIVACEA- en el PARQUE NACIONAL NATURAL GORGONA (PACÍFICO COLOMBIANO) A PARTIR DE SECUENCIAS DE ADN MITOCONDRIAL","Camacho Mosquera, Lindamar, Amorocho, Diego, Mejía Ladino, Luz M., Palacio Mejía, Juan D., Rondón González, Fernando","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 77-92","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100005&lang=pt" 
"S0122-97612008000100014-col","EVALUACIÓN RÁPIDA DE LOS EFECTOS DEL HURACÁN BETA EN LA ISLA PROVIDENCIA (CARIBE COLOMBIANO)","Rodríguez-Ramírez, Alberto, Reyes-Nivia, María Catalina","Boletín de Investigaciones Marinas y Costeras - INVEMAR; 37(1); 215-222","Boletín de Investigaciones Marinas y Costeras - INVEMAR","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-97612008000100014&lang=pt" 
"S2225-62532008001200003-sza","A new model for mining method selection of mineral deposit based on fuzzy decision making","Samimi Namin, F., Shahriar, K., Ataee-pour, M., Dehghani, H.","Journal of the Southern African Institute of Mining and Metallurgy; 108(7); 385-395","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008001200003&lang=pt" 
"S2225-62532008001200005-sza","Seismic monitoring of the Northparkes Lift 2 block cave - Part I undercutting","Hudyma, M., Potvin, Y., Allison, D.","Journal of the Southern African Institute of Mining and Metallurgy; 108(7); 405-419","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008001200005&lang=pt" 
"S2225-62532008001200001-sza","Comparative study of the influence of minerals in gas sorption isotherms of three coals of similar rank","Rodrigues, C., Pinheiro, H.J., Lemos de Sousa, M.J.","Journal of the Southern African Institute of Mining and Metallurgy; 108(7); 371-375","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008001200001&lang=pt" 
"S2225-62532008001200002-sza","The 2007 South African Mineral and Petroleum Resources Draft Royalty Bill: An independent analysis","Cawood, F.T.","Journal of the Southern African Institute of Mining and Metallurgy; 108(7); 377-384","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008001200002&lang=pt" 
"S2225-62532008001200004-sza","Ground support strategies to control large deformations in mining excavations","Potvin, Y., Hadjigeorgiou, J.","Journal of the Southern African Institute of Mining and Metallurgy; 108(7); 397-404","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008001200004&lang=pt" 
"S2225-62532008001200006-sza","Seismic monitoring of the Northparkes Lift 2 block cave - Part 2 production caving","Hudyma, M., Potvin, Y., Allison, D.","Journal of the Southern African Institute of Mining and Metallurgy; 108(7); 421-430","Journal of the Southern African Institute of Mining and Metallurgy","Inglês","2008","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S2225-62532008001200006&lang=pt" 
"S0212-71992008000700010-esp","Pancreatitis autoinmune: A propósito de un caso","Villalobos Sánchez, A., Muñoz Morente, A., Pérez de Pedro, I., Navarro Piñero, A., Reguera Iglesias, J. M., Gómez Huelgas, R.","Anales de Medicina Interna; 25(7); 359-361","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000700010&lang=pt" 
"S0121-50512008000200001-col","Gastos sociais e crise do capital","Ferreira Lima, Carlos Alberto","Innovar; 18(32); 9-26","Innovar","Português","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200001&lang=pt" 
"S0121-50512008000200009-col","Análisis económico, financiero y contable de la normativa reguladora de las juntas de obras de puertos en España, siglos XIX y XX","Calvo Cruz, Mercedes, Castro Pérez, Candelaria, Granado Suárez, Sonia","Innovar; 18(32); 153-166","Innovar","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200009&lang=pt" 
"S0121-50512008000200007-col","Las redes de cubanos, norteamericanos y colombianos en el narcotráfico en Miami durante los años sesenta","Sáenz Rovner, Eduardo","Innovar; 18(32); 111-126","Innovar","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512008000200007&lang=pt" 
"S0042-96862008000700004-spa","Health communication: a call for papers","Wallace, Jane, Bari, Sona, Reinders, Lina, Rainford, John, Gamhewage, Gaya, Fleck, Fiona","Bulletin of the World Health Organization; 86(7); 500A-500A","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000700004&lang=pt" 
"S0042-96862008000700002-spa","Foreign policy and global public health: working together towards common goals","Chan, Margaret, Støre, Jonas Gahr, Kouchner, Bernard","Bulletin of the World Health Organization; 86(7); 498-498","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000700002&lang=pt" 
"S0042-96862008000700010-spa","Lack of active follow-up of cancer patients in Chennai, India: implications for population-based survival estimates","Swaminathan, Rajaraman, Rama, Ranganathan, Shanta, Viswanathan","Bulletin of the World Health Organization; 86(7); 509-515","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000700010&lang=pt" 
"S0042-96862008000700001-spa","WHO 60th anniversary commemorative volume","","Bulletin of the World Health Organization; 86(7); 497-497","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000700001&lang=pt" 
"S0042-96862008000700003-spa","Yaws eradication: past efforts and future perspectives","Asiedu, Kingsley, Amouzou, Bernard, Dhariwal, Akshay, Karam, Marc, Lobo, Derek, Patnaik, Sarat, Meheus, André","Bulletin of the World Health Organization; 86(7); 499A-499A","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000700003&lang=pt" 
