"S1413-81232015000601721-spa","Tentativa de suicídio em mulheres idosas – uma perspectiva de gênero","Meneghel, Stela Nazareth, Moura, Rosylaine, Hesler, Lilian Zielke, Gutierrez, Denise Machado Duran","Ciência &amp; Saúde Coletiva; 20(6); 1721-1730","Ciência &amp; Saúde Coletiva","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232015000601721&lang=pt" 
"S0716-27902015000100004-chl","Sembrando un cuerpo nuevo: Performance e interconexión en prácticas musicales &quot;andinas&quot; de Buenos Aires","Podhajcer, Adil","Revista musical chilena; 69(223); 47-65","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100004&lang=pt" 
"S0716-27902015000100003-chl","Gracias a la vida, Trío para un nuevo tiempo y el tercer período compositivo de Celso Garrido-Lecca","Niño Vásquez, Nelson","Revista musical chilena; 69(223); 21-46","Revista musical chilena","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-27902015000100003&lang=pt" 
"S0120-55872015000100010-col","LO QUE SANCHO VINO A DECIR Y DESPUÉS TORNÓ A CREER: UN ESTUDIO DIACRÓNICO DE PERÍFRASIS CON VERBOS DE MOVIMIENTO EN DON QUIJOTE","Fernández Martín, Patricia","Lingüística y Literatura; (67); 141-162","Lingüística y Literatura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-55872015000100010&lang=pt" 
"S0120-55872015000100003-col","&quot;FAZME AVER MALA FIN&quot;: LA MUERTE DE MERLÍN EN EL BALADRO DEL SABIO MERLÍN A LA LUZ DEL ARS MORIENDI","Gutiérrez Trápaga, Daniel","Lingüística y Literatura; (67); 23-38","Lingüística y Literatura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-55872015000100003&lang=pt" 
"S0120-55872015000100004-col","LA CONEXIÓN ITALIANA: NOTAS PARA UN ANÁLISIS COMPARATIVO ENTRE EL LEANDRO EL BEL Y LA CRÓNICA DO IMPERADOR BELIANDRO","Álvarez Cifuentes, Pedro","Lingüística y Literatura; (67); 39-54","Lingüística y Literatura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-55872015000100004&lang=pt" 
"S0104-83332015000100333-scl","Tudo muda, nada muda: as implicações do uso das tecnologias de informação sobre o trabalho das mulheres no setor eletroeletrônico","Leite, Marcia de Paula, Guimarães, Pilar Carvalho","Cadernos Pagu; (44); 333-366","Cadernos Pagu","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100333&lang=pt" 
"S1413-70542015000300276-scl","ANTIOXIDANT ENZYME ACTIVITY AND FRESH-CUT ARRACACHA QUALITY","Vilela, Hêmina Carla, Goulart, Patrícia de Fátima Pereira, Souza, Kamila Rezende Dázio de, Boas, Ana Carolina Vilas, Roda, Jane Silva, Oliveira, Roseane Maria Evangelista de","Ciência e Agrotecnologia; 39(3); 276-282","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300276&lang=pt" 
"S0104-83332015000100199-scl","Feminisms on the web: lines and forms of action in contemporary feminist debate*","Ferreira, Carolina Branco de Castro","Cadernos Pagu; (44); 199-228","Cadernos Pagu","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100199&lang=pt" 
"S0104-83332015000100299-scl","Recompondo corpos, reconstruindo trajetórias: ações da medicina e da justiça frente à mutilação sexual de meninos","Lacerda, Paula","Cadernos Pagu; (44); 299-331","Cadernos Pagu","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100299&lang=pt" 
"S0104-83332015000100261-scl","A pedagogia das políticas públicas de saúde: norma e fricções de gênero na feitura de corpos*","Vasconcelos, Michele de Freitas Faria de, Seffner, Fernando","Cadernos Pagu; (44); 261-297","Cadernos Pagu","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100261&lang=pt" 
"S1413-70542015000300232-scl","ECONOMIC ANALISYS OF A COFFEE-BANANA SYSTEM OF A FAMILY-BASED AGRICULTURE AT THE ATLANTIC FOREST ZONE, BRAZIL","Alves, Elaine Ponciano, Silva, Márcio Lopes da, Oliveira Neto, Sílvio Nolasco de, Barrella, Tatiana Pires, Santos, Ricardo Henrique Silva","Ciência e Agrotecnologia; 39(3); 232-239","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300232&lang=pt" 
"S0104-83332015000100061-scl","&quot;Discreet and out of the gay scene&quot; - notes on contemporary sexual visibility","Miskolci, Richard","Cadernos Pagu; (44); 61-90","Cadernos Pagu","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100061&lang=pt" 
"S0104-83332015000100391-scl","Entre a liberdade e a igualdade: princípios e impasses da ideologia poliamorista","Pilão, Antonio","Cadernos Pagu; (44); 391-422","Cadernos Pagu","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100391&lang=pt" 
"S1413-70542015000300240-scl","ECONOMICAL AND FINANCIAL ANALYSIS OF AVIARIES FOR THE INTEGRATION OF BROILERS UNDER CONDITIONS OF RISK","Simões, Danilo, Ribeiro, João Paulo, Gouveia, Pedro Rodrigo, Santos, Josiane Corrêa dos","Ciência e Agrotecnologia; 39(3); 240-247","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300240&lang=pt" 
"S0104-83332015000100013-scl","Subject and network: potential and political limits of the (un)making of bodies online","Zafra, Remedios","Cadernos Pagu; (44); 13-30","Cadernos Pagu","Inglês, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100013&lang=pt" 
"S0104-83332015000100229-scl","Traduciendo prácticas, tejiendo redes, cruzando fronteras. Itinerarios del feminismo argentino de los &#039;70s","Felitti, Karina","Cadernos Pagu; (44); 229-260","Cadernos Pagu","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100229&lang=pt" 
"S1413-70542015000300283-scl","TECHNOLOGICAL CHARACTERIZATION AND CLASSIFICATION OF WHEAT LINEAGES CULTIVATED IN THE CERRADO MINEIRO","Madeira, Raul Antônio Viana, Fernandes, Anderson Felicori, Reis, Wagner Pereira, Carvalho, Carlos Wanderlei Piler de, Pereira, Joelma","Ciência e Agrotecnologia; 39(3); 283-290","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300283&lang=pt" 
"S0104-83332015000100031-scl","Unfaithful narratives: methodological and affective notes about experiences of masculinity in a dating website for married people","Pelúcio, Larissa","Cadernos Pagu; (44); 31-60","Cadernos Pagu","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100031&lang=pt" 
"S0104-83332015000100367-scl","Entre &quot;reais&quot; e &quot;virtuais&quot;: noções sobre risco e verdade em um clube brasileiro para crossdressers","Vencato, Anna Paula","Cadernos Pagu; (44); 367-390","Cadernos Pagu","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100367&lang=pt" 
"S1413-70542015000300291-scl","MATHEMATICAL MODELING OF ORANGE SEED DRYING KINETICS","Rosa, Daniele Penteado, Cantú-Lozano, Denis, Luna-Solano, Guadalupe, Polachini, Tiago Carregari, Telis-Romero, Javier","Ciência e Agrotecnologia; 39(3); 291-300","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300291&lang=pt" 
"S0104-83332015000100115-scl","Governing virtual bodies and intimacies : Cybermarriage industries between the United States and Latin America","Schaeffer, Felicity Amaya","Cadernos Pagu; (44); 115-140","Cadernos Pagu","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100115&lang=pt" 
"S0104-83332015000100171-scl","Self-exposed nudity on the net: displacements of obscenity and beauty?","Sibilia, Paula","Cadernos Pagu; (44); 171-198","Cadernos Pagu","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100171&lang=pt" 
"S0104-83332015000100091-scl","The imperative of images: construction of affinities through the cuse of digital media","Beleli, Iara","Cadernos Pagu; (44); 91-114","Cadernos Pagu","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100091&lang=pt" 
"S0104-83332015000100141-scl","Intersected ruralities: &quot;Campeiro&quot; youth and narratives of self and other in social media","Adelman, Miriam, Franco, César Bueno, Pires, Andressa Fontana","Cadernos Pagu; (44); 141-170","Cadernos Pagu","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100141&lang=pt" 
"S0080-62342015000300508-scl","Distance education in neonatal nursing scenarios: a systematic review","Freire, Laís Machado, Paula, Mariane Andreza de, Duarte, Elysangela Dittz, Bueno, Mariana","Revista da Escola de Enfermagem da USP; 49(3); 508-514","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300508&lang=pt" 
"S0080-62342015000300465-scl","Pleasure-suffering indicators of nursing work in a hemodialysis nursing service","Prestes, Francine Cassol, Beck, Carmem Lúcia Colomé, Magnago, Tânia Solange Bosi de Souza, Silva, Rosângela Marion da","Revista da Escola de Enfermagem da USP; 49(3); 465-472","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300465&lang=pt" 
"S1807-86722015000200103-scl","Processing yield and chemical composition of rainbow trout (Oncorhynchus mykiss) with regard to body weight","Souza, Maria Luiza Rodrigues de, Macedo-Viegas, Elisabete Maria, Zuanon, Jener Alexandre Sampaio, Carvalho, Maria Regina Barbieri de, Goes, Elenice Souza dos Reis","Acta Scientiarum. Animal Sciences; 37(2); 103-108","Acta Scientiarum. Animal Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86722015000200103&lang=pt" 
"S0080-62342015000300473-scl","Factors influencing adherence to standard precautions among nursing professionals in psychiatric hospitals","Piai-Morais, Thaís Helena, Orlandi, Fabiana de Souza, Figueiredo, Rosely Moralez de","Revista da Escola de Enfermagem da USP; 49(3); 473-480","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300473&lang=pt" 
"S0080-62342015000300502-scl","Prevalence of infection in kidney transplantation from living versus deceased donor: systematic review and meta-analysis","Taminato, Mônica, Fram, Dayana, Grothe, Cibele, Pereira, Rogério Rodrigues Floriano, Belasco, Angélica, Barbosa, Dulce","Revista da Escola de Enfermagem da USP; 49(3); 502-507","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300502&lang=pt" 
"S0080-62342015000300409-scl","Mapping Nursing language terms of Parkinson&#039;s disease","Tosin, Michelle Hyczy de Siqueira, Campos, Débora Moraes, Blanco, Luciana, Santana, Rosimere Ferreira, Oliveira, Beatriz Guitton Renauld Baptista de","Revista da Escola de Enfermagem da USP; 49(3); 409-416","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300409&lang=pt" 
"S0080-62342015000300401-scl","Cross-cultural adaptation of the Quality of Life Index Spinal Cord Injury - Version III","Reis, Priscila Alencar Mendes, Carvalho, Zuila Maria de Figueiredo, Tirado Darder, Juan José, Oriá, Mônica Oliveira Batista, Studart, Rita Mônica Borges, Maniva, Samia Jardelle Costa de Freitas","Revista da Escola de Enfermagem da USP; 49(3); 401-408","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300401&lang=pt" 
"S1807-86722015000200115-scl","Leaf tissue flows in ryegrass managed under different stocking rates","Silva, Mônique Foggiato da, Rocha, Marta Gomes da, Pötter, Luciana, Sichonany, Maria José de Oliveira, Ribeiro, Laila Arruda, Hundertmarck, Anelise Pereira","Acta Scientiarum. Animal Sciences; 37(2); 115-121","Acta Scientiarum. Animal Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86722015000200115&lang=pt" 
"S1807-86722015000200203-scl","Effect of age of dam on weight of calf in the genetic assessment of Zebu cattle in random regression models","Ferreira, Jorge Luís, Lopes, Fernando Brito, Bresolin, Tiago, Garcia, José Américo Soares, Minharro, Silvia, Lôbo, Raysildo Barbosa","Acta Scientiarum. Animal Sciences; 37(2); 203-208","Acta Scientiarum. Animal Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86722015000200203&lang=pt" 
"S0080-62342015000300417-scl","Life experiences of elderly with cancer pain: the existential comprehensive approach","Reticena, Kesley de Oliveira, Beuter, Margrid, Sales, Catarina Aparecida","Revista da Escola de Enfermagem da USP; 49(3); 417-423","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300417&lang=pt" 
"S0080-62342015000300424-scl","Cross-cultural adaptation of the Caregiver Reaction Assessment for use in Brazil with informal caregivers of the elderly","Mota, Fernanda Rochelly do Nascimento, Victor, Janaína Fonseca, Silva, Maria Josefina da, Bessa, Maria Eliana Peixoto, Amorim, Valdicleibe Lira de, Cavalcante, Maria Lígia Silva Nunes, Moreira, Andréa Carvalho Araújo, Barbosa, Talita Matias","Revista da Escola de Enfermagem da USP; 49(3); 424-431","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300424&lang=pt" 
"S0080-62342015000300432-scl","Educational pamphlets on health: a reception study","Nascimento, Évelyn Aparecida, Tarcia, Rita Maria Lino, Magalhães, Lidiane Pereira, Soares, Mariângela Abate de Lara, Suriano, Maria Lucia Fernandez, Domenico, Edvane Birelo Lopes De","Revista da Escola de Enfermagem da USP; 49(3); 432-439","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300432&lang=pt" 
"S0080-62342015000300372-scl","Accidental intoxication of the infant-juvenile population in households: profiles of emergency care","Brito, Jackeline Gonçalves, Martins, Christine Baccarat de Godoy","Revista da Escola de Enfermagem da USP; 49(3); 372-379","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300372&lang=pt" 
"S0080-62342015000300481-scl","Nursing staff sizing in the emergency room of a university hospital","Paixão, Taís Couto Rego da, Campanharo, Cássia Regina Vancini, Lopes, Maria Carolina Barbosa Teixeira, Okuno, Meiry Fernanda Pinto, Batista, Ruth Ester Assayag","Revista da Escola de Enfermagem da USP; 49(3); 481-487","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300481&lang=pt" 
"S0080-62342015000300488-scl","Direct Cost of Reprocessing Cotton-woven Surgical Drapes: a Case Study","Tomé, Mariana Fexina, Lima, Antônio Fernandes Costa","Revista da Escola de Enfermagem da USP; 49(3); 488-494","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300488&lang=pt" 
"S0080-62342015000300394-scl","Effectiveness Of 2% And 4% Papain Gels In The Healing Of Venous Ulcers","Ribeiro, Andréa Pinto Leite, Oliveira, Beatriz Guitton Renaud Baptista de, Soares, Marja Ferreira, Barreto, Bruna Maiara Ferreira, Futuro, Débora Omena, Castilho, Selma Rodrigues de","Revista da Escola de Enfermagem da USP; 49(3); 394-400","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300394&lang=pt" 
"S0080-62342015000300364-scl","Knowledge, attitude and practice of condom use by women of an impoverished urban area","Andrade, Smalyanna Sgren da Costa, Zaccara, Ana Aline Lacet, Leite, Kamila Nethielly Souza, Brito, Karen Krystine Gonçalves de, Soares, Maria Júlia Guimarães Oliveira, Costa, Marta Miriam Lopes, Pinheiro, Ana Karina Bezerra, Oliveira, Simone Helena dos Santos","Revista da Escola de Enfermagem da USP; 49(3); 364-371","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300364&lang=pt" 
"S0080-62342015000300495-scl","Reasons and meanings attributed by women who experienced induced abortion: an integrative review","Sell, Sandra Elisa, Santos, Evanguelia Kotzias Atherino dos, Velho, Manuela Beatriz, Erdmann, Alacoque Lorenzini, Rodriguez, Maria de Jesus Hernandes","Revista da Escola de Enfermagem da USP; 49(3); 495-501","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300495&lang=pt" 
"S1807-86722015000200167-scl","Quality of aged meat of young bulls fed crude glycerin associated with different roughage sources","Machado, Mirela, Lage, Josiane Fonseca, Ribeiro, Andressa Ferreira, Simonetti, Laís Regina, Oliveira, Emanuel Almeida, Berchielli, Telma Teresinha","Acta Scientiarum. Animal Sciences; 37(2); 167-172","Acta Scientiarum. Animal Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86722015000200167&lang=pt" 
"S0080-62342015000300380-scl","Instrument for assessing the quality of mobile emergency pre-hospital care: content validation","Dantas, Rodrigo Assis Neves, Torres, Gilson de Vasconcelos, Salvetti, Marina de Góes, Dantas, Daniele Vieira, Mendonça, Ana Elza Oliveira de","Revista da Escola de Enfermagem da USP; 49(3); 380-386","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300380&lang=pt" 
"S0080-62342015000300387-scl","Self-Care, Sense Of Coherence And Depression In Patients Hospitalized For Decompensated Heart Failure","Ferreira, Viviane Martinelli Pelegrino, Silva, Luma Nascimento, Furuya, Rejane Kiyomi, Schmidt, André, Rossi, Lídia Aparecida, Dantas, Rosana Aparecida Spadoti","Revista da Escola de Enfermagem da USP; 49(3); 387-393","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300387&lang=pt" 
"S1807-86722015000200143-scl","In vitro degradation and total gas production of byproducts generated in the biodiesel production chain","Morais, Raissa Kiara Oliveira de, Silva, Aderbal Marcos de Azevedo, Bezerra, Leilson Rocha, Carneiro, Heloisa, Moreira, Milenna Nunes, Medeiros, Fabiola Franklin de","Acta Scientiarum. Animal Sciences; 37(2); 143-148","Acta Scientiarum. Animal Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86722015000200143&lang=pt" 
"S0080-62342015000300440-scl","Prevalence of self-reported constipation in adults from the general population","Schmidt, Fernanda Mateus Queiroz, Santos, Vera Lúcia Conceição de Gouveia, Domansky, Rita de Cássia, Barros, Elaine, Bandeira, Mariana Alves, Tenório, Mariana Alves de Melo, Jorge, José Marcio Neves","Revista da Escola de Enfermagem da USP; 49(3); 440-449","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300440&lang=pt" 
"S1807-86722015000200159-scl","Effect of rib fat thickness on the quality of aged meat from Nellore young bulls","Dallantonia, Erick Escobar, Lage, Josiane Fonseca, Simonetti, Laís Regina, Vito, Elias San, Delevatti, Lutti Maneck, Berchielli, Telma Teresinha","Acta Scientiarum. Animal Sciences; 37(2); 159-165","Acta Scientiarum. Animal Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86722015000200159&lang=pt" 
"S1807-86722015000200181-scl","Performance of beef cattle bulls in feed lots and fed on diets containing enzymatic complex","Oliveira, Leonardo Guimarães de, Ferreira, Reginaldo Nassar, Padua, João Teodoro, Ulhoa, Cirano José, Cysneiros, Cristine Dos Santos Settimi, Arnhold, Emmanuel","Acta Scientiarum. Animal Sciences; 37(2); 181-186","Acta Scientiarum. Animal Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86722015000200181&lang=pt" 
"S0080-62342015000300450-scl","Massage with aromatherapy: effectiveness on anxiety of users with personality disorders in psychiatric hospitalization","Domingos, Thiago da Silva, Braga, Eliana Mara","Revista da Escola de Enfermagem da USP; 49(3); 450-456","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300450&lang=pt" 
"S0080-62342015000300457-scl","Violence, Burnout and Minor Psychiatric Disorders in Hospital Work","Pai, Daiane Dal, Lautert, Liana, Souza, Sônia Beatriz Cocaro de, Marziale, Maria Helena Palucci, Tavares, Juliana Petri","Revista da Escola de Enfermagem da USP; 49(3); 457-464","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000300457&lang=pt" 
"S1807-86722015000200129-scl","Glutamic acid supplementation on low protein diets for laying hens","Bezerra, Roseane Madeira, Costa, Fernando Guilherme Perazzo, Givisiez, Patrícia Emília Naves, Goulart, Cláudia de Castro, Santos, Renato Andrade dos, Lima, Matheus Ramalho de","Acta Scientiarum. Animal Sciences; 37(2); 129-134","Acta Scientiarum. Animal Sciences","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86722015000200129&lang=pt" 
"S1413-70542015000300301-scl","ERRATUM","","Ciência e Agrotecnologia; 39(3); 301-301","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300301&lang=pt" 
"S0104-83332015000100453-scl","Diótima. Politica e potere non sono la stessa cosa","Muaraca, Mariateresa","Cadernos Pagu; (44); 453-461","Cadernos Pagu","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100453&lang=pt" 
"S1413-70542015000300269-scl","ANTIOXIDANT ACTIVITY DURING STORAGE OF APPLES SUBJECTED TO IRRADIATION","Fante, Camila Argenta, Elias, Heloísa Helena de Siqueira, Henrique, Paôla de Castro, Boas, Ana Carolina Vilas, Lima, Luiz Carlos de Oliveira","Ciência e Agrotecnologia; 39(3); 269-275","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300269&lang=pt" 
"S0104-83332015000100423-scl","&quot;Subversivas&quot;: &quot;Malas madres&quot; y familias &quot;desnaturalizadas&quot;","Regueiro, Sabina Amantze","Cadernos Pagu; (44); 423-452","Cadernos Pagu","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100423&lang=pt" 
"S1413-70542015000300260-scl","LICURY CAKE IN LAMB FEED: CHARACTERISTICS OF CARCASS AND NON-CARCASS COMPONENTS","Santos, Fernanda Maria dos, Santos, Juliana Dantas Rodrigues, Carvalho, Francisco Allan Leandro de, Queiroz, Mário Adriano Ávila, Yamamoto, Sandra Mari, Guimarães, Omair Dantas","Ciência e Agrotecnologia; 39(3); 260-268","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300260&lang=pt" 
"S1413-70542015000300205-scl","HEIGHT-DIAMETER MODELS FOR THREE SUBTROPICAL FOREST TYPES IN SOUTHERN BRAZIL","Vibrans, Alexander Christian, Moser, Paolo, Oliveira, Laio Zimermann, Maçaneiro, João Paulo de","Ciência e Agrotecnologia; 39(3); 205-215","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300205&lang=pt" 
"S1413-70542015000300216-scl","PHOSPHORUS FRACTIONS AND AVAILABILITY IN A HAPLIC PLINTHOSOL UNDER NO-TILLAGE SYSTEM IN THE BRAZILIAN CERRADO","Rotta, Leonardo Ricardo, Paulino, Helder Barbosa, Anghinoni, Ibanor, Souza, Edicarlos Damacena de, Lopes, Guilherme, Carneiro, Marco Aurélio Carbone","Ciência e Agrotecnologia; 39(3); 216-224","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300216&lang=pt" 
"S0104-83332015000100463-scl","O paradigma heteronormativo e a prática com grupos LGBT","França, Lilian Cristina Monteiro","Cadernos Pagu; (44); 463-468","Cadernos Pagu","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100463&lang=pt" 
"S1413-70542015000300225-scl","POSTHARVEST CONSERVATION OF STRUCTURAL LONG SHELF LIFE TOMATO FRUITS AND WITH THE MUTANT RIN PRODUCED, IN EDAPHOCLIMATIC CONDITIONS OF THE SOUTHERN STATE OF TOCANTINS","Pereira, Miréia Aparecida Bezerra, Tavares, Aline Torquato, Silva, Edgard Henrique Costa, Alves, Anatércia Ferreira, Azevedo, Sebastião Márcio, Nascimento, Ildon Rodrigues","Ciência e Agrotecnologia; 39(3); 225-231","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300225&lang=pt" 
"S0104-83332015000100007-scl","Presentation","","Cadernos Pagu; (44); 7-11","Cadernos Pagu","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332015000100007&lang=pt" 
"S1413-70542015000300248-scl","INCLUSION OF ANNATTO SEED BY-PRODUCT IN DIETS CONTAINING SORGHUM FOR SLOW-GROWTH BROILERS","Souza, Davyd Herik, Freitas, Ednardo Rodrigues, Santos, Edibergue Oliveira dos, Cipriano, Rafaela Maia, Figueiredo, Carlos Weiber Silva, Dantas, Francisco Diego Teixeira","Ciência e Agrotecnologia; 39(3); 248-259","Ciência e Agrotecnologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-70542015000300248&lang=pt" 
"S0120-55872015000100001-col","EDITORIAL","Botero García, Mario Martín","Lingüística y Literatura; (67); 11-13","Lingüística y Literatura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-55872015000100001&lang=pt" 
"S0120-55872015000100012-col","Cerdà i Surroca, Maria Àngela; Prat Serra, Montserrat; Zarandona, Juan Miguel (Eds.). Escalibor. Un cant modernista artúric conquereix el món / Excálibur. Un canto modernista artúrico conquista el mundo. Madrid: SIAL Ediciones, 2014, 255 p","Villegas, Simón Andrés","Lingüística y Literatura; (67); 174-178","Lingüística y Literatura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-55872015000100012&lang=pt" 
"S0120-55872015000100011-col","Zarandona, Juan Miguel (ed.). De Britania a Britonia. La leyenda artúrica en tierras de Iberia: cultura, literatura y traducción. Berna: Peter Lang, 2014, 459 p","Arango Giraldo, Santiago","Lingüística y Literatura; (67); 165-173","Lingüística y Literatura","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-55872015000100011&lang=pt" 
"S0122-20662015000100010-col","ACEVEDO TARAZONA, Álvaro y SAMACÁ ALONSO, Gabriel David (eds.), Manuales escolares y construcción de nación en Colombia: Siglos XIX y XX, Colección Escuela de Historia-25 años, Bucaramanga, UIS, 2013, 310 p","Delgado Díaz, Adrián","Anuario de Historia Regional y de las Fronteras; 20(1); 225-226","Anuario de Historia Regional y de las Fronteras","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-20662015000100010&lang=pt" 
