"S1870-39252001000100007-mex","Sonora: An Intimate Geography","Pineda Pablos, Nicolás","Región y sociedad; 13(21); 201-205","Región y sociedad","Espanhol","2001","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252001000100007&lang=pt" 
"S0864-21762001000100010-cub","El estrabismo en el niño y anestesia","de la Lastra Rodríguez, Joaquín L., Barata Pitaluga, Gilberto, Maristany Ugarte, Silvia, Martín Penago, Martha, Ríos Pérez, Teresa","Revista Cubana de Oftalmología; 14(1); -","Revista Cubana de Oftalmología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762001000100010&lang=pt" 
"S0864-21762001000100001-cub","Técnica de suturas ajustables: Resultados","Hernández Santos, Lourdes R., Naranjo Fernández, Rosa M., Méndez Sánchez, Teresita de J.","Revista Cubana de Oftalmología; 14(1); -","Revista Cubana de Oftalmología","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21762001000100001&lang=pt" 
"S0048-77322001000200007-ven","Derivación ventrículo-peritoneal y embarazo. Reporte de tres casos y revisión de la literatura","Benítez, Gidder, Tejada, Paúl, Moros, José, Rumbao, Fabio, Silva, María Da, Medina, Nora","Revista de Obstetricia y Ginecología de Venezuela; 61(2); 109-112","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322001000200007&lang=pt" 
"S0048-77322001000200005-ven","La superficie de separación placentaria","Castejón S, Olivar","Revista de Obstetricia y Ginecología de Venezuela; 61(2); 95-100","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322001000200005&lang=pt" 
"S0048-77322001000200004-ven","Mortalidad materna directa. Hospital &quot;Dr. Adolfo Prince Lara&quot;. 1992-2000","Faneite A, Pedro, Starnieri, Mirna","Revista de Obstetricia y Ginecología de Venezuela; 61(2); 89-94","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322001000200004&lang=pt" 
"S0048-77322001000200003-ven","Cordocentesis","Paravisini, Iván, González Arias, Freddy, Rodríguez, Elizabeth, Morales, Jasmín","Revista de Obstetricia y Ginecología de Venezuela; 61(2); 83-88","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322001000200003&lang=pt" 
"S0048-77322001000200009-ven","XVIII Congreso Nacional de Obstetricia y Ginecología","Zapata, Leonor","Revista de Obstetricia y Ginecología de Venezuela; 61(2); 117-124","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322001000200009&lang=pt" 
"S0048-77322001000200008-ven","Hematocervix en paciente posmenopáusica con antecedente de electrocoagulación. Caso clínico","Martínez Matheus, Odessa, Molina Vílchez, Rafael, Vásquez, Hernán, Trinidad Martínez, José","Revista de Obstetricia y Ginecología de Venezuela; 61(2); 113-115","Revista de Obstetricia y Ginecología de Venezuela","Espanhol","2001","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0048-77322001000200008&lang=pt" 
"S1131-57682001000600012-esp","Mucho más que diez minutos... y ¡qué menos!","Pérez Torralba, T.","Medifam; 11(6); 91-93","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600012&lang=pt" 
"S1131-57682001000600009-esp","Fascitis eosinofílica: una causa infrecuente de aparición de edemas en Atención Primaria. A propósito de un caso","Alins Presas, J., Caballero Humet, I., Moriana de la Olla, C., Panisello Royo, J.","Medifam; 11(6); 86-87","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600009&lang=pt" 
"S1131-57682001000600003-esp","Automonitorización de glucemia capilar como predictor de hemoglobina glicada","Gimeno Orna, J. A., Rodríguez Andrés, M., Enciso Ciriano, L., Bosque Luna, P., Boned Juliani, B.","Medifam; 11(6); 31-38","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600003&lang=pt" 
"S1131-57682001000600008-esp","Coartación de aorta: diagnóstico de sospecha en la consulta de Atención Primaria","Puente García, N. M., Fernández Gómez, M. L., Voces García, D.","Medifam; 11(6); 77-85","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600008&lang=pt" 
"S1131-57682001000600006-esp","La picadura del pez araña","Lemus Reyes, J. N., Boada Fernández del Campo, C.","Medifam; 11(6); 62-69","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600006&lang=pt" 
"S1131-57682001000600007-esp","Hombro doloroso y tumor de Pancoast","Campo Matías, F. del, González Peláez, J. L., Martín Santos, J. Mª.","Medifam; 11(6); 70-76","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600007&lang=pt" 
"S1131-57682001000600004-esp","Factores que influyen en el uso de los protocolos clínicos, según la opinión de los fisioterapeutas de los centros de salud de la región de Murcia","Medina i Mirapeix, F., Meseguer Henarejos, A. B., Saturno Hernández, P. J., Saura Llamas, J., Montilla Herrador, J., Lillo Navarro, Mª. C.","Medifam; 11(6); 43-48","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600004&lang=pt" 
"S1131-57682001000600002-esp","Repaglinida, un nuevo antidiabético oral","Calvo Romero, J. Mª., Lima Rodríguez, E. Mª.","Medifam; 11(6); 27-30","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600002&lang=pt" 
"S1131-57682001000600001-esp","Modelos estratégicos para el diseño de la historia clínica electrónica","Alonso López, F. A., Custodi i Canosa, J.","Medifam; 11(6); 11-22","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600001&lang=pt" 
"S1131-57682001000600011-esp","Tétanos y difteria: Retos pendientes en seroprotección","Eiros, J. Mª., Hernández, B., Ortega, Mª., Bachiller, M. R., Lejarazu, R. O.","Medifam; 11(6); 88-91","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600011&lang=pt" 
"S1131-57682001000600010-esp","Variabilidad clínica en la indicación de folatos a la embarazada","Madueño Caro, A. J., Muñoz-Cruzado Poce, M.","Medifam; 11(6); 87-88","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600010&lang=pt" 
"S1131-57682001000600005-esp","¿Por qué un tratamiento precoz en la artritis reumatoide?","Benito Ruiz, P., Pros Simón, A.","Medifam; 11(6); 53-61","Medifam","Espanhol","2001","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1131-57682001000600005&lang=pt" 
"S0034-75312001000200001-cub","Galactosemia: diagnóstico de 5 casos con deficiencia de transferasa","Gutiérrez García, Enna, Barrios garcía, Bárbara, Carrillo Estrada, Úrsula, Lantigua Cruz, Aracely","Revista Cubana de Pediatría; 73(2); 75-80","Revista Cubana de Pediatría","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312001000200001&lang=pt" 
"S0034-75312001000200002-cub","Anestesia en la ventana aorto-pulmonar","de la Parte Pérez, Lincoln, Hernández Suárez, Blas, Carballés García, Francisco","Revista Cubana de Pediatría; 73(2); 81-85","Revista Cubana de Pediatría","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312001000200002&lang=pt" 
"S0034-75312001000200003-cub","Soluciones utilizadas en el tratamiento de la hipovolemia","Mena miranda, Vivian R., Ruza Tarrío, Francisco, Castro Pacheco, Bertha L.","Revista Cubana de Pediatría; 73(2); 86-94","Revista Cubana de Pediatría","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312001000200003&lang=pt" 
"S0034-75312001000200004-cub","Síndrome de Guillain-Barré: patogenia, diagnóstico y cuidados críticos en pediatría","Sánchez Miranda, Deybis, Busquet García, Carlos Manuel, Quirós Viqueira, Odila, Debesa Fernández&lt;A NAME=&quot;autor&quot;&gt;&lt;/A&gt;, Raúl","Revista Cubana de Pediatría; 73(2); 95-105","Revista Cubana de Pediatría","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312001000200004&lang=pt" 
"S0034-75312001000200005-cub","Mastocitosis: Unaafección poco común","Coronel Carbajal, Carlos","Revista Cubana de Pediatría; 73(2); 106-114","Revista Cubana de Pediatría","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312001000200005&lang=pt" 
"S0034-75312001000200006-cub","Monitoreo neurointensivo en pediatría (I): Generalidades","Pleguezuelo Rodríguez, Eduardo M., Quirós Viqueira, Odila, Rodríquez Bencomo, David, Montejo Montejo, José, López Delgado, Huviel","Revista Cubana de Pediatría; 73(2); 115-122","Revista Cubana de Pediatría","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312001000200006&lang=pt" 
"S0034-75312001000200007-cub","Monitoreo neurointensivo en pediatría (II): Pruebas dinámicas","Pleguezuelo Rodríguez, Eduardo M., Quirós Viqueira, Odila, Rodríguez Bencomo, David, Montejo Montejo, José, López Delgado, Huviel","Revista Cubana de Pediatría; 73(2); 123-130","Revista Cubana de Pediatría","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312001000200007&lang=pt" 
"S0034-75312001000200008-cub","Monitoreo neurointensivo en pediatría (III): Tratamiento. Medidas generales","Pleguezuelo Rodríguez, Eduardo M., Quirós Viqueira, Odila, Rodríguez Bencomo, David, montejo montejo, José, López Delgado, Huviel","Revista Cubana de Pediatría; 73(2); 131-139","Revista Cubana de Pediatría","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312001000200008&lang=pt" 
"S0102-09352001000300014-scl","Soroprevalência de brucelose canina na cidade de Alfenas, MG: dados preliminares","Almeida, A.C., Meneses, A.M., Bernis, V.M.O., Soares, T.M.P., Loiola, C.F., Marinovick, C., Ferreira, P.A.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 358-360","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300014&lang=pt" 
"S0104-44782001000100001-scl","","","Revista de Sociologia e Política; (16); 5-5","Revista de Sociologia e Política","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782001000100001&lang=pt" 
"S0104-44782001000100011-scl","Em busca do tempo perdido: utopia revolucionária e cultura engajada no Brasil","Napolitano, Marcos","Revista de Sociologia e Política; (16); 149-152","Revista de Sociologia e Política","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782001000100011&lang=pt" 
"S0104-44782001000100010-scl","O reencantamento do político: interpretações da contracultura","Adelman, Miriam","Revista de Sociologia e Política; (16); 143-147","Revista de Sociologia e Política","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782001000100010&lang=pt" 
"S0104-44782001000100002-scl","Apresentação","Souza, Nelson Rosário de","Revista de Sociologia e Política; (16); 7-8","Revista de Sociologia e Política","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782001000100002&lang=pt" 
"S0104-44782001000100008-scl","Planejamento urbano em Curitiba: saber técnico, classificação dos citadinos e partilha da cidade","Souza, Nelson Rosário de","Revista de Sociologia e Política; (16); 107-122","Revista de Sociologia e Política","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782001000100008&lang=pt" 
"S0104-44782001000100007-scl","A trajetória do discurso ambiental em Curitiba (1960-2000)","Oliveira, Márcio de","Revista de Sociologia e Política; (16); 97-106","Revista de Sociologia e Política","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782001000100007&lang=pt" 
"S0102-09352001000300016-scl","Qualidade espermática do sêmen criopreservado de cães: I - efeito do meio diluidor","Bueno, R., Costa, E.P., Guimarães, J.D., Valentim, F.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 53(3); 364-371","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352001000300016&lang=pt" 
"S0104-44782001000100003-scl","Estado e espaço urbano: revisitando criticamente as explicações sobre as políticas urbanas","Marques, Eduardo Cesar, Bichir, Renata Mirandola","Revista de Sociologia e Política; (16); 9-28","Revista de Sociologia e Política","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782001000100003&lang=pt" 
"S0104-44782001000100004-scl","A reinvenção das cidades na virada de século: agentes, estratégias e escalas de ação política","Sánchez, Fernanda","Revista de Sociologia e Política; (16); 31-49","Revista de Sociologia e Política","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782001000100004&lang=pt" 
"S0104-44782001000100005-scl","A questão da centralidade em São Paulo: o papel das associações de caráter empresarial","Frúgoli Jr., Heitor","Revista de Sociologia e Política; (16); 51-66","Revista de Sociologia e Política","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782001000100005&lang=pt" 
"S0104-44782001000100006-scl","(Des)Construindo o discurso eleitoral: o primeiro turno das eleições municipais majoritárias em Curitiba no ano 2000","Moura, Rosa, Kornin, Thaís","Revista de Sociologia e Política; (16); 67-95","Revista de Sociologia e Política","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782001000100006&lang=pt" 
"S0104-44782001000100009-scl","Crise e representação empresarial: o surgimento do pensamento nacional das bases empresariais","Bianchi, Alvaro","Revista de Sociologia e Política; (16); 123-142","Revista de Sociologia e Política","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782001000100009&lang=pt" 
"S0034-75232001000200001-cub","Trombólisis en el infarto agudo del miocardio: Análisis de los tiempos de demora","Gómez Padrón, María Virginia, Toledo Quesada, Antonio, Castellanos Dumois, Arquímides, Herrera, María Luisa","Revista Cubana de Medicina; 40(2); 91-95","Revista Cubana de Medicina","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232001000200001&lang=pt" 
"S0034-75232001000200002-cub","Hemocultivos y sepsis por cateterismo intravascular en los Servicios Críticos de Atención al Grave","Barrios Díaz, Luis Manuel, Cordero Ruiz, Dagmara, Sánchez Angulo, Luis Enrique","Revista Cubana de Medicina; 40(2); 96-102","Revista Cubana de Medicina","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232001000200002&lang=pt" 
"S0034-75232001000200003-cub","El control de la hipertensión arterial puede incrementar la esperanza de vida: Verificación de una hipótesis","Coutin Marie, Gisele, Borges Soria, Jorge, Batista Moliner, Ricardo, Feal Cañizares, Pablo","Revista Cubana de Medicina; 40(2); 103-108","Revista Cubana de Medicina","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232001000200003&lang=pt" 
"S0034-75232001000200004-cub","Eficacia diagnóstica de la biopsia endobronquial y correspondencia entre diagnóstico macroscópico y microscópico en 1 000 broncoscopias","Pino Alfonso, Pedro Pablo, Gassiot Nuño, Carlos, Hernández Lima, Lázaro, Hernández Pino, Yadira, de la Paz García de la Osa, Mercedes, Verdecia Rodríguez, Magalys, Martínez Cruz, Nidia","Revista Cubana de Medicina; 40(2); 109-113","Revista Cubana de Medicina","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232001000200004&lang=pt" 
"S0034-75232001000200005-cub","Valor diagnóstico del cepillado bronquial bajo control fluoroscópico y a ciegas en lesiones tumorales periféricas del árbol bronquial no visibles endoscópicamente","Pino Alfonso, Pedro Pablo, Gassiot Nuño, Carlos, Páez Prats, Isidoro A, Hernández Lima, Lázaro, Hernández Pino, Yadira, de la Paz García de la Osa, Mercedes, Verdecia Rodríguez, Magalys","Revista Cubana de Medicina; 40(2); 114-117","Revista Cubana de Medicina","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232001000200005&lang=pt" 
"S0034-75232001000200006-cub","Interleucina-12 VS: Enfermedades infecciosas","Sánchez de la Rosa, Rainel, Sánchez de la Rosa, Ernesto, Rodríguez Hernández, Néstor","Revista Cubana de Medicina; 40(2); 118-121","Revista Cubana de Medicina","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232001000200006&lang=pt" 
"S0034-75232001000200007-cub","Patogenia de la Psoriasis a la luz de los conocimientos actuales","Alfonso Trujillo, Israel, Díaz García, María Antonia, Sagaró Delgado, Bartolomé, Alfonso Trujillo, Yiovanni","Revista Cubana de Medicina; 40(2); 122-134","Revista Cubana de Medicina","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232001000200007&lang=pt" 
"S0034-75232001000200009-cub","Hamartoma endobronquial: Presentación de1 caso","Pino Alfonso, Pedro Pablo, Gassiot Nuño, Carlos, Toledo Sosa, Luis, Machado Puerto, Isidro, Ramos Quevedo, Adela, Verdecia Rodríguez, Magalys","Revista Cubana de Medicina; 40(2); 145-147","Revista Cubana de Medicina","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232001000200009&lang=pt" 
"S0034-75232001000200010-cub","Feocromocitoma y metoclopramida: Presentación de 1 caso","Hernández Beguiristaín, Juan de Dios, Zapata Martínez, Alicia, Perdomo López, Idalmys, Tamayo Oliver, Luis Ángel, Salazar Domínguez, Luis E","Revista Cubana de Medicina; 40(2); 148-151","Revista Cubana de Medicina","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232001000200010&lang=pt" 
"S0034-75232001000200011-cub","Mieloma múltiple en paciente joven con enfermedad renal poliquística","Benítez Llanes, Orestes, Morales Peralta, Margarita, Valdés Salazarte, Alicia, Castañer Moreno, Juan","Revista Cubana de Medicina; 40(2); 152-156","Revista Cubana de Medicina","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232001000200011&lang=pt" 
"S0034-75232001000200008-cub","Neumonías Difusas Intersticio Alveolares","Giannattasio, , Miranda, Jorge H*, Zabala, Adriana M**, Liliana, E","Revista Cubana de Medicina; 40(2); 135-144","Revista Cubana de Medicina","Espanhol","2001","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75232001000200008&lang=pt" 
"S0102-311X2001000300004-scl","&quot;Saber de SIDA&quot; y cuidado sexual en mujeres jóvenes de sectores populares del cordón sur de la ciudad de Buenos Aires. Apuntes para la definición de políticas de prevención","Grimberg, Mabel","Cadernos de Saúde Pública; 17(3); 481-489","Cadernos de Saúde Pública","Espanhol","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2001000300004&lang=pt" 
"S0102-311X2001000300003-scl","Biomarcadores moleculares em câncer: implicações para a pesquisa epidemiológica e a saúde pública","Wünsch Filho, Victor, Gattás, Gilka J Figaro.","Cadernos de Saúde Pública; 17(3); 467-480","Cadernos de Saúde Pública","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2001000300003&lang=pt" 
"S0102-311X2001000300006-scl","Uso da poeira e do ar como indicadores de contaminação ambiental em áreas circunvizinhas a uma fonte de emissão estacionária de chumbo","Quiterio, Simone Lorena, Silva, Célia Regina Sousa da, Vaitsman, Delmo Santiago, Martinhon, Priscila Tamiasso, Moreira, Maria de Fátima Ramos, Araújo, Ulisses César, Mattos, Rita de Cássia O. da C., Santos, Luiz Sérgio Cardoso","Cadernos de Saúde Pública; 17(3); 501-508","Cadernos de Saúde Pública","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2001000300006&lang=pt" 
"S0102-311X2001000300010-scl","Monitoramento biológico: conceitos e aplicações em saúde pública","Pivetta, Fatima, Machado, Jorge Mesquita Huet, Araújo, Ulisses César, Moreira, Maria de Fatima Ramos, Apostoli, Pietro","Cadernos de Saúde Pública; 17(3); 545-554","Cadernos de Saúde Pública","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2001000300010&lang=pt" 
"S0102-311X2001000300021-scl","Homicídios masculinos na Região Metropolitana de São Paulo entre 1979 e 1998: uma abordagem pictórica","Cordeiro, Ricardo, Donalisio, Maria Rita Camargo","Cadernos de Saúde Pública; 17(3); 669-677","Cadernos de Saúde Pública","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2001000300021&lang=pt" 
"S0102-311X2001000300031-scl","","","Cadernos de Saúde Pública; 17(3); 742-743","Cadernos de Saúde Pública","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2001000300031&lang=pt" 
"S0102-311X2001000300026-scl","Resistência antimicrobiana de coliformes isolados de leite humano ordenhado","Novak, Franz Reis, Almeida, João Aprígio Guerra de, Asensi, Marise Dutra, Moraes, Bianca Aguiar de, Rodrigues, Dália dos Prazeres","Cadernos de Saúde Pública; 17(3); 713-717","Cadernos de Saúde Pública","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2001000300026&lang=pt" 
"S0102-311X2001000300028-scl","Epidemia de esquistossomose aguda na praia de Porto de Galinhas, Pernambuco, Brasil","Barbosa, Constança Simões, Domingues, Ana Lúcia Coutinho, Abath, Frederico, Montenegro, Silvia Maria Lucena, Guida, Ubiracy, Carneiro, Jefferson, Tabosa, Barnabé, Moraes, Clarice N. Lins de, Spinelli, Vitorino","Cadernos de Saúde Pública; 17(3); 725-728","Cadernos de Saúde Pública","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2001000300028&lang=pt" 
"S0102-311X2001000300030-scl","","","Cadernos de Saúde Pública; 17(3); 739-741","Cadernos de Saúde Pública","Português","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2001000300030&lang=pt" 
"S0102-311X2001000300025-scl","Considerations on methodology used in the World Health Organization 2000 Report","Ugá, Alicia Domingues, Almeida, Célia Maria de, Szwarcwald, Célia Landmann, Travassos, Cláudia, Viacava, Francisco, Ribeiro, José Mendes, Costa, Nilson do Rosário, Buss, Paulo Marchiori, Porto, Silvia","Cadernos de Saúde Pública; 17(3); 705-712","Cadernos de Saúde Pública","Inglês","2001","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2001000300025&lang=pt" 
"S0102-311X2001000300031-spa","","","Cadernos de Saúde Pública; 17(3); 742-743","Cadernos de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300031&lang=pt" 
"S0102-311X2001000300030-spa","","","Cadernos de Saúde Pública; 17(3); 739-741","Cadernos de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300030&lang=pt" 
"S0102-311X2001000300028-spa","Epidemia de esquistossomose aguda na praia de Porto de Galinhas, Pernambuco, Brasil","Barbosa, Constança Simões, Domingues, Ana Lúcia Coutinho, Abath, Frederico, Montenegro, Silvia Maria Lucena, Guida, Ubiracy, Carneiro, Jefferson, Tabosa, Barnabé, Moraes, Clarice N. Lins de, Spinelli, Vitorino","Cadernos de Saúde Pública; 17(3); 725-728","Cadernos de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300028&lang=pt" 
"S0102-311X2001000300027-spa","Adiestramiento en el diagnóstico de las parasitosis intestinales en la red de laboratorios de Cuba","Núñez, Fidel Angel, Finlay, Carlos M.","Cadernos de Saúde Pública; 17(3); 719-724","Cadernos de Saúde Pública","Espanhol","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300027&lang=pt" 
"S0102-311X2001000300026-spa","Resistência antimicrobiana de coliformes isolados de leite humano ordenhado","Novak, Franz Reis, Almeida, João Aprígio Guerra de, Asensi, Marise Dutra, Moraes, Bianca Aguiar de, Rodrigues, Dália dos Prazeres","Cadernos de Saúde Pública; 17(3); 713-717","Cadernos de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300026&lang=pt" 
"S0102-311X2001000300025-spa","Considerations on methodology used in the World Health Organization 2000 Report","Ugá, Alicia Domingues, Almeida, Célia Maria de, Szwarcwald, Célia Landmann, Travassos, Cláudia, Viacava, Francisco, Ribeiro, José Mendes, Costa, Nilson do Rosário, Buss, Paulo Marchiori, Porto, Silvia","Cadernos de Saúde Pública; 17(3); 705-712","Cadernos de Saúde Pública","Inglês","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300025&lang=pt" 
"S0102-311X2001000300024-spa","Tendências da investigação epidemiológica em doenças crônicas","Mendonça, Gulnar Azevedo Silva","Cadernos de Saúde Pública; 17(3); 697-703","Cadernos de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300024&lang=pt" 
"S0102-311X2001000300023-spa","Aspectos de saúde coletiva e ocupacional associados à gestão dos resíduos sólidos municipais","Ferreira, João Alberto, Anjos, Luiz Antonio dos","Cadernos de Saúde Pública; 17(3); 689-696","Cadernos de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300023&lang=pt" 
"S0102-311X2001000300021-spa","Homicídios masculinos na Região Metropolitana de São Paulo entre 1979 e 1998: uma abordagem pictórica","Cordeiro, Ricardo, Donalisio, Maria Rita Camargo","Cadernos de Saúde Pública; 17(3); 669-677","Cadernos de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300021&lang=pt" 
"S0102-311X2001000300020-spa","Projeto Bambuí: estudo de base populacional dos fatores associados com o uso regular de serviços odontológicos em adultos","Matos, Divane Leite, Lima-Costa, Maria Fernanda F., Guerra, Henrique L., Marcenes, Wagner","Cadernos de Saúde Pública; 17(3); 661-668","Cadernos de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300020&lang=pt" 
"S0102-311X2001000300019-spa","Importância da análise de água para a saúde pública em duas regiões do Estado do Rio de Janeiro: enfoque para coliformes fecais, nitrato e alumínio","Freitas, Marcelo Bessa de, Brilhante, Ogenis Magno, Almeida, Liz Maria de","Cadernos de Saúde Pública; 17(3); 651-660","Cadernos de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300019&lang=pt" 
"S0102-311X2001000300017-spa","Variação no custo de internações hospitalares por lesões: os casos dos traumatismos cranianos e acidentes por armas de fogo","Feijó, Maria Cristina C., Portela, Margareth Crisóstomo","Cadernos de Saúde Pública; 17(3); 627-637","Cadernos de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300017&lang=pt" 
"S0102-311X2001000300016-spa","A declaração de óbito como indicador de sub-registro de casos de AIDS","Lemos, Katia Regina Valente de, Valente, Joaquim Gonçalves","Cadernos de Saúde Pública; 17(3); 617-626","Cadernos de Saúde Pública","Português","2001","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2001000300016&lang=pt" 
