"S0124-00642007000400009-col","Calidad de Vida y Apoyo Social de los Pacientes con Enfermedad Pulmonar Obstructiva Crónica","Ramírez-Vélez, Robinson","Revista de Salud Pública; 9(4); 568-575","Revista de Salud Pública","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642007000400009&lang=pt" 
"S0212-16112007000700015-esp","Evaluación del grado de satisfacción de un programa de nutrición enteral domiciliaria","Planas, M., Pérez-Portabella, C., Rodríguez, T., Puiggrós, C., Elvira, D., Dalmau, E.","Nutrición Hospitalaria; 22(5); 612-615","Nutrición Hospitalaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700015&lang=pt" 
"S0212-16112007000700011-esp","Tiempo de hospitalización y estado nutricional en pacientes hospitalizados","Leandro Merhi, V. A., Marques de Oliveira, M.ª R., Caran, A. L., Menuzzo Graupner Tristão, T., Miante Ambo, R., Tanner, M. A., Marton Vergna, C.","Nutrición Hospitalaria; 22(5); 590-595","Nutrición Hospitalaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700011&lang=pt" 
"S0212-16112007000700014-esp","Bypass gástrico en el tratamiento de la obesidad mórbida y la superobesidad: estudio comparativo","Carvajal-Balaguera, J., Martín García-Almenta, M., Oliart Delgado de Torres, S., Camuñas-Segovia, J., Peña-Gamarra, L., Fernández, I. P., Gómez-Maestro, P., Prieto Sánchez, A., Viso-Ciudad, S., Cerquella-Hernández, C. M.ª","Nutrición Hospitalaria; 22(5); 607-611","Nutrición Hospitalaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700014&lang=pt" 
"S0212-16112007000700012-esp","Valoración de la evolución de las comorbilidades de la obesidad mórbida tras tratamiento quirúrgico mediante la técnica del cruce duodenal","Vázquez Prado, A., Montalvá Orón, E. M.ª, Tursi Ríspoli, L. C. de","Nutrición Hospitalaria; 22(5); 596-601","Nutrición Hospitalaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700012&lang=pt" 
"S0212-16112007000700013-esp","Obesidad mórbida, enfermedad de hígado graso no alcohólico, síndrome metabólico y cirugía bariátrica","Silvestre, V., Ruano, M., García-Lescún, M. C. G., Aguirregoicoa, E., Criado, L., Rodríguez, A., Marco, A., García-Blanch, G.","Nutrición Hospitalaria; 22(5); 602-606","Nutrición Hospitalaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700013&lang=pt" 
"S0212-16112007000700004-esp","Contenido de zinc y cobre en los componentes individuales de las mezclas para fórmulas pediátricas de nutrición parenteral total","Menéndez, A. M.ª, Weisstaub, A. R., Montemerlo, H., Rusi, F., Guidoni, M.ª E., Piñeiro, A., Pita Martín de Portela, M.ª L.","Nutrición Hospitalaria; 22(5); 545-551","Nutrición Hospitalaria","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700004&lang=pt" 
"S0212-16112007000700010-esp","Insufficient voluntary intake of nutrients and energy in hospitalized patients","Tavares, M. M., Matos, L., Amaral, T. F.","Nutrición Hospitalaria; 22(5); 584-589","Nutrición Hospitalaria","Inglês","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700010&lang=pt" 
"S0212-16112007000700006-esp","Perception of body size among Mexican teachers and parents","Jiménez-Cruz, A., Bacardí-Gascón, M., Castellón-Zaragoza, A., García-Gallardo, J.L., Hovell, M.","Nutrición Hospitalaria; 22(5); 560-564","Nutrición Hospitalaria","Inglês","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700006&lang=pt" 
"S0212-16112007000700007-esp","Breast cancer in southern Brazil: association with past dietary intake","Di Pietro, P. F., Medeiros, N. I., Vieira, F. G. K., Fausto, M. A., Belló-Klein, A.","Nutrición Hospitalaria; 22(5); 565-572","Nutrición Hospitalaria","Inglês","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700007&lang=pt" 
"S0212-16112007000700002-esp","Intestinal toxicity of non-steroideal anti-inflammatory drugs with differential cyclooxigenase inhibition selectivity","Chopra, S., Kishore Saini, R., Nath Sanyal, S.","Nutrición Hospitalaria; 22(5); 528-537","Nutrición Hospitalaria","Inglês","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700002&lang=pt" 
"S0212-16112007000700003-esp","Does bicarbonated mineral water rich in sodium change insulin sensitivity of postmenopausal women?","Schoppen, S., Sánchez-Muniz, F. J., Pérez-Granados, A. M.ª, Gómez-Gerique, J. A., Sarriá, B., Navas-Carretero, S., Vaquero, M.ª Pilar","Nutrición Hospitalaria; 22(5); 538-544","Nutrición Hospitalaria","Inglês","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112007000700003&lang=pt" 
"S1413-35552007000500003-scl","Correlação entre classe funcional e qualidade de vida em usuários de marcapasso cardíaco","Cunha, TMB, Cota, RMA, Souza, BK, Oliveira, BG, Ribeiro, ALP, Sousa, LAP","Brazilian Journal of Physical Therapy; 11(5); 341-345","Brazilian Journal of Physical Therapy","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500003&lang=pt" 
"S1413-35552007000500004-scl","Influência do biofeedback respiratório associado ao padão quiet breathing sobre a função pulmonar e hábitos de respiradores bucais funcionais","Barbiero, EF, Vanderlei, LCM, Nascimento, PC, Costa, MM, Scalabrini Neto, A","Brazilian Journal of Physical Therapy; 11(5); 347-353","Brazilian Journal of Physical Therapy","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500004&lang=pt" 
"S1413-35552007000500005-scl","Mensuração da amplitude de movimento cervical em crianças respiradoras orais","Neiva, PD, Kirkwood, RN","Brazilian Journal of Physical Therapy; 11(5); 355-360","Brazilian Journal of Physical Therapy","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500005&lang=pt" 
"S1413-35552007000500006-scl","Pressões respiratórias máximas: valores encontrados e preditos em indivíduos saudáveis","Parreira, VF, França, DC, Zampa, CC, Fonseca, MM, Tomich, GM, Britto, RR","Brazilian Journal of Physical Therapy; 11(5); 361-368","Brazilian Journal of Physical Therapy","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500006&lang=pt" 
"S1413-35552007000500007-scl","Desenvolvimento e validação de um instrumento de medida da satisfação do paciente com a fisioterapia","Mendonça, KMPP, Guerra, RO","Brazilian Journal of Physical Therapy; 11(5); 369-376","Brazilian Journal of Physical Therapy","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500007&lang=pt" 
"S1413-35552007000500008-scl","Mobilidade articular dos dedos não lesados pós-reparo em lesão dos tendões flexores da mão","Rabelo, RB, Fonseca, MCR, Mazzer, N, Elui, VMC, Barbieri, CH","Brazilian Journal of Physical Therapy; 11(5); 377-382","Brazilian Journal of Physical Therapy","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500008&lang=pt" 
"S1413-35552007000500009-scl","Efeito do programa de revitalização de adultos sobre a ocorrência de quedas dos participantes","Rebelatto, JR, Castro, AP","Brazilian Journal of Physical Therapy; 11(5); 383-389","Brazilian Journal of Physical Therapy","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500009&lang=pt" 
"S1413-35552007000500011-scl","Percepção da qualidade de vida de indivíduos com doença de parkinson através do PDQ-39","Lana, RC, Álvares, LMRS, Nasciutti-Prudente, C, Goulart, FRP, Teixeira-Salmela, LF, Cardoso, FE","Brazilian Journal of Physical Therapy; 11(5); 397-402","Brazilian Journal of Physical Therapy","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500011&lang=pt" 
"S1413-35552007000500012-scl","O Efeito da crioterapia e compressão interminente no músculo lesado de ratos: uma análise morfométrica","Oliveira, NML, Gava, AD, Salvini, TF","Brazilian Journal of Physical Therapy; 11(5); 403-409","Brazilian Journal of Physical Therapy","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500012&lang=pt" 
"S1413-35552007000500013-scl","Confiabilidade da fotogrametria em relação a goniometria para avaliação postural de membros inferiores","Sacco, ICN, Alibert, S, Queiroz, BWC, Pripas, D, Kieling, I, Kimura, AA, Sellmer, AE, Malvestio, RA, Sera, MT","Brazilian Journal of Physical Therapy; 11(5); 411-417","Brazilian Journal of Physical Therapy","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500013&lang=pt" 
"S1413-35552007000500002-scl","Temporomandibular joint dysfunction and trapezius muscle fatigability","Ritzel, CH, Diefenthaeler, F, Rodrigues, AM, Guimarães, ACS, Vaz, MA","Brazilian Journal of Physical Therapy; 11(5); 333-339","Brazilian Journal of Physical Therapy","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500002&lang=pt" 
"S1413-35552007000500010-scl","Análise da pressão plantar e do equilíbrio postural em diferentes fases da gestação","Ribas, SI, Guirro, ECO","Brazilian Journal of Physical Therapy; 11(5); 391-396","Brazilian Journal of Physical Therapy","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552007000500010&lang=pt" 
"S0870-11642007000400002-prt","Estudo da corrosividade de solo contaminado por substâncias químicas através de ensaios de perda de massa e Índice de Steinrath","Loureiro, A., Brasil, S., Yokoyama, L.","Corrosão e Protecção de Materiais; 26(4); 113-121","Corrosão e Protecção de Materiais","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-11642007000400002&lang=pt" 
"S0370-41062007000600001-chl","PROLOGO","Tellerías C, Lidya","Revista chilena de pediatría; 78(); 7-7","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000600001&lang=pt" 
"S0370-41062007000600002-chl","Políticas de Infancia","QUEZADA L, ARNOLDO","Revista chilena de pediatría; 78(); 8-9","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000600002&lang=pt" 
"S0370-41062007000600003-chl","Evaluación económica de la prolongación del postnatal","AEDO I, CRISTIAN","Revista chilena de pediatría; 78(); 10-50","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000600003&lang=pt" 
"S0370-41062007000600004-chl","Respuestas a la audiencia con el Comité Asesor Presidencial de Políticas para la Infancia","MORAGA M, FRANCISCO, SAIEH A, CARLOS, QUEZADA L, ARNOLDO","Revista chilena de pediatría; 78(); 51-56","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000600004&lang=pt" 
"S0370-41062007000600005-chl","Accidentes en la infancia: Su prevención, tarea prioritaria en este milenio","ROMERO P, PATRICIO","Revista chilena de pediatría; 78(); 57-73","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000600005&lang=pt" 
"S0370-41062007000600006-chl","Desafíos del plan ampliado de inmunizaciones: Chile 2006","VERGARA C, JORGE, QUEZADA L, ARNOLDO","Revista chilena de pediatría; 78(); 74-84","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000600006&lang=pt" 
"S0370-41062007000600007-chl","El Maltrato Infantil desde la bioética: El sistema de salud y su labor asistencial ante el maltrato infantil, ¿qué hacer?","","Revista chilena de pediatría; 78(); 85-95","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000600007&lang=pt" 
"S0370-41062007000600008-chl","Apego y lactancia natural","PINTO L, FERNANDO","Revista chilena de pediatría; 78(); 96-102","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000600008&lang=pt" 
"S0370-41062007000600009-chl","Epidemiología, nueva morbilidad pediátrica y rol del pediatra","VARGAS C, NELSON A, QUEZADA L, ARNOLDO","Revista chilena de pediatría; 78(); 103-110","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000600009&lang=pt" 
"S0370-41062007000600010-chl","Unidades de Pediatría Ambiental","PARÍS M, ENRIQUE, MOLINA M, HELIA, RÍOS B, JUAN CARLOS","Revista chilena de pediatría; 78(); 111-116","Revista chilena de pediatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062007000600010&lang=pt" 
"S1130-05582007000500004-esp","Fístula arteriovenosa del labio inferior: Presentación de un caso","Estrada Sarmiento, M., Virreyes Espinosa, L.I., Gonzáles Pardo, S.","Revista Española de Cirugía Oral y Maxilofacial; 29(5); 325-329","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000500004&lang=pt" 
"S1130-05582007000500009-esp","","Falahat, Farzin","Revista Española de Cirugía Oral y Maxilofacial; 29(5); 354-355","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000500009&lang=pt" 
"S1130-05582007000500002-esp","Osteonecrosis de los maxilares inducida por bifosfonatos: prevención y actitud terapéutica","Barrientos Lezcano, F.J., Peral Cagigal, B., la Peña Varela, G. de, Sánchez Cuéllar, L.A., García Cantera, J.M., Serrat Soto, A., Verrier Hernández, A.","Revista Española de Cirugía Oral y Maxilofacial; 29(5); 309-317","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000500002&lang=pt" 
"S1130-05582007000500003-esp","Metástasis mandibular de adenocarcinoma gástrico: Presentación de un caso","Ferreras Granado, J., García-Rozado González, Á., Gómez Oliveira, G., Vázquez Mahía, I., López-Cedrún Cembranos, J.L.","Revista Española de Cirugía Oral y Maxilofacial; 29(5); 319-323","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000500003&lang=pt" 
"S1130-05582007000500010-esp","","Hernández Altemir, F., Hernández Montero, Sofía, Hernández Montero, Susana, Hernández Montero, Elena, Moros Peña, Manuel","Revista Española de Cirugía Oral y Maxilofacial; 29(5); 356-357","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000500010&lang=pt" 
"S1130-05582007000500007-esp","Tumor de Pindborg (tumor odontogénico epitelial calcificante)","Rubio Palau, J., Bescós Atín, C., Pamias Romero, J., Sáez Barba, M., Raspall Martín, G., Huguet Redecilla, P.","Revista Española de Cirugía Oral y Maxilofacial; 29(5); 342-347","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000500007&lang=pt" 
"S1130-05582007000500008-esp","Tumor hinchado de Pott: Recidiva tras 10 años asintomático","Martos Díaz, P., Naval Gías, L., González García, R., Mancha de la Plata, M., Youn Cho Lee, G., Rodríguez Campo, F.J., Sastre Pérez, J., Muñoz Guerra, M., Díaz González, F.J.","Revista Española de Cirugía Oral y Maxilofacial; 29(5); 349-353","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000500008&lang=pt" 
"S1130-05582007000500006-esp","Mioepitelioma benigno: presentación de un caso clínico","Ostrosky, A., Villa, D.M., González, M., Klurfan, F.","Revista Española de Cirugía Oral y Maxilofacial; 29(5); 336-341","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000500006&lang=pt" 
"S1130-05582007000500005-esp","Leiomiosarcoma intraóseo mandibular","López Ceres, A., Ruiz Delgado, F., Bermudo Añino, L.","Revista Española de Cirugía Oral y Maxilofacial; 29(5); 331-335","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000500005&lang=pt" 
"S1130-05582007000500001-esp","Osteonecrosis de los maxilares asociada al empleo de bifosfonatos","Castillo Pardo de Vera, J.L. del, García de Marcos, J.A., Arroyo Rodríguez, S., Galdeano Arenas, M., Calderón Polanco, J.","Revista Española de Cirugía Oral y Maxilofacial; 29(5); 295-308","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582007000500001&lang=pt" 
"S1130-14732007000500008-esp","","","Neurocirugía; 18(5); 430-444","Neurocirugía","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732007000500008&lang=pt" 
"S1130-14732007000500001-esp","Biología molecular de los glioblastomas","Franco-Hernández, C., Martínez-Glez, V., Rey, J.A.","Neurocirugía; 18(5); 373-382","Neurocirugía","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732007000500001&lang=pt" 
"S1130-14732007000500009-esp","","","Neurocirugía; 18(5); 446-446","Neurocirugía","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732007000500009&lang=pt" 
"S1130-14732007000500006-esp","Bilateral abducens nerve palsy following ruptured anterior communicating artery aneurysm: report of 2 cases","Göksu, E., Akyüz, M., Gürkanlar, D., Tuncer, R.","Neurocirugía; 18(5); 420-422","Neurocirugía","Inglês","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732007000500006&lang=pt" 
"S1130-14732007000500007-esp","Quiste epidermoide intradiploico infratentorial gigante","Alberione, F., Caire, F., Fischer-Lokou, D., Gueye, M., Moreau, J.J.","Neurocirugía; 18(5); 423-426","Neurocirugía","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732007000500007&lang=pt" 
"S1130-14732007000500005-esp","Hemorragia subaracnoidea como forma de presentación de aneurisma disecante carotídeo","Lagares, A., Fernández-Alén, J.A., Porto, J., Campollo, J., Ramos, A., Jiménez-Roldán, L., Lobato, R.D.","Neurocirugía; 18(5); 414-419","Neurocirugía","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732007000500005&lang=pt" 
"S1130-14732007000500002-esp","Manejo quirúrgico de las malformaciones arteriovenosas durales craneales: Serie de seis casos","Rivero-Garvía, M., Rodríguez-Boto, G., Pérez-Zamarrón, A., Gutiérrez-González, R., Zimman-Mansfeld, H., Miguel, T. de, Saldaña-Galán, C.","Neurocirugía; 18(5); 383-393","Neurocirugía","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732007000500002&lang=pt" 
"S1130-14732007000500004-esp","Controversias de la cirugía instrumentada y el tratamiento del dolor lumbar por enfermedad degenerativa: Resultados de la evidencia científica","Robaina-Padrón, F.J.","Neurocirugía; 18(5); 406-413","Neurocirugía","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732007000500004&lang=pt" 
"S1130-14732007000500003-esp","Manejo actual de las malformaciones arteriovenosas: Estudio retrospectivo de 31 casos y revisión de la literatura","Muñoz, F., Clavel, P., Molet, J., Castaño, C., Teresa, S. de, Solivera, J., Quintana, C. de, Tresserras, P., Rodríguez, R., Bartumeus, F.","Neurocirugía; 18(5); 394-405","Neurocirugía","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732007000500003&lang=pt" 
"S1415-54192007000500009-scl","Avaliação das queixas estético-funcionais em pacientes portadores de deformidades dentofaciais","Ambrizzi, Dario Ravazzi, Franz, Sergio Altino, Pereira Filho, Valfrido Antonio, Gabrielli, Marisa Aparecida Cabrini, Gimenez, Carla Maria Melleiro, Bertoz, Francisco A.","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 63-70","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500009&lang=pt" 
"S1415-54192007000500010-scl","Simulação computadorizada do perfil facial em cirurgia ortognática: precisão cefalométrica e avaliação por ortodontistas","Motta, Alexandre Trindade Simões da, Brunharo, Ione Helena Portela, Miguel, José Augusto Mendes, Capelli Jr., Jonas, Medeiros, Paulo José D&#039;Albuquerque, Almeida, Marco Antonio de Oliveira","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 71-84","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500010&lang=pt" 
"S1415-54192007000500011-scl","Estudo radiográfico digital indireto do efeito da expansão de maxila cirurgicamente assistida (EMCA) sobre o septo nasal","Gonçales, Eduardo Sanches, Assis, Diogo Souza Ferreira Rubim de, Capelozza, Ana Lúcia Álvares, Alvares, Luiz Casati","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 85-91","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500011&lang=pt" 
"S1415-54192007000500014-scl","Análise morfológica dos fissurados de lábio e palato do Centro de Tratamento de Anomalias Craniofaciais do Estado do Rio de Janeiro","Ribeiro, Alexandre de Almeida, Leal, Luíse, Thuin, Rawlson de","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 109-118","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500014&lang=pt" 
"S1415-54192007000500015-scl","Avaliação cefalométrica do espaço aéreo posterior em pacientes com oclusão Classe II submetidos à cirurgia ortognática","Pereira Filho, Valfrido Antonio, Jeremias, Fabiano, Tedeschi, Lilian, Souza, Raphael Freitas de","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 119-125","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500015&lang=pt" 
"S1415-54192007000500016-scl","A estabilidade do avanço mandibular cirúrgico por meio da osteotomia bilateral sagital: uma revisão","Siqueira, Danilo Furquim, Castro, Aline Maria Alencar de, Santos Júnior, José Antônio dos, Maltagliati, Liliana Ávila, Angelieri, Fernanda","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 126-132","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500016&lang=pt" 
"S1415-54192007000500017-scl","Análise genética de problemas craniofaciais: revisão da literatura e diretrizes para investigações clínico-laboratoriais (parte 1)","Cruz, Ricardo Machado, Oliveira, Silviene Fabiana de","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 133-140","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500017&lang=pt" 
"S1415-54192007000500018-scl","Análise genética de problemas craniofaciais: revisão da literatura e diretrizes para investigações clínico-laboratoriais (parte 2)","Cruz, Ricardo Machado, Oliveira, Silviene Fabiana de","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 141-150","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500018&lang=pt" 
"S1415-54192007000500013-scl","Alterações dimensionais transversas do arco dentário com fissura labiopalatina, no estágio de dentadura decídua","Faraj, Juliana de Oliveira Romanelli Abi, André, Marcia","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 100-108","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500013&lang=pt" 
"S1134-80462007000700006-esp","¿Qué debemos conocer de los inhibidores de bomba protones, para su uso en las unidades de dolor?","García-García, J. A.","Revista de la Sociedad Española del Dolor; 14(7); 501-510","Revista de la Sociedad Española del Dolor","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462007000700006&lang=pt" 
"S1134-80462007000700002-esp","Tolerabilidad local de bruprenorfina T.D.S. tras la administración profiláctica de antihistamínicos antagonistas H1","Escartín, R., Acín, M. P., Bono, C., Rodrigo, M. D., Quero, J., Cía, P.","Revista de la Sociedad Española del Dolor; 14(7); 476-485","Revista de la Sociedad Española del Dolor","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462007000700002&lang=pt" 
"S1134-80462007000700007-esp","Cómo afrontar mejor las pérdidas en cuidados paliativos","Astudillo, W., Mendinueta, C., Casado, A.","Revista de la Sociedad Española del Dolor; 14(7); 511-526","Revista de la Sociedad Española del Dolor","Espanhol","2007","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462007000700007&lang=pt" 
"S1415-54192007000500004-scl","Antenor Araújo","Araújo, Antenor","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 20-22","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500004&lang=pt" 
"S1415-54192007000500002-scl","Cirurgias de implantes guiadas por computador podem se tornar progressivamente mais freqüentes e precisas","Polido, Waldemar Daudt","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 14-15","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500002&lang=pt" 
"S1415-54192007000500003-scl","Escurecimento dentário e necrose pulpar após cirurgia ortognática: o laringoscópio e o traumatismo dentário","Consolaro, Alberto, Sant&#039;Ana, Eduardo, Consolaro, Maria Fernanda M-O","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 16-19","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500003&lang=pt" 
"S1415-54192007000500008-scl","Intervenção ortocirúrgica em paciente adolescente com acentuada displasia esquelética de Classe III","Teixeira, Andressa Otranto de Britto, Medeiros, Paulo José, Capelli Junior, Jonas","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 55-62","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500008&lang=pt" 
"S1415-54192007000500007-scl","Cirurgia ortognática: abordagem psicossocial em pacientes Classe III de Angle submetidos à correção cirúrgica da deformidade dentofacial","Nicodemo, Denise, Pereira, Max Domingues, Ferreira, Lydia Masako","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 46-54","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500007&lang=pt" 
"S1415-54192007000500001-scl","Kheirourgía","Faber, Jorge","Revista Dental Press de Ortodontia e Ortopedia Facial; 12(5); 5-5","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192007000500001&lang=pt" 
