"S1414-98932008000200015-scl","Psicologia comunitária e programa de saúde da família: relato de uma experiência de estágio","Gama, Carlos Alberto Pegolo da, Koda, Mirna Yamazato","Psicologia: Ciência e Profissão; 28(2); 418-429","Psicologia: Ciência e Profissão","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-98932008000200015&lang=pt" 
"S2179-83972008000300003-scl","A visão de um cirurgião sobre o estudo SYNTAX","Jatene, Fabio B.","Revista Brasileira de Cardiologia Invasiva; 16(3); 265-267","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000300003&lang=pt" 
"S2179-83972008000300002-scl","A síntese do SYNTAX: a angioplastia coronária aproxima-se cada vez mais da cirurgia de revascularização no tratamento da doença multiarterial","Mattos, Luiz Alberto","Revista Brasileira de Cardiologia Invasiva; 16(3); 261-264","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000300002&lang=pt" 
"S2179-83972008000300005-scl","Angioplastia de pontes de veia safena: um problema não resolvido","Londero, Hugo F.","Revista Brasileira de Cardiologia Invasiva; 16(3); 270-272","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000300005&lang=pt" 
"S2179-83972008000300009-scl","Utilização off-label dos stents farmacológicos nas intervenções coronárias percutâneas: registro da Clínica São Vicente","Salles, José Ary Boechat e, Andréa, Júlio César Machado, Cortes, Leandro Assumpção, Goldberg, Filipe, Carestiato, Lilian, Camillis, Felipe, Figueira, Hélio Roque","Revista Brasileira de Cardiologia Invasiva; 16(3); 295-300","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000300009&lang=pt" 
"S2179-83972008000300010-scl","Preditores e incidência de complicações vasculares após a realização de intervenções coronárias percutâneas: achados do Registro IC-FUC","Zanatta, Leonardo G., Cardoso, Cristiano O., Mota, Fábio M., Conti, Elias P., Diehl, Dayane, Rodrigues, Ana Paula R., Camozzatto, Fernanda O., Rodrigues Jr., La Hore, Gottschall, Carlos A. M., Sarmento-Leite, Rogério, Quadros, Alexandre Schaan de","Revista Brasileira de Cardiologia Invasiva; 16(3); 301-306","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000300010&lang=pt" 
"S2179-83972008000300013-scl","Segurança e eficácia da cateterização cardíaca direita e esquerda pelo acesso transradial comparado ao transfemoral: experiência inicial","Tebet, Marden Andre, Andrade, Pedro Beraldo de, Andrade, Mônica Vieira Athanazio de, Gentile, Milena, Mattos, Luiz Alberto Piva e, Labrunie, André","Revista Brasileira de Cardiologia Invasiva; 16(3); 317-321","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000300013&lang=pt" 
"S2179-83972008000300020-scl","Perfuração de ventrículo esquerdo durante cateterismo cardíaco diagnóstico","Conti, Elias J. P., Mota, Fábio M., Zanatta, Leonardo G., Zanettini, Marco T., Quadros, Alexandre S., Sarmento-Leite, Rogério, Gottschall, Carlos A. M.","Revista Brasileira de Cardiologia Invasiva; 16(3); 365-367","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000300020&lang=pt" 
"S2179-83972008000300015-scl","Segurança e eficácia de um novo sistema de stent com rede de proteção para prevenção de embolização distal: resultados preliminares do estudo INSPIRE","Maia, Felipe, Costa Jr., José Ribamar, Costa, Ricardo A., Staico, Rodolfo, Feres, Fausto, Esteves, Vinícius, Tanajura, Luis Fernando, Chaves, Áurea J., Centemero, Marinella, Mendes Jr., Alaor, Brito, André Lima, Abizaid, Andrea, Maldonado, Galo, Siqueira, Dimitry, Mattos, Luiz Alberto, Seixas, Ana Cristina, Sousa, Amanda G. M. R., Sousa, J. Eduardo, Abizaid, Alexandre","Revista Brasileira de Cardiologia Invasiva; 16(3); 328-332","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000300015&lang=pt" 
"S2179-83972008000300019-scl","Retirada de corpo estranho na artéria pulmonar de neonato por técnica intravascular","Santos, Márcio Antônio dos, Silva, Achilles G., Pivatelli, Flávio C., Godoy, Moacir F.","Revista Brasileira de Cardiologia Invasiva; 16(3); 362-364","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000300019&lang=pt" 
"S2179-83972008000300017-scl","Stents auto-expansíveis versus balão-expansíveis para tratamento de lesões em vasos de fino calibre: estudo com ultra-som intracoronário tridimensional","Chamié, Daniel, Costa Jr., José Ribamar, Abizaid, Alexandre, Feres, Fausto, Devito, Fernando, Mattos, Luiz Alberto, Staico, Rodolfo, Abizaid, Andréa, Tanajura, Luiz Fernando L., Fitzgerald, Peter J., Whitbourn, Robert, Sousa, Amanda G. M. R., Sousa, J. Eduardo","Revista Brasileira de Cardiologia Invasiva; 16(3); 341-352","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000300017&lang=pt" 
"S2179-83972008000300021-scl","Acidente vascular cerebral isquêmico secundário a dissecção espontânea de carótida","Chaves, Claudia J.","Revista Brasileira de Cardiologia Invasiva; 16(3); 368-369","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000300021&lang=pt" 
"S2179-83972008000200003-scl","Sobre martelos, pregos e nossa caixa de ferramentas, que sempre aumenta...","Canales, John F., Ferguson, James J.","Revista Brasileira de Cardiologia Invasiva; 16(2); 131-134","Revista Brasileira de Cardiologia Invasiva","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000200003&lang=pt" 
"S2179-83972008000100001-scl","A vasta área de atuação das técnicas intervencionistas percutâneas","Chaves, Áurea J.","Revista Brasileira de Cardiologia Invasiva; 16(1); 07-07","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100001&lang=pt" 
"S2179-83972008000100003-scl","Terapia celular: novos conceitos - novas perspectivas","Perin, Emerson C., Fernandes, Marlos R., Silva, Guilherme V.","Revista Brasileira de Cardiologia Invasiva; 16(1); 10-11","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100003&lang=pt" 
"S2179-83972008000100002-scl","Time is brain: recanalização precoce no acidente vascular cerebral isquêmico agudo","Chaves, Cláudia J., Caplan, Louis R.","Revista Brasileira de Cardiologia Invasiva; 16(1); 08-09","Revista Brasileira de Cardiologia Invasiva","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100002&lang=pt" 
"S2179-83972008000100007-scl","Stents farmacológicos versus não-farmacológicos para o tratamento de pacientes uniarteriais portadores de lesão em artéria descendente anterior: seguimento clínico de dois anos","Lasave, Leandro Ignacio, Costa Jr., José de Ribamar, Abizaid, Alexandre, Feres, Fausto, Sanchez, Andrés, Costa, Ricardo, Staico, Rodolfo, Siqueira, Dimytri, Mattos, Luiz Alberto, Tanajura, Luiz Fernando, Chaves, Áurea, Centemero, Marinella, Abizaid, Andrea, Seixas, Ana Cristina, Sousa, Amanda G. M. R., Sousa, J. Eduardo","Revista Brasileira de Cardiologia Invasiva; 16(1); 24-30","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100007&lang=pt" 
"S2179-83972008000100005-scl","Um questionamento na oclusão percutânea das comunicações interatriais: com quantas cajadadas se mata um, dois ou mais coelhos?","Pedra, Carlos A. C.","Revista Brasileira de Cardiologia Invasiva; 16(1); 15-16","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100005&lang=pt" 
"S2179-83972008000100004-scl","Inibidores da glicoproteína e intervenção coronária percutânea no infarto agudo do miocárdio: to be, or not IIb/IIIa, eis a questão!","Mattos, Luiz Alberto","Revista Brasileira de Cardiologia Invasiva; 16(1); 12-14","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100004&lang=pt" 
"S2179-83972008000100006-scl","Papel dos inibidores da glicoproteína IIb/IIIa na resolução do segmento ST em pacientes submetidos a angioplastia primária","Sartori, Caetano, Manica, André, Sarmento-Leite, Rogério, Heineck, Gilberto, Almeida, Guilherme, Quadros, Alexandre, Gottschall, Carlos A. M.","Revista Brasileira de Cardiologia Invasiva; 16(1); 17-23","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100006&lang=pt" 
"S2179-83972008000100012-scl","Implante contemporâneo de stents convencionais: comparação dos stents de hastes finas de aço inoxidável versus cromo-cobalto","Salles, José Ary Boechat e, Andréa, Júlio César Machado, Cortes, Leandro Assumpção, Camillis, Felipe, Carestiato, Lilian, Figueira, Hélio Roque","Revista Brasileira de Cardiologia Invasiva; 16(1); 59-63","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100012&lang=pt" 
"S2179-83972008000100013-scl","Intervenção coronariana percutânea em pacientes com mais de 70 anos: análise de desfechos intra-hospitalares na era contemporânea","Cardoso, Cristiano de Oliveira, Cardoso, Carlos Roberto, Rodrigues, La Hore Correa, Staudt, Clacir, Duarte, Aldo Fernando Somavilla, Miller, Vasco Morosini, Cardoso, Michelle de Oliveira, Rodrigues Jr., La Hore Correa, Yordi, Luis Maria Cabreira","Revista Brasileira de Cardiologia Invasiva; 16(1); 64-69","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100013&lang=pt" 
"S2179-83972008000100020-scl","Fratura de stent como causa de reestenose em stent farmacológico","Andréa, Júlio César Machado, Salles, José Ary Boechat e, Goldberg, Filipe, Cortes, Leandro, Figueira, Hélio Roque","Revista Brasileira de Cardiologia Invasiva; 16(1); 106-109","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100020&lang=pt" 
"S2179-83972008000100017-scl","Evolução clínica da enxaqueca após oclusão percutânea de forame oval patente","Selig, Fábio Augusto, Souza Filho, Newton Fernando Stadler de, Kovacs, Pedro André, Mendel, Eduardo","Revista Brasileira de Cardiologia Invasiva; 16(1); 91-94","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100017&lang=pt" 
"S2179-83972008000100018-scl","Células-tronco mesenquimais para reparo cardíaco","Schuster, Michael D., Martens, Timothy P., Itescu, Silviu","Revista Brasileira de Cardiologia Invasiva; 16(1); 95-101","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100018&lang=pt" 
"S2179-83972008000100019-scl","Terapia de recanalização endovascular de oclusão da artéria carótida em paciente com acidente vascular cerebral agudo","Sánchez, Andrés G., Kambara, Antonio M., Moreira, Samuel M., Chaves, Áurea J., Cano, Manuel N., Mattos, Luiz A., Abizaid, Alexandre, Feres, Fausto, Sousa, Amanda G.M.R., Sousa, J. Eduardo","Revista Brasileira de Cardiologia Invasiva; 16(1); 102-105","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100019&lang=pt" 
"S2179-83972008000100021-scl","Olhar para a frente (e para o lado)!: por que olhar para trás? Visão do &quot;radialista&quot;","Tebet, Marden Andre, Andrade, Pedro Beraldo de, Labrunie, André","Revista Brasileira de Cardiologia Invasiva; 16(1); 110-111","Revista Brasileira de Cardiologia Invasiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972008000100021&lang=pt" 
"S0211-95362008000100011-esp","Galileo and Huygens on free fall: Mathematical and methodological differences","Ducheyne, Steffen","Dynamis; 28(); 243-274","Dynamis","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-95362008000100011&lang=pt" 
"S1807-86212008000500002-scl","Desempenho de mecanismos dosadores de sementes em diferentes velocidades e condições de cobertura do solo","Pinheiro Neto, Raimundo, Braccini, Alessandro de Lucca e, Scapim, Carlos Alberto, Bortolotto, Virindiana Colet, Pinheiro, Andréia Cristina","Acta Scientiarum. Agronomy; 30(); 611-617","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500002&lang=pt" 
"S1807-86212008000500004-scl","Caracterização morfofisiológica e identificação molecular de isolados de Guignardia citricarpa, agente patogênico da mancha preta dos citros","Caixeta, Marilda Pereira, Corazza, Maria Júlia, Oliveira, Ricardo Ribeiro de, Zanutto, Carlos Alexandre, Nunes, William Mário de Carvalho, Vida, João Batista","Acta Scientiarum. Agronomy; 30(); 625-630","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500004&lang=pt" 
"S1807-86212008000500014-scl","Development of seedlings of red pitaya (Hylocereus undatus Haw) in different substrate volumes","Andrade, Renata Aparecida de, Martins, Antonio Baldo Geraldo, Silva, Marco Túlio Habib","Acta Scientiarum. Agronomy; 30(); 697-700","Acta Scientiarum. Agronomy","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500014&lang=pt" 
"S1807-86212008000500017-scl","Caracterização de alguns atributos do solo e sua correlação com a paisagem em uma porção do noroeste do Estado do Paraná","Chicati, Marcelo Luiz, Nanni, Marcos Rafael, Cézar, Everson, Demattê, José Alexandre Melo, Oliveira, Roney Berti de","Acta Scientiarum. Agronomy; 30(); 719-724","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500017&lang=pt" 
"S1807-86212008000500018-scl","Macrofauna invertebrada do solo em sistema integrado de produção agropecuária no Cerrado","Silva, Rogério Ferreira da, Aquino, Adriana Maria de, Mercante, Fábio Martins, Guimarães, Maria de Fátima","Acta Scientiarum. Agronomy; 30(); 725-731","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500018&lang=pt" 
"S1807-86212008000500001-scl","Avaliação de desempenho de métodos para estimativas de evapotranspiração de referência para a região de Palotina, Estado do Paraná","Syperreck, Vera Lucia Greco, Klosowski, Elcio Silvério, Greco, Marcelo, Furlanetto, Cleber","Acta Scientiarum. Agronomy; 30(); 603-609","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500001&lang=pt" 
"S1807-86212008000500003-scl","Avaliação de volumes de calda proporcionados por diferentes pontas de pulverização no controle de Tuta absoluta (Meirick, 1917) (Lepidoptera: Gelechiidae) em tomate rasteiro","Iost, Cristina Abi Rached, Ferreira, Marcelo da Costa, Martinelli, Nilza Maria, Maccagnan, Douglas Henrique Bottura","Acta Scientiarum. Agronomy; 30(); 619-624","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500003&lang=pt" 
"S1807-86212008000500005-scl","Lixiviação e degradação de diuron em dois solos de textura contrastante","Inoue, Miriam Hiroko, Oliveira Jr., Rubem Silvério de, Constantin, Jamil, Alonso, Diego Gonçalves, Santana, Diogo Carneiro de","Acta Scientiarum. Agronomy; 30(); 631-638","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500005&lang=pt" 
"S1807-86212008000500006-scl","Moscas frugívoras (Tephritidae e Lonchaeidae): ocorrência em pomares comerciais de tangerina (Citrus reticulata Blanco) do município de Matinhas, Estado da Paraíba","Lopes, Edson Batista, Batista, Jacinto de Luna, Albuquerque, Ivanildo Cavalcanti de, Brito, Carlos Henrique de","Acta Scientiarum. Agronomy; 30(); 639-644","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500006&lang=pt" 
"S1807-86212008000500007-scl","Tratamento hidrotérmico na mortalidade de larvas de Ceratitis capitata (Weidmann, 1824) (Diptera: Tephritidae) em tangerina (Citrus reticulata Blanco)","Lopes, Edson Batista, Brito, Carlos Henrique de, Batista, Jacinto de Luna, Albuquerque, Ivanildo Cavalcanti de","Acta Scientiarum. Agronomy; 30(); 645-650","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500007&lang=pt" 
"S1807-86212008000500008-scl","Genetic gain prediction of the third recurrent selection cycle in a popcorn population","Santos, Fabrício Santana, Amaral Júnior, Antonio Teixeira do, Freitas Júnior, Silvério de Paiva, Rangel, Ramon Macedo, Scapim, Carlos Alberto, Mora, Freddy","Acta Scientiarum. Agronomy; 30(); 651-655","Acta Scientiarum. Agronomy","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500008&lang=pt" 
"S1807-86212008000500009-scl","Utilização de bootstrap não-paramétrico para avaliação de correlações fenotípicas, genotípicas e ambientais","Ferreira, Adésio, Cruz, Cosme Damião, Vasconcelos, Edmar Soares de, Nascimento, Moysés, Ribeiro, Márcio Fernando, Silva, Marcia Flores da","Acta Scientiarum. Agronomy; 30(); 657-663","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500009&lang=pt" 
"S1807-86212008000500010-scl","Phosphorus nutrition in the growth of Bauhinia forficata L. seedlings","Brondani, Gilvano Ebling, Silva, Ariadne Josiane Castoldi, Araujo, Marla Alessandra de, Grossi, Fernando, Wendling, Ivar, Carpanezzi, Antonio Aparecido","Acta Scientiarum. Agronomy; 30(); 665-671","Acta Scientiarum. Agronomy","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500010&lang=pt" 
"S1807-86212008000500011-scl","Adubação nitrogenada no feijoeiro em sistema de semeadura direta e preparo convencional do solo","Gomes Junior, Francisco Guilhien, Sá, Marco Eustáquio de, Muraishi, Cid Tacaoca","Acta Scientiarum. Agronomy; 30(); 673-680","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500011&lang=pt" 
"S1807-86212008000500012-scl","Aplicação de enxofre em cobertura e qualidade fisiológica de sementes de feijão","César, Mônica Lúcia, Fonseca, Nara Rosseti, Toledo, Mariana Zampar, Soratto, Rogério Peres, Cavariani, Cláudio, Crusciol, Carlos Alexandre Costa","Acta Scientiarum. Agronomy; 30(); 681-686","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500012&lang=pt" 
"S1807-86212008000500013-scl","Contraste entre duas metodologias de determinação do potencial agrícola das terras nas vilas rurais no município de Rio Negro, Estado do Paraná","Costa, Gilmar Pinto da, Souza, Jorge Luiz Moretti de, Jesus, Márcia Regina Gomes de","Acta Scientiarum. Agronomy; 30(); 687-695","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500013&lang=pt" 
"S1807-86212008000500015-scl","Efeito da aplicação de biorregulador no desempenho agronômico e produtividade da soja","Moterle, Lia Mara, Santos, Renato Frederico dos, Braccini, Alessandro de Lucca e, Scapim, Carlos Alberto, Barbosa, Mauro Cezar","Acta Scientiarum. Agronomy; 30(); 701-709","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500015&lang=pt" 
"S1807-86212008000500016-scl","Qualidade fisiológica de sementes de soja submetidas ao hidrocondicionamento","Giurizatto, Maria Izabel Krüger, Robaina, Antonio Dias, Gonçalves, Manoel Carlos, Marchetti, Marlene Estevão","Acta Scientiarum. Agronomy; 30(); 711-717","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500016&lang=pt" 
"S1807-86212008000500019-scl","Nutrição do milho e da Brachiaria decumbens cultivados em consórcio em diferentes preparos do solo","Cruz, Simério Carlos Silva, Pereira, Francisco Rafael da Silva, Bicudo, Silvio José, Albuquerque, Abel Washington de, Santos, José Roberto, Machado, Carla Gomes","Acta Scientiarum. Agronomy; 30(); 733-739","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500019&lang=pt" 
"S1807-86212008000500020-scl","Resistência do solo à penetração, cobertura vegetal e produtividade do milho em plantio direto escarificado","Mahl, Denise, Silva, Reginaldo Barboza da, Gamero, Carlos Antonio, Silva, Paulo Roberto Arbex","Acta Scientiarum. Agronomy; 30(); 741-747","Acta Scientiarum. Agronomy","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-86212008000500020&lang=pt" 
"S1678-91992008000400001-scl","October 10th: worldwide Open Access Day","Kuramoto, Hélio","Journal of Venomous Animals and Toxins including Tropical Diseases; 14(4); 557-557","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992008000400001&lang=pt" 
"S0104-93132008000100005-sss","Politics and economics in collective action: an ethnographic critique of dichotomic premisses","Quirós, Julieta, Blanchette, Thaddeus","Mana; 4(se); -","Mana","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S0104-93132008000100005&lang=pt" 
"S0101-90742008000100001-sss","Mythology: methodological approach for the Classic Antiquity Historian","Rossi, Andrea Lúcia Dorini de Oliveira Carvalho, Bolissian, Johnny Arman","História (São Paulo); 3(se); -","História (São Paulo)","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S0101-90742008000100001&lang=pt" 
"S1414-32832008000100035-sss","Humanizing childbirth care: brief theoretical framework","Rattner, Daphne, Vallim, Maria Aparecida Gazotti","Interface - Comunicação, Saúde, Educação; 4(se); -","Interface - Comunicação, Saúde, Educação","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S1414-32832008000100035&lang=pt" 
"S1414-32832008000100031-sss","The collective level as a dimension for creation within the field of Public Health","Escóssia, Liliana da, Vallim, Maria Aparecida Gazotti","Interface - Comunicação, Saúde, Educação; 4(se); -","Interface - Comunicação, Saúde, Educação","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S1414-32832008000100031&lang=pt" 
"S1414-32832008000100030-sss","National Humanization Policy as a bet for collective production of changes in management and care methods","Pasche, Dário Frederico, Badiz, Philip Sidney Pacheco","Interface - Comunicação, Saúde, Educação; 4(se); -","Interface - Comunicação, Saúde, Educação","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S1414-32832008000100030&lang=pt" 
"S1414-32832008000100033-sss","Internal management contracts within the context of the Humanization Policy: experimenting with methodology within the reference frame of co-management","Santos Filho, Serafim Barbosa, Figueiredo, Vera de Oliveira Nunes, Vallim, Maria Aparecida Gazotti","Interface - Comunicação, Saúde, Educação; 4(se); -","Interface - Comunicação, Saúde, Educação","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S1414-32832008000100033&lang=pt" 
"S1414-32832008000100032-sss","The National Humanization Policy as a policy produced within the healthcare labor process","Santos Filho, Serafim Barbosa, Barros, Maria Elizabeth Barros de, Gomes, Rafael da Silveira, Badiz, Philip Sidney Pacheco","Interface - Comunicação, Saúde, Educação; 4(se); -","Interface - Comunicação, Saúde, Educação","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S1414-32832008000100032&lang=pt" 
"S0717-71942008000100005-sss","An empire in the tropics: historiographic analysis","Sagredo Baeza, Rafael, Labarca Cortés, Cristina","Historia (Santiago); 4(se); -","Historia (Santiago)","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S0717-71942008000100005&lang=pt" 
"S0327-77122008000100005-sss","An approach to Paraguayan organized groups in Buenos Aires","Halpern, Gerardo, Marchi, Agostina","Sociedad (Buenos Aires); 4(se); -","Sociedad (Buenos Aires)","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S0327-77122008000100005&lang=pt" 
"S0104-83332008000100005-sss","L&#039;Italia dei Divieti: in between the dream of being european and the &quot;babado&quot; of prostituition","Teixeira, Flávia do Bonsucesso, Blanchette, Thaddeus Gregory","Cadernos Pagu; 1(se); -","Cadernos Pagu","Inglês","2008","http://socialsciences.scielo.org/scielo.php?script=sci_arttext&pid=S0104-83332008000100005&lang=pt" 
"S0101-90742008000200002-scl","Ética, capitalismo e arqueologia pública no Brasil","Funari, Pedro Paulo A., Robrahn-González, Erika M.","História (São Paulo); 27(2); 13-30","História (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742008000200002&lang=pt" 
"S0101-90742008000200003-scl","Restauro arquitetônico: a formação do arquiteto no Brasil para preservação do patrimônio edificado","Farah, Ana Paula","História (São Paulo); 27(2); 31-47","História (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742008000200003&lang=pt" 
"S0101-90742008000200004-scl","Entre o uso social e o abuso comercial: as percepções do patrimônio cultural subaquático no Brasil","Rambelli, Gilson","História (São Paulo); 27(2); 49-74","História (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742008000200004&lang=pt" 
"S0101-90742008000200006-scl","O estatuto da cidade e os instrumentos de política urbana para proteção do patrimônio histórico: outorga onerosa e transferência do direito de construir","Santin, Janaína Rigo, Marangon, Elizete Gonçalves","História (São Paulo); 27(2); 89-109","História (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742008000200006&lang=pt" 
"S0101-90742008000200010-scl","Para além do Rio Grande: os impactos da economia paulista sobre O Triângulo Mineiro","Oliveira, Paulo Roberto de","História (São Paulo); 27(2); 203-222","História (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742008000200010&lang=pt" 
"S0101-90742008000200011-scl","O papado avinhonense e os poderes civis: as décadas de 30 e de 40 do século XIV a partir de três obras de Guilherme de Ockham","Magalhães, Ana Paula Tavares","História (São Paulo); 27(2); 223-251","História (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742008000200011&lang=pt" 
"S0101-90742008000200012-scl","Fotografia, história e vistas urbanas","Possamai, Zita Rosane","História (São Paulo); 27(2); 253-277","História (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742008000200012&lang=pt" 
"S0101-90742008000100003-scl","A França Antártica e a criação de padrões narrativos sobre o Brasil e os brasileiros","França, Jean Marcel Carvalho","História (São Paulo); 27(1); 15-27","História (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742008000100003&lang=pt" 
"S0101-90742008000100005-scl","Villegagnon: herói ou vilão?","Mariz, Vasco","História (São Paulo); 27(1); 51-75","História (São Paulo)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742008000100005&lang=pt" 
