"S2011-75822008000200007-col","Cáncer primario de tiroides en un quiste tirogloso","González, Carlos Eber","Revista Colombiana de Cirugía; 23(2); 112-116","Revista Colombiana de Cirugía","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S2011-75822008000200007&lang=pt" 
"S0102-76382008000200008-scl","Emprego e avaliação em médio prazo da cúspide de homoenxerto decelularizado na correção da tetralogia de Fallot","Mulinari, Leonardo Andrade, Navarro, Fábio Binhara, Pimentel, Gustavo Klug, Miyazaki, Silvia Midori, Binotto, Cristiane Nogueira, Pelissari, Eliana Costa, Miyague, Nelson Itiro, Costa, Francisco Diniz Affonso da","Brazilian Journal of Cardiovascular Surgery; 23(2); 197-203","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200008&lang=pt" 
"S0102-76382008000200010-scl","CPAP at 10 cm H2O during cardiopulmonary bypass does not improve postoperative gas exchange","Figueiredo, Luciana Castilho de, Araújo, Sebastião, Abdala, Rosângela Cristina S., Abdala, Abrão, Guedes, Cristina Aparecida Veloso","Brazilian Journal of Cardiovascular Surgery; 23(2); 209-215","Brazilian Journal of Cardiovascular Surgery","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200010&lang=pt" 
"S0102-76382008000200011-scl","Correção intracardíaca da tetralogia de Fallot no primeiro ano de vida: resultados a curto e médio prazos","Moraes Neto, Fernando Ribeiro de, Santos, Cleusa Cavalcanti Lapa, Moraes, Carlos Roberto Ribeiro de","Brazilian Journal of Cardiovascular Surgery; 23(2); 216-223","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200011&lang=pt" 
"S0102-76382008000200012-scl","Trimetazidina como aditivo em solução cardioplégica sem pré-tratamento não traz proteção adicional ao miocárdio isquêmico: estudo em modelo suíno de coração isolado","Silveira Filho, Lindemberg da Mota, Petrucci Jr, Orlando, Carmo, Marcio Roberto do, Oliveira, Pedro Paulo Martins de, Vilarinho, Karlos Alexandre Sousa, Vieira, Reinaldo Wilson, Braile, Domingo Marcolino","Brazilian Journal of Cardiovascular Surgery; 23(2); 224-234","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200012&lang=pt" 
"S0102-76382008000200015-scl","Disfunção cognitiva após cirurgia cardíaca","Martin, José Fernando Vilela, Melo, Renan Oliveira Vaz de, Sousa, Letícia Pinheiro de","Brazilian Journal of Cardiovascular Surgery; 23(2); 245-255","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200015&lang=pt" 
"S0102-76382008000200025-scl","Cartas ao editor","","Brazilian Journal of Cardiovascular Surgery; 23(2); 292-294","Brazilian Journal of Cardiovascular Surgery","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382008000200025&lang=pt" 
"S0102-261X2008000200012-scl","Magnetoestratigrafia e análise espectral de ritmitos permocarboníferos da Bacia do Paraná: influências dos ciclos orbitais no regime deposicional","Franco, Daniel Ribeiro","Revista Brasileira de Geofísica; 26(2); 240-240","Revista Brasileira de Geofísica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200012&lang=pt" 
"S0102-261X2008000200011-scl","Emprego das ondas Rayleigh visando à caracterização geotécnica de solos superficiais de encosta numa área teste em Ubatuba/SP","Lima Júnior, Sergio Bezerra","Revista Brasileira de Geofísica; 26(2); 239-239","Revista Brasileira de Geofísica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200011&lang=pt" 
"S0102-261X2008000200010-scl","Estudo paleomagnético da suíte paleoproterozóica colíder e máficas associadas, sudoeste do cráton amazônico","Santos, Franklin Bispo dos","Revista Brasileira de Geofísica; 26(2); 238-238","Revista Brasileira de Geofísica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200010&lang=pt" 
"S0102-261X2008000200003-scl","Simulação do perfil sônico a partir dos perfis de raios gama e de desistividade em poços da Bacia de Campos","Leite, Marcos, Carrasquilla, Abel, Silva, Jadir da","Revista Brasileira de Geofísica; 26(2); 141-151","Revista Brasileira de Geofísica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200003&lang=pt" 
"S0102-261X2008000200006-scl","Gamaespectrometria aplicada em solo agrícola no noroeste do Estado do Rio de Janeiro","Santos, Andréa Cristina Lima dos, Menezes, Paulo de Tarso Luiz, Nascimento, Carlos Tadeu Carvalho do","Revista Brasileira de Geofísica; 26(2); 181-194","Revista Brasileira de Geofísica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200006&lang=pt" 
"S0034-70942008000300006-scl","Comparação das alterações histológicas da medula espinal e neurológicas de cobaias após anestesia subaracnóidea com grandes volumes de bupivacaína racêmica, de mistura com excesso enantiomérico de 50% de bupivacaína (S75-R25) e de levobupivacaína","Vasconcelos Filho, Paulo de Oliveira, Posso, Irimar de Paula, Capelozzi, Mariza, Capelozzi, Vera Luiza","Revista Brasileira de Anestesiologia; 58(3); 234-245","Revista Brasileira de Anestesiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942008000300006&lang=pt" 
"S0034-70942008000300007-scl","Anestesia para correção cirúrgica de blalock-taussig e implante de marca-passo em adulto portador de ventrículo único: relato de caso","Lorentz, Michelle Nacur, Soares, Raquel Reis, Ribeiro, Cláudia Vargas Araújo, Valadares, Friederike Wolff","Revista Brasileira de Anestesiologia; 58(3); 246-251","Revista Brasileira de Anestesiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942008000300007&lang=pt" 
"S0034-70942008000300008-scl","Polineuropatia periférica dolorosa após cirurgia bariátrica: Relato de casos","Menezes, Miriam Seligman, Harada, Kelly O., Alvarez, Glauco","Revista Brasileira de Anestesiologia; 58(3); 252-259","Revista Brasileira de Anestesiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942008000300008&lang=pt" 
"S0034-70942008000300010-scl","Uso de canabinóides na dor crônica e em cuidados paliativos","Bonfá, Laura, Vinagre, Ronaldo Contreiras de Oliveira, Figueiredo, Núbia Verçosa de","Revista Brasileira de Anestesiologia; 58(3); 267-279","Revista Brasileira de Anestesiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942008000300010&lang=pt" 
"S0034-70942008000300011-scl","Mecanismos envolvidos na analgesia da lidocaína por via venosa","Lauretti, Gabriela Rocha","Revista Brasileira de Anestesiologia; 58(3); 280-286","Revista Brasileira de Anestesiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942008000300011&lang=pt" 
"S0034-70942008000300012-scl","Depressão em pacientes com dor no câncer avançado","Juver, Jeane Pereira da Silva, Verçosa, Núbia","Revista Brasileira de Anestesiologia; 58(3); 287-298","Revista Brasileira de Anestesiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942008000300012&lang=pt" 
"S0034-70942008000300013-scl","Anestesia regional intravenosa primeiro centenário (1908-2008): Início, desenvolvimento e estado atual","Reis Jr, Almiro dos","Revista Brasileira de Anestesiologia; 58(3); 299-322","Revista Brasileira de Anestesiologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942008000300013&lang=pt" 
"S1729-519X2008000200010-cub","ESTUDIO DE SUSCEPTIBILIDAD ANTIMICROBIANA EN CEPAS DE SALMONELLA SP AISLADAS DE ALIMENTOS","Puig Peña, Yamila, Leyva Castillo, Virginia, Martino Zagovalov, Tamara Kely","Revista Habanera de Ciencias Médicas; 7(2); -","Revista Habanera de Ciencias Médicas","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2008000200010&lang=pt" 
"S1729-519X2008000200011-cub","GIARDIASIS EXTRAINTESTINAL: ENTRE REALIDADES Y MITOS","Ali Almannoni, Saleh, Martín Pupo, Deisy, Monzote López, Alexis, Fonte Galindo, Luis","Revista Habanera de Ciencias Médicas; 7(2); -","Revista Habanera de Ciencias Médicas","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2008000200011&lang=pt" 
"S1729-519X2008000200012-cub","ALCOHOLISMO: CRITERIOS COMUNITARIOS SOBRE PREVENCION Y CONSECUENCIAS. ESTUDIO EN EL POLICLINICO RAMPA","Castañeda González, Hisel, Alvarez Acosta, Ana Elvira, Oramas Hernández, Lissette","Revista Habanera de Ciencias Médicas; 7(2); -","Revista Habanera de Ciencias Médicas","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2008000200012&lang=pt" 
"S1729-519X2008000200013-cub","LEIOMIOMA RETROPERITONEAL: PRESENTACION DE UN CASO","Martínez Ramos, Lidia, Botello Espinosa, Alcides, Herrera Martínez, Yolanda","Revista Habanera de Ciencias Médicas; 7(2); -","Revista Habanera de Ciencias Médicas","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2008000200013&lang=pt" 
"S1729-519X2008000200014-cub","CALIDAD DE VIDA EN UN GRUPO DE MUJERES CUBANAS CON CANCER DE MAMA","Izquierdo-González, Marlen, González-Pérez, Ubaldo, Alerm-González, Alina, Jáuregui-Haza, Ulises","Revista Habanera de Ciencias Médicas; 7(2); -","Revista Habanera de Ciencias Médicas","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2008000200014&lang=pt" 
"S1729-519X2008000200015-cub","SISTEMA DE EVALUACION Y ACREDITACION PARA LA CARRERA DE ESTOMATOLOGIA","Suárez Rosas, Luis, Barrios Osuna, Irene, González Espíndola, María Elena","Revista Habanera de Ciencias Médicas; 7(2); -","Revista Habanera de Ciencias Médicas","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2008000200015&lang=pt" 
"S1729-519X2008000200016-cub","CARACTERIZACION DE LA SALUD FAMILIAR EN UN CONSULTORIO MEDICO: PLAZA DE LA REVOLUCION. 2006","García Carmenate, Mayra, Díaz-Perera Fernández, Georgia","Revista Habanera de Ciencias Médicas; 7(2); -","Revista Habanera de Ciencias Médicas","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2008000200016&lang=pt" 
"S1729-519X2008000200017-cub","COMPORTAMIENTO DE LA MORTALIDAD POR ENFERMEDAD CEREBROVASCULAR EN PACIENTES HIPERTENSOS","Flores Podadera, Heydi, Beguería Santos, Ramón, Olivera Leal, Irma, Alvarez Santana, Reynaldo, Flores Podadera, Yanet, Baños Podadera, Heili","Revista Habanera de Ciencias Médicas; 7(2); -","Revista Habanera de Ciencias Médicas","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2008000200017&lang=pt" 
"S1729-519X2008000200018-cub","SITUACION DE LA MALARIA EN EL CUERNO AFRICANO: EL PAPEL DE ETIOPIA ASUMIENDO REFUGIADOS DE SOMALIA Y SUDAN","Dibaba Kuma, Berhanu, Cantelar de Francisco, Nereyda, Pérez Rodríguez, Antonio E., Cathcart Roca, Fidel, Aguilar Cordero, Yuander Esteban","Revista Habanera de Ciencias Médicas; 7(2); -","Revista Habanera de Ciencias Médicas","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1729-519X2008000200018&lang=pt" 
"S0102-261X2008000200007-scl","Time-lapse seismic modeling assisted by numerical reservoir simulation of water and gas flooding scenarios in oil reservoirs","Claudino, Carlos, Artola, Fredy, Figueiró, Wilson, Alvarado, Vladimir","Revista Brasileira de Geofísica; 26(2); 195-209","Revista Brasileira de Geofísica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2008000200007&lang=pt" 
"S0123-48702008000100008-col","Corpus y cánones de la oralidad cultural en la educación en Colombia. Una mirada introductoria","Moreno Blanco, Juan","Folios; (27); 90-96","Folios","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-48702008000100008&lang=pt" 
"S0123-48702008000100001-col","Rorty como el escéptico del giro lingüístico: la discusión con Habermas en torno a la comprensión del pragmatismo y los presupuestos para una política democrática","Prada Dussán, Maximiliano","Folios; (27); 3-15","Folios","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-48702008000100001&lang=pt" 
"S0123-48702008000100003-col","Los tres principios de la lógica aristotélica: ¿son del mundo o del hablar?","Bustamante Zamudio, Guillermo","Folios; (27); 24-30","Folios","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-48702008000100003&lang=pt" 
"S0123-48702008000100002-col","Interpretación nietzscheana del fenómeno estético","Castro Barahona, Franz Mauricio","Folios; (27); 16-23","Folios","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-48702008000100002&lang=pt" 
"S0123-48702008000100005-col","Investigar en los márgenes de las ciencias sociales","Torres Carrillo, Alfonso","Folios; (27); 51-62","Folios","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-48702008000100005&lang=pt" 
"S0123-48702008000100004-col","Una reivindicación de la enseñanza de la historia y la geografía de tipo nacional en el contexto del nuevo (des)orden educativo mundial","Vega Cantor, Renán","Folios; (27); 31-50","Folios","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-48702008000100004&lang=pt" 
"S0123-48702008000100007-col","La biblioteca escolar y la formación lectora","Calonje Daly, Patricia","Folios; (27); 77-90","Folios","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-48702008000100007&lang=pt" 
"S0123-48702008000100006-col","Colombia en la guerra de Corea","Atehortúa Cruz, Adolfo León","Folios; (27); 63-76","Folios","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-48702008000100006&lang=pt" 
"S0123-48702008000100009-col","Don Quijote de la Mancha: Reflexiones en torno a las relaciones cine-literatura","Ardila Rojas, Felipe, Cárdenas Páez, Alfonso","Folios; (27); 97-110","Folios","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-48702008000100009&lang=pt" 
"S0123-48702008000100010-col","La dimensión del descalabro: Carmen Vincenti ante la fundación de la República Bolivariana de Venezuela","Suárez, Mariana Libertad","Folios; (27); 111-120","Folios","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-48702008000100010&lang=pt" 
"S0123-48702008000100011-col","El orden de la representación en la novela colombiana de la primera década del siglo XXI: la transgresión de La celda sumergida","Angulo Noguera, Yamilet","Folios; (27); 121-131","Folios","Espanhol","2008","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-48702008000100011&lang=pt" 
"S1413-86702008000300003-scl","The influence of HCV coinfection on clinical, immunological and virological responses to HAART in HIV-patients","Carmo, Ricardo A., Guimarães, Mark D.C., Moura, Alexandre S., Neiva, Augusto M., Versiani, Juliana B., Lima, Letícia V., Freitas, Lílian P., Rocha, Manoel Otávio C.","Brazilian Journal of Infectious Diseases; 12(3); 173-179","Brazilian Journal of Infectious Diseases","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702008000300003&lang=pt" 
"S1413-86702008000300007-scl","Indications of a new antibiotic in clinical practice: results of the tigecycline initial use registry","Curcio, Daniel, Fernández, Francisco, Cané, Alejandro, Barcelona, Laura, Stamboulian, Daniel","Brazilian Journal of Infectious Diseases; 12(3); 198-201","Brazilian Journal of Infectious Diseases","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702008000300007&lang=pt" 
"S1413-86702008000300008-scl","Intravenous azithromycin plus ceftriaxone followed by oral azithromycin for the treatment of inpatients with community-acquired pneumonia: an open-label, non-comparative multicenter trial","Rubio, Fernando G., Cunha, Clóvis A., Lundgren, Fernando L.C., Lima, Maria P.J.S., Teixeira, Paulo J.Z., Oliveira, Julio C.A., Golin, Valdir, Mattos, Waldo L.L.D., Mählmann, Herbert K., Moreira, Edson D., Jardim, Jose R., Silva, Rodney L.F., Silva, Patricia H.B.","Brazilian Journal of Infectious Diseases; 12(3); 202-209","Brazilian Journal of Infectious Diseases","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702008000300008&lang=pt" 
"S1413-86702008000300009-scl","Evaluation of the accuracy of various phenotypic tests to detect oxacillin resistance in coagulase-negative staphylococci","Perez, Leandro Reus Rodrigues, d&#039;Azevedo, Pedro Alves","Brazilian Journal of Infectious Diseases; 12(3); 210-212","Brazilian Journal of Infectious Diseases","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702008000300009&lang=pt" 
"S1413-86702008000300011-scl","Bacterial contamination in milk kitchens in pediatric hospitals in Salvador, Brazil","Cairo, Romilda Castro, Silva, Luciana Rodrigues, Andrade, Carol Ferreira de, Barberino, Maria Goreth de Andrade, Bandeira, Antônio Carlos, Santos, Kleber Pimentel, Diniz-Santos, Daniel R.","Brazilian Journal of Infectious Diseases; 12(3); 217-221","Brazilian Journal of Infectious Diseases","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702008000300011&lang=pt" 
"S1413-86702008000300015-scl","Polymerase chain reaction as a useful and simple tool for rapid diagnosis of tuberculous meningitis in a Brazilian tertiary care hospital","Dora, José Miguel, Geib, Guilherme, Chakr, Rafael, Paris, Fernanda de, Mombach, Alice Beatriz, Lutz, Larissa, Souza, Carolina Fischinger Moura de, Goldani, Luciano Z.","Brazilian Journal of Infectious Diseases; 12(3); 245-247","Brazilian Journal of Infectious Diseases","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702008000300015&lang=pt" 
"S0717-65382008000100001-chl","MORPHOLOGICAL AND ANATOMICAL FEATURES OF FLAMMULINA FESTIVA SCOTT, 1970 (STYLOMMATOPHORA; CHAROPIDAE) FROM SOUTHERN CHILE, WITH NOTES ON ITS NATURAL HISTORY","Cádiz, Francisco J, Gallardo, Carlos S","Gayana (Concepción); 72(1); 1-8","Gayana (Concepción)","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100001&lang=pt" 
"S0717-65382008000100003-chl","KARYOTYPE STUDY IN THE SURF CLAM MESODESMA DONACIUM LAMARCK, 1818 (BIVALVIA: VENEROIDA: MESODESMATIDAE)","Amar, Gabriel, Palma Rojas, Claudio, von Brand, Elisabeth, Jara-Seguel, Pedro","Gayana (Concepción); 72(1); 18-22","Gayana (Concepción)","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100003&lang=pt" 
"S0717-65382008000100006-chl","GENOMIC INTEGRITY EVALUATION IN SPERM OF CHOROMYTILUS CHORUS (MOLINA, 1782) BY COMET ASSAY","Lafarga-De la Cruz, Fabiola, Valenzuela-Bustamante, Myriam, Dupré, Enrique, del Río-Portilla, Miguel A, Gallardo-Escárate, Cristián","Gayana (Concepción); 72(1); 36-44","Gayana (Concepción)","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100006&lang=pt" 
"S0717-65382008000100007-chl","MANTENCION DEL PATRON DE DISTRIBUCION ESPACIAL, DENSIDAD Y ESTRUCTURA DE TAMAÑOS DE LA ALMEJA DE AGUA DULCE Diplodon chilensis GRAY, 1828 (BIVALVIA: HYRIIDAE) EN EL LAGO PANGUIPULLI, CHILE","Lara, Gladys, Parada, Esperanza","Gayana (Concepción); 72(1); 45-51","Gayana (Concepción)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100007&lang=pt" 
"S0717-65382008000100008-chl","BIOMASA, DENSIDAD Y COMPOSICION ZOOPLANCTONICA DE LA BAHIA DE MOCHIMA, VENEZUELA","Márquez-Rojas, Brightdoom, Marín, Baumar, Díaz-Ramos, J.R, Troccoli, Luis","Gayana (Concepción); 72(1); 52-67","Gayana (Concepción)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100008&lang=pt" 
"S0717-65382008000100009-chl","DIPLODON CHILENSIS gray, 1828 (BIVALVIA: HYRIIDAE) A POTENTIAL RESIDUAL WATERS DEPURATOR ON INLAND WATER SALMONID FISH-FARMS: A LABORATORY SCALE STUDY","Parada, Esperanza, Peredo, Santiago, Cárdenas, Silvia, Valdebenito, Iván, Peredo, Matías","Gayana (Concepción); 72(1); 68-78","Gayana (Concepción)","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100009&lang=pt" 
"S0717-65382008000100010-chl","RADIOLARIOS POLYCYSTINA (PROTOZOA: NASSELLARIA Y SPUMELLARIA) SEDIMENTADOS EN LA ZONA CENTRO-SUR DE CHILE (36°- 43° S)","Vergara S, Odette, Marchant S. M, Margarita, Giglio, Susana","Gayana (Concepción); 72(1); 79-93","Gayana (Concepción)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100010&lang=pt" 
"S0717-65382008000100012-chl","ECOLOGICAL BIOGEOGRAPHY: A REVIEW WITH EMPHASIS ON CONSERVATION AND THE NEUTRAL MODEL BIOGEOGRAFIA ECOLOGICA: REVISION CON ENFASIS EN CONSERVACION Y EL &quot;MODELO NEUTRAL&quot;","Monge-Nájera, Julián","Gayana (Concepción); 72(1); 102-112","Gayana (Concepción)","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100012&lang=pt" 
"S0717-65382008000100013-chl","DIETA DE LYCALOPEX GRISEUS (GRAY, 1837) (MAMMALIA: CANIDAE) EN LA DEPRESION INTERMEDIA DEL SUR DE CHILE","Zúñiga, Alfredo, Muñoz-Pedreros, Andrés, Fierro, Andrés","Gayana (Concepción); 72(1); 113-116","Gayana (Concepción)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100013&lang=pt" 
"S0717-65382008000100004-chl","CICLO DE VIDA DE DERO (AULOPHORUS) COSTATUS MARCUS, 1944 (TUBIFICIDAE, OLIGOCHAETA) EN UN CUERPO DE AGUA CON VEGETACION FLOTANTE EN LOS TALAS, ARGENTINA","Armendáriz, Laura C","Gayana (Concepción); 72(1); 23-30","Gayana (Concepción)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100004&lang=pt" 
"S0717-65382008000100005-chl","FINDING OF GORDIUS AUSTRINUS DE VILLALOBOS, ZANCA &amp; IBARRA - VIDAL, 2005 (GORDIIDA, NEMATOMORPHA) IN THE STOMACH OF SALMO TRUTTA (SALMONIFORMES) IN PATAGONIA","de Villalobos, Cristina, Ortiz-Sandoval, Juan J, Habit, Evelyn","Gayana (Concepción); 72(1); 31-35","Gayana (Concepción)","Inglês","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100005&lang=pt" 
"S0717-65382008000100011-chl","VARIACION LATITUDINAL Y ESTACIONAL EN LA DIETA DE DISSOSTICHUS ELEGINOIDES SMITT, 1898 (PERCIFORMES: NOTOTHENIIDAE) EN AMBIENTES PROFUNDOS DE LA COSTA CENTRO-SUR DE CHILE","Murillo, Carlos, Oyarzún, Ciro, Fernández, Italo","Gayana (Concepción); 72(1); 94-101","Gayana (Concepción)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100011&lang=pt" 
"S0717-65382008000100002-chl","TECAMEBIANOS (PROTOZOA: RHIZOPODA) DE UNA TURBERA DEL PARQUE NACIONAL PUYEHUE (40°45&#039; S; 72°19&#039; W), CHILE","Zapata, Jaime, Yáñez, Miguel, Rudolph, Erich","Gayana (Concepción); 72(1); 9-17","Gayana (Concepción)","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-65382008000100002&lang=pt" 
"S1516-84842008000800002-scl","The 7th Italian-Brazilian Meeting in Hematology","Santini, Gino, Chisesi, Teodoro, Souza, Cármino A. de","Revista Brasileira de Hematologia e Hemoterapia; 30(); 1-2","Revista Brasileira de Hematologia e Hemoterapia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000800002&lang=pt" 
"S1516-84842008000800001-scl","AIBE Meeting in Brazilian Journal of Hematology","Ruiz, Milton A.","Revista Brasileira de Hematologia e Hemoterapia; 30(); 1-1","Revista Brasileira de Hematologia e Hemoterapia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000800001&lang=pt" 
"S1516-84842008000800003-scl","New acquisitions in the physiopathology of multiple myeloma: role of the bone microenvironment","Giuliani, Nicola, Rizzoli, Vittorio","Revista Brasileira de Hematologia e Hemoterapia; 30(); 3-5","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000800003&lang=pt" 
"S1516-84842008000800005-scl","New drugs in the therapy of multiple myeloma","Palumbo, Antonio, Falco, Patrizia","Revista Brasileira de Hematologia e Hemoterapia; 30(); 10-17","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000800005&lang=pt" 
"S1516-84842008000800007-scl","New drugs in the treatment of chronic myeloid leukaemia","Cilloni, Daniela, Rotolo, Antonia, Nicoli, Paolo, Bosa, Marco, Saglio, Giuseppe","Revista Brasileira de Hematologia e Hemoterapia; 30(); 24-29","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000800007&lang=pt" 
"S1516-84842008000800011-scl","Donor lymphocyte infusions for the treatment of minimal residual disease in acute leukemia","Bacigalupo, Andrea, Dominietto, Alida, Pozzi, Sarah, Miglino, Maurizio, Albarracin, Flavio, Piaggio, Giovanna, Bertolotti, Francesca","Revista Brasileira de Hematologia e Hemoterapia; 30(); 42-44","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000800011&lang=pt" 
"S1516-84842008000800008-scl","Allogeneic hematopoietic stem cell transplantation in chronic myeloid leukemia: current concepts and Brazilian experience","Souza, Cármino A. de","Revista Brasileira de Hematologia e Hemoterapia; 30(); 30-32","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000800008&lang=pt" 
"S1516-84842008000800004-scl","Risk assessment for multiple myeloma: preliminary results of the brazilian myeloma study group","Maiolino, Angelo, Hungria, Vania, Oliveira, Gislaine D., Miranda, Eliana C. M., Magalhães, Roberto, Mercante, Daniel, Rego, Eduardo M., Oliveira, Luciana, Chiattone, Carlos S., Nucci, Marcio, Lorand-Metze, Irene, Zalcberg, Ilana, Souza, Cármino A. de","Revista Brasileira de Hematologia e Hemoterapia; 30(); 6-9","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000800004&lang=pt" 
