"S0103-73072012000200007-scl","La privatización de la educación Argentina: un largo proceso de expansión y naturalización","Vior, Susana E., Rodríguez, Laura R.","Pro-Posições; 23(2); 91-104","Pro-Posições","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73072012000200007&lang=pt" 
"S0102-695X2012000400005-scl","Diterpenes from marine brown alga Dictyota guineensis (Dictyotaceae, Phaeophyceae)","De-Paula, Joel Campos, Cavalcanti, Diana Negrão, Yoneshigue-Valentin, Yocie, Teixeira, Valéria Laneuville","Revista Brasileira de Farmacognosia; 22(4); 736-740","Revista Brasileira de Farmacognosia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2012000400005&lang=pt" 
"S0102-695X2012000400004-scl","Effect of depth on growth and pigment contents of the macroalgae Gracilaria bursa-pastoris","Marinho-Soriano, Eliane","Revista Brasileira de Farmacognosia; 22(4); 730-735","Revista Brasileira de Farmacognosia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2012000400004&lang=pt" 
"S0102-695X2012000400003-scl","Antioxidant activity and chemical composition of the non polar fraction of Gracilaria domingensis (Kützing) Sonder ex Dickie and Gracilaria birdiae (Plastino &amp; Oliveira)","Guaratini, Thais, Lopes, Norberto P., Marinho-Soriano, Eliane, Colepicolo, Pio, Pinto, Ernani","Revista Brasileira de Farmacognosia; 22(4); 724-729","Revista Brasileira de Farmacognosia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2012000400003&lang=pt" 
"S0102-695X2012000400012-scl","Rhodolith beds in Brazil: a new potential habitat for marine bioprospection","Amado-Filho, Gilberto M., Pereira-Filho, Guilherme H.","Revista Brasileira de Farmacognosia; 22(4); 782-788","Revista Brasileira de Farmacognosia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2012000400012&lang=pt" 
"S0102-695X2012000400014-scl","Comparative analysis of the corps en cerise in several species of Laurencia (Ceramiales, Rhodophyta) from the Atlantic Ocean","Fujii, Mutue T., Cassano, Valéria, Sentíes, Abel, Díaz-Larrea, Jhoana, Machín-Sánchez, María, Gil-Rodríguez, Mª. Candelaria","Revista Brasileira de Farmacognosia; 22(4); 795-804","Revista Brasileira de Farmacognosia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2012000400014&lang=pt" 
"S0102-695X2012000400025-scl","HIV-1 Reverse Transcriptase: a potential target for marine products","Miceli, Leonardo A., Souza, Alessandra M. T. de, Rodrigues, Carlos R., Paixão, Izabel C. N. P., Teixeira, Valéria L., Castro, Helena C.","Revista Brasileira de Farmacognosia; 22(4); 881-888","Revista Brasileira de Farmacognosia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2012000400025&lang=pt" 
"S0102-695X2012000400010-scl","Evaluation of impacts of climate change and local stressors on the biotechnological potential of marine macroalgae: a brief theoretical discussion of likely scenarios","Horta, Paulo A., Vieira-Pinto, Talita, Martins, Cintia D. L., Sissini, Marina N., Ramlov, Fernanda, Lhullier, Cintia, Scherner, Fernando, Sanches, Paola F., Farias, Julyana N., Bastos, Eduardo, Bouzon, Janayna L., Munoz, Pamela, Valduga, Eduardo, Arantes, Noele P., Batista, Manuela B., Riul, Pablo, Almeida, Rafael S., Paes, Eduardo, Fonseca, Alessandra, Schenkel, Eloir P., Rorig, Leonardo, Bouzon, Zenilda, Barufi, José Bonomi, Colepicolo, Pio, Yokoya, Nair, Copertino, Margareth S., Oliveira, Eurico C. de","Revista Brasileira de Farmacognosia; 22(4); 768-774","Revista Brasileira de Farmacognosia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2012000400010&lang=pt" 
"S0102-695X2012000400018-scl","Algae of economic importance that accumulate cadmium and lead: a review","Souza, Priscila O., Ferreira, Lizângela R., Pires, Natanael R. X., S. Filho, Pedro J., Duarte, Fabio A., Pereira, Claudio M. P., Mesko, Márcia F.","Revista Brasileira de Farmacognosia; 22(4); 825-837","Revista Brasileira de Farmacognosia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2012000400018&lang=pt" 
"S0102-695X2012000400027-scl","Bioprospecting for bioactives from seaweeds: potential, obstacles and alternatives","Pereira, Renato C., Costa-Lotufo, Leticia V.","Revista Brasileira de Farmacognosia; 22(4); 894-905","Revista Brasileira de Farmacognosia","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2012000400027&lang=pt" 
"S1808-86942012000400003-scl","Papilas filiformes não têm botões gustativos: resposta","Abreu, Marilda Aparecida Milanez Morgado de, Weckx, Luc Louis Maurice, Hirata, Cleonice Hitomi Watashi","Brazilian Journal of Otorhinolaryngology; 78(4); 8-8","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400003&lang=pt" 
"S1808-86942012000400005-scl","Avaliação do desempenho intelectual e escolar de crianças submetidas à tonsilectomia e adenoamigdalectomia no pré e pós-operatório","Ikeda, Felipe Hideo, Horta, Patricia A. de Campos, Bruscato, Wilze Laura, Dolci, José Eduardo Luftaif","Brazilian Journal of Otorhinolaryngology; 78(4); 17-23","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400005&lang=pt" 
"S1808-86942012000400015-scl","Valores de normalidade para o questionário Rhinoplasty Outcome Evaluation (ROE)","Izu, Suemy Cioffi, Kosugi, Eduardo Macoto, Brandão, Karen Vitols, Lopes, Alessandra Stanquini, Garcia, Leonardo Bomediano Sousa, Suguri, Vinícius Magalhães, Gregório, Luis Carlos","Brazilian Journal of Otorhinolaryngology; 78(4); 76-79","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400015&lang=pt" 
"S1808-86942012000400028-scl","Assimetria mandibular: revisão de literatura e relato de caso","Vasconcelos, Belmiro Cavalcanti do Egito, Gonçalves, Fabio, Andrade, Aureo, Guillen, Milagros, Landim, Fabricio","Brazilian Journal of Otorhinolaryngology; 78(4); 137-137","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400028&lang=pt" 
"S1808-86942012000400027-scl","Tumor miofibroblástico inflamatório de osso temporal","Samencatti, Gustavo Latorre, Neiva, Felipe Costa, Testa, José Ricardo Gurgel","Brazilian Journal of Otorhinolaryngology; 78(4); 136-136","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400027&lang=pt" 
"S1808-86942012000400026-scl","Schwannoma maligno dos seios paranasais","Pádua, Sharlene Castanheira, Soares, Vítor Yamashiro Rocha, Queiroz, André Luís de, Nakanishi, Márcio, Nascimento, Luiz Augusto","Brazilian Journal of Otorhinolaryngology; 78(4); 135-135","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400026&lang=pt" 
"S1808-86942012000400025-scl","Granuloma piogênico exuberante em sítio extragengival","Costa, Fábio Wildson Gurgel, Lima, Ana Thayssa Tomaz, Cavalcante, Roberta Barroso, Pereira, Karuza Maria Alves","Brazilian Journal of Otorhinolaryngology; 78(4); 134-134","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400025&lang=pt" 
"S1808-86942012000400024-scl","Colesteatoma congênito isolado do processo mastoide: relato de caso","Granato, Lídio, Silva, Carlos Jorge, Yoo, Hea J","Brazilian Journal of Otorhinolaryngology; 78(4); 133-133","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400024&lang=pt" 
"S0102-71822012000200001-scl","Editorial","Mayorga, Claudia, Rasera, Emerson, Prado, Marco Aurélio Máximo","Psicologia &amp; Sociedade; 24(2); 249-252","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200001&lang=pt" 
"S0102-71822012000200011-scl","Docência e subjetivação: cartografia das forças que criam um corpo-masculino-menor","Rosa, Rogério Machado","Psicologia &amp; Sociedade; 24(2); 337-343","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200011&lang=pt" 
"S0102-71822012000200013-scl","Escolha e orientação profissional de estudantes de curso pré-vestibular popular","Valore, Luciana Albanese, Cavallet, Luiza Helena Raittz","Psicologia &amp; Sociedade; 24(2); 354-363","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200013&lang=pt" 
"S0102-71822012000200027-scl","As múltiplas facetas do poder nas relações conjugais","Boris, Georges Daniel Janja Bloc","Psicologia &amp; Sociedade; 24(2); 487-490","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200027&lang=pt" 
"S0102-71822012000200026-scl","Verbetes de dicionários como tramas em narrativas históricas: reflexões sobre a contribuição potencial de obras de referência","Spink, Mary Jane","Psicologia &amp; Sociedade; 24(2); 484-486","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200026&lang=pt" 
"S0037-86822012000400001-scl","Parasite, vectors and reservoirs as determinants of tegumentary leishmaniasis","Carvalho, Edgar Marcelino","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 423-424","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400001&lang=pt" 
"S0037-86822012000400005-scl","Liver fibrosis progression in HIV/hepatitis C virus coinfected patients with normal aminotransferases levels","Pace, Fábio Heleno de Lima, Ferreira, Lincoln Eduardo Vieira de Castro, Silva, Antonio Eduardo Benedito, Ferraz, Maria Lucia Gomes","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 444-447","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400005&lang=pt" 
"S0037-86822012000400010-scl","A retrospective serologic survey of hantavirus infections in the county of Cássia dos Coqueiros, State of São Paulo, Brazil","Badra, Soraya Jabur, Maia, Felipe Gonçalves Mota, Figueiredo, Glauciane Garcia, Santos Junior, Gilberto Sabino dos, Campos, Gelse Mazzoni, Figueiredo, Luiz Tadeu Moraes, Passos, Afonso Dinis Costa","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 468-470","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400010&lang=pt" 
"S0037-86822012000400026-scl","Actinomycosis affecting the spinal cord: a case report","Ramos, Maria Isabela Alves, Carneiro, Jair Almeida, Poswar, Fabiano de Oliveira, Nassau, Daniella Cristina, Colares, Fernando Antônio","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 535-537","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400026&lang=pt" 
"S0037-86822012000400025-scl","Tick paralysis cases in Argentina","Remondegui, Carlos","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 533-534","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400025&lang=pt" 
"S0037-86822012000400024-scl","Primary multidrug-resistant tuberculosis and its control implications in the State of Amazonas, Brazil: report of 3 cases","Garrido, Marlucia Silva, Talhari, Anette Chrusciak, Antunes, Irineide Assumpção, Matsuda, Joycenea da Silva, Zaranza, Etelvina das Graças, Martinez-Espinosa, Flor Ernestina, Bührer-Sékula, Samira","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 530-532","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400024&lang=pt" 
"S0037-86822012000400023-scl","Epidemiology of malaria in the municipality of Cruzeiro do Sul, State of Acre, Brazil, in 2010: uses of a control chart at the local level","Braz, Rui Moreira, Duarte, Elisabeth Carmen, Tauil, Pedro Luiz","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 526-529","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400023&lang=pt" 
"S0037-86822012000400022-scl","Comparative evaluation of adverse effects in the use of powder trivalent antivenom and liquid antivenoms in Bothrops snake bites","Silva, Iran Mendonça da, Tavares, Antônio Magela","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 523-525","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400022&lang=pt" 
"S0037-86822012000400021-scl","Rotavirus genotyping in gastroenteritis cases of an infantile population from Western Brazilian Amazonia","Costa, Maria Sandra Moura, Nogueira, Paulo Afonso, Magalhães, Gleicienne Félix, Taquita, Paula, Mariúba, Luis André, Penatti, Marilene, Orlandi, Patrícia Puccinelli","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 520-522","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400021&lang=pt" 
"S0037-86822012000400028-scl","Oral chronic hyperplastic candidiasis associated with juvenile dermatomyositis","Ferreira, Dennis de Carvalho, Santos, Kátia Regina Netto dos, Herdy, Gesmar Volga Haddad","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 540-540","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400028&lang=pt" 
"S0037-86822012000400027-scl","Detection of clusters of leprosy cases among Guarani Indians in the Southern region of the State of Rio de Janeiro, Brazil","Nery, José Augusto da Costa, Pimentel, Maria Inês Fernandes, Lyra, Marcelo Rosandiski, Sohsten, Bernadeth de Lourdes Von, Marinho, Diana Pinheiro, Périssé, André Reynaldo Santos","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 538-539","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400027&lang=pt" 
"S0037-86822012000400029-scl","Almério de Castro Gomes (*1942 †2012)","Barata, Jose Maria Soares, Natal, Delsio, Galati, Eunice Bianchi","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 541-541","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400029&lang=pt" 
"S0037-86822012000400012-scl","Nosocomial infections in a pediatric intensive care unit of a developing country: NHSN surveillance","Porto, Juliana Pena, Mantese, Orlando Cesar, Arantes, Aglai, Freitas, Claudete, Gontijo Filho, Paulo Pinto, Ribas, Rosineide Marques","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 475-479","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400012&lang=pt" 
"S0037-86822012000400007-scl","Descriptive study of HTLV infection in a population of pregnant women from the state of Pará, Northern Brazil","Sequeira, Carina Guilhon, Tamegão-Lopes, Bruna Pedroso, Santos, Eduardo José Melo dos, Ventura, Ana Maria Revoredo, Moraes-Pinto, Maria Isabel, Succi, Regina Célia de Menezes","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 453-456","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400007&lang=pt" 
"S0037-86822012000400004-scl","Phlebotomine sandflies fauna (Diptera: Psychodidae) at rural settlements in the municipality of Cáceres, State of Mato Grosso, Brazil","Alves, Graziella Borges, Oshiro, Elisa Teruya, Leite, Marcio da Cruz, Melão, Aline Vidor, Ribeiro, Letícia Moraes, Mateus, Nathália Lopes Fontoura, Brazil, Reginaldo Peçanha, Andrade Filho, José Dilermando, Oliveira, Alessandra Gutierrez de","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 437-443","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400004&lang=pt" 
"S0037-86822012000400002-scl","Cutaneous leishmaniasis in northeastern Brazil: a critical appraisal of studies conducted in State of Pernambuco","Brito, Maria Edileuza Felinto de, Andrade, Maria Sandra, Dantas-Torres, Filipe, Rodrigues, Eduardo Henrique Gomes, Cavalcanti, Milena de Paiva, Almeida, Alzira Maria Paiva de, Brandão-Filho, Sinval Pinto","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 425-429","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400002&lang=pt" 
"S0037-86822012000400008-scl","Molecular epidemiology of hepatitis B virus among the indigenous population of the Curuçá and Itaquaí Rivers, Javari Valley, State of Amazonas, Brazil","Costa, Cristóvão Alves da, Kimura, Lucinete Okamura","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 457-462","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400008&lang=pt" 
"S1808-86942012000400004-scl","Efeito da estimulação acústica nas habilidades do processamento temporal em idosos antes e após a protetização auditiva","Pinheiro, Maria Madalena Canina, Dias, Karin Ziliotto, Pereira, Liliane Desgualdo","Brazilian Journal of Otorhinolaryngology; 78(4); 09-16","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400004&lang=pt" 
"S1808-86942012000400006-scl","Avaliação videofluoroscópica da mastigação e deglutição em indivíduos com disfunção temporomandibular (DTM)","Maffei, Carla, Mello, Marçal Motta de, Biase, Noemi Grigoletto de, Pasetti, Lilian, Camargo, Paulo A. Monteiro, Silvério, Kelly Cristina Alves, Gonçalves, Maria Inês Rebelo","Brazilian Journal of Otorhinolaryngology; 78(4); 24-28","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400006&lang=pt" 
"S1808-86942012000400008-scl","Papel da punção do seio maxilar no diagnóstico e no tratamento de pacientes com rinossinusite hospitalar","Mendes Neto, José Arruda, Guerreiro, Viviane Maria, Hirai, Elcio Roldan, Kosugi, Eduardo Macoto, Santos, Rodrigo de Paula, Gregório, Luis Carlos","Brazilian Journal of Otorhinolaryngology; 78(4); 35-41","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400008&lang=pt" 
"S1808-86942012000400009-scl","Artéria esfenopalatina: desafio cirúrgico na epistaxe","Rezende, Gustavo Lara, Soares, Vitor Yamashiro Rocha, Moraes, Waldete Cabral, Oliveira, Carlos Augusto Costa Pires de, Nakanishi, Márcio","Brazilian Journal of Otorhinolaryngology; 78(4); 42-47","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400009&lang=pt" 
"S1808-86942012000400010-scl","A raridade histológica no câncer da tireoide","Vianna, Débora Modelli, Curioni, Otávio Alberto, França, Luciano José de Lemos, Paiva, Diógenes Lopes de, Pompeu, Bernardo Fontel, Dedivitis, Rogério Aparecido, Rapoport, Abrão","Brazilian Journal of Otorhinolaryngology; 78(4); 48-51","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400010&lang=pt" 
"S1808-86942012000400011-scl","Prevalência de perda auditiva incapacitante em Juiz de Fora, Brasil","Baraky, Letícia Raquel, Bento, Ricardo Ferreira, Raposo, Nádia Rezende Barbosa, Tibiriçá, Sandra Helena Cerrato, Ribeiro, Luiz Cláudio, Barone, Marcelo M. V. B., Vasconcelos, Natália Baraky","Brazilian Journal of Otorhinolaryngology; 78(4); 52-58","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400011&lang=pt" 
"S1808-86942012000400012-scl","Expressão da proteína ligadora de cálcio S100 A7 (psoriasina) no carcinoma laríngeo","Tiveron, Rogério Costa, Freitas, Luiz Carlos Conti de, Figueiredo, David L, Serafini, Luciano N, Mamede, Rui Celso Martins, Zago, Marco A","Brazilian Journal of Otorhinolaryngology; 78(4); 59-65","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400012&lang=pt" 
"S1808-86942012000400013-scl","Estudo epidemiológico do HPV na mucosa oral por meio de PCR","Tristão, Willys, Ribeiro, Rodrigo Metzker Pereira, Oliveira, Camila Andrea de, Betiol, Julio Cesar, Bettini, Jussara de Sousa Ribeiro","Brazilian Journal of Otorhinolaryngology; 78(4); 66-70","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400013&lang=pt" 
"S1808-86942012000400014-scl","Comparação da telemetria de resposta neural via cocleostomia ou via janela redonda no implante coclear","Hamerschmidt, Rogério, Schuch, Luiz Henrique, Rezende, Rodrigo Kopp, Wiemes, Gislaine Richter Minhoto, Oliveira, Adriana Kosma Pires de, Mocellin, Marcos","Brazilian Journal of Otorhinolaryngology; 78(4); 71-75","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400014&lang=pt" 
"S1808-86942012000400016-scl","Reprodutibilidade dos métodos radiográficos para avaliação da adenoide","Feres, Murilo Fernando Neuppmann, Sousa, Helder Inocêncio Paulo de, Francisco, Sheila Márcia, Pignatari, Shirley Shizue Nagata","Brazilian Journal of Otorhinolaryngology; 78(4); 80-90","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400016&lang=pt" 
"S1808-86942012000400017-scl","Prevalência de alterações das células ciliadas externas em estudantes de uma escola do Distrito Federal","Silva, Valéria Gomes da, Sampaio, André Luiz Lopes, Oliveira, Carlos Augusto Costa Pires de, Tauil, Pedro Luiz, Jansen, Glaucia Magalhães Brito","Brazilian Journal of Otorhinolaryngology; 78(4); 91-97","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400017&lang=pt" 
"S1808-86942012000400018-scl","Perda auditiva sensorioneural em pacientes com acromegalia em tratamento","Carvalho, Marcelo Alexandre, Montenegro Júnior, Renan Magalhães, Freitas, Marcos Rabelo de, Vilar, Lúcio, Mendonça, Alessandra Teixeira Bezerra de, Montenegro, Renan Magalhães","Brazilian Journal of Otorhinolaryngology; 78(4); 98-102","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400018&lang=pt" 
"S1808-86942012000400019-scl","Laringectomia de resgate: utilização do retalho miocutâneo de peitoral maior na prevenção de fístula faringocutânea","Sousa, Alexandre Andrade, Castro, Sebastião Maurício de Oliveira, Porcaro-Salles, José Maria, Soares, João Marcos Arantes, Moraes, Gustavo Meyer de, Carvalho, Jomar Rezende, Silva, Guilherme Souza","Brazilian Journal of Otorhinolaryngology; 78(4); 103-107","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400019&lang=pt" 
"S1808-86942012000400020-scl","Estudo do espectro sonoro nos limiares de altas frequências em trabalhadores expostos ao ruído","Ottoni, Aurea Oliveira Canha, Barbosa-Branco, Anadergh, Boger, Marlene Escher, Garavelli, Sérgio Luiz","Brazilian Journal of Otorhinolaryngology; 78(4); 108-114","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400020&lang=pt" 
"S1808-86942012000400021-scl","Resultados a longo prazo da cirurgia da otosclerose","Bernardo, Maria Teresa, Dias, Joana, Ribeiro, Daniela, Helena, Diamantino, Condé, Artur","Brazilian Journal of Otorhinolaryngology; 78(4); 115-119","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400021&lang=pt" 
"S1808-86942012000400022-scl","Do nistagmo às provas calóricas com ar e com água","Barros, Anna Carolina Marques Perrella de, Caovilla, Heloisa Helena","Brazilian Journal of Otorhinolaryngology; 78(4); 120-125","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400022&lang=pt" 
"S1808-86942012000400023-scl","Latência e amplitude do P300 auditivo na doença de Alzheimer: uma revisão sistemática","Pedroso, Renata Valle, Fraga, Francisco J., Corazza, Danilla Icassatti, Andreatto, Carla Andrezza Almeida, Coelho, Flávia Gomes de Melo, Costa, José Luiz Riani, Santos-Galduróz, Ruth Ferreira","Brazilian Journal of Otorhinolaryngology; 78(4); 126-132","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000400023&lang=pt" 
"S0102-71822012000200002-scl","Acepções de identidade na obra de Jürgen Habermas: subsídios para uma psicologia social criticamente orientada","Lima, Aluísio Ferreira de","Psicologia &amp; Sociedade; 24(2); 253-262","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200002&lang=pt" 
"S0102-71822012000200003-scl","Reflexões sobre o desenvolvimento da psicologia soviética: focando algumas omissões da interpretação ocidental","Rey, Fernando Luis González","Psicologia &amp; Sociedade; 24(2); 263-271","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200003&lang=pt" 
"S0102-71822012000200005-scl","Historicizando a teoria da atividade: do embate ao debate","Piccolo, Gustavo Martins","Psicologia &amp; Sociedade; 24(2); 283-292","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200005&lang=pt" 
"S0102-71822012000200006-scl","Assistência social e psicologia: sobre as tensões e conflitos do psicólogo no cotidiano do serviço público","Senra, Carmem Magda Ghetti, Guzzo, Raquel Souza Lobo","Psicologia &amp; Sociedade; 24(2); 293-299","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200006&lang=pt" 
"S0102-71822012000200007-scl","&quot;Tem que ser uma escolha da mulher&quot;!representações de maternidade em mulheres não-mães por opção","Patias, Naiana Dapieve, Buaes, Caroline Stumpf","Psicologia &amp; Sociedade; 24(2); 300-306","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200007&lang=pt" 
