"S0718-22282009000200002-chl","Tipología Empírica de Adolescentes Consumidores de Drogas según el MACI","Faúndez, Ximena, Vinet, Eugenia V","Psykhe (Santiago); 18(2); 19-35","Psykhe (Santiago)","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22282009000200002&lang=pt" 
"S1414-40772009000300006-scl","El espacio abierto: una tecnica didactica facilitadora del desarrollo de competencias generales en la formacion profesional superior","Claveria, Alejandro Villalobos, Hermosilla, Yenia Melo","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 629-652","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300006&lang=pt" 
"S1414-40772009000300007-scl","La conformación de la antropoética a través de la tutoría académica en educación superior: (el caso del posgrado)","Alvarado Hernández, Víctor Manuel, Betancourt, Martín Manjarrez","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 653-665","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300007&lang=pt" 
"S1414-40772009000300009-scl","Memória e história da educação medieval: uma análise da Autentica Habita e do Estatuto de Sorbonne","Oliveira, Terezinha","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 683-698","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300009&lang=pt" 
"S1414-40772009000300010-scl","A política de pesquisa e a implementação do mestrado em Ciências Farmacêuticas da Universidade de Sorocaba","Gerenutti, Marli, Vila, Marta Maria Duarte Carvalho, Sandano, Wilson","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 699-712","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300010&lang=pt" 
"S1414-40772009000300011-scl","Trajetória formativa: entrelaçando saberes... estudo do meio como lugar de aprendizagem do/discente","Cardoso, Giovanna Marget Menezes","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 713-726","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300011&lang=pt" 
"S1414-40772009000300012-scl","A dimensão teórica da formação dos formadores em didática e práticas de ensino: influências no pensamento contemporâneo e repercussões nas práticas de formação","Baibich-Faria, Tânia Maria","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 727-753","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300012&lang=pt" 
"S1020-49892009001100001-spa","Un marco de evaluación de la atención primaria de salud en América Latina","Haggerty, Jeannie L., Yavich, Natalia, Báscolo, Ernesto Pablo","Revista Panamericana de Salud Pública; 26(5); 377-384","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100001&lang=pt" 
"S1020-49892009001100002-spa","Diseño y análisis comparativo de un inventario de indicadores de mortalidad evitable adaptado a las condiciones sanitarias de Colombia","Gómez-Arias, Rubén Darío, Nolasco Bonmatí, Andreu, Pereyra-Zamora, Pamela, Arias-Valencia, Samuel, Rodríguez-Ospina, Fabio León, Aguirre, Daniel Camilo","Revista Panamericana de Salud Pública; 26(5); 385-397","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100002&lang=pt" 
"S1020-49892009001100004-spa","Alimentação complementar de lactentes em uma cidade desenvolvida no contexto de um país em desenvolvimento","Bernardi, Julia Laura Delbue, Jordão, Regina Esteves, Barros Filho, Antônio Azevedo","Revista Panamericana de Salud Pública; 26(5); 405-411","Revista Panamericana de Salud Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100004&lang=pt" 
"S1020-49892009001100005-spa","La carga de enfermedad por cáncer en Cuba en el período 1990-2002","Domínguez Alonso, Emma, Seuc Jo, Armando H., Galán, Yaima","Revista Panamericana de Salud Pública; 26(5); 412-418","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100005&lang=pt" 
"S1020-49892009001100006-spa","Metodología para seleccionar zonas de intervención con cultivos biofortificados","Monserrate Rojas, Fredy A., Pachón, Helena, Hyman, Glenn G., Vesga Varela, Andrea L.","Revista Panamericana de Salud Pública; 26(5); 419-428","Revista Panamericana de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100006&lang=pt" 
"S1020-49892009001100009-spa","Religiosidade, consumo de bebidas alcoólicas e tabagismo em adolescentes","Bezerra, Jorge, Barros, Mauro Virgílio Gomes, Tenório, Maria Cecília Marinho, Tassitano, Rafael Miranda, Barros, Simone Storino Honda, Hallal, Pedro C.","Revista Panamericana de Salud Pública; 26(5); 440-446","Revista Panamericana de Salud Pública","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100009&lang=pt" 
"S1020-49892009001100010-spa","Sistemas nacionales de investigación para la salud en América Latina: una revisión de 14 países","Alger, Jackeline, Becerra-Posada, Francisco, Kennedy, Andrew, Martinelli, Elena, Cuervo, Luis Gabriel","Revista Panamericana de Salud Pública; 26(5); 447-457","Revista Panamericana de Salud Pública","Inglês, Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100010&lang=pt" 
"S1020-49892009001100011-spa","Identifying unit costs for use in regional economic evaluation: an illustrative analysis of childhood pneumococcal conjugate vaccine in Latin America and the Caribbean","Constenla, Dagna, Sinha, Anushua, Valencia, Juan Esteban, Gomez, Elizabeth, de la Hoz, Fernando, Valenzuela, Maria Teresa, Quadros, Ciro A. de","Revista Panamericana de Salud Pública; 26(5); 458-468","Revista Panamericana de Salud Pública","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892009001100011&lang=pt" 
"S1806-37132009001100016-scl","Histoplasmose pulmonar cavitária crônica","Santos, José Wellington Alves dos, Michel, Gustavo Trindade, Lazzarotto, Mônica, Figaro, Juliana Kaczmareck, Spilmann, Daniel, Homrich, Gustavo Köhler","Jornal Brasileiro de Pneumologia; 35(11); 1161-1164","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009001100016&lang=pt" 
"S1414-40772009000300002-scl","Reflexiones en torno a la financiación actual y futura de las universidades a nivel mundial","López Segrera, Francisco","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 523-560","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300002&lang=pt" 
"S1806-37132009001100011-scl","Métodos de avaliação da fadigabilidade muscular periférica e seus determinantes energético-metabólicos na DPOC","Rondelli, Rafaella Rezende, Dal Corso, Simone, Simões, Alexandre, Malaguti, Carla","Jornal Brasileiro de Pneumologia; 35(11); 1125-1135","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009001100011&lang=pt" 
"S1414-40772009000300001-scl","Editorial","Dias Sobrinho, José","Avaliação: Revista da Avaliação da Educação Superior (Campinas); 14(3); 519-521","Avaliação: Revista da Avaliação da Educação Superior (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-40772009000300001&lang=pt" 
"S1130-01082009001100002-esp","Antimicrobial susceptibility of Helicobacter pylori and mechanisms of clarithromycin resistance in strains isolated from patients in Uruguay","Torres-Debat, M. E., Pérez-Pérez, G., Olivares, A., Fernández, L., Raisler, K., Gonzalez, N., Stein, S., Bazet, M. C., Alallón, W., Cohen, H.","Revista Española de Enfermedades Digestivas; 101(11); 757-762","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100002&lang=pt" 
"S1130-01082009001100012-esp","Desmoid tumor arising in a laparoscopic trocar site after cholectomy","Suárez-Artacho, G., Jiménez-Rodríguez, R., Díaz-Pavón, J. M., Sánchez-Gil, J., Vázquez-Monchul, J.","Revista Española de Enfermedades Digestivas; 101(11); 814-815","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100012&lang=pt" 
"S1130-01082009001100005-esp","Ultrasonography is an accurate technique for the diagnosis of gastrointestinal tumors in patients without localizing symptoms","Martínez-Ares, D., Alonso-Aguirre, P. A., Souto-Ruzo, J., Martín-Granizo-Barrenechea, I., Pereira-Bueno, S., Cid-Gómez, L., Rodríguez-Prada, J. I.","Revista Española de Enfermedades Digestivas; 101(11); 773-780","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100005&lang=pt" 
"S1130-01082009001100004-esp","Epidemiologic study on the current incidence of inflammatory bowel disease in Madrid","López-Serrano, P., Pérez-Calle, J. L., Carrera-Alonso, E., Pérez-Fernández, T., Rodríguez-Caravaca, G., Boixeda-de-Miguel, D., Fernández-Rodríguez, C. M.","Revista Española de Enfermedades Digestivas; 101(11); 768-772","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100004&lang=pt" 
"S1130-01082009001100003-esp","Decrease in viral load at weeks 12 and 24 in patients with chronic hepatitis B treated with lamivudine or adefovir predicts virological response at week 48","Llop, E., Revilla, J. de la, Pons, F., Peñas, B., Martínez, J. L., Abreu, L., Calleja, J. L.","Revista Española de Enfermedades Digestivas; 101(11); 763-767","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100003&lang=pt" 
"S1130-01082009001100001-esp","Infection with Helicobacter pylori: Prevalence, research and impact of antibiotic resistance","Castro-Fernández, M., Vargas-Romero, J.","Revista Española de Enfermedades Digestivas; 101(11); 743-775","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100001&lang=pt" 
"S1130-01082009001100015-esp","Bowel subocclusion due to Anisakis","Martínez-Caselles, A., Sánchez-Torres, A., Egea-Valenzuela, J., Carballo-Álvarez, F.","Revista Española de Enfermedades Digestivas; 101(11); 818-819","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100015&lang=pt" 
"S1130-01082009001100007-esp","Abdominal mass, multiple lymphadenopathies, and polyposis","Fernández-Salazar, L. I., Jiménez-Cuenca, M. I., Borrego-Pintado, H., Velayos-Jiménez, B., González-Hernández, J. M.","Revista Española de Enfermedades Digestivas; 101(11); 800-801","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100007&lang=pt" 
"S1130-01082009001100006-esp","Noninvasive assessment of liver fibrosis: Serum markers and transient elastography (FibroScan)","Marín-Gabriel, J. C., Solís-Herruzo, J. A.","Revista Española de Enfermedades Digestivas; 101(11); 787-799","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100006&lang=pt" 
"S1130-01082009001100010-esp","Tumores hepáticos benignos","Pascasio Acevedo, J. M., Figueruela López, B.","Revista Española de Enfermedades Digestivas; 101(11); 812-812","Revista Española de Enfermedades Digestivas","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100010&lang=pt" 
"S1130-01082009001100011-esp","Syphilitic hepatitis: case report","Albandea-Moreno, C., Aguilar-Urbano, V. M., Rivera-Irigoin, R., Gonzalo-Marín, J., Rosales-Zabal, J. M., Moreno-García, A., Fernández-Pérez, F., García-Fernández, G., Pérez-Aisa, A., Méndez-Sánchez, I. M., Sánchez-Cantos, A.","Revista Española de Enfermedades Digestivas; 101(11); 813-814","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100011&lang=pt" 
"S1130-01082009001100014-esp","Intestinal obstruction due to metastasis in mesentery from squamous cell lung carcinoma","Meneses-Grasa, Z., Coll-Salinas, A., Macias-Cerrolaza, J. A., Aguayo-Albasini, J. L., Campillo-Soto, A., Guillén-Paredes, M. P.","Revista Española de Enfermedades Digestivas; 101(11); 817-818","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100014&lang=pt" 
"S1130-01082009001100009-esp","Acquired chronic hepatocerebral degeneration due to cirrhosis from non-alcoholic steatohepatitis","Burgos, A., Bermejo, P. E., Calleja, J. L., Vaquero, A., Abreu, L. E.","Revista Española de Enfermedades Digestivas; 101(11); 806-809","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100009&lang=pt" 
"S1130-01082009001100008-esp","Presacral mass as a cause of constipation","Fernández-Salazar, L. I., Guantes-de-Vigo, B., Calabia-del-Campo, J., Abril-Vega, C., Herreros-Rodríguez, J., del-Valle-Rivero, M. L., Velayos-Jiménez, B., González-Hernández, J. M.","Revista Española de Enfermedades Digestivas; 101(11); 803-804","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100008&lang=pt" 
"S1130-01082009001100013-esp","Giant lipoma and intestinal intussusception","Espinel, J., Pinedo, E., Rascarachi, G.","Revista Española de Enfermedades Digestivas; 101(11); 815-816","Revista Española de Enfermedades Digestivas","Inglês","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082009001100013&lang=pt" 
"S1516-89132009000700004-scl","Modelling antagonic effect of lactic acid eacteria supernatants on some pathogenic bacteria","Portella, Augustus Caeser Franke, Karp, Susan, Scheidt, Gessiel Newton, Woiciechwski, Adenise Lorenci, Parada, Jose Luis, Soccol, Carlos Ricardo","Brazilian Archives of Biology and Technology; 52(spe); 29-36","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700004&lang=pt" 
"S1516-89132009000700006-scl","Bovine coronavirus detection in a collection of diarrheic stool samples positive for group a bovine rotavirus","Barry, Aline Fernandes, Alfieri, Alice Fernandes, Stipp, Danilo Tancler, Alfieri, Amauri Alcindo","Brazilian Archives of Biology and Technology; 52(spe); 45-49","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700006&lang=pt" 
"S1516-89132009000700007-scl","Isolation in HRT-18 cells and molecular analysis of a BCoV strain from diarrheic feces of naturally infected calves","Stipp, Danilo Tancler, Barry, Aline Fernandes, Alfieri, Alice Fernandes, Bodnar, Lívia, Alfieri, Amauri Alcindo","Brazilian Archives of Biology and Technology; 52(spe); 51-56","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700007&lang=pt" 
"S1516-89132009000700018-scl","Identification of a splicing coactivator gene that affects the production of ochratoxin a in Aspergillus carbonarius","Lunardi, Lígia Uno, Guembarovski, Roberta Losi, Hanai, Luiz Ricardo, Cristiano, Valderi, Vieira, Maria Lucia Carneiro, Sartori, Daniele, Fungaro, Maria Helena Pelegrinelli","Brazilian Archives of Biology and Technology; 52(spe); 131-141","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700018&lang=pt" 
"S1516-89132009000700003-scl","Characterization of corn landraces planted grown in the campos gerais region (Paraná, Brazil) for industrial utilization","Pinto, Alessandra Teixeira Barbosa, Pereira, Joyce, Oliveira, Tatiana Roselena de, Prestes, Rosilene Aparecida, Mattielo, Rodrigo Rodrigues, Demiate, Ivo Mottin","Brazilian Archives of Biology and Technology; 52(spe); 17-28","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700003&lang=pt" 
"S1516-89132009000700005-scl","Utilization of the biorreactor of imersion by bubbles at the micropropagation of Ananas comosus L. Merril","Scheidt, Gessiel Newton, Arakaki, Andréa Haruko, Chimilovski, Jacqueline Sugitani, Portella, Augustus Caeser Franke, Spier, Michele Rigon, Woiciechowski, Adenise Lorenci, Biasi, Luiz Antonio, Soccol, Carlos Ricardo","Brazilian Archives of Biology and Technology; 52(spe); 37-43","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700005&lang=pt" 
"S1516-89132009000700008-scl","An outbreak of winter dysentery caused by bovine coronavirus in a high-production dairy cattle herd from a tropical country","Takiuchi, Elisabete, Barry, Aline Fernandes, Alfieri, Alice Fernandes, Filippsen, Patrícia, Alfieri, Amauri Alcindo","Brazilian Archives of Biology and Technology; 52(spe); 57-61","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700008&lang=pt" 
"S1516-89132009000700009-scl","Frequency of group a rotavirus in piglet stool samples from non-vaccinated Brazilian pig herds","Linares, Rita de Cássia, Barry, Aline Fernandes, Alfieri, Alice Fernandes, Médici, Kerlei Cristina, Feronato, César, Grieder, Wladimir, Alfieri, Amauri Alcindo","Brazilian Archives of Biology and Technology; 52(spe); 63-68","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700009&lang=pt" 
"S1516-89132009000700011-scl","Neurological and epidemiological aspects of a BoHV-5 meningoencephalitis outbreak","Lunardi, Michele, Claus, Marlise Pompeo, Lisbôa, Júlio Augusto Naylor, Amude, Alexandre Mendes, Headley, Selwyn Arlington, Alfieri, Alice Fernandes, Alfieri, Amauri Alcindo","Brazilian Archives of Biology and Technology; 52(spe); 77-85","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700011&lang=pt" 
"S1516-89132009000700012-scl","A bovine teat papilloma specimen harboring Deltapapillomavirus (BPV-1) and Xipapillomavirus (BPV-6) representatives","Claus, Marlise Pompeo, Lunardi, Michele, Alfieri, Amauri Alcindo, Otonel, Rodrigo Alejandro Arellano, Ferracin, Lara Munique, Fungaro, Maria Helena Pelegrinelli, Alfieri, Alice Fernandes","Brazilian Archives of Biology and Technology; 52(spe); 87-91","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700012&lang=pt" 
"S1516-89132009000700013-scl","Multiple bovine papillomavirus infections associated with cutaneous papillomatosis in brazilian cattle herds","Claus, Marlise Pompeo, Lunardi, Michele, Alfieri, Amauri Alcindo, Otonel, Rodrigo Alejandro Arellano, Sartori, Daniele, Fungaro, Maria Helena Pelegrinelli, Alfieri, Alice Fernandes","Brazilian Archives of Biology and Technology; 52(spe); 93-98","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700013&lang=pt" 
"S1516-89132009000700014-scl","Validation of a PCR Assay for Chlamydophila abortus rRNA gene detection in a murine model","Silva-Zacarias, Francielle Gibson da, Alfieri, Amauri Alcindo, Spohr, Kledir Anderson Hofstaetter, Lima, Bruna Azevedo de Carvalho, Negrão, Fábio Juliano, Lunardi, Michele, Freitas, Julio Cesar de","Brazilian Archives of Biology and Technology; 52(spe); 99-106","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700014&lang=pt" 
"S1516-89132009000700015-scl","Investigation of the possible role of Chlamydophila abortus in reproductive failures in nrazilian herds of domestic ruminants","Silva-Zacarias, Francielle Gibson da, Alfieri, Amauri Alcindo, Spohr, Kledir Anderson Hofstaetter, Lima, Bruna Azevedo de Carvalho, Oliveira, Rosângela Claret de, Turilli, Carlo, Lunardi, Michele, Otonel, Rodrigo Alejandro Arellano, Freitas, Julio Cesar de","Brazilian Archives of Biology and Technology; 52(spe); 107-112","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700015&lang=pt" 
"S1516-89132009000700019-scl","Thermoanalytical and starch content evaluation of cassava bagasse as agro-industrial residue","Lacerda, Luiz Gustavo, Almeida, Rafael Ramires, Demiate, Ivo Mottin, Carvalho Filho, Marco Aurélio Silva, Vasconcelos, Eliane Carvalho, Woiciechowski, Adenise Lorenci, Bannach, Gilbert, Schnitzler, Egon, Soccol, Carlos Ricardo","Brazilian Archives of Biology and Technology; 52(spe); 143-150","Brazilian Archives of Biology and Technology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132009000700019&lang=pt" 
"S0100-72032009001100004-scl","Cardiotocografia computadorizada na avaliação da resposta cardíaca fetal à estimulação sônica","Nomura, Roseli Mieko Yamamoto, Kwon, Clarice, Miyadahira, Seizo, Zugaib, Marcelo","Revista Brasileira de Ginecologia e Obstetrícia; 31(11); 547-551","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001100004&lang=pt" 
"S0100-72032009001100003-scl","Uropatias obstrutivas bilaterais fetais: sinais ultrassonográficos durante a gravidez e evolução pós-natal","Peralta, Cleisson Fábio Andrioli, Figueiredo Neto, Mário de, Hidalgo, Simone Ravacci, Sbragia Neto, Lourenço, Rosa, Izilda Rodrigues Machado, Marussi, Emílio Francisco, Barini, Ricardo","Revista Brasileira de Ginecologia e Obstetrícia; 31(11); 540-546","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001100003&lang=pt" 
"S0100-72032009001100005-scl","Nitroglicerina transdérmica versus nifedipina oral para inibição do trabalho de parto prematuro: ensaio clínico randomizado","Amorim, Melania Maria Ramos, Lippo, Luis André Marinho, Costa, Aurélio Antônio Ribeiro, Coutinho, Isabela Cristina, Souza, Alex Sandro Rolland","Revista Brasileira de Ginecologia e Obstetrícia; 31(11); 552-558","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001100005&lang=pt" 
"S0100-72032009001100006-scl","Comparação entre dois métodos para investigação da mortalidade materna em município do Sudeste brasileiro","Matias, Jacinta Pereira, Parpinelli, Mary Angela, Nunes, Mara Knox da Veiga, Surita, Fernanda Garanhani de Castro, Cecatti, José Guilherme","Revista Brasileira de Ginecologia e Obstetrícia; 31(11); 559-565","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001100006&lang=pt" 
"S0100-72032009001100007-scl","Mortalidade materna por pré-eclâmpsia/eclâmpsia em um estado do Sul do Brasil","Soares, Vânia Muniz Néquer, Souza, Kleyde Ventura de, Freygang, Tatiana Claumann, Correa, Vanessa, Saito, Maria Rialto","Revista Brasileira de Ginecologia e Obstetrícia; 31(11); 566-573","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001100007&lang=pt" 
"S0100-72032009001100008-scl","Intenção de uso de preservativo masculino entre jovens estudantes de Belo Horizonte: um alerta aos ginecologistas","Matos, Eliane Bragança de, Veiga, Ricardo Teixeira, Reis, Zilma Silveira Nogueira","Revista Brasileira de Ginecologia e Obstetrícia; 31(11); 574-580","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001100008&lang=pt" 
"S0100-72032009001100001-scl","Infecções por micobactérias de crescimento rápido resistentes a desinfetantes: uma problemática nacional?","Pitombo, Marcos Bettini, Lupi, Otília, Duarte, Rafael Silva","Revista Brasileira de Ginecologia e Obstetrícia; 31(11); 529-533","Revista Brasileira de Ginecologia e Obstetrícia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032009001100001&lang=pt" 
"S0034-98872009001100001-chl","Valores normativos de resistencia a la insulina mediante HOMA-IR en adultos mayores de Santiago de Chile","Garmendia, María Luisa, Lera, Lydia, Sánchez, Hugo, Uauy, Ricardo, Albala, Cecilia","Revista médica de Chile; 137(11); 1409-1416","Revista médica de Chile","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872009001100001&lang=pt" 
"S0034-98872009001100002-chl","Comparación del efecto de la terapia prolongada con antipsicóticos atípicos o convencionales en la incidencia de diabetes mellitus 2: Revisión sistemática y metaanálisis","Sapunar Z, Jorge, Muñoz N, Sergio, Vásquez A, Tatiana","Revista médica de Chile; 137(11); 1417-1426","Revista médica de Chile","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872009001100002&lang=pt" 
"S0034-98872009001100003-chl","Clima laboral en una escuela de medicina. Estudio de seguimiento","Sánchez D, Ignacio, Airola G, Gregorio, Cayazzo A, Tatiana, Pedrals G, Nuria, Rodríguez M, Magdalena, Villarroel D, Luis","Revista médica de Chile; 137(11); 1427-1436","Revista médica de Chile","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872009001100003&lang=pt" 
"S0034-98872009001100004-chl","Variación estacional del tricograma en residentes chilenos","Kahn Ch, Mariana, Guerrero A, Robinson, Césped, María Cristina","Revista médica de Chile; 137(11); 1437-1440","Revista médica de Chile","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872009001100004&lang=pt" 
"S0034-98872009001100005-chl","El punto de vista de los pacientes sobre la seguridad clínica de los hospitales: Validación del Cuestionario de Percepción de Seguridad","Mira, José Joaquín, Lorenzo, Susana, Vitaller, Julián, Ziadi, Medhi, Ortiz, Lidia, Ignacio, Emilio, Aranaz, Jesús","Revista médica de Chile; 137(11); 1441-1448","Revista médica de Chile","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872009001100005&lang=pt" 
"S0034-98872009001100006-chl","Evolución del estado nutricional en una cohorte de escolares chilenos: ¿Un cambio real o ficticio?","Loaiza M, Susana, Taibo G, Marcela, Cornejo, Amalia, Atalah S, Eduardo","Revista médica de Chile; 137(11); 1449-1456","Revista médica de Chile","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872009001100006&lang=pt" 
"S0034-98872009001100007-chl","La disincronía cardíaca se correlaciona con el remodelado ventrícular izquierdo postinfarto agudo al miocardio","McNab, Paul, Castro, Pablo, Gabrielli, Luigi, Verdejo, Hugo, Quintana, Juan Carlos, Rodríguez, José A, Corbalán, Ramón","Revista médica de Chile; 137(11); 1457-1462","Revista médica de Chile","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872009001100007&lang=pt" 
"S0034-98872009001100008-chl","Validez y confiabilidad de la versión chilena del Alcohol Use Disorders Identification Test (AUDIT)","Alvarado, María Elena, Garmendia, María Luisa, Acuña, Gonzalo, Santis, Rodrigo, Arteaga, Oscar","Revista médica de Chile; 137(11); 1463-1468","Revista médica de Chile","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872009001100008&lang=pt" 
