"S1130-14732009000600001-esp","Revisión crítica de la estimulación subtalámica en la enfermedad de Parkinson","Guridi, J., Rodríguez-Oroz, M.C., Clavero, P., Manrique, M.","Neurocirugía; 20(6); 521-532","Neurocirugía","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732009000600001&lang=pt" 
"S0101-20612009000400031-scl","Propriedades físico-químicas do amido de aveia da variedade brasileira IAC 7","Galdeano, Melicia Cintia, Grossmann, Maria Victória Eiras, Mali, Suzana, Bello-Perez, Luis Arturo","Food Science and Technology (Campinas); 29(4); 905-910","Food Science and Technology (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400031&lang=pt" 
"S0101-20612009000400033-scl","Molho cremoso à base de extrato de soja: estabilidade, propriedades reológicas, valor nutricional e aceitabilidade do consumidor","Campos, Denise Carvalho Pereira, Antoniassi, Rosemar, Deliza, Rosires, Freitas, Sidinéa Cordeiro de, Felberg, Ilana","Food Science and Technology (Campinas); 29(4); 919-926","Food Science and Technology (Campinas)","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-20612009000400033&lang=pt" 
"S1984-02922009000300004-scl","Test de Rorscharch: respuestas diferenciales entre pacientes con y sin intento suicida","Cuadra-Peralta, Alejandro, Ochoa de la Maza, Oscar, Cornejo González, Margarita, Barrera Huanca, Roxana","Fractal : Revista de Psicologia; 21(3); 475-486","Fractal : Revista de Psicologia","Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300004&lang=pt" 
"S1984-02922009000300005-scl","A criança celestial: perambulações entre aruanda e o inconsciente coletivo","Martins, Júlia Ritez, Bairrão, José F. M. H.","Fractal : Revista de Psicologia; 21(3); 487-505","Fractal : Revista de Psicologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300005&lang=pt" 
"S1984-02922009000300006-scl","Enredando lutas cotidianas: dispositivos de saúde pela cidade","Silva, Arielle Rocha de Oliveira, Detoni, Camila Lenhaus, Pinheiro, Diego Arthur Lima, Pereira, Joana Paula, Rocha, Lutz Franthesco da Silva, Magalhães, Natalia Mendonça, Valejo, Nathalia Galvão, Haacke, Tatiany Ribeiro, Oliveira, Sonia Pinto","Fractal : Revista de Psicologia; 21(3); 507-520","Fractal : Revista de Psicologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300006&lang=pt" 
"S1984-02922009000300009-scl","A feminilidade na psicanálise: a controvérsia quanto à primazia fálica","Bonfim, Flavia Gaze, Vidal, Paulo Eduardo Viana","Fractal : Revista de Psicologia; 21(3); 539-548","Fractal : Revista de Psicologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300009&lang=pt" 
"S1984-02922009000300010-scl","Validade por processo de resposta no teste de Cloze","Cunha, Neide de Brito, Santos, Acácia Aparecida Angeli dos","Fractal : Revista de Psicologia; 21(3); 549-562","Fractal : Revista de Psicologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300010&lang=pt" 
"S1984-02922009000300011-scl","Tecnificação da vida: uma discussão sobre o discurso da medicalização da sociedade","Dantas, Jurema Barros","Fractal : Revista de Psicologia; 21(3); 563-580","Fractal : Revista de Psicologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300011&lang=pt" 
"S1984-02922009000300012-scl","No calor de um lugar: território, subjetividades e poder","Aguiar, Kátia","Fractal : Revista de Psicologia; 21(3); 581-598","Fractal : Revista de Psicologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300012&lang=pt" 
"S1984-02922009000300013-scl","Entrevista continuada na clínica de linguagem infantil","Souza, Ana Paula Ramos de, Klinger, Ellen Fernanda, Borin, Luciana, Maldaner, Rita","Fractal : Revista de Psicologia; 21(3); 601-611","Fractal : Revista de Psicologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300013&lang=pt" 
"S1984-02922009000300014-scl","Conflito entre práticas e leis: a adolescência no processo judicial","Ciarallo, Cynthia Rejanne Correa Araujo, Almeida, Ângela Maria de Oliveira","Fractal : Revista de Psicologia; 21(3); 613-630","Fractal : Revista de Psicologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300014&lang=pt" 
"S1984-02922009000300002-scl","Souffrance des enseignants dans le contexte des mutations contemporaines et accompagnement clinique groupal","Blanchard-Laville, Claudine","Fractal : Revista de Psicologia; 21(3); 453-462","Fractal : Revista de Psicologia","Francês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300002&lang=pt" 
"S1984-02922009000300003-scl","Des groupes de parole avec les adolescents: une parole subjectivée dans l&#039;institution scolaire","Gavarini, Laurence","Fractal : Revista de Psicologia; 21(3); 463-474","Fractal : Revista de Psicologia","Francês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-02922009000300003&lang=pt" 
"S1806-37132009001200010-scl","Genetic associations with asthma and virus-induced wheezing: a systematic review","Pinto, Leonardo Araujo, Stein, Renato Tetelbom, Ribeiro, José Dirceu","Jornal Brasileiro de Pneumologia; 35(12); 1220-1226","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009001200010&lang=pt" 
"S1806-37132009001200011-scl","O papel do estresse oxidativo na DPOC: conceitos atuais e perspectivas","Cavalcante, Antonio George de Matos, Bruin, Pedro Felipe Carvalhedo de","Jornal Brasileiro de Pneumologia; 35(12); 1227-1237","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009001200011&lang=pt" 
"S1806-37132009001200007-scl","Levantamento randomizado sobre a prevalência de tabagismo nos maiores municípios do Brasil","Leitão Filho, Fernando Sergio, Galduróz, José Carlos Fernandes, Noto, Ana Regina, Nappo, Solange Aparecida, Carlini, Elisaldo Araújo, Nascimento, Oliver Augusto, Santos, Sérgio Ricardo, Jardim, José Roberto","Jornal Brasileiro de Pneumologia; 35(12); 1204-1211","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009001200007&lang=pt" 
"S1806-37132009001200006-scl","Knowledge of and practices related to smoking cessation among physicians in Nigeria","Desalu, Olufemi Olumuyiwa, Adekoya, Adebowale Olayinka, Elegbede, Adetokunbo Olujimi, Dosunmu, Adeolu, Kolawole, Tolutope Fasanmi, Nwogu, Kelechukwu Chukwudi","Jornal Brasileiro de Pneumologia; 35(12); 1198-1203","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009001200006&lang=pt" 
"S0100-55022009000400005-scl","Curso de Medicina: motivações e expectativas de estudantes iniciantes","Trindade, Leda Maria Delmondes Freitas, Vieira, Maria Jesia","Revista Brasileira de Educação Médica; 33(4); 542-554","Revista Brasileira de Educação Médica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022009000400005&lang=pt" 
"S0100-55022009000400016-scl","Pergunte de mais de uma maneira: alternativas para aumentar a eficácia da anamnese","Votre, Sebastião Josué, Rosa, Maria Carlota, Salis, Lucia Helena Alvares, Carvalho, Diana Maul de, Silva, Nelson Albuquerque de Souza e","Revista Brasileira de Educação Médica; 33(4); 648-657","Revista Brasileira de Educação Médica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022009000400016&lang=pt" 
"S0034-71672009000600009-scl","Sentimentos vivenciados pelos profissionais de enfermagem que atuam em unidade de emergência","Salomé, Geraldo Magela, Martins, Maria de Fátima Moraes Salles, Espósito, Vitória Helena Cunha","Revista Brasileira de Enfermagem; 62(6); 856-862","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000600009&lang=pt" 
"S0034-71672009000600017-scl","Trabalho como subsistência nos hospitais públicos brasileiros","Vaghetti, Helena Heidtmann, Padilha, Maria Itayra, Silva, Rosimeri Carvalho da, Simões, Jorge Manuel Trigo de Almeida","Revista Brasileira de Enfermagem; 62(6); 906-911","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000600017&lang=pt" 
"S1413-35552009000600002-scl","Efetividade do exercício físico em ambiente ocupacional para controle da dor cervical, lombar e do ombro: uma revisão sistemática","Coury, Helenice J. C. G., Moreira, Roberta F. C., Dias, Natália B.","Brazilian Journal of Physical Therapy; 13(6); 461-479","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000600002&lang=pt" 
"S1413-35552009000600004-scl","Efeitos agudos da ventilação mecânica com hiperoxia na morfometria do diafragma de ratos","Lopes, Célia R., Sales, André L. M., Simões, Manuel De J., Angelis, Marco A., Oliveira, Nuno M. L.","Brazilian Journal of Physical Therapy; 13(6); 487-492","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000600004&lang=pt" 
"S1413-35552009000600006-scl","Resistência elétrica dos géis e líquidos utilizados em eletroterapia no acoplamento eletrodo-pele","Bolfe, Viviane J., Guirro, Rinaldo R. J.","Brazilian Journal of Physical Therapy; 13(6); 499-505","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000600006&lang=pt" 
"S1413-35552009000600008-scl","A visão do ortopedista brasileiro sobre a descarga parcial de peso em ortostase nas fraturas expostas da diáfise da tíbia após osteossíntese","Sella, Valéria R. G., Machado, Paula C. D., Fernandes, Hélio J. A., Limonge, William R., Reis, Fernando B., Faloppa, Flávio","Brazilian Journal of Physical Therapy; 13(6); 514-520","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000600008&lang=pt" 
"S1413-35552009000600009-scl","Avaliação mecânica da resistência de faixas elásticas","Santos, Gilmar M., Tavares, Graziela M. S., Gasperi, Graziela de, Bau, Giseli R.","Brazilian Journal of Physical Therapy; 13(6); 521-526","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000600009&lang=pt" 
"S1413-35552009000600013-scl","Comparação da oscilação postural estática na posição sentada entre jovens e idosos saudáveis","Melo, Patrícia S., Ferreira, Tárcia P., Santos-Pontelli, Taiza E. G., Carneiro, José A. O., Carneiro, Antonio A. O., Colafêmina, José F.","Brazilian Journal of Physical Therapy; 13(6); 549-554","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000600013&lang=pt" 
"S1413-35552009000600005-scl","Neural mobilization and static stretching in an experimental sciatica model: an experimental study","Bertolini, Gladson R. F., Silva, Taciane S., Trindade, Danilo L., Ciena, Adriano P., Carvalho, Alberito R.","Brazilian Journal of Physical Therapy; 13(6); 493-498","Brazilian Journal of Physical Therapy","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000600005&lang=pt" 
"S1413-35552009000600010-scl","Effects of constraint-induced movement therapy in children with hemiplegia: a single case experimental study","Brandão, Marina B., Mancini, Marisa C., Vaz, Daniela V., Bueno, Ângela M., Furtado, Sheyla R. C., Coelho, Zélia A. C.","Brazilian Journal of Physical Therapy; 13(6); 527-534","Brazilian Journal of Physical Therapy","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000600010&lang=pt" 
"S1413-35552009000600007-scl","Programa de saúde da família: proposta para identificação de fatores de risco para o desenvolvimento neuropsicomotor","Amorim, Roberta C. A., Laurentino, Glória E. C., Barros, Karla M. F. T., Ferreira, Agelia L. P. R., Moura Filho, Alberto G., Raposo, Maria Cristina F.","Brazilian Journal of Physical Therapy; 13(6); 506-513","Brazilian Journal of Physical Therapy","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552009000600007&lang=pt" 
"S0104-11692009000600007-scl","Violence against Amazon women","Lima, Vera Lúcia de Azevedo, Souza, Maria de Lourdes de, Monticelli, Marisa, Oliveira, Marília de Fátima Vieira de, Souza, Carlos Benedito Marinho de, Costa, Carlos Alberto Leal da, Brüggemann, Odaléa Maria","Revista Latino-Americana de Enfermagem; 17(6); 968-973","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692009000600007&lang=pt" 
"S0104-11692009000600011-scl","Social life of people with diagnosis of schizophrenia, attended at a psychosocial care center","Moll, Marciana Fernandes, Saeki, Toyoko","Revista Latino-Americana de Enfermagem; 17(6); 995-1000","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692009000600011&lang=pt" 
"S0104-11692009000600018-scl","Cross-cultural adaptation and validity of the &quot;Edmonton Frail Scale - EFS&quot; in a Brazilian elderly sample","Fabrício-Wehbe, Suzele Cristina Coelho, Schiaveto, Fábio Veiga, Vendrusculo, Thaís Ramos Pereira, Haas, Vanderlei José, Dantas, Rosana Aparecida Spadoti, Rodrigues, Rosalina Aparecida Partezani","Revista Latino-Americana de Enfermagem; 17(6); 1043-1049","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692009000600018&lang=pt" 
"S0104-11692009000600019-scl","The nurses of the Brazilian expeditionary force and the dissemination of their return home","Oliveira, Alexandre Barbosa de, Santos, Tânia Cristina Franco, Barreira, Ieda de Alencar, Almeida Filho, Antonio José de","Revista Latino-Americana de Enfermagem; 17(6); 1050-1056","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692009000600019&lang=pt" 
"S0104-11692009000600021-scl","The role of nurses and patients&#039; involvement in the clinical decision-making process","Campos, Diana Catarina Ferreira de, Graveto, João Manuel Garcia do Nascimento","Revista Latino-Americana de Enfermagem; 17(6); 1065-1070","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692009000600021&lang=pt" 
"S1415-47142009000400003-scl","Por uma nova concepção de universal","França Neto, Oswaldo","Revista Latinoamericana de Psicopatologia Fundamental; 12(4); 650-661","Revista Latinoamericana de Psicopatologia Fundamental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142009000400003&lang=pt" 
"S1415-47142009000400007-scl","Inserção social e habitação: modos dos portadores de transtornos mentais habitarem a vida na perspectiva psicanalítica","Guerra, Andréa Máris Campos, Generoso, Cláudia Maria","Revista Latinoamericana de Psicopatologia Fundamental; 12(4); 714-730","Revista Latinoamericana de Psicopatologia Fundamental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142009000400007&lang=pt" 
"S1415-47142009000400012-scl","Atavismo psíquico e paranoia (1902)","Nina-Rodrigues, Raimundo","Revista Latinoamericana de Psicopatologia Fundamental; 12(4); 766-789","Revista Latinoamericana de Psicopatologia Fundamental","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-47142009000400012&lang=pt" 
"S0104-87752009000200003-scl","A &quot;espanhola&quot; em Salvador: o cotidiano da cidade doente","Souza, Christiane Maria Cruz de","Varia Historia; 25(42); 403-427","Varia Historia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752009000200003&lang=pt" 
"S0104-87752009000200004-scl","A influenza invisível: a resposta comunitária à pandemia de 1918-1920 no norte rural da Suécia","Engberg, Elisabeth","Varia Historia; 25(42); 429-456","Varia Historia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752009000200004&lang=pt" 
"S0004-27492009000600001-scl","Horas de mudanças, evocações e agradecimentos","Bicas, Harley E. A.","Arquivos Brasileiros de Oftalmologia; 72(6); 749-749","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000600001&lang=pt" 
"S0102-09352009000600025-scl","Soroprevalência de Maedi-Visna em ovinos na região de Araçatuba, SP","Lombardi, A.L., Nogueira, A.H.C., Feres, F.C, Paulo, H.P., Castro, R.S., Feitosa, F.L.F., Cadioli, F.A., Peiró, J.R., Perri, S.H.V., Lima, V.F.M., Mendes, L.C.N.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1434-1437","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600025&lang=pt" 
"S0102-09352009000600036-scl","Hermafroditismo em jabuti piranga (Geochelone carbonaria)","Conceição, A.M., Almeida, B. M., Brasileiro, M.T.R., Barros, L.E.D., Wiltshire, S.A., Sarmento, C.A.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1478-1481","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600036&lang=pt" 
"S0102-09352009000600033-scl","Frequência de parasitos intestinais em cães domiciliados da cidade de Maringá, PR","Prates, L., Pacheco, L.S., Kuhl, J.B., Dias, M.L.G.G., Araújo, S.M., Pupulin, A.R.T.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1468-1470","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600033&lang=pt" 
"S0102-09352009000600007-scl","Características andrológicas e do sêmen de touros do composto Red Norte (Nelore x Tabapuã x Red Angus x Sinepol)","Rossi, R.O.D.S., Barreto Filho, J.B., Carvalho, P.H.A., Lopes, E., Gonçalvez, T.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1297-1301","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600007&lang=pt" 
"S0102-09352009000600008-scl","Análise computacional da compactação da cromatina de espermatozoides de galo","Rodrigues, A.C.N., Rocha, J.V., Beletti, M.E.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1302-1307","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600008&lang=pt" 
"S0102-09352009000600032-scl","Ocorrência e variação populacional de Carcinops troglodites em uma granja avícola, em Pelotas, RS","Pinto, D.M., Ribeiro, P.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1463-1467","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600032&lang=pt" 
"S0102-09352009000600030-scl","Oocistos deCryptosporidium parvum em fezes de bezerro infectado experimentalmente","Martins-Vieira, M.B.C., Brito, L.A.L., Heller, L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1454-1458","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600030&lang=pt" 
"S0102-09352009000600011-scl","Uso do probiótico Efinol®L durante o transporte de tambaqui (Colossoma macropomum)","Carvalho, E.S., Gomes, L.C., Brandão, F.R., Crescêncio, R., Chagas, E.C., Anselmo, A.A.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1322-1327","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600011&lang=pt" 
"S0102-09352009000600014-scl","Composição química e digestibilidade da matéria seca do bagaço de cana-de-açúcar tratado com óxido de cálcio","Carvalho, G.G.P., Cavali, J., Fernandes, F.E.P., Rosa, L.O., Olivindo, C.S., Porto, M.O., Pires, A.J.V., Garcia, R.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1346-1352","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600014&lang=pt" 
"S0102-09352009000600013-scl","Valor nutritivo do capim-elefante ensilado com farelo de cacau e cana-de-açúcar","Teixeira, F.A., Veloso, C.M., Pires, A.V., Silva, F.F., Gonçalves Neto, J.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1339-1345","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600013&lang=pt" 
"S0102-09352009000600016-scl","Efeito do nível de energia metabolizável na composição dos tecidos da carcaça de cordeiros da raça Santa Inês","Almeida, T.R.V., Pérez, J.R.O., Paula, O.J., França, P.M., Macedo Júnior, G.L., Assis, R.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1364-1372","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600016&lang=pt" 
"S0102-09352009000600029-scl","Identificação de portadores de Staphylococcus enterotoxigênicos e avaliação da sensibilidade a antimicrobianos","Bartels, A.S., Andrade, A.D., Neumann, E., Silva, A.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1450-1453","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600029&lang=pt" 
"S0102-09352009000600018-scl","Efeito da interação grupo genético x nível de lisina sobre características de desempenho de codornas Coturnix coturnix de corte no período de crescimento","Santos, G.G., Corrêa, G.S.S., Silva, M.A., Corrêa, A.B., Fontes, D.O., Torres, R.A., Felipe, V.P.S., Wenceslau, R.R., Freitas, L.S., Barbosa, F.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1382-1391","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600018&lang=pt" 
"S0102-09352009000600028-scl","Avaliação por eletrocardiografia contínua (holter) em cães da raça Pastor Alemão praticantes de atividade física regular","Cavalcanti, G.A.O., Nogueira, R.B., Sampaio, G.R., Araújo, R.B., Gonçalves, R.S.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1446-1449","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600028&lang=pt" 
"S0102-09352009000600020-scl","Digestibilidade aparente de rações contendo complexo enzimático para tilápia-do-nilo","Guimarães, I.G., Falcon, D.R., Schich, D., Barros, M.M., Pezzato, L.E.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1397-1402","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600020&lang=pt" 
"S0102-09352009000600027-scl","Perfil citológico dos líquidos amniótico e alantoidiano nos terços inicial, médio e final da gestação na vaca","Moura, M.R.P., Lanna, L.L., Marques Júnior, A.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1443-1445","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600027&lang=pt" 
"S0102-09352009000600026-scl","Fatores de risco para a leptospirose em fêmeas bovinas em idade reprodutiva no Estado de São Paulo","Castro, V., Azevedo, S.S., Gotti, T.B., Batista, C.S.A., Gentili, J., Morais, Z.M., Vasconcellos, S.A., Genovez, M.E.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1438-1442","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600026&lang=pt" 
"S0102-09352009000600024-scl","Avaliação de desempenho de lagoa de polimento para pós-tratamento de reator anaeróbio de manta de lodo (UASB) no tratamento de águas residuárias de suinocultura","Rodrigues, L.S., Silva, I.J., Santos, R.L.H., Goulart, D.B., Oliveira, P.R., Von Sperling, M., Fontes, D.O.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1428-1433","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600024&lang=pt" 
"S0102-09352009000600031-scl","Ocorrência de oocistos de Cryptosporidium spp. em águas superficiais na região metropolitana de Recife-PE","Machado, E.C.L., Stamford, T.L.M., Machado, E.H.L., Soares, D.S., Albuquerque, M.N.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1459-1462","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600031&lang=pt" 
"S0102-09352009000600034-scl","Taxa de infestação por ácaro Varroa destructor em apiários sob georreferenciamento","Bacha Júnior, G.L., Felipe-Silva, A.S., Pereira, P.L.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1471-1473","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600034&lang=pt" 
"S0102-09352009000600035-scl","Ocorrência de microsporídios em pequenos mamíferos silvestres no Estado de São Paulo","Pereira, A., Araújo, R.S., Favorito, S.E., Bertolla, P.B., Lallo, M.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(6); 1474-1477","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000600035&lang=pt" 
"S0004-27492009000600020-scl","Argirose ocular e do sistema lacrimal excretor: relato de caso","Couto Jr., Abelardo, Molles, Sandra, Simionato, Ricardo, Kamlot, Daniel","Arquivos Brasileiros de Oftalmologia; 72(6); 836-838","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000600020&lang=pt" 
"S0004-27492009000600019-scl","Optical coherence tomography and indocyanine green angiography findings in acute syphilitic posterior placoid choroidopathy: case report","Meira-Freitas, Daniel, Farah, Michel Eid, Höfling-Lima, Ana Luisa, Aggio, Fabio Bom","Arquivos Brasileiros de Oftalmologia; 72(6); 832-835","Arquivos Brasileiros de Oftalmologia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000600019&lang=pt" 
"S0004-27492009000600018-scl","Roturas retinianas em retinocoroidite por toxoplasmose: série de casos","Lucena, Daniel da Rocha, Ribeiro, Augusto Santana, Lucena, David da Rocha, Lucena, Anna Lívia Pozzi de, Jorge, Rodrigo","Arquivos Brasileiros de Oftalmologia; 72(6); 829-831","Arquivos Brasileiros de Oftalmologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492009000600018&lang=pt" 
