"S0036-36342014000700008-spa","Inseguridad alimentaria y estado de nutrición en menores de cinco años de edad en México","Cuevas-Nasu, Lucía, Rivera-Dommarco, Juan A, Shamah-Levy, Teresa, Mundo-Rosas, Verónica, Méndez-Gómez Humarán, Ignacio","Salud Pública de México; 56(); s47-s53","Salud Pública de México","Espanhol","2014","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342014000700008&lang=pt" 
"S0100-40422014000100026-scl","Optimization of solvent mixtures for extraction from bark of Schinus terebinthifolius by a statistical mixture-design technique and development of a UV-Vis spectrophotometric method for analysis of total polyphenols in the extract","DiCiaula, Maria Cristina, Lopes, Gisely C., Scarminio, Ieda S., de Mello, João Carlos P.","Química Nova; 37(1); 158-163","Química Nova","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100026&lang=pt" 
"S0100-40422014000100015-scl","Interaction of naproxen with calcium carbonate: physicochemical characterization and in vitro drug release studies","Paroha, Shweta, Dubey, Ravindra Dhar, Mallick, Subrata","Química Nova; 37(1); 81-84","Química Nova","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100015&lang=pt" 
"S0100-40422014000100016-scl","Isolation and antitrichomonal activity of the chemical constituents of the leaves of Maytenus phyllanthoides Benth. (Celastraceae)","Moo-Puc, Juan Alberto, Martín-Quintal, Zhelmy, Mirón-López, Gumersindo, Moo-Puc, Rosa Esther, Quijano, Leovigildo, Mena-Rejón, Gonzalo J.","Química Nova; 37(1); 85-88","Química Nova","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100016&lang=pt" 
"S0100-40422014000100010-scl","Preparação e caracterização do complexo de inclusão do óleo essencial de Croton zehntneri com β-ciclodextrina","Aguiar, Ulisses N., Lima, Sidney G. de, Rocha, Márcio S., Freitas, Rivelilson Mendes de, Oliveira, Talita M., Silva, Raiane M., Moura, Lara C. B., Almeida, Lorena T. G. de","Química Nova; 37(1); 50-55","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100010&lang=pt" 
"S0100-40422014000100011-scl","Otimização do pré-tratamento hidrotérmico da palha de cana-de-açúcar visando à produção de etanol celulósico","Santos, Fernando A., Queiroz, José H. de, Colodette, Jorge L., Manfredi, Mauro, Queiroz, Maria Eliana L. R., Caldas, Celso S., Soares, Filippe E. F.","Química Nova; 37(1); 56-62","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100011&lang=pt" 
"S0100-40422014000100012-scl","Synthesis, characterization and application of ion imprinted poly(vinylimidazole) for zinc ion extraction/preconcentration with faas determination","Santos, Queila O. dos, Bezerra, Marcos A., Lima, Giovana de Fátima, Diniz, Kristiany M., Segatelli, Mariana G., Germiniano, Talitha O., Santos, Vivian da Silva, Tarley, César R. T.","Química Nova; 37(1); 63-68","Química Nova","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100012&lang=pt" 
"S0100-40422014000100013-scl","A influência da piperina na biodisponibilidade de fármacos: uma abordagem molecular","Oliveira, Ramon G. de, Alencar - Filho, Edilson B., Vasconcellos, Mário L. A. A.","Química Nova; 37(1); 69-73","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100013&lang=pt" 
"S0100-40422014000100019-scl","Tratamento de dados censurados em estudos ambientais","Christofaro, Cristiano, Leão, Mônica M. D.","Química Nova; 37(1); 104-110","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100019&lang=pt" 
"S0100-40422014000100014-scl","Dft theoretical study of energetic nitrogen-rich C4N6H8-n(NO2)n derivatives","Jin, Xinghui, Hu, Bingcheng, Jia, Huanqing, Liu, Zuliang, Lu, Chunxu","Química Nova; 37(1); 74-80","Química Nova","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100014&lang=pt" 
"S0100-40422014000100017-scl","Perfil de flavonoides e avaliação do potencial antioxidante e citotóxico de Bauhinia purpurea (Fabaceae) da região amazônica","Santos, Priscila Moraes dos, Almeida, Patrícia Danielle Oliveira de, Lima, Emerson Silva, Moraes, Manoel Odorico de, Costa, Patrícia Marçal da, Meira, Assuero Silva, Pessoa, Cláudia do Ó, Valente, Ligia Maria Marino, Veiga Junior, Valdir Florêncio da","Química Nova; 37(1); 89-94","Química Nova","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-40422014000100017&lang=pt" 
"S1609-91172014000100010-per","Cinética de anticuerpos contra el virus del síndrome reproductivo y respiratorio porcino durante las etapas de recría, engorde y acabado en una granja de Lima","Calcina I, Juan, Rivera G, Hermelinda, Ramírez V, Mercy, More B, Juan, Arroyo H, Gianfranco, Acosta C, Francisco, Manchego S, Alberto","Revista de Investigaciones Veterinarias del Perú; 25(1); 88-94","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100010&lang=pt" 
"S1609-91172014000100011-per","Aplicación de la técnica no quirúrgica de transferencia de embriones bovinos en un establo de la cuenca lechera de Lima","Medrano R, Jonathan, Evangelista V, Shirley, Sandoval M, Rocío, Ruiz G, Luis, Delgado C, Alfredo, Santiani A, Alexei","Revista de Investigaciones Veterinarias del Perú; 25(1); 103-107","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100011&lang=pt" 
"S1609-91172014000100012-per","Comunicación interventricular: relato de caso en un canino","Dávila F, Roberto, Changanaquí A, Claudia, Chávez R, Edith","Revista de Investigaciones Veterinarias del Perú; 25(1); 103-107","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100012&lang=pt" 
"S1609-91172014000100013-per","Degeneración valvular mitral en un canino cruzado: relato de caso","Dávila F, Roberto, Astoquillca L, Víctor","Revista de Investigaciones Veterinarias del Perú; 25(1); 108-112","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100013&lang=pt" 
"S1609-91172014000100014-per","Estudio retrospectivo de frecuencia de parásitos en muestras fecales en análisis rutinarios de laboratorio","Serrano-Martínez, Enrique, Tantaleán V, Manuel, Castro P, Verónica, Quispe H, Marco, Casas V, Gina","Revista de Investigaciones Veterinarias del Perú; 25(1); 113-116","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100014&lang=pt" 
"S1609-91172014000100015-per","Aislamiento de bacterias y hongos en tejidos de paiche (Arapaima gigas) criados en cautiverio","Serrano-Martínez, Enrique, Castro P, Verónica, Quispe H, Marco, Casas V, Gina, León Q, Jorge","Revista de Investigaciones Veterinarias del Perú; 25(1); 117-122","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100015&lang=pt" 
"S1609-91172014000100007-per","Seroprevalencia de anticuerpos anti-Toxoplasma gondii en alpacas de un centro de crianza de Cusco, Perú","Angulo T, José, Casas, Gina, Watanabe W, Raquel, Pezo C, Danilo, Serrano-Martínez, Enrique","Revista de Investigaciones Veterinarias del Perú; 25(1); 65-69","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100007&lang=pt" 
"S1609-91172014000100006-per","Seroprevalencia de Neospora caninum en bovinos lecheros de cuatro distritos del Valle del Mantaro, Junín","Granados Z, Silvia, Rivera G, Hermelinda, Casas A, Eva, Suárez A, Francisco, Arana D, Carlos, Chávez V, Amanda","Revista de Investigaciones Veterinarias del Perú; 25(1); 58-64","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100006&lang=pt" 
"S1609-91172014000100005-per","Parasitosis externa en cuyes (Cavia porcellus) de crianza familiar-comercial en las épocas de lluvia y seca en Oxapampa, Perú","Robles N, Katherine, Pinedo V, Rosa, Morales C, Siever, Chávez V, Amanda","Revista de Investigaciones Veterinarias del Perú; 25(1); 51-57","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100005&lang=pt" 
"S1609-91172014000100004-per","Descripción anatomopatológica de lesiones por helmintos gastrointestinales en tortugas motelo (Chelonoidis denticulata)","Julca R, Rosa, Casas A, Eva, Chavera C, Alfonso, Sánchez P, Lidia, Sánchez P, Nofre, Batalla L, Luis","Revista de Investigaciones Veterinarias del Perú; 25(1); 37-50","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100004&lang=pt" 
"S1609-91172014000100003-per","Número de ovulaciones por ciclo estrual en cuyes (Cavia porcellus) Andina y Perú","Araníbar, Eduardo, Echevarría C, Luisa","Revista de Investigaciones Veterinarias del Perú; 25(1); 29-36","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100003&lang=pt" 
"S1609-91172014000100002-per","Efecto de la suplementación con fuentes de cobre sobre el comportamiento productivo, morfometría intestinal y nivel de cobre hepático en pollos de carne","Zea M, Otto, Vílchez P, Carlos","Revista de Investigaciones Veterinarias del Perú; 25(1); 16-28","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100002&lang=pt" 
"S1609-91172014000100001-per","Estudio lectinhistoquímico del útero de alpacas (Vicugna pacos) bajo tratamiento superovulatorio","López C, Verónica, Vásquez C, María, Huanca L, Wilfredo, Santiani A, Alexei, Barbeito, Claudio, Canuzzi A, Carolina, Lira M, Boris, Rodríguez G, José","Revista de Investigaciones Veterinarias del Perú; 25(1); 1-15","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100001&lang=pt" 
"S1609-91172014000100009-per","Determinación de la susceptibilidad antibiótica in vitro de bacterias subgingivales en caninos con enfermedad periodontal moderada a severa","Vega B, Henry, Fernández P, Viviana, Morales C, Siever, Calle E, Sonia, Pérez C, Carlos","Revista de Investigaciones Veterinarias del Perú; 25(1); 77-87","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100009&lang=pt" 
"S1609-91172014000100008-per","Frecuencia de Toxoplasma gondii Y Neospora caninum en vicuñas (Vicugna vicugna) de la sierra central peruana mediante las técnicas de inmunofluorescencia indirecta y ELISA indirecta","Pinedo R, Karen, Chávez V, Amanda, Rivera G, Hermelinda, Pinedo V, Rosa, Suárez A, Francisco","Revista de Investigaciones Veterinarias del Perú; 25(1); 70-76","Revista de Investigaciones Veterinarias del Perú","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1609-91172014000100008&lang=pt" 
"S1665-19952014000100005-mex","Crucibioq® generalidades de las proteínas","Saldaña Balmori, Yolanda, Guevara Flores, Alberto","REB. Revista de educación bioquímica; 33(1); 26-28","REB. Revista de educación bioquímica","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-19952014000100005&lang=pt" 
"S1665-19952014000100006-mex","Solución al Crucibioq® generalidades de las proteínas","Saldaña Balmori, Yolanda, Guevara Flores, Alberto","REB. Revista de educación bioquímica; 33(1); 34-34","REB. Revista de educación bioquímica","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-19952014000100006&lang=pt" 
"S1665-19952014000100003-mex","La Homeostasis de las Auxinas y su Importancia en el Desarrollo de Arabidopsis Thaliana","Garay-Arroyo, Adriana, de la Paz Sánchez, María, García-Ponce, Berenice, Álvarez-Buylla, Elena R., Gutiérrez, Crisanto","REB. Revista de educación bioquímica; 33(1); 13-22","REB. Revista de educación bioquímica","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-19952014000100003&lang=pt" 
"S1665-19952014000100002-mex","Proteínas fosfatasas de parásitos: más allá de una función","Gómez Sandoval, Jenny, Talamás Rohana, Patricia, Aguirre García, Magdalena","REB. Revista de educación bioquímica; 33(1); 4-12","REB. Revista de educación bioquímica","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-19952014000100002&lang=pt" 
"S1665-19952014000100004-mex","Empresas Virtuales como Herramienta Didáctica en Estudios de Biotecnología","Sevilla, Emma, Peleato, María-Luisa","REB. Revista de educación bioquímica; 33(1); 23-25","REB. Revista de educación bioquímica","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-19952014000100004&lang=pt" 
"S1665-19952014000100001-mex","Generación de células madre por estrés ácido ¿un gran descubrimiento o un gran engaño? Y un problema ético","Camacho Carranza, Rafael, Calderon Salinas, José Víctor","REB. Revista de educación bioquímica; 33(1); 1-3","REB. Revista de educación bioquímica","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-19952014000100001&lang=pt" 
"S1678-91992014000200312-scl","Purification and characterization of a hyaluronidase from venom of the spider Vitalius dubius (Araneae, Theraphosidae)","Sutti, Rafael, Tamascia, Mariana Leite, Hyslop, Stephen, Rocha-e-Silva, Thomaz Augusto Alves","Journal of Venomous Animals and Toxins including Tropical Diseases; 20(); 1-7","Journal of Venomous Animals and Toxins including Tropical Diseases","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-91992014000200312&lang=pt" 
"S1413-41522014000500021-scl","Estudo sobre reciclagem de lâmpadas fluorescentes","Bacila, Danniele Miranda, Fischer, Klaus, Kolicheski, Mônica Beatriz","Engenharia Sanitaria e Ambiental; 19(spe); 21-30","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500021&lang=pt" 
"S1413-41522014000500043-scl","Utilização de Sistema de Informação Geográfica como ferramenta para gestão do monitoramento da qualidade do ar na Região Metropolitana do Rio de Janeiro","Martins, Eduardo Monteiro, Fortes, Júlio Domingos Nunes, Ribeiro, Gilberto Pessanha, Pereira, Marcus Felipe Mourão","Engenharia Sanitaria e Ambiental; 19(spe); 43-50","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500043&lang=pt" 
"S1413-41522014000500061-scl","Avaliação dos efeitos tóxicos de Cd e Pb na cultura da mostarda (Brassica juncea)","Augusto, Amanda dos Santos, Bertoli, Alexandre Carvalho, Cannata, Marcele Gabriel, Carvalho, Ruy, Bastos, Ana Rosa Ribeiro","Engenharia Sanitaria e Ambiental; 19(spe); 61-68","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500061&lang=pt" 
"S1413-41522014000500069-scl","Análise da variação da cobertura do solo no Pantanal de 2003 a 2010 através de sensoriamento remoto","Paranhos Filho, Antonio Conceição, Moreira, Erika Silva, Oliveira, Ademir Kleber Morbeck de, Pagotto, Teresa Cristina Stocco, Mioto, Camila Leonardo","Engenharia Sanitaria e Ambiental; 19(spe); 69-76","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500069&lang=pt" 
"S1413-41522014000500087-scl","Uso de métodos estatísticos robustos na análise ambiental","Sabino, Claudia Vilhena Schayer, Lage, Ludmila Vieira, Almeida, Katiane Cristina de Brito","Engenharia Sanitaria e Ambiental; 19(spe); 87-94","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500087&lang=pt" 
"S1413-41522014000500013-scl","BRevê: uma metodologia objetiva de cálculo de emissões para a frota brasileira de veículos","Cancelli, Diana Maria, Dias, Nelson Luís","Engenharia Sanitaria e Ambiental; 19(spe); 13-20","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500013&lang=pt" 
"S1413-41522014000500095-scl","Produção e manejo agrícola: impactos e desafios para sustentabilidade ambiental","Zamberlan, João Fernando, Zamberlan, Carlos Otávio, Schuch Jr, Vitor Francisco, Gomes, Clandia Maffini, Kneipp, Jordana Marques","Engenharia Sanitaria e Ambiental; 19(spe); 95-100","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500095&lang=pt" 
"S1413-41522014000500001-scl","Prefácio","Aisse, Miguel Mansur, Sobral, Maria do Carmo Martins","Engenharia Sanitaria e Ambiental; 19(spe); 1-1","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500001&lang=pt" 
"S1413-41522014000500003-scl","Avaliação da exposição ao Pb e Cd em crianças de 0 a 17 anos por consumo de alimentos vegetais cultivados em solos contaminados no município de Santo Amaro (BA)","Magna, Gustavo Alonso Muñoz, Machado, Sandro Lemos, Portella, Roberto Bagattini, Carvalho, Miriam de Fátima","Engenharia Sanitaria e Ambiental; 19(spe); 3-12","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500003&lang=pt" 
"S1413-41522014000500077-scl","Avaliação Ambiental Estratégica e as Áreas de Proteção Ambiental","Esteves, Aline Oliveira, Souza, Marcelo Pereira","Engenharia Sanitaria e Ambiental; 19(spe); 77-86","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500077&lang=pt" 
"S1413-41522014000500031-scl","Dispersão de poluentes nos eixos estruturais em Curitiba (PR), Brasil","Bender, Ana Paula, Dziedzic, Maurício","Engenharia Sanitaria e Ambiental; 19(spe); 31-42","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500031&lang=pt" 
"S1413-41522014000500051-scl","Saneamento rural no Brasil: impacto da fossa séptica biodigestora","Costa, Cinthia Cabral da, Guilhoto, Joaquim José Martins","Engenharia Sanitaria e Ambiental; 19(spe); 51-60","Engenharia Sanitaria e Ambiental","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522014000500051&lang=pt" 
"S1516-31802014000300163-scl","Translation and cross-cultural adaptation of the Scleroderma Health Assessment Questionnaire to Brazilian Portuguese","Orlandi, Aline Cristina, Cardoso, Fernanda Pontes, Santos, Lucas Macedo, Cruz, Vaneska da Graça, Jones, Anamaria, Kyser, Cristiane, Natour, Jamil","Sao Paulo Medical Journal; 132(3); 163-169","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300163&lang=pt" 
"S1516-31802014000300178-scl","Evaluating psychiatric case-control studies using the STROBE (STrengthening the Reporting of OBservational Studies in Epidemiology) statement","Goi, Pedro Domingues, Goi, Julia Domingues, Cordini, Kariny Larissa, Ceresér, Keila Mendes, Rocha, Neusa Sica da","Sao Paulo Medical Journal; 132(3); 178-183","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300178&lang=pt" 
"S1516-31802014000300147-scl","Carbamazepine for prevention of chemotherapy-induced nausea and vomiting: a pilot study","Santana, Thaiana Aragão, Cruz, Felipe Melo, Trufelli, Damila Cristina, Glasberg, João, Del Giglio, Auro","Sao Paulo Medical Journal; 132(3); 147-151","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300147&lang=pt" 
"S1516-31802014000300158-scl","Genetic diversity among volunteer donors of bone marrow in southeastern Brazil, according to the HLA system","Roque, Letícia Sarni, Telarolli-Junior, Rodolpho, Loffredo, Leonor Castro Monteiro","Sao Paulo Medical Journal; 132(3); 158-162","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300158&lang=pt" 
"S1516-31802014000400243-scl","Rational use of blood calcium determinations","Ferreira-Junior, Mario, Lichtenstein, Arnaldo, Sales, Maria Mirtes, Taniguchi, Leandro Utino, Aguiar, Francisco José Bueno de, Fonseca, Luiz Augusto Marcondes, Sumita, Nairo Massakazu, Duarte, Alberto José da Silva","Sao Paulo Medical Journal; 132(4); 243-248","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000400243&lang=pt" 
"S1516-31802014000400219-scl","Incidence of postoperative dyspepsia is not associated with prophylactic use of drugs","Tsuchie, Sara Yumi, Nani, Fernando Souza, Vieira, Joaquim Edson","Sao Paulo Medical Journal; 132(4); 219-223","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000400219&lang=pt" 
"S1516-31802014000400199-scl","Spatial distribution of deaths due to Alzheimer&#039;s disease in the state of São Paulo, Brazil","Almeida, Milena Cristina da Silva, Gomes, Camila de Moraes Santos, Nascimento, Luiz Fernando Costa","Sao Paulo Medical Journal; 132(4); 199-204","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000400199&lang=pt" 
"S1516-31802014000400224-scl","Cluster analysis to identify elderly people&#039;s profiles: a healthcare strategy based on frailty characteristics","Fattori, André, Oliveira, Ivan Mazivieiro, Alves, Rosalia Matera de Angelis, Guariento, Maria Elena","Sao Paulo Medical Journal; 132(4); 224-230","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000400224&lang=pt" 
"S1413-77042014000100202-scl","J. G. Droysen&#039;s didactics of history: constitution and currentness","Assis, Arthur Alfaix","Tempo; 20(); 1-18","Tempo","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042014000100202&lang=pt" 
"S1413-77042014000100201-scl","Among Greeks and Romans: history and literature in the classical world","Gonçalves, Ana Teresa Marques","Tempo; 20(); 1-14","Tempo","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042014000100201&lang=pt" 
"S1516-31802014000500273-scl","Relationship between birth weight and overweight/obesity among students in Florianópolis, Santa Catarina, Brazil: a retrospective cohort study","Rossi, Camila Elizandra, Vasconcelos, Francisco de Assis Guedes de","Sao Paulo Medical Journal; 132(5); 273-281","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000500273&lang=pt" 
"S1516-31802014000500297-scl","Natural history and surgical treatment of chordoma: a retrospective cohort study","Aguiar Júnior, Samuel, Andrade, Wesley Pereira, Baiocchi, Glauco, Guimarães, Gustavo Cardoso, Cunha, Isabela Werneck, Estrada, Daniel Alvarez, Suzuki, Sergio Hideki, Kowalski, Luiz Paulo, Lopes, Ademar","Sao Paulo Medical Journal; 132(5); 297-302","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000500297&lang=pt" 
"S1516-31802014000500282-scl","Relationship between lower-limb muscle strength and functional independence among elderly people according to frailty criteria: a cross-sectional study","Batista, Fernanda Sotello, Gomes, Grace Angélica de Oliveira, D&#039;Elboux, Maria José, Cintra, Fernanda Aparecida, Neri, Anita Liberalesso, Guariento, Maria Elena, Souza, Maria da Luz Rosário de","Sao Paulo Medical Journal; 132(5); 282-289","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000500282&lang=pt" 
"S1413-77042014000100203-scl","Radicalization and confrontation: the militant appropriation of the corporative mode: the strikes in Minas Gerais at the post-1930 period","Anastasia, Carla Maria Junho","Tempo; 20(); 1-18","Tempo","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042014000100203&lang=pt" 
"S1413-77042014000100101-scl","Dom Antonio de Noronha and the secret plan for the Cuieté","Souza, Laura de Mello e","Tempo; 20(); 1-15","Tempo","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042014000100101&lang=pt" 
"S1516-31802014000300189-scl","A medical illusion from Pinocchio","Baddini-Martinez, José","Sao Paulo Medical Journal; 132(3); 189-190","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300189&lang=pt" 
"S1516-31802014000300184-scl","Hemorrhagic shock secondary to button battery ingestion","Takesaki, Naomi Andreia, Reis, Marcelo Conrado dos, Miranda, Maria Luisa Ferreira de, Baracat, Emílio Carlos Elias","Sao Paulo Medical Journal; 132(3); 184-188","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300184&lang=pt" 
"S1516-31802014000300170-scl","Methods of cognitive function investigation in the Longitudinal Study on Adult Health (ELSA-Brasil)","Passos, Valéria Maria de Azeredo, Caramelli, Paulo, Benseñor, Isabella, Giatti, Luana, Barreto, Sandhi Maria","Sao Paulo Medical Journal; 132(3); 170-177","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300170&lang=pt" 
"S1516-31802014000300193-scl","Physical training for asthma","Carson, Kristin V., Chandratilleke, Madhu G., Picot, Joanna, Brinn, Malcom P., A., Adrian J. Esterman, Smith, Brian J.","Sao Paulo Medical Journal; 132(3); 193-194","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300193&lang=pt" 
"S1516-31802014000300133-scl","Carotid body tumor: retrospective analysis on 22 patients","Casarim, André Luís Maion, Tincani, Alfio José, Del Negro, André, Aguiar, Camila Guimarães, Fanni, Renato Ventura, Martins, Antonio Santos","Sao Paulo Medical Journal; 132(3); 133-139","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300133&lang=pt" 
"S1516-31802014000300131-scl","Willingness to pay... What???","Mariani, Alessandro Wasum, Pêgo-Fernandes, Paulo Manuel","Sao Paulo Medical Journal; 132(3); 131-132","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300131&lang=pt" 
"S1516-31802014000300140-scl","Anemia in inflammatory bowel disease: prevalence, differential diagnosis and association with clinical and laboratory variables","Alves, Rodrigo Andrade, Miszputen, Sender Jankiel, Figueiredo, Maria Stella","Sao Paulo Medical Journal; 132(3); 140-146","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300140&lang=pt" 
"S1516-31802014000300152-scl","Prevalence of risk factors for stuttering among boys: analytical cross-sectional study","Oliveira, Cristiane Moço Canhetti, Nogueira, Paula Roberta","Sao Paulo Medical Journal; 132(3); 152-157","Sao Paulo Medical Journal","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802014000300152&lang=pt" 
