"S0100-55022008000300015-scl","Ambulatório de genética médica na Apae: experiência no ensino médico de graduação","Melo, Débora Gusmão, Demarzo, Marcelo Marcos Piva, Huber, Jair","Revista Brasileira de Educação Médica; 32(3); 396-402","Revista Brasileira de Educação Médica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022008000300015&lang=pt" 
"S0103-97332008000300007-scl","Neutron induced radiography: a technique to inspect the internal structure of thin samples","Pereira, M. A. Stanojev, Pugliesi, F., Pugliesi, R.","Brazilian Journal of Physics; 38(3a); 346-349","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000300007&lang=pt" 
"S0103-97332008000300006-scl","Mechanical properties of Ag-doped top-seeded melt-grown YBCO pellets","Foerster, C. E., Lima, E., Rodrigues Jr., P., Serbena, F. C., Lepienski, C. M., Cantão, M. P., Jurelo, A. R., Obradors, X.","Brazilian Journal of Physics; 38(3a); 341-345","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000300006&lang=pt" 
"S0103-97332008000300005-scl","Influence of surface texture by NH4Cl aqueous solution on the electrical and optical properties of al-doped zinc oxide films","Xiao-Yong, Gao, Qing-Geng, Lin, Yu-Fen, Liu, Jing-Xiao, Lu","Brazilian Journal of Physics; 38(3a); 336-340","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000300005&lang=pt" 
"S0103-97332008000300001-scl","Temperature and doping dependencies of electron mobility in InAs, AlAs and AlGaAs at high electric field application","Arabshahi, H., Khalvati, M. R., Rokn-Abadi, M. Rezaee","Brazilian Journal of Physics; 38(3a); 293-296","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000300001&lang=pt" 
"S0103-97332008000300004-scl","Effects of noise on entanglement dynamics in atom-field interactions","Kayhan, Hünkar","Brazilian Journal of Physics; 38(3a); 329-335","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000300004&lang=pt" 
"S0103-97332008000300010-scl","Thermodynamic analysis of a non linear lattice","Silva, R. A. S., Drigo Filho, E., Ruggiero, J. R.","Brazilian Journal of Physics; 38(3a); 362-366","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000300010&lang=pt" 
"S0102-33062008000300018-scl","Biologia floral e fenologia reprodutiva de Schinus terebinthifolius Raddi (Anacardiaceae) em Restinga do Norte Fluminense","Cesário, Lorena Farizel, Gaglianone, Maria Cristina","Acta Botanica Brasilica; 22(3); 828-833","Acta Botanica Brasilica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062008000300018&lang=pt" 
"S0102-33062008000300019-scl","New mosses records (Bryophyta) for Goiás and Tocantins states, Brazil","Peralta, Denilson Fernandes, Bordin, Juçara, Yano, Olga","Acta Botanica Brasilica; 22(3); 834-844","Acta Botanica Brasilica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062008000300019&lang=pt" 
"S0102-33062008000300020-scl","Eunotia Ehrenberg (Bacillariophyceae) do rio Guaraguaçu, litoral do Paraná, Brasil","Tremarin, Priscila Izabel, Ludwig, Thelma Alvim Veiga, Moreira Filho, Hermes","Acta Botanica Brasilica; 22(3); 845-862","Acta Botanica Brasilica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062008000300020&lang=pt" 
"S0102-33062008000300024-scl","Deleterious effect of TRIS buffer on growth rates and pigment content of Gracilaria birdiae Plastino &amp; E.C. Oliveira (Gracilariales, Rhodophyta)","Ursi, Suzana, Guimarães, Melina, Plastino, Estela Maria","Acta Botanica Brasilica; 22(3); 891-896","Acta Botanica Brasilica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062008000300024&lang=pt" 
"S0102-33062008000300025-scl","Conseqüências genéticas da regeneração natural de espécies arbóreas em área antrópica, AC, Brasil","Martins, Karina, Ribas, Luciano Arruda, Moreno, Maria Andréia, Wadt, Lúcia Helena de Oliveira","Acta Botanica Brasilica; 22(3); 897-904","Acta Botanica Brasilica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062008000300025&lang=pt" 
"S0102-33062008000300012-scl","Gradiente estrutural no componente arbóreo e relação com inundações em uma floresta ribeirinha, rio Uruguai, sul do Brasil","Giehl, Eduardo Luís Hettwer, Jarenkow, João André","Acta Botanica Brasilica; 22(3); 741-753","Acta Botanica Brasilica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062008000300012&lang=pt" 
"S0103-84782008000600001-scl","Effects of pesticides used in soybean crops to the egg parasitoid Trichogramma pretiosum","Bueno, Adeney de Freitas, Bueno, Regiane Cristina Oliveira de Freitas, Parra, José Roberto Postali, Vieira, Simone Silva","Ciência Rural; 38(6); 1495-1503","Ciência Rural","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600001&lang=pt" 
"S0103-84782008000600002-scl","Parasitism of Tuta absoluta in tomato plants by Trichogramma pretiosum Riley in response to host density and plant structures","Faria, Cristina Arantes, Torres, Jorge Braz, Fernandes, Adriana Maria Vieira, Farias, Angela Maria Isidro","Ciência Rural; 38(6); 1504-1509","Ciência Rural","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600002&lang=pt" 
"S0103-84782008000600008-scl","Diferenças genéticas na eficiência de absorção, na translocação e na utilização de K, Ca e Mg em mudas enxertadas de cafeeiro","Tomaz, Marcelo Antonio, Martinez, Hermínia Emília Prieto, Cruz, Cosme Damião, Ferrari, Rafael Binda, Zambolim, Laércio, Sakiyama, Ney Sussumu","Ciência Rural; 38(6); 1540-1546","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600008&lang=pt" 
"S0103-84782008000600009-scl","Frutificação, características físicas de frutos e produtividade em cultivares e seleções de pessegueiro em Vista Alegre do Alto-SP","Pereira, Fernando Mendes, Mayer, Newton Alex","Ciência Rural; 38(6); 1547-1552","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600009&lang=pt" 
"S0103-84782008000600012-scl","Características de solos construídos após mineração de carvão relacionadas ao processo de construção e à composição do material utilizado","Quinõnes, Oscar Rafael Gadea, Inda Junior, Alberto Vasconcellos, Giasson, Elvio, Bissani, Carlos Alberto, Dick, Deborah Pinheiro","Ciência Rural; 38(6); 1564-1571","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600012&lang=pt" 
"S0103-84782008000600013-scl","Aspectos econômicos do uso de fontes orgânicas de nutrientes associadas a sistemas de preparo do solo","Pandolfo, Carla Maria, Ceretta, Carlos Alberto","Ciência Rural; 38(6); 1572-1580","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600013&lang=pt" 
"S0103-84782008000600014-scl","Toxidez por ácido acético em arroz sob diferentes valores de pH da solução nutritiva","Fortes, Magali de Ávila, Sousa, Rogério Oliveira de, Schmidt, Fabiana, Vahl, Ledemar Carlos","Ciência Rural; 38(6); 1581-1588","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600014&lang=pt" 
"S0103-84782008000600015-scl","Teor e qualidade de substâncias húmicas de planossolo sob diferentes sistemas de cultivo","Rosa, Carla Machado da, Castilhos, Rosa Maria Vargas, Dick, Deborah Pinheiro, Pauletto, Eloy Antonio, Gomes, Algenor da Silva","Ciência Rural; 38(6); 1589-1595","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600015&lang=pt" 
"S0103-84782008000600016-scl","Calagem e adubação NPKS: (I) Efeito no crescimento de mudas de grápia cultivadas em horizontes A e B de um Argissolo Vermelho distrófico arênico","Nicoloso, Fernando Teixeira, Fortunato, Roni Paulo, Fogaça, Marco Aurélio de Freitas, Zanchetti, Flávio","Ciência Rural; 38(6); 1596-1603","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600016&lang=pt" 
"S0103-84782008000600020-scl","Ácido indolbutírico em diferentes diâmetros na estaquia de Luehea divaricata","Pacheco, Jardel Pizzatto, Franco, Elci Terezinha Henz","Ciência Rural; 38(6); 1624-1629","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600020&lang=pt" 
"S0103-84782008000600024-scl","Modelo de indução de diarréia osmótica em bezerros holandeses","Leal, Marta Lizandra do Rego, Cyrillo, Fernanda Cavallini, Mori, Clara Satisuki, Michima, Lilian Emy dos Santos, Nichi, Marcílio, Ortolani, Enrico Lippi, Benesi, Fernando José","Ciência Rural; 38(6); 1650-1657","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600024&lang=pt" 
"S0103-84782008000600026-scl","Morfometria de fibroblastos e fibrócitos durante o processo cicatricial na pele de coelhos da raça Nova Zelândia Branco tratados com calêndula","Pagnano, Leonardo de Oliveira, Baraldi-Artoni, Silvana Martinez, Pacheco, Maria Rita, Santos, Edanir dos, Oliveira, Daniela, Lui, Jeffrey Frederico","Ciência Rural; 38(6); 1662-1666","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600026&lang=pt" 
"S0103-84782008000600027-scl","Implante de tubo de silicone com e sem colágeno na regeneração de nervos em eqüinos","Delistoianov, Nádia, Pereira, Rodrigo Norberto, Di Filippo, Paula Alessandra, Dória, Renata Gebara Sampaio, Alessi, Antonio Carlos","Ciência Rural; 38(6); 1667-1674","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600027&lang=pt" 
"S0103-84782008000600029-scl","Occurrence of non-O157 Shiga toxin-producing Escherichia coli in dogs with diarrhea","Paula, Cleber Jacob Silva de, Marin, José Moacir","Ciência Rural; 38(6); 1682-1686","Ciência Rural","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600029&lang=pt" 
"S0103-84782008000600030-scl","Agentes bacterianos enteropatogênicos em suínos de diferentes faixas etárias e perfil de resistência a antimicrobianos de cepas de Escherichia coli e Salmonella spp","Menin, Álvaro, Reck, Carolina, Souza, Daiane de, Klein, Catia, Vaz, Eliana","Ciência Rural; 38(6); 1687-1693","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600030&lang=pt" 
"S0103-84782008000600031-scl","Serological identification of Rickettsia spp from the spotted fever group in capybaras in the region of Campinas - SP - Brazil","Souza, Celso Eduardo de, Souza, Savina Silvana Lacerra de, Lima, Virgília Luna Castor, Calic, Simone Berger, Camargo, Maria Cecilia Gibrail Oliveira, Savani, Elisa San Martin Mouriz, D&#039;Auria, Sandra Regina Nicoletti, Linhares, Arício Xavier, Yoshinari, Natalino Hajime","Ciência Rural; 38(6); 1694-1699","Ciência Rural","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600031&lang=pt" 
"S0103-84782008000600034-scl","Carcass traits of feedlot crossbred lambs slaughtered at different live weights","Galvani, Diego Barcelos, Pires, Cleber Cassol, Wommer, Tatiana Pfüller, Oliveira, Franciele de, Bolzan, Anderson Michel Soares, François, Poliana","Ciência Rural; 38(6); 1711-1717","Ciência Rural","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600034&lang=pt" 
"S0103-84782008000600037-scl","Desempenho, metabolismo e níveis plasmáticos de colesterol e triglicerídeos em frangos de corte alimentados com óleo ácido e óleo de soja","Raber, Marcos Roberto, Ribeiro, Andréa Machado Leal, Kessler, Alexandre de Mello, Arnaiz, Valentino, Labres, Raquel Valim","Ciência Rural; 38(6); 1730-1736","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600037&lang=pt" 
"S0103-84782008000600040-scl","Caracterização físico-química de amostras de méis produzidas por Apis mellifera L. em fragmento de cerrado no município de Itirapina, São Paulo","Mendonça, Kiára, Marchini, Luís Carlos, Souza, Bruno de Almeida, Almeida-Anacleto, Daniela de, Moreti, Augusta Carolina de Camargo Carmello","Ciência Rural; 38(6); 1748-1753","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600040&lang=pt" 
"S1806-37132008000900013-scl","Padrões tomográficos das doenças intersticiais pulmonares difusas com correlação clínica e patológica","Elicker, Brett, Pereira, Carlos Alberto de Castro, Webb, Richard, Leslie, Kevin O.","Jornal Brasileiro de Pneumologia; 34(9); 715-744","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008000900013&lang=pt" 
"S0103-84782008000600039-scl","Aspectos físico-químicos e microbiológicos de grãos de soja tratados com ácidos orgânicos e seus sais","Engelmann, Andréia Letícia, Skonieski, Fernando Reimann, Gabbi, Alexandre Mossate, Piccinin, Ivair, Bencke, Jorge André Fantoni, Viégas, Julio","Ciência Rural; 38(6); 1742-1747","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600039&lang=pt" 
"S0103-84782008000600003-scl","Correlação entre teores de nitrogênio e de clorofila na folha com o rendimento de grãos de aveia branca","Wolff, William Messa, Floss, Elmar Luiz","Ciência Rural; 38(6); 1510-1515","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600003&lang=pt" 
"S0103-84782008000600023-scl","Variação sazonal na morfologia dos ductos eferentes distais em codorna doméstica mantida em cativeiro experimental","Orsi, Antonio Marcos, Domeniconi, Raquel Fantin, Matheus, Selma Maria Michelin, Simões, Karina, Beu, Célia Cristina Leme, Stefanini, Maíra Aparecida","Ciência Rural; 38(6); 1643-1649","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600023&lang=pt" 
"S0103-84782008000600028-scl","Fixação de fraturas ilíacas em cães com parafusos, fios de aço e cimento ósseo de polimetilmetacrilato","Roehsig, Claudio, Rocha, Leandro Branco, Barauna Junior, Durval, Chioratto, Ricardo, Silva, Sérgio Ricardo Araújo de Melo e, Kemper, Bernardo, Araújo, Felipe Purcell de, Almeida, Ana Carolina Medeiros de, Tuduri, Eduardo Alberto","Ciência Rural; 38(6); 1675-1681","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600028&lang=pt" 
"S0103-84782008000600007-scl","Densidade de plantio na produção hidropônica de minitubérculos de batata","Dellai, Jacso, Bisognin, Dilson Antônio, Andriolo, Jerônimo Luiz, Streck, Nereu Augusto, Müller, Douglas Renato, Bandinelli, Maurício Guerra","Ciência Rural; 38(6); 1534-1539","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000600007&lang=pt" 
"S0034-98872008000900001-chl","Infarto agudo del miocardio: el factor tiempo","Kauffmann Q, Ronald","Revista médica de Chile; 136(9); 1095-1097","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900001&lang=pt" 
"S0034-98872008000900002-chl","Impacto de la trombolisis y de la angioplastia primaria en pacientes con infarto agudo del miocardio tratados en centros hospitalarios terciarios","Greig, Douglas, Corbalán, Ramón, Castro, Pablo, Campos, Pabla, Lamich, Rubén, Yovaniniz, Patricio","Revista médica de Chile; 136(9); 1098-1106","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900002&lang=pt" 
"S0034-98872008000900003-chl","Utilidad de la detección de tiroglobulina en el aspirado de punción ganglionar cervical en el seguimiento de pacientes con cancer papilar de tiroides","Véliz, Jesús, Brantes, Sergio, Ramos, Claudia, Aguayo, Jaime, Cáceres, Edith, Herrera, Mónica, Barber, Ana, Barría, Manuel, Wohllk, Nelson","Revista médica de Chile; 136(9); 1107-1112","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900003&lang=pt" 
"S0034-98872008000900004-chl","Traqueostomía percutánea con asistencia fibrobroncoscópica: Evaluación prospectiva de 100 casos consecutivos y revisión de la literatura","Romero P, Carlos, Cornejo R, Rodrigo, Ruiz C, Mauricio, Gálvez A, Ricardo, Llanos V, Osvaldo, Tobar A, Eduardo, Larrondo G, Jorge, Castro O, José","Revista médica de Chile; 136(9); 1113-1120","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900004&lang=pt" 
"S0034-98872008000900005-chl","Anastomosis ileorrectal en el tratamiento quirúrgico de la colitis ulcerosa: Resultados a largo plazo","Bellolio R, Felipe, Zúñiga A, José Miguel, Wagner H, Pablo, Pinedo M, George, Duarte G, Ignacio, Zúñiga D, Alvaro","Revista médica de Chile; 136(9); 1121-1126","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900005&lang=pt" 
"S0034-98872008000900006-chl","Alta utilidad de monitorización hemodinámica con ecocardiografía transesofágica intraoperatoria en cirugía ortopédica","Cabrera Sen, María Carolina, Vega S, Raúl, Díaz Valdés A, Victoria, Bermúdez B, Ernesto, Santelices C, Emilio","Revista médica de Chile; 136(9); 1127-1133","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900006&lang=pt" 
"S0034-98872008000900007-chl","Marcadores de inflamación endotelial subclínica en una familia con hiperaldosteronismo familiar tipo I por mutación de novo","Stehr, Carlos B, Carvajal, Cristian A, Lacourt, Patricia, Alcaíno, Hernán, Mellado, Rosemarie, Cattani, Andreína, Mosso, Lorena M, Lavandera, Sergio, Fardella, Carlos E","Revista médica de Chile; 136(9); 1134-1140","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900007&lang=pt" 
"S0034-98872008000900008-chl","Miniesternotomía para cirugía valvular aórtica: Experiencia inicial en un centro cardiovascular en Chile","Bahamondes S, Juan Carlos, Meriño S, Gustavo, Salman A, Juan, Silva V, Abelardo, Droguett G, Jean Pierre","Revista médica de Chile; 136(9); 1141-1146","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900008&lang=pt" 
"S0034-98872008000900009-chl","Consumo de antidepresivos en Chile entre 1992 y 2004","Jirón, Marcela, Machado, Márcio, Ruiz, Inés","Revista médica de Chile; 136(9); 1147-1154","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900009&lang=pt" 
"S0034-98872008000900010-chl","Valor de un test clínico para evaluar actividad física en niños","Godard M, Claude, Rodríguez N, María del Pilar, Díaz, Nora, Lera M, Lydia, Salazar R, Gabriela, Burrows A, Raquel","Revista médica de Chile; 136(9); 1155-1162","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900010&lang=pt" 
"S0034-98872008000900011-chl","¿Qué opinan sus lectores de la Revista Médica de Chile?","Bunout B, Daniel, Reyes B, Humberto","Revista médica de Chile; 136(9); 1163-1168","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900011&lang=pt" 
"S0034-98872008000900012-chl","Carcinoma papilar en quiste del conducto tirogloso: Reporte de dos casos","Guzmán G, Pablo, Baeza O, Aníbal, Cabello V, Alvaro, Montecinos L, Angélica, Leal M, Cristian, Roa S, Juan","Revista médica de Chile; 136(9); 1169-1174","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900012&lang=pt" 
"S0034-98872008000900013-chl","Evaluación de la microcirculación sublingual en un paciente en shock séptico refractario tratado con hemofiltración de alto volumen","Ruiz B, Carolina, Bruhn C, Alejandro, Hernández P, Glenn, Andresen H, Max","Revista médica de Chile; 136(9); 1175-1178","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900013&lang=pt" 
"S0034-98872008000900015-chl","Disección espontánea de la arteria renal e infarto renal: Dos casos clínicos","Borja, Francisco, González, Renato, Rodríguez, Nicolás, Ursu, Marcela, Varela, Cristian, Vukusich, Antonio","Revista médica de Chile; 136(9); 1183-1187","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900015&lang=pt" 
"S0034-98872008000900016-chl","Tumores quísticos del páncreas","de Aretxabala, Xabier, Roa, Iván, León, Jorge, Maluenda, Fernando","Revista médica de Chile; 136(9); 1188-1196","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900016&lang=pt" 
"S0034-98872008000900017-chl","Consideraciones científicas y éticas en las perspectivas diagnósticas y terapéuticas en medicina fetal","Valdés R, Enrique, Soto-Chacón, Emiliano, Castillo T, Silvia","Revista médica de Chile; 136(9); 1197-1202","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900017&lang=pt" 
"S0034-98872008000900018-chl","Estudios que evalúan un test diagnóstico: interpretando sus resultados","Salech, Felipe, Mery, Victoria, Larrondo, Francisco, Rada, Gabriel","Revista médica de Chile; 136(9); 1208-1208","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900018&lang=pt" 
"S0034-98872008000900019-chl","Análisis crítico de un artículo: ¿Podemos descartar la presencia de hemorragia subaracnoidea con la combinación de tomografía computada cerebral y punción lumbar negativas?","Zavala G, Cynthia, Aravena L, Carlos","Revista médica de Chile; 136(9); 1209-1212","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900019&lang=pt" 
"S0034-98872008000900020-chl","A propósito de la muerte de Cano de Aponte y los accidentes ecuestres","Bravo G, Sebastián, Moles P, Paula, Quiroga M, Daniela, Pancorvo P, Renzo, Espinoza G, Ricardo","Revista médica de Chile; 136(9); 1213-1218","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900020&lang=pt" 
"S0034-98872008000900021-chl","PERFIL Y NÚMERO DE MÉDICOS GENERALES QUE REQUIERE EL PAÍS","Montero L, Joaquín","Revista médica de Chile; 136(9); 1219-1220","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900021&lang=pt" 
"S0034-98872008000900022-chl","TUMOR CERVICAL POR ENFERMEDAD DE KIKUCHI","López M, José Manuel","Revista médica de Chile; 136(9); 1221-1221","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900022&lang=pt" 
"S0034-98872008000900023-chl","CONSIDERACIONES AL USAR REFERENCIAS ELECTRÓNICAS DE REVISTAS IMPRESAS","Huamaní, Charles, Mayta-Tristán, Percy","Revista médica de Chile; 136(9); 1221-1223","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900023&lang=pt" 
"S0034-98872008000900024-chl","EPIDEMIOLOGÍA BÁSICA, SEGUNDA EDICIÓN","","Revista médica de Chile; 136(9); 1224-1224","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900024&lang=pt" 
"S0034-98872008000900014-chl","Obstrucción intestinal por intususcepción como primera manifestación de enfermedad celíaca en un adulto","Dodds B, Francisco, Aguancha S, Iván, Santamarina R, Mario, Vega S, Jorge","Revista médica de Chile; 136(9); 1179-1182","Revista médica de Chile","Espanhol","2008","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872008000900014&lang=pt" 
"S1516-31802008000500004-scl","The expression of vulnerability through infant mortality in the municipality of Embu","Ventura, Renato Nabas, Puccini, Rosana Fiorini, Silva, Nilza Nunes da, Silva, Edina Mariko Koga da, Oliveira, Eleonora Menicucci de","Sao Paulo Medical Journal; 126(5); 262-268","Sao Paulo Medical Journal","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802008000500004&lang=pt" 
"S1516-31802008000500006-scl","Metabolic syndrome in patients with prostate cancer","Santana, Iúri Amorim de, Moura, Gustavo Souza, Vieira, Nivaldo Farias, Cipolotti, Rosana","Sao Paulo Medical Journal; 126(5); 274-278","Sao Paulo Medical Journal","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802008000500006&lang=pt" 
"S1677-54492008000300018-scl","Cirurgia de varizes com preservação da veia safena magna: avaliação dos resultados tardios dos pacientes tratados com técnica de ligadura da junção safenofemoral","Rollo, Hamilton Almeida","Jornal Vascular Brasileiro; 7(3); 289-289","Jornal Vascular Brasileiro","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-54492008000300018&lang=pt" 
"S0103-73312008000300011-spa","O que pode um corpo? O método Angel Vianna de conscientização do movimento como um instrumento terapêutico","Resende, Catarina","Physis: Revista de Saúde Coletiva; 18(3); 563-574","Physis: Revista de Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312008000300011&lang=pt" 
"S0103-73312008000300011-scl","O que pode um corpo? O método Angel Vianna de conscientização do movimento como um instrumento terapêutico","Resende, Catarina","Physis: Revista de Saúde Coletiva; 18(3); 563-574","Physis: Revista de Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312008000300011&lang=pt" 
"S0103-73312008000300003-spa","Associação do status socioeconômico com obesidade","Vieira, Ana CarolinaReiff e, Sichieri, Rosely","Physis: Revista de Saúde Coletiva; 18(3); 415-426","Physis: Revista de Saúde Coletiva","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0103-73312008000300003&lang=pt" 
"S0103-73312008000300003-scl","Associação do status socioeconômico com obesidade","Vieira, Ana CarolinaReiff e, Sichieri, Rosely","Physis: Revista de Saúde Coletiva; 18(3); 415-426","Physis: Revista de Saúde Coletiva","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312008000300003&lang=pt" 
"S0034-75902008000300003-scl","Organizações sociais e agroecologia: construção de identidades e transformações sociais","Bauer, Márcio André Leal, Mesquita, Zilá","Revista de Administração de Empresas; 48(3); 23-34","Revista de Administração de Empresas","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902008000300003&lang=pt" 
"S0034-75902008000300004-scl","Cenários Prospectivos e a Dinâmica de Sistemas: proposta de um modelo para o setor calçadista","Blois, Henrique Dias, Souza, João Carlos","Revista de Administração de Empresas; 48(3); 35-45","Revista de Administração de Empresas","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902008000300004&lang=pt" 
"S0034-75902008000300005-scl","Conservadorismo contábil nas companhias abertas e fechadas brasileiras","Paulo, Edilson, Antunes, Maria Thereza Pompa, Formigoni, Henrique","Revista de Administração de Empresas; 48(3); 46-60","Revista de Administração de Empresas","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-75902008000300005&lang=pt" 
